actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
520,PT09M01.00S,2024-03-16T01:59:41.1Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,92,88,2024-03-16T01:59:41Z,5030000,False,,,0,,N. Powell Free Throw 2 of 2 (13 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
521,PT08M48.00S,2024-03-16T01:59:57.0Z,4,REGULAR,3pt,Jump Shot,[],1630530,87.72996057818659,3.6764705882352944,1610612740,95,88,2024-03-16T02:00:02Z,5040000,False,-232.0,63.0,1,right,T. Murphy III 24' 3PT  (14 PTS) (L. Nance Jr. 2 AST),"[1630530, 1626204]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,24.0,Made,,,,,14.0,,,,,,,,,,,L. Nance Jr.,1626204.0,2.0
523,PT08M24.00S,2024-03-16T02:00:21.8Z,4,REGULAR,3pt,Jump Shot,[],202331,20.844283837056505,9.558823529411764,1610612746,95,91,2024-03-16T02:00:26Z,5060000,False,202.0,143.0,1,left,P. George 24' 3PT step back (21 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.79,Made,,,,,21.0,,,,,,,,,,,,,
524,PT08M10.00S,2024-03-16T02:00:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630631,73.14388961892247,15.931372549019606,1610612740,98,91,2024-03-16T02:00:39Z,5070000,False,-170.0,200.0,1,right,J. Alvarado 26' 3PT  (9 PTS) (B. Ingram 7 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,26.26,Made,,,,,9.0,,,,,,,,,,,B. Ingram,1627742.0,7.0
526,PT07M54.00S,2024-03-16T02:00:50.4Z,4,REGULAR,3pt,Jump Shot,[],202331,32.802233902759525,45.09803921568628,1610612746,98,94,2024-03-16T02:01:09Z,5090000,False,25.0,256.0,1,left,P. George 25' 3PT pullup (24 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.7,Made,,,,,24.0,,,,,,,,,,,,,
527,PT07M33.00S,2024-03-16T02:01:12.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,95.6143232588699,63.48039215686274,1610612740,100,94,2024-03-16T02:01:17Z,5100000,False,67.0,-11.0,1,right,B. Ingram 6' pullup Jump Shot (10 PTS) (L. Nance Jr. 3 AST),"[1627742, 1626204]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,,,,,10.0,,,,,,,,,,,L. Nance Jr.,1626204.0,3.0
529,PT07M19.00S,2024-03-16T02:01:38.9Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,100,94,2024-03-16T02:01:42Z,5120000,False,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 1630529]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,
530,PT07M19.00S,2024-03-16T02:01:38.9Z,4,REGULAR,steal,,[],1630529,,,1610612740,100,94,2024-03-16T02:01:41Z,5130000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
531,PT07M15.00S,2024-03-16T02:01:43.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,76.03482260183968,88.48039215686273,1610612740,100,94,2024-03-16T02:01:53Z,5140000,False,192.0,173.0,1,right,MISS T. Murphy III 25' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
532,PT07M14.00S,2024-03-16T02:01:44.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,100,94,2024-03-16T02:01:53Z,5150000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,531.0,,,,,,,,,,,,,,,,,
534,PT07M14.00S,2024-03-16T02:01:53.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612746,100,94,2024-03-16T02:02:14Z,5170000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M14.00S,2024-03-16T02:01:53.8Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,100,94,2024-03-16T02:02:14Z,5180000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M14.00S,2024-03-16T02:01:53.8Z,4,REGULAR,substitution,in,[],203468,,,1610612746,100,94,2024-03-16T02:02:14Z,5190000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M14.00S,2024-03-16T02:01:53.8Z,4,REGULAR,substitution,in,[],202695,,,1610612746,100,94,2024-03-16T02:02:14Z,5200000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M56.00S,2024-03-16T02:02:32.9Z,4,REGULAR,2pt,Jump Shot,[],202331,4.812746386333772,76.7156862745098,1610612746,100,94,2024-03-16T02:04:59Z,5210000,False,-134.0,-7.0,1,left,MISS P. George 13' turnaround fadeaway Shot,[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,13.38,Missed,,,,,,,,,,,,,,,,,,
539,PT06M51.00S,2024-03-16T02:02:37.9Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,100,94,2024-03-16T02:02:38Z,5220000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,538.0,4.0,4.0,0.0,,,,,,,,,,,,,,
540,PT06M47.00S,2024-03-16T02:02:45.4Z,4,REGULAR,foul,personal,[],1627826,,,1610612740,100,94,2024-03-16T02:02:51Z,5230000,False,,,0,,I. Zubac personal FOUL (3 PF),"[1627826, 1627742]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,,,,,2005.0,3.0,0.0,Ingram,1627742.0,,,,,,,,
542,PT06M36.00S,2024-03-16T02:03:16.4Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,100,94,2024-03-16T02:03:22Z,5250000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1627826]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Zubac,1627826.0,,,,,
543,PT06M36.00S,2024-03-16T02:03:16.4Z,4,REGULAR,steal,,[],1627826,,,1610612746,100,94,2024-03-16T02:03:19Z,5260000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
544,PT06M24.00S,2024-03-16T02:03:27.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627826,9.280551905387648,49.754901960784316,1610612746,100,94,2024-03-16T02:03:32Z,5270000,False,1.0,35.0,1,left,MISS I. Zubac driving floating Shot,[1627826],1610612746.0,LAC,driving floating,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
545,PT06M21.00S,2024-03-16T02:03:31.5Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,100,94,2024-03-16T02:03:31Z,5280000,False,,,0,,I. Zubac REBOUND (Off:1 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,544.0,9.0,8.0,1.0,,,,,,,,,,,,,,
546,PT06M21.00S,2024-03-16T02:03:31.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,100,96,2024-03-16T02:03:31Z,5290000,False,0.0,0.0,1,left,I. Zubac tip Layup (7 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
547,PT06M17.00S,2024-03-16T02:03:43.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,100,96,2024-03-16T02:03:43Z,5300000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M17.00S,2024-03-16T02:06:05.4Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,100,96,2024-03-16T02:06:23Z,5310000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M17.00S,2024-03-16T02:06:05.4Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,100,96,2024-03-16T02:06:23Z,5320000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M07.00S,2024-03-16T02:06:45.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,90.09526938239159,49.50980392156863,1610612740,102,96,2024-03-16T02:06:50Z,5330000,False,-2.0,41.0,1,right,Z. Williamson Hook (31 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,31.0,,,,,,,,,,,,,
553,PT05M52.00S,2024-03-16T02:07:00.9Z,4,REGULAR,3pt,Jump Shot,[],202331,32.14520367936925,54.41176470588235,1610612746,102,96,2024-03-16T02:07:13Z,5350000,False,-22.0,250.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
554,PT05M49.00S,2024-03-16T02:07:03.9Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,102,96,2024-03-16T02:07:13Z,5360000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,553.0,6.0,5.0,1.0,,,,,,,,,,,,,,
555,PT05M37.00S,2024-03-16T02:07:16.4Z,4,REGULAR,3pt,Jump Shot,[],1627742,67.62483574244416,62.254901960784316,1610612740,105,96,2024-03-16T02:07:20Z,5370000,False,61.0,252.0,1,right,B. Ingram 25' 3PT  (13 PTS) (C. McCollum 4 AST),"[1627742, 203468]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,25.92,Made,,,,,13.0,,,,,,,,,,,C. McCollum,203468.0,4.0
557,PT05M20.00S,2024-03-16T02:07:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,11.777266754270697,49.50980392156863,1610612746,105,98,2024-03-16T02:08:19Z,5390000,False,2.0,58.0,1,left,I. Zubac floating Jump Shot (9 PTS) (P. George 6 AST),"[1627826, 202331]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,9.0,,,,,,,,,,,P. George,202331.0,6.0
559,PT04M58.00S,2024-03-16T02:07:56.0Z,4,REGULAR,2pt,Jump Shot,[],1627742,82.07950065703022,72.79411764705883,1610612740,105,98,2024-03-16T02:08:33Z,5410000,False,114.0,116.0,1,right,MISS B. Ingram 16' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,16.26,Missed,,,,,,,,,,,,,,,,,,
560,PT04M58.00S,2024-03-16T02:07:56.0Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,105,98,2024-03-16T02:08:09Z,5420000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,559.0,4.0,4.0,0.0,,,,,,,,,,,,,,
561,PT04M46.00S,2024-03-16T02:08:07.3Z,4,REGULAR,2pt,Jump Shot,[],202331,20.97568988173456,65.44117647058823,1610612746,105,100,2024-03-16T02:08:57Z,5430000,False,-77.0,145.0,1,left,P. George 16' step back Jump Shot (26 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,16.4,Made,,,,,26.0,,,,,,,,,,,,,
562,PT04M19.00S,2024-03-16T02:08:36.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,91.27792378449409,63.970588235294116,1610612740,105,100,2024-03-16T02:09:23Z,5440000,False,70.0,29.0,1,right,MISS C. McCollum 7' driving floating Shot - blocked,"[203468, 200782]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,Tucker,200782.0,,,
563,PT04M19.00S,2024-03-16T02:08:36.0Z,4,REGULAR,block,,[],200782,,,1610612740,105,100,2024-03-16T02:08:38Z,5450000,False,,,0,,P. Tucker BLOCK (3 BLK),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
564,PT04M18.00S,2024-03-16T02:08:37.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,105,100,2024-03-16T02:09:10Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,562.0,,,,,,,,,,,,,,,,,
565,PT04M18.00S,2024-03-16T02:08:51.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,105,100,2024-03-16T02:08:55Z,5470000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,1148.0,,,,,,,,,,,,
566,PT04M00.00S,2024-03-16T02:09:10.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202695,7.046649145860711,30.392156862745097,1610612746,105,100,2024-03-16T02:10:11Z,5480000,False,98.0,14.0,1,left,MISS K. Leonard 9' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,9.9,Missed,,,,,,,,,,,,,,,,,,
567,PT03M58.00S,2024-03-16T02:09:12.5Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,105,100,2024-03-16T02:17:25Z,5490000,False,,,0,,I. Zubac REBOUND (Off:2 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,566.0,10.0,8.0,2.0,,,,,,,,,,,,,,
568,PT03M58.00S,2024-03-16T02:09:23.4Z,4,REGULAR,foul,personal,[],1627742,,,1610612746,105,100,2024-03-16T02:17:31Z,5500000,False,,,0,,B. Ingram personal FOUL (3 PF),"[1627742, 1627826]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202056.0,3.0,0.0,Zubac,1627826.0,,,,,,,,
570,PT03M58.00S,2024-03-16T02:09:30.8Z,4,REGULAR,substitution,out,[],1630530,,,1610612746,105,100,2024-03-16T02:09:38Z,5520000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M58.00S,2024-03-16T02:09:30.8Z,4,REGULAR,substitution,in,[],1626204,,,1610612746,105,100,2024-03-16T02:09:38Z,5530000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M47.00S,2024-03-16T02:09:48.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,20.05584756898817,93.62745098039215,1610612746,105,100,2024-03-16T02:13:12Z,5540000,False,-218.0,136.0,1,left,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
573,PT03M43.00S,2024-03-16T02:09:52.9Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,105,100,2024-03-16T02:09:53Z,5550000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,572.0,6.0,2.0,4.0,,,,,,,,,,,,,,
574,PT03M33.00S,2024-03-16T02:11:02.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,100,2024-03-16T02:11:02Z,5560000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M33.00S,2024-03-16T02:12:12.9Z,4,REGULAR,substitution,out,[],203468,,,1610612740,105,100,2024-03-16T02:12:16Z,5570000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M33.00S,2024-03-16T02:12:12.9Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,105,100,2024-03-16T02:12:16Z,5580000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M31.00S,2024-03-16T02:12:34.8Z,4,REGULAR,jumpball,recovered,[],1627742,,,1610612740,105,100,2024-03-16T02:12:34Z,5590000,False,,,0,,Jump Ball L. Nance Jr. vs. N. Powell: Tip to B. Ingram,"[1627742, 1626204, 1626181]",1610612740.0,NOP,heldball,B. Ingram,1627742.0,Ingram,B. Ingram,Nance Jr.,1626204.0,Powell,1626181.0,,,,,,,,,,,,,,,,,,,,,,
580,PT03M23.00S,2024-03-16T02:12:42.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,93.51182654402102,49.754901960784316,1610612740,107,100,2024-03-16T02:12:48Z,5620000,False,-1.0,8.0,1,right,L. Nance Jr. cutting DUNK (10 PTS) (H. Jones 4 AST),"[1626204, 1630529]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,10.0,,,,,,,,,,,H. Jones,1630529.0,4.0
582,PT03M08.00S,2024-03-16T02:12:56.4Z,4,REGULAR,3pt,Jump Shot,[],200782,6.389618922470433,4.6568627450980395,1610612746,107,100,2024-03-16T02:13:01Z,5640000,False,227.0,8.0,1,left,MISS P. Tucker 3PT,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
583,PT03M06.00S,2024-03-16T02:12:58.4Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,107,100,2024-03-16T02:13:01Z,5650000,False,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,582.0,4.0,4.0,0.0,,,,,,,,,,,,,,
584,PT02M51.00S,2024-03-16T02:13:14.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,75.50919842312747,8.57843137254902,1610612740,107,100,2024-03-16T02:13:18Z,5660000,False,-207.0,178.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
585,PT02M47.00S,2024-03-16T02:13:18.2Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,107,100,2024-03-16T02:13:18Z,5670000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,584.0,5.0,5.0,0.0,,,,,,,,,,,,,,
586,PT02M34.00S,2024-03-16T02:13:30.4Z,4,REGULAR,2pt,Jump Shot,[],202331,21.632720105124836,41.17647058823529,1610612746,107,100,2024-03-16T02:14:41Z,5680000,False,44.0,151.0,1,left,MISS P. George 15' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
587,PT02M31.00S,2024-03-16T02:13:33.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,107,100,2024-03-16T02:13:44Z,5690000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Center,,,586.0,4.0,2.0,2.0,,,,,,,,,,,,,,
588,PT02M15.00S,2024-03-16T02:13:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,75.1149802890933,10.53921568627451,1610612740,107,100,2024-03-16T02:13:55Z,5700000,False,-197.0,181.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
589,PT02M11.00S,2024-03-16T02:13:53.9Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,107,100,2024-03-16T02:13:55Z,5710000,False,,,0,,I. Zubac REBOUND (Off:2 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,588.0,11.0,9.0,2.0,,,,,,,,,,,,,,
590,PT02M00.00S,2024-03-16T02:14:05.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202695,12.302890932982917,47.549019607843135,1610612746,107,102,2024-03-16T02:16:28Z,5720000,False,12.0,63.0,1,left,K. Leonard 6' driving Hook (23 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,23.0,,,,,,,,,,,N. Powell,1626181.0,1.0
592,PT01M46.00S,2024-03-16T02:14:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.32917214191852,51.225490196078425,1610612740,107,102,2024-03-16T02:18:11Z,5740000,False,6.0,20.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
593,PT01M46.00S,2024-03-16T02:14:23.8Z,4,REGULAR,rebound,defensive,[],200782,,,1610612746,107,102,2024-03-16T02:14:34Z,5750000,False,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,592.0,2.0,2.0,0.0,,,,,,,,,,,,,,
594,PT01M41.00S,2024-03-16T02:14:29.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202695,31.09395532194481,72.54901960784314,1610612746,107,102,2024-03-16T02:18:28Z,5760000,False,-113.0,240.0,1,left,MISS K. Leonard 26' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
595,PT01M37.00S,2024-03-16T02:14:33.2Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,107,102,2024-03-16T02:14:42Z,5770000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,594.0,5.0,5.0,0.0,,,,,,,,,,,,,,
596,PT01M26.00S,2024-03-16T02:14:48.4Z,4,REGULAR,foul,personal,[],1626181,,,1610612740,107,102,2024-03-16T02:15:14Z,5780000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1629627]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1148.0,2.0,0.0,Williamson,1629627.0,,,,,,,,
598,PT01M26.00S,2024-03-16T02:15:02.6Z,4,REGULAR,substitution,out,[],1627826,,,1610612740,107,102,2024-03-16T02:15:09Z,5800000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M26.00S,2024-03-16T02:15:02.6Z,4,REGULAR,substitution,in,[],1629599,,,1610612740,107,102,2024-03-16T02:15:09Z,5810000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M15.00S,2024-03-16T02:15:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,93.11760840998686,53.92156862745098,1610612740,109,102,2024-03-16T02:15:34Z,5820000,False,20.0,12.0,1,right,L. Nance Jr. driving Layup (12 PTS) (H. Jones 5 AST),"[1626204, 1630529]",1610612740.0,NOP,driving,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,12.0,,,,,,,,,,,H. Jones,1630529.0,5.0
602,PT01M15.00S,2024-03-16T02:15:41.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,109,102,2024-03-16T02:15:41Z,5840000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT01M15.00S,2024-03-16T02:16:43.8Z,4,REGULAR,substitution,out,[],200782,,,1610612746,109,102,2024-03-16T02:16:56Z,5850000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M15.00S,2024-03-16T02:16:43.8Z,4,REGULAR,substitution,in,[],1630538,,,1610612746,109,102,2024-03-16T02:16:56Z,5860000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M09.00S,2024-03-16T02:17:12.9Z,4,REGULAR,turnover,bad pass,[],1629599,,,1610612746,109,102,2024-03-16T02:17:17Z,5870000,False,,,0,,A. Coffey bad pass TURNOVER (2 TO),"[1629599, 1627742]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Ingram,1627742.0,,,,,
