actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT05M38.00S,2024-02-24T01:57:12.9Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,38,55,2024-02-24T01:57:13Z,2500000,False,,,0,,Z. Williamson Free Throw 1 of 2 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
254,PT05M38.00S,2024-02-24T01:57:13.9Z,2,REGULAR,substitution,out,[],203468,,,1610612740,38,55,2024-02-24T01:57:20Z,2510000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M38.00S,2024-02-24T01:57:13.9Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,38,55,2024-02-24T01:57:20Z,2520000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M38.00S,2024-02-24T01:57:32.2Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,39,55,2024-02-24T01:57:32Z,2530000,False,,,0,,Z. Williamson Free Throw 2 of 2 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
257,PT05M25.00S,2024-02-24T01:57:48.9Z,2,REGULAR,2pt,Jump Shot,[],1629639,23.078186596583443,67.15686274509804,1610612748,39,55,2024-02-24T01:57:54Z,2540000,False,-86.0,164.0,1,left,MISS T. Herro 18' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,18.54,Missed,,,,,,,,,,,,,,,,,,
258,PT05M20.00S,2024-02-24T01:57:53.9Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,39,55,2024-02-24T01:57:54Z,2550000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT05M14.00S,2024-02-24T01:58:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,85.23324572930355,57.84313725490197,1610612740,39,55,2024-02-24T02:02:19Z,2560000,False,39.0,86.0,1,right,MISS Z. Williamson 9' floating Shot,[1629627],1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
260,PT05M13.00S,2024-02-24T01:58:03.3Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,39,55,2024-02-24T02:01:55Z,2570000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,259.0,2.0,1.0,1.0,,,,,,,,,,,,,,
261,PT05M12.00S,2024-02-24T01:58:08.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629627,94.40999984741211,50.0,1610612740,41,55,2024-02-24T02:02:03Z,2580000,False,0.0,0.0,1,right,Z. Williamson putback Layup (14 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,14.0,,,,,,,,,,,,,
263,PT04M58.00S,2024-02-24T01:58:23.0Z,2,REGULAR,substitution,out,[],1629627,,,1610612748,41,55,2024-02-24T01:58:33Z,2600000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M58.00S,2024-02-24T01:58:23.0Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,41,55,2024-02-24T01:58:33Z,2610000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M58.00S,2024-02-24T01:58:23.0Z,2,REGULAR,substitution,in,[],202685,,,1610612748,41,55,2024-02-24T01:58:33Z,2620000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M58.00S,2024-02-24T01:58:23.0Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,41,55,2024-02-24T01:58:33Z,2630000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M54.00S,2024-02-24T01:58:44.2Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.40801576872536,54.166666666666664,1610612748,41,55,2024-02-24T01:58:59Z,2640000,False,-21.0,252.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.3,Missed,,,,,,,,,,,,,,,,,,
268,PT04M51.00S,2024-02-24T01:58:47.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,41,55,2024-02-24T01:58:59Z,2650000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,267.0,1.0,1.0,0.0,,,,,,,,,,,,,,
269,PT04M51.00S,2024-02-24T01:58:54.9Z,2,REGULAR,foul,technical,['1freethrow'],1629130,,,1610612740,41,55,2024-02-24T01:59:17Z,2660000,False,,,0,,D. Robinson technical FOUL (1 Tech),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1151.0,0.0,1.0,,,,,,
270,PT04M51.00S,2024-02-24T01:59:18.1Z,2,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,42,55,2024-02-24T01:59:18Z,2670000,False,,,0,,H. Jones technical Free Throw 1 of 1 (12 PTS),[1630529],1610612740.0,NOP,technical,,,Jones,H. Jones,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
271,PT04M42.00S,2024-02-24T01:59:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630530,69.99014454664915,33.088235294117645,1610612740,42,55,2024-02-24T01:59:43Z,2680000,False,-85.0,230.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
272,PT04M39.00S,2024-02-24T01:59:40.0Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,42,55,2024-02-24T01:59:43Z,2690000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,,
273,PT04M25.00S,2024-02-24T01:59:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,13.485545335085414,56.372549019607845,1610612748,42,57,2024-02-24T02:03:16Z,2700000,False,-32.0,74.0,1,left,J. Jaquez Jr. 8' driving Layup (4 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.09,Made,,,,,4.0,,,,,,,,,,,,,
274,PT04M15.00S,2024-02-24T02:00:08.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630530,89.43823915900131,53.431372549019606,1610612740,42,57,2024-02-24T02:04:11Z,2710000,False,17.0,47.0,1,right,MISS T. Murphy III driving Hook,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,,,,,,,,,,,,,,,,,
275,PT04M14.00S,2024-02-24T02:00:09.8Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,42,57,2024-02-24T02:04:11Z,2720000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,274.0,3.0,2.0,1.0,,,,,,,,,,,,,,
276,PT04M12.00S,2024-02-24T02:00:13.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,94.40999984741211,50.0,1610612740,44,57,2024-02-24T02:04:19Z,2730000,False,0.0,0.0,1,right,J. Robinson-Earl putback Layup (2 PTS),[1630526],1610612740.0,NOP,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
277,PT03M54.00S,2024-02-24T02:00:24.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,20.18725361366623,7.107843137254902,1610612748,44,57,2024-02-24T02:00:35Z,2740000,False,214.0,137.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
278,PT03M52.00S,2024-02-24T02:00:26.0Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,44,57,2024-02-24T02:00:35Z,2750000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,277.0,4.0,2.0,2.0,,,,,,,,,,,,,,
279,PT03M45.00S,2024-02-24T02:00:33.6Z,2,REGULAR,3pt,Jump Shot,[],1630530,68.28186596583443,66.42156862745098,1610612740,47,57,2024-02-24T02:06:01Z,2760000,False,82.0,246.0,1,right,T. Murphy III 25' 3PT pullup (3 PTS),[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,3.0,,,,,,,,,,,,,
280,PT03M24.00S,2024-02-24T02:00:55.4Z,2,REGULAR,turnover,lost ball,[],1628389,,,1610612748,47,57,2024-02-24T02:01:01Z,2770000,False,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 1630526]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,Robinson-Earl,1630526.0,,
281,PT03M24.00S,2024-02-24T02:00:55.4Z,2,REGULAR,steal,,[],1630526,,,1610612740,47,57,2024-02-24T02:02:07Z,2780000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
282,PT03M20.00S,2024-02-24T02:00:59.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630631,80.50262812089356,92.64705882352942,1610612740,50,57,2024-02-24T02:01:24Z,2790000,False,213.0,131.0,1,right,J. Alvarado 25' 3PT running (3 PTS) (J. Robinson-Earl 1 AST),"[1630631, 1630526]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,
283,PT03M20.00S,2024-02-24T02:01:11.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612748,50,57,2024-02-24T02:01:11Z,2800000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M20.00S,2024-02-24T02:02:02.0Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,50,57,2024-02-24T02:02:18Z,2810000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M20.00S,2024-02-24T02:02:02.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,50,57,2024-02-24T02:02:18Z,2820000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M20.00S,2024-02-24T02:02:02.0Z,2,REGULAR,substitution,in,[],202710,,,1610612748,50,57,2024-02-24T02:02:18Z,2830000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M20.00S,2024-02-24T02:02:02.0Z,2,REGULAR,substitution,in,[],1631107,,,1610612748,50,57,2024-02-24T02:02:18Z,2840000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M04.00S,2024-02-24T02:02:48.7Z,2,REGULAR,2pt,Jump Shot,[],1628389,21.107095926412615,46.07843137254902,1610612748,50,57,2024-02-24T02:02:58Z,2850000,False,20.0,146.0,1,left,MISS B. Adebayo 14' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
290,PT03M00.00S,2024-02-24T02:02:52.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,50,57,2024-02-24T02:02:58Z,2860000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Center,,,289.0,3.0,1.0,2.0,,,,,,,,,,,,,,
291,PT02M54.00S,2024-02-24T02:02:58.3Z,2,REGULAR,3pt,Jump Shot,[],1630631,67.88764783180025,30.88235294117647,1610612740,50,57,2024-02-24T02:03:05Z,2870000,False,-96.0,249.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
292,PT02M51.00S,2024-02-24T02:03:01.3Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,50,57,2024-02-24T02:03:05Z,2880000,False,,,0,,N. Jovic REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,291.0,3.0,3.0,0.0,,,,,,,,,,,,,,
293,PT02M37.00S,2024-02-24T02:03:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,17.69053876478318,61.029411764705884,1610612748,50,57,2024-02-24T02:03:19Z,2890000,False,-55.0,114.0,1,left,MISS C. Martin 12' driving floating Shot - blocked,"[1628997, 202685]",1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,12.64,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0
294,PT02M37.00S,2024-02-24T02:03:15.4Z,2,REGULAR,block,,[],202685,,,1610612748,50,57,2024-02-24T02:03:18Z,2900000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M34.00S,2024-02-24T02:03:18.4Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,50,57,2024-02-24T02:03:19Z,2910000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,293.0,5.0,3.0,2.0,,,,,,,,,,,,,,
296,PT02M31.00S,2024-02-24T02:03:21.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,91.27792378449409,55.14705882352941,1610612740,52,57,2024-02-24T02:08:09Z,2920000,False,26.0,29.0,1,right,J. Alvarado running reverse Layup (5 PTS),[1630631],1610612740.0,NOP,running reverse,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,5.0,,,,,,,,,,,,,
297,PT02M19.00S,2024-02-24T02:03:33.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,30.831143232588698,25.49019607843137,1610612748,52,57,2024-02-24T02:03:38Z,2930000,False,123.0,237.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
298,PT02M15.00S,2024-02-24T02:03:37.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,52,57,2024-02-24T02:03:38Z,2940000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,297.0,4.0,2.0,2.0,,,,,,,,,,,,,,
299,PT02M10.00S,2024-02-24T02:03:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,93.64323258869908,53.431372549019606,1610612740,54,57,2024-02-24T02:03:50Z,2950000,False,17.0,7.0,1,right,H. Jones running finger roll Layup (14 PTS),[1630529],1610612740.0,NOP,running finger roll,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,14.0,,,,,,,,,,,,,
300,PT01M46.00S,2024-02-24T02:04:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,17.47700394218134,50.91911764705882,1610612748,54,57,2024-02-24T02:04:10Z,2960000,False,-5.0,112.0,1,left,MISS T. Herro 11' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,11.19,Missed,,,,,,,,,,,,,,,,,,
301,PT01M44.00S,2024-02-24T02:04:08.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,54,57,2024-02-24T02:04:10Z,2970000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,300.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT01M34.00S,2024-02-24T02:04:23.8Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,54,57,2024-02-24T02:04:27Z,2990000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M34.00S,2024-02-24T02:04:23.8Z,2,REGULAR,substitution,in,[],1641722,,,1610612740,54,57,2024-02-24T02:04:27Z,3000000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M27.00S,2024-02-24T02:04:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,90.09526938239159,59.55882352941176,1610612740,54,57,2024-02-24T02:09:39Z,3010000,False,48.0,41.0,1,right,MISS J. Alvarado 6' driving Layup - blocked,"[1630631, 1631107]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,Jovic,1631107.0
306,PT01M27.00S,2024-02-24T02:04:50.7Z,2,REGULAR,block,,[],1631107,,,1610612740,54,57,2024-02-24T02:04:53Z,3020000,False,,,0,,N. Jovic BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT01M26.00S,2024-02-24T02:04:51.7Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,54,57,2024-02-24T02:09:39Z,3030000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,4.0,4.0,0.0,,,,,,,,,,,,,,
308,PT01M19.00S,2024-02-24T02:04:57.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,11.908672798948752,52.94117647058824,1610612748,54,57,2024-02-24T02:05:10Z,3040000,False,-15.0,59.0,1,left,MISS T. Herro 6' running Layup,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
309,PT01M17.00S,2024-02-24T02:04:59.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,54,57,2024-02-24T02:05:10Z,3050000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,308.0,5.0,3.0,2.0,,,,,,,,,,,,,,
310,PT01M13.00S,2024-02-24T02:05:04.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,90.75229960578186,95.83333333333334,1610612740,54,57,2024-02-24T02:05:30Z,3060000,False,229.0,34.0,1,right,MISS J. Hawkins running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
311,PT01M10.00S,2024-02-24T02:05:07.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,54,57,2024-02-24T02:05:30Z,3070000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,,
312,PT00M56.10S,2024-02-24T02:05:23.0Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612748,54,57,2024-02-24T02:05:34Z,3080000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Martin 2 FT),"[202685, 1628997]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1151.0,2.0,0.0,Martin,1628997.0,,,,
314,PT00M56.10S,2024-02-24T02:05:55.0Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,54,58,2024-02-24T02:05:55Z,3100000,False,,,0,,C. Martin Free Throw 1 of 2 (6 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
315,PT00M56.10S,2024-02-24T02:05:56.7Z,2,REGULAR,substitution,out,[],1631107,,,1610612748,54,58,2024-02-24T02:06:00Z,3110000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M56.10S,2024-02-24T02:05:56.7Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,54,58,2024-02-24T02:06:00Z,3120000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M56.10S,2024-02-24T02:06:02.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612748,54,58,2024-02-24T02:06:08Z,3130000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M56.10S,2024-02-24T02:06:02.0Z,2,REGULAR,substitution,in,[],1629627,,,1610612748,54,58,2024-02-24T02:06:08Z,3140000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M56.10S,2024-02-24T02:06:13.3Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,54,58,2024-02-24T02:06:16Z,3150000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M56.10S,2024-02-24T02:06:13.3Z,2,REGULAR,substitution,in,[],1631107,,,1610612748,54,58,2024-02-24T02:06:16Z,3160000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M56.10S,2024-02-24T02:05:55.0Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,54,58,2024-02-24T02:06:33Z,3170000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT00M54.60S,2024-02-24T02:05:56.5Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,54,58,2024-02-24T02:06:33Z,3180000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,321.0,3.0,2.0,1.0,,,,,,,,,,,,,,
323,PT00M35.00S,2024-02-24T02:06:52.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.70105124835742,48.28431372549019,1610612740,56,58,2024-02-24T02:06:56Z,3190000,False,-9.0,44.0,1,right,J. Valanciunas turnaround Hook (6 PTS),[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,6.0,,,,,,,,,,,,,
325,PT00M20.50S,2024-02-24T02:07:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,17.0335085413929,50.98039215686274,1610612748,56,58,2024-02-24T02:12:06Z,3210000,False,-5.0,108.0,1,left,MISS J. Butler 10' driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
326,PT00M18.20S,2024-02-24T02:07:11.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,56,58,2024-02-24T02:07:11Z,3220000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,325.0,6.0,4.0,2.0,,,,,,,,,,,,,,
327,PT00M03.00S,2024-02-24T02:07:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,90.75229960578186,48.03921568627451,1610612740,58,58,2024-02-24T02:07:40Z,3230000,False,-10.0,34.0,1,right,J. Valanciunas cutting Layup (8 PTS) (Z. Williamson 4 AST),"[202685, 1629627]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,8.0,Z. Williamson,1629627.0,4.0,,,,,,,,,,
329,PT00M00.00S,2024-02-24T02:08:00.8Z,2,REGULAR,period,end,[],0,,,1610612748,58,58,2024-02-24T02:08:00Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
