actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
420,PT07M18.00S,2023-11-23T02:36:14.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,70,60,2023-11-23T02:36:15Z,4190000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,419.0,10.0,7.0,3.0,,
421,PT07M12.00S,2023-11-23T02:36:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.732588699080158,46.81372549019608,1610612740,72,60,2023-11-23T02:36:28Z,4200000,False,16.0,1.0,1,left,B. Ingram driving finger roll Layup (13 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,1.6,Made,13.0,,,,,,,,,,,,
422,PT06M57.00S,2023-11-23T02:36:34.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,77.08607095926413,90.93137254901961,1610612758,72,63,2023-11-23T02:36:39Z,4210000,False,205.0,163.0,1,right,K. Huerter 26' 3PT  (8 PTS) (D. Fox 5 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,26.16,Made,8.0,D. Fox,1628368.0,5.0,,,,,,,,,
424,PT06M34.00S,2023-11-23T02:36:57.8Z,3,REGULAR,2pt,Jump Shot,[],202685,12.697109067017081,23.284313725490197,1610612740,74,63,2023-11-23T02:37:06Z,4230000,False,134.0,67.0,1,left,J. Valanciunas 14' Jump Shot (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,14.94,Made,13.0,,,,,,,,,,,,
425,PT06M08.00S,2023-11-23T02:37:23.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,95.6143232588699,95.83333333333334,1610612758,74,63,2023-11-23T02:37:30Z,4240000,False,229.0,-11.0,1,right,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,22.95,Missed,,,,,,,,,,,,,
426,PT06M06.00S,2023-11-23T02:37:25.1Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,74,63,2023-11-23T02:37:42Z,4250000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,425.0,7.0,6.0,1.0,,
427,PT06M06.00S,2023-11-23T02:37:28.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,94.40999984741211,50.0,1610612758,74,63,2023-11-23T02:37:48Z,4260000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
428,PT06M05.00S,2023-11-23T02:37:29.8Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,74,63,2023-11-23T02:37:48Z,4270000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,427.0,1.0,1.0,0.0,,
429,PT06M00.00S,2023-11-23T02:37:36.3Z,3,REGULAR,foul,personal,[],1628368,,,1610612740,74,63,2023-11-23T02:38:06Z,4280000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1627742]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left,101283.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
431,PT06M00.00S,2023-11-23T02:38:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,74,63,2023-11-23T02:38:01Z,4300000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M00.00S,2023-11-23T02:40:04.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,74,63,2023-11-23T02:40:27Z,4310000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M00.00S,2023-11-23T02:40:04.1Z,3,REGULAR,substitution,out,[],1630700,,,1610612740,74,63,2023-11-23T02:40:27Z,4320000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M00.00S,2023-11-23T02:40:04.1Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,74,63,2023-11-23T02:40:27Z,4330000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M00.00S,2023-11-23T02:40:04.1Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,74,63,2023-11-23T02:40:27Z,4340000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M42.00S,2023-11-23T02:40:58.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,15.193823915900131,38.48039215686275,1610612740,76,63,2023-11-23T02:41:03Z,4350000,False,58.0,90.0,1,left,J. Valanciunas 10' turnaround fadeaway Jump Shot (15 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Right,,,,,,10.71,Made,15.0,,,,,,,,,,,,
437,PT05M27.00S,2023-11-23T02:41:22.1Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612758,76,63,2023-11-23T02:41:53Z,4360000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Barnes 2 FT),"[202685, 203084]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
440,PT05M27.00S,2023-11-23T02:42:51.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,76,63,2023-11-23T02:42:51Z,4390000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M27.00S,2023-11-23T02:44:44.2Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,76,64,2023-11-23T02:44:44Z,4410000,False,,,0,,H. Barnes Free Throw 1 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
443,PT05M27.00S,2023-11-23T02:45:01.4Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,76,65,2023-11-23T02:45:01Z,4420000,False,,,0,,H. Barnes Free Throw 2 of 2 (16 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
444,PT05M11.00S,2023-11-23T02:45:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,12.040078843626807,50.73529411764706,1610612740,78,65,2023-11-23T02:46:12Z,4430000,False,-4.0,61.0,1,left,B. Ingram 6' driving finger roll Layup (15 PTS) (H. Jones 3 AST),"[1627742, 1630529]",1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.08,Made,15.0,H. Jones,1630529.0,3.0,,,,,,,,,
446,PT04M51.00S,2023-11-23T02:45:39.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,80.50262812089356,59.55882352941176,1610612758,78,67,2023-11-23T02:45:44Z,4450000,False,48.0,131.0,1,right,D. Fox 13' turnaround Jump Shot (17 PTS) (C. Duarte 2 AST),"[1628368, 1630537]",1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.93,Made,17.0,C. Duarte,1630537.0,2.0,,,,,,,,,
448,PT04M26.00S,2023-11-23T02:46:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.995400788436268,44.6078431372549,1610612740,80,67,2023-11-23T02:46:17Z,4470000,False,27.0,4.0,1,left,N. Marshall driving Layup (6 PTS) (J. Hawkins 1 AST),"[1630230, 1641722]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,2.73,Made,6.0,J. Hawkins,1641722.0,1.0,,,,,,,,,
450,PT04M11.00S,2023-11-23T02:46:23.7Z,3,REGULAR,2pt,Jump Shot,[],1628368,79.45137976346912,27.450980392156865,1610612758,80,69,2023-11-23T02:46:38Z,4490000,False,-113.0,141.0,1,right,D. Fox 18' pullup Jump Shot (19 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,18.03,Made,19.0,,,,,,,,,,,,
451,PT04M11.00S,2023-11-23T02:46:26.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641722,,,1610612758,80,69,2023-11-23T02:46:49Z,4500000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Fox 1 FT),"[1641722, 1628368]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,1626300.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
453,PT04M11.00S,2023-11-23T02:46:34.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,80,69,2023-11-23T02:47:56Z,4520000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M11.00S,2023-11-23T02:46:34.4Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,80,69,2023-11-23T02:47:56Z,4530000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M11.00S,2023-11-23T02:46:50.1Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,80,70,2023-11-23T02:46:50Z,4540000,False,,,0,,D. Fox Free Throw 1 of 1 (20 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
456,PT03M48.00S,2023-11-23T02:47:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.30946123521682,47.549019607843135,1610612740,82,70,2023-11-23T02:47:19Z,4550000,False,12.0,16.0,1,left,B. Ingram driving finger roll Layup (17 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,2.03,Made,17.0,,,,,,,,,,,,
457,PT03M36.00S,2023-11-23T02:47:25.0Z,3,REGULAR,3pt,Jump Shot,[],203084,92.32917214191852,2.450980392156863,1610612758,82,73,2023-11-23T02:47:29Z,4560000,False,-238.0,20.0,1,right,H. Barnes 3PT  (19 PTS) (D. Sabonis 5 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,23.85,Made,19.0,D. Sabonis,1627734.0,5.0,,,,,,,,,
459,PT03M17.00S,2023-11-23T02:47:47.4Z,3,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612740,82,73,2023-11-23T02:47:57Z,4580000,False,,,0,,C. Duarte shooting personal FOUL (4 PF) (Jones 2 FT),"[1630537, 1630529]",1610612758.0,SAC,shooting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,1626300.0,4.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
461,PT03M17.00S,2023-11-23T02:48:15.0Z,3,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,83,73,2023-11-23T02:48:15Z,4600000,False,,,0,,H. Jones Free Throw 1 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
462,PT03M17.00S,2023-11-23T02:48:16.0Z,3,REGULAR,substitution,out,[],202685,,,1610612740,83,73,2023-11-23T02:48:24Z,4610000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M17.00S,2023-11-23T02:48:16.0Z,3,REGULAR,substitution,out,[],1641722,,,1610612740,83,73,2023-11-23T02:48:24Z,4620000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M17.00S,2023-11-23T02:48:16.0Z,3,REGULAR,substitution,in,[],203469,,,1610612740,83,73,2023-11-23T02:48:24Z,4630000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M17.00S,2023-11-23T02:48:16.0Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,83,73,2023-11-23T02:48:24Z,4640000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M17.00S,2023-11-23T02:48:39.1Z,3,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,84,73,2023-11-23T02:48:39Z,4650000,False,,,0,,H. Jones Free Throw 2 of 2 (5 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
468,PT03M06.00S,2023-11-23T02:49:03.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612758,84,73,2023-11-23T02:49:15Z,4660000,False,,,0,,C. Zeller shooting personal FOUL (2 PF) (Fox 2 FT),"[203469, 1628368]",1610612740.0,NOP,shooting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,1626300.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
470,PT03M06.00S,2023-11-23T02:49:37.1Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,84,74,2023-11-23T02:49:37Z,4680000,False,,,0,,D. Fox Free Throw 1 of 2 (21 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
471,PT03M06.00S,2023-11-23T02:49:38.7Z,3,REGULAR,substitution,out,[],1630529,,,1610612758,84,74,2023-11-23T02:49:54Z,4690000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M06.00S,2023-11-23T02:49:38.7Z,3,REGULAR,substitution,out,[],1630537,,,1610612758,84,74,2023-11-23T02:49:54Z,4700000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M06.00S,2023-11-23T02:49:38.7Z,3,REGULAR,substitution,in,[],1641722,,,1610612758,84,74,2023-11-23T02:49:54Z,4710000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M06.00S,2023-11-23T02:49:38.7Z,3,REGULAR,substitution,in,[],1628989,,,1610612758,84,74,2023-11-23T02:49:54Z,4720000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M06.00S,2023-11-23T02:50:03.2Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,84,75,2023-11-23T02:50:03Z,4730000,False,,,0,,D. Fox Free Throw 2 of 2 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
476,PT02M57.00S,2023-11-23T02:50:17.1Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612740,84,75,2023-11-23T02:50:38Z,4740000,False,,,0,,K. Huerter shooting personal FOUL (3 PF) (Alvarado 2 FT),"[1628989, 1630631]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,3.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
478,PT02M57.00S,2023-11-23T02:50:41.9Z,3,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,84,75,2023-11-23T02:51:11Z,4760000,False,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
479,PT02M57.00S,2023-11-23T02:50:41.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,84,75,2023-11-23T02:51:11Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,,,,,
480,PT02M57.00S,2023-11-23T02:50:48.1Z,3,REGULAR,substitution,out,[],1627734,,,1610612740,84,75,2023-11-23T02:50:57Z,4780000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M57.00S,2023-11-23T02:50:48.1Z,3,REGULAR,substitution,in,[],201580,,,1610612740,84,75,2023-11-23T02:50:57Z,4790000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M57.00S,2023-11-23T02:50:41.9Z,3,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,84,75,2023-11-23T02:51:11Z,4800000,False,,,0,,MISS J. Alvarado Free Throw 2 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
483,PT02M54.00S,2023-11-23T02:50:44.9Z,3,REGULAR,rebound,defensive,[],201580,,,1610612758,84,75,2023-11-23T02:51:11Z,4810000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,482.0,1.0,1.0,0.0,,
484,PT02M39.00S,2023-11-23T02:51:23.8Z,3,REGULAR,turnover,lost ball,[],201580,,,1610612758,84,75,2023-11-23T02:51:29Z,4820000,False,,,0,,J. McGee lost ball TURNOVER (2 TO),"[201580, 1630631]",1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Alvarado,1630631.0,,,,,,
485,PT02M39.00S,2023-11-23T02:51:23.8Z,3,REGULAR,steal,,[],1630631,,,1610612740,84,75,2023-11-23T02:51:25Z,4830000,False,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
486,PT02M34.00S,2023-11-23T02:51:28.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,26.62614980289093,17.401960784313726,1610612740,84,75,2023-11-23T02:51:41Z,4840000,False,163.0,198.0,1,left,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,25.63,Missed,,,,,,,,,,,,,
487,PT02M29.00S,2023-11-23T02:51:33.9Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,84,75,2023-11-23T02:51:41Z,4850000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,486.0,2.0,2.0,0.0,,
488,PT02M22.00S,2023-11-23T02:51:45.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,79.97700394218134,37.745098039215684,1610612758,84,77,2023-11-23T02:54:04Z,4860000,False,-61.0,136.0,1,right,D. Fox 14' turnaround Jump Shot (24 PTS),[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.89,Made,24.0,,,,,,,,,,,,
489,PT02M22.00S,2023-11-23T02:51:48.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641722,,,1610612758,84,77,2023-11-23T02:52:17Z,4870000,False,,,0,,J. Hawkins shooting personal FOUL (3 PF) (Fox 1 FT),"[1641722, 1628368]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
491,PT02M22.00S,2023-11-23T02:51:58.8Z,3,REGULAR,substitution,out,[],1627742,,,1610612758,84,77,2023-11-23T02:52:19Z,4890000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M22.00S,2023-11-23T02:51:58.8Z,3,REGULAR,substitution,in,[],1629627,,,1610612758,84,77,2023-11-23T02:52:19Z,4900000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M22.00S,2023-11-23T02:52:18.3Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,84,77,2023-11-23T02:52:29Z,4910000,False,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
494,PT02M18.00S,2023-11-23T02:52:22.3Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,84,77,2023-11-23T02:52:29Z,4920000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,493.0,2.0,2.0,0.0,,
495,PT02M08.00S,2023-11-23T02:52:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.258212877792378,54.166666666666664,1610612740,84,77,2023-11-23T02:52:47Z,4930000,False,-21.0,6.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.17,Missed,,,,,,,,,,,,,
496,PT02M08.00S,2023-11-23T02:52:30.2Z,3,REGULAR,rebound,offensive,[],203469,,,1610612740,84,77,2023-11-23T02:52:47Z,4940000,False,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,495.0,2.0,1.0,1.0,,
497,PT02M05.00S,2023-11-23T02:52:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203469,5.590000152587891,50.0,1610612740,84,77,2023-11-23T02:52:33Z,4950000,False,0.0,0.0,1,left,MISS C. Zeller tip Layup,[203469],1610612740.0,NOP,tip,,,Zeller,C. Zeller,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
498,PT02M04.00S,2023-11-23T02:52:34.1Z,3,REGULAR,rebound,offensive,[],203469,,,1610612740,84,77,2023-11-23T02:52:34Z,4960000,False,,,0,,C. Zeller REBOUND (Off:2 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,497.0,3.0,1.0,2.0,,
499,PT02M02.00S,2023-11-23T02:52:36.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,3.892904073587385,97.30392156862744,1610612740,87,77,2023-11-23T02:52:50Z,4970000,False,-237.0,-16.0,1,left,N. Marshall 3PT  (9 PTS) (J. Hawkins 2 AST),"[1630230, 1641722]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,,,23.7,Made,9.0,J. Hawkins,1641722.0,2.0,,,,,,,,,
501,PT01M52.00S,2023-11-23T02:52:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,94.03745072273325,48.28431372549019,1610612758,87,79,2023-11-23T02:53:04Z,4990000,False,-9.0,4.0,1,right,M. Monk driving Layup (2 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,0.93,Made,2.0,,,,,,,,,,,,
502,PT01M32.00S,2023-11-23T02:53:06.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,16.113666228646515,42.15686274509804,1610612740,89,79,2023-11-23T02:53:43Z,5000000,False,39.0,99.0,1,left,J. Alvarado 10' floating Jump Shot (7 PTS),[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.65,Made,7.0,,,,,,,,,,,,
503,PT01M21.00S,2023-11-23T02:53:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628370,70.38436268068331,15.686274509803921,1610612758,89,79,2023-11-23T02:53:55Z,5010000,False,-172.0,226.0,1,right,MISS M. Monk 28' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,28.37,Missed,,,,,,,,,,,,,
504,PT01M21.00S,2023-11-23T02:53:16.3Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,89,79,2023-11-23T02:53:55Z,5020000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,503.0,2.0,1.0,1.0,,
506,PT01M02.00S,2023-11-23T02:53:53.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,84.57621550591328,60.29411764705882,1610612758,89,79,2023-11-23T02:59:03Z,5040000,False,51.0,92.0,1,right,MISS D. Fox 10' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.59,Missed,,,,,,,,,,,,,
507,PT01M00.00S,2023-11-23T02:53:55.0Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,89,79,2023-11-23T02:53:55Z,5050000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,506.0,1.0,1.0,0.0,,
