actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
581,PT05M59.00S,2024-01-27T02:59:25.8Z,4,REGULAR,substitution,out,[],203995,,,1610612760,76,94,2024-01-27T02:59:29Z,5720000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M59.00S,2024-01-27T02:59:25.8Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,76,94,2024-01-27T02:59:29Z,5730000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M46.00S,2024-01-27T02:59:47.6Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,76,94,2024-01-27T02:59:53Z,5740000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (4 TO),"[1628983, 203468]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,4.0,,,,,McCollum,203468.0
584,PT05M46.00S,2024-01-27T02:59:47.6Z,4,REGULAR,steal,,[],203468,,,1610612740,76,94,2024-01-27T03:05:00Z,5750000,False,,,0,,C. McCollum STEAL (2 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
585,PT05M41.00S,2024-01-27T02:59:52.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,5.075558475689881,4.166666666666666,1610612740,79,94,2024-01-27T02:59:58Z,5760000,False,229.0,-5.0,1,left,T. Murphy III 3PT running (4 PTS) (C. McCollum 3 AST),"[1630530, 203468]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,,,,,,,,,4.0,C. McCollum,203468.0,3.0,,
587,PT05M23.00S,2024-01-27T03:00:10.3Z,4,REGULAR,3pt,Jump Shot,[],1641717,82.34231274638634,4.901960784313726,1610612760,79,97,2024-01-27T03:00:16Z,5780000,False,-225.0,113.0,1,right,C. Wallace 25' 3PT  (9 PTS) (S. Gilgeous-Alexander 4 AST),"[1641717, 1628983]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,,,,,,,9.0,S. Gilgeous-Alexander,1628983.0,4.0,,
589,PT05M13.00S,2024-01-27T03:00:21.0Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,79,97,2024-01-27T03:00:24Z,5800000,False,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1641717]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,3.0,,,,,Wallace,1641717.0
590,PT05M13.00S,2024-01-27T03:00:21.0Z,4,REGULAR,steal,,[],1641717,,,1610612760,79,97,2024-01-27T03:00:22Z,5810000,False,,,0,,C. Wallace STEAL (4 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
592,PT05M06.00S,2024-01-27T03:00:33.1Z,4,REGULAR,foul,personal,[],1630529,,,1610612760,79,97,2024-01-27T03:00:52Z,5830000,False,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1628983]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2714.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
594,PT05M00.00S,2024-01-27T03:00:58.0Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612760,79,97,2024-01-27T03:01:03Z,5850000,False,,,0,,C. McCollum shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[203468, 1628983]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,202056.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
596,PT05M00.00S,2024-01-27T03:01:19.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,79,97,2024-01-27T03:01:19Z,5870000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
597,PT05M00.00S,2024-01-27T03:01:19.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,79,97,2024-01-27T03:01:19Z,5880000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,
598,PT05M00.00S,2024-01-27T03:01:33.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,79,98,2024-01-27T03:01:33Z,5890000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,28.0,,,,,
599,PT04M47.00S,2024-01-27T03:01:51.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.536793692509855,50.0,1610612740,79,98,2024-01-27T03:01:56Z,5900000,False,0.0,84.0,1,left,MISS B. Ingram 8' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
600,PT04M44.00S,2024-01-27T03:01:54.3Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,79,98,2024-01-27T03:01:56Z,5910000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:11),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,599.0,13.0,11.0,2.0,,,,,,,,,,,,
601,PT04M31.00S,2024-01-27T03:02:06.8Z,4,REGULAR,3pt,Jump Shot,[],1628983,69.85873850197109,70.58823529411765,1610612760,79,101,2024-01-27T03:02:12Z,5920000,False,103.0,231.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (31 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,,,,,,,,,31.0,,,,,
602,PT04M19.00S,2024-01-27T03:02:23.0Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,79,101,2024-01-27T03:02:27Z,5930000,False,,,0,,C. McCollum lost ball out-of-bounds TURNOVER (4 TO),[203468],1610612740.0,NOP,lost ball,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202056.0,,,,,4.0,,,,,,
603,PT04M19.00S,2024-01-27T03:02:28.8Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,79,101,2024-01-27T03:02:45Z,5940000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M19.00S,2024-01-27T03:02:28.8Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,79,101,2024-01-27T03:02:45Z,5950000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M56.00S,2024-01-27T03:03:14.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,93.64323258869908,4.166666666666666,1610612760,79,101,2024-01-27T03:03:19Z,5960000,False,-229.0,7.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
606,PT03M53.00S,2024-01-27T03:03:17.3Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,79,101,2024-01-27T03:03:19Z,5970000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,,605.0,4.0,4.0,0.0,,,,,,,,,,,,
607,PT03M49.00S,2024-01-27T03:03:21.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630530,6.521024967148489,46.568627450980394,1610612740,81,101,2024-01-27T03:03:26Z,5980000,False,17.0,9.0,1,left,T. Murphy III running Layup (6 PTS) (B. Ingram 9 AST),"[1630530, 1627742]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,,,,,6.0,B. Ingram,1627742.0,9.0,,
609,PT03M29.00S,2024-01-27T03:03:41.3Z,4,REGULAR,3pt,Jump Shot,[],1631114,68.80749014454665,32.35294117647059,1610612760,81,104,2024-01-27T03:03:45Z,6000000,False,-88.0,241.0,1,right,J. Williams 25' 3PT  (15 PTS) (S. Gilgeous-Alexander 5 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.64,Made,,,,,,,,,,,,,15.0,S. Gilgeous-Alexander,1628983.0,5.0,,
611,PT03M27.00S,2024-01-27T03:03:47.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,81,104,2024-01-27T03:03:47Z,6020000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],203468,,,1610612740,81,104,2024-01-27T03:06:35Z,6030000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,81,104,2024-01-27T03:06:35Z,6040000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,81,104,2024-01-27T03:06:35Z,6050000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,81,104,2024-01-27T03:06:35Z,6060000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,81,104,2024-01-27T03:06:35Z,6070000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1628983,,,1610612740,81,104,2024-01-27T03:06:35Z,6080000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1629652,,,1610612740,81,104,2024-01-27T03:06:35Z,6090000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1631096,,,1610612740,81,104,2024-01-27T03:06:35Z,6100000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,out,[],1631114,,,1610612740,81,104,2024-01-27T03:06:35Z,6110000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],203469,,,1610612740,81,104,2024-01-27T03:06:35Z,6120000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1630526,,,1610612740,81,104,2024-01-27T03:06:35Z,6130000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,81,104,2024-01-27T03:06:35Z,6140000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,81,104,2024-01-27T03:06:35Z,6150000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1630604,,,1610612740,81,104,2024-01-27T03:06:35Z,6160000,False,,,0,,SUB in: E. Liddell,[1630604],1610612740.0,NOP,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1630598,,,1610612740,81,104,2024-01-27T03:06:35Z,6170000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1630581,,,1610612740,81,104,2024-01-27T03:06:35Z,6180000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],1631119,,,1610612740,81,104,2024-01-27T03:06:35Z,6190000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M27.00S,2024-01-27T03:06:15.7Z,4,REGULAR,substitution,in,[],203995,,,1610612740,81,104,2024-01-27T03:06:35Z,6200000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M04.00S,2024-01-27T03:07:05.2Z,4,REGULAR,3pt,Jump Shot,[],1630526,9.411957950065702,3.9215686274509802,1610612740,81,104,2024-01-27T03:07:10Z,6210000,False,230.0,36.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
631,PT02M59.00S,2024-01-27T03:07:10.2Z,4,REGULAR,rebound,defensive,[],203995,,,1610612760,81,104,2024-01-27T03:07:10Z,6220000,False,,,0,,V. Micic REBOUND (Off:0 Def:2),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Right Corner 3,24+ Right,,,,,630.0,2.0,2.0,0.0,,,,,,,,,,,,
632,PT02M45.00S,2024-01-27T03:07:24.0Z,4,REGULAR,3pt,Jump Shot,[],1641717,92.32917214191852,96.32352941176471,1610612760,81,104,2024-01-27T03:07:28Z,6230000,False,232.0,20.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
633,PT02M43.00S,2024-01-27T03:07:26.0Z,4,REGULAR,rebound,defensive,[],203469,,,1610612740,81,104,2024-01-27T03:07:28Z,6240000,False,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Right Corner 3,24+ Right,,,,,632.0,1.0,1.0,0.0,,,,,,,,,,,,
634,PT02M37.00S,2024-01-27T03:07:31.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630526,6.389618922470433,53.18627450980392,1610612740,81,104,2024-01-27T03:08:00Z,6250000,False,-16.0,8.0,1,left,MISS J. Robinson-Earl running alley-oop Layup,[1630526],1610612740.0,NOP,running alley-oop,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
635,PT02M35.00S,2024-01-27T03:07:33.3Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,81,104,2024-01-27T03:07:36Z,6260000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,634.0,5.0,4.0,1.0,,,,,,,,,,,,
636,PT02M29.00S,2024-01-27T03:07:40.1Z,4,REGULAR,3pt,Jump Shot,[],1641717,70.64717477003943,74.75490196078431,1610612760,81,107,2024-01-27T03:07:44Z,6270000,False,124.0,223.0,1,right,C. Wallace 25' 3PT  (12 PTS) (J. Giddey 6 AST),"[1641717, 1630581]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.54,Made,,,,,,,,,,,,,12.0,J. Giddey,1630581.0,6.0,,
638,PT02M15.00S,2024-01-27T03:07:56.6Z,4,REGULAR,turnover,bad pass,[],1630700,,,1610612740,81,107,2024-01-27T03:14:33Z,6290000,False,,,0,,D. Daniels bad pass TURNOVER (4 TO),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1628159.0,,,,,4.0,,,,,,
639,PT02M15.00S,2024-01-27T03:08:00.2Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,81,107,2024-01-27T03:08:04Z,6300000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M15.00S,2024-01-27T03:08:00.2Z,4,REGULAR,substitution,in,[],1641749,,,1610612760,81,107,2024-01-27T03:08:04Z,6310000,False,,,0,,SUB in: K. Johnson,[1641749],1610612760.0,OKC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M15.00S,2024-01-27T03:08:00.2Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,81,107,2024-01-27T03:08:13Z,6320000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M15.00S,2024-01-27T03:08:00.2Z,4,REGULAR,substitution,in,[],1630322,,,1610612760,81,107,2024-01-27T03:08:13Z,6330000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M58.00S,2024-01-27T03:08:28.3Z,4,REGULAR,turnover,bad pass,[],203995,,,1610612760,81,107,2024-01-27T03:08:32Z,6340000,False,,,0,,V. Micic bad pass TURNOVER (1 TO),"[203995, 1630604]",1610612760.0,OKC,,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Liddell,1630604.0
644,PT01M58.00S,2024-01-27T03:08:28.3Z,4,REGULAR,steal,,[],1630604,,,1610612740,81,107,2024-01-27T03:08:30Z,6350000,False,,,0,,E. Liddell STEAL (1 STL),[1630604],1610612740.0,NOP,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
645,PT01M39.00S,2024-01-27T03:08:47.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630604,31.488173455978973,62.99019607843137,1610612740,81,107,2024-01-27T03:09:04Z,6360000,False,-65.0,243.0,1,left,MISS E. Liddell 25' 3PT,[1630604],1610612740.0,NOP,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
646,PT01M38.00S,2024-01-27T03:08:48.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,81,107,2024-01-27T03:09:04Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,645.0,,,,,,,,,,,,,,,
647,PT01M38.00S,2024-01-27T03:08:55.7Z,4,REGULAR,foul,personal,[],1631119,,,1610612740,81,107,2024-01-27T03:09:11Z,6380000,False,,,0,,J. Williams loose ball personal FOUL (2 PF),"[1631119, 203469]",1610612760.0,OKC,loose ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202056.0,2.0,0.0,Zeller,203469.0,,,,,,,
649,PT01M28.00S,2024-01-27T03:09:17.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630631,31.225361366622867,31.127450980392158,1610612740,81,107,2024-01-27T03:09:37Z,6400000,False,94.0,241.0,1,left,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
650,PT01M26.00S,2024-01-27T03:09:19.9Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,81,107,2024-01-27T03:09:22Z,6410000,False,,,0,,J. Williams REBOUND (Off:1 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,649.0,6.0,5.0,1.0,,,,,,,,,,,,
651,PT01M05.00S,2024-01-27T03:09:40.5Z,4,REGULAR,turnover,lost ball,[],203995,,,1610612760,81,107,2024-01-27T03:09:44Z,6420000,False,,,0,,V. Micic lost ball TURNOVER (2 TO),"[203995, 1630526]",1610612760.0,OKC,,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,,,,,Robinson-Earl,1630526.0
652,PT01M05.00S,2024-01-27T03:09:40.5Z,4,REGULAR,steal,,[],1630526,,,1610612740,81,107,2024-01-27T03:09:42Z,6430000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
653,PT01M00.00S,2024-01-27T03:09:46.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630526,7.835085413929041,47.05882352941176,1610612740,83,107,2024-01-27T03:10:26Z,6440000,False,15.0,21.0,1,left,J. Robinson-Earl running Layup (2 PTS),[1630526],1610612740.0,NOP,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,,,,,,,2.0,,,,,
654,PT00M36.80S,2024-01-27T03:10:13.4Z,4,REGULAR,turnover,lost ball,[],1630598,,,1610612760,83,107,2024-01-27T03:10:17Z,6450000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 1630604]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Liddell,1630604.0
655,PT00M36.80S,2024-01-27T03:10:13.4Z,4,REGULAR,steal,,[],1630604,,,1610612740,83,107,2024-01-27T03:10:15Z,6460000,False,,,0,,E. Liddell STEAL (2 STL),[1630604],1610612740.0,NOP,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
656,PT00M29.80S,2024-01-27T03:10:20.3Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,83,107,2024-01-27T03:10:28Z,6470000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1631119]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Williams,1631119.0
657,PT00M29.80S,2024-01-27T03:10:20.3Z,4,REGULAR,steal,,[],1631119,,,1610612760,83,107,2024-01-27T03:10:22Z,6480000,False,,,0,,J. Williams STEAL (1 STL),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
658,PT00M06.00S,2024-01-27T03:10:46.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,83,107,2024-01-27T03:11:45Z,6490000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,1628159.0,,,,,,,,,,,
659,PT00M00.00S,2024-01-27T03:11:14.9Z,4,REGULAR,period,end,[],0,,,1610612740,83,107,2024-01-27T03:11:14Z,6500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2024-01-27T03:11:17.3Z,4,REGULAR,game,end,[],0,,,0,83,107,2024-01-27T03:11:17Z,6510000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
