actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
525,PT08M54.00S,2024-04-06T01:47:52.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,82.86793692509855,45.34313725490196,1610612740,90,91,2024-04-06T01:47:57Z,5050000,False,-23.0,109.0,1,right,MISS C. McCollum 11' driving floating Shot - blocked,"[203468, 1630577]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.1,Missed,,,,,,Champagnie,1630577.0,,,,,,,,,,,
526,PT08M54.00S,2024-04-06T01:47:52.6Z,4,REGULAR,block,,[],1630577,,,1610612740,90,91,2024-04-06T01:47:55Z,5060000,False,,,0,,J. Champagnie BLOCK (4 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
527,PT08M51.00S,2024-04-06T01:47:55.6Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,90,91,2024-04-06T01:47:57Z,5070000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,525.0,9.0,7.0,2.0,,,,,,,,,,,,,,
528,PT08M43.00S,2024-04-06T01:48:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.521024967148489,53.431372549019606,1610612759,90,93,2024-04-06T01:48:07Z,5080000,False,-17.0,9.0,1,left,V. Wembanyama cutting Layup (12 PTS) (J. Champagnie 4 AST),"[1641705, 1630577]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,12.0,,,,,J. Champagnie,1630577.0,4.0,,,,,,
530,PT08M27.00S,2024-04-06T01:48:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.38042049934296,49.26470588235294,1610612740,92,93,2024-04-06T01:54:21Z,5100000,False,-4.0,10.0,1,right,C. McCollum driving finger roll Layup (25 PTS) (L. Nance Jr. 6 AST),"[203468, 1626204]",1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,25.0,,,,,L. Nance Jr.,1626204.0,6.0,,,,,,
532,PT08M08.00S,2024-04-06T01:48:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.521024967148489,48.77450980392157,1610612759,92,95,2024-04-06T01:48:44Z,5120000,False,6.0,9.0,1,left,T. Jones driving Layup (14 PTS) (V. Wembanyama 9 AST),"[1630200, 1641705]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,14.0,,,,,V. Wembanyama,1641705.0,9.0,,,,,,
533,PT07M46.00S,2024-04-06T01:49:00.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,87.46714848883047,42.64705882352941,1610612740,92,95,2024-04-06T01:49:06Z,5130000,False,-37.0,65.0,1,right,MISS D. Daniels 7' driving floating Shot - blocked,"[1630700, 1641705]",1610612740.0,NOP,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,,,,
534,PT07M46.00S,2024-04-06T01:49:00.6Z,4,REGULAR,block,,[],1641705,,,1610612740,92,95,2024-04-06T01:49:02Z,5140000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT07M44.00S,2024-04-06T01:49:02.6Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612740,92,95,2024-04-06T01:49:06Z,5150000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,533.0,5.0,3.0,2.0,,,,,,,,,,,,,,
536,PT07M42.00S,2024-04-06T01:49:05.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,94.43166885676742,3.1862745098039214,1610612740,95,95,2024-04-06T01:49:09Z,5160000,False,-234.0,0.0,1,right,T. Murphy III 3PT  (16 PTS) (H. Jones 2 AST),"[1630530, 1630529]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,16.0,,,,,H. Jones,1630529.0,2.0,,,,,,
539,PT07M23.00S,2024-04-06T01:49:35.0Z,4,REGULAR,3pt,Jump Shot,[],1630572,5.206964520367937,96.07843137254902,1610612759,95,95,2024-04-06T01:49:51Z,5190000,False,-230.0,-4.0,1,left,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
540,PT07M18.00S,2024-04-06T01:49:40.0Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,95,95,2024-04-06T01:49:51Z,5200000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,539.0,6.0,4.0,2.0,,,,,,,,,,,,,,
541,PT07M15.00S,2024-04-06T01:49:47.5Z,4,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612740,95,95,2024-04-06T01:50:01Z,5210000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Jones 2 FT),"[1630200, 1630529]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,,,,,2.0,0.0,Jones,1630529.0,,
543,PT07M15.00S,2024-04-06T01:50:22.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630529,,,1610612740,96,95,2024-04-06T01:50:22Z,5230000,False,,,0,,H. Jones Free Throw 1 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
544,PT07M15.00S,2024-04-06T01:50:22.6Z,4,REGULAR,substitution,out,[],1631104,,,1610612740,96,95,2024-04-06T01:50:35Z,5240000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M15.00S,2024-04-06T01:50:22.6Z,4,REGULAR,substitution,in,[],1631103,,,1610612740,96,95,2024-04-06T01:50:35Z,5250000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M15.00S,2024-04-06T01:50:44.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630529,,,1610612740,97,95,2024-04-06T01:50:44Z,5260000,False,,,0,,H. Jones Free Throw 2 of 2 (13 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
547,PT07M06.00S,2024-04-06T01:50:55.4Z,4,REGULAR,3pt,Jump Shot,[],1641705,21.81340341655716,90.95435049019608,1610612759,97,95,2024-04-06T01:55:51Z,5270000,False,-205.0,153.0,1,left,MISS V. Wembanyama 25' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
548,PT07M03.00S,2024-04-06T01:50:58.4Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,97,95,2024-04-06T01:51:06Z,5280000,False,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left,,,547.0,4.0,4.0,0.0,,,,,,,,,,,,,,
549,PT06M52.00S,2024-04-06T01:51:08.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,93.51182654402102,48.529411764705884,1610612740,97,95,2024-04-06T01:51:15Z,5290000,False,-7.0,8.0,1,right,MISS H. Jones driving DUNK - blocked,"[1630529, 1630572]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,Mamukelashvili,1630572.0,,,,,,,,,,,
588,PT06M52.00S,2024-04-06T01:51:08.1Z,4,REGULAR,block,,[],1630572,,,1610612740,97,95,2024-04-06T02:00:20Z,5295000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT06M48.00S,2024-04-06T01:51:12.1Z,4,REGULAR,rebound,offensive,[],203468,,,1610612740,97,95,2024-04-06T02:00:20Z,5300000,False,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,549.0,5.0,3.0,2.0,,,,,,,,,,,,,,
551,PT06M47.00S,2024-04-06T01:51:13.2Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,97,95,2024-04-06T01:51:20Z,5310000,False,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1630572]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,3.0,,,,,,,,Mamukelashvili,1630572.0
552,PT06M47.00S,2024-04-06T01:51:13.2Z,4,REGULAR,steal,,[],1630572,,,1610612759,97,95,2024-04-06T01:51:14Z,5320000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
553,PT06M42.00S,2024-04-06T01:51:18.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631103,9.017739816031538,4.411764705882353,1610612759,97,98,2024-04-06T01:51:25Z,5330000,False,228.0,32.0,1,left,M. Branham 3PT  (14 PTS) (T. Jones 3 AST),"[1631103, 1630200]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,23.02,Made,,,,,14.0,,,,,T. Jones,1630200.0,3.0,,,,,,
555,PT06M30.00S,2024-04-06T01:51:34.1Z,4,REGULAR,foul,offensive,[],1626204,,,1610612740,97,98,2024-04-06T01:51:56Z,5350000,False,,,0,,L. Nance Jr. offensive FOUL (4 PF),"[1626204, 1631103]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,204059.0,,,,,4.0,0.0,Branham,1631103.0,,
557,PT06M30.00S,2024-04-06T01:51:34.1Z,4,REGULAR,turnover,offensive foul,[],1626204,,,1610612740,97,98,2024-04-06T01:51:56Z,5370000,False,,,0,,L. Nance Jr. offensive foul TURNOVER (3 TO),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,204059.0,3.0,,,,,,,,,
558,PT06M30.00S,2024-04-06T01:52:07.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,97,98,2024-04-06T01:52:12Z,5380000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M30.00S,2024-04-06T01:54:14.1Z,4,REGULAR,substitution,out,[],1630572,,,1610612759,97,98,2024-04-06T01:54:32Z,5390000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M30.00S,2024-04-06T01:54:14.1Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,97,98,2024-04-06T01:54:32Z,5400000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M13.00S,2024-04-06T01:55:14.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630577,6.652431011826544,49.754901960784316,1610612759,97,100,2024-04-06T01:55:18Z,5420000,False,1.0,10.0,1,left,J. Champagnie alley-oop DUNK (13 PTS) (T. Jones 4 AST),"[1630577, 1630200]",1610612759.0,SAS,alley-oop,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,13.0,,,,,T. Jones,1630200.0,4.0,,,,,,
565,PT05M57.00S,2024-04-06T01:55:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.56307490144546,51.470588235294116,1610612740,97,100,2024-04-06T01:55:35Z,5440000,False,7.0,-1.0,1,right,MISS H. Jones driving reverse Layup - blocked,"[1630529, 1641705]",1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,,,,
594,PT05M57.00S,2024-04-06T01:55:31.0Z,4,REGULAR,block,,[],1641705,,,1610612740,97,100,2024-04-06T02:01:38Z,5445000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT05M55.00S,2024-04-06T01:55:33.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,97,100,2024-04-06T01:55:35Z,5450000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,565.0,10.0,8.0,2.0,,,,,,,,,,,,,,
567,PT05M42.00S,2024-04-06T01:55:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630577,4.812746386333772,95.34313725490196,1610612759,97,100,2024-04-06T01:55:51Z,5460000,False,-227.0,-7.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
568,PT05M39.00S,2024-04-06T01:55:48.8Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,97,100,2024-04-06T01:55:51Z,5470000,False,,,0,,C. McCollum REBOUND (Off:2 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,567.0,6.0,4.0,2.0,,,,,,,,,,,,,,
569,PT05M21.00S,2024-04-06T01:56:07.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,90.09526938239159,50.0,1610612740,97,100,2024-04-06T02:01:28Z,5480000,False,0.0,41.0,1,right,MISS L. Nance Jr. driving Hook,[1626204],1610612740.0,NOP,driving,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
570,PT05M19.00S,2024-04-06T01:56:09.7Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,97,100,2024-04-06T01:56:13Z,5490000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,569.0,11.0,9.0,2.0,,,,,,,,,,,,,,
571,PT05M15.00S,2024-04-06T01:56:16.7Z,4,REGULAR,foul,personal,[],1630700,,,1610612759,97,100,2024-04-06T01:56:24Z,5500000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1628380]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,,,,,1.0,0.0,Collins,1628380.0,,
573,PT05M15.00S,2024-04-06T01:56:22.7Z,4,REGULAR,substitution,out,[],1626204,,,1610612759,97,100,2024-04-06T01:56:27Z,5520000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M15.00S,2024-04-06T01:56:22.7Z,4,REGULAR,substitution,out,[],1631103,,,1610612759,97,100,2024-04-06T01:56:27Z,5530000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M15.00S,2024-04-06T01:56:22.7Z,4,REGULAR,substitution,in,[],202685,,,1610612759,97,100,2024-04-06T01:56:27Z,5540000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M15.00S,2024-04-06T01:56:22.7Z,4,REGULAR,substitution,in,[],1628984,,,1610612759,97,100,2024-04-06T01:56:27Z,5550000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M57.00S,2024-04-06T01:56:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,18.610381077529567,49.26470588235294,1610612759,97,102,2024-04-06T01:57:01Z,5560000,False,4.0,122.0,1,left,Z. Collins 12' turnaround Jump Shot (15 PTS) (D. Graham 5 AST),"[1628380, 1628984]",1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.25,Made,,,,,15.0,,,,,D. Graham,1628984.0,5.0,,,,,,
579,PT04M35.00S,2024-04-06T01:57:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,90.88370565045992,50.49019607843137,1610612740,99,102,2024-04-06T01:57:24Z,5580000,False,2.0,33.0,1,right,J. Valanciunas fadeaway Jump Shot (24 PTS) (C. McCollum 4 AST),"[202685, 203468]",1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,24.0,,,,,C. McCollum,203468.0,4.0,,,,,,
582,PT04M17.00S,2024-04-06T01:57:39.6Z,4,REGULAR,3pt,Jump Shot,[],1628380,28.86005256241787,73.2843137254902,1610612759,99,102,2024-04-06T02:02:34Z,5610000,False,-116.0,219.0,1,left,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
583,PT04M15.00S,2024-04-06T01:57:41.6Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,99,102,2024-04-06T02:02:34Z,5620000,False,,,0,,D. Daniels REBOUND (Off:2 Def:5),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,582.0,7.0,5.0,2.0,,,,,,,,,,,,,,
584,PT04M01.00S,2024-04-06T01:57:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,82.7365308804205,58.08823529411765,1610612740,99,102,2024-04-06T02:03:10Z,5630000,False,40.0,110.0,1,right,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
585,PT03M59.00S,2024-04-06T01:57:52.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,99,102,2024-04-06T01:57:56Z,5640000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,584.0,12.0,10.0,2.0,,,,,,,,,,,,,,
586,PT03M54.00S,2024-04-06T01:57:59.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,99,102,2024-04-06T01:57:59Z,5650000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M54.00S,2024-04-06T02:01:08.7Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612759,99,102,2024-04-06T02:01:22Z,5670000,False,,,0,,SAS 5-second-violation Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
591,PT03M38.00S,2024-04-06T02:01:21.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,75.3777923784494,14.215686274509803,1610612740,99,102,2024-04-06T02:01:27Z,5680000,False,-179.0,179.0,1,right,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
592,PT03M33.00S,2024-04-06T02:01:26.7Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,99,102,2024-04-06T02:01:27Z,5690000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,591.0,1.0,1.0,0.0,,,,,,,,,,,,,,
593,PT03M26.00S,2024-04-06T02:01:33.3Z,4,REGULAR,3pt,Jump Shot,[],1641705,32.276609724047304,31.127450980392158,1610612759,99,105,2024-04-06T02:04:26Z,5700000,False,94.0,251.0,1,left,V. Wembanyama 26' 3PT step back (15 PTS),[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.81,Made,,,,,15.0,,,,,,,,,,,,,
595,PT03M06.00S,2024-04-06T02:01:52.7Z,4,REGULAR,3pt,Jump Shot,[],203468,68.15045992115637,63.725490196078425,1610612740,102,105,2024-04-06T02:01:57Z,5710000,False,69.0,247.0,1,right,C. McCollum 25' 3PT  (28 PTS) (T. Murphy III 4 AST),"[203468, 1630530]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,28.0,,,,,T. Murphy III,1630530.0,4.0,,,,,,
597,PT02M44.00S,2024-04-06T02:02:18.3Z,4,REGULAR,foul,personal,[],1630700,,,1610612759,102,105,2024-04-06T02:02:27Z,5730000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 1641705]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,203592.0,,,,,2.0,0.0,Wembanyama,1641705.0,,
599,PT02M30.00S,2024-04-06T02:02:49.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630577,8.492115637319317,49.26470588235294,1610612759,102,107,2024-04-06T02:02:54Z,5750000,False,4.0,27.0,1,left,J. Champagnie cutting DUNK (15 PTS) (Z. Collins 3 AST),"[1630577, 1628380]",1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,15.0,,,,,Z. Collins,1628380.0,3.0,,,,,,
601,PT02M18.00S,2024-04-06T02:03:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.85479632063075,48.529411764705884,1610612740,104,107,2024-04-06T02:03:06Z,5770000,False,-7.0,15.0,1,right,H. Jones driving Layup (15 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,15.0,,,,,,,,,,,,,
603,PT01M58.00S,2024-04-06T02:03:22.1Z,4,REGULAR,3pt,Jump Shot,[],1628984,12.302890932982917,95.34313725490196,1610612759,104,107,2024-04-06T02:03:30Z,5790000,False,-227.0,63.0,1,left,MISS D. Graham fadeaway 3PT,[1628984],1610612759.0,SAS,fadeaway,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
604,PT01M54.00S,2024-04-06T02:03:26.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,104,107,2024-04-06T02:03:30Z,5800000,False,,,0,,T. Murphy III REBOUND (Off:4 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,603.0,8.0,4.0,4.0,,,,,,,,,,,,,,
605,PT01M51.00S,2024-04-06T02:03:29.8Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,104,107,2024-04-06T02:03:34Z,5810000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1630200]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,,,,Jones,1630200.0
606,PT01M51.00S,2024-04-06T02:03:29.8Z,4,REGULAR,steal,,[],1630200,,,1610612759,104,107,2024-04-06T02:03:32Z,5820000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
607,PT01M32.00S,2024-04-06T02:03:48.8Z,4,REGULAR,turnover,lost ball,[],1630200,,,1610612759,104,107,2024-04-06T02:03:54Z,5830000,False,,,0,,T. Jones lost ball TURNOVER (3 TO),"[1630200, 1630700]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,,,,,,,,Daniels,1630700.0
608,PT01M32.00S,2024-04-06T02:03:48.8Z,4,REGULAR,steal,,[],1630700,,,1610612740,104,107,2024-04-06T02:03:51Z,5840000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
609,PT01M23.00S,2024-04-06T02:03:57.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,86.5473061760841,50.49019607843137,1610612740,104,107,2024-04-06T02:04:01Z,5850000,False,2.0,74.0,1,right,MISS C. McCollum 7' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
610,PT01M20.00S,2024-04-06T02:03:59.7Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,104,107,2024-04-06T02:03:59Z,5860000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,609.0,2.0,2.0,0.0,,,,,,,,,,,,,,
611,PT01M03.00S,2024-04-06T02:04:16.5Z,4,REGULAR,3pt,Jump Shot,[],1630577,7.5722733245729295,96.56862745098039,1610612759,104,107,2024-04-06T02:04:23Z,5870000,False,-233.0,19.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
