actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
280,PT04M12.00S,2022-11-26T01:33:06.5Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,56,45,2022-11-26T01:33:06Z,2630000,False,,,0,,J. Nurkic Free Throw 1 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
283,PT04M12.00S,2022-11-26T01:33:24.2Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,56,46,2022-11-26T01:33:24Z,2640000,False,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
284,PT04M00.00S,2022-11-26T01:33:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,95.22010512483574,52.94117647058824,1610612752,56,46,2022-11-26T01:33:42Z,2650000,False,15.0,-8.0,1,right,MISS R. Barrett Layup - blocked,"[1629628, 203994]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,Nurkic,203994.0,,,,,,,,,,
285,PT04M00.00S,2022-11-26T01:33:38.3Z,2,REGULAR,block,,[],203994,,,1610612752,56,46,2022-11-26T01:33:40Z,2660000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT03M58.00S,2022-11-26T01:33:40.3Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,56,46,2022-11-26T01:33:42Z,2670000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,284.0,3.0,2.0,1.0,,,,,,,,,,,,,,
287,PT03M53.00S,2022-11-26T01:33:45.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,3.630091984231275,96.56862745098039,1610612757,56,46,2022-11-26T01:34:57Z,2680000,False,-233.0,-18.0,1,left,MISS A. Simons running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
288,PT03M51.00S,2022-11-26T01:33:47.2Z,2,REGULAR,rebound,offensive,[],1626159,,,1610612757,56,46,2022-11-26T01:33:53Z,2690000,False,,,0,,J. Winslow REBOUND (Off:1 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Left Corner 3,24+ Left,,,287.0,2.0,1.0,1.0,,,,,,,,,,,,,,
289,PT03M48.00S,2022-11-26T01:33:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,7.835085413929041,47.794117647058826,1610612757,56,46,2022-11-26T01:35:59Z,2700000,False,11.0,21.0,1,left,MISS J. Winslow putback Layup,[1626159],1610612757.0,POR,putback,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
290,PT03M46.00S,2022-11-26T01:33:52.7Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,56,46,2022-11-26T01:33:57Z,2710000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,289.0,6.0,4.0,2.0,,,,,,,,,,,,,,
291,PT03M45.00S,2022-11-26T01:33:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,7.966491458607096,50.98039215686274,1610612757,56,48,2022-11-26T01:36:41Z,2720000,False,-5.0,22.0,1,left,J. Hart putback Layup (4 PTS),[1628404],1610612757.0,POR,putback,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,,4.0,,,,,,,,,
292,PT03M38.00S,2022-11-26T01:34:03.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,56,48,2022-11-26T01:34:03Z,2730000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M28.00S,2022-11-26T01:37:05.6Z,2,REGULAR,3pt,Jump Shot,[],1629628,72.09264126149803,78.67647058823529,1610612752,59,48,2022-11-26T01:37:11Z,2740000,False,143.0,210.0,1,right,R. Barrett 25' 3PT  (7 PTS) (Q. Grimes 4 AST),"[1629628, 1629656]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.41,Made,,,,,,,,,7.0,Q. Grimes,1629656.0,4.0,,,,,,
295,PT03M03.00S,2022-11-26T01:37:29.5Z,2,REGULAR,3pt,Jump Shot,[],203994,26.231931668856767,81.12745098039215,1610612757,59,51,2022-11-26T01:37:33Z,2760000,False,-156.0,194.0,1,left,J. Nurkic 24' 3PT  (11 PTS) (J. Winslow 3 AST),"[203994, 1626159]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,,,,,11.0,J. Winslow,1626159.0,3.0,,,,,,
297,PT02M47.00S,2022-11-26T01:37:44.8Z,2,REGULAR,3pt,Jump Shot,[],203944,90.09526938239159,3.6764705882352944,1610612752,59,51,2022-11-26T01:38:23Z,2780000,False,-232.0,41.0,1,right,MISS J. Randle step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
298,PT02M45.00S,2022-11-26T01:37:46.8Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,59,51,2022-11-26T01:37:49Z,2790000,False,,,0,,J. Winslow REBOUND (Off:1 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Left Corner 3,24+ Left,,,297.0,3.0,2.0,1.0,,,,,,,,,,,,,,
299,PT02M41.00S,2022-11-26T01:37:51.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629014,6.1268068331143235,51.71568627450981,1610612757,59,53,2022-11-26T01:38:59Z,2800000,False,-9.0,5.0,1,left,A. Simons running DUNK (13 PTS) (J. Hart 2 AST),"[1629014, 1628404]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,13.0,J. Hart,1628404.0,2.0,,,,,,
301,PT02M26.00S,2022-11-26T01:38:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,84.83902759526939,45.09803921568628,1610612752,59,53,2022-11-26T01:38:16Z,2820000,False,-25.0,90.0,1,right,MISS I. Hartenstein 9' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
302,PT02M24.00S,2022-11-26T01:38:09.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,59,53,2022-11-26T01:38:16Z,2830000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,301.0,7.0,5.0,2.0,,,,,,,,,,,,,,
303,PT02M13.00S,2022-11-26T01:38:19.7Z,2,REGULAR,3pt,Jump Shot,[],203924,8.623521681997373,4.411764705882353,1610612757,59,56,2022-11-26T01:38:23Z,2840000,False,228.0,29.0,1,left,J. Grant 3PT  (21 PTS) (J. Nurkic 3 AST),"[203924, 203994]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.97,Made,,,,,,,,,21.0,J. Nurkic,203994.0,3.0,,,,,,
305,PT01M50.00S,2022-11-26T01:38:42.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,76.82325886990802,11.76470588235294,1610612752,59,56,2022-11-26T01:38:48Z,2860000,False,-191.0,165.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
306,PT01M48.00S,2022-11-26T01:38:44.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,59,56,2022-11-26T01:38:48Z,2870000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,305.0,3.0,3.0,0.0,,,,,,,,,,,,,,
307,PT01M38.00S,2022-11-26T01:38:54.4Z,2,REGULAR,3pt,Jump Shot,[],203924,28.33442838370565,77.94117647058823,1610612757,59,56,2022-11-26T01:39:07Z,2880000,False,-140.0,214.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
308,PT01M38.00S,2022-11-26T01:38:54.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,59,56,2022-11-26T01:39:07Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,307.0,,,,,,,,,,,,,,,,,
310,PT01M36.00S,2022-11-26T01:39:07.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612757,59,56,2022-11-26T01:39:12Z,2910000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M36.00S,2022-11-26T01:39:07.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612757,59,56,2022-11-26T01:39:12Z,2920000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M33.00S,2022-11-26T01:39:35.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612757,59,56,2022-11-26T01:39:48Z,2930000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Grant 2 FT),"[1629656, 203924]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Grant,203924.0,,
315,PT01M33.00S,2022-11-26T01:39:49.7Z,2,REGULAR,substitution,out,[],1629011,,,1610612757,59,56,2022-11-26T01:40:09Z,2945000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M33.00S,2022-11-26T01:39:49.7Z,2,REGULAR,substitution,in,[],1630579,,,1610612757,59,56,2022-11-26T01:40:09Z,2947500,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M33.00S,2022-11-26T01:40:03.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612757,59,57,2022-11-26T01:40:03Z,2950000,False,,,0,,J. Grant Free Throw 1 of 2 (22 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
317,PT01M33.00S,2022-11-26T01:40:24.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612757,59,58,2022-11-26T01:40:24Z,2960000,False,,,0,,J. Grant Free Throw 2 of 2 (23 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
318,PT01M21.00S,2022-11-26T01:40:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.14651773981603,58.333333333333336,1610612752,59,58,2022-11-26T01:40:50Z,2970000,False,42.0,31.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
320,PT01M20.00S,2022-11-26T01:40:45.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,59,58,2022-11-26T01:40:50Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,318.0,,,,,,,,,,,,,,,,,
322,PT01M20.00S,2022-11-26T01:40:49.2Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,59,58,2022-11-26T01:40:55Z,3010000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M20.00S,2022-11-26T01:40:49.2Z,2,REGULAR,substitution,in,[],1629642,,,1610612752,59,58,2022-11-26T01:40:55Z,3020000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M11.00S,2022-11-26T01:41:13.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,89.04402102496715,49.754901960784316,1610612752,61,58,2022-11-26T01:41:17Z,3030000,False,-1.0,50.0,1,right,J. Randle floating Jump Shot (10 PTS),[203944],1610612752.0,NYK,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,,,,,10.0,,,,,,,,,
325,PT01M03.00S,2022-11-26T01:41:26.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612757,61,58,2022-11-26T01:41:36Z,3040000,False,,,0,,Q. Grimes personal FOUL (2 PF) (Simons 2 FT),"[1629656, 1629014]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,2003.0,,,,,,,,2.0,0.0,Simons,1629014.0,,
327,PT01M03.00S,2022-11-26T01:41:52.7Z,2,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,61,59,2022-11-26T01:41:52Z,3060000,False,,,0,,A. Simons Free Throw 1 of 2 (14 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
328,PT01M03.00S,2022-11-26T01:42:06.7Z,2,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,61,60,2022-11-26T01:42:06Z,3070000,False,,,0,,A. Simons Free Throw 2 of 2 (15 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
329,PT00M53.40S,2022-11-26T01:42:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,94.30026281208936,50.49019607843137,1610612752,61,60,2022-11-26T01:43:19Z,3080000,False,2.0,1.0,1,right,MISS J. Sims cutting Layup,[1630579],1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.27,Missed,,,,,,,,,,,,,,,,,,
330,PT00M51.40S,2022-11-26T01:42:20.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,61,60,2022-11-26T01:51:57Z,3090000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,329.0,4.0,3.0,1.0,,,,,,,,,,,,,,
332,PT00M48.00S,2022-11-26T01:42:35.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612757,61,60,2022-11-26T01:42:49Z,3110000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Grant 2 FT),"[1629628, 203924]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,2.0,0.0,Grant,203924.0,,
334,PT00M48.00S,2022-11-26T01:42:56.1Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,61,61,2022-11-26T01:42:56Z,3130000,False,,,0,,J. Grant Free Throw 1 of 2 (24 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
335,PT00M48.00S,2022-11-26T01:43:14.2Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,61,62,2022-11-26T01:43:14Z,3140000,False,,,0,,J. Grant Free Throw 2 of 2 (25 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
336,PT00M43.20S,2022-11-26T01:43:23.2Z,2,REGULAR,foul,personal,[],203924,,,1610612752,61,62,2022-11-26T01:43:38Z,3150000,False,,,0,,J. Grant personal FOUL (3 PF),"[203924, 203944]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,200832.0,,,,,,,,3.0,0.0,Randle,203944.0,,
338,PT00M43.20S,2022-11-26T01:43:23.3Z,2,REGULAR,substitution,out,[],203924,,,1610612752,61,62,2022-11-26T01:43:50Z,3170000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M43.20S,2022-11-26T01:43:23.3Z,2,REGULAR,substitution,in,[],1630570,,,1610612752,61,62,2022-11-26T01:43:50Z,3180000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M36.00S,2022-11-26T01:44:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629656,92.06636005256242,94.85294117647058,1610612752,61,62,2022-11-26T01:44:11Z,3190000,False,224.0,22.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,22.54,Missed,,,,,,,,,,,,,,,,,,
341,PT00M33.40S,2022-11-26T01:44:03.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,61,62,2022-11-26T01:44:11Z,3200000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,340.0,,,,,,,,,,,,,,,,,
343,PT00M16.60S,2022-11-26T01:44:33.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,30.699737187910642,67.40196078431373,1610612757,61,62,2022-11-26T01:44:40Z,3220000,False,-87.0,236.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
344,PT00M13.90S,2022-11-26T01:44:36.2Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,61,62,2022-11-26T01:44:36Z,3230000,False,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,343.0,6.0,5.0,1.0,,,,,,,,,,,,,,
345,PT00M01.20S,2022-11-26T01:44:48.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,77.61169513797634,88.97058823529412,1610612752,61,62,2022-11-26T01:44:54Z,3240000,False,195.0,158.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
346,PT00M01.20S,2022-11-26T01:44:48.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,61,62,2022-11-26T01:53:32Z,3250000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,345.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-11-26T01:44:54.8Z,2,REGULAR,period,end,[],0,,,1610612757,61,62,2022-11-26T01:44:54Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-26T01:59:46.1Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612757,61,62,2022-11-26T02:00:06Z,3270000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-26T01:59:46.1Z,3,REGULAR,substitution,out,['startperiod'],1629642,,,1610612757,61,62,2022-11-26T02:00:06Z,3280000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-11-26T01:59:46.1Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,61,62,2022-11-26T02:00:06Z,3290000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-11-26T01:59:46.1Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612757,61,62,2022-11-26T02:00:06Z,3300000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-11-26T01:59:46.1Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612757,61,62,2022-11-26T02:00:06Z,3310000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-11-26T01:59:46.1Z,3,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,61,62,2022-11-26T02:00:06Z,3320000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-11-26T02:00:06.4Z,3,REGULAR,period,start,[],0,,,1610612752,61,62,2022-11-26T02:00:06Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M42.00S,2022-11-26T02:00:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,27.020367936925098,18.38235294117647,1610612752,61,62,2022-11-26T02:00:32Z,3340000,False,158.0,201.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
356,PT11M40.00S,2022-11-26T02:00:25.9Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,61,62,2022-11-26T02:00:32Z,3350000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,355.0,8.0,6.0,2.0,,,,,,,,,,,,,,
357,PT11M17.00S,2022-11-26T02:00:47.6Z,3,REGULAR,3pt,Jump Shot,[],203994,75.1149802890933,83.33333333333334,1610612757,61,62,2022-11-26T02:00:55Z,3360000,False,167.0,181.0,1,right,MISS J. Nurkic 24' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
358,PT11M15.00S,2022-11-26T02:00:49.6Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612757,61,62,2022-11-26T02:00:55Z,3370000,False,,,0,,J. Hart REBOUND (Off:3 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,357.0,9.0,6.0,3.0,,,,,,,,,,,,,,
359,PT11M13.00S,2022-11-26T02:00:55.3Z,3,REGULAR,foul,offensive,[],203994,,,1610612757,61,62,2022-11-26T02:01:13Z,3380000,False,,,0,,J. Nurkic charge offensive FOUL (3 PF),"[203994, 1628973]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,,,,,,,,3.0,0.0,Brunson,1628973.0,,
361,PT11M13.00S,2022-11-26T02:00:55.3Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612757,61,62,2022-11-26T02:00:55Z,3400000,False,,,0,,J. Nurkic offensive foul TURNOVER (2 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,2.0,,,,,,,,,,,,
362,PT10M59.00S,2022-11-26T02:01:28.4Z,3,REGULAR,turnover,traveling,[],203944,,,1610612752,61,62,2022-11-26T02:01:33Z,3410000,False,,,0,,J. Randle traveling TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,202056.0,2.0,,,,,,,,,,,,
363,PT10M46.00S,2022-11-26T02:01:54.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,78.9257555847569,71.32352941176471,1610612757,61,64,2022-11-26T02:01:57Z,3420000,False,107.0,146.0,1,right,A. Simons 18' pullup Jump Shot (17 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,18.05,Made,,,,,,,,,17.0,,,,,,,,,
364,PT10M35.00S,2022-11-26T02:02:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.1268068331143235,51.9607843137255,1610612752,61,64,2022-11-26T02:02:10Z,3430000,False,-10.0,5.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
365,PT10M34.00S,2022-11-26T02:02:07.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,61,64,2022-11-26T02:02:07Z,3440000,False,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,364.0,4.0,1.0,3.0,,,,,,,,,,,,,,
366,PT10M34.00S,2022-11-26T02:02:10.0Z,3,REGULAR,foul,personal,[],1629014,,,1610612752,61,64,2022-11-26T02:02:18Z,3450000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1629011]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,1.0,0.0,Robinson,1629011.0,,
368,PT10M24.00S,2022-11-26T02:02:39.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,29.38567674113009,25.245098039215684,1610612752,64,64,2022-11-26T02:02:43Z,3470000,False,124.0,224.0,1,left,J. Brunson 25' 3PT  (19 PTS) (J. Randle 1 AST),"[1628973, 203944]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.57,Made,,,,,,,,,19.0,J. Randle,203944.0,1.0,,,,,,
