actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
429,PT05M27.00S,2022-10-27T01:08:05.8Z,3,REGULAR,block,,[],1629011,,,1610612766,83,75,2022-10-27T01:08:10Z,4070000,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
430,PT05M26.00S,2022-10-27T01:08:06.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,83,75,2022-10-27T01:08:23Z,4080000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,428.0,,,,,,,,
432,PT05M15.00S,2022-10-27T01:08:40.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,5.863994743758213,47.05882352941176,1610612766,83,77,2022-10-27T01:08:45Z,4100000,15.0,3.0,1,left,G. Hayward cutting Layup (19 PTS) (D. Smith Jr. 6 AST),"[202330, 1628372]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.49,Made,19.0,D. Smith Jr.,1628372.0,6.0,,,,,,,,,,,,,,
434,PT05M08.00S,2022-10-27T01:08:59.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,83,77,2022-10-27T01:08:59Z,4120000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M58.00S,2022-10-27T01:12:03.4Z,3,REGULAR,foul,personal,[],1629667,,,1610612752,83,77,2022-10-27T01:12:12Z,4130000,,,0,,J. McDaniels personal FOUL (3 PF),"[1629667, 203095]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202053.0,3.0,0.0,Fournier,203095.0,,,,,,,,,
437,PT04M44.00S,2022-10-27T01:12:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.83245729303549,60.049019607843135,1610612752,85,77,2022-10-27T01:12:43Z,4150000,50.0,43.0,1,right,J. Brunson 6' driving floating bank Jump Shot (16 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,16.0,,,,,,,,,,,,,,,,,
438,PT04M23.00S,2022-10-27T01:12:52.3Z,3,REGULAR,3pt,Jump Shot,[],1630547,26.231931668856767,8.57843137254902,1610612766,85,77,2022-10-27T01:15:55Z,4160000,207.0,194.0,1,left,MISS J. Bouknight 28' step back 3PT,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
439,PT04M21.00S,2022-10-27T01:12:54.3Z,3,REGULAR,rebound,offensive,[],202330,,,1610612766,85,77,2022-10-27T01:12:58Z,4170000,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,438.0,6.0,5.0,1.0,,,,,
440,PT04M19.00S,2022-10-27T01:12:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,7.178055190538765,50.49019607843137,1610612766,85,79,2022-10-27T01:16:22Z,4180000,-2.0,15.0,1,left,G. Hayward putback Layup (21 PTS),[202330],1610612766.0,CHA,putback,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.52,Made,21.0,,,,,,,,,,,,,,,,,
441,PT04M07.00S,2022-10-27T01:13:08.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.9060446780552,49.50980392156863,1610612752,87,79,2022-10-27T01:13:11Z,4190000,-2.0,5.0,1,right,M. Robinson DUNK (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.54,Made,7.0,,,,,,,,,,,,,,,,,
442,PT03M58.00S,2022-10-27T01:13:20.4Z,3,REGULAR,foul,personal,[],203095,,,1610612766,87,79,2022-10-27T01:13:25Z,4200000,,,0,,E. Fournier personal FOUL (4 PF),"[203095, 202330]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,4.0,0.0,Hayward,202330.0,,,,,,,,,
444,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,out,[],1629628,,,1610612766,87,79,2022-10-27T01:13:53Z,4220000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612766,87,79,2022-10-27T01:13:53Z,4230000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,out,[],203095,,,1610612766,87,79,2022-10-27T01:13:53Z,4240000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,out,[],203486,,,1610612766,87,79,2022-10-27T01:13:53Z,4250000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,out,[],1628372,,,1610612766,87,79,2022-10-27T01:13:53Z,4260000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612766,87,79,2022-10-27T01:13:53Z,4270000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,in,[],1628392,,,1610612766,87,79,2022-10-27T01:13:53Z,4280000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,in,[],1629629,,,1610612766,87,79,2022-10-27T01:13:53Z,4290000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,87,79,2022-10-27T01:13:53Z,4300000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M58.00S,2022-10-27T01:13:20.5Z,3,REGULAR,substitution,in,[],1630177,,,1610612766,87,79,2022-10-27T01:13:53Z,4310000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M52.00S,2022-10-27T01:13:57.6Z,3,REGULAR,2pt,Jump Shot,[],202330,19.398817345597898,71.07843137254902,1610612766,87,79,2022-10-27T01:14:03Z,4320000,-105.0,130.0,1,left,MISS G. Hayward 16' Jump Shot,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,16.72,Missed,,,,,,,,,,,,,,,,,,
455,PT03M50.00S,2022-10-27T01:13:59.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,87,79,2022-10-27T01:14:03Z,4330000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,454.0,3.0,3.0,0.0,,,,,
456,PT03M38.00S,2022-10-27T01:14:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.38042049934296,47.30392156862745,1610612752,87,79,2022-10-27T01:14:19Z,4340000,-13.0,10.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1629667]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,McDaniels,1629667.0,,,
506,PT03M38.00S,2022-10-27T01:14:12.4Z,3,REGULAR,block,,[],1629667,,,1610612752,87,79,2022-10-27T01:25:45Z,4345000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT03M36.00S,2022-10-27T01:14:14.4Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,87,79,2022-10-27T01:14:19Z,4350000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,456.0,3.0,1.0,2.0,,,,,
459,PT03M32.00S,2022-10-27T01:14:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,95.3515111695138,48.03921568627451,1610612752,89,79,2022-10-27T01:20:26Z,4370000,-10.0,-9.0,1,right,I. Hartenstein putback Layup (6 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.32,Made,6.0,,,,,,,,,,,,,,,,,
460,PT03M29.00S,2022-10-27T01:14:28.9Z,3,REGULAR,foul,personal,[],1629629,,,1610612766,89,79,2022-10-27T01:14:35Z,4380000,,,0,,C. Reddish personal FOUL (2 PF),"[1629629, 202330]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,202053.0,2.0,0.0,Hayward,202330.0,,,,,,,,,
462,PT03M15.00S,2022-10-27T01:15:04.7Z,3,REGULAR,3pt,Jump Shot,[],1630547,6.258212877792378,5.88235294117647,1610612766,89,79,2022-10-27T01:15:09Z,4400000,221.0,6.0,1,left,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Right Corner 3,24+ Right,22.07,Missed,,,,,,,,,,,,,,,,,,
463,PT03M13.00S,2022-10-27T01:15:06.7Z,3,REGULAR,rebound,offensive,[],1629667,,,1610612766,89,79,2022-10-27T01:15:09Z,4410000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,462.0,5.0,4.0,1.0,,,,,
464,PT03M10.00S,2022-10-27T01:15:11.6Z,3,REGULAR,foul,offensive,[],1629667,,,1610612766,89,79,2022-10-27T01:15:18Z,4420000,,,0,,J. McDaniels charge offensive FOUL (4 PF),"[1629667, 1628392]",1610612766.0,CHA,charge,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,4.0,0.0,Hartenstein,1628392.0,,,,,,,,,
466,PT03M10.00S,2022-10-27T01:15:11.6Z,3,REGULAR,turnover,offensive foul,[],1629667,,,1610612766,89,79,2022-10-27T01:15:11Z,4440000,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,,,,,,1.0,,
467,PT02M56.00S,2022-10-27T01:15:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,94.1688567674113,46.07843137254902,1610612752,91,79,2022-10-27T01:15:46Z,4450000,-20.0,2.0,1,right,J. Randle driving Layup (11 PTS) (J. Brunson 10 AST),"[203944, 1628973]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.97,Made,11.0,J. Brunson,1628973.0,10.0,,,,,,,,,,,,,,
469,PT02M49.00S,2022-10-27T01:15:53.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,91,79,2022-10-27T01:15:53Z,4470000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M49.00S,2022-10-27T01:15:53.7Z,3,REGULAR,substitution,out,[],202330,,,1610612766,91,79,2022-10-27T01:17:28Z,4480000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M49.00S,2022-10-27T01:15:53.7Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,91,79,2022-10-27T01:17:28Z,4490000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M42.00S,2022-10-27T01:17:47.1Z,3,REGULAR,3pt,Jump Shot,[],1630177,27.020367936925098,21.07843137254902,1610612766,91,82,2022-10-27T01:17:51Z,4500000,145.0,201.0,1,left,T. Maledon 24' 3PT  (11 PTS) (J. Bouknight 3 AST),"[1630177, 1630547]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,24.8,Made,11.0,J. Bouknight,1630547.0,3.0,,,,,,,,,,,,,,
474,PT02M20.00S,2022-10-27T01:18:07.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.89027595269383,45.34313725490196,1610612752,93,82,2022-10-27T01:18:13Z,4520000,-23.0,80.0,1,right,J. Randle 8' turnaround fadeaway Jump Shot (13 PTS) (J. Brunson 11 AST),"[203944, 1628973]",1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,8.34,Made,13.0,J. Brunson,1628973.0,11.0,,,,,,,,,,,,,,
475,PT02M05.00S,2022-10-27T01:18:25.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,13.222733245729303,41.911764705882355,1610612766,93,82,2022-10-27T01:18:33Z,4530000,40.0,72.0,1,left,MISS P. Washington 8' driving Hook,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.24,Missed,,,,,,,,,,,,,,,,,,
476,PT02M03.00S,2022-10-27T01:18:27.0Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,93,82,2022-10-27T01:18:33Z,4540000,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,475.0,2.0,1.0,1.0,,,,,
477,PT02M03.00S,2022-10-27T01:18:29.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612766,93,82,2022-10-27T01:18:35Z,4550000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Richards 2 FT),"[1628392, 1630208]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,1.0,0.0,Richards,1630208.0,,,,,,,,,
479,PT02M03.00S,2022-10-27T01:18:56.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,93,83,2022-10-27T01:18:56Z,4570000,,,0,,N. Richards Free Throw 1 of 2 (3 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
480,PT02M03.00S,2022-10-27T01:19:15.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,93,84,2022-10-27T01:19:15Z,4580000,,,0,,N. Richards Free Throw 2 of 2 (4 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
481,PT01M54.00S,2022-10-27T01:19:26.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,87.46714848883047,18.872549019607842,1610612752,93,84,2022-10-27T01:22:53Z,4590000,-156.0,65.0,1,right,MISS J. Brunson 16' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,16.87,Missed,,,,,,,,,,,,,,,,,,
482,PT01M51.00S,2022-10-27T01:19:29.0Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,93,84,2022-10-27T01:19:29Z,4600000,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,481.0,6.0,5.0,1.0,,,,,
483,PT01M46.00S,2022-10-27T01:19:33.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,7.046649145860711,3.1862745098039214,1610612766,93,84,2022-10-27T01:23:16Z,4610000,234.0,14.0,1,left,MISS P. Washington running 3PT,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
484,PT01M44.00S,2022-10-27T01:19:35.3Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,93,84,2022-10-27T01:19:39Z,4620000,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,483.0,2.0,1.0,1.0,,,,,
485,PT01M27.00S,2022-10-27T01:19:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612752,93,84,2022-10-27T01:20:00Z,4630000,,,0,,J. Bouknight personal FOUL (2 PF) (Quickley 2 FT),"[1630547, 1630193]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,2.0,0.0,Quickley,1630193.0,,,,,,,,,
489,PT01M27.00S,2022-10-27T01:20:15.5Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,93,84,2022-10-27T01:20:41Z,4645000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M27.00S,2022-10-27T01:20:15.5Z,3,REGULAR,substitution,in,[],201565,,,1610612752,93,84,2022-10-27T01:20:41Z,4647500,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M27.00S,2022-10-27T01:20:34.8Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,94,84,2022-10-27T01:20:34Z,4650000,,,0,,I. Quickley Free Throw 1 of 2 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
491,PT01M27.00S,2022-10-27T01:20:59.4Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,95,84,2022-10-27T01:20:59Z,4660000,,,0,,I. Quickley Free Throw 2 of 2 (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
492,PT01M05.00S,2022-10-27T01:21:22.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.732588699080158,49.754901960784316,1610612766,95,86,2022-10-27T01:21:27Z,4670000,1.0,1.0,1,left,N. Richards cutting DUNK (6 PTS) (T. Maledon 3 AST),"[1630208, 1630177]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.18,Made,6.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,,
494,PT00M47.50S,2022-10-27T01:21:40.8Z,3,REGULAR,3pt,Jump Shot,[],1629629,94.1688567674113,3.431372549019608,1610612752,98,86,2022-10-27T01:21:45Z,4690000,-233.0,2.0,1,right,C. Reddish 3PT  (5 PTS) (J. Randle 2 AST),"[1629629, 203944]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,23.28,Made,5.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
496,PT00M35.40S,2022-10-27T01:21:56.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,16.507884362680684,46.07843137254902,1610612766,98,88,2022-10-27T01:26:06Z,4710000,20.0,103.0,1,left,T. Maledon 10' fadeaway Jump Shot (13 PTS),[1630177],1610612766.0,CHA,fadeaway,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,10.46,Made,13.0,,,,,,,,,,,,,,,,,
497,PT00M25.80S,2022-10-27T01:22:10.4Z,3,REGULAR,foul,offensive,['inpenalty'],1630193,,,1610612752,98,88,2022-10-27T01:22:16Z,4720000,,,0,,I. Quickley offensive FOUL (1 PF),"[1630193, 1630547]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,1.0,0.0,Bouknight,1630547.0,,,,,,,,,
499,PT00M25.80S,2022-10-27T01:22:10.4Z,3,REGULAR,turnover,offensive foul,[],1630193,,,1610612752,98,88,2022-10-27T01:22:10Z,4740000,,,0,,I. Quickley offensive foul TURNOVER (1 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,,,,,,,,,,,1.0,,
500,PT00M02.70S,2022-10-27T01:22:52.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630177,6.1268068331143235,51.470588235294116,1610612766,98,90,2022-10-27T01:22:58Z,4750000,-7.0,5.0,1,left,T. Maledon reverse Layup (15 PTS) (N. Richards 2 AST),"[1630177, 1630208]",1610612766.0,CHA,reverse,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,0.9,Made,15.0,N. Richards,1630208.0,2.0,,,,,,,,,,,,,,
502,PT00M00.00S,2022-10-27T01:23:02.2Z,3,REGULAR,period,end,[],0,,,1610612752,98,90,2022-10-27T01:23:02Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-10-27T01:25:17.2Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,98,90,2022-10-27T01:25:36Z,4780000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-10-27T01:25:17.2Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,98,90,2022-10-27T01:25:36Z,4790000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-10-27T01:25:38.2Z,4,REGULAR,period,start,[],0,,,1610612752,98,90,2022-10-27T01:25:38Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M43.00S,2022-10-27T01:25:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,80.23981603153744,44.85294117647059,1610612752,100,90,2022-10-27T01:25:59Z,4810000,-26.0,133.0,1,right,I. Hartenstein 13' floating Jump Shot (8 PTS) (I. Quickley 3 AST),"[1628392, 1630193]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,13.57,Made,8.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,
510,PT11M20.00S,2022-10-27T01:26:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630547,31.09395532194481,23.52941176470588,1610612766,100,93,2022-10-27T01:26:39Z,4840000,132.0,240.0,1,left,J. Bouknight 27' 3PT  (11 PTS) (J. McDaniels 2 AST),"[1630547, 1629667]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,27.39,Made,11.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,,,,
512,PT11M04.00S,2022-10-27T01:26:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.26215505913272,50.0,1610612752,100,93,2022-10-27T01:26:56Z,4860000,0.0,105.0,1,right,MISS I. Quickley 10' floating Shot,[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
513,PT11M02.00S,2022-10-27T01:26:53.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,100,93,2022-10-27T01:26:56Z,4870000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,512.0,4.0,4.0,0.0,,,,,
514,PT10M54.00S,2022-10-27T01:27:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,5.732588699080158,49.50980392156863,1610612766,100,95,2022-10-27T01:27:06Z,4880000,2.0,1.0,1,left,J. Bouknight driving Layup (13 PTS) (T. Maledon 4 AST),"[1630547, 1630177]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,0.29,Made,13.0,T. Maledon,1630177.0,4.0,,,,,,,,,,,,,,
516,PT10M40.00S,2022-10-27T01:27:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,94.1688567674113,44.85294117647059,1610612752,102,95,2022-10-27T01:27:20Z,4900000,-26.0,2.0,1,right,D. Rose driving finger roll Layup (10 PTS),[201565],1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.58,Made,10.0,,,,,,,,,,,,,,,,,
517,PT10M14.00S,2022-10-27T01:27:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,12.828515111695138,63.23529411764706,1610612766,102,95,2022-10-27T01:27:46Z,4910000,-66.0,68.0,1,left,MISS J. McDaniels 9' Jump Shot,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,9.5,Missed,,,,,,,,,,,,,,,,,,
518,PT10M12.00S,2022-10-27T01:27:43.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,102,95,2022-10-27T01:27:46Z,4920000,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,517.0,3.0,2.0,1.0,,,,,
