actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
418,PT04M18.00S,2022-12-01T02:03:22.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612749,60,61,2022-12-01T02:03:30Z,3930000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203944, 203507]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627961.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
421,PT04M18.00S,2022-12-01T02:03:44.1Z,3,REGULAR,substitution,out,[],1629011,,,1610612749,60,61,2022-12-01T02:04:13Z,3945000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M18.00S,2022-12-01T02:03:44.1Z,3,REGULAR,substitution,in,[],1628392,,,1610612749,60,61,2022-12-01T02:04:13Z,3947500,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M18.00S,2022-12-01T02:04:06.1Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,60,62,2022-12-01T02:04:35Z,3950000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
423,PT04M18.00S,2022-12-01T02:04:06.1Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,60,62,2022-12-01T02:04:35Z,3960000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT04M17.00S,2022-12-01T02:04:07.1Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,60,62,2022-12-01T02:04:35Z,3970000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,
425,PT03M57.00S,2022-12-01T02:04:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,89.83245729303549,54.166666666666664,1610612752,60,62,2022-12-01T02:08:38Z,3980000,False,21.0,43.0,1,right,MISS D. Rose driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
426,PT03M55.00S,2022-12-01T02:04:56.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,60,62,2022-12-01T02:08:38Z,3990000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,425.0,11.0,8.0,3.0,,,,,,,,,,,,
427,PT03M47.00S,2022-12-01T02:05:05.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612749,60,62,2022-12-01T02:05:23Z,4000000,False,,,0,,I. Hartenstein personal FOUL (1 PF) (Portis 2 FT),"[1628392, 1626171]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,1.0,0.0,Portis,1626171.0,,,,,,
431,PT03M47.00S,2022-12-01T02:05:18.2Z,3,REGULAR,substitution,out,[],201950,,,1610612749,60,62,2022-12-01T02:05:45Z,4015000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M47.00S,2022-12-01T02:05:18.2Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,60,62,2022-12-01T02:05:45Z,4017500,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M47.00S,2022-12-01T02:05:30.8Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,60,62,2022-12-01T02:05:30Z,4020000,False,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT03M47.00S,2022-12-01T02:05:30.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,60,62,2022-12-01T02:05:30Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,
433,PT03M47.00S,2022-12-01T02:05:59.3Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,60,63,2022-12-01T02:05:59Z,4040000,False,,,0,,B. Portis Free Throw 2 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
434,PT03M32.00S,2022-12-01T02:06:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.56307490144546,47.794117647058826,1610612752,62,63,2022-12-01T02:06:19Z,4050000,False,-11.0,-1.0,1,right,J. Randle cutting Layup (9 PTS) (D. Rose 1 AST),"[203944, 201565]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,9.0,,,,,,,D. Rose,201565.0,1.0,,
436,PT03M10.00S,2022-12-01T02:06:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201588,16.63929040735874,49.01960784313725,1610612749,62,65,2022-12-01T02:06:41Z,4070000,False,5.0,104.0,1,left,G. Hill 10' driving floating Jump Shot (2 PTS) (G. Antetokounmpo 5 AST),"[201588, 203507]",1610612749.0,MIL,driving floating,,,Hill,G. Hill,,,,,In The Paint (Non-RA),8-16 Center,10.4,Made,,,,,,,2.0,,,,,,,G. Antetokounmpo,203507.0,5.0,,
438,PT02M57.00S,2022-12-01T02:06:51.1Z,3,REGULAR,3pt,Jump Shot,[],203944,73.14388961892247,80.3921568627451,1610612752,62,65,2022-12-01T02:07:03Z,4090000,False,152.0,200.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
439,PT02M55.00S,2022-12-01T02:06:53.1Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612752,62,65,2022-12-01T02:07:03Z,4100000,False,,,0,,I. Quickley REBOUND (Off:2 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,438.0,6.0,4.0,2.0,,,,,,,,,,,,
440,PT02M50.00S,2022-12-01T02:06:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.85479632063075,50.245098039215684,1610612752,64,65,2022-12-01T02:07:06Z,4110000,False,1.0,15.0,1,right,J. Randle Layup (11 PTS) (I. Quickley 2 AST),"[203944, 1630193]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,11.0,,,,,,,I. Quickley,1630193.0,2.0,,
442,PT02M50.00S,2022-12-01T02:07:07.9Z,3,REGULAR,foul,personal,['1freethrow'],203507,,,1610612752,64,65,2022-12-01T02:07:15Z,4130000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Randle 1 FT),"[203507, 203944]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,2.0,0.0,Randle,203944.0,,,,,,
444,PT02M50.00S,2022-12-01T02:07:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,64,65,2022-12-01T02:07:20Z,4150000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M50.00S,2022-12-01T02:07:21.0Z,3,REGULAR,substitution,out,[],203507,,,1610612752,64,65,2022-12-01T02:10:04Z,4160000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M50.00S,2022-12-01T02:07:21.0Z,3,REGULAR,substitution,out,[],1628975,,,1610612752,64,65,2022-12-01T02:10:04Z,4170000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M50.00S,2022-12-01T02:07:21.0Z,3,REGULAR,substitution,in,[],201950,,,1610612752,64,65,2022-12-01T02:10:04Z,4180000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M50.00S,2022-12-01T02:07:21.0Z,3,REGULAR,substitution,in,[],201572,,,1610612752,64,65,2022-12-01T02:10:04Z,4190000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M50.00S,2022-12-01T02:10:16.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203944,,,1610612752,65,65,2022-12-01T02:10:16Z,4200000,False,,,0,,J. Randle Free Throw 1 of 1 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
450,PT02M35.00S,2022-12-01T02:10:34.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,10.726018396846255,35.78431372549019,1610612749,65,65,2022-12-01T02:10:43Z,4210000,False,71.0,48.0,1,left,MISS J. Holiday 8' turnaround Hook,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,8.6,Missed,,,,,,,,,,,,,,,,,,
451,PT02M33.00S,2022-12-01T02:10:36.5Z,3,REGULAR,rebound,offensive,[],201588,,,1610612749,65,65,2022-12-01T02:10:43Z,4220000,False,,,0,,G. Hill REBOUND (Off:1 Def:0),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,In The Paint (Non-RA),8-16 Right,,,,,450.0,1.0,0.0,1.0,,,,,,,,,,,,
452,PT02M31.00S,2022-12-01T02:10:37.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201588,5.995400788436268,51.71568627450981,1610612749,65,67,2022-12-01T02:11:10Z,4230000,False,-9.0,4.0,1,left,G. Hill putback Layup (4 PTS),[201588],1610612749.0,MIL,putback,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,,,4.0,,,,,,,,,,,
453,PT02M09.00S,2022-12-01T02:10:59.3Z,3,REGULAR,3pt,Jump Shot,[],1630193,93.38042049934296,4.411764705882353,1610612752,65,67,2022-12-01T02:11:32Z,4240000,False,-228.0,10.0,1,right,MISS I. Quickley pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
454,PT02M05.00S,2022-12-01T02:11:03.3Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,65,67,2022-12-01T02:13:56Z,4250000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,453.0,7.0,5.0,2.0,,,,,,,,,,,,
455,PT02M02.00S,2022-12-01T02:11:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.64323258869908,49.50980392156863,1610612752,67,67,2022-12-01T02:11:20Z,4260000,False,-2.0,7.0,1,right,J. Randle driving Layup (14 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,14.0,,,,,,,,,,,
457,PT01M48.00S,2022-12-01T02:11:20.7Z,3,REGULAR,3pt,Jump Shot,[],1626171,29.25427069645204,26.96078431372549,1610612749,67,70,2022-12-01T02:11:24Z,4280000,False,115.0,222.0,1,left,B. Portis 25' 3PT  (10 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.06,Made,,,,,,,10.0,,,,,,,J. Holiday,201950.0,4.0,,
459,PT01M28.00S,2022-12-01T02:11:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201565,93.77463863337714,47.549019607843135,1610612752,67,70,2022-12-01T02:11:49Z,4300000,False,-12.0,6.0,1,right,MISS D. Rose driving finger roll Layup,[201565],1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
460,PT01M26.00S,2022-12-01T02:11:43.8Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,67,70,2022-12-01T02:11:49Z,4310000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,459.0,4.0,3.0,1.0,,,,,,,,,,,,
461,PT01M24.00S,2022-12-01T02:11:45.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612752,69,70,2022-12-01T02:15:08Z,4320000,False,0.0,0.0,1,right,I. Hartenstein tip Layup (2 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
462,PT01M09.00S,2022-12-01T02:12:02.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612749,69,70,2022-12-01T02:12:17Z,4330000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Lopez 2 FT),"[203944, 201572]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,3.0,0.0,Lopez,201572.0,,,,,,
465,PT01M09.00S,2022-12-01T02:12:19.8Z,3,REGULAR,substitution,out,[],1629656,,,1610612749,69,70,2022-12-01T02:12:44Z,4345000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M09.00S,2022-12-01T02:12:19.8Z,3,REGULAR,substitution,out,[],203944,,,1610612749,69,70,2022-12-01T02:12:44Z,4347500,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M09.00S,2022-12-01T02:12:19.8Z,3,REGULAR,substitution,out,[],201588,,,1610612749,69,70,2022-12-01T02:12:44Z,4348750,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M09.00S,2022-12-01T02:12:19.8Z,3,REGULAR,substitution,in,[],1630167,,,1610612749,69,70,2022-12-01T02:12:44Z,4349375,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M09.00S,2022-12-01T02:12:19.8Z,3,REGULAR,substitution,in,[],1629629,,,1610612749,69,70,2022-12-01T02:12:44Z,4349687,False,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M09.00S,2022-12-01T02:12:19.8Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,69,70,2022-12-01T02:12:44Z,4349843,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M09.00S,2022-12-01T02:12:37.0Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,69,71,2022-12-01T02:12:37Z,4350000,False,,,0,,B. Lopez Free Throw 1 of 2 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
471,PT01M09.00S,2022-12-01T02:13:07.2Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,69,72,2022-12-01T02:13:07Z,4360000,False,,,0,,B. Lopez Free Throw 2 of 2 (4 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
472,PT00M56.10S,2022-12-01T02:13:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,88.64980289093299,40.931372549019606,1610612752,71,72,2022-12-01T02:13:28Z,4370000,False,-45.0,54.0,1,right,I. Quickley 7' driving floating Jump Shot (4 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,4.0,,,,,,,,,,,
473,PT00M48.00S,2022-12-01T02:13:34.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612749,71,72,2022-12-01T02:13:46Z,4380000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Lopez 2 FT),"[1630167, 201572]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627961.0,2.0,0.0,Lopez,201572.0,,,,,,
475,PT00M48.00S,2022-12-01T02:14:07.4Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,71,73,2022-12-01T02:14:07Z,4400000,False,,,0,,B. Lopez Free Throw 1 of 2 (5 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
476,PT00M48.00S,2022-12-01T02:14:28.5Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,71,74,2022-12-01T02:14:28Z,4410000,False,,,0,,B. Lopez Free Throw 2 of 2 (6 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
477,PT00M27.80S,2022-12-01T02:14:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,88.51839684625493,50.0,1610612752,71,74,2022-12-01T02:14:56Z,4420000,False,0.0,55.0,1,right,MISS I. Hartenstein driving floating Shot,[1628392],1610612752.0,NYK,driving floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
478,PT00M25.10S,2022-12-01T02:14:53.8Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,71,74,2022-12-01T02:14:53Z,4430000,False,,,0,,J. Holiday REBOUND (Off:2 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,477.0,6.0,4.0,2.0,,,,,,,,,,,,
479,PT00M05.30S,2022-12-01T02:15:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,18.084756898817346,50.49019607843137,1610612749,71,74,2022-12-01T02:16:59Z,4440000,False,-2.0,117.0,1,left,MISS B. Lopez 11' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,11.75,Missed,,,,,,,,,,,,,,,,,,
480,PT00M03.50S,2022-12-01T02:15:15.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,71,74,2022-12-01T02:15:15Z,4450000,False,,,0,,B. Portis REBOUND (Off:5 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,479.0,11.0,6.0,5.0,,,,,,,,,,,,
481,PT00M02.00S,2022-12-01T02:15:16.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,8.492115637319317,67.8921568627451,1610612749,71,74,2022-12-01T02:15:23Z,4460000,False,-89.0,27.0,1,left,MISS B. Portis 9' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,9.36,Missed,,,,,,,,,,,,,,,,,,
482,PT00M02.00S,2022-12-01T02:15:16.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,71,74,2022-12-01T02:15:23Z,4470000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,481.0,5.0,4.0,1.0,,,,,,,,,,,,
483,PT00M00.00S,2022-12-01T02:15:21.8Z,3,REGULAR,period,end,[],0,,,1610612752,71,74,2022-12-01T02:15:21Z,4480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,out,['startperiod'],201565,,,1610612752,71,74,2022-12-01T02:18:02Z,4490000,False,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,out,['startperiod'],1628392,,,1610612752,71,74,2022-12-01T02:18:02Z,4500000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612752,71,74,2022-12-01T02:18:02Z,4510000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612752,71,74,2022-12-01T02:18:02Z,4520000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,out,['startperiod'],201950,,,1610612752,71,74,2022-12-01T02:18:02Z,4530000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,71,74,2022-12-01T02:18:02Z,4540000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,71,74,2022-12-01T02:18:02Z,4550000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,in,['startperiod'],1628975,,,1610612752,71,74,2022-12-01T02:18:02Z,4560000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612752,71,74,2022-12-01T02:18:02Z,4570000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-12-01T02:17:29.1Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612752,71,74,2022-12-01T02:18:02Z,4580000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-12-01T02:18:05.3Z,4,REGULAR,period,start,[],0,,,1610612752,71,74,2022-12-01T02:18:05Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M44.00S,2022-12-01T02:18:19.5Z,4,REGULAR,3pt,Jump Shot,[],1630167,68.80749014454665,62.00980392156863,1610612752,71,74,2022-12-01T02:18:29Z,4600000,False,60.0,241.0,1,right,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
496,PT11M42.00S,2022-12-01T02:18:21.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,71,74,2022-12-01T02:18:29Z,4610000,False,,,0,,M. Robinson REBOUND (Off:8 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,495.0,14.0,6.0,8.0,,,,,,,,,,,,
498,PT11M37.00S,2022-12-01T02:18:44.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,80.6340341655716,68.13725490196079,1610612752,71,74,2022-12-01T02:18:52Z,4630000,False,91.0,130.0,1,right,MISS J. Brunson 15' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,15.81,Missed,,,,,,,,,,,,,,,,,,
499,PT11M35.00S,2022-12-01T02:18:46.9Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,71,74,2022-12-01T02:18:52Z,4640000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Right,,,,,498.0,3.0,2.0,1.0,,,,,,,,,,,,
500,PT11M27.00S,2022-12-01T02:18:54.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.995400788436268,48.03921568627451,1610612749,71,76,2022-12-01T02:18:58Z,4650000,False,10.0,4.0,1,left,G. Antetokounmpo DUNK (25 PTS) (G. Allen 2 AST),"[203507, 1628960]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,25.0,,,,,,,G. Allen,1628960.0,2.0,,
