actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
249,PT05M35.00S,2022-12-03T18:23:46.0Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,38,34,2022-12-03T18:23:46Z,2380000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,
250,PT05M28.00S,2022-12-03T18:23:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.64323258869908,51.470588235294116,1610612752,40,34,2022-12-03T18:24:18Z,2390000,False,7.0,7.0,1,right,R. Barrett driving Layup (6 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.04,6.0,,,,,,,,
251,PT05M28.00S,2022-12-03T18:23:56.6Z,2,REGULAR,foul,personal,['1freethrow'],203493,,,1610612752,40,34,2022-12-03T18:24:05Z,2400000,False,,,0,,R. Bullock shooting personal FOUL (1 PF) (Barrett 1 FT),"[203493, 1629628]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,200833.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
253,PT05M28.00S,2022-12-03T18:23:56.6Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,40,34,2022-12-03T18:24:13Z,2420000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M28.00S,2022-12-03T18:23:56.6Z,2,REGULAR,substitution,out,[],203493,,,1610612752,40,34,2022-12-03T18:24:13Z,2430000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M28.00S,2022-12-03T18:23:56.6Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,40,34,2022-12-03T18:24:13Z,2440000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M28.00S,2022-12-03T18:23:56.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612752,40,34,2022-12-03T18:24:13Z,2450000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M28.00S,2022-12-03T18:24:23.3Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,40,34,2022-12-03T18:24:25Z,2460000,False,,,0,,MISS R. Barrett Free Throw 1 of 1,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
258,PT05M26.00S,2022-12-03T18:24:25.3Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,40,34,2022-12-03T18:24:25Z,2470000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,,
260,PT05M17.00S,2022-12-03T18:24:51.0Z,2,REGULAR,foul,personal,[],1629628,,,1610612742,40,34,2022-12-03T18:25:02Z,2490000,False,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 203501]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,200833.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,
262,PT05M08.00S,2022-12-03T18:25:22.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612742,40,34,2022-12-03T18:25:27Z,2510000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[203944, 203915]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
264,PT05M08.00S,2022-12-03T18:25:47.8Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,40,34,2022-12-03T18:25:47Z,2530000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
265,PT05M08.00S,2022-12-03T18:25:47.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,40,34,2022-12-03T18:25:47Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,
266,PT05M08.00S,2022-12-03T18:25:56.7Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,40,35,2022-12-03T18:25:56Z,2550000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (12 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,,,,,,12.0,,,,,,,,
267,PT04M52.00S,2022-12-03T18:26:14.1Z,2,REGULAR,3pt,Jump Shot,[],203944,71.96123521681997,21.07843137254902,1610612752,40,35,2022-12-03T18:26:18Z,2560000,False,-145.0,211.0,1,right,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.59,,,,,,,,,
268,PT04M50.00S,2022-12-03T18:26:16.1Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,40,35,2022-12-03T18:26:18Z,2570000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,
269,PT04M41.00S,2022-12-03T18:26:24.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,17.821944809461236,46.07843137254902,1610612742,40,35,2022-12-03T18:26:29Z,2580000,False,20.0,115.0,1,left,MISS T. Hardaway Jr. 11' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.67,,,,,,,,,
270,PT04M40.00S,2022-12-03T18:26:26.1Z,2,REGULAR,rebound,offensive,[],203501,,,1610612742,40,35,2022-12-03T18:26:26Z,2590000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,269.0,4.0,3.0,1.0,,,,,,,,,,
271,PT04M39.00S,2022-12-03T18:26:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203501,8.229303547963205,50.245098039215684,1610612742,40,37,2022-12-03T18:26:33Z,2600000,False,-1.0,25.0,1,left,T. Hardaway Jr. putback Layup (8 PTS),[203501],1610612742.0,DAL,putback,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.49,8.0,,,,,,,,
272,PT04M30.00S,2022-12-03T18:26:38.2Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612752,40,37,2022-12-03T18:26:48Z,2610000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Brunson 2 FT),"[203915, 1628973]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,204059.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
276,PT04M30.00S,2022-12-03T18:26:53.8Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,40,37,2022-12-03T18:27:15Z,2625000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M30.00S,2022-12-03T18:26:53.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,40,37,2022-12-03T18:27:15Z,2627500,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M30.00S,2022-12-03T18:27:09.4Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,40,37,2022-12-03T18:27:09Z,2630000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
275,PT04M30.00S,2022-12-03T18:27:09.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,40,37,2022-12-03T18:27:09Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,
278,PT04M30.00S,2022-12-03T18:27:34.6Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,41,37,2022-12-03T18:27:34Z,2650000,False,,,0,,J. Brunson Free Throw 2 of 2 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,
279,PT04M13.00S,2022-12-03T18:27:52.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,13.354139290407357,2.696078431372549,1610612742,41,40,2022-12-03T18:27:55Z,2660000,False,237.0,73.0,1,left,D. Finney-Smith 24' 3PT  (3 PTS) (L. Doncic 2 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,24.75,3.0,L. Doncic,1629029.0,2.0,,,,,
281,PT03M54.00S,2022-12-03T18:28:12.0Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,41,40,2022-12-03T18:28:16Z,2680000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1629029]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0,,
282,PT03M54.00S,2022-12-03T18:28:12.0Z,2,REGULAR,steal,,[],1629029,,,1610612742,41,40,2022-12-03T18:28:13Z,2690000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M50.00S,2022-12-03T18:28:15.7Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,41,40,2022-12-03T18:28:18Z,2700000,False,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 1629656]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,Grimes,1629656.0,,
284,PT03M50.00S,2022-12-03T18:28:15.7Z,2,REGULAR,steal,,[],1629656,,,1610612752,41,40,2022-12-03T18:28:17Z,2710000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
285,PT03M45.00S,2022-12-03T18:28:20.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,94.69448094612353,50.0,1610612752,43,40,2022-12-03T18:30:16Z,2720000,False,0.0,-3.0,1,right,R. Barrett running DUNK (8 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.26,8.0,J. Randle,203944.0,2.0,,,,,
287,PT03M31.00S,2022-12-03T18:28:34.1Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,43,40,2022-12-03T18:28:39Z,2740000,False,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 1629656]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,Grimes,1629656.0,,
288,PT03M31.00S,2022-12-03T18:28:34.1Z,2,REGULAR,steal,,[],1629656,,,1610612752,43,40,2022-12-03T18:28:38Z,2750000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
289,PT03M27.00S,2022-12-03T18:28:41.8Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,43,40,2022-12-03T18:29:10Z,2760000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,,,,
290,PT03M14.00S,2022-12-03T18:29:04.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203501,9.149145860709593,2.941176470588235,1610612742,43,43,2022-12-03T18:31:25Z,2770000,False,235.0,34.0,1,left,T. Hardaway Jr. 3PT pullup (11 PTS) (S. Dinwiddie 2 AST),"[203501, 203915]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,23.77,11.0,S. Dinwiddie,203915.0,2.0,,,,,
292,PT03M14.00S,2022-12-03T18:29:09.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629011,,,1610612742,43,43,2022-12-03T18:29:18Z,2790000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Hardaway Jr. 1 FT),"[1629011, 203501]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,1626301.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,
294,PT03M14.00S,2022-12-03T18:29:37.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203501,,,1610612742,43,43,2022-12-03T18:29:40Z,2810000,False,,,0,,MISS T. Hardaway Jr. Free Throw 1 of 1,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
295,PT03M11.00S,2022-12-03T18:29:40.8Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,43,43,2022-12-03T18:29:40Z,2820000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,,,
296,PT02M57.00S,2022-12-03T18:29:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,94.56307490144546,53.67647058823529,1610612752,45,43,2022-12-03T18:29:58Z,2830000,False,18.0,-1.0,1,right,Q. Grimes cutting Layup (7 PTS) (J. Brunson 2 AST),"[1629656, 1628973]",1610612752.0,NYK,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.85,7.0,J. Brunson,1628973.0,2.0,,,,,
298,PT02M40.00S,2022-12-03T18:30:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612742,45,43,2022-12-03T18:30:23Z,2850000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629656, 1629029]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
300,PT02M40.00S,2022-12-03T18:30:28.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,45,43,2022-12-03T18:30:28Z,2870000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M40.00S,2022-12-03T18:33:24.6Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,45,44,2022-12-03T18:33:24Z,2900000,False,,,0,,L. Doncic Free Throw 1 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,Made,,,,,,8.0,,,,,,,,
304,PT02M40.00S,2022-12-03T18:33:48.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,45,45,2022-12-03T18:33:48Z,2910000,False,,,0,,L. Doncic Free Throw 2 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,
305,PT02M20.00S,2022-12-03T18:34:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.64323258869908,52.20588235294118,1610612752,47,45,2022-12-03T18:34:18Z,2920000,False,11.0,7.0,1,right,J. Brunson driving floating bank Jump Shot (5 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.32,5.0,,,,,,,,
306,PT02M02.00S,2022-12-03T18:34:21.9Z,2,REGULAR,2pt,Jump Shot,[],1629029,20.45006570302234,44.11764705882353,1610612742,47,45,2022-12-03T18:34:38Z,2930000,False,29.0,140.0,1,left,MISS L. Doncic 14' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,14.28,,,,,,,,,
307,PT02M00.00S,2022-12-03T18:34:23.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,47,45,2022-12-03T18:34:27Z,2940000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Center,,,,,,,306.0,4.0,4.0,0.0,,,,,,,,,,
308,PT01M58.00S,2022-12-03T18:34:29.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612752,47,45,2022-12-03T18:34:36Z,2950000,False,,,0,,S. Dinwiddie personal FOUL (3 PF) (Barrett 2 FT),"[203915, 1629628]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,1626301.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
311,PT01M58.00S,2022-12-03T18:34:38.5Z,2,REGULAR,substitution,out,[],203915,,,1610612752,47,45,2022-12-03T18:34:56Z,2965000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M58.00S,2022-12-03T18:34:38.5Z,2,REGULAR,substitution,in,[],203493,,,1610612752,47,45,2022-12-03T18:34:56Z,2967500,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M58.00S,2022-12-03T18:34:48.0Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,48,45,2022-12-03T18:34:48Z,2970000,False,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,
313,PT01M58.00S,2022-12-03T18:35:04.3Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,49,45,2022-12-03T18:35:04Z,2980000,False,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,
314,PT01M45.00S,2022-12-03T18:35:22.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,5.995400788436268,48.529411764705884,1610612742,49,47,2022-12-03T18:35:25Z,2990000,False,7.0,4.0,1,left,M. Kleber alley-oop DUNK (2 PTS) (L. Doncic 3 AST),"[1628467, 1629029]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.84,2.0,L. Doncic,1629029.0,3.0,,,,,
316,PT01M26.00S,2022-12-03T18:35:41.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,71.04139290407359,25.49019607843137,1610612752,52,47,2022-12-03T18:35:49Z,3010000,False,-123.0,220.0,1,right,J. Brunson 25' 3PT pullup (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,25.15,8.0,,,,,,,,
317,PT01M14.00S,2022-12-03T18:35:54.0Z,2,REGULAR,3pt,Jump Shot,[],1628467,29.517082785808146,69.36274509803921,1610612742,52,50,2022-12-03T18:35:59Z,3020000,False,-97.0,225.0,1,left,M. Kleber 24' 3PT  (5 PTS) (T. Hardaway Jr. 1 AST),"[1628467, 203501]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,24.49,5.0,T. Hardaway Jr.,203501.0,1.0,,,,,
319,PT00M49.00S,2022-12-03T18:36:18.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.2910643889619,48.28431372549019,1610612752,54,50,2022-12-03T18:36:23Z,3040000,False,-9.0,123.0,1,right,J. Randle 12' fadeaway Jump Shot (16 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,12.37,16.0,,,,,,,,
320,PT00M39.40S,2022-12-03T18:36:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.652431011826544,43.38235294117647,1610612742,54,50,2022-12-03T18:36:37Z,3050000,False,33.0,10.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.46,,,,,,,,,
321,PT00M36.80S,2022-12-03T18:36:35.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,54,50,2022-12-03T18:36:37Z,3060000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,,,
322,PT00M33.80S,2022-12-03T18:36:38.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,94.56307490144546,3.6764705882352944,1610612752,54,50,2022-12-03T18:37:43Z,3070000,False,-232.0,-1.0,1,right,MISS R. Barrett running 3PT,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.16,,,,,,,,,
323,PT00M31.40S,2022-12-03T18:36:40.8Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,54,50,2022-12-03T18:36:40Z,3080000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,322.0,3.0,2.0,1.0,,,,,,,,,,
324,PT00M30.40S,2022-12-03T18:36:43.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612752,54,50,2022-12-03T18:36:54Z,3090000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Randle 2 FT),"[1628467, 203944]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
327,PT00M30.40S,2022-12-03T18:36:58.7Z,2,REGULAR,substitution,out,[],1627827,,,1610612752,54,50,2022-12-03T18:37:22Z,3105000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M30.40S,2022-12-03T18:36:58.7Z,2,REGULAR,substitution,in,[],1630182,,,1610612752,54,50,2022-12-03T18:37:22Z,3107500,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M30.40S,2022-12-03T18:37:14.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,55,50,2022-12-03T18:37:14Z,3110000,False,,,0,,J. Randle Free Throw 1 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
329,PT00M30.40S,2022-12-03T18:37:37.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,56,50,2022-12-03T18:37:37Z,3120000,False,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,,,,,,18.0,,,,,,,,
330,PT00M11.40S,2022-12-03T18:38:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.338370565045992,50.0,1610612742,56,52,2022-12-03T18:38:05Z,3130000,False,0.0,-2.0,1,left,L. Doncic driving finger roll Layup (11 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.23,11.0,,,,,,,,
331,PT00M04.20S,2022-12-03T18:38:12.0Z,2,REGULAR,3pt,Jump Shot,[],203944,68.9388961892247,34.31372549019608,1610612752,59,52,2022-12-03T18:38:16Z,3140000,False,-78.0,239.0,1,right,J. Randle 25' 3PT step back (21 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,25.2,21.0,,,,,,,,
332,PT00M00.00S,2022-12-03T18:38:22.7Z,2,REGULAR,3pt,Jump Shot,[],203501,47.65111695137976,11.27450980392157,1610612742,59,52,2022-12-03T18:38:56Z,3150000,False,194.0,395.0,1,left,MISS T. Hardaway Jr. 44' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,44.03,,,,,,,,,
333,PT00M00.00S,2022-12-03T18:38:22.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,52,2022-12-03T18:38:30Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,332.0,,,,,,,,,,,,,
334,PT00M00.00S,2022-12-03T18:38:27.0Z,2,REGULAR,period,end,[],0,,,1610612742,59,52,2022-12-03T18:38:27Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-12-03T18:53:21.0Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,59,52,2022-12-03T18:53:33Z,3180000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
