shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
00:21,325,PT00M21.60S,2022-12-12T00:12:07.3Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,63,48,2022-12-12T00:12:07Z,3080000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,4.0,3.0,1.0,,,,,,,,,,,,,,
00:15,326,PT00M15.30S,2022-12-12T00:12:13.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203944,80.3712220762155,92.64705882352942,1610612752,66,48,2022-12-12T00:12:17Z,3090000,False,213.0,132.0,1,right,J. Randle 25' 3PT  (27 PTS),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.08,Made,,,,,,,27.0,,,,,,,,,,,
00:03,327,PT00M03.90S,2022-12-12T00:12:30.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612758,66,48,2022-12-12T00:12:37Z,3100000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Barnes 2 FT),"[203944, 203084]",30,1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,2005.0,,,,,,,,3.0,0.0,Barnes,203084.0,,
00:03,330,PT00M03.90S,2022-12-12T00:12:42.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,66,48,2022-12-12T00:13:02Z,3115000,False,,,0,,SUB out: K. Huerter,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,331,PT00M03.90S,2022-12-12T00:12:42.0Z,2,REGULAR,substitution,in,[],1629644,,,1610612758,66,48,2022-12-12T00:13:02Z,3117500,False,,,0,,SUB in: K. Okpala,[1629644],30,1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03,329,PT00M03.90S,2022-12-12T00:12:53.6Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,66,49,2022-12-12T00:12:53Z,3120000,False,,,0,,H. Barnes Free Throw 1 of 2 (12 PTS),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
00:03,332,PT00M03.90S,2022-12-12T00:13:19.0Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,66,50,2022-12-12T00:13:19Z,3130000,False,,,0,,H. Barnes Free Throw 2 of 2 (13 PTS),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
00:01,333,PT00M01.50S,2022-12-12T00:13:29.3Z,2,REGULAR,3pt,Jump Shot,[],203944,65.25952693823915,21.323529411764707,1610612752,66,50,2022-12-12T00:16:51Z,3140000,False,-143.0,274.0,1,right,MISS J. Randle 30' pullup 3PT,[203944],30,1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,30.93,Missed,,,,,,,,,,,,,,,,,,
00:00,334,PT00M00.10S,2022-12-12T00:13:30.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,66,50,2022-12-12T00:16:51Z,3150000,False,,,0,,TEAM offensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,333.0,,,,,,,,,,,,,,,,,
00:00,335,PT00M00.00S,2022-12-12T00:13:33.3Z,2,REGULAR,period,end,[],0,,,1610612752,66,50,2022-12-12T00:13:33Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,336,PT12M00.00S,2022-12-12T00:28:37.8Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,66,50,2022-12-12T00:28:46Z,3170000,False,,,0,,SUB out: J. Sims,[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,337,PT12M00.00S,2022-12-12T00:28:37.8Z,3,REGULAR,substitution,out,['startperiod'],203521,,,1610612752,66,50,2022-12-12T00:28:46Z,3180000,False,,,0,,SUB out: M. Dellavedova,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,338,PT12M00.00S,2022-12-12T00:28:37.8Z,3,REGULAR,substitution,out,['startperiod'],1629644,,,1610612752,66,50,2022-12-12T00:28:46Z,3190000,False,,,0,,SUB out: K. Okpala,[1629644],30,1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,339,PT12M00.00S,2022-12-12T00:28:37.8Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,66,50,2022-12-12T00:28:46Z,3200000,False,,,0,,SUB in: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,340,PT12M00.00S,2022-12-12T00:28:37.8Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612752,66,50,2022-12-12T00:28:46Z,3210000,False,,,0,,SUB in: K. Huerter,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,341,PT12M00.00S,2022-12-12T00:28:37.8Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612752,66,50,2022-12-12T00:28:46Z,3220000,False,,,0,,SUB in: D. Mitchell,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,342,PT12M00.00S,2022-12-12T00:29:02.0Z,3,REGULAR,period,start,[],0,,,1610612752,66,50,2022-12-12T00:29:02Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:48,343,PT11M48.00S,2022-12-12T00:29:16.3Z,3,REGULAR,foul,offensive,[],1628973,,,1610612752,66,50,2022-12-12T00:29:26Z,3240000,False,,,0,,J. Brunson offensive FOUL (1 PF),"[1628973, 1630558]",11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,,,,,1.0,0.0,Mitchell,1630558.0,,
11:48,345,PT11M48.00S,2022-12-12T00:29:16.3Z,3,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,66,50,2022-12-12T00:29:16Z,3260000,False,,,0,,J. Brunson offensive foul TURNOVER (4 TO),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,4.0,,,,,,,,,,,,
11:35,346,PT11M35.00S,2022-12-12T00:29:41.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,66.70499342969777,57.59803921568627,1610612758,66,50,2022-12-12T00:29:46Z,3270000,False,38.0,260.0,1,right,MISS K. Huerter 26' 3PT,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
11:31,347,PT11M31.00S,2022-12-12T00:29:45.0Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,66,50,2022-12-12T00:29:46Z,3280000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,346.0,3.0,2.0,1.0,,,,,,,,,,,,,,
11:30,348,PT11M30.00S,2022-12-12T00:29:45.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631099,94.1688567674113,49.754901960784316,1610612758,66,52,2022-12-12T00:29:50Z,3290000,False,-1.0,2.0,1,right,K. Murray Layup (10 PTS),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,10.0,,,,,,,,,,,
11:07,349,PT11M07.00S,2022-12-12T00:30:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629628,5.995400788436268,5.147058823529411,1610612752,66,52,2022-12-12T00:30:11Z,3300000,False,224.0,4.0,1,left,MISS R. Barrett 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
11:05,350,PT11M05.00S,2022-12-12T00:30:10.4Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,66,52,2022-12-12T00:30:11Z,3310000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,349.0,4.0,3.0,1.0,,,,,,,,,,,,,,
10:54,351,PT10M54.00S,2022-12-12T00:30:21.8Z,3,REGULAR,3pt,Jump Shot,[],203084,67.36202365308804,56.86274509803921,1610612758,66,52,2022-12-12T00:30:27Z,3320000,False,34.0,254.0,1,right,MISS H. Barnes 25' step back 3PT,[203084],40,1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
10:51,352,PT10M51.00S,2022-12-12T00:30:24.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,66,52,2022-12-12T00:30:27Z,3330000,False,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,351.0,5.0,3.0,2.0,,,,,,,,,,,,,,
10:49,353,PT10M49.00S,2022-12-12T00:30:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,8.623521681997373,52.94117647058824,1610612752,68,52,2022-12-12T00:30:41Z,3340000,False,-15.0,29.0,1,left,J. Brunson running Layup (13 PTS),[1628973],11,1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,,13.0,,,,,,,,,,,
10:49,354,PT10M49.00S,2022-12-12T00:30:32.9Z,3,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612752,68,52,2022-12-12T00:30:39Z,3350000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Brunson 1 FT),"[1630558, 1628973]",15,1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,,3.0,0.0,Brunson,1628973.0,,
10:49,356,PT10M49.00S,2022-12-12T00:31:10.9Z,3,REGULAR,violation,lane,[],1628989,,,1610612752,68,52,2022-12-12T00:31:43Z,3370000,False,,,0,,K. Huerter lane VIOLATION,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
10:49,357,PT10M49.00S,2022-12-12T00:31:21.6Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,69,52,2022-12-12T00:31:21Z,3380000,False,,,0,,J. Brunson Free Throw 1 of 1 (14 PTS),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
10:34,358,PT10M34.00S,2022-12-12T00:31:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.93495400788436,45.09803921568628,1610612758,69,52,2022-12-12T00:32:30Z,3390000,False,-25.0,23.0,1,right,MISS H. Barnes driving Layup,[203084],40,1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
10:32,359,PT10M32.00S,2022-12-12T00:31:43.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,69,52,2022-12-12T00:32:30Z,3400000,False,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,358.0,6.0,6.0,0.0,,,,,,,,,,,,,,
10:23,360,PT10M23.00S,2022-12-12T00:31:49.9Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,69,52,2022-12-12T00:31:53Z,3410000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1630558]",30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,Mitchell,1630558.0,,,,,,
10:23,361,PT10M23.00S,2022-12-12T00:31:49.9Z,3,REGULAR,steal,,[],1630558,,,1610612758,69,52,2022-12-12T00:31:51Z,3420000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
10:19,362,PT10M19.00S,2022-12-12T00:31:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,94.1688567674113,49.50980392156863,1610612758,69,54,2022-12-12T00:31:59Z,3430000,False,-2.0,2.0,1,right,K. Huerter running Layup (6 PTS) (D. Mitchell 1 AST),"[1628989, 1630558]",9,1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,,6.0,D. Mitchell,1630558.0,1.0,,,,,,,,
10:03,364,PT10M03.00S,2022-12-12T00:32:09.7Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,69,54,2022-12-12T00:32:12Z,3450000,False,,,0,,J. Brunson bad pass TURNOVER (5 TO),"[1628973, 1628989]",11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,5.0,,,,,Huerter,1628989.0,,,,,,
10:03,365,PT10M03.00S,2022-12-12T00:32:09.7Z,3,REGULAR,steal,,[],1628989,,,1610612758,69,54,2022-12-12T00:32:11Z,3460000,False,,,0,,K. Huerter STEAL (2 STL),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
09:58,366,PT09M58.00S,2022-12-12T00:32:15.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,69.99014454664915,26.96078431372549,1610612758,69,54,2022-12-12T00:32:26Z,3470000,False,-115.0,230.0,1,right,MISS K. Huerter 25' running pullup 3PT,[1628989],9,1610612758.0,SAC,running pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
09:51,367,PT09M51.00S,2022-12-12T00:32:22.3Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612758,69,54,2022-12-12T00:32:26Z,3480000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,366.0,2.0,1.0,1.0,,,,,,,,,,,,,,
09:50,368,PT09M50.00S,2022-12-12T00:32:21.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628989,94.43166885676742,48.03921568627451,1610612758,69,56,2022-12-12T00:32:30Z,3490000,False,-10.0,0.0,1,right,K. Huerter putback Layup (8 PTS),[1628989],9,1610612758.0,SAC,putback,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,8.0,,,,,,,,,,,
09:34,369,PT09M34.00S,2022-12-12T00:32:38.1Z,3,REGULAR,3pt,Jump Shot,[],203944,27.151773981603156,79.90196078431373,1610612752,69,56,2022-12-12T00:32:44Z,3500000,False,-150.0,203.0,1,left,MISS J. Randle 25' 3PT,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
09:31,370,PT09M31.00S,2022-12-12T00:32:41.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,69,56,2022-12-12T00:32:44Z,3510000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,369.0,8.0,7.0,1.0,,,,,,,,,,,,,,
09:20,371,PT09M20.00S,2022-12-12T00:32:52.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631099,92.46057818659659,47.549019607843135,1610612758,69,58,2022-12-12T00:34:17Z,3520000,False,-12.0,18.0,1,right,K. Murray driving Hook (12 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",13,1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,12.0,D. Sabonis,1627734.0,2.0,,,,,,,,
09:20,373,PT09M20.00S,2022-12-12T00:32:56.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,69,58,2022-12-12T00:33:14Z,3540000,False,,,0,,NYK Timeout,[],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:07,375,PT09M07.00S,2022-12-12T00:36:06.1Z,3,REGULAR,3pt,Jump Shot,[],203944,6.521024967148489,3.6764705882352944,1610612752,69,58,2022-12-12T00:36:13Z,3550000,False,232.0,9.0,1,left,MISS J. Randle 3PT,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
09:07,376,PT09M07.00S,2022-12-12T00:36:06.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,69,58,2022-12-12T00:36:13Z,3560000,False,,,0,,TEAM offensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,375.0,,,,,,,,,,,,,,,,,
09:07,377,PT09M07.00S,2022-12-12T00:36:13.4Z,3,REGULAR,foul,personal,[],203084,,,1610612752,69,58,2022-12-12T00:36:27Z,3570000,False,,,0,,H. Barnes loose ball personal FOUL (1 PF),"[203084, 1629011]",40,1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,1.0,0.0,Robinson,1629011.0,,
09:00,379,PT09M00.00S,2022-12-12T00:36:30.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.469776609724048,50.0,1610612752,71,58,2022-12-12T00:36:34Z,3590000,False,0.0,-1.0,1,left,M. Robinson alley-oop DUNK (6 PTS) (R. Barrett 4 AST),"[1629011, 1629628]",23,1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,,,6.0,R. Barrett,1629628.0,4.0,,,,,,,,
08:44,381,PT08M44.00S,2022-12-12T00:36:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,47.549019607843135,1610612758,71,58,2022-12-12T00:37:37Z,3610000,False,-12.0,12.0,1,right,MISS D. Sabonis driving reverse Layup,[1627734],10,1610612758.0,SAC,driving reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
08:43,382,PT08M43.00S,2022-12-12T00:36:49.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,71,58,2022-12-12T00:37:37Z,3620000,False,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,381.0,6.0,4.0,2.0,,,,,,,,,,,,,,
08:22,383,PT08M22.00S,2022-12-12T00:37:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.719448094612352,49.754901960784316,1610612752,73,58,2022-12-12T00:37:22Z,3630000,False,1.0,95.0,1,left,R. Barrett 9' Jump Shot (14 PTS) (J. Randle 2 AST),"[1629628, 203944]",9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,,,,,,,14.0,J. Randle,203944.0,2.0,,,,,,,,
08:03,385,PT08M03.00S,2022-12-12T00:37:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,92.32917214191852,46.32352941176471,1610612758,73,58,2022-12-12T00:37:29Z,3650000,False,-18.0,20.0,1,right,MISS K. Murray driving Layup,[1631099],13,1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
08:02,386,PT08M02.00S,2022-12-12T00:37:27.5Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,73,58,2022-12-12T00:37:29Z,3660000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,385.0,5.0,5.0,0.0,,,,,,,,,,,,,,
07:52,387,PT07M52.00S,2022-12-12T00:37:38.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.258212877792378,50.73529411764706,1610612752,75,58,2022-12-12T00:37:50Z,3670000,False,-4.0,6.0,1,left,M. Robinson alley-oop DUNK (8 PTS) (R. Barrett 5 AST),"[1629011, 1629628]",23,1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,8.0,R. Barrett,1629628.0,5.0,,,,,,,,
07:52,389,PT07M52.00S,2022-12-12T00:37:44.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,75,58,2022-12-12T00:37:44Z,3690000,False,,,0,,SAC Timeout,[],,1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:33,390,PT07M33.00S,2022-12-12T00:41:13.8Z,3,REGULAR,3pt,Jump Shot,[],203084,79.45137976346912,92.15686274509804,1610612758,75,58,2022-12-12T00:41:19Z,3700000,False,211.0,141.0,1,right,MISS H. Barnes 25' step back 3PT,[203084],40,1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
07:29,391,PT07M29.00S,2022-12-12T00:41:17.8Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612758,75,58,2022-12-12T00:41:19Z,3710000,False,,,0,,K. Huerter REBOUND (Off:2 Def:1),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,390.0,3.0,1.0,2.0,,,,,,,,,,,,,,
07:26,392,PT07M26.00S,2022-12-12T00:41:19.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,86.67871222076215,58.08823529411765,1610612758,75,60,2022-12-12T00:41:23Z,3720000,False,40.0,73.0,1,right,H. Barnes 8' driving floating bank Jump Shot (15 PTS) (K. Huerter 4 AST),"[203084, 1628989]",40,1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.32,Made,,,,,,,15.0,K. Huerter,1628989.0,4.0,,,,,,,,
07:05,394,PT07M05.00S,2022-12-12T00:41:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.982260183968464,49.01960784313725,1610612752,77,60,2022-12-12T00:41:46Z,3740000,False,5.0,98.0,1,left,R. Barrett 9' floating Jump Shot (16 PTS) (J. Randle 3 AST),"[1629628, 203944]",9,1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.78,Made,,,,,,,16.0,J. Randle,203944.0,3.0,,,,,,,,
06:35,396,PT06M35.00S,2022-12-12T00:42:10.5Z,3,REGULAR,3pt,Jump Shot,[],1631099,82.07950065703022,4.166666666666666,1610612758,77,63,2022-12-12T00:42:18Z,3760000,False,-229.0,116.0,1,right,K. Murray 25' 3PT  (15 PTS) (K. Huerter 5 AST),"[1631099, 1628989]",13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.69,Made,,,,,,,15.0,K. Huerter,1628989.0,5.0,,,,,,,,
06:10,398,PT06M10.00S,2022-12-12T00:42:37.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.732588699080158,50.49019607843137,1610612752,79,63,2022-12-12T00:43:12Z,3780000,False,-2.0,1.0,1,left,M. Robinson DUNK (10 PTS) (Q. Grimes 2 AST),"[1629011, 1629656]",23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,10.0,Q. Grimes,1629656.0,2.0,,,,,,,,
05:59,400,PT05M59.00S,2022-12-12T00:42:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612758,79,63,2022-12-12T00:42:59Z,3800000,False,,,0,,M. Robinson shooting personal FOUL (4 PF) (Huerter 2 FT),"[1629011, 1628989]",23,1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,4.0,0.0,Huerter,1628989.0,,
05:59,403,PT05M59.00S,2022-12-12T00:43:01.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612758,79,63,2022-12-12T00:43:20Z,3815000,False,,,0,,SUB out: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
05:59,404,PT05M59.00S,2022-12-12T00:43:01.5Z,3,REGULAR,substitution,in,[],1628392,,,1610612758,79,63,2022-12-12T00:43:20Z,3817500,False,,,0,,SUB in: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
05:59,402,PT05M59.00S,2022-12-12T00:43:12.8Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,79,64,2022-12-12T00:43:35Z,3820000,False,,,0,,K. Huerter Free Throw 1 of 2 (9 PTS),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
05:59,405,PT05M59.00S,2022-12-12T00:43:12.8Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,79,64,2022-12-12T00:43:35Z,3830000,False,,,0,,MISS K. Huerter Free Throw 2 of 2,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:57,406,PT05M57.00S,2022-12-12T00:43:14.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,79,64,2022-12-12T00:43:35Z,3840000,False,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,405.0,7.0,7.0,0.0,,,,,,,,,,,,,,
