actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
510,PT10M48.00S,2023-02-01T02:26:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,6.521024967148489,49.26470588235294,1610612747,88,90,2023-02-01T02:28:10Z,4870000,False,4.0,9.0,1,left,T. Bryant cutting Layup (7 PTS) (T. Brown Jr. 3 AST),"[1628418, 1628972]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,0.95,Made,7.0,T. Brown Jr.,1628972.0,3.0,,,,,,,,,,,,,,
512,PT10M31.00S,2023-02-01T02:26:39.4Z,4,REGULAR,2pt,Jump Shot,[],203944,79.58278580814718,21.813725490196077,1610612752,90,90,2023-02-01T02:26:44Z,4890000,False,-141.0,139.0,1,right,J. Randle 19' Jump Shot (19 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,19.82,Made,19.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
513,PT10M21.00S,2023-02-01T02:26:52.6Z,4,REGULAR,foul,personal,[],203944,,,1610612747,90,90,2023-02-01T02:26:57Z,4900000,False,,,0,,J. Randle personal FOUL (3 PF),"[203944, 2544]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627963.0,3.0,0.0,,,,James,2544.0,,
515,PT10M06.00S,2023-02-01T02:27:22.0Z,4,REGULAR,3pt,Jump Shot,[],1628972,4.5499342969776615,94.11764705882352,1610612747,90,93,2023-02-01T02:27:26Z,4920000,False,-221.0,-10.0,1,left,T. Brown Jr. 3PT  (6 PTS) (L. James 8 AST),"[1628972, 2544]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,22.08,Made,6.0,L. James,2544.0,8.0,,,,,,,,,,,,,,
517,PT09M51.00S,2023-02-01T02:27:40.1Z,4,REGULAR,turnover,lost ball,[],1629628,,,1610612752,90,93,2023-02-01T02:27:46Z,4940000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,,,,,,
519,PT09M50.00S,2023-02-01T02:27:43.7Z,4,REGULAR,foul,personal,[],1629628,,,1610612747,90,93,2023-02-01T02:28:11Z,4960000,False,,,0,,R. Barrett loose ball personal FOUL (3 PF),"[1629628, 1628972]",1610612752.0,NYK,loose ball,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1162.0,3.0,0.0,,,,Brown Jr.,1628972.0,,
521,PT09M50.00S,2023-02-01T02:27:43.8Z,4,REGULAR,substitution,out,[],201566,,,1610612747,90,93,2023-02-01T02:28:04Z,4980000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M50.00S,2023-02-01T02:27:43.8Z,4,REGULAR,substitution,in,[],203471,,,1610612747,90,93,2023-02-01T02:28:04Z,4990000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M37.00S,2023-02-01T02:28:19.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628418,6.652431011826544,49.50980392156863,1610612747,90,95,2023-02-01T02:28:23Z,5000000,False,2.0,10.0,1,left,T. Bryant cutting DUNK (9 PTS) (L. James 9 AST),"[1628418, 2544]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.03,Made,9.0,L. James,2544.0,9.0,,,,,,,,,,,,,,
525,PT09M31.00S,2023-02-01T02:28:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.82588699080158,48.28431372549019,1610612752,92,95,2023-02-01T02:38:45Z,5020000,False,-9.0,-4.0,1,right,R. Barrett cutting Layup (11 PTS) (M. McBride 1 AST),"[1629628, 1630540]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.94,Made,11.0,M. McBride,1630540.0,1.0,,,,,,,,,,,,,,
527,PT09M14.00S,2023-02-01T02:28:46.6Z,4,REGULAR,foul,personal,[],203944,,,1610612747,92,95,2023-02-01T02:28:55Z,5040000,False,,,0,,J. Randle personal FOUL (4 PF),"[203944, 1628418]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1162.0,4.0,0.0,,,,Bryant,1628418.0,,
529,PT09M04.00S,2023-02-01T02:29:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,17.69053876478318,50.0,1610612747,92,97,2023-02-01T02:32:40Z,5060000,False,0.0,114.0,1,left,L. James 11' driving floating Jump Shot (20 PTS),[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,11.38,Made,20.0,,,,,,,,,,,,,,,,,
530,PT08M49.00S,2023-02-01T02:29:40.4Z,4,REGULAR,foul,personal,[],203471,,,1610612752,92,97,2023-02-01T02:32:11Z,5070000,False,,,0,,D. Schroder personal FOUL (3 PF),"[203471, 1630193]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,204059.0,3.0,0.0,,,,Quickley,1630193.0,,
532,PT08M49.00S,2023-02-01T02:29:40.5Z,4,REGULAR,substitution,out,[],1631108,,,1610612752,92,97,2023-02-01T02:29:48Z,5090000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M49.00S,2023-02-01T02:29:40.5Z,4,REGULAR,substitution,out,[],1628418,,,1610612752,92,97,2023-02-01T02:29:48Z,5100000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M49.00S,2023-02-01T02:29:40.5Z,4,REGULAR,substitution,in,[],203076,,,1610612752,92,97,2023-02-01T02:29:48Z,5110000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M49.00S,2023-02-01T02:29:40.5Z,4,REGULAR,substitution,in,[],1629060,,,1610612752,92,97,2023-02-01T02:29:48Z,5120000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M43.00S,2023-02-01T02:30:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,94.56307490144546,49.754901960784316,1610612752,94,97,2023-02-01T02:30:15Z,5130000,False,-1.0,-1.0,1,right,I. Hartenstein cutting finger roll Layup (12 PTS) (I. Quickley 5 AST),"[1628392, 1630193]",1610612752.0,NYK,cutting finger roll,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.18,Made,12.0,I. Quickley,1630193.0,5.0,,,,,,,,,,,,,,
540,PT08M27.00S,2023-02-01T02:30:30.3Z,4,REGULAR,foul,offensive,[],203076,,,1610612747,94,97,2023-02-01T02:30:39Z,5160000,False,,,0,,A. Davis offensive FOUL (1 PF),"[203076, 203944]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627963.0,1.0,1.0,,,,Randle,203944.0,,
542,PT08M27.00S,2023-02-01T02:30:30.3Z,4,REGULAR,turnover,offensive foul,[],203076,,,1610612747,94,97,2023-02-01T02:30:30Z,5180000,False,,,0,,A. Davis offensive foul TURNOVER (4 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627963.0,,,4.0,,,,,,
543,PT08M08.00S,2023-02-01T02:30:54.7Z,4,REGULAR,violation,kicked ball,[],1629060,,,1610612752,94,97,2023-02-01T02:30:58Z,5190000,False,,,0,,R. Hachimura kicked ball VIOLATION,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,
544,PT07M56.00S,2023-02-01T02:31:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,93.11760840998686,49.754901960784316,1610612752,96,97,2023-02-01T02:31:27Z,5200000,False,-1.0,12.0,1,right,R. Barrett driving Layup (13 PTS) (I. Quickley 6 AST),"[1629628, 1630193]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.23,Made,13.0,I. Quickley,1630193.0,6.0,,,,,,,,,,,,,,
545,PT07M48.00S,2023-02-01T02:31:31.3Z,4,REGULAR,2pt,Jump Shot,[],203076,20.05584756898817,32.35294117647059,1610612747,96,99,2023-02-01T02:33:57Z,5210000,False,88.0,136.0,1,left,A. Davis 16' driving floating Jump Shot (20 PTS) (D. Schroder 4 AST),"[203076, 203471]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,16.21,Made,20.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,,,
548,PT07M25.00S,2023-02-01T02:31:53.4Z,4,REGULAR,3pt,Jump Shot,[],203944,74.58935611038108,82.84313725490196,1610612752,96,99,2023-02-01T02:32:01Z,5230000,False,164.0,186.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
549,PT07M23.00S,2023-02-01T02:31:55.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,96,99,2023-02-01T02:32:01Z,5240000,False,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,548.0,8.0,8.0,0.0,,,,,,,,,,
550,PT07M20.00S,2023-02-01T02:31:58.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629060,5.995400788436268,50.0,1610612747,96,101,2023-02-01T02:32:06Z,5250000,False,0.0,4.0,1,left,R. Hachimura running DUNK (19 PTS) (L. James 10 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.39,Made,19.0,L. James,2544.0,10.0,,,,,,,,,,,,,,
552,PT07M13.00S,2023-02-01T02:32:08.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,96,101,2023-02-01T02:32:08Z,5270000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M13.00S,2023-02-01T02:32:08.4Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,96,101,2023-02-01T02:35:28Z,5280000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M13.00S,2023-02-01T02:32:08.4Z,4,REGULAR,substitution,out,[],2544,,,1610612752,96,101,2023-02-01T02:35:28Z,5290000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M13.00S,2023-02-01T02:32:08.4Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,96,101,2023-02-01T02:35:28Z,5300000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M13.00S,2023-02-01T02:32:08.4Z,4,REGULAR,substitution,in,[],201566,,,1610612752,96,101,2023-02-01T02:35:28Z,5310000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M10.00S,2023-02-01T02:35:56.2Z,4,REGULAR,2pt,Jump Shot,[],203944,92.19776609724047,77.45098039215686,1610612752,98,101,2023-02-01T02:36:29Z,5320000,False,137.0,21.0,1,right,J. Randle 13' pullup Jump Shot (21 PTS) (J. Brunson 4 AST),"[203944, 1628973]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.89,Made,21.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
559,PT07M10.00S,2023-02-01T02:36:01.7Z,4,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612752,98,101,2023-02-01T02:36:08Z,5340000,False,,,0,,R. Hachimura shooting personal FOUL (4 PF) (Randle 1 FT),"[1629060, 203944]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627963.0,4.0,0.0,,,,Randle,203944.0,,
561,PT07M10.00S,2023-02-01T02:36:23.9Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,98,101,2023-02-01T02:36:23Z,5360000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
562,PT07M08.00S,2023-02-01T02:36:25.9Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,98,101,2023-02-01T02:36:26Z,5370000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,561.0,7.0,5.0,2.0,,,,,,,,,,
563,PT06M51.00S,2023-02-01T02:36:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,5.338370565045992,52.450980392156865,1610612747,98,103,2023-02-01T02:37:19Z,5380000,False,-12.0,-2.0,1,left,T. Brown Jr. cutting Layup (8 PTS) (R. Westbrook 5 AST),"[1628972, 201566]",1610612747.0,LAL,cutting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,1.25,Made,8.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,,,
565,PT06M51.00S,2023-02-01T02:36:47.4Z,4,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612747,98,103,2023-02-01T02:37:03Z,5400000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Brown Jr. 1 FT),"[1628392, 1628972]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,3.0,0.0,,,,Brown Jr.,1628972.0,,
567,PT06M51.00S,2023-02-01T02:36:47.4Z,4,REGULAR,substitution,out,[],203944,,,1610612747,98,103,2023-02-01T02:37:09Z,5420000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M51.00S,2023-02-01T02:36:47.4Z,4,REGULAR,substitution,out,[],1629628,,,1610612747,98,103,2023-02-01T02:37:09Z,5430000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M51.00S,2023-02-01T02:36:47.4Z,4,REGULAR,substitution,in,[],1630167,,,1610612747,98,103,2023-02-01T02:37:09Z,5440000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M51.00S,2023-02-01T02:36:47.4Z,4,REGULAR,substitution,in,[],1629656,,,1610612747,98,103,2023-02-01T02:37:09Z,5450000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M51.00S,2023-02-01T02:37:25.8Z,4,REGULAR,freethrow,1 of 1,[],1628972,,,1610612747,98,104,2023-02-01T02:37:25Z,5460000,False,,,0,,T. Brown Jr. Free Throw 1 of 1 (9 PTS),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
573,PT06M27.00S,2023-02-01T02:38:09.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,85.75886990801577,49.26470588235294,1610612752,100,104,2023-02-01T02:38:15Z,5480000,False,-4.0,81.0,1,right,I. Hartenstein 8' turnaround Hook (14 PTS) (J. Brunson 5 AST),"[1628392, 1628973]",1610612752.0,NYK,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,14.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
575,PT06M08.00S,2023-02-01T02:38:28.6Z,4,REGULAR,3pt,Jump Shot,[],201566,30.962549277266753,35.049019607843135,1610612747,100,107,2023-02-01T02:38:33Z,5500000,False,75.0,239.0,1,left,R. Westbrook 25' 3PT  (15 PTS) (D. Schroder 5 AST),"[201566, 203471]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,25.0,Made,15.0,D. Schroder,203471.0,5.0,,,,,,,,,,,,,,
577,PT05M53.00S,2023-02-01T02:38:45.5Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612752,100,107,2023-02-01T02:38:54Z,5520000,False,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Brunson 2 FT),"[201566, 1628973]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,3.0,0.0,,,,Brunson,1628973.0,,
580,PT05M53.00S,2023-02-01T02:39:02.5Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,100,107,2023-02-01T02:39:28Z,5535000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M53.00S,2023-02-01T02:39:02.5Z,4,REGULAR,substitution,out,[],203471,,,1610612752,100,107,2023-02-01T02:39:28Z,5537500,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M53.00S,2023-02-01T02:39:02.5Z,4,REGULAR,substitution,in,[],203944,,,1610612752,100,107,2023-02-01T02:39:28Z,5538750,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M53.00S,2023-02-01T02:39:02.5Z,4,REGULAR,substitution,in,[],2544,,,1610612752,100,107,2023-02-01T02:39:28Z,5539375,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M53.00S,2023-02-01T02:39:19.5Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,101,107,2023-02-01T02:39:19Z,5540000,False,,,0,,J. Brunson Free Throw 1 of 2 (27 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
584,PT05M53.00S,2023-02-01T02:39:51.4Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,102,107,2023-02-01T02:39:51Z,5550000,False,,,0,,J. Brunson Free Throw 2 of 2 (28 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
585,PT05M38.00S,2023-02-01T02:40:07.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203076,11.383048620236531,47.05882352941176,1610612747,102,107,2023-02-01T02:40:14Z,5560000,False,15.0,55.0,1,left,MISS A. Davis Hook,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
586,PT05M36.00S,2023-02-01T02:40:09.2Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,102,107,2023-02-01T02:40:14Z,5570000,False,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,585.0,9.0,8.0,1.0,,,,,,,,,,
587,PT05M29.00S,2023-02-01T02:40:17.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2544,5.995400788436268,50.245098039215684,1610612747,102,107,2023-02-01T02:40:21Z,5580000,False,-1.0,4.0,1,left,MISS L. James driving floating bank Shot,[2544],1610612747.0,LAL,driving floating bank,,,James,L. James,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,,
588,PT05M27.00S,2023-02-01T02:40:19.5Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,102,107,2023-02-01T02:40:21Z,5590000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,587.0,3.0,3.0,0.0,,,,,,,,,,
589,PT05M13.00S,2023-02-01T02:40:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.99277266754271,49.754901960784316,1610612752,102,107,2023-02-01T02:41:02Z,5600000,False,-1.0,60.0,1,right,MISS J. Brunson 6' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
590,PT05M11.00S,2023-02-01T02:40:35.2Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612747,102,107,2023-02-01T02:40:43Z,5610000,False,,,0,,T. Brown Jr. REBOUND (Off:2 Def:3),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,589.0,5.0,3.0,2.0,,,,,,,,,,
591,PT05M06.00S,2023-02-01T02:40:43.4Z,4,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612747,102,107,2023-02-01T02:40:48Z,5620000,False,,,0,,T. Brown Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628972],1610612747.0,LAL,bad pass,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204059.0,,,1.0,,,,,,
592,PT04M47.00S,2023-02-01T02:41:20.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203944,80.23981603153744,19.607843137254903,1610612752,102,107,2023-02-01T02:41:27Z,5630000,False,-152.0,133.0,1,right,MISS J. Randle 20' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,20.21,Missed,,,,,,,,,,,,,,,,,,
593,PT04M45.00S,2023-02-01T02:41:22.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,102,107,2023-02-01T02:41:27Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,592.0,,,,,,,,,,,,,
594,PT04M45.00S,2023-02-01T02:41:26.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612747,102,107,2023-02-01T02:41:57Z,5650000,False,,,0,,I. Hartenstein loose ball personal FOUL (4 PF) (Davis 2 FT),"[1628392, 203076]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,4.0,0.0,,,,Davis,203076.0,,
596,PT04M45.00S,2023-02-01T02:42:05.6Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,102,107,2023-02-01T02:42:05Z,5670000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
597,PT04M45.00S,2023-02-01T02:42:05.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,102,107,2023-02-01T02:42:05Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,,
598,PT04M45.00S,2023-02-01T02:42:24.2Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,102,108,2023-02-01T02:42:24Z,5690000,False,,,0,,A. Davis Free Throw 2 of 2 (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
599,PT04M39.00S,2023-02-01T02:42:35.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612752,102,108,2023-02-01T02:42:46Z,5700000,False,,,0,,T. Brown Jr. personal FOUL (2 PF) (Brunson 2 FT),"[1628972, 1628973]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627963.0,2.0,0.0,,,,Brunson,1628973.0,,
601,PT04M39.00S,2023-02-01T02:43:05.7Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,103,108,2023-02-01T02:43:05Z,5720000,False,,,0,,J. Brunson Free Throw 1 of 2 (29 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
602,PT04M39.00S,2023-02-01T02:43:25.5Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,104,108,2023-02-01T02:43:25Z,5730000,False,,,0,,J. Brunson Free Throw 2 of 2 (30 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
603,PT04M24.00S,2023-02-01T02:43:43.1Z,4,REGULAR,3pt,Jump Shot,[],1628972,30.699737187910642,71.07843137254902,1610612747,104,108,2023-02-01T02:43:53Z,5740000,False,-105.0,236.0,1,left,MISS T. Brown Jr. 25' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
604,PT04M22.00S,2023-02-01T02:43:45.1Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,104,108,2023-02-01T02:43:53Z,5750000,False,,,0,,R. Westbrook REBOUND (Off:3 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,603.0,5.0,2.0,3.0,,,,,,,,,,
605,PT04M17.00S,2023-02-01T02:43:49.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201566,28.465834428383708,23.52941176470588,1610612747,104,108,2023-02-01T02:43:57Z,5760000,False,132.0,215.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
