actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT07M45.00S,2022-12-21T01:54:02.5Z,3,REGULAR,substitution,in,[],1629660,,,1610612744,80,63,2022-12-21T01:57:15Z,3380000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT07M32.00S,2022-12-21T01:57:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.64323258869908,46.32352941176471,1610612744,80,65,2022-12-21T01:57:50Z,3390000,False,-18.0,7.0,1,right,D. Green driving Layup (7 PTS) (K. Thompson 2 AST),"[203110, 202691]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,7.0,,K. Thompson,202691.0,2.0,,,,
354,PT07M18.00S,2022-12-21T01:57:58.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,16.376478318002626,21.07843137254902,1610612752,80,65,2022-12-21T02:07:42Z,3410000,False,145.0,101.0,1,left,MISS J. Brunson 17' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,17.66,Missed,,,,,,,,,,,,,,,,,,
355,PT07M16.00S,2022-12-21T01:58:00.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,80,65,2022-12-21T01:58:07Z,3420000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Right,,,354.0,6.0,5.0,1.0,,,,,,,,,,,,,,
356,PT07M04.00S,2022-12-21T01:58:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,93.38042049934296,54.166666666666664,1610612744,80,65,2022-12-21T01:58:19Z,3430000,False,21.0,10.0,1,right,MISS T. Jerome driving Layup,[1629660],1610612744.0,GSW,driving,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
357,PT07M02.00S,2022-12-21T01:58:15.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,80,65,2022-12-21T01:58:19Z,3440000,False,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,356.0,9.0,5.0,4.0,,,,,,,,,,,,,,
358,PT06M50.00S,2022-12-21T01:58:26.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,8.623521681997373,40.68627450980392,1610612752,82,65,2022-12-21T01:58:32Z,3450000,False,47.0,29.0,1,left,R. Barrett driving floating Jump Shot (13 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,,,,,,,,,,13.0,,,,,,,,
359,PT06M43.00S,2022-12-21T01:58:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.95729303547962,49.754901960784316,1610612744,82,67,2022-12-21T01:59:09Z,3460000,False,-1.0,-5.0,1,right,J. Poole driving Layup (22 PTS) (D. Green 6 AST),"[1629673, 203110]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,22.0,,D. Green,203110.0,6.0,,,,
360,PT06M31.00S,2022-12-21T01:58:49.1Z,3,REGULAR,foul,personal,[],203110,,,1610612752,82,67,2022-12-21T01:58:58Z,3470000,False,,,0,,D. Green personal FOUL (3 PF),"[203110, 1628973]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1155.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
362,PT06M31.00S,2022-12-21T01:58:49.2Z,3,REGULAR,substitution,out,[],1626172,,,1610612752,82,67,2022-12-21T01:59:03Z,3490000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M31.00S,2022-12-21T01:58:49.2Z,3,REGULAR,substitution,in,[],1630164,,,1610612752,82,67,2022-12-21T01:59:03Z,3500000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M24.00S,2022-12-21T01:59:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.258212877792378,51.71568627450981,1610612752,84,67,2022-12-21T01:59:17Z,3510000,False,-9.0,6.0,1,left,R. Barrett driving Layup (15 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,15.0,,M. Robinson,1629011.0,1.0,,,,
366,PT06M07.00S,2022-12-21T01:59:32.5Z,3,REGULAR,turnover,traveling,[],1629660,,,1610612744,84,67,2022-12-21T01:59:37Z,3520000,False,,,0,,T. Jerome traveling TURNOVER (1 TO),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,,1198.0,,,,,,1.0,,,,,,,
368,PT05M57.00S,2022-12-21T01:59:52.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,21.107095926412615,47.794117647058826,1610612752,86,67,2022-12-21T02:00:04Z,3530000,False,11.0,146.0,1,left,R. Barrett 14' pullup Jump Shot (17 PTS) (Q. Grimes 4 AST),"[1629628, 1629656]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Center,14.63,Made,,,,,,,,,,17.0,,Q. Grimes,1629656.0,4.0,,,,
370,PT05M45.00S,2022-12-21T02:00:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,95.6143232588699,46.32352941176471,1610612744,86,67,2022-12-21T02:00:12Z,3550000,False,-18.0,-11.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
371,PT05M43.00S,2022-12-21T02:00:07.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,86,67,2022-12-21T02:00:12Z,3560000,False,,,0,,J. Randle REBOUND (Off:2 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,370.0,11.0,9.0,2.0,,,,,,,,,,,,,,
372,PT05M37.00S,2022-12-21T02:00:14.1Z,3,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612752,86,67,2022-12-21T02:00:23Z,3570000,False,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Robinson 2 FT),"[1630164, 1629011]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,
374,PT05M37.00S,2022-12-21T02:00:44.5Z,3,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,87,67,2022-12-21T02:00:44Z,3590000,False,,,0,,M. Robinson Free Throw 1 of 2 (6 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
375,PT05M37.00S,2022-12-21T02:01:06.2Z,3,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,88,67,2022-12-21T02:01:06Z,3600000,False,,,0,,M. Robinson Free Throw 2 of 2 (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
376,PT05M29.00S,2022-12-21T02:01:17.8Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612744,88,67,2022-12-21T02:01:22Z,3610000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Wiseman 2 FT),"[1629011, 1630164]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,1.0,0.0,Wiseman,1630164.0,,,,,,,,,
379,PT05M29.00S,2022-12-21T02:01:29.4Z,3,REGULAR,substitution,out,[],202691,,,1610612744,88,67,2022-12-21T02:01:50Z,3625000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M29.00S,2022-12-21T02:01:29.4Z,3,REGULAR,substitution,out,[],203110,,,1610612744,88,67,2022-12-21T02:01:50Z,3627500,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M29.00S,2022-12-21T02:01:29.4Z,3,REGULAR,substitution,in,[],1630237,,,1610612744,88,67,2022-12-21T02:01:50Z,3628750,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M29.00S,2022-12-21T02:01:29.4Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,88,67,2022-12-21T02:01:50Z,3629375,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M29.00S,2022-12-21T02:01:41.1Z,3,REGULAR,freethrow,1 of 2,[],1630164,,,1610612744,88,68,2022-12-21T02:01:41Z,3630000,False,,,0,,J. Wiseman Free Throw 1 of 2 (1 PTS),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
383,PT05M29.00S,2022-12-21T02:02:04.7Z,3,REGULAR,freethrow,2 of 2,[],1630164,,,1610612744,88,69,2022-12-21T02:02:04Z,3640000,False,,,0,,J. Wiseman Free Throw 2 of 2 (2 PTS),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
384,PT05M17.00S,2022-12-21T02:02:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.011169513797633,49.754901960784316,1610612752,88,69,2022-12-21T02:08:41Z,3650000,False,1.0,79.0,1,left,MISS R. Barrett 7' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
385,PT05M16.00S,2022-12-21T02:02:20.6Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,88,69,2022-12-21T02:02:27Z,3660000,False,,,0,,R. Barrett REBOUND (Off:2 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,384.0,3.0,1.0,2.0,,,,,,,,,,,,,,
386,PT05M16.00S,2022-12-21T02:02:24.2Z,3,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612752,88,69,2022-12-21T02:02:31Z,3670000,False,,,0,,J. Wiseman shooting personal FOUL (3 PF) (Barrett 2 FT),"[1630164, 1629628]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,
390,PT05M16.00S,2022-12-21T02:02:34.6Z,3,REGULAR,substitution,out,[],1629656,,,1610612752,88,69,2022-12-21T02:02:53Z,3685000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M16.00S,2022-12-21T02:02:34.6Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,88,69,2022-12-21T02:02:53Z,3687500,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M16.00S,2022-12-21T02:02:45.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,88,69,2022-12-21T02:02:45Z,3690000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
389,PT05M16.00S,2022-12-21T02:02:45.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,88,69,2022-12-21T02:02:45Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,,,,
392,PT05M16.00S,2022-12-21T02:03:01.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,89,69,2022-12-21T02:03:01Z,3710000,False,,,0,,R. Barrett Free Throw 2 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
393,PT05M03.00S,2022-12-21T02:03:16.3Z,3,REGULAR,2pt,Jump Shot,[],1629673,79.45137976346912,53.67647058823529,1610612744,89,71,2022-12-21T02:03:21Z,3720000,False,18.0,141.0,1,right,J. Poole 14' running pullup Jump Shot (24 PTS),[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,14.19,Made,,,,,,,,,,24.0,,,,,,,,
394,PT04M51.00S,2022-12-21T02:03:31.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612752,89,71,2022-12-21T02:03:38Z,3730000,False,,,0,,J. Kuminga personal FOUL (1 PF) (Brunson 2 FT),"[1630228, 1628973]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,1155.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
396,PT04M51.00S,2022-12-21T02:04:03.9Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,89,71,2022-12-21T02:04:03Z,3750000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
397,PT04M51.00S,2022-12-21T02:04:03.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,89,71,2022-12-21T02:04:03Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,,,
398,PT04M51.00S,2022-12-21T02:04:23.2Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,90,71,2022-12-21T02:04:23Z,3770000,False,,,0,,J. Brunson Free Throw 2 of 2 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
399,PT04M38.00S,2022-12-21T02:04:37.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,69.46452036793693,72.05882352941177,1610612744,90,71,2022-12-21T02:04:49Z,3780000,False,110.0,235.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
400,PT04M36.00S,2022-12-21T02:04:39.8Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,90,71,2022-12-21T02:04:49Z,3790000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,399.0,1.0,0.0,1.0,,,,,,,,,,,,,,
401,PT04M29.00S,2022-12-21T02:04:46.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630228,94.43166885676742,49.26470588235294,1610612744,90,73,2022-12-21T02:04:52Z,3800000,False,-4.0,0.0,1,right,J. Kuminga driving DUNK (6 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,6.0,,,,,,,,
402,PT04M16.00S,2022-12-21T02:04:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.09789750328515,61.51960784313726,1610612752,90,73,2022-12-21T02:10:35Z,3810000,False,-58.0,24.0,1,left,MISS J. Brunson 6' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
403,PT04M14.00S,2022-12-21T02:05:01.6Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,90,73,2022-12-21T02:05:11Z,3820000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,402.0,1.0,1.0,0.0,,,,,,,,,,,,,,
404,PT04M10.00S,2022-12-21T02:05:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629660,94.95729303547962,50.49019607843137,1610612744,90,75,2022-12-21T02:05:30Z,3830000,False,2.0,-5.0,1,right,T. Jerome running Layup (11 PTS) (J. Kuminga 2 AST),"[1629660, 1630228]",1610612744.0,GSW,running,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,,,11.0,,J. Kuminga,1630228.0,2.0,,,,
406,PT04M10.00S,2022-12-21T02:05:13.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,90,75,2022-12-21T02:05:13Z,3850000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M58.00S,2022-12-21T02:08:49.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,6.258212877792378,3.9215686274509802,1610612752,93,75,2022-12-21T02:08:54Z,3860000,False,230.0,6.0,1,left,I. Quickley 3PT  (12 PTS) (R. Barrett 5 AST),"[1630193, 1629628]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,,,,,,12.0,,R. Barrett,1629628.0,5.0,,,,
409,PT03M43.00S,2022-12-21T02:09:04.4Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,93,75,2022-12-21T02:09:09Z,3880000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1629011]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,4.0,,,,Robinson,1629011.0,,
410,PT03M43.00S,2022-12-21T02:09:04.4Z,3,REGULAR,steal,,[],1629011,,,1610612752,93,75,2022-12-21T02:09:06Z,3890000,False,,,0,,M. Robinson STEAL (3 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
411,PT03M29.00S,2022-12-21T02:09:21.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,8.360709592641262,55.14705882352941,1610612752,93,75,2022-12-21T02:09:27Z,3900000,False,-26.0,26.0,1,left,MISS R. Barrett running Shot - blocked,"[1629628, 1630164]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,Wiseman,1630164.0
412,PT03M29.00S,2022-12-21T02:09:21.5Z,3,REGULAR,block,,[],1630164,,,1610612752,93,75,2022-12-21T02:09:24Z,3910000,False,,,0,,J. Wiseman BLOCK (2 BLK),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
413,PT03M27.00S,2022-12-21T02:09:23.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,93,75,2022-12-21T02:09:27Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,411.0,,,,,,,,,,,,,,,,,
415,PT03M27.00S,2022-12-21T02:09:26.2Z,3,REGULAR,substitution,out,[],1629673,,,1610612752,93,75,2022-12-21T02:09:40Z,3940000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M27.00S,2022-12-21T02:09:26.2Z,3,REGULAR,substitution,in,[],1630541,,,1610612752,93,75,2022-12-21T02:09:40Z,3950000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M24.00S,2022-12-21T02:09:56.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630193,7.178055190538765,90.68627450980392,1610612752,93,75,2022-12-21T02:10:03Z,3960000,False,-203.0,15.0,1,left,MISS I. Quickley 20' Jump Shot,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left,20.4,Missed,,,,,,,,,,,,,,,,,,
418,PT03M22.00S,2022-12-21T02:09:58.1Z,3,REGULAR,rebound,defensive,[],1630237,,,1610612744,93,75,2022-12-21T02:10:03Z,3970000,False,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Left,,,417.0,1.0,1.0,0.0,,,,,,,,,,,,,,
419,PT03M02.00S,2022-12-21T02:10:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,81.15965834428384,59.55882352941176,1610612744,93,75,2022-12-21T02:20:00Z,3980000,False,48.0,125.0,1,right,MISS J. Wiseman 13' turnaround fadeaway Shot,[1630164],1610612744.0,GSW,turnaround fadeaway,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,13.35,Missed,,,,,,,,,,,,,,,,,,
420,PT03M00.00S,2022-12-21T02:10:19.7Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,93,75,2022-12-21T02:10:24Z,3990000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,419.0,3.0,3.0,0.0,,,,,,,,,,,,,,
421,PT02M52.00S,2022-12-21T02:10:27.7Z,3,REGULAR,3pt,Jump Shot,[],1629628,27.677398160315374,20.098039215686274,1610612752,93,75,2022-12-21T02:10:37Z,4000000,False,150.0,208.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
422,PT02M50.00S,2022-12-21T02:10:29.7Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,93,75,2022-12-21T02:10:37Z,4010000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,421.0,2.0,1.0,1.0,,,,,,,,,,,,,,
423,PT02M36.00S,2022-12-21T02:10:40.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,94.1688567674113,50.0,1610612744,93,77,2022-12-21T02:12:40Z,4020000,False,0.0,2.0,1,right,J. Wiseman DUNK (4 PTS) (J. Kuminga 3 AST),"[1630164, 1630228]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,0.23,Made,,,,,,,,,,4.0,,J. Kuminga,1630228.0,3.0,,,,
425,PT02M06.00S,2022-12-21T02:11:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,32.53942181340342,52.69607843137255,1610612752,93,77,2022-12-21T02:12:26Z,4040000,False,-13.0,253.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
426,PT02M03.00S,2022-12-21T02:11:19.3Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,93,77,2022-12-21T02:12:26Z,4050000,False,,,0,,M. Robinson REBOUND (Off:5 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,425.0,10.0,5.0,5.0,,,,,,,,,,,,,,
427,PT01M57.00S,2022-12-21T02:11:23.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.863994743758213,50.98039215686274,1610612752,95,77,2022-12-21T02:11:30Z,4060000,False,-5.0,3.0,1,left,M. Robinson DUNK (9 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,9.0,,,,,,,,
428,PT01M36.00S,2022-12-21T02:11:43.4Z,3,REGULAR,3pt,Jump Shot,[],1630237,92.72339027595268,3.9215686274509802,1610612744,95,77,2022-12-21T02:11:47Z,4070000,False,-230.0,16.0,1,right,MISS A. Lamb 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
429,PT01M34.00S,2022-12-21T02:11:45.4Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,95,77,2022-12-21T02:11:47Z,4080000,False,,,0,,M. Robinson REBOUND (Off:5 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,428.0,11.0,6.0,5.0,,,,,,,,,,,,,,
430,PT01M23.00S,2022-12-21T02:11:57.0Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612752,95,77,2022-12-21T02:12:03Z,4090000,False,,,0,,I. Quickley bad pass TURNOVER (3 TO),"[1630193, 1630164]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,Wiseman,1630164.0,,
431,PT01M23.00S,2022-12-21T02:11:57.0Z,3,REGULAR,steal,,[],1630164,,,1610612744,95,77,2022-12-21T02:20:34Z,4100000,False,,,0,,J. Wiseman STEAL (1 STL),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT01M21.00S,2022-12-21T02:12:02.6Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612744,95,77,2022-12-21T02:12:08Z,4110000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1628973, 1630228]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,1.0,0.0,Kuminga,1630228.0,,,,,,,,,
435,PT01M21.00S,2022-12-21T02:12:14.4Z,3,REGULAR,substitution,out,[],1629011,,,1610612744,95,77,2022-12-21T02:12:32Z,4125000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
