actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
508,PT11M40.00S,2022-10-25T01:26:00.7Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,96,82,2022-10-25T01:27:45Z,4807500,,,0,,C. Okeke REBOUND (Off:1 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,507.0,2.0,1.0,1.0,,,,,,,,,,,,,,
504,PT11M23.00S,2022-10-25T01:26:09.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,84.05059132720105,50.98039215686274,1610612753,96,84,2022-10-25T01:26:14Z,4810000,5.0,97.0,1,right,B. Bol 9' driving bank Jump Shot (13 PTS) (C. Okeke 2 AST),"[1629626, 1629643]",1610612753.0,ORL,driving bank,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,9.75,Made,,,,,,,,,13.0,C. Okeke,1629643.0,2.0,,,,,,
506,PT11M04.00S,2022-10-25T01:26:32.3Z,4,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,96,84,2022-10-25T01:27:03Z,4830000,,,0,,C. Reddish step out-of-bounds TURNOVER (1 TO),[1629629],1610612752.0,NYK,step,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,,,,,,,1162.0,1.0,,,,,,,,,,,,
509,PT11M04.00S,2022-10-25T01:26:32.4Z,4,REGULAR,substitution,out,[],1630167,,,1610612753,96,84,2022-10-25T01:26:59Z,4840000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M04.00S,2022-10-25T01:26:32.4Z,4,REGULAR,substitution,in,[],203944,,,1610612753,96,84,2022-10-25T01:26:59Z,4850000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M49.00S,2022-10-25T01:27:05.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631216,74.72076215505913,81.37254901960785,1610612753,96,84,2022-10-25T01:27:13Z,4860000,157.0,185.0,1,right,MISS C. Houstan 24' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,24.27,Missed,,,,,,,,,,,,,,,,,,
512,PT10M47.00S,2022-10-25T01:27:07.5Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,96,84,2022-10-25T01:27:13Z,4870000,,,0,,F. Wagner REBOUND (Off:3 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,511.0,6.0,3.0,3.0,,,,,,,,,,,,,,
513,PT10M41.00S,2022-10-25T01:27:12.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,94.69448094612353,50.98039215686274,1610612753,96,84,2022-10-25T01:29:59Z,4880000,5.0,-3.0,1,right,MISS F. Wagner reverse Layup,[1630532],1610612753.0,ORL,reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.55,Missed,,,,,,,,,,,,,,,,,,
514,PT10M39.00S,2022-10-25T01:27:14.7Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,96,84,2022-10-25T01:27:17Z,4890000,,,0,,I. Hartenstein REBOUND (Off:4 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,513.0,8.0,4.0,4.0,,,,,,,,,,,,,,
515,PT10M35.00S,2022-10-25T01:27:18.5Z,4,REGULAR,turnover,bad pass,[],1628392,,,1610612752,96,84,2022-10-25T01:42:44Z,4900000,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1631094]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,,,Banchero,1631094.0
516,PT10M35.00S,2022-10-25T01:27:18.5Z,4,REGULAR,steal,,[],1631094,,,1610612753,96,84,2022-10-25T01:27:21Z,4910000,,,0,,P. Banchero STEAL (2 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
517,PT10M32.00S,2022-10-25T01:27:24.9Z,4,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612753,96,84,2022-10-25T01:27:34Z,4920000,,,0,,C. Reddish shooting personal FOUL (2 PF) (Banchero 2 FT),"[1629629, 1631094]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,,,2.0,0.0,Banchero,1631094.0,,
519,PT10M32.00S,2022-10-25T01:27:52.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,96,85,2022-10-25T01:27:52Z,4940000,,,0,,P. Banchero Free Throw 1 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
520,PT10M32.00S,2022-10-25T01:28:10.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,96,86,2022-10-25T01:28:10Z,4950000,,,0,,P. Banchero Free Throw 2 of 2 (19 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
521,PT10M12.00S,2022-10-25T01:28:31.6Z,4,REGULAR,3pt,Jump Shot,[],203944,30.962549277266753,26.47058823529412,1610612752,99,86,2022-10-25T01:28:35Z,4960000,118.0,239.0,1,left,J. Randle 26' 3PT  (24 PTS) (I. Quickley 8 AST),"[203944, 1630193]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.59,Made,,,,,,,,,24.0,I. Quickley,1630193.0,8.0,,,,,,
523,PT09M56.00S,2022-10-25T01:28:46.9Z,4,REGULAR,2pt,Jump Shot,[],1629626,77.4802890932983,23.03921568627451,1610612753,99,86,2022-10-25T01:31:54Z,4980000,-135.0,159.0,1,right,MISS B. Bol 20' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left Center,20.86,Missed,,,,,,,,,,,,,,,,,,
524,PT09M54.00S,2022-10-25T01:28:48.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,99,86,2022-10-25T01:28:53Z,4990000,,,0,,J. Randle REBOUND (Off:4 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,523.0,11.0,7.0,4.0,,,,,,,,,,,,,,
525,PT09M47.00S,2022-10-25T01:28:56.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,31.750985545335087,58.08823529411765,1610612752,99,86,2022-10-25T01:32:35Z,5000000,-40.0,246.0,1,left,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
526,PT09M45.00S,2022-10-25T01:28:58.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,99,86,2022-10-25T01:29:11Z,5010000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,525.0,,,,,,,,,,,,,,,,,
527,PT09M45.00S,2022-10-25T01:29:04.2Z,4,REGULAR,foul,personal,[],1628392,,,1610612753,99,86,2022-10-25T01:29:12Z,5020000,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 1630532]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,,,,,,,1.0,0.0,Wagner,1630532.0,,
530,PT09M22.00S,2022-10-25T01:29:53.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.24901445466492,50.98039215686274,1610612753,99,86,2022-10-25T01:30:03Z,5050000,5.0,11.0,1,right,MISS P. Banchero driving reverse Layup,[1631094],1610612753.0,ORL,driving reverse,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
531,PT09M20.00S,2022-10-25T01:29:55.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,99,86,2022-10-25T01:30:03Z,5060000,,,0,,I. Hartenstein REBOUND (Off:4 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,530.0,9.0,5.0,4.0,,,,,,,,,,,,,,
532,PT08M59.00S,2022-10-25T01:30:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,9.149145860709593,41.911764705882355,1610612752,99,86,2022-10-25T01:30:22Z,5070000,40.0,34.0,1,left,MISS D. Rose driving Layup,[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
533,PT08M58.00S,2022-10-25T01:30:16.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,99,86,2022-10-25T01:30:22Z,5080000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,532.0,,,,,,,,,,,,,,,,,
535,PT08M42.00S,2022-10-25T01:30:55.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,94.43166885676742,48.03921568627451,1610612753,99,88,2022-10-25T01:30:58Z,5100000,-10.0,0.0,1,right,B. Bol DUNK (15 PTS) (F. Wagner 5 AST),"[1629626, 1630532]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,15.0,F. Wagner,1630532.0,5.0,,,,,,
537,PT08M23.00S,2022-10-25T01:31:13.6Z,4,REGULAR,3pt,Jump Shot,[],201565,30.436925098554536,69.85294117647058,1610612752,99,88,2022-10-25T01:31:19Z,5120000,-99.0,234.0,1,left,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
538,PT08M21.00S,2022-10-25T01:31:15.6Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,99,88,2022-10-25T01:31:19Z,5130000,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,537.0,2.0,2.0,0.0,,,,,,,,,,,,,,
539,PT08M15.00S,2022-10-25T01:31:21.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,94.03745072273325,50.98039215686274,1610612753,99,90,2022-10-25T01:34:38Z,5140000,5.0,4.0,1,right,P. Banchero running finger roll Layup (21 PTS),[1631094],1610612753.0,ORL,running finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,21.0,,,,,,,,,
540,PT08M15.00S,2022-10-25T01:31:25.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,99,90,2022-10-25T01:31:25Z,5150000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M15.00S,2022-10-25T01:31:25.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,99,90,2022-10-25T01:34:14Z,5160000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M15.00S,2022-10-25T01:31:25.6Z,4,REGULAR,substitution,out,[],201565,,,1610612752,99,90,2022-10-25T01:34:14Z,5170000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M15.00S,2022-10-25T01:31:25.6Z,4,REGULAR,substitution,out,[],1630532,,,1610612752,99,90,2022-10-25T01:34:14Z,5180000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M15.00S,2022-10-25T01:31:25.6Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,99,90,2022-10-25T01:34:14Z,5190000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M15.00S,2022-10-25T01:31:25.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,99,90,2022-10-25T01:34:14Z,5200000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M15.00S,2022-10-25T01:31:25.6Z,4,REGULAR,substitution,in,[],1630175,,,1610612752,99,90,2022-10-25T01:34:14Z,5210000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M58.00S,2022-10-25T01:34:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.931011826544022,44.11764705882353,1610612752,99,90,2022-10-25T01:35:59Z,5220000,29.0,88.0,1,left,MISS J. Brunson 9' driving floating Shot - blocked,"[1628973, 1629626]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.27,Missed,,,,,,,Bol,1629626.0,,,,,,,,,,
548,PT07M58.00S,2022-10-25T01:34:45.4Z,4,REGULAR,block,,[],1629626,,,1610612752,99,90,2022-10-25T01:34:49Z,5230000,,,0,,B. Bol BLOCK (3 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
549,PT07M56.00S,2022-10-25T01:34:47.4Z,4,REGULAR,rebound,offensive,[],1629629,,,1610612752,99,90,2022-10-25T01:34:53Z,5240000,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,547.0,2.0,1.0,1.0,,,,,,,,,,,,,,
550,PT07M53.00S,2022-10-25T01:34:50.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,6.915243101182654,49.754901960784316,1610612752,101,90,2022-10-25T01:34:56Z,5250000,1.0,13.0,1,left,M. Robinson DUNK (12 PTS) (C. Reddish 2 AST),"[1629011, 1629629]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,12.0,C. Reddish,1629629.0,2.0,,,,,,
552,PT07M43.00S,2022-10-25T01:35:00.8Z,4,REGULAR,turnover,lost ball,[],1631094,,,1610612753,101,90,2022-10-25T01:35:05Z,5270000,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1628973]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,,,Brunson,1628973.0
553,PT07M43.00S,2022-10-25T01:35:00.8Z,4,REGULAR,steal,,[],1628973,,,1610612752,101,90,2022-10-25T01:35:02Z,5280000,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
554,PT07M42.00S,2022-10-25T01:35:03.8Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612752,101,90,2022-10-25T01:35:13Z,5290000,,,0,,C. Anthony shooting personal FOUL (4 PF) (Randle 2 FT),"[1630175, 203944]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,4.0,0.0,Randle,203944.0,,
556,PT07M42.00S,2022-10-25T01:35:53.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,102,90,2022-10-25T01:36:23Z,5310000,,,0,,J. Randle Free Throw 1 of 2 (25 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
557,PT07M42.00S,2022-10-25T01:35:53.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,102,90,2022-10-25T01:36:23Z,5320000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT07M40.00S,2022-10-25T01:35:55.6Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,102,90,2022-10-25T01:36:23Z,5330000,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,557.0,3.0,3.0,0.0,,,,,,,,,,,,,,
560,PT07M39.00S,2022-10-25T01:36:29.2Z,4,REGULAR,foul,personal,[],1629629,,,1610612753,102,90,2022-10-25T01:36:34Z,5350000,,,0,,C. Reddish personal FOUL (3 PF),"[1629629, 1631094]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,,,3.0,0.0,Banchero,1631094.0,,
562,PT07M16.00S,2022-10-25T01:37:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631216,94.69448094612353,52.20588235294118,1610612753,102,90,2022-10-25T01:37:12Z,5370000,11.0,-3.0,1,right,MISS C. Houstan driving Layup,[1631216],1610612753.0,ORL,driving,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
563,PT07M14.00S,2022-10-25T01:37:06.6Z,4,REGULAR,rebound,offensive,[],1629626,,,1610612753,102,90,2022-10-25T01:37:12Z,5380000,,,0,,B. Bol REBOUND (Off:2 Def:2),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,562.0,4.0,2.0,2.0,,,,,,,,,,,,,,
564,PT07M14.00S,2022-10-25T01:37:08.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629626,94.40999984741211,50.0,1610612753,102,92,2022-10-25T01:37:16Z,5390000,0.0,0.0,1,right,B. Bol tip Layup (17 PTS),[1629626],1610612753.0,ORL,tip,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,17.0,,,,,,,,,
565,PT07M05.00S,2022-10-25T01:37:14.9Z,4,REGULAR,3pt,Jump Shot,[],203944,29.517082785808146,73.0392156862745,1610612752,102,92,2022-10-25T01:37:22Z,5400000,-115.0,225.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
566,PT07M03.00S,2022-10-25T01:37:16.9Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,102,92,2022-10-25T01:37:22Z,5410000,,,0,,C. Houstan REBOUND (Off:0 Def:3),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,565.0,3.0,3.0,0.0,,,,,,,,,,,,,,
568,PT06M46.00S,2022-10-25T01:37:36.4Z,4,REGULAR,substitution,out,[],1629629,,,1610612753,102,92,2022-10-25T01:37:43Z,5430000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M46.00S,2022-10-25T01:37:36.4Z,4,REGULAR,substitution,in,[],1629628,,,1610612753,102,92,2022-10-25T01:37:43Z,5440000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M46.00S,2022-10-25T01:37:36.4Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,102,92,2022-10-25T01:38:11Z,5450000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M46.00S,2022-10-25T01:37:36.4Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,102,92,2022-10-25T01:38:11Z,5460000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M40.00S,2022-10-25T01:38:21.8Z,4,REGULAR,3pt,Jump Shot,[],1631094,70.12155059132719,12.009803921568627,1610612753,102,92,2022-10-25T01:39:16Z,5470000,-190.0,228.0,1,right,MISS P. Banchero 29' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,29.71,Missed,,,,,,,,,,,,,,,,,,
573,PT06M38.00S,2022-10-25T01:38:23.8Z,4,REGULAR,rebound,offensive,[],1629626,,,1610612753,102,92,2022-10-25T01:38:33Z,5480000,,,0,,B. Bol REBOUND (Off:3 Def:2),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,572.0,5.0,2.0,3.0,,,,,,,,,,,,,,
574,PT06M33.00S,2022-10-25T01:38:29.0Z,4,REGULAR,turnover,lost ball,[],1629626,,,1610612753,102,92,2022-10-25T01:38:36Z,5490000,,,0,,B. Bol lost ball TURNOVER (2 TO),"[1629626, 203944]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,,,,,,,,,,,Randle,203944.0
575,PT06M33.00S,2022-10-25T01:38:29.0Z,4,REGULAR,steal,,[],203944,,,1610612752,102,92,2022-10-25T01:38:30Z,5500000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
576,PT06M30.00S,2022-10-25T01:38:33.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,6.389618922470433,49.50980392156863,1610612752,104,92,2022-10-25T01:40:04Z,5510000,2.0,8.0,1,left,R. Barrett running DUNK (14 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,14.0,J. Randle,203944.0,3.0,,,,,,
578,PT06M30.00S,2022-10-25T01:38:41.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,104,92,2022-10-25T01:38:41Z,5530000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M30.00S,2022-10-25T01:38:41.8Z,4,REGULAR,substitution,out,[],1631216,,,1610612753,104,92,2022-10-25T01:41:21Z,5540000,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M30.00S,2022-10-25T01:38:41.8Z,4,REGULAR,substitution,out,[],1631094,,,1610612753,104,92,2022-10-25T01:41:21Z,5550000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M30.00S,2022-10-25T01:38:41.8Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,104,92,2022-10-25T01:41:21Z,5560000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M30.00S,2022-10-25T01:38:41.8Z,4,REGULAR,substitution,in,[],203082,,,1610612753,104,92,2022-10-25T01:41:21Z,5570000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M09.00S,2022-10-25T01:41:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,47.794117647058826,1610612753,104,94,2022-10-25T01:43:36Z,5580000,-11.0,18.0,1,right,F. Wagner driving finger roll Layup (12 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,12.0,,,,,,,,,
584,PT05M52.00S,2022-10-25T01:42:11.3Z,4,REGULAR,foul,offensive,[],203944,,,1610612752,104,94,2022-10-25T01:42:29Z,5590000,,,0,,J. Randle offensive FOUL (4 PF),"[203944, 1630175]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202035.0,,,,,,,,4.0,0.0,Anthony,1630175.0,,
586,PT05M52.00S,2022-10-25T01:42:11.3Z,4,REGULAR,turnover,offensive foul,[],203944,,,1610612752,104,94,2022-10-25T01:42:11Z,5610000,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202035.0,2.0,,,,,,,,,,,,
587,PT05M41.00S,2022-10-25T01:42:51.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,67.7562417871222,58.82352941176471,1610612753,104,94,2022-10-25T01:42:57Z,5620000,44.0,251.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
588,PT05M39.00S,2022-10-25T01:42:53.6Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,104,94,2022-10-25T01:42:57Z,5630000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,587.0,4.0,4.0,0.0,,,,,,,,,,,,,,
589,PT05M31.00S,2022-10-25T01:43:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.389618922470433,51.225490196078425,1610612752,104,94,2022-10-25T01:43:06Z,5640000,-6.0,8.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 1629626]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,Bol,1629626.0,,,,,,,,,,
590,PT05M31.00S,2022-10-25T01:43:01.3Z,4,REGULAR,block,,[],1629626,,,1610612752,104,94,2022-10-25T01:43:03Z,5650000,,,0,,B. Bol BLOCK (4 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
