actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT00M56.20S,2022-11-03T00:36:33.0Z,2,REGULAR,turnover,offensive foul,[],203095,,,1610612752,63,54,2022-11-03T00:36:33Z,3230000,,,0,,E. Fournier offensive foul TURNOVER (2 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,,,202026.0,,,,
342,PT00M56.20S,2022-11-03T00:36:33.1Z,2,REGULAR,substitution,out,[],203095,,,1610612737,63,54,2022-11-03T00:37:07Z,3240000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M56.20S,2022-11-03T00:36:33.1Z,2,REGULAR,substitution,in,[],1630193,,,1610612737,63,54,2022-11-03T00:37:07Z,3250000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M47.80S,2022-11-03T00:37:21.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,29.911300919842315,25.49019607843137,1610612737,63,57,2022-11-03T00:37:26Z,3260000,123.0,229.0,1,left,T. Young 25' 3PT step back (15 PTS) (D. Murray 3 AST),"[1629027, 1627749]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,25.94,Made,15.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
345,PT00M32.80S,2022-11-03T00:37:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.49605781865965,46.81372549019608,1610612752,65,57,2022-11-03T00:37:43Z,3270000,-16.0,84.0,1,right,J. Brunson 8' driving floating Jump Shot (12 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.53,Made,12.0,,,,,,,,,,,,,,,,,
346,PT00M27.60S,2022-11-03T00:37:46.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,36.21879106438896,31.61764705882353,1610612737,65,57,2022-11-03T00:48:35Z,3280000,92.0,288.0,1,left,MISS T. Young 30' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,30.23,Missed,,,,,,,,,,,,,,,,,,
347,PT00M25.10S,2022-11-03T00:37:49.3Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,65,57,2022-11-03T00:37:57Z,3290000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,346.0,7.0,5.0,2.0,,,,,,,,
348,PT00M03.50S,2022-11-03T00:38:10.8Z,2,REGULAR,3pt,Jump Shot,[],203944,66.17936925098554,43.13725490196079,1610612752,65,57,2022-11-03T00:38:14Z,3300000,-34.0,265.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
349,PT00M01.40S,2022-11-03T00:38:12.9Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,65,57,2022-11-03T00:38:14Z,3310000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,348.0,4.0,3.0,1.0,,,,,,,,
350,PT00M00.00S,2022-11-03T00:38:16.2Z,2,REGULAR,period,end,[],0,,,1610612737,65,57,2022-11-03T00:38:16Z,3320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-11-03T00:53:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612737,65,57,2022-11-03T00:53:55Z,3330000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-11-03T00:53:44.7Z,3,REGULAR,substitution,out,['startperiod'],1631100,,,1610612737,65,57,2022-11-03T00:53:55Z,3340000,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-11-03T00:53:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630552,,,1610612737,65,57,2022-11-03T00:53:55Z,3350000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-11-03T00:53:44.7Z,3,REGULAR,substitution,in,['startperiod'],203095,,,1610612737,65,57,2022-11-03T00:53:55Z,3360000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-11-03T00:53:44.7Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612737,65,57,2022-11-03T00:53:55Z,3370000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-11-03T00:53:44.7Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,65,57,2022-11-03T00:53:55Z,3380000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-11-03T00:53:45.7Z,3,REGULAR,period,start,[],0,,,1610612737,65,57,2022-11-03T00:53:55Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M47.00S,2022-11-03T00:53:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,94.30026281208936,52.94117647058824,1610612737,65,57,2022-11-03T00:54:02Z,3400000,15.0,1.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
359,PT11M45.00S,2022-11-03T00:53:59.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,65,57,2022-11-03T00:54:02Z,3410000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,358.0,4.0,3.0,1.0,,,,,,,,
360,PT11M42.00S,2022-11-03T00:54:05.0Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,65,57,2022-11-03T00:54:11Z,3420000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,,,2004.0,,,,
361,PT11M21.00S,2022-11-03T00:54:33.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,84.1819973718791,93.87254901960785,1610612737,65,57,2022-11-03T00:54:41Z,3430000,219.0,96.0,1,right,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,23.96,Missed,,,,,,,,,,,,,,,,,,
362,PT11M19.00S,2022-11-03T00:54:35.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,65,57,2022-11-03T00:55:59Z,3440000,,,0,,M. Robinson REBOUND (Off:2 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,361.0,8.0,6.0,2.0,,,,,,,,
364,PT11M04.00S,2022-11-03T00:54:50.2Z,3,REGULAR,3pt,Jump Shot,[],1628973,11.514454664914586,95.83333333333334,1610612752,65,57,2022-11-03T01:02:16Z,3450000,-229.0,56.0,1,left,MISS J. Brunson step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
365,PT11M02.00S,2022-11-03T00:54:52.2Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,65,57,2022-11-03T00:54:57Z,3460000,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,,,,,,,364.0,2.0,1.0,1.0,,,,,,,,
366,PT10M55.00S,2022-11-03T00:54:59.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629631,90.48948751642575,72.54901960784314,1610612737,65,59,2022-11-03T00:58:49Z,3470000,113.0,37.0,1,right,D. Hunter 11' running pullup Jump Shot (11 PTS) (D. Murray 4 AST),"[1629631, 1627749]",1610612737.0,ATL,running pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,11.86,Made,11.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
368,PT10M36.00S,2022-11-03T00:55:19.2Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,65,59,2022-11-03T00:55:22Z,3490000,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 203991]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,Capela,203991.0,,,,,
369,PT10M36.00S,2022-11-03T00:55:19.2Z,3,REGULAR,steal,,[],203991,,,1610612737,65,59,2022-11-03T00:55:21Z,3500000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
370,PT10M25.00S,2022-11-03T00:55:29.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,94.03745072273325,54.65686274509803,1610612737,65,61,2022-11-03T00:55:36Z,3510000,23.0,4.0,1,right,J. Collins driving floating bank Jump Shot (8 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,driving floating bank,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.36,Made,8.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
372,PT10M04.00S,2022-11-03T00:55:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.783837056504599,51.225490196078425,1610612752,65,61,2022-11-03T00:55:56Z,3530000,-6.0,11.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
373,PT10M01.00S,2022-11-03T00:55:54.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,61,2022-11-03T00:55:56Z,3540000,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,372.0,9.0,5.0,4.0,,,,,,,,
374,PT09M54.00S,2022-11-03T00:56:00.6Z,3,REGULAR,3pt,Jump Shot,[],1629631,92.9862023653088,2.941176470588235,1610612737,65,64,2022-11-03T00:56:04Z,3550000,-235.0,13.0,1,right,D. Hunter 3PT  (14 PTS) (D. Murray 5 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.57,Made,14.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
376,PT09M40.00S,2022-11-03T00:56:17.9Z,3,REGULAR,2pt,Jump Shot,[],203095,20.71287779237845,50.98039215686274,1610612752,65,64,2022-11-03T01:08:31Z,3570000,-5.0,142.0,1,left,MISS E. Fournier 14' floating Shot,[203095],1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Center,14.23,Missed,,,,,,,,,,,,,,,,,,
377,PT09M38.00S,2022-11-03T00:56:19.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,65,64,2022-11-03T01:08:31Z,3580000,,,0,,M. Robinson REBOUND (Off:3 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Center,,,,,,,,,376.0,9.0,6.0,3.0,,,,,,,,
427,PT09M37.00S,2022-11-03T00:56:24.0Z,3,REGULAR,turnover,bad pass,[],1629011,,,1610612752,65,64,2022-11-03T01:08:05Z,3585000,,,0,,M. Robinson bad pass TURNOVER (1 TO),"[1629011, 1629631]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Hunter,1629631.0,,,,,
428,PT09M37.00S,2022-11-03T00:56:24.0Z,3,REGULAR,steal,,[],1629631,,,1610612737,65,64,2022-11-03T01:08:05Z,3587500,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
378,PT09M24.00S,2022-11-03T00:56:30.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,69.72733245729303,69.36274509803921,1610612737,65,64,2022-11-03T01:08:05Z,3590000,97.0,232.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
379,PT09M22.00S,2022-11-03T00:56:32.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,65,64,2022-11-03T00:56:35Z,3600000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,378.0,5.0,4.0,1.0,,,,,,,,
380,PT09M14.00S,2022-11-03T00:56:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.12023653088042,49.01960784313725,1610612752,65,64,2022-11-03T00:56:44Z,3610000,5.0,52.0,1,left,MISS J. Randle driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
381,PT09M12.00S,2022-11-03T00:56:42.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,65,64,2022-11-03T00:56:44Z,3620000,,,0,,J. Collins REBOUND (Off:3 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,380.0,7.0,4.0,3.0,,,,,,,,
382,PT09M04.00S,2022-11-03T00:56:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.24901445466492,54.41176470588235,1610612737,65,64,2022-11-03T00:56:55Z,3630000,22.0,11.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1629011]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,Robinson,1629011.0,,,,,,,,,,,,
383,PT09M04.00S,2022-11-03T00:56:50.6Z,3,REGULAR,block,,[],1629011,,,1610612737,65,64,2022-11-03T00:56:52Z,3640000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT09M02.00S,2022-11-03T00:56:52.6Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,65,64,2022-11-03T00:56:55Z,3650000,,,0,,M. Robinson REBOUND (Off:3 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,382.0,10.0,7.0,3.0,,,,,,,,
385,PT08M58.00S,2022-11-03T00:56:57.7Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,65,64,2022-11-03T00:57:01Z,3660000,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 1628381]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,3.0,Collins,1628381.0,,,,,
386,PT08M58.00S,2022-11-03T00:56:57.7Z,3,REGULAR,steal,,[],1628381,,,1610612737,65,64,2022-11-03T00:57:00Z,3670000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
387,PT08M54.00S,2022-11-03T00:57:01.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629027,94.82588699080158,51.225490196078425,1610612737,65,66,2022-11-03T01:04:59Z,3680000,6.0,-4.0,1,right,T. Young running Layup (17 PTS) (J. Collins 2 AST),"[1629027, 1628381]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.72,Made,17.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
389,PT08M53.00S,2022-11-03T00:57:05.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,65,66,2022-11-03T00:57:05Z,3700000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M40.00S,2022-11-03T01:00:37.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,65,66,2022-11-03T01:00:37Z,3720000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M40.00S,2022-11-03T01:00:37.2Z,3,REGULAR,substitution,out,[],1629027,,,1610612752,65,66,2022-11-03T01:03:22Z,3730000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M40.00S,2022-11-03T01:00:37.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612752,65,66,2022-11-03T01:03:22Z,3740000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M30.00S,2022-11-03T01:03:44.9Z,3,REGULAR,3pt,Jump Shot,[],203944,30.436925098554536,68.38235294117648,1610612752,65,66,2022-11-03T01:03:57Z,3750000,-92.0,234.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
395,PT08M28.00S,2022-11-03T01:03:46.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,65,66,2022-11-03T01:03:57Z,3760000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,394.0,,,,,,,,,,,
396,PT08M28.00S,2022-11-03T01:03:56.7Z,3,REGULAR,foul,personal,[],1629011,,,1610612737,65,66,2022-11-03T01:04:03Z,3770000,,,0,,M. Robinson loose ball personal FOUL (2 PF),"[1629011, 1629631]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Hunter,1629631.0
398,PT08M17.00S,2022-11-03T01:04:12.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,95.6143232588699,3.1862745098039214,1610612737,65,66,2022-11-03T01:04:17Z,3790000,-234.0,-11.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
399,PT08M16.00S,2022-11-03T01:04:13.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,65,66,2022-11-03T01:04:23Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,398.0,,,,,,,,,,,
400,PT08M16.00S,2022-11-03T01:04:25.2Z,3,REGULAR,foul,personal,[],203944,,,1610612737,65,66,2022-11-03T01:04:37Z,3810000,,,0,,J. Randle loose ball personal FOUL (1 PF),"[203944, 1628381]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Collins,1628381.0
402,PT08M05.00S,2022-11-03T01:04:47.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,82.47371879106439,93.62745098039215,1610612737,65,69,2022-11-03T01:04:51Z,3830000,218.0,112.0,1,right,A. Holiday 24' 3PT  (3 PTS) (D. Murray 6 AST),"[1628988, 1627749]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,24.53,Made,3.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
404,PT07M42.00S,2022-11-03T01:05:09.3Z,3,REGULAR,2pt,Jump Shot,[],1629628,10.200394218134035,28.431372549019606,1610612752,67,69,2022-11-03T01:05:13Z,3850000,108.0,43.0,1,left,R. Barrett 11' turnaround Jump Shot (12 PTS) (E. Fournier 1 AST),"[1629628, 203095]",1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,11.62,Made,12.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,,,
406,PT07M31.00S,2022-11-03T01:05:22.6Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612737,67,69,2022-11-03T01:05:32Z,3870000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Capela 2 FT),"[1629011, 203991]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Capela,203991.0
408,PT07M31.00S,2022-11-03T01:05:47.8Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,67,70,2022-11-03T01:05:47Z,3890000,,,0,,C. Capela Free Throw 1 of 2 (5 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
409,PT07M31.00S,2022-11-03T01:06:00.8Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,67,71,2022-11-03T01:06:00Z,3900000,,,0,,C. Capela Free Throw 2 of 2 (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
410,PT07M10.00S,2022-11-03T01:06:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,11.251642575558476,51.71568627450981,1610612752,69,71,2022-11-03T01:12:34Z,3910000,-9.0,53.0,1,left,R. Barrett pullup Jump Shot (14 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,14.0,,,,,,,,,,,,,,,,,
411,PT06M54.00S,2022-11-03T01:06:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.81011826544021,59.80392156862745,1610612737,69,71,2022-11-03T01:06:47Z,3920000,49.0,71.0,1,right,MISS D. Murray 8' floating Shot - blocked,"[1627749, 1629011]",1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,8.67,Missed,,,,,Robinson,1629011.0,,,,,,,,,,,,
412,PT06M54.00S,2022-11-03T01:06:39.1Z,3,REGULAR,block,,[],1629011,,,1610612737,69,71,2022-11-03T01:06:41Z,3930000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
413,PT06M52.00S,2022-11-03T01:06:41.1Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,69,71,2022-11-03T01:06:47Z,3940000,,,0,,M. Robinson REBOUND (Off:3 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,411.0,11.0,8.0,3.0,,,,,,,,
414,PT06M49.00S,2022-11-03T01:06:45.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,5.469776609724048,50.73529411764706,1610612752,71,71,2022-11-03T01:15:13Z,3950000,-4.0,-1.0,1,left,J. Randle running Layup (13 PTS) (R. Barrett 5 AST),"[203944, 1629628]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.39,Made,13.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,,,
416,PT06M28.00S,2022-11-03T01:07:04.9Z,3,REGULAR,2pt,Jump Shot,[],1627749,90.09526938239159,31.862745098039213,1610612737,71,71,2022-11-03T01:07:09Z,3970000,-91.0,41.0,1,right,MISS D. Murray 9' driving floating bank Shot,[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,9.94,Missed,,,,,,,,,,,,,,,,,,
417,PT06M27.00S,2022-11-03T01:07:05.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,71,71,2022-11-03T01:07:09Z,3980000,,,0,,M. Robinson REBOUND (Off:3 Def:9),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,416.0,12.0,9.0,3.0,,,,,,,,
418,PT06M23.00S,2022-11-03T01:07:11.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,23.209592641261498,13.725490196078432,1610612752,71,71,2022-11-03T01:16:10Z,3990000,181.0,166.0,1,left,MISS E. Fournier 24' running pullup 3PT,[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,24.57,Missed,,,,,,,,,,,,,,,,,,
419,PT06M21.00S,2022-11-03T01:07:13.0Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,71,71,2022-11-03T01:07:27Z,4000000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,418.0,4.0,4.0,0.0,,,,,,,,
420,PT06M21.00S,2022-11-03T01:07:25.0Z,3,REGULAR,foul,personal,[],1629011,,,1610612737,71,71,2022-11-03T01:07:28Z,4010000,,,0,,M. Robinson personal FOUL (4 PF),"[1629011, 1627749]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,4.0,0.0,Murray,1627749.0
422,PT06M21.00S,2022-11-03T01:07:25.1Z,3,REGULAR,substitution,out,[],1628973,,,1610612737,71,71,2022-11-03T01:07:56Z,4030000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
