actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
530,PT07M03.00S,2023-03-05T22:36:07.4Z,4,REGULAR,substitution,in,[],1627741,,,1610612754,104,107,2023-03-05T22:39:00Z,5170000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M38.00S,2023-03-05T22:37:26.6Z,4,REGULAR,3pt,Jump Shot,[],1626167,33.16770696452036,41.153492647058826,1610612754,104,107,2023-03-05T22:37:37Z,5175000,False,44.0,259.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,26.3,Missed,,,,,,,,,,,,,,,
533,PT06M36.00S,2023-03-05T22:37:28.6Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,104,107,2023-03-05T22:37:37Z,5177500,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,532.0,4.0,4.0,0.0,,,,,,,,,
534,PT06M20.00S,2023-03-05T22:37:42.8Z,4,REGULAR,2pt,Jump Shot,[],203897,81.2910643889619,22.794117647058822,1610612741,106,107,2023-03-05T22:38:05Z,5210000,False,-136.0,123.0,1,right,Z. LaVine 18' turnaround fadeaway Jump Shot (30 PTS),[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,18.36,Made,,,,,,,,30.0,,,,,,,
535,PT06M05.00S,2023-03-05T22:37:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,27.808804204993432,78.18627450980392,1610612754,106,107,2023-03-05T22:38:02Z,5220000,False,-141.0,209.0,1,left,MISS T. Haliburton 25' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,25.2,Missed,,,,,,,,,,,,,,,
536,PT06M04.00S,2023-03-05T22:37:58.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,106,107,2023-03-05T22:38:02Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,535.0,,,,,,,,,,,,
538,PT06M04.00S,2023-03-05T22:38:10.7Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,106,107,2023-03-05T22:38:16Z,5250000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M04.00S,2023-03-05T22:38:10.7Z,4,REGULAR,substitution,in,[],1629670,,,1610612754,106,107,2023-03-05T22:38:16Z,5260000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT05M52.00S,2023-03-05T22:38:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,6.521024967148489,48.28431372549019,1610612754,106,107,2023-03-05T22:39:55Z,5270000,False,9.0,9.0,1,left,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,1.23,Missed,,,,,,,,,,,,,,,
541,PT05M45.00S,2023-03-05T22:38:43.2Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,106,107,2023-03-05T22:39:55Z,5280000,False,,,0,,B. Hield REBOUND (Off:2 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,540.0,5.0,3.0,2.0,,,,,,,,,
542,PT05M44.00S,2023-03-05T22:38:44.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,28.07161629434954,72.30392156862744,1610612754,106,107,2023-03-05T22:38:52Z,5290000,False,-112.0,211.0,1,left,MISS J. Nwora 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,24+ Left Center,,,,23.9,Missed,,,,,,,,,,,,,,,
543,PT05M41.00S,2023-03-05T22:38:47.8Z,4,REGULAR,rebound,defensive,[],201976,,,1610612741,106,107,2023-03-05T22:38:47Z,5300000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Mid-Range,24+ Left Center,,,,,,,,542.0,4.0,4.0,0.0,,,,,,,,,
544,PT05M35.00S,2023-03-05T22:38:53.4Z,4,REGULAR,3pt,Jump Shot,[],202696,71.43561103810775,22.54901960784314,1610612741,106,107,2023-03-05T22:39:00Z,5310000,False,-137.0,216.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,25.59,Missed,,,,,,,,,,,,,,,
545,PT05M29.00S,2023-03-05T22:38:59.4Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,106,107,2023-03-05T22:39:00Z,5320000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,544.0,2.0,2.0,0.0,,,,,,,,,
546,PT05M28.00S,2023-03-05T22:39:09.4Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612754,106,107,2023-03-05T22:39:38Z,5330000,False,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Nwora 2 FT),"[202696, 1629670]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,,3.0,0.0,Nwora,1629670.0,,,
548,PT05M28.00S,2023-03-05T22:39:38.7Z,4,REGULAR,freethrow,1 of 2,[],1629670,,,1610612754,106,107,2023-03-05T22:39:38Z,5350000,False,,,0,,MISS J. Nwora Free Throw 1 of 2,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
549,PT05M28.00S,2023-03-05T22:39:38.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,106,107,2023-03-05T22:39:38Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,
550,PT05M28.00S,2023-03-05T22:39:48.7Z,4,REGULAR,freethrow,2 of 2,[],1629670,,,1610612754,106,108,2023-03-05T22:39:48Z,5370000,False,,,0,,J. Nwora Free Throw 2 of 2 (8 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,Made,,,,,,,,8.0,,,,,,,
551,PT05M12.00S,2023-03-05T22:40:07.1Z,4,REGULAR,3pt,Jump Shot,[],203897,69.46452036793693,71.81372549019608,1610612741,109,108,2023-03-05T22:41:02Z,5380000,False,109.0,235.0,1,right,Z. LaVine 25' 3PT pullup (33 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,25.86,Made,,,,,,,,33.0,,,,,,,
552,PT05M00.00S,2023-03-05T22:40:18.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,29.517082785808146,21.813725490196077,1610612754,109,108,2023-03-05T22:40:25Z,5390000,False,141.0,225.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,26.55,Missed,,,,,,,,,,,,,,,
553,PT04M57.00S,2023-03-05T22:40:21.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,109,108,2023-03-05T22:40:54Z,5400000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,552.0,4.0,4.0,0.0,,,,,,,,,
554,PT04M48.00S,2023-03-05T22:40:36.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612741,109,108,2023-03-05T22:41:03Z,5410000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (LaVine 2 FT),"[1626167, 203897]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,,2.0,0.0,LaVine,203897.0,,,
556,PT04M48.00S,2023-03-05T22:41:04.0Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,110,108,2023-03-05T22:41:04Z,5430000,False,,,0,,Z. LaVine Free Throw 1 of 2 (34 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,,,,34.0,,,,,,,
557,PT04M48.00S,2023-03-05T22:41:18.8Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,111,108,2023-03-05T22:41:18Z,5440000,False,,,0,,Z. LaVine Free Throw 2 of 2 (35 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,,,,35.0,,,,,,,
558,PT04M32.00S,2023-03-05T22:41:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,7.178055190538765,47.794117647058826,1610612754,111,108,2023-03-05T22:41:55Z,5450000,False,11.0,15.0,1,left,MISS J. Nwora driving reverse Layup - blocked,"[1629670, 202696]",1610612754.0,IND,driving reverse,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,Vucevic,202696.0,,,,,,,,,,,,,
565,PT04M32.00S,2023-03-05T22:41:43.8Z,4,REGULAR,block,,[],202696,,,1610612754,111,108,2023-03-05T22:42:21Z,5455000,False,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
559,PT04M30.00S,2023-03-05T22:41:45.8Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,111,108,2023-03-05T22:41:55Z,5460000,False,,,0,,B. Hield REBOUND (Off:3 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,558.0,6.0,3.0,3.0,,,,,,,,,
560,PT04M30.00S,2023-03-05T22:41:48.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627741,5.590000152587891,50.0,1610612754,111,110,2023-03-05T22:42:33Z,5470000,False,0.0,0.0,1,left,B. Hield putback Layup (6 PTS),[1627741],1610612754.0,IND,putback,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,6.0,,,,,,,
561,PT04M08.00S,2023-03-05T22:42:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.93495400788436,46.568627450980394,1610612741,111,110,2023-03-05T22:42:18Z,5480000,False,-17.0,23.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1626167]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,2.9,Missed,Turner,1626167.0,,,,,,,,,,,,,
562,PT04M08.00S,2023-03-05T22:42:07.2Z,4,REGULAR,block,,[],1626167,,,1610612741,111,110,2023-03-05T22:42:10Z,5490000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT04M06.00S,2023-03-05T22:42:09.2Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,111,110,2023-03-05T22:42:18Z,5500000,False,,,0,,J. Nwora REBOUND (Off:1 Def:4),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,561.0,5.0,4.0,1.0,,,,,,,,,
564,PT03M53.00S,2023-03-05T22:42:20.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,6.652431011826544,49.01960784313725,1610612754,111,112,2023-03-05T22:43:14Z,5510000,False,5.0,10.0,1,left,J. Nwora driving floating Jump Shot (10 PTS) (M. Turner 1 AST),"[1629670, 1626167]",1610612754.0,IND,driving floating,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,1.11,Made,,,,,,,,10.0,,,,,M. Turner,1626167.0,1.0
567,PT03M53.00S,2023-03-05T22:42:28.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,111,112,2023-03-05T22:42:28Z,5530000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M38.00S,2023-03-05T22:45:37.7Z,4,REGULAR,3pt,Jump Shot,[],203897,95.3515111695138,4.6568627450980395,1610612741,114,112,2023-03-05T22:45:44Z,5540000,False,-227.0,-9.0,1,right,Z. LaVine 3PT  (38 PTS) (N. Vucevic 5 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,22.69,Made,,,,,,,,38.0,,,,,N. Vucevic,202696.0,5.0
570,PT03M15.00S,2023-03-05T22:45:58.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,28.33442838370565,28.676470588235293,1610612754,114,112,2023-03-05T22:46:07Z,5560000,False,107.0,214.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,23.89,Missed,,,,,,,,,,,,,,,
571,PT03M11.00S,2023-03-05T22:46:02.8Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,114,112,2023-03-05T22:46:07Z,5570000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,570.0,9.0,9.0,0.0,,,,,,,,,
572,PT02M57.00S,2023-03-05T22:46:19.6Z,4,REGULAR,turnover,traveling,[],203897,,,1610612741,114,112,2023-03-05T22:46:25Z,5580000,False,,,0,,Z. LaVine traveling TURNOVER (3 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,,1626301.0,,,,,,,,
574,PT02M47.00S,2023-03-05T22:46:38.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,23.99802890932983,30.637254901960787,1610612754,114,114,2023-03-05T22:46:56Z,5600000,False,97.0,173.0,1,left,T. Haliburton 19' pullup Jump Shot (25 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,19.83,Made,,,,,,,,25.0,,,,,,,
575,PT02M47.00S,2023-03-05T22:46:46.3Z,4,REGULAR,foul,personal,['1freethrow'],201976,,,1610612754,114,114,2023-03-05T22:48:12Z,5610000,False,,,0,,P. Beverley flagrant-type-1 personal FOUL (3 PF) (Haliburton 1 FT),"[201976, 1630169]",1610612741.0,CHI,flagrant-type-1,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1627541.0,,3.0,0.0,Haliburton,1630169.0,,,
578,PT02M47.00S,2023-03-05T22:49:05.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630169,,,1610612754,114,115,2023-03-05T22:49:13Z,5640000,False,,,0,,T. Haliburton flagrant Free Throw 1 of 1 (26 PTS),[1630169],1610612754.0,IND,flagrant,,,Haliburton,T. Haliburton,,,,,,,,,,,Made,,,,,,,,26.0,,,,,,,
579,PT02M35.00S,2023-03-05T22:49:37.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,4.812746386333772,49.754901960784316,1610612754,114,117,2023-03-05T22:49:41Z,5650000,False,1.0,-7.0,1,left,M. Turner cutting Layup (16 PTS) (T. Haliburton 9 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,,,,16.0,,,,,T. Haliburton,1630169.0,9.0
581,PT02M23.00S,2023-03-05T22:49:50.1Z,4,REGULAR,2pt,Jump Shot,[],201942,79.5006570302234,54.189644607843135,1610612741,116,117,2023-03-05T22:49:56Z,5670000,False,21.0,140.0,1,right,D. DeRozan 14' pullup Jump Shot (21 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,14.17,Made,,,,,,,,21.0,,,,,,,
582,PT02M04.00S,2023-03-05T22:50:10.9Z,4,REGULAR,3pt,Jump Shot,[],1631097,6.915243101182654,4.166666666666666,1610612754,116,117,2023-03-05T22:50:21Z,5680000,False,229.0,13.0,1,left,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,22.95,Missed,,,,,,,,,,,,,,,
583,PT02M02.00S,2023-03-05T22:50:12.9Z,4,REGULAR,rebound,defensive,[],201976,,,1610612741,116,117,2023-03-05T22:50:21Z,5690000,False,,,0,,P. Beverley REBOUND (Off:0 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,582.0,5.0,5.0,0.0,,,,,,,,,
584,PT01M44.00S,2023-03-05T22:50:30.0Z,4,REGULAR,2pt,Jump Shot,[],201942,75.3777923784494,30.88235294117647,1610612741,118,117,2023-03-05T22:50:38Z,5700000,False,-96.0,179.0,1,right,D. DeRozan 20' pullup Jump Shot (23 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,20.28,Made,,,,,,,,23.0,,,,,,,
585,PT01M44.00S,2023-03-05T22:50:53.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,118,117,2023-03-05T22:50:53Z,5710000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M31.00S,2023-03-05T22:52:22.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,5.601182654402102,50.0,1610612754,118,119,2023-03-05T22:52:28Z,5720000,False,0.0,0.0,1,left,B. Mathurin cutting DUNK (17 PTS) (T. Haliburton 10 AST),"[1631097, 1630169]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,0.02,Made,,,,,,,,17.0,,,,,T. Haliburton,1630169.0,10.0
588,PT01M13.00S,2023-03-05T22:52:46.6Z,4,REGULAR,3pt,Jump Shot,[],201942,69.59592641261499,61.51960784313726,1610612741,118,119,2023-03-05T22:52:55Z,5740000,False,58.0,233.0,1,right,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,24.03,Missed,,,,,,,,,,,,,,,
589,PT01M11.00S,2023-03-05T22:52:48.6Z,4,REGULAR,rebound,offensive,[],201976,,,1610612741,118,119,2023-03-05T22:52:55Z,5750000,False,,,0,,P. Beverley REBOUND (Off:1 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,588.0,6.0,5.0,1.0,,,,,,,,,
590,PT01M02.00S,2023-03-05T22:52:58.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,92.19776609724047,49.754901960784316,1610612741,118,119,2023-03-05T22:53:07Z,5760000,False,-1.0,21.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,2.08,Missed,,,,,,,,,,,,,,,
591,PT01M00.00S,2023-03-05T22:53:00.2Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,118,119,2023-03-05T22:53:07Z,5770000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,590.0,5.0,4.0,1.0,,,,,,,,,
592,PT00M49.70S,2023-03-05T22:53:10.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203897,74.58935611038108,56.86274509803921,1610612741,120,119,2023-03-05T22:53:13Z,5780000,False,34.0,186.0,1,right,Z. LaVine 18' pullup Jump Shot (40 PTS) (P. Beverley 3 AST),"[203897, 201976]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,18.95,Made,,,,,,,,40.0,,,,,P. Beverley,201976.0,3.0
594,PT00M34.10S,2023-03-05T22:53:27.2Z,4,REGULAR,3pt,Jump Shot,[],1627741,22.421156373193167,13.725490196078432,1610612754,120,122,2023-03-05T22:54:06Z,5800000,False,181.0,158.0,1,left,B. Hield 24' 3PT  (9 PTS) (T. Haliburton 11 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,24.08,Made,,,,,,,,9.0,,,,,T. Haliburton,1630169.0,11.0
596,PT00M22.60S,2023-03-05T22:53:51.9Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631097,,,1610612741,120,122,2023-03-05T22:54:26Z,5820000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (LaVine 3 FT),"[1631097, 203897]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1626301.0,,1.0,0.0,LaVine,203897.0,,,
598,PT00M22.60S,2023-03-05T22:54:27.4Z,4,REGULAR,freethrow,1 of 3,[],203897,,,1610612741,121,122,2023-03-05T22:54:27Z,5840000,False,,,0,,Z. LaVine Free Throw 1 of 3 (41 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,,,,41.0,,,,,,,
599,PT00M22.60S,2023-03-05T22:54:27.4Z,4,REGULAR,freethrow,2 of 3,[],203897,,,1610612741,122,122,2023-03-05T22:55:08Z,5850000,False,,,0,,Z. LaVine Free Throw 2 of 3 (42 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,,,,42.0,,,,,,,
600,PT00M22.60S,2023-03-05T22:54:27.4Z,4,REGULAR,freethrow,3 of 3,[],203897,,,1610612741,122,122,2023-03-05T22:55:08Z,5860000,False,,,0,,MISS Z. LaVine Free Throw 3 of 3,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
601,PT00M20.30S,2023-03-05T22:54:29.7Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,122,122,2023-03-05T22:55:08Z,5870000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,600.0,3.0,3.0,0.0,,,,,,,,,
602,PT00M02.70S,2023-03-05T22:55:26.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,37.00722733245729,62.00980392156863,1610612754,122,125,2023-03-05T22:56:00Z,5880000,False,-60.0,295.0,1,left,T. Haliburton 30' 3PT pullup (29 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,30.14,Made,,,,,,,,29.0,,,,,,,
603,PT00M02.70S,2023-03-05T22:55:39.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,122,125,2023-03-05T22:55:39Z,5890000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M02.70S,2023-03-05T22:56:36.6Z,4,REGULAR,substitution,in,[],204456,,,1610612741,122,125,2023-03-05T22:56:53Z,5910000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M02.70S,2023-03-05T22:56:36.6Z,4,REGULAR,substitution,out,[],1627741,,,1610612741,122,125,2023-03-05T22:58:18Z,5915000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M02.70S,2023-03-05T22:56:36.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,122,125,2023-03-05T22:58:34Z,5917500,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M02.70S,2023-03-05T22:56:36.6Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,122,125,2023-03-05T22:58:34Z,5918750,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M02.70S,2023-03-05T22:57:00.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,122,125,2023-03-05T22:57:00Z,5920000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M00.30S,2023-03-05T22:58:36.9Z,4,REGULAR,3pt,Jump Shot,[],202696,82.60512483574244,94.6078431372549,1610612741,122,125,2023-03-05T22:59:35Z,5930000,False,223.0,111.0,1,right,MISS N. Vucevic 24' turnaround 3PT,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,24.91,Missed,,,,,,,,,,,,,,,
611,PT00M00.10S,2023-03-05T22:58:37.1Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,122,125,2023-03-05T22:59:26Z,5940000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,610.0,4.0,3.0,1.0,,,,,,,,,
612,PT00M00.00S,2023-03-05T22:58:45.4Z,4,REGULAR,period,end,[],0,,,1610612754,122,125,2023-03-05T22:58:45Z,5950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M00.00S,2023-03-05T22:58:53.1Z,4,REGULAR,game,end,[],0,,,0,122,125,2023-03-05T22:58:53Z,5960000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
