actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
565,PT04M43.00S,2023-03-18T02:04:21.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,102,106,2023-03-18T02:04:24Z,5560000,False,,,0,,R. Gobert REBOUND (Off:9 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,564.0,18.0,9.0,9.0,,
566,PT04M27.00S,2023-03-18T02:04:37.3Z,4,REGULAR,turnover,lost ball,[],1630183,,,1610612750,102,106,2023-03-18T02:04:45Z,5570000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 201942]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,,
567,PT04M27.00S,2023-03-18T02:04:37.3Z,4,REGULAR,steal,,[],201942,,,1610612741,102,106,2023-03-18T02:05:12Z,5580000,False,,,0,,D. DeRozan STEAL (3 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT04M25.00S,2023-03-18T02:04:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,94.1688567674113,50.0,1610612741,104,106,2023-03-18T02:04:49Z,5590000,False,0.0,2.0,1,right,Z. LaVine running Layup (25 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,0.23,Made,25.0,,,,,,,,,
569,PT04M25.00S,2023-03-18T02:04:49.1Z,4,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612741,104,106,2023-03-18T02:05:10Z,5600000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (LaVine 1 FT),"[1629638, 203897]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
571,PT04M25.00S,2023-03-18T02:04:57.9Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,104,106,2023-03-18T02:05:10Z,5620000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M25.00S,2023-03-18T02:04:57.9Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,104,106,2023-03-18T02:05:10Z,5630000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M25.00S,2023-03-18T02:04:57.9Z,4,REGULAR,substitution,out,[],1629162,,,1610612741,104,106,2023-03-18T02:05:10Z,5640000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M25.00S,2023-03-18T02:04:57.9Z,4,REGULAR,substitution,in,[],201976,,,1610612741,104,106,2023-03-18T02:05:10Z,5650000,False,,,0,,SUB in: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M25.00S,2023-03-18T02:04:57.9Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,104,106,2023-03-18T02:05:10Z,5660000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M25.00S,2023-03-18T02:04:57.9Z,4,REGULAR,substitution,in,[],201144,,,1610612741,104,106,2023-03-18T02:05:10Z,5670000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M25.00S,2023-03-18T02:05:25.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203897,,,1610612741,105,106,2023-03-18T02:05:25Z,5680000,False,,,0,,Z. LaVine Free Throw 1 of 1 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,Made,26.0,,,,,,,,,
578,PT04M01.00S,2023-03-18T02:05:51.3Z,4,REGULAR,3pt,Jump Shot,[],1629638,4.812746386333772,96.56862745098039,1610612750,105,106,2023-03-18T02:05:57Z,5690000,False,-233.0,-7.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,,,,23.29,Missed,,,,,,,,,,
579,PT03M58.00S,2023-03-18T02:05:54.3Z,4,REGULAR,rebound,defensive,[],201976,,,1610612741,105,106,2023-03-18T02:05:57Z,5700000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,578.0,3.0,3.0,0.0,,
580,PT03M44.00S,2023-03-18T02:06:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.24901445466492,49.50980392156863,1610612741,105,106,2023-03-18T02:08:05Z,5710000,False,-2.0,11.0,1,right,MISS N. Vucevic driving Layup,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,1.13,Missed,,,,,,,,,,
581,PT03M43.00S,2023-03-18T02:06:10.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,105,106,2023-03-18T02:06:16Z,5720000,False,,,0,,R. Gobert REBOUND (Off:9 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,580.0,19.0,10.0,9.0,,
582,PT03M43.00S,2023-03-18T02:06:18.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,105,106,2023-03-18T02:06:18Z,5730000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M43.00S,2023-03-18T02:08:50.8Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,105,106,2023-03-18T02:09:01Z,5740000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M43.00S,2023-03-18T02:08:50.8Z,4,REGULAR,substitution,in,[],1627752,,,1610612750,105,106,2023-03-18T02:09:01Z,5750000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M28.00S,2023-03-18T02:09:25.9Z,4,REGULAR,2pt,Jump Shot,[],203937,9.411957950065702,9.803921568627452,1610612750,105,106,2023-03-18T02:09:30Z,5760000,False,201.0,36.0,1,left,MISS K. Anderson 20' Jump Shot,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,,,,,,,20.42,Missed,,,,,,,,,,
586,PT03M26.00S,2023-03-18T02:09:27.9Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,105,106,2023-03-18T02:09:30Z,5770000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,585.0,4.0,3.0,1.0,,
587,PT03M02.00S,2023-03-18T02:09:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,82.34231274638634,46.07843137254902,1610612741,107,106,2023-03-18T02:09:56Z,5780000,False,-20.0,113.0,1,right,Z. LaVine 11' fadeaway Jump Shot (28 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.52,Made,28.0,,,,,,,,,
588,PT02M46.00S,2023-03-18T02:10:08.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203937,11.645860709592641,45.588235294117645,1610612750,107,108,2023-03-18T02:10:40Z,5790000,False,22.0,57.0,1,left,K. Anderson 6' turnaround Hook (11 PTS) (J. McDaniels 4 AST),"[203937, 1630183]",1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.11,Made,11.0,J. McDaniels,1630183.0,4.0,,,,,,
590,PT02M25.00S,2023-03-18T02:10:29.3Z,4,REGULAR,2pt,Jump Shot,[],203897,86.81011826544021,21.568627450980394,1610612741,109,108,2023-03-18T02:10:33Z,5810000,False,-142.0,71.0,1,right,Z. LaVine 15' pullup Jump Shot (30 PTS) (P. Beverley 3 AST),"[203897, 201976]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,15.92,Made,30.0,P. Beverley,201976.0,3.0,,,,,,
592,PT02M05.00S,2023-03-18T02:10:48.0Z,4,REGULAR,3pt,Jump Shot,[],1630183,24.917871222076215,14.460784313725492,1610612750,109,111,2023-03-18T02:10:54Z,5830000,False,178.0,182.0,1,left,J. McDaniels 25' 3PT  (18 PTS) (K. Anderson 10 AST),"[1630183, 203937]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.41,Made,18.0,K. Anderson,203937.0,10.0,,,,,,
594,PT01M43.00S,2023-03-18T02:11:11.1Z,4,REGULAR,3pt,Jump Shot,[],201942,68.67608409986859,33.82352941176471,1610612741,109,111,2023-03-18T02:12:07Z,5850000,False,-81.0,242.0,1,right,MISS D. DeRozan 25' pullup 3PT,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.51,Missed,,,,,,,,,,
595,PT01M42.00S,2023-03-18T02:11:12.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,109,111,2023-03-18T02:11:31Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,594.0,,,,,
596,PT01M42.00S,2023-03-18T02:11:20.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612741,109,111,2023-03-18T02:11:27Z,5870000,False,,,0,,K. Anderson loose ball personal FOUL (3 PF) (DeRozan 2 FT),"[203937, 201942]",1610612750.0,MIN,loose ball,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,1204.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
598,PT01M42.00S,2023-03-18T02:11:47.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612741,110,111,2023-03-18T02:11:47Z,5890000,False,,,0,,D. DeRozan Free Throw 1 of 2 (37 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,37.0,,,,,,,,,
599,PT01M42.00S,2023-03-18T02:12:01.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612741,111,111,2023-03-18T02:12:01Z,5900000,False,,,0,,D. DeRozan Free Throw 2 of 2 (38 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,38.0,,,,,,,,,
600,PT01M28.00S,2023-03-18T02:12:19.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.338370565045992,50.98039215686274,1610612750,111,113,2023-03-18T02:12:23Z,5910000,False,-5.0,-2.0,1,left,R. Gobert alley-oop DUNK (21 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,0.54,Made,21.0,M. Conley,201144.0,5.0,,,,,,
602,PT01M04.00S,2023-03-18T02:12:51.8Z,4,REGULAR,turnover,traveling,[],201976,,,1610612741,111,113,2023-03-18T02:12:57Z,5930000,False,,,0,,P. Beverley traveling TURNOVER (1 TO),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,,,,,1.0,,,,,,,,,,,,,,
603,PT00M54.70S,2023-03-18T02:13:22.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612750,111,113,2023-03-18T02:13:31Z,5940000,False,,,0,,N. Vucevic shooting personal FOUL (4 PF) (Gobert 2 FT),"[202696, 203497]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1204.0,4.0,1.0,Gobert,203497.0,,,,,,,,,,,,,,,
605,PT00M54.70S,2023-03-18T02:13:49.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,111,113,2023-03-18T02:13:49Z,5960000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
606,PT00M54.70S,2023-03-18T02:13:49.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,111,113,2023-03-18T02:13:49Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,605.0,,,,,
607,PT00M54.70S,2023-03-18T02:13:50.8Z,4,REGULAR,substitution,out,[],1627936,,,1610612750,111,113,2023-03-18T02:13:53Z,5980000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M54.70S,2023-03-18T02:13:50.8Z,4,REGULAR,substitution,in,[],1629632,,,1610612750,111,113,2023-03-18T02:13:53Z,5990000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M54.70S,2023-03-18T02:13:49.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,111,113,2023-03-18T02:14:15Z,6000000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
610,PT00M52.80S,2023-03-18T02:13:51.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,111,113,2023-03-18T02:14:15Z,6010000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,609.0,11.0,9.0,2.0,,
611,PT00M46.70S,2023-03-18T02:14:23.0Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612741,111,113,2023-03-18T02:15:26Z,6020000,False,,,0,,CHI 8-second-violation Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,202058.0,,,,,,,,,,,,,,,,,,,
612,PT00M46.70S,2023-03-18T02:15:04.6Z,4,REGULAR,substitution,out,[],1629632,,,1610612750,111,113,2023-03-18T02:15:09Z,6030000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M46.70S,2023-03-18T02:15:04.6Z,4,REGULAR,substitution,in,[],1627936,,,1610612750,111,113,2023-03-18T02:15:09Z,6040000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M31.20S,2023-03-18T02:15:37.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201144,31.488173455978973,16.176470588235293,1610612750,111,113,2023-03-18T02:16:40Z,6050000,False,169.0,243.0,1,left,MISS M. Conley 29' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,29.65,Missed,,,,,,,,,,
615,PT00M27.50S,2023-03-18T02:15:41.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,111,113,2023-03-18T02:15:43Z,6060000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:8),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,614.0,9.0,8.0,1.0,,
616,PT00M20.80S,2023-03-18T02:15:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.24901445466492,46.32352941176471,1610612741,113,113,2023-03-18T02:15:54Z,6070000,False,-18.0,11.0,1,right,D. DeRozan driving Layup (40 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,2.14,Made,40.0,,,,,,,,,
617,PT00M20.80S,2023-03-18T02:15:55.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,113,113,2023-03-18T02:15:55Z,6080000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M00.10S,2023-03-18T02:18:11.6Z,4,REGULAR,turnover,double dribble,[],203937,,,1610612750,113,113,2023-03-18T02:18:59Z,6090000,False,,,0,,K. Anderson double dribble TURNOVER (2 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,1627962.0,,,,,2.0,,,,,,,,,,,,,,
619,PT00M00.10S,2023-03-18T02:18:35.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,113,113,2023-03-18T02:18:35Z,6100000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M00.10S,2023-03-18T02:19:52.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,113,113,2023-03-18T02:19:52Z,6110000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M00.00S,2023-03-18T02:21:42.2Z,4,REGULAR,period,end,[],0,,,1610612741,113,113,2023-03-18T02:21:42Z,6120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M00.00S,2023-03-18T02:24:27.5Z,5,OVERTIME,period,start,[],0,,,0,113,113,2023-03-18T02:24:27Z,6130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M57.00S,2023-03-18T02:24:30.0Z,5,OVERTIME,jumpball,recovered,[],201144,,,1610612750,113,113,2023-03-18T02:24:30Z,6150000,False,,,0,,Jump Ball R. Gobert vs. N. Vucevic: Tip to M. Conley,"[201144, 203497, 202696]",1610612750.0,MIN,startperiod,M. Conley,201144.0,Conley,M. Conley,Gobert,203497.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
627,PT04M36.00S,2023-03-18T02:24:52.8Z,5,OVERTIME,turnover,out-of-bounds,[],203937,,,1610612750,113,113,2023-03-18T02:24:59Z,6180000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (3 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,202058.0,,,,,3.0,,,,,,,,,,,,,,
628,PT04M24.00S,2023-03-18T02:25:11.8Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],201942,76.42904073587385,53.18627450980392,1610612741,113,113,2023-03-18T02:25:17Z,6190000,False,16.0,169.0,1,right,MISS D. DeRozan 16' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,16.98,Missed,,,,,,,,,,
629,PT04M23.00S,2023-03-18T02:25:12.8Z,5,OVERTIME,rebound,defensive,[],1627752,,,1610612750,113,113,2023-03-18T02:25:17Z,6200000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,628.0,2.0,2.0,0.0,,
630,PT04M07.00S,2023-03-18T02:25:31.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203937,5.732588699080158,50.98039215686274,1610612750,113,113,2023-03-18T02:25:54Z,6210000,False,-5.0,1.0,1,left,MISS K. Anderson driving Layup,[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.51,Missed,,,,,,,,,,
632,PT04M07.00S,2023-03-18T02:25:31.5Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612741,113,113,2023-03-18T02:25:54Z,6230000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,630.0,,,,,
633,PT04M07.00S,2023-03-18T02:25:36.0Z,5,OVERTIME,foul,personal,[],203497,,,1610612741,113,113,2023-03-18T02:25:44Z,6240000,False,,,0,,R. Gobert loose ball personal FOUL (5 PF),"[203497, 202696]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1204.0,5.0,1.0,Vucevic,202696.0,,,,,,,,,,,,,,,
635,PT03M54.00S,2023-03-18T02:26:20.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203897,93.9060446780552,50.98039215686274,1610612741,115,113,2023-03-18T02:27:18Z,6260000,False,5.0,5.0,1,right,Z. LaVine driving Layup (32 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,0.69,Made,32.0,,,,,,,,,
636,PT03M35.00S,2023-03-18T02:26:43.7Z,5,OVERTIME,foul,personal,['2freethrow'],201976,,,1610612750,115,113,2023-03-18T02:26:52Z,6270000,False,,,0,,P. Beverley shooting personal FOUL (5 PF) (McDaniels 2 FT),"[201976, 1630183]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,1204.0,5.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
638,PT03M35.00S,2023-03-18T02:27:03.0Z,5,OVERTIME,freethrow,1 of 2,[],1630183,,,1610612750,115,114,2023-03-18T02:27:03Z,6290000,False,,,0,,J. McDaniels Free Throw 1 of 2 (19 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,Made,19.0,,,,,,,,,
639,PT03M35.00S,2023-03-18T02:27:03.0Z,5,OVERTIME,freethrow,2 of 2,[],1630183,,,1610612750,115,115,2023-03-18T02:30:52Z,6300000,False,,,0,,J. McDaniels Free Throw 2 of 2 (20 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,Made,20.0,,,,,,,,,
653,PT03M15.00S,2023-03-18T02:27:35.1Z,5,OVERTIME,turnover,lost ball,[],202696,,,1610612741,115,115,2023-03-18T02:31:57Z,6315000,False,,,0,,N. Vucevic lost ball TURNOVER (4 TO),"[202696, 201144]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,4.0,Conley,201144.0,,,,,,,,,,,,
654,PT03M15.00S,2023-03-18T02:27:35.1Z,5,OVERTIME,steal,,[],201144,,,1610612750,115,115,2023-03-18T02:31:57Z,6322500,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
642,PT03M15.00S,2023-03-18T02:28:07.3Z,5,OVERTIME,timeout,challenge,['team'],0,,,1610612750,115,115,2023-03-18T02:31:57Z,6330000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M01.00S,2023-03-18T02:30:54.2Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1630183,30.962549277266753,72.30392156862744,1610612750,115,118,2023-03-18T02:32:19Z,6350000,False,-112.0,239.0,1,left,J. McDaniels 26' 3PT  (23 PTS) (K. Anderson 11 AST),"[1630183, 203937]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.33,Made,23.0,K. Anderson,203937.0,11.0,,,,,,
646,PT02M37.00S,2023-03-18T02:31:18.9Z,5,OVERTIME,3pt,Jump Shot,[],202696,94.03745072273325,2.941176470588235,1610612741,118,118,2023-03-18T02:32:26Z,6370000,False,-235.0,4.0,1,right,N. Vucevic 3PT  (16 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,,,,23.53,Made,16.0,A. Caruso,1627936.0,2.0,,,,,,
648,PT02M15.00S,2023-03-18T02:31:40.5Z,5,OVERTIME,turnover,bad pass,[],203497,,,1610612750,118,118,2023-03-18T02:42:46Z,6390000,False,,,0,,R. Gobert bad pass TURNOVER (5 TO),"[203497, 201976]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.0,Beverley,201976.0,,,,,,,,,,,,
649,PT02M15.00S,2023-03-18T02:31:40.5Z,5,OVERTIME,steal,,[],201976,,,1610612741,118,118,2023-03-18T02:43:08Z,6400000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT02M02.00S,2023-03-18T02:31:53.9Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,94.03745072273325,46.568627450980394,1610612741,118,118,2023-03-18T02:32:14Z,6410000,False,-17.0,4.0,1,right,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,1.76,Missed,,,,,,,,,,
652,PT02M02.00S,2023-03-18T02:31:53.9Z,5,OVERTIME,rebound,defensive,[],201144,,,1610612750,118,118,2023-03-18T02:32:14Z,6430000,False,,,0,,M. Conley REBOUND (Off:0 Def:4),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,650.0,4.0,4.0,0.0,,
655,PT01M54.00S,2023-03-18T02:32:01.6Z,5,OVERTIME,3pt,Jump Shot,[],201144,32.670827858081466,42.64705882352941,1610612750,118,121,2023-03-18T02:32:34Z,6440000,False,37.0,255.0,1,left,M. Conley 25' 3PT  (23 PTS) (K. Anderson 12 AST),"[201144, 203937]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,25.72,Made,23.0,K. Anderson,203937.0,12.0,,,,,,
