actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
340,PT10M25.00S,2022-11-10T02:24:26.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,54,56,2022-11-10T02:24:27Z,3320000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,338.0,6.0,6.0,0.0,,,,,,,,,,,,,,
341,PT10M23.00S,2022-11-10T02:24:27.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,5.863994743758213,50.49019607843137,1610612741,56,56,2022-11-10T02:26:21Z,3330000,False,-2.0,3.0,1,left,Z. LaVine running Layup (16 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,16.0,,,,,N. Vucevic,202696.0,2.0,,,,,,
343,PT10M11.00S,2022-11-10T02:24:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,94.1688567674113,47.794117647058826,1610612740,56,58,2022-11-10T02:24:43Z,3350000,False,-11.0,2.0,1,right,B. Ingram driving Layup (6 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.12,Made,,,,,6.0,,,,,,,,,,,,,
344,PT09M59.00S,2022-11-10T02:24:54.5Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612741,56,58,2022-11-10T02:25:03Z,3360000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1629627, 202696]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Vucevic,202696.0,,
346,PT09M59.00S,2022-11-10T02:25:18.3Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,57,58,2022-11-10T02:25:18Z,3380000,False,,,0,,N. Vucevic Free Throw 1 of 2 (9 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
347,PT09M59.00S,2022-11-10T02:25:35.9Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,58,58,2022-11-10T02:25:35Z,3390000,False,,,0,,N. Vucevic Free Throw 2 of 2 (10 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
348,PT09M49.00S,2022-11-10T02:25:49.0Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612740,58,58,2022-11-10T02:25:57Z,3400000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[201942, 202685]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202007.0,,,,,2.0,0.0,Valanciunas,202685.0,,
350,PT09M49.00S,2022-11-10T02:26:16.4Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,58,59,2022-11-10T02:26:16Z,3420000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (14 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
351,PT09M49.00S,2022-11-10T02:26:38.7Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,58,60,2022-11-10T02:26:38Z,3430000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
352,PT09M40.00S,2022-11-10T02:26:48.3Z,3,REGULAR,turnover,bad pass,[],1630172,,,1610612741,58,60,2022-11-10T02:26:53Z,3440000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1630529]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,,,,Jones,1630529.0
353,PT09M40.00S,2022-11-10T02:26:48.3Z,3,REGULAR,steal,,[],1630529,,,1610612740,58,60,2022-11-10T02:26:51Z,3450000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
354,PT09M35.00S,2022-11-10T02:26:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,94.56307490144546,50.0,1610612740,58,62,2022-11-10T02:26:57Z,3460000,False,0.0,-1.0,1,right,H. Jones running Layup (8 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,8.0,,,,,,,,,,,,,
355,PT09M22.00S,2022-11-10T02:27:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.521024967148489,45.34313725490196,1610612741,58,62,2022-11-10T02:27:11Z,3470000,False,23.0,9.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
356,PT09M20.00S,2022-11-10T02:27:08.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,58,62,2022-11-10T02:27:11Z,3480000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,355.0,8.0,6.0,2.0,,,,,,,,,,,,,,
357,PT09M15.00S,2022-11-10T02:27:19.7Z,3,REGULAR,foul,personal,[],201942,,,1610612740,58,62,2022-11-10T02:27:25Z,3490000,False,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1627742]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627961.0,,,,,3.0,0.0,Ingram,1627742.0,,
359,PT09M12.00S,2022-11-10T02:27:46.4Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,58,62,2022-11-10T02:28:32Z,3510000,False,,,0,,B. Ingram off-the-ball offensive FOUL (4 PF),"[1627742, 1630172]",1610612740.0,NOP,off-the-ball,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,202026.0,,,,,4.0,0.0,Williams,1630172.0,,
361,PT09M12.00S,2022-11-10T02:27:46.4Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,58,62,2022-11-10T02:28:32Z,3530000,False,,,0,,B. Ingram offensive foul TURNOVER (3 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,202026.0,3.0,,,,,,,,,
363,PT09M12.00S,2022-11-10T02:28:18.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,58,62,2022-11-10T02:28:18Z,3550000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M12.00S,2022-11-10T02:30:38.1Z,3,REGULAR,substitution,out,[],1627742,,,1610612741,58,62,2022-11-10T02:30:41Z,3560000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M12.00S,2022-11-10T02:30:38.1Z,3,REGULAR,substitution,in,[],1630230,,,1610612741,58,62,2022-11-10T02:30:41Z,3570000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M00.00S,2022-11-10T02:31:09.6Z,3,REGULAR,foul,personal,[],1630529,,,1610612741,58,62,2022-11-10T02:31:30Z,3580000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 201942]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627961.0,,,,,2.0,0.0,DeRozan,201942.0,,
368,PT09M00.00S,2022-11-10T02:31:31.3Z,3,REGULAR,foul,technical,['1freethrow'],201942,,,1610612741,58,62,2022-11-10T02:31:46Z,3600000,False,,,0,,D. DeRozan technical FOUL (1 Tech),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,202026.0,,,,,3.0,1.0,,,,
369,PT09M00.00S,2022-11-10T02:31:47.3Z,3,REGULAR,freethrow,1 of 1,[],203468,,,1610612741,58,63,2022-11-10T02:31:47Z,3610000,False,,,0,,C. McCollum technical Free Throw 1 of 1 (1 PTS),[203468],1610612740.0,NOP,technical,,,McCollum,C. McCollum,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
370,PT08M59.00S,2022-11-10T02:32:08.2Z,3,REGULAR,turnover,lost ball,[],1630245,,,1610612741,58,63,2022-11-10T02:32:40Z,3620000,False,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 1630529]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,,,,Jones,1630529.0
371,PT08M59.00S,2022-11-10T02:32:08.2Z,3,REGULAR,steal,,[],1630529,,,1610612740,58,63,2022-11-10T02:32:11Z,3630000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
372,PT08M58.00S,2022-11-10T02:32:13.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,91.5407358738502,50.49019607843137,1610612740,58,63,2022-11-10T02:35:13Z,3632500,False,2.0,27.0,1,right,MISS Z. Williamson running DUNK - blocked,"[1629627, 201942]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,DeRozan,201942.0,,,,,,,,,,,
379,PT08M58.00S,2022-11-10T02:32:13.2Z,3,REGULAR,block,,[],201942,,,1610612740,58,63,2022-11-10T02:32:49Z,3633750,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT08M54.00S,2022-11-10T02:32:17.2Z,3,REGULAR,rebound,offensive,[],1630230,,,1610612740,58,63,2022-11-10T02:36:40Z,3634375,False,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,372.0,1.0,0.0,1.0,,,,,,,,,,,,,,
374,PT08M53.00S,2022-11-10T02:32:25.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630230,87.64783180026281,49.61320465686275,1610612740,58,63,2022-11-10T02:36:40Z,3635000,False,-2.0,64.0,1,right,MISS N. Marshall 6' floating Shot - blocked,"[1630230, 1630172]",1610612740.0,NOP,floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,Williams,1630172.0,,,,,,,,,,,
387,PT08M53.00S,2022-11-10T02:32:25.7Z,3,REGULAR,block,,[],1630172,,,1610612740,58,63,2022-11-10T02:33:43Z,3637500,False,,,0,,P. Williams BLOCK (4 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT08M51.00S,2022-11-10T02:32:27.7Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,58,63,2022-11-10T02:35:28Z,3638750,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,374.0,3.0,3.0,0.0,,,,,,,,,,,,,,
376,PT08M51.00S,2022-11-10T02:32:33.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203897,7.046649145860711,3.431372549019608,1610612741,58,63,2022-11-10T02:37:07Z,3680000,False,233.0,14.0,1,left,MISS Z. LaVine running 3PT,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
377,PT08M49.00S,2022-11-10T02:32:35.3Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,58,63,2022-11-10T02:36:31Z,3690000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,376.0,2.0,1.0,1.0,,,,,,,,,,,,,,
396,PT08M39.00S,2022-11-10T02:32:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.30026281208936,50.73529411764706,1610612740,58,63,2022-11-10T02:37:39Z,3695000,False,4.0,1.0,1,right,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.39,Missed,,,,,,,,,,,,,,,,,,
397,PT08M39.00S,2022-11-10T02:32:37.2Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,58,63,2022-11-10T02:37:39Z,3697500,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,396.0,2.0,2.0,0.0,,,,,,,,,,,,,,
378,PT08M34.00S,2022-11-10T02:32:41.1Z,3,REGULAR,turnover,palming,[],1630172,,,1610612741,58,63,2022-11-10T02:37:58Z,3700000,False,,,0,,P. Williams palming TURNOVER (2 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,,
380,PT08M17.00S,2022-11-10T02:33:05.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202685,89.43823915900131,51.71568627450981,1610612740,58,65,2022-11-10T02:38:26Z,3710000,False,9.0,47.0,1,right,J. Valanciunas Hook (17 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,17.0,,,,,,,,,,,,,
382,PT08M01.00S,2022-11-10T02:33:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.783837056504599,54.65686274509803,1610612741,58,65,2022-11-10T02:39:52Z,3730000,False,-23.0,11.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
383,PT08M01.00S,2022-11-10T02:33:18.5Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,58,65,2022-11-10T02:34:23Z,3740000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,382.0,3.0,3.0,0.0,,,,,,,,,,,,,,
384,PT07M56.00S,2022-11-10T02:33:23.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630529,94.03745072273325,50.0,1610612740,58,67,2022-11-10T02:40:18Z,3750000,False,0.0,4.0,1,right,H. Jones running DUNK (10 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,10.0,,,,,,,,,,,,,
385,PT07M39.00S,2022-11-10T02:33:39.9Z,3,REGULAR,3pt,Jump Shot,[],1630172,30.699737187910642,33.57843137254902,1610612741,58,67,2022-11-10T02:34:30Z,3760000,False,82.0,236.0,1,left,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
386,PT07M39.00S,2022-11-10T02:33:39.9Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,58,67,2022-11-10T02:34:30Z,3770000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,385.0,9.0,7.0,2.0,,,,,,,,,,,,,,
388,PT07M21.00S,2022-11-10T02:33:58.7Z,3,REGULAR,2pt,Jump Shot,[],202685,88.64980289093299,28.921568627450984,1610612740,58,69,2022-11-10T02:35:42Z,3780000,False,-105.0,54.0,1,right,J. Valanciunas 11' Jump Shot (19 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,11.85,Made,,,,,19.0,,,,,,,,,,,,,
389,PT07M21.00S,2022-11-10T02:34:05.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,58,69,2022-11-10T02:34:05Z,3790000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M21.00S,2022-11-10T02:36:28.2Z,3,REGULAR,substitution,out,[],202696,,,1610612741,58,69,2022-11-10T02:36:55Z,3800000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M21.00S,2022-11-10T02:36:28.2Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,58,69,2022-11-10T02:36:55Z,3810000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M21.00S,2022-11-10T02:36:28.2Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,58,69,2022-11-10T02:36:55Z,3820000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M21.00S,2022-11-10T02:36:28.2Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,58,69,2022-11-10T02:36:55Z,3830000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M21.00S,2022-11-10T02:36:28.2Z,3,REGULAR,substitution,in,[],201609,,,1610612741,58,69,2022-11-10T02:36:55Z,3840000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M21.00S,2022-11-10T02:36:28.2Z,3,REGULAR,substitution,in,[],203083,,,1610612741,58,69,2022-11-10T02:36:55Z,3850000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M03.00S,2022-11-10T02:37:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.828515111695138,51.225490196078425,1610612741,58,69,2022-11-10T02:42:03Z,3860000,False,-6.0,68.0,1,left,MISS D. DeRozan 6' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
399,PT07M03.00S,2022-11-10T02:37:17.1Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,58,69,2022-11-10T02:37:17Z,3870000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,398.0,3.0,2.0,1.0,,,,,,,,,,,,,,
400,PT07M03.00S,2022-11-10T02:37:19.1Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,58,69,2022-11-10T02:39:15Z,3880000,False,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (1 TO),[1630230],1610612740.0,NOP,bad pass,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202026.0,1.0,,,,,,,,,
401,PT06M54.00S,2022-11-10T02:37:39.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,5.732588699080158,72.79411764705883,1610612741,60,69,2022-11-10T02:42:59Z,3890000,False,-114.0,1.0,1,left,D. DeRozan 11' turnaround fadeaway Jump Shot (17 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,11.4,Made,,,,,17.0,,,,,,,,,,,,,
402,PT06M28.00S,2022-11-10T02:38:05.5Z,3,REGULAR,3pt,Jump Shot,[],202685,69.07030223390277,78.92156862745098,1610612740,60,69,2022-11-10T02:43:25Z,3900000,False,145.0,238.0,1,right,MISS J. Valanciunas 27' bank 3PT,[202685],1610612740.0,NOP,bank,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,27.87,Missed,,,,,,,,,,,,,,,,,,
403,PT06M24.00S,2022-11-10T02:38:08.4Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,60,69,2022-11-10T02:38:08Z,3910000,False,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,402.0,4.0,3.0,1.0,,,,,,,,,,,,,,
404,PT06M22.00S,2022-11-10T02:38:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,92.72339027595268,50.0,1610612740,60,69,2022-11-10T02:39:48Z,3920000,False,0.0,16.0,1,right,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
405,PT06M20.00S,2022-11-10T02:38:13.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,60,69,2022-11-10T02:39:48Z,3930000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,404.0,3.0,3.0,0.0,,,,,,,,,,,,,,
406,PT06M02.00S,2022-11-10T02:38:30.5Z,3,REGULAR,2pt,Jump Shot,[],203897,3.235873850197109,70.83333333333334,1610612741,62,69,2022-11-10T02:44:16Z,3940000,False,-104.0,-22.0,1,left,Z. LaVine 10' step back Jump Shot (18 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,10.65,Made,,,,,18.0,,,,,,,,,,,,,
407,PT05M46.00S,2022-11-10T02:38:46.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,93.64323258869908,51.225490196078425,1610612740,62,71,2022-11-10T02:44:49Z,3950000,False,6.0,7.0,1,right,J. Valanciunas cutting DUNK (21 PTS) (C. McCollum 4 AST),"[202685, 203468]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,21.0,,,,,C. McCollum,203468.0,4.0,,,,,,
409,PT05M28.00S,2022-11-10T02:39:05.0Z,3,REGULAR,3pt,Jump Shot,[],203897,25.312089356110377,82.59803921568627,1610612741,65,71,2022-11-10T02:40:24Z,3970000,False,-163.0,185.0,1,left,Z. LaVine 24' 3PT  (21 PTS) (G. Dragic 3 AST),"[203897, 201609]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,21.0,,,,,G. Dragic,201609.0,3.0,,,,,,
411,PT05M14.00S,2022-11-10T02:39:18.1Z,3,REGULAR,2pt,Jump Shot,[],203468,75.3777923784494,73.77450980392157,1610612740,65,73,2022-11-10T02:45:18Z,3990000,False,119.0,179.0,1,right,C. McCollum 21' pullup Jump Shot (3 PTS) (J. Valanciunas 3 AST),"[203468, 202685]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,21.48,Made,,,,,3.0,,,,,J. Valanciunas,202685.0,3.0,,,,,,
413,PT04M56.00S,2022-11-10T02:39:40.7Z,3,REGULAR,foul,personal,[],1629627,,,1610612741,65,73,2022-11-10T02:39:45Z,4010000,False,,,0,,Z. Williamson personal FOUL (2 PF),"[1629627, 201942]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,,,,,,,,202007.0,,,,,2.0,0.0,DeRozan,201942.0,,
415,PT04M56.00S,2022-11-10T02:39:47.0Z,3,REGULAR,substitution,out,[],1629627,,,1610612741,65,73,2022-11-10T02:39:52Z,4030000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M56.00S,2022-11-10T02:39:47.0Z,3,REGULAR,substitution,out,[],203468,,,1610612741,65,73,2022-11-10T02:39:52Z,4040000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M56.00S,2022-11-10T02:39:47.0Z,3,REGULAR,substitution,in,[],1630631,,,1610612741,65,73,2022-11-10T02:39:52Z,4050000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M56.00S,2022-11-10T02:39:47.0Z,3,REGULAR,substitution,in,[],1630530,,,1610612741,65,73,2022-11-10T02:39:52Z,4060000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M46.00S,2022-11-10T02:40:14.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.075558475689881,50.245098039215684,1610612741,67,73,2022-11-10T02:40:54Z,4070000,False,-1.0,-5.0,1,left,A. Drummond cutting DUNK (2 PTS) (Z. LaVine 3 AST),"[203083, 203897]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,2.0,,,,,Z. LaVine,203897.0,3.0,,,,,,
421,PT04M38.00S,2022-11-10T02:40:29.6Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612740,67,73,2022-11-10T02:40:36Z,4090000,False,,,0,,D. DeRozan shooting personal FOUL (4 PF) (Marshall 2 FT),"[201942, 1630230]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,4.0,1.0,Marshall,1630230.0,,
