actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
419,PT03M13.00S,2023-02-25T02:41:42.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,18.478975032851512,42.8921568627451,1610612751,82,42,2023-02-25T02:41:46Z,4130000,False,36.0,121.0,1,left,MISS C. Thomas 12' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,12.63,Missed,,,,,,,,,,,,,,,
420,PT03M10.00S,2023-02-25T02:41:45.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,82,42,2023-02-25T02:41:46Z,4140000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,419.0,10.0,9.0,1.0,,,,,,,,,,,
421,PT03M08.00S,2023-02-25T02:41:50.0Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612741,82,42,2023-02-25T02:41:57Z,4150000,False,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (LaVine 2 FT),"[1627827, 203897]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,4.0,0.0,LaVine,203897.0,,
423,PT03M08.00S,2023-02-25T02:42:18.3Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,83,42,2023-02-25T02:42:18Z,4170000,False,,,0,,Z. LaVine Free Throw 1 of 2 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,
424,PT03M08.00S,2023-02-25T02:42:19.0Z,3,REGULAR,substitution,out,[],201976,,,1610612741,83,42,2023-02-25T02:42:25Z,4180000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M08.00S,2023-02-25T02:42:19.0Z,3,REGULAR,substitution,out,[],1627827,,,1610612741,83,42,2023-02-25T02:42:25Z,4190000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M08.00S,2023-02-25T02:42:19.0Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,83,42,2023-02-25T02:42:25Z,4200000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M08.00S,2023-02-25T02:42:19.0Z,3,REGULAR,substitution,in,[],1626220,,,1610612741,83,42,2023-02-25T02:42:25Z,4210000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M08.00S,2023-02-25T02:42:36.4Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,84,42,2023-02-25T02:42:36Z,4220000,False,,,0,,Z. LaVine Free Throw 2 of 2 (27 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,27.0,,,,,,,,,,
429,PT02M48.00S,2023-02-25T02:42:58.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,13.87976346911958,46.07843137254902,1610612751,84,42,2023-02-25T02:43:44Z,4230000,False,20.0,78.0,1,left,MISS N. Claxton 8' driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,8.04,Missed,,,,,,,,,,,,,,,
430,PT02M46.00S,2023-02-25T02:43:00.3Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,84,42,2023-02-25T02:43:44Z,4240000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:8),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,429.0,8.0,8.0,0.0,,,,,,,,,,,
431,PT02M43.00S,2023-02-25T02:43:02.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,92.85479632063075,51.225490196078425,1610612741,84,42,2023-02-25T02:43:14Z,4250000,False,6.0,15.0,1,right,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
432,PT02M40.00S,2023-02-25T02:43:05.7Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,84,42,2023-02-25T02:43:05Z,4260000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,431.0,6.0,5.0,1.0,,,,,,,,,,,
433,PT02M40.00S,2023-02-25T02:43:05.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203897,94.40999984741211,50.0,1610612741,86,42,2023-02-25T02:44:27Z,4270000,False,0.0,0.0,1,right,Z. LaVine tip DUNK (29 PTS),[203897],1610612741.0,CHI,tip,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,29.0,,,,,,,,,,
434,PT02M33.00S,2023-02-25T02:43:12.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,8.360709592641262,50.49019607843137,1610612751,86,44,2023-02-25T02:45:13Z,4280000,False,-2.0,26.0,1,left,N. Claxton DUNK (7 PTS) (M. Bridges 1 AST),"[1629651, 1628969]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,2.62,Made,,,,,7.0,,M. Bridges,1628969.0,1.0,,,,,,
435,PT02M14.00S,2023-02-25T02:43:32.0Z,3,REGULAR,3pt,Jump Shot,[],203897,66.5735873850197,61.029411764705884,1610612741,86,44,2023-02-25T02:45:28Z,4290000,False,55.0,262.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,26.74,Missed,,,,,,,,,,,,,,,
436,PT02M14.00S,2023-02-25T02:43:32.0Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,86,44,2023-02-25T02:43:39Z,4300000,False,,,0,,P. Williams REBOUND (Off:3 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,435.0,5.0,2.0,3.0,,,,,,,,,,,
438,PT02M12.00S,2023-02-25T02:43:38.7Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612741,86,44,2023-02-25T02:43:46Z,4310000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Williams 2 FT),"[1626220, 1630172]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,2.0,0.0,Williams,1630172.0,,
440,PT02M12.00S,2023-02-25T02:44:02.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630172,,,1610612741,86,44,2023-02-25T02:44:02Z,4330000,False,,,0,,MISS P. Williams Free Throw 1 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
441,PT02M12.00S,2023-02-25T02:44:02.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,86,44,2023-02-25T02:44:02Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,,,,,
442,PT02M12.00S,2023-02-25T02:44:13.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630172,,,1610612741,87,44,2023-02-25T02:44:13Z,4350000,False,,,0,,P. Williams Free Throw 2 of 2 (7 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
443,PT01M54.00S,2023-02-25T02:44:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203925,7.5722733245729295,50.98039215686274,1610612751,87,46,2023-02-25T02:44:39Z,4360000,False,-5.0,19.0,1,left,J. Harris driving Layup (5 PTS) (M. Bridges 2 AST),"[203925, 1628969]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,1.93,Made,,,,,5.0,,M. Bridges,1628969.0,2.0,,,,,,
444,PT01M42.00S,2023-02-25T02:44:46.2Z,3,REGULAR,3pt,Jump Shot,[],203897,68.9388961892247,24.264705882352942,1610612741,90,46,2023-02-25T02:46:18Z,4370000,False,-129.0,239.0,1,right,Z. LaVine 27' 3PT pullup (32 PTS) (A. Dosunmu 2 AST),"[203897, 1630245]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,27.19,Made,,,,,32.0,,A. Dosunmu,1630245.0,2.0,,,,,,
446,PT01M40.00S,2023-02-25T02:44:54.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,90,46,2023-02-25T02:44:54Z,4390000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M40.00S,2023-02-25T02:46:13.0Z,3,REGULAR,substitution,out,[],203897,,,1610612751,90,46,2023-02-25T02:46:31Z,4400000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M40.00S,2023-02-25T02:46:13.0Z,3,REGULAR,substitution,out,[],202696,,,1610612751,90,46,2023-02-25T02:46:31Z,4410000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M40.00S,2023-02-25T02:46:13.0Z,3,REGULAR,substitution,in,[],203083,,,1610612751,90,46,2023-02-25T02:46:31Z,4430000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M40.00S,2023-02-25T02:46:13.0Z,3,REGULAR,substitution,in,[],201942,,,1610612751,90,46,2023-02-25T02:46:31Z,4440000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M40.00S,2023-02-25T02:46:13.0Z,3,REGULAR,substitution,in,[],203552,,,1610612751,90,46,2023-02-25T02:46:31Z,4450000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M40.00S,2023-02-25T02:46:13.0Z,3,REGULAR,substitution,out,[],1628969,,,1610612751,90,46,2023-02-25T02:46:44Z,4460000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M26.00S,2023-02-25T02:46:50.2Z,3,REGULAR,3pt,Jump Shot,[],203925,29.517082785808146,29.166666666666668,1610612751,90,46,2023-02-25T02:47:08Z,4470000,False,104.0,225.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,24.8,Missed,,,,,,,,,,,,,,,
456,PT01M21.00S,2023-02-25T02:46:55.2Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,90,46,2023-02-25T02:47:19Z,4480000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:9),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,455.0,9.0,9.0,0.0,,,,,,,,,,,
462,PT01M21.00S,2023-02-25T02:47:00.9Z,3,REGULAR,turnover,lost ball,[],1630245,,,1610612741,90,46,2023-02-25T02:48:19Z,4485000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1626220]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
463,PT01M21.00S,2023-02-25T02:47:00.9Z,3,REGULAR,steal,,[],1626220,,,1610612751,90,46,2023-02-25T02:47:49Z,4487500,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
457,PT01M04.00S,2023-02-25T02:47:11.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,26.888961892247043,79.90196078431373,1610612751,90,49,2023-02-25T02:48:20Z,4490000,False,-150.0,200.0,1,left,C. Thomas 24' 3PT step back (8 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,24.99,Made,,,,,8.0,,,,,,,,,,
458,PT00M51.90S,2023-02-25T02:47:25.2Z,3,REGULAR,3pt,Jump Shot,[],1629632,68.80749014454665,23.284313725490197,1610612741,93,49,2023-02-25T02:47:58Z,4500000,False,-134.0,241.0,1,right,C. White 27' 3PT  (3 PTS) (D. DeRozan 4 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,27.53,Made,,,,,3.0,,D. DeRozan,201942.0,4.0,,,,,,
460,PT00M40.60S,2023-02-25T02:47:40.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203083,,,1610612751,93,49,2023-02-25T02:48:09Z,4520000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Thomas 3 FT),"[203083, 1630560]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2003.0,,,,2.0,0.0,Thomas,1630560.0,,
464,PT00M40.60S,2023-02-25T02:48:10.3Z,3,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,93,49,2023-02-25T02:48:10Z,4540000,False,,,0,,MISS C. Thomas Free Throw 1 of 3,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
465,PT00M40.60S,2023-02-25T02:48:10.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,93,49,2023-02-25T02:48:10Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,
466,PT00M40.60S,2023-02-25T02:48:24.4Z,3,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,93,50,2023-02-25T02:48:24Z,4560000,False,,,0,,C. Thomas Free Throw 2 of 3 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
467,PT00M40.60S,2023-02-25T02:48:33.1Z,3,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,93,51,2023-02-25T02:48:33Z,4570000,False,,,0,,C. Thomas Free Throw 3 of 3 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
468,PT00M28.80S,2023-02-25T02:48:47.1Z,3,REGULAR,3pt,Jump Shot,[],1630172,94.69448094612353,4.6568627450980395,1610612741,96,51,2023-02-25T02:52:11Z,4585000,False,-227.0,-3.0,1,right,P. Williams 3PT  (10 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,22.67,Made,,,,,10.0,,C. White,1629632.0,1.0,,,,,,
470,PT00M28.80S,2023-02-25T02:49:03.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626220,,,1610612741,96,51,2023-02-25T02:51:13Z,4600000,False,,,0,,R. O'Neale loose ball personal FOUL (3 PF) (Drummond 1 FT),"[1626220, 203083]",1610612751.0,BKN,loose ball,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,,,,,2003.0,,,,3.0,0.0,Drummond,203083.0,,
473,PT00M28.80S,2023-02-25T02:49:21.1Z,3,REGULAR,freethrow,1 of 1,[],203083,,,1610612741,97,51,2023-02-25T02:49:21Z,4630000,False,,,0,,A. Drummond Free Throw 1 of 1 (7 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
474,PT00M08.30S,2023-02-25T02:49:46.7Z,3,REGULAR,turnover,traveling,[],203925,,,1610612751,97,51,2023-02-25T02:49:52Z,4640000,False,,,0,,J. Harris traveling TURNOVER (2 TO),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,,202901.0,,,,,,,,,
475,PT00M02.20S,2023-02-25T02:50:02.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201942,63.41984231274639,36.76470588235294,1610612741,97,51,2023-02-25T02:50:14Z,4650000,False,-66.0,291.0,1,right,MISS D. DeRozan 29' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,29.88,Missed,,,,,,,,,,,,,,,
476,PT00M02.20S,2023-02-25T02:50:02.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,97,51,2023-02-25T02:50:14Z,4660000,False,,,0,,N. Claxton REBOUND (Off:0 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,475.0,6.0,6.0,0.0,,,,,,,,,,,
477,PT00M00.00S,2023-02-25T02:50:08.0Z,3,REGULAR,period,end,[],0,,,1610612751,97,51,2023-02-25T02:50:08Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-02-25T02:52:17.7Z,4,REGULAR,substitution,out,['startperiod'],1629651,,,1610612751,97,51,2023-02-25T02:52:38Z,4680000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-02-25T02:52:17.7Z,4,REGULAR,substitution,in,['startperiod'],1630549,,,1610612751,97,51,2023-02-25T02:52:38Z,4690000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-02-25T02:52:46.6Z,4,REGULAR,period,start,[],0,,,1610612751,97,51,2023-02-25T02:52:46Z,4700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M43.00S,2023-02-25T02:53:05.3Z,4,REGULAR,foul,personal,[],1630245,,,1610612751,97,51,2023-02-25T02:53:30Z,4710000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630549]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,,,,1.0,0.0,Sharpe,1630549.0,,
483,PT11M38.00S,2023-02-25T02:53:28.6Z,4,REGULAR,turnover,bad pass,[],1630549,,,1610612751,97,51,2023-02-25T02:54:13Z,4730000,False,,,0,,D. Sharpe bad pass TURNOVER (2 TO),"[1630549, 203083]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,2.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
484,PT11M38.00S,2023-02-25T02:53:28.6Z,4,REGULAR,steal,,[],203083,,,1610612741,97,51,2023-02-25T02:59:18Z,4740000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
485,PT11M34.00S,2023-02-25T02:53:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,93.11760840998686,50.0,1610612741,99,51,2023-02-25T02:56:01Z,4750000,False,0.0,12.0,1,right,A. Dosunmu running Layup (5 PTS) (A. Drummond 1 AST),"[1630245, 203083]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,,5.0,,A. Drummond,203083.0,1.0,,,,,,
487,PT11M28.00S,2023-02-25T02:53:43.0Z,4,REGULAR,foul,personal,[],203083,,,1610612751,99,51,2023-02-25T02:53:50Z,4770000,False,,,0,,A. Drummond personal FOUL (3 PF),"[203083, 203552]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202901.0,,,,3.0,0.0,Curry,203552.0,,
489,PT11M18.00S,2023-02-25T02:54:03.2Z,4,REGULAR,3pt,Jump Shot,[],203925,26.231931668856767,15.196078431372548,1610612751,99,51,2023-02-25T02:54:35Z,4790000,False,174.0,194.0,1,left,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,26.07,Missed,,,,,,,,,,,,,,,
490,PT11M16.00S,2023-02-25T02:54:05.1Z,4,REGULAR,rebound,offensive,[],203552,,,1610612751,99,51,2023-02-25T02:54:05Z,4800000,False,,,0,,S. Curry REBOUND (Off:2 Def:0),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,489.0,2.0,0.0,2.0,,,,,,,,,,,
491,PT11M15.00S,2023-02-25T02:54:06.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,25.57490144546649,82.59803921568627,1610612751,99,51,2023-02-25T02:54:38Z,4810000,False,-163.0,188.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,24.87,Missed,,,,,,,,,,,,,,,
492,PT11M13.00S,2023-02-25T02:54:08.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,99,51,2023-02-25T02:54:38Z,4820000,False,,,0,,A. Drummond REBOUND (Off:5 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,491.0,6.0,1.0,5.0,,,,,,,,,,,
493,PT11M04.00S,2023-02-25T02:54:17.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,94.43166885676742,49.754901960784316,1610612741,101,51,2023-02-25T02:54:52Z,4830000,False,-1.0,0.0,1,right,A. Drummond alley-oop DUNK (9 PTS) (C. White 2 AST),"[203083, 1629632]",1610612741.0,CHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.12,Made,,,,,9.0,,C. White,1629632.0,2.0,,,,,,
495,PT10M53.00S,2023-02-25T02:54:28.0Z,4,REGULAR,3pt,Jump Shot,[],1630560,25.312089356110377,12.745098039215685,1610612751,101,51,2023-02-25T02:54:57Z,4850000,False,186.0,185.0,1,left,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,26.28,Missed,,,,,,,,,,,,,,,
496,PT10M53.00S,2023-02-25T02:54:28.0Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,101,51,2023-02-25T02:54:57Z,4860000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,495.0,2.0,0.0,2.0,,,,,,,,,,,
497,PT10M42.00S,2023-02-25T02:54:38.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,20.71287779237845,49.26470588235294,1610612751,101,53,2023-02-25T02:55:00Z,4870000,False,4.0,142.0,1,left,C. Thomas 14' Jump Shot (12 PTS) (D. Sharpe 1 AST),"[1630560, 1630549]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,,,,14.22,Made,,,,,12.0,,D. Sharpe,1630549.0,1.0,,,,,,
499,PT10M25.00S,2023-02-25T02:54:56.0Z,4,REGULAR,3pt,Jump Shot,[],201942,67.09921156373193,67.40196078431373,1610612741,101,53,2023-02-25T02:55:03Z,4890000,False,87.0,257.0,1,right,MISS D. DeRozan 27' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,27.11,Missed,,,,,,,,,,,,,,,
500,PT10M25.00S,2023-02-25T02:54:56.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,101,53,2023-02-25T02:55:03Z,4900000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,499.0,,,,,,,,,,,,,,
502,PT10M25.00S,2023-02-25T02:55:04.8Z,4,REGULAR,substitution,out,[],201942,,,1610612751,101,53,2023-02-25T02:55:07Z,4920000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M25.00S,2023-02-25T02:55:04.8Z,4,REGULAR,substitution,in,[],1631207,,,1610612751,101,53,2023-02-25T02:55:07Z,4930000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M05.00S,2023-02-25T02:55:28.9Z,4,REGULAR,3pt,Jump Shot,[],1626220,33.327858081471746,38.72549019607843,1610612751,101,53,2023-02-25T02:55:34Z,4940000,False,56.0,261.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,26.68,Missed,,,,,,,,,,,,,,,
505,PT10M01.00S,2023-02-25T02:55:32.9Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,101,53,2023-02-25T02:55:34Z,4950000,False,,,0,,A. Drummond REBOUND (Off:5 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,504.0,7.0,2.0,5.0,,,,,,,,,,,
506,PT09M42.00S,2023-02-25T02:55:51.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,93.38042049934296,55.14705882352941,1610612741,103,53,2023-02-25T02:57:59Z,4960000,False,26.0,10.0,1,right,C. White driving floating bank Jump Shot (5 PTS),[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,2.75,Made,,,,,5.0,,,,,,,,,,
