actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
264,PT05M48.00S,2023-03-16T00:53:32.2Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,50,38,2023-03-16T00:53:42Z,2600000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M31.00S,2023-03-16T00:54:04.4Z,2,REGULAR,3pt,Jump Shot,[],1629056,94.69448094612353,5.147058823529411,1610612758,50,38,2023-03-16T00:54:10Z,2610000,False,-224.0,-3.0,1,right,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Left Corner 3,24+ Left,,,,22.43,Missed,,,,,,,,,,,,,,,
266,PT05M28.00S,2023-03-16T00:54:07.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,38,2023-03-16T00:54:10Z,2620000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,,,,,265.0,4.0,4.0,0.0,,,,,,,
267,PT05M17.00S,2023-03-16T00:54:18.9Z,2,REGULAR,2pt,Jump Shot,[],202696,16.819973718791065,76.2484681372549,1610612741,50,38,2023-03-16T00:54:26Z,2630000,False,-131.0,106.0,1,left,MISS N. Vucevic 16' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,16.84,Missed,,,,,,,,,,,,,,,
268,PT05M13.00S,2023-03-16T00:54:22.9Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,50,38,2023-03-16T00:54:26Z,2640000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,267.0,1.0,0.0,1.0,,,,,,,
269,PT05M06.00S,2023-03-16T00:54:29.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,24.52365308804205,83.08823529411765,1610612741,50,38,2023-03-16T00:54:37Z,2650000,False,-165.0,178.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,24.3,Missed,,,,,,,,,,,,,,,
270,PT05M04.00S,2023-03-16T00:54:31.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,50,38,2023-03-16T00:54:37Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,269.0,,,,,,,,,,
272,PT05M04.00S,2023-03-16T00:54:38.2Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,50,38,2023-03-16T00:54:48Z,2680000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M04.00S,2023-03-16T00:54:38.2Z,2,REGULAR,substitution,out,[],1629056,,,1610612741,50,38,2023-03-16T00:54:48Z,2690000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M04.00S,2023-03-16T00:54:38.2Z,2,REGULAR,substitution,in,[],201942,,,1610612741,50,38,2023-03-16T00:54:48Z,2700000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M04.00S,2023-03-16T00:54:38.2Z,2,REGULAR,substitution,in,[],1628989,,,1610612741,50,38,2023-03-16T00:54:48Z,2710000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M54.00S,2023-03-16T00:55:08.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203897,24.254681340341655,51.44761029411765,1610612741,50,38,2023-03-16T00:56:35Z,2720000,False,-7.0,175.0,1,left,MISS Z. LaVine 17' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,17.56,Missed,,,,,,,,,,,,,,,
277,PT04M52.00S,2023-03-16T00:55:10.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,50,38,2023-03-16T00:55:13Z,2730000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,276.0,7.0,6.0,1.0,,,,,,,
278,PT04M45.00S,2023-03-16T00:55:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.64323258869908,51.9607843137255,1610612758,50,40,2023-03-16T00:55:22Z,2740000,False,10.0,7.0,1,right,D. Sabonis cutting finger roll Layup (9 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,cutting finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.22,Made,9.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,
280,PT04M24.00S,2023-03-16T00:55:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.732588699080158,50.245098039215684,1610612741,52,40,2023-03-16T00:55:43Z,2760000,False,-1.0,1.0,1,left,Z. LaVine driving reverse Layup (7 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,0.18,Made,7.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
282,PT04M19.00S,2023-03-16T00:55:46.1Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612758,52,40,2023-03-16T00:55:58Z,2780000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Murray 2 FT),"[201976, 1631099]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202901.0,,,1.0,0.0,Murray,1631099.0
284,PT04M19.00S,2023-03-16T00:56:10.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631099,,,1610612758,52,41,2023-03-16T00:56:27Z,2800000,False,,,0,,K. Murray Free Throw 1 of 2 (4 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
285,PT04M19.00S,2023-03-16T00:56:10.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631099,,,1610612758,52,41,2023-03-16T00:56:27Z,2810000,False,,,0,,MISS K. Murray Free Throw 2 of 2,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
286,PT04M17.00S,2023-03-16T00:56:12.8Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,52,41,2023-03-16T00:56:27Z,2820000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,285.0,4.0,4.0,0.0,,,,,,,
287,PT03M59.00S,2023-03-16T00:56:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,6.389618922470433,51.225490196078425,1610612741,52,41,2023-03-16T00:57:03Z,2830000,False,-6.0,8.0,1,left,MISS P. Beverley driving Layup,[201976],1610612741.0,CHI,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,0.97,Missed,,,,,,,,,,,,,,,
289,PT03M59.00S,2023-03-16T00:56:44.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,52,41,2023-03-16T00:57:03Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,287.0,,,,,,,,,,
291,PT03M54.00S,2023-03-16T00:57:05.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202696,28.465834428383708,50.49019607843137,1610612741,52,41,2023-03-16T00:58:20Z,2870000,False,-2.0,215.0,1,left,MISS N. Vucevic 21' pullup Shot,[202696],1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,21.51,Missed,,,,,,,,,,,,,,,
292,PT03M52.00S,2023-03-16T00:57:07.6Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,52,41,2023-03-16T00:57:07Z,2880000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,291.0,3.0,3.0,0.0,,,,,,,
293,PT03M45.00S,2023-03-16T00:57:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,66.70499342969777,43.38235294117647,1610612758,52,44,2023-03-16T00:57:21Z,2890000,False,-33.0,260.0,1,right,K. Huerter 26' 3PT  (3 PTS) (D. Sabonis 5 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,26.26,Made,3.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,
295,PT03M22.00S,2023-03-16T00:57:36.2Z,2,REGULAR,2pt,Jump Shot,[],201942,21.02496714848883,52.064185049019606,1610612741,54,44,2023-03-16T00:58:48Z,2910000,False,-10.0,145.0,1,left,D. DeRozan 14' Jump Shot (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,14.55,Made,17.0,,,,,,,,,,,,,,
296,PT03M11.00S,2023-03-16T00:57:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,92.59198423127464,46.568627450980394,1610612758,54,44,2023-03-16T00:59:18Z,2920000,False,-17.0,17.0,1,right,MISS K. Huerter floating Shot,[1628989],1610612758.0,SAC,floating,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,2.43,Missed,,,,,,,,,,,,,,,
297,PT03M09.00S,2023-03-16T00:57:49.9Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,54,44,2023-03-16T00:59:18Z,2930000,False,,,0,,P. Beverley REBOUND (Off:0 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,296.0,5.0,5.0,0.0,,,,,,,
298,PT02M52.00S,2023-03-16T00:58:07.0Z,2,REGULAR,3pt,Jump Shot,[],202696,21.76412614980289,12.745098039215685,1610612741,54,44,2023-03-16T00:58:12Z,2940000,False,186.0,152.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,24.05,Missed,,,,,,,,,,,,,,,
299,PT02M49.00S,2023-03-16T00:58:10.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,54,44,2023-03-16T00:58:12Z,2950000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,298.0,1.0,1.0,0.0,,,,,,,
300,PT02M45.00S,2023-03-16T00:58:14.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,77.08607095926413,88.48039215686273,1610612758,54,44,2023-03-16T01:00:40Z,2960000,False,192.0,163.0,1,right,MISS K. Huerter 25' running pullup 3PT,[1628989],1610612758.0,SAC,running pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,25.21,Missed,,,,,,,,,,,,,,,
301,PT02M42.00S,2023-03-16T00:58:17.5Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,54,44,2023-03-16T00:58:45Z,2970000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,300.0,8.0,6.0,2.0,,,,,,,
302,PT02M37.00S,2023-03-16T00:58:22.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203084,94.03745072273325,3.431372549019608,1610612758,54,44,2023-03-16T00:58:27Z,2980000,False,-233.0,4.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,23.28,Missed,,,,,,,,,,,,,,,
303,PT02M34.00S,2023-03-16T00:58:25.3Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,54,44,2023-03-16T00:58:27Z,2990000,False,,,0,,P. Beverley REBOUND (Off:0 Def:6),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,,,,,,,,,,302.0,6.0,6.0,0.0,,,,,,,
304,PT02M18.00S,2023-03-16T00:58:40.7Z,2,REGULAR,3pt,Jump Shot,[],201976,26.10052562417871,16.176470588235293,1610612741,54,44,2023-03-16T00:58:48Z,3000000,False,169.0,193.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,25.65,Missed,,,,,,,,,,,,,,,
305,PT02M16.00S,2023-03-16T00:58:42.7Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,54,44,2023-03-16T00:58:48Z,3010000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,304.0,4.0,4.0,0.0,,,,,,,
306,PT02M12.00S,2023-03-16T00:58:48.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,92.9862023653088,49.754901960784316,1610612758,54,46,2023-03-16T01:01:54Z,3020000,False,-1.0,13.0,1,right,D. Fox running Layup (9 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1.35,Made,9.0,,,,,,,,,,,,,,
307,PT02M11.00S,2023-03-16T00:58:53.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,54,46,2023-03-16T00:58:53Z,3030000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M11.00S,2023-03-16T01:00:30.2Z,2,REGULAR,substitution,out,[],1631099,,,1610612741,54,46,2023-03-16T01:00:32Z,3040000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M11.00S,2023-03-16T01:00:30.2Z,2,REGULAR,substitution,in,[],1630556,,,1610612741,54,46,2023-03-16T01:00:32Z,3050000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M56.00S,2023-03-16T01:00:53.1Z,2,REGULAR,3pt,Jump Shot,[],202696,26.231931668856767,81.61764705882352,1610612741,54,46,2023-03-16T01:01:04Z,3060000,False,-158.0,194.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,25.03,Missed,,,,,,,,,,,,,,,
311,PT01M52.00S,2023-03-16T01:00:57.1Z,2,REGULAR,rebound,offensive,[],201976,,,1610612741,54,46,2023-03-16T01:01:04Z,3070000,False,,,0,,P. Beverley REBOUND (Off:1 Def:6),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,310.0,7.0,6.0,1.0,,,,,,,
312,PT01M52.00S,2023-03-16T01:00:59.5Z,2,REGULAR,foul,personal,[],1628368,,,1610612741,54,46,2023-03-16T01:01:04Z,3080000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 201976]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2534.0,,,2.0,0.0,Beverley,201976.0
314,PT01M42.00S,2023-03-16T01:01:25.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,16.376478318002626,34.55882352941176,1610612741,54,46,2023-03-16T01:01:30Z,3100000,False,77.0,101.0,1,left,MISS D. DeRozan 12' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,12.74,Missed,,,,,,,,,,,,,,,
315,PT01M40.00S,2023-03-16T01:01:27.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,46,2023-03-16T01:01:30Z,3110000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,314.0,9.0,7.0,2.0,,,,,,,
316,PT01M34.00S,2023-03-16T01:01:33.9Z,2,REGULAR,3pt,Jump Shot,[],1630556,79.05716162943496,8.823529411764707,1610612758,54,46,2023-03-16T01:01:39Z,3120000,False,-206.0,144.0,1,right,MISS K. Edwards 25' 3PT,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.15,Missed,,,,,,,,,,,,,,,
317,PT01M31.00S,2023-03-16T01:01:36.9Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,54,46,2023-03-16T01:01:39Z,3130000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,316.0,2.0,2.0,0.0,,,,,,,
318,PT01M11.00S,2023-03-16T01:01:57.9Z,2,REGULAR,3pt,Jump Shot,[],201976,27.808804204993432,76.7156862745098,1610612741,54,46,2023-03-16T01:02:02Z,3140000,False,-134.0,209.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,24.8,Missed,,,,,,,,,,,,,,,
319,PT01M09.00S,2023-03-16T01:01:59.9Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612758,54,46,2023-03-16T01:02:02Z,3150000,False,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,318.0,2.0,2.0,0.0,,,,,,,
320,PT01M00.00S,2023-03-16T01:02:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,79.84559789750328,52.450980392156865,1610612758,54,48,2023-03-16T01:02:31Z,3160000,False,12.0,137.0,1,right,D. Fox 13' pullup Jump Shot (11 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,13.76,Made,11.0,,,,,,,,,,,,,,
321,PT01M00.00S,2023-03-16T01:02:15.0Z,2,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612758,54,48,2023-03-16T01:02:29Z,3170000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Fox 1 FT),"[1630245, 1628368]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1155.0,,,2.0,0.0,Fox,1628368.0
323,PT01M00.00S,2023-03-16T01:02:46.6Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,54,48,2023-03-16T01:02:48Z,3190000,False,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
324,PT00M58.30S,2023-03-16T01:02:48.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,54,48,2023-03-16T01:02:48Z,3200000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,323.0,5.0,5.0,0.0,,,,,,,
325,PT00M45.80S,2023-03-16T01:03:03.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612741,54,48,2023-03-16T01:03:12Z,3210000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (LaVine 2 FT),"[1627734, 203897]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,,,1.0,0.0,LaVine,203897.0
327,PT00M45.80S,2023-03-16T01:03:34.1Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,55,48,2023-03-16T01:03:34Z,3230000,False,,,0,,Z. LaVine Free Throw 1 of 2 (8 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
328,PT00M45.80S,2023-03-16T01:03:48.8Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,56,48,2023-03-16T01:03:48Z,3240000,False,,,0,,Z. LaVine Free Throw 2 of 2 (9 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
329,PT00M33.20S,2023-03-16T01:04:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.72339027595268,50.98039215686274,1610612758,56,48,2023-03-16T01:04:08Z,3250000,False,5.0,16.0,1,right,MISS H. Barnes cutting Layup,[203084],1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,1.66,Missed,,,,,,,,,,,,,,,
331,PT00M30.00S,2023-03-16T01:04:06.4Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,56,48,2023-03-16T01:04:08Z,3270000,False,,,0,,P. Beverley REBOUND (Off:1 Def:7),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,329.0,8.0,7.0,1.0,,,,,,,
332,PT00M24.30S,2023-03-16T01:04:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.66622864651774,57.21124387254902,1610612741,58,48,2023-03-16T01:07:21Z,3280000,False,-36.0,76.0,1,left,N. Vucevic 8' floating Jump Shot (11 PTS) (P. Beverley 3 AST),"[202696, 201976]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,8.41,Made,11.0,P. Beverley,201976.0,3.0,,,,,,,,,,,
334,PT00M03.10S,2023-03-16T01:04:36.1Z,2,REGULAR,3pt,Jump Shot,[],203084,95.87713534822602,94.85294117647058,1610612758,58,48,2023-03-16T01:04:42Z,3300000,False,224.0,-14.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,22.47,Missed,,,,,,,,,,,,,,,
335,PT00M02.10S,2023-03-16T01:04:37.1Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,58,48,2023-03-16T01:05:21Z,3310000,False,,,0,,P. Beverley REBOUND (Off:1 Def:8),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,,,334.0,9.0,8.0,1.0,,,,,,,
336,PT00M00.40S,2023-03-16T01:04:44.6Z,2,REGULAR,3pt,Jump Shot,[],201976,56.98094612352168,14.215686274509803,1610612741,58,48,2023-03-16T01:05:25Z,3320000,False,179.0,483.0,1,left,MISS P. Beverley 51' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,51.52,Missed,,,,,,,,,,,,,,,
337,PT00M00.10S,2023-03-16T01:04:44.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,58,48,2023-03-16T01:05:25Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,336.0,,,,,,,,,,
338,PT00M00.00S,2023-03-16T01:04:50.8Z,2,REGULAR,period,end,[],0,,,1610612741,58,48,2023-03-16T01:04:50Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-03-16T01:18:10.4Z,3,REGULAR,substitution,out,['startperiod'],1630556,,,1610612741,58,48,2023-03-16T01:19:44Z,3350000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-03-16T01:18:10.4Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612741,58,48,2023-03-16T01:19:44Z,3360000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-03-16T01:19:55.9Z,3,REGULAR,period,start,[],0,,,1610612758,58,48,2023-03-16T01:19:55Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M44.00S,2023-03-16T01:20:11.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,5.469776609724048,48.529411764705884,1610612758,58,50,2023-03-16T01:20:33Z,3380000,False,7.0,-1.0,1,left,D. Fox cutting DUNK (13 PTS) (K. Huerter 3 AST),"[1628368, 1628989]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,0.75,Made,13.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,
344,PT11M20.00S,2023-03-16T01:20:35.3Z,3,REGULAR,3pt,Jump Shot,[],203897,65.52233902759527,47.549019607843135,1610612741,58,50,2023-03-16T01:20:58Z,3400000,False,-12.0,272.0,1,right,MISS Z. LaVine 27' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,27.19,Missed,,,,,,,,,,,,,,,
345,PT11M18.00S,2023-03-16T01:20:37.3Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,58,50,2023-03-16T01:20:40Z,3410000,False,,,0,,K. Murray REBOUND (Off:0 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,344.0,5.0,5.0,0.0,,,,,,,
346,PT11M10.00S,2023-03-16T01:20:46.8Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612758,58,50,2023-03-16T01:20:54Z,3420000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Murray 2 FT),"[201976, 1631099]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202901.0,,,2.0,0.0,Murray,1631099.0
