actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT05M54.00S,2022-10-27T00:55:36.7Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612741,58,37,2022-10-27T00:55:59Z,2620000,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Dosunmu 2 FT),"[1630174, 1630245]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,3.0,0.0,Dosunmu,1630245.0,,
264,PT05M54.00S,2022-10-27T00:56:07.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630245,,,1610612741,59,37,2022-10-27T00:56:07Z,2640000,,,0,,A. Dosunmu Free Throw 1 of 2 (3 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
265,PT05M54.00S,2022-10-27T00:56:14.6Z,2,REGULAR,substitution,out,[],1630174,,,1610612741,59,37,2022-10-27T00:56:17Z,2650000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M54.00S,2022-10-27T00:56:14.6Z,2,REGULAR,substitution,in,[],1630537,,,1610612741,59,37,2022-10-27T00:56:17Z,2660000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M54.00S,2022-10-27T00:56:26.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630245,,,1610612741,60,37,2022-10-27T00:56:26Z,2670000,,,0,,A. Dosunmu Free Throw 2 of 2 (4 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
268,PT05M37.00S,2022-10-27T00:56:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.64323258869908,50.245098039215684,1610612754,60,39,2022-10-27T00:56:49Z,2680000,1.0,7.0,1,right,J. Smith driving Layup (2 PTS) (T. Haliburton 5 AST),"[1630188, 1630169]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.74,Made,2.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,
270,PT05M26.00S,2022-10-27T00:56:59.3Z,2,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,60,39,2022-10-27T00:57:05Z,2700000,,,0,,P. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,bad pass,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,1151.0,,,,,,
271,PT05M06.00S,2022-10-27T00:57:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,93.24901445466492,49.50980392156863,1610612754,60,41,2022-10-27T00:57:30Z,2710000,-2.0,11.0,1,right,I. Jackson cutting Layup (6 PTS) (T. Haliburton 6 AST),"[1630543, 1630169]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.13,Made,6.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
273,PT04M51.00S,2022-10-27T00:57:40.4Z,2,REGULAR,2pt,Jump Shot,[],201942,25.04927726675427,58.82352941176471,1610612741,62,41,2022-10-27T00:57:43Z,2730000,-44.0,183.0,1,left,D. DeRozan 18' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.82,Made,4.0,,,,,,,,,,,,,,,,,
275,PT04M38.00S,2022-10-27T00:57:54.3Z,2,REGULAR,2pt,Jump Shot,[],1630188,87.59855453350855,26.715686274509803,1610612754,62,41,2022-10-27T00:57:58Z,2750000,-116.0,64.0,1,right,MISS J. Smith 13' floating Shot,[1630188],1610612754.0,IND,floating,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,,,
276,PT04M35.00S,2022-10-27T00:57:57.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,62,41,2022-10-27T00:57:58Z,2760000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,275.0,5.0,4.0,1.0,,,,,,,,,,
277,PT04M29.00S,2022-10-27T00:58:02.2Z,2,REGULAR,3pt,Jump Shot,[],1629632,26.231931668856767,82.1078431372549,1610612741,65,41,2022-10-27T00:58:06Z,2770000,-161.0,194.0,1,left,C. White 25' 3PT  (6 PTS) (P. Williams 2 AST),"[1629632, 1630172]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.19,Made,6.0,P. Williams,1630172.0,2.0,,,,,,,,,,,,,,
279,PT04M21.00S,2022-10-27T00:58:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,94.1688567674113,52.450980392156865,1610612754,65,43,2022-10-27T01:01:29Z,2790000,12.0,2.0,1,right,C. Duarte driving Layup (5 PTS),[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,1.25,Made,5.0,,,,,,,,,,,,,,,,,
280,PT04M01.00S,2022-10-27T00:58:31.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,26.62614980289093,78.67647058823529,1610612741,65,43,2022-10-27T00:58:36Z,2800000,-143.0,198.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
281,PT04M01.00S,2022-10-27T00:58:31.6Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,65,43,2022-10-27T00:58:36Z,2810000,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,280.0,3.0,3.0,0.0,,,,,,,,,,
282,PT04M01.00S,2022-10-27T00:58:36.8Z,2,REGULAR,foul,personal,[],202696,,,1610612754,65,43,2022-10-27T00:58:43Z,2820000,,,0,,N. Vucevic personal FOUL (1 PF),"[202696, 1630543]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Jackson,1630543.0,,
284,PT04M01.00S,2022-10-27T00:58:50.8Z,2,REGULAR,substitution,out,[],1629632,,,1610612754,65,43,2022-10-27T00:58:55Z,2840000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M01.00S,2022-10-27T00:58:50.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612754,65,43,2022-10-27T00:58:55Z,2850000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M52.00S,2022-10-27T00:59:15.0Z,2,REGULAR,foul,personal,[],201942,,,1610612754,65,43,2022-10-27T00:59:22Z,2860000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1630188]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,Smith,1630188.0,,
288,PT03M37.00S,2022-10-27T00:59:42.8Z,2,REGULAR,3pt,Jump Shot,[],1630537,64.33968462549278,53.431372549019606,1610612754,65,43,2022-10-27T01:02:28Z,2880000,17.0,283.0,1,right,MISS C. Duarte 28' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,28.32,Missed,,,,,,,,,,,,,,,,,,
289,PT03M37.00S,2022-10-27T00:59:42.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,65,43,2022-10-27T01:00:03Z,2890000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,288.0,,,,,,,,,,,,,
290,PT03M37.00S,2022-10-27T00:59:48.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,65,43,2022-10-27T00:59:56Z,2900000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,,,,,,
291,PT03M37.00S,2022-10-27T00:59:54.9Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,65,43,2022-10-27T00:59:57Z,2910000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M37.00S,2022-10-27T00:59:54.9Z,2,REGULAR,substitution,in,[],203897,,,1610612741,65,43,2022-10-27T00:59:57Z,2920000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M25.00S,2022-10-27T01:00:16.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,26.231931668856767,64.2156862745098,1610612741,65,43,2022-10-27T01:00:19Z,2930000,-71.0,194.0,1,left,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,20.67,Missed,,,,,,,,,,,,,,,,,,
294,PT03M24.00S,2022-10-27T01:00:17.1Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,65,43,2022-10-27T01:00:19Z,2940000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,,
295,PT03M16.00S,2022-10-27T01:00:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,90.75229960578186,60.049019607843135,1610612754,65,45,2022-10-27T01:00:34Z,2950000,50.0,34.0,1,right,T. Haliburton 6' driving floating bank Jump Shot (7 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,7.0,,,,,,,,,,,,,,,,,
296,PT03M03.00S,2022-10-27T01:00:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.1268068331143235,48.529411764705884,1610612741,67,45,2022-10-27T01:03:37Z,2960000,7.0,5.0,1,left,A. Dosunmu cutting Layup (6 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,
298,PT02M59.00S,2022-10-27T01:00:47.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,67,45,2022-10-27T01:00:47Z,2980000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M59.00S,2022-10-27T01:02:20.9Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,67,45,2022-10-27T01:02:29Z,2990000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M59.00S,2022-10-27T01:02:20.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,67,45,2022-10-27T01:02:29Z,3000000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M59.00S,2022-10-27T01:02:20.9Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,67,45,2022-10-27T01:02:29Z,3010000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M59.00S,2022-10-27T01:02:20.9Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,67,45,2022-10-27T01:02:29Z,3020000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M46.00S,2022-10-27T01:02:37.6Z,2,REGULAR,3pt,Jump Shot,[],1627741,74.32654402102497,13.725490196078432,1610612754,67,45,2022-10-27T01:02:42Z,3030000,-181.0,189.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
304,PT02M43.00S,2022-10-27T01:02:40.6Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,67,45,2022-10-27T01:02:42Z,3040000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,
305,PT02M28.00S,2022-10-27T01:03:00.4Z,2,REGULAR,foul,offensive,[],1627936,,,1610612741,67,45,2022-10-27T01:03:06Z,3050000,,,0,,A. Caruso charge offensive FOUL (1 PF),"[1627936, 1630537]",1610612741.0,CHI,charge,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,Duarte,1630537.0,,
307,PT02M28.00S,2022-10-27T01:03:00.4Z,2,REGULAR,turnover,offensive foul,[],1627936,,,1610612741,67,45,2022-10-27T01:03:00Z,3070000,,,0,,A. Caruso offensive foul TURNOVER (1 TO),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,202056.0,,,,,,
308,PT02M17.00S,2022-10-27T01:03:21.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,95.22010512483574,3.431372549019608,1610612754,67,48,2022-10-27T01:03:28Z,3080000,-233.0,-8.0,1,right,C. Duarte 3PT  (8 PTS) (B. Hield 1 AST),"[1630537, 1627741]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,23.29,Made,8.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
310,PT02M11.00S,2022-10-27T01:03:31.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612741,67,48,2022-10-27T01:03:37Z,3100000,,,0,,C. Duarte personal FOUL (2 PF) (Dosunmu 2 FT),"[1630537, 1630245]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1151.0,2.0,0.0,Dosunmu,1630245.0,,
312,PT02M11.00S,2022-10-27T01:04:00.5Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,68,48,2022-10-27T01:04:00Z,3120000,,,0,,A. Dosunmu Free Throw 1 of 2 (7 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
313,PT02M11.00S,2022-10-27T01:04:14.6Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,69,48,2022-10-27T01:04:14Z,3130000,,,0,,A. Dosunmu Free Throw 2 of 2 (8 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
314,PT01M55.00S,2022-10-27T01:04:33.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630537,93.77463863337714,49.50980392156863,1610612754,69,50,2022-10-27T01:04:38Z,3140000,-2.0,6.0,1,right,C. Duarte driving DUNK (10 PTS) (B. Mathurin 2 AST),"[1630537, 1631097]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,0.65,Made,10.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,,,,,
316,PT01M42.00S,2022-10-27T01:04:45.9Z,2,REGULAR,2pt,Jump Shot,[],201942,5.732588699080158,76.7156862745098,1610612741,71,50,2022-10-27T01:04:50Z,3160000,-134.0,1.0,1,left,D. DeRozan 13' turnaround fadeaway Jump Shot (6 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.36,Made,6.0,,,,,,,,,,,,,,,,,
317,PT01M32.00S,2022-10-27T01:04:58.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612754,71,50,2022-10-27T01:05:22Z,3170000,,,0,,D. DeRozan personal FOUL (2 PF) (Duarte 2 FT),"[201942, 1630537]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202056.0,2.0,0.0,Duarte,1630537.0,,
319,PT01M32.00S,2022-10-27T01:05:22.8Z,2,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,71,51,2022-10-27T01:05:22Z,3190000,,,0,,C. Duarte Free Throw 1 of 2 (11 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
320,PT01M32.00S,2022-10-27T01:05:36.8Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,71,51,2022-10-27T01:05:41Z,3200000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M32.00S,2022-10-27T01:05:36.8Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,71,51,2022-10-27T01:05:41Z,3210000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M32.00S,2022-10-27T01:05:45.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612754,71,51,2022-10-27T01:05:48Z,3220000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M32.00S,2022-10-27T01:05:45.2Z,2,REGULAR,substitution,in,[],1629750,,,1610612754,71,51,2022-10-27T01:05:48Z,3230000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M32.00S,2022-10-27T01:05:59.0Z,2,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,71,52,2022-10-27T01:05:59Z,3240000,,,0,,C. Duarte Free Throw 2 of 2 (12 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
325,PT01M20.00S,2022-10-27T01:06:12.7Z,2,REGULAR,3pt,Jump Shot,[],203897,25.04927726675427,82.59803921568627,1610612741,74,52,2022-10-27T01:06:16Z,3250000,-163.0,183.0,1,left,Z. LaVine 24' 3PT  (14 PTS) (A. Dosunmu 4 AST),"[203897, 1630245]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.51,Made,14.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,,,
327,PT01M06.00S,2022-10-27T01:06:26.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,95.74572930354796,4.166666666666666,1610612754,74,55,2022-10-27T01:06:31Z,3270000,-229.0,-13.0,1,right,B. Hield 3PT  (9 PTS) (B. Mathurin 3 AST),"[1627741, 1631097]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.95,Made,9.0,B. Mathurin,1631097.0,3.0,,,,,,,,,,,,,,
329,PT00M45.80S,2022-10-27T01:06:51.6Z,2,REGULAR,2pt,Jump Shot,[],201942,19.92444152431012,32.35294117647059,1610612741,74,55,2022-10-27T01:06:55Z,3290000,88.0,135.0,1,left,MISS D. DeRozan 16' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,16.11,Missed,,,,,,,,,,,,,,,,,,
330,PT00M43.50S,2022-10-27T01:06:53.9Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,74,55,2022-10-27T01:06:55Z,3300000,,,0,,I. Jackson REBOUND (Off:0 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,
331,PT00M34.40S,2022-10-27T01:07:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,92.85479632063075,62.254901960784316,1610612754,74,55,2022-10-27T01:07:08Z,3310000,61.0,15.0,1,right,MISS T. Haliburton 6' driving floating bank Shot,[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,6.3,Missed,,,,,,,,,,,,,,,,,,
332,PT00M32.30S,2022-10-27T01:07:05.0Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,74,55,2022-10-27T01:07:08Z,3320000,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,331.0,6.0,5.0,1.0,,,,,,,,,,
333,PT00M13.60S,2022-10-27T01:07:23.7Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,74,55,2022-10-27T01:07:27Z,3330000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1630169]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,
334,PT00M13.60S,2022-10-27T01:07:23.7Z,2,REGULAR,steal,,[],1630169,,,1610612754,74,55,2022-10-27T01:07:25Z,3340000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
335,PT00M11.90S,2022-10-27T01:07:26.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630169,93.51182654402102,50.73529411764706,1610612754,74,57,2022-10-27T01:07:58Z,3350000,4.0,8.0,1,right,T. Haliburton running Layup (9 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.93,Made,9.0,,,,,,,,,,,,,,,,,
336,PT00M03.40S,2022-10-27T01:07:44.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612741,74,57,2022-10-27T01:08:15Z,3360000,,,0,,I. Jackson shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630543, 203897]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,LaVine,203897.0,,
338,PT00M03.40S,2022-10-27T01:08:16.7Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,75,57,2022-10-27T01:08:16Z,3380000,,,0,,Z. LaVine Free Throw 1 of 2 (15 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
339,PT00M03.40S,2022-10-27T01:08:42.3Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,76,57,2022-10-27T01:08:42Z,3390000,,,0,,Z. LaVine Free Throw 2 of 2 (16 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
340,PT00M00.10S,2022-10-27T01:08:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,37.79566360052563,80.88235294117648,1610612754,76,57,2022-10-27T01:09:00Z,3400000,154.0,532.0,1,right,MISS T. Haliburton 55' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,55.41,Missed,,,,,,,,,,,,,,,,,,
341,PT00M00.10S,2022-10-27T01:08:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,76,57,2022-10-27T01:09:00Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,340.0,,,,,,,,,,,,,
342,PT00M00.00S,2022-10-27T01:08:57.4Z,2,REGULAR,period,end,[],0,,,1610612754,76,57,2022-10-27T01:08:57Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612754,76,57,2022-10-27T01:24:18Z,3430000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,76,57,2022-10-27T01:24:18Z,3440000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,76,57,2022-10-27T01:24:18Z,3450000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,76,57,2022-10-27T01:24:18Z,3460000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612754,76,57,2022-10-27T01:24:18Z,3470000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,76,57,2022-10-27T01:24:18Z,3480000,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-10-27T01:23:29.9Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,76,57,2022-10-27T01:24:18Z,3490000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
