actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
521,PT10M44.00S,2025-03-22T04:00:46.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,70.51576872536137,22.30392156862745,1610612743,93,89,2025-03-22T04:00:52Z,5130000,False,-138.0,225.0,1,right,M. Porter Jr. 26' 3PT  (14 PTS) (R. Westbrook 3 AST),"[1629008, 201566]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.4,Made,14.0,,,,,,,,,R. Westbrook,201566.0,3.0,,,,,,
523,PT10M23.00S,2025-03-22T04:01:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.652431011826544,53.67647058823529,1610612757,95,89,2025-03-22T04:01:16Z,5150000,False,-18.0,10.0,1,left,D. Banton driving Layup (12 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.09,Made,12.0,,,,,,,,,,,,,,,,,
524,PT10M23.00S,2025-03-22T04:01:14.9Z,4,REGULAR,foul,personal,['1freethrow'],201566,,,1610612757,95,89,2025-03-22T04:01:21Z,5160000,False,,,0,,R. Westbrook shooting personal FOUL (4 PF) (Banton 1 FT),"[201566, 1630625]",1610612743.0,DEN,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,4.0,0.0,Banton,1630625.0,,,,,,,,,
527,PT10M23.00S,2025-03-22T04:01:42.5Z,4,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,96,89,2025-03-22T04:01:42Z,5180000,False,,,0,,D. Banton Free Throw 1 of 1 (13 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
528,PT10M07.00S,2025-03-22T04:02:00.3Z,4,REGULAR,turnover,lost ball,[],1629008,,,1610612743,96,89,2025-03-22T04:02:04Z,5190000,False,,,0,,M. Porter Jr. lost ball TURNOVER (3 TO),"[1629008, 1629680]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,3.0,Thybulle,1629680.0,,,,,,,,,,,,,,
529,PT10M07.00S,2025-03-22T04:02:00.3Z,4,REGULAR,steal,,[],1629680,,,1610612757,96,89,2025-03-22T04:02:02Z,5200000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
530,PT10M03.00S,2025-03-22T04:02:04.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,10.33180026281209,47.30392156862745,1610612757,96,89,2025-03-22T04:02:09Z,5210000,False,13.0,45.0,1,left,MISS D. Avdija running Layup - blocked,"[1630166, 1630192]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,Nnaji,1630192.0
531,PT10M03.00S,2025-03-22T04:02:04.2Z,4,REGULAR,block,,[],1630192,,,1610612757,96,89,2025-03-22T04:02:06Z,5220000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT10M00.00S,2025-03-22T04:02:07.2Z,4,REGULAR,rebound,defensive,[],201566,,,1610612743,96,89,2025-03-22T04:02:09Z,5230000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,530.0,4.0,3.0,1.0,,
533,PT09M56.00S,2025-03-22T04:02:11.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631212,91.5407358738502,47.30392156862745,1610612743,96,91,2025-03-22T04:02:16Z,5240000,False,-13.0,27.0,1,right,P. Watson running DUNK (12 PTS) (M. Porter Jr. 3 AST),"[1631212, 1629008]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,3.02,Made,12.0,,,,,,,,,M. Porter Jr.,1629008.0,3.0,,,,,,
535,PT09M33.00S,2025-03-22T04:02:34.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641871,7.440867279894875,50.73529411764706,1610612757,98,91,2025-03-22T04:02:39Z,5260000,False,-4.0,17.0,1,left,D. Reath cutting DUNK (10 PTS) (M. Thybulle 1 AST),"[1641871, 1629680]",1610612757.0,POR,cutting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,1.78,Made,10.0,,,,,,,,,M. Thybulle,1629680.0,1.0,,,,,,
537,PT09M17.00S,2025-03-22T04:02:49.0Z,4,REGULAR,2pt,Jump Shot,[],201566,79.05716162943496,69.11764705882352,1610612743,98,91,2025-03-22T04:02:54Z,5280000,False,96.0,144.0,1,right,MISS R. Westbrook 17' pullup Shot,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,17.32,Missed,,,,,,,,,,,,,,,,,,
538,PT09M14.00S,2025-03-22T04:02:52.0Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,98,91,2025-03-22T04:02:54Z,5290000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,537.0,3.0,3.0,0.0,,
539,PT09M11.00S,2025-03-22T04:02:58.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630166,8.492115637319317,49.50980392156863,1610612757,100,91,2025-03-22T04:03:41Z,5300000,False,2.0,27.0,1,left,D. Avdija running finger roll Layup (26 PTS),[1630166],1610612757.0,POR,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.74,Made,26.0,,,,,,,,,,,,,,,,,
540,PT09M11.00S,2025-03-22T04:03:01.4Z,4,REGULAR,foul,personal,['1freethrow'],1629618,,,1610612757,100,91,2025-03-22T04:03:38Z,5310000,False,,,0,,J. Pickett shooting personal FOUL (3 PF) (Avdija 1 FT),"[1629618, 1630166]",1610612743.0,DEN,shooting,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,
542,PT09M11.00S,2025-03-22T04:03:15.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,100,91,2025-03-22T04:03:15Z,5330000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,100,91,2025-03-22T04:05:38Z,5340000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,out,[],1631212,,,1610612757,100,91,2025-03-22T04:05:38Z,5350000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,out,[],1630192,,,1610612757,100,91,2025-03-22T04:05:38Z,5360000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,out,[],1629618,,,1610612757,100,91,2025-03-22T04:05:38Z,5370000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,100,91,2025-03-22T04:05:38Z,5380000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,in,[],1627750,,,1610612757,100,91,2025-03-22T04:05:38Z,5390000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,in,[],1631128,,,1610612757,100,91,2025-03-22T04:05:38Z,5400000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M11.00S,2025-03-22T04:04:52.5Z,4,REGULAR,substitution,in,[],203932,,,1610612757,100,91,2025-03-22T04:05:38Z,5410000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M11.00S,2025-03-22T04:06:03.5Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630166,,,1610612757,101,91,2025-03-22T04:06:03Z,5420000,False,,,0,,D. Avdija Free Throw 1 of 1 (27 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
552,PT09M03.00S,2025-03-22T04:06:20.5Z,4,REGULAR,foul,personal,[],1631101,,,1610612743,101,91,2025-03-22T04:06:28Z,5430000,False,,,0,,S. Sharpe personal FOUL (4 PF),"[1631101, 203932]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,202007.0,4.0,0.0,Gordon,203932.0,,,,,,,,,
554,PT08M49.00S,2025-03-22T04:06:49.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.46057818659659,51.9607843137255,1610612743,101,93,2025-03-22T04:06:53Z,5450000,False,10.0,18.0,1,right,C. Braun Layup (15 PTS) (R. Westbrook 4 AST),"[1631128, 201566]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.08,Made,15.0,,,,,,,,,R. Westbrook,201566.0,4.0,,,,,,
556,PT08M35.00S,2025-03-22T04:07:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.440867279894875,57.107843137254896,1610612757,103,93,2025-03-22T04:07:18Z,5470000,False,-36.0,17.0,1,left,D. Banton driving Layup (15 PTS) (D. Avdija 6 AST),"[1630625, 1630166]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.95,Made,15.0,,,,,,,,,D. Avdija,1630166.0,6.0,,,,,,
558,PT08M35.00S,2025-03-22T04:07:10.7Z,4,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612757,103,93,2025-03-22T04:07:18Z,5490000,False,,,0,,C. Braun shooting personal FOUL (4 PF) (Banton 1 FT),"[1631128, 1630625]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,4.0,0.0,Banton,1630625.0,,,,,,,,,
560,PT08M35.00S,2025-03-22T04:07:34.7Z,4,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,104,93,2025-03-22T04:07:34Z,5510000,False,,,0,,D. Banton Free Throw 1 of 1 (16 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
561,PT08M20.00S,2025-03-22T04:07:47.4Z,4,REGULAR,3pt,Jump Shot,[],1629008,70.90998685939553,15.686274509803921,1610612743,104,96,2025-03-22T04:07:51Z,5520000,False,-172.0,221.0,1,right,M. Porter Jr. 27' 3PT  (17 PTS) (A. Gordon 4 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.97,Made,17.0,,,,,,,,,A. Gordon,203932.0,4.0,,,,,,
563,PT08M08.00S,2025-03-22T04:08:00.8Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,104,96,2025-03-22T04:08:03Z,5540000,False,,,0,,D. Avdija lost ball TURNOVER (5 TO),"[1630166, 1629008]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,5.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,
564,PT08M08.00S,2025-03-22T04:08:00.8Z,4,REGULAR,steal,,[],1629008,,,1610612743,104,96,2025-03-22T04:08:02Z,5550000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
565,PT07M59.00S,2025-03-22T04:08:09.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203932,71.69842312746385,75.98039215686273,1610612743,104,96,2025-03-22T04:08:15Z,5560000,False,130.0,214.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
566,PT07M54.00S,2025-03-22T04:08:14.0Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,104,96,2025-03-22T04:16:01Z,5570000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,565.0,2.0,2.0,0.0,,
567,PT07M43.00S,2025-03-22T04:08:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,8.886333771353483,49.01960784313725,1610612757,104,96,2025-03-22T04:08:29Z,5580000,False,5.0,31.0,1,left,MISS D. Reath cutting Layup,[1641871],1610612757.0,POR,cutting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
568,PT07M41.00S,2025-03-22T04:08:27.2Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,104,96,2025-03-22T04:08:29Z,5590000,False,,,0,,D. Reath REBOUND (Off:4 Def:2),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,567.0,6.0,2.0,4.0,,
569,PT07M41.00S,2025-03-22T04:08:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,5.590000152587891,50.0,1610612757,106,96,2025-03-22T04:08:27Z,5600000,False,0.0,0.0,1,left,D. Reath tip Layup (12 PTS),[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
570,PT07M34.00S,2025-03-22T04:08:37.4Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612743,106,96,2025-03-22T04:08:48Z,5610000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630166, 203932]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,2.0,0.0,Gordon,203932.0,,,,,,,,,
572,PT07M34.00S,2025-03-22T04:09:06.4Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,106,96,2025-03-22T04:09:06Z,5630000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
573,PT07M34.00S,2025-03-22T04:09:06.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,106,96,2025-03-22T04:09:06Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,
574,PT07M34.00S,2025-03-22T04:09:29.6Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,106,97,2025-03-22T04:09:29Z,5650000,False,,,0,,A. Gordon Free Throw 2 of 2 (23 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
575,PT07M20.00S,2025-03-22T04:09:47.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612757,106,97,2025-03-22T04:09:59Z,5660000,False,,,0,,M. Porter Jr. personal FOUL (5 PF) (Banton 2 FT),"[1629008, 1630625]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,5.0,0.0,Banton,1630625.0,,,,,,,,,
577,PT07M20.00S,2025-03-22T04:10:16.2Z,4,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,106,97,2025-03-22T04:10:16Z,5680000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
578,PT07M20.00S,2025-03-22T04:10:16.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,106,97,2025-03-22T04:10:16Z,5690000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,577.0,,,,,
579,PT07M20.00S,2025-03-22T04:10:31.9Z,4,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,107,97,2025-03-22T04:10:31Z,5700000,False,,,0,,D. Banton Free Throw 2 of 2 (17 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
580,PT07M01.00S,2025-03-22T04:10:55.2Z,4,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612743,107,97,2025-03-22T04:11:24Z,5710000,False,,,0,,D. Reath shooting personal FOUL (4 PF) (Westbrook 2 FT),"[1641871, 201566]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,4.0,0.0,Westbrook,201566.0,,,,,,,,,
582,PT07M01.00S,2025-03-22T04:11:25.4Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,107,98,2025-03-22T04:11:25Z,5730000,False,,,0,,R. Westbrook Free Throw 1 of 2 (18 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
583,PT07M01.00S,2025-03-22T04:11:25.4Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,107,98,2025-03-22T04:11:44Z,5740000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT06M58.00S,2025-03-22T04:11:28.4Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,107,98,2025-03-22T04:11:44Z,5750000,False,,,0,,T. Camara REBOUND (Off:2 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,583.0,6.0,4.0,2.0,,
585,PT06M53.00S,2025-03-22T04:11:48.7Z,4,REGULAR,3pt,Jump Shot,[],1641739,27.020367936925098,18.872549019607842,1610612757,110,98,2025-03-22T04:18:19Z,5760000,False,156.0,201.0,1,left,T. Camara 25' 3PT  (14 PTS) (D. Banton 4 AST),"[1641739, 1630625]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.46,Made,14.0,,,,,,,,,D. Banton,1630625.0,4.0,,,,,,
587,PT06M24.00S,2025-03-22T04:12:16.5Z,4,REGULAR,turnover,bad pass,[],1631128,,,1610612743,110,98,2025-03-22T04:12:20Z,5780000,False,,,0,,C. Braun bad pass TURNOVER (3 TO),"[1631128, 1630625]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,3.0,Banton,1630625.0,,,,,,,,,,,,,,
588,PT06M24.00S,2025-03-22T04:12:16.5Z,4,REGULAR,steal,,[],1630625,,,1610612757,110,98,2025-03-22T04:12:18Z,5790000,False,,,0,,D. Banton STEAL (2 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
589,PT06M17.00S,2025-03-22T04:12:25.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612757,110,98,2025-03-22T04:12:31Z,5800000,False,,,0,,R. Westbrook personal FOUL (5 PF) (Avdija 2 FT),"[201566, 1630166]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627534.0,5.0,0.0,Avdija,1630166.0,,,,,,,,,
591,PT06M17.00S,2025-03-22T04:12:52.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,111,98,2025-03-22T04:12:52Z,5820000,False,,,0,,D. Avdija Free Throw 1 of 2 (28 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
592,PT06M17.00S,2025-03-22T04:13:11.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,112,98,2025-03-22T04:13:11Z,5830000,False,,,0,,D. Avdija Free Throw 2 of 2 (29 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
593,PT06M05.00S,2025-03-22T04:13:26.1Z,4,REGULAR,turnover,lost ball,[],201566,,,1610612743,112,98,2025-03-22T04:13:32Z,5840000,False,,,0,,R. Westbrook lost ball TURNOVER (9 TO),"[201566, 1630625]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,9.0,Banton,1630625.0,,,,,,,,,,,,,,
594,PT06M05.00S,2025-03-22T04:13:26.1Z,4,REGULAR,steal,,[],1630625,,,1610612757,112,98,2025-03-22T04:13:28Z,5850000,False,,,0,,D. Banton STEAL (3 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
595,PT06M01.00S,2025-03-22T04:13:30.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,6.783837056504599,51.71568627450981,1610612757,114,98,2025-03-22T04:13:37Z,5860000,False,-9.0,11.0,1,left,S. Sharpe running DUNK (23 PTS) (D. Banton 5 AST),"[1631101, 1630625]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.42,Made,23.0,,,,,,,,,D. Banton,1630625.0,5.0,,,,,,
597,PT06M01.00S,2025-03-22T04:13:36.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,114,98,2025-03-22T04:13:36Z,5880000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M01.00S,2025-03-22T04:15:24.6Z,4,REGULAR,substitution,out,[],201566,,,1610612743,114,98,2025-03-22T04:16:21Z,5890000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M01.00S,2025-03-22T04:15:24.6Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,114,98,2025-03-22T04:16:21Z,5900000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M01.00S,2025-03-22T04:16:42.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,114,98,2025-03-22T04:16:48Z,5910000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
601,PT05M44.00S,2025-03-22T04:17:18.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,68.41327201051249,69.6078431372549,1610612743,114,98,2025-03-22T04:17:25Z,5920000,False,98.0,244.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
602,PT05M42.00S,2025-03-22T04:17:20.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,114,98,2025-03-22T04:17:25Z,5930000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,601.0,,,,,
604,PT05M33.00S,2025-03-22T04:17:40.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,7.30946123521682,47.30392156862745,1610612757,116,98,2025-03-22T04:17:46Z,5950000,False,13.0,16.0,1,left,T. Camara cutting DUNK (16 PTS) (D. Avdija 7 AST),"[1641739, 1630166]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.11,Made,16.0,,,,,,,,,D. Avdija,1630166.0,7.0,,,,,,
606,PT05M33.00S,2025-03-22T04:17:43.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631128,,,1610612757,116,98,2025-03-22T04:17:58Z,5970000,False,,,0,,C. Braun shooting personal FOUL (5 PF) (Camara 1 FT),"[1631128, 1641739]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,5.0,0.0,Camara,1641739.0,,,,,,,,,
608,PT05M33.00S,2025-03-22T04:18:07.3Z,4,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,116,98,2025-03-22T04:18:10Z,5990000,False,,,0,,MISS T. Camara Free Throw 1 of 1,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT05M30.00S,2025-03-22T04:18:10.3Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,116,98,2025-03-22T04:18:10Z,6000000,False,,,0,,C. Braun REBOUND (Off:2 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,608.0,5.0,3.0,2.0,,
610,PT05M14.00S,2025-03-22T04:18:24.9Z,4,REGULAR,2pt,Jump Shot,[],203932,87.99277266754271,24.754901960784316,1610612743,116,98,2025-03-22T04:18:30Z,6010000,False,-126.0,60.0,1,right,MISS A. Gordon 13' turnaround fadeaway bank Shot,[203932],1610612743.0,DEN,turnaround fadeaway bank,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,13.99,Missed,,,,,,,,,,,,,,,,,,
