actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
434,PT04M11.00S,2024-12-02T03:40:06.4Z,3,REGULAR,substitution,out,[],1630702,,,1610612742,85,87,2024-12-02T03:40:15Z,4260000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M11.00S,2024-12-02T03:40:06.4Z,3,REGULAR,substitution,out,[],1629655,,,1610612742,85,87,2024-12-02T03:40:15Z,4270000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M11.00S,2024-12-02T03:40:06.4Z,3,REGULAR,substitution,in,[],1630166,,,1610612742,85,87,2024-12-02T03:40:15Z,4280000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M11.00S,2024-12-02T03:40:06.4Z,3,REGULAR,substitution,in,[],203939,,,1610612742,85,87,2024-12-02T03:40:15Z,4290000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M11.00S,2024-12-02T03:40:06.4Z,3,REGULAR,substitution,in,[],1629656,,,1610612742,85,87,2024-12-02T03:40:15Z,4300000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M52.00S,2024-12-02T03:40:42.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,93.9060446780552,46.568627450980394,1610612742,85,87,2024-12-02T03:41:58Z,4310000,False,-17.0,5.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,1.79,Missed,,,,,,,,,,,,,
440,PT03M50.00S,2024-12-02T03:40:44.2Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,85,87,2024-12-02T03:41:58Z,4320000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,439.0,3.0,3.0,0.0,,,,,
441,PT03M45.00S,2024-12-02T03:40:47.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,17.0335085413929,96.32352941176471,1610612757,88,87,2024-12-02T03:40:56Z,4330000,False,-232.0,108.0,1,left,A. Simons 25' 3PT running (25 PTS) (J. Grant 5 AST),"[1629014, 203924]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,25.54,Made,25.0,J. Grant,203924.0,5.0,,,,,,,,,
443,PT03M30.00S,2024-12-02T03:41:05.7Z,3,REGULAR,2pt,Jump Shot,[],1629029,89.48751642575559,71.54564950980392,1610612742,88,87,2024-12-02T03:43:19Z,4350000,False,108.0,46.0,1,right,MISS L. Dončić 11' fadeaway bank Shot,[1629029],1610612742.0,DAL,fadeaway bank,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,11.72,Missed,,,,,,,,,,,,,
444,PT03M25.00S,2024-12-02T03:41:10.7Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,88,87,2024-12-02T03:43:19Z,4360000,False,,,0,,M. Kleber REBOUND (Off:3 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Right,,,,,,,,,,443.0,5.0,2.0,3.0,,,,,
445,PT03M21.00S,2024-12-02T03:41:13.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629656,84.1819973718791,51.470588235294116,1610612742,88,87,2024-12-02T03:43:37Z,4370000,False,7.0,96.0,1,right,MISS Q. Grimes 9' pullup Shot,[1629656],1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,9.65,Missed,,,,,,,,,,,,,
446,PT03M18.00S,2024-12-02T03:41:16.3Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612742,88,87,2024-12-02T03:43:37Z,4380000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,445.0,4.0,3.0,1.0,,,,,
447,PT03M04.00S,2024-12-02T03:41:29.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,75.90341655716163,87.5,1610612742,88,87,2024-12-02T03:44:03Z,4390000,False,188.0,174.0,1,right,MISS L. Dončić 25' 3PT,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,25.58,Missed,,,,,,,,,,,,,
448,PT03M02.00S,2024-12-02T03:41:31.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,88,87,2024-12-02T03:44:03Z,4400000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,447.0,4.0,4.0,0.0,,,,,
449,PT02M51.00S,2024-12-02T03:41:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,4.812746386333772,48.28431372549019,1610612757,90,87,2024-12-02T03:41:46Z,4410000,False,9.0,-7.0,1,left,A. Simons driving finger roll Layup (27 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,1.13,Made,27.0,,,,,,,,,,,,
450,PT02M41.00S,2024-12-02T03:41:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.12417871222075,37.00980392156863,1610612742,90,89,2024-12-02T03:42:04Z,4420000,False,-65.0,59.0,1,right,L. Dončić 8' pullup Jump Shot (29 PTS),[1629029],1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,,,,8.79,Made,29.0,,,,,,,,,,,,
451,PT02M41.00S,2024-12-02T03:41:57.4Z,3,REGULAR,foul,personal,['1freethrow'],1629028,,,1610612742,90,89,2024-12-02T03:42:05Z,4430000,False,,,0,,D. Ayton shooting personal FOUL (4 PF) (Dončić 1 FT),"[1629028, 1629029]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,101284.0,4.0,0.0,Dončić,1629029.0
453,PT02M41.00S,2024-12-02T03:42:28.3Z,3,REGULAR,substitution,out,[],1629028,,,1610612742,90,89,2024-12-02T03:42:37Z,4450000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M41.00S,2024-12-02T03:42:28.3Z,3,REGULAR,substitution,in,[],1631133,,,1610612742,90,89,2024-12-02T03:42:37Z,4460000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M41.00S,2024-12-02T03:42:48.8Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,90,90,2024-12-02T03:42:48Z,4470000,False,,,0,,L. Dončić Free Throw 1 of 1 (30 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,30.0,,,,,,,,,,,,
456,PT02M30.00S,2024-12-02T03:43:02.5Z,3,REGULAR,3pt,Jump Shot,[],1641739,26.757555847568987,16.911764705882355,1610612757,93,90,2024-12-02T03:43:07Z,4480000,False,165.0,199.0,1,left,T. Camara 25' 3PT  (11 PTS) (J. Walker 1 AST),"[1641739, 1631133]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,25.88,Made,11.0,J. Walker,1631133.0,1.0,,,,,,,,,
458,PT02M06.00S,2024-12-02T03:43:27.0Z,3,REGULAR,2pt,Jump Shot,[],1629656,87.59855453350855,31.127450980392158,1610612742,93,92,2024-12-02T03:44:56Z,4500000,False,-94.0,64.0,1,right,Q. Grimes 11' fadeaway bank Jump Shot (17 PTS),[1629656],1610612742.0,DAL,fadeaway bank,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,11.41,Made,17.0,,,,,,,,,,,,
459,PT01M47.00S,2024-12-02T03:43:47.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,37.27003942181341,20.34313725490196,1610612757,93,92,2024-12-02T03:45:18Z,4510000,False,148.0,298.0,1,left,MISS A. Simons 33' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,33.27,Missed,,,,,,,,,,,,,
460,PT01M45.00S,2024-12-02T03:43:49.3Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,93,92,2024-12-02T03:45:18Z,4520000,False,,,0,,M. Kleber REBOUND (Off:3 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,459.0,6.0,3.0,3.0,,,,,
461,PT01M30.00S,2024-12-02T03:44:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629656,65.1281208935611,26.715686274509803,1610612742,93,95,2024-12-02T03:44:06Z,4530000,False,-116.0,275.0,1,right,Q. Grimes 29' 3PT  (20 PTS) (S. Dinwiddie 3 AST),"[1629656, 203915]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,29.89,Made,20.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,
463,PT01M06.00S,2024-12-02T03:44:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,10.200394218134035,46.81372549019608,1610612757,93,95,2024-12-02T03:46:04Z,4550000,False,16.0,43.0,1,left,MISS D. Avdija driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,
464,PT01M04.00S,2024-12-02T03:44:29.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,95,2024-12-02T03:46:04Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,463.0,,,,,,,,
466,PT01M04.00S,2024-12-02T03:44:32.7Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,93,95,2024-12-02T03:44:43Z,4580000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M04.00S,2024-12-02T03:44:32.7Z,3,REGULAR,substitution,out,[],1629029,,,1610612757,93,95,2024-12-02T03:44:43Z,4590000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M04.00S,2024-12-02T03:44:32.7Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,93,95,2024-12-02T03:44:43Z,4600000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M04.00S,2024-12-02T03:44:32.7Z,3,REGULAR,substitution,in,[],1629023,,,1610612757,93,95,2024-12-02T03:44:43Z,4610000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M52.20S,2024-12-02T03:45:06.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203924,25.04927726675427,41.66666666666667,1610612757,93,95,2024-12-02T03:46:38Z,4620000,False,42.0,183.0,1,left,MISS J. Grant 18' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,18.77,Missed,,,,,,,,,,,,,
471,PT00M50.20S,2024-12-02T03:45:08.4Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,93,95,2024-12-02T03:46:38Z,4630000,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,470.0,3.0,1.0,2.0,,,,,
490,PT00M44.00S,2024-12-02T03:45:14.1Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,93,95,2024-12-02T03:49:44Z,4650000,False,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 203915]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
491,PT00M44.00S,2024-12-02T03:45:14.1Z,3,REGULAR,steal,,[],203915,,,1610612742,93,95,2024-12-02T03:49:44Z,4660000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,
475,PT00M40.00S,2024-12-02T03:45:21.8Z,3,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612742,93,95,2024-12-02T03:45:27Z,4670000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (3 TO),[1629656],1610612742.0,DAL,lost ball,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,,,1627526.0,,,,
476,PT00M30.50S,2024-12-02T03:45:38.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,22.946780551905388,73.52941176470588,1610612757,95,95,2024-12-02T03:45:45Z,4680000,False,-118.0,163.0,1,left,S. Sharpe 20' fadeaway Jump Shot (13 PTS),[1631101],1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,20.12,Made,13.0,,,,,,,,,,,,
478,PT00M30.30S,2024-12-02T03:45:49.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,95,95,2024-12-02T03:45:54Z,4700000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
479,PT00M12.10S,2024-12-02T03:46:10.5Z,3,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612742,95,95,2024-12-02T03:46:22Z,4710000,False,,,0,,A. Simons shooting personal FOUL (5 PF) (Dinwiddie 2 FT),"[1629014, 203915]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1627526.0,5.0,0.0,Dinwiddie,203915.0
481,PT00M12.10S,2024-12-02T03:46:31.1Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,95,96,2024-12-02T03:46:31Z,4730000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
482,PT00M12.10S,2024-12-02T03:46:31.9Z,3,REGULAR,substitution,out,[],1629014,,,1610612742,95,96,2024-12-02T03:46:37Z,4740000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M12.10S,2024-12-02T03:46:31.9Z,3,REGULAR,substitution,in,[],1630625,,,1610612742,95,96,2024-12-02T03:46:37Z,4750000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M12.10S,2024-12-02T03:46:47.2Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,95,97,2024-12-02T03:46:47Z,4760000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (6 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
485,PT00M03.70S,2024-12-02T03:47:03.5Z,3,REGULAR,2pt,Jump Shot,[],1631101,24.26084099868594,30.88235294117647,1610612757,97,97,2024-12-02T03:47:07Z,4770000,False,96.0,176.0,1,left,S. Sharpe 19' pullup Jump Shot (15 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,19.99,Made,15.0,,,,,,,,,,,,
486,PT00M00.20S,2024-12-02T03:47:13.9Z,3,REGULAR,3pt,Jump Shot,[],1629656,68.80749014454665,23.52941176470588,1610612742,97,100,2024-12-02T03:47:31Z,4780000,False,-132.0,241.0,1,right,Q. Grimes 27' 3PT step back (23 PTS) (P. Washington 4 AST),"[1629656, 1629023]",1610612742.0,DAL,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,27.47,Made,23.0,P. Washington,1629023.0,4.0,,,,,,,,,
488,PT00M00.00S,2024-12-02T03:48:02.2Z,3,REGULAR,period,end,[],0,,,1610612757,97,100,2024-12-02T03:48:02Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-12-02T03:48:31.0Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,97,100,2024-12-02T03:49:50Z,4810000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-12-02T03:48:31.0Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612757,97,100,2024-12-02T03:49:50Z,4820000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-12-02T03:48:31.0Z,4,REGULAR,substitution,in,['startperiod'],1629028,,,1610612757,97,100,2024-12-02T03:49:50Z,4830000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-12-02T03:48:31.0Z,4,REGULAR,substitution,in,['startperiod'],1630702,,,1610612757,97,100,2024-12-02T03:49:50Z,4840000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-12-02T03:49:57.6Z,4,REGULAR,period,start,[],0,,,1610612757,97,100,2024-12-02T03:49:57Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M45.00S,2024-12-02T03:50:17.3Z,4,REGULAR,foul,offensive,[],1629028,,,1610612757,97,100,2024-12-02T03:50:23Z,4860000,False,,,0,,D. Ayton offensive FOUL (5 PF),"[1629028, 1628467]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202007.0,5.0,0.0,Kleber,1628467.0
499,PT11M45.00S,2024-12-02T03:50:17.3Z,4,REGULAR,turnover,offensive foul,[],1629028,,,1610612757,97,100,2024-12-02T03:50:17Z,4880000,False,,,0,,D. Ayton offensive foul TURNOVER (5 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.0,,,,,,,,,,,,,202007.0,,,,
500,PT11M31.00S,2024-12-02T03:50:41.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,69.59592641261499,22.30392156862745,1610612742,97,103,2024-12-02T03:51:05Z,4890000,False,-138.0,233.0,1,right,S. Dinwiddie 27' 3PT step back (9 PTS) (D. Powell 1 AST),"[203915, 203939]",1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,27.13,Made,9.0,D. Powell,203939.0,1.0,,,,,,,,,
502,PT11M12.00S,2024-12-02T03:50:58.8Z,4,REGULAR,2pt,Jump Shot,[],1631101,21.50131406044678,74.01960784313727,1610612757,99,103,2024-12-02T03:51:03Z,4910000,False,-120.0,150.0,1,left,S. Sharpe 19' pullup Jump Shot (17 PTS) (D. Ayton 3 AST),"[1631101, 1629028]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,19.18,Made,17.0,D. Ayton,1629028.0,3.0,,,,,,,,,
504,PT10M57.00S,2024-12-02T03:51:16.0Z,4,REGULAR,2pt,Jump Shot,[],1630702,77.87450722733246,32.59803921568628,1610612742,99,103,2024-12-02T03:51:46Z,4930000,False,-87.0,155.0,1,right,MISS J. Hardy 17' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,,,,17.82,Missed,,,,,,,,,,,,,
505,PT10M55.00S,2024-12-02T03:51:18.0Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,99,103,2024-12-02T03:51:46Z,4940000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,504.0,4.0,2.0,2.0,,,,,
506,PT10M41.00S,2024-12-02T03:51:33.3Z,4,REGULAR,turnover,bad pass,[],1630625,,,1610612757,99,103,2024-12-02T03:52:10Z,4950000,False,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 203915]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,2.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
507,PT10M41.00S,2024-12-02T03:51:33.3Z,4,REGULAR,steal,,[],203915,,,1610612742,99,103,2024-12-02T03:51:35Z,4960000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,
508,PT10M34.00S,2024-12-02T03:51:37.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630702,94.03745072273325,47.794117647058826,1610612742,99,105,2024-12-02T03:51:44Z,4970000,False,-11.0,4.0,1,right,J. Hardy running Layup (13 PTS) (S. Dinwiddie 4 AST),"[1630702, 203915]",1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,1.15,Made,13.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,
510,PT10M24.00S,2024-12-02T03:51:49.2Z,4,REGULAR,3pt,Jump Shot,[],1631101,31.09395532194481,75.24509803921569,1610612757,99,105,2024-12-02T03:52:49Z,4990000,False,-126.0,240.0,1,left,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,27.1,Missed,,,,,,,,,,,,,
511,PT10M21.00S,2024-12-02T03:51:52.2Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,99,105,2024-12-02T03:52:49Z,5000000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,510.0,1.0,1.0,0.0,,,,,
512,PT10M12.00S,2024-12-02T03:51:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,95.0886990801577,51.470588235294116,1610612742,99,107,2024-12-02T03:52:03Z,5010000,False,7.0,-6.0,1,right,S. Dinwiddie driving Layup (11 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,0.97,Made,11.0,,,,,,,,,,,,
513,PT09M55.00S,2024-12-02T03:52:18.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,16.245072273324574,41.911764705882355,1610612757,101,107,2024-12-02T03:53:43Z,5020000,False,40.0,100.0,1,left,S. Sharpe 10' turnaround fadeaway Jump Shot (19 PTS),[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,10.8,Made,19.0,,,,,,,,,,,,
514,PT09M38.00S,2024-12-02T03:52:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.9060446780552,45.34313725490196,1610612742,101,109,2024-12-02T03:53:58Z,5030000,False,-23.0,5.0,1,right,D. Powell alley-oop Layup (4 PTS) (S. Dinwiddie 5 AST),"[203939, 203915]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.38,Made,4.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,
516,PT09M21.00S,2024-12-02T03:52:53.0Z,4,REGULAR,2pt,Jump Shot,[],1631101,21.419185282523003,78.40839460784314,1610612757,101,109,2024-12-02T03:54:17Z,5050000,False,-142.0,149.0,1,left,MISS S. Sharpe 20' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,20.57,Missed,,,,,,,,,,,,,
517,PT09M18.00S,2024-12-02T03:52:56.0Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,101,109,2024-12-02T03:54:25Z,5060000,False,,,0,,M. Kleber REBOUND (Off:3 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,516.0,7.0,4.0,3.0,,,,,
518,PT09M12.00S,2024-12-02T03:53:00.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,69.33311432325887,17.647058823529413,1610612742,101,112,2024-12-02T03:54:41Z,5070000,False,-162.0,236.0,1,right,S. Dinwiddie 28' 3PT running pullup (14 PTS) (P. Washington 5 AST),"[203915, 1629023]",1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,28.6,Made,14.0,P. Washington,1629023.0,5.0,,,,,,,,,
519,PT08M51.00S,2024-12-02T03:53:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.863994743758213,51.470588235294116,1610612757,103,112,2024-12-02T03:53:27Z,5080000,False,-7.0,3.0,1,left,D. Ayton alley-oop Layup (18 PTS) (D. Avdija 2 AST),"[1629028, 1630166]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,0.78,Made,18.0,D. Avdija,1630166.0,2.0,,,,,,,,,
521,PT08M28.00S,2024-12-02T03:53:46.0Z,4,REGULAR,3pt,Jump Shot,[],1629023,68.01905387647832,64.70588235294117,1610612742,103,112,2024-12-02T03:55:19Z,5100000,False,74.0,248.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,25.88,Missed,,,,,,,,,,,,,
