actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
338,PT12M00.00S,2025-02-21T04:22:32.9Z,3,REGULAR,substitution,out,['startperiod'],1630625,,,1610612747,47,55,2025-02-21T04:23:57Z,3310000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-02-21T04:22:32.9Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612747,47,55,2025-02-21T04:23:57Z,3320000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-02-21T04:22:32.9Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612747,47,55,2025-02-21T04:23:57Z,3330000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-02-21T04:22:32.9Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612747,47,55,2025-02-21T04:23:57Z,3340000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-02-21T04:22:32.9Z,3,REGULAR,substitution,in,['startperiod'],203924,,,1610612747,47,55,2025-02-21T04:23:57Z,3350000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-02-21T04:24:04.3Z,3,REGULAR,period,start,[],0,,,1610612757,47,55,2025-02-21T04:24:04Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M51.00S,2025-02-21T04:24:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.258212877792378,47.30392156862745,1610612757,47,55,2025-02-21T04:24:17Z,3370000,False,13.0,6.0,1,left,MISS D. Avdija driving finger roll Layup,[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
345,PT11M49.00S,2025-02-21T04:24:14.0Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,47,55,2025-02-21T04:24:17Z,3380000,False,,,0,,J. Hayes REBOUND (Off:1 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,344.0,5.0,4.0,1.0,,,,,,,,,,,,
346,PT11M44.00S,2025-02-21T04:24:19.6Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,47,55,2025-02-21T04:24:23Z,3390000,False,,,0,,L. James lost ball TURNOVER (6 TO),"[2544, 1630166]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,6.0,Avdija,1630166.0,,,
347,PT11M44.00S,2025-02-21T04:24:19.6Z,3,REGULAR,steal,,[],1630166,,,1610612757,47,55,2025-02-21T04:24:21Z,3400000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
348,PT11M42.00S,2025-02-21T04:24:23.0Z,3,REGULAR,foul,personal,['2freethrow'],2544,,,1610612757,47,55,2025-02-21T04:24:34Z,3410000,False,,,0,,L. James shooting personal FOUL (1 PF) (Avdija 2 FT),"[2544, 1630166]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,1.0,0.0,Avdija,1630166.0,,,,,,,
350,PT11M42.00S,2025-02-21T04:24:57.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612757,48,55,2025-02-21T04:25:24Z,3430000,False,,,0,,D. Avdija Free Throw 1 of 2 (11 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
351,PT11M42.00S,2025-02-21T04:24:57.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612757,48,55,2025-02-21T04:25:24Z,3440000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT11M39.00S,2025-02-21T04:25:00.4Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,48,55,2025-02-21T04:25:24Z,3450000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,351.0,7.0,4.0,3.0,,,,,,,,,,,,
353,PT11M19.00S,2025-02-21T04:25:43.9Z,3,REGULAR,2pt,Jump Shot,[],1630559,89.43823915900131,20.098039215686274,1610612747,48,57,2025-02-21T04:25:49Z,3460000,False,-150.0,47.0,1,right,A. Reaves 15' fadeaway Jump Shot (21 PTS),[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,15.67,Made,,,,,,,,,,,,21.0,,,,,,
354,PT11M00.00S,2025-02-21T04:26:03.0Z,3,REGULAR,3pt,Jump Shot,[],203924,8.09789750328515,96.81372549019608,1610612757,48,57,2025-02-21T04:26:07Z,3470000,False,-234.0,24.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
355,PT10M56.00S,2025-02-21T04:26:07.0Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,48,57,2025-02-21T04:26:07Z,3480000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,354.0,8.0,5.0,3.0,,,,,,,,,,,,
356,PT10M52.00S,2025-02-21T04:26:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,92.9862023653088,42.8921568627451,1610612747,48,59,2025-02-21T04:26:16Z,3490000,False,-36.0,13.0,1,right,L. James running Layup (18 PTS) (R. Hachimura 1 AST),"[2544, 1629060]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,,,,,,18.0,,,,R. Hachimura,1629060.0,1.0
358,PT10M37.00S,2025-02-21T04:26:29.4Z,3,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,48,59,2025-02-21T04:28:43Z,3510000,False,,,0,,D. Avdija lost ball out-of-bounds TURNOVER (1 TO),[1630166],1610612757.0,POR,lost ball,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2882.0,,,,,,1.0,,,,,
359,PT10M27.00S,2025-02-21T04:26:45.8Z,3,REGULAR,turnover,bad pass,[],1629060,,,1610612747,48,59,2025-02-21T04:26:50Z,3520000,False,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1641739]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,Camara,1641739.0,,,
360,PT10M27.00S,2025-02-21T04:26:45.8Z,3,REGULAR,steal,,[],1641739,,,1610612757,48,59,2025-02-21T04:26:47Z,3530000,False,,,0,,T. Camara STEAL (4 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
361,PT10M23.00S,2025-02-21T04:26:50.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,5.732588699080158,50.49019607843137,1610612757,50,59,2025-02-21T04:27:00Z,3540000,False,-2.0,1.0,1,left,T. Camara running DUNK (10 PTS) (J. Grant 1 AST),"[1641739, 203924]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,,,10.0,,,,J. Grant,203924.0,1.0
364,PT10M08.00S,2025-02-21T04:27:15.1Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612747,50,59,2025-02-21T04:27:22Z,3570000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (James 2 FT),"[203924, 2544]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,202035.0,1.0,0.0,James,2544.0,,,,,,,
366,PT10M08.00S,2025-02-21T04:27:37.3Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,50,60,2025-02-21T04:27:37Z,3590000,False,,,0,,L. James Free Throw 1 of 2 (19 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
367,PT10M08.00S,2025-02-21T04:27:57.1Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,50,61,2025-02-21T04:27:57Z,3600000,False,,,0,,L. James Free Throw 2 of 2 (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,20.0,,,,,,
368,PT09M54.00S,2025-02-21T04:28:15.8Z,3,REGULAR,foul,offensive,[],1642270,,,1610612757,50,61,2025-02-21T04:28:24Z,3610000,False,,,0,,D. Clingan offensive FOUL (2 PF),"[1642270, 1630559]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2882.0,2.0,0.0,Reaves,1630559.0,,,,,,,
370,PT09M54.00S,2025-02-21T04:28:15.8Z,3,REGULAR,turnover,offensive foul,[],1642270,,,1610612757,50,61,2025-02-21T04:28:15Z,3630000,False,,,0,,D. Clingan offensive foul TURNOVER (3 TO),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2882.0,,,,,,3.0,,,,,
371,PT09M38.00S,2025-02-21T04:28:50.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,79.97700394218134,35.294117647058826,1610612747,50,61,2025-02-21T04:28:59Z,3640000,False,-74.0,136.0,1,right,MISS L. James 15' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,15.43,Missed,,,,,,,,,,,,,,,,,,
372,PT09M38.00S,2025-02-21T04:28:50.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,50,61,2025-02-21T04:28:59Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,371.0,,,,,,,,,,,,,,,
373,PT09M38.00S,2025-02-21T04:28:55.5Z,3,REGULAR,foul,personal,[],203924,,,1610612747,50,61,2025-02-21T04:29:02Z,3660000,False,,,0,,J. Grant loose ball personal FOUL (2 PF),"[203924, 1629637]",1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,2882.0,2.0,0.0,Hayes,1629637.0,,,,,,,
375,PT09M35.00S,2025-02-21T04:29:14.0Z,3,REGULAR,turnover,lost ball,[],1630559,,,1610612747,50,61,2025-02-21T04:30:30Z,3680000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1629014]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,Simons,1629014.0,,,
376,PT09M35.00S,2025-02-21T04:29:14.0Z,3,REGULAR,steal,,[],1629014,,,1610612757,50,61,2025-02-21T04:29:15Z,3690000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
377,PT09M32.00S,2025-02-21T04:29:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629014,6.389618922470433,53.18627450980392,1610612757,50,61,2025-02-21T04:29:26Z,3700000,False,-16.0,8.0,1,left,MISS A. Simons running Layup,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
378,PT09M32.00S,2025-02-21T04:29:21.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,50,61,2025-02-21T04:29:21Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,377.0,,,,,,,,,,,,,,,
380,PT09M24.00S,2025-02-21T04:29:44.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642270,5.206964520367937,50.73529411764706,1610612757,52,61,2025-02-21T04:31:12Z,3730000,False,-4.0,-4.0,1,left,D. Clingan cutting DUNK (4 PTS) (D. Avdija 3 AST),"[1642270, 1630166]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,,,4.0,,,,D. Avdija,1630166.0,3.0
382,PT08M58.00S,2025-02-21T04:30:11.7Z,3,REGULAR,turnover,lost ball,[],1630559,,,1610612747,52,61,2025-02-21T04:30:15Z,3750000,False,,,0,,A. Reaves lost ball TURNOVER (3 TO),"[1630559, 203924]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,Grant,203924.0,,,
383,PT08M58.00S,2025-02-21T04:30:11.7Z,3,REGULAR,steal,,[],203924,,,1610612757,52,61,2025-02-21T04:30:13Z,3760000,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M54.00S,2025-02-21T04:30:15.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203924,6.258212877792378,52.94117647058824,1610612757,52,61,2025-02-21T04:30:21Z,3770000,False,-15.0,6.0,1,left,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
385,PT08M52.00S,2025-02-21T04:30:17.5Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,52,61,2025-02-21T04:30:21Z,3780000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:6),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,384.0,9.0,6.0,3.0,,,,,,,,,,,,
386,PT08M50.00S,2025-02-21T04:30:21.2Z,3,REGULAR,foul,personal,[],1630166,,,1610612747,52,61,2025-02-21T04:30:31Z,3790000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1629637]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202035.0,2.0,0.0,Hayes,1629637.0,,,,,,,
388,PT08M42.00S,2025-02-21T04:30:50.3Z,3,REGULAR,2pt,Jump Shot,[],2544,78.40013140604468,74.26470588235294,1610612747,52,61,2025-02-21T04:32:28Z,3810000,False,121.0,151.0,1,right,MISS L. James 19' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right Center,19.33,Missed,,,,,,,,,,,,,,,,,,
389,PT08M39.00S,2025-02-21T04:30:53.3Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,52,61,2025-02-21T04:30:54Z,3820000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,388.0,4.0,4.0,0.0,,,,,,,,,,,,
390,PT08M26.00S,2025-02-21T04:31:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.1268068331143235,57.35294117647059,1610612757,52,61,2025-02-21T04:31:09Z,3830000,False,-37.0,5.0,1,left,MISS J. Grant driving finger roll Layup,[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
391,PT08M24.00S,2025-02-21T04:31:07.5Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,52,61,2025-02-21T04:31:07Z,3840000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:7),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,390.0,10.0,7.0,3.0,,,,,,,,,,,,
392,PT08M20.00S,2025-02-21T04:31:12.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,68.15045992115637,26.96078431372549,1610612747,52,61,2025-02-21T04:34:13Z,3850000,False,-115.0,247.0,1,right,MISS L. James 27' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
393,PT08M17.00S,2025-02-21T04:31:15.6Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,52,61,2025-02-21T04:34:13Z,3860000,False,,,0,,T. Camara REBOUND (Off:1 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,,,
394,PT08M14.00S,2025-02-21T04:31:17.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203924,16.507884362680684,95.83333333333334,1610612757,52,61,2025-02-21T04:31:24Z,3870000,False,-229.0,103.0,1,left,MISS J. Grant 25' running 3PT,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
395,PT08M10.00S,2025-02-21T04:31:21.7Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612747,52,61,2025-02-21T04:31:24Z,3880000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,,,
396,PT08M04.00S,2025-02-21T04:31:27.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,68.67608409986859,19.852941176470587,1610612747,52,64,2025-02-21T04:34:17Z,3890000,False,-151.0,242.0,1,right,L. James 28' 3PT running (23 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Above the Break 3,24+ Left Center,28.5,Made,,,,,,,,,,,,23.0,,,,A. Reaves,1630559.0,3.0
398,PT07M42.00S,2025-02-21T04:31:49.3Z,3,REGULAR,3pt,Jump Shot,[],1630166,9.543363994743759,4.166666666666666,1610612757,55,64,2025-02-21T04:31:53Z,3910000,False,229.0,37.0,1,left,D. Avdija 3PT  (14 PTS) (T. Camara 2 AST),"[1630166, 1641739]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,23.22,Made,,,,,,,,,,,,14.0,,,,T. Camara,1641739.0,2.0
400,PT07M29.00S,2025-02-21T04:32:02.3Z,3,REGULAR,2pt,Jump Shot,[],1629637,84.05059132720105,32.1078431372549,1610612747,55,66,2025-02-21T04:35:03Z,3930000,False,-89.0,97.0,1,right,J. Hayes 13' floating Jump Shot (9 PTS) (A. Reaves 4 AST),"[1629637, 1630559]",1610612747.0,LAL,floating,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,13.23,Made,,,,,,,,,,,,9.0,,,,A. Reaves,1630559.0,4.0
403,PT07M14.00S,2025-02-21T04:32:25.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,55,66,2025-02-21T04:32:29Z,3960000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M14.00S,2025-02-21T04:32:25.8Z,3,REGULAR,substitution,in,[],1630703,,,1610612757,55,66,2025-02-21T04:32:29Z,3970000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M08.00S,2025-02-21T04:32:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.995400788436268,47.549019607843135,1610612757,57,66,2025-02-21T04:32:52Z,3980000,False,12.0,4.0,1,left,D. Avdija driving Layup (16 PTS) (S. Henderson 3 AST),"[1630166, 1630703]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,,,,,,,,16.0,,,,S. Henderson,1630703.0,3.0
407,PT07M08.00S,2025-02-21T04:32:52.0Z,3,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612757,57,66,2025-02-21T04:34:01Z,4000000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Avdija 1 FT),"[1629637, 1630166]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,2.0,0.0,Avdija,1630166.0,,,,,,,
409,PT07M08.00S,2025-02-21T04:33:15.9Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,57,66,2025-02-21T04:33:20Z,4020000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M08.00S,2025-02-21T04:33:15.9Z,3,REGULAR,substitution,in,[],1629057,,,1610612757,57,66,2025-02-21T04:33:20Z,4030000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M08.00S,2025-02-21T04:33:43.0Z,3,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,58,66,2025-02-21T04:33:58Z,4040000,False,,,0,,D. Avdija Free Throw 1 of 1 (17 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
412,PT06M53.00S,2025-02-21T04:34:01.9Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,58,66,2025-02-21T04:34:10Z,4050000,False,,,0,,L. James bad pass TURNOVER (7 TO),"[2544, 1629057]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,7.0,Williams III,1629057.0,,,
413,PT06M53.00S,2025-02-21T04:34:01.9Z,3,REGULAR,steal,,[],1629057,,,1610612757,58,66,2025-02-21T04:37:40Z,4060000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
414,PT06M51.00S,2025-02-21T04:34:04.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,5.863994743758213,49.26470588235294,1610612757,60,66,2025-02-21T04:34:17Z,4070000,False,4.0,3.0,1,left,D. Avdija running DUNK (19 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,,,,19.0,,,,,,
415,PT06M51.00S,2025-02-21T04:34:11.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,60,66,2025-02-21T04:34:11Z,4080000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M28.00S,2025-02-21T04:37:20.9Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,60,66,2025-02-21T04:37:25Z,4090000,False,,,0,,L. James bad pass TURNOVER (8 TO),"[2544, 1641739]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,8.0,Camara,1641739.0,,,
417,PT06M28.00S,2025-02-21T04:37:20.9Z,3,REGULAR,steal,,[],1641739,,,1610612757,60,66,2025-02-21T04:37:22Z,4100000,False,,,0,,T. Camara STEAL (5 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
418,PT06M17.00S,2025-02-21T04:37:32.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630166,7.835085413929041,50.245098039215684,1610612757,62,66,2025-02-21T04:37:36Z,4110000,False,-1.0,21.0,1,left,D. Avdija turnaround Hook (21 PTS) (J. Grant 2 AST),"[1630166, 203924]",1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,,,21.0,,,,J. Grant,203924.0,2.0
420,PT06M08.00S,2025-02-21T04:37:44.3Z,3,REGULAR,violation,kicked ball,[],1630166,,,1610612747,62,66,2025-02-21T04:39:23Z,4130000,False,,,0,,D. Avdija kicked ball VIOLATION,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,202053.0,,,,,,,,,,,
421,PT06M08.00S,2025-02-21T04:37:47.4Z,3,REGULAR,substitution,out,[],2544,,,1610612747,62,66,2025-02-21T04:37:54Z,4140000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M08.00S,2025-02-21T04:37:47.4Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,62,66,2025-02-21T04:37:54Z,4150000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M06.00S,2025-02-21T04:38:07.5Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,62,66,2025-02-21T04:38:11Z,4160000,False,,,0,,A. Reaves bad pass TURNOVER (4 TO),"[1630559, 1630166]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,4.0,Avdija,1630166.0,,,
424,PT06M06.00S,2025-02-21T04:38:07.5Z,3,REGULAR,steal,,[],1630166,,,1610612757,62,66,2025-02-21T04:38:09Z,4170000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
