actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
350,PT12M00.00S,2025-01-27T00:25:28.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,53,66,2025-01-27T00:26:37Z,3450000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-01-27T00:25:28.5Z,3,REGULAR,substitution,in,['startperiod'],203924,,,1610612760,53,66,2025-01-27T00:26:37Z,3460000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-01-27T00:25:28.5Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612760,53,66,2025-01-27T00:26:37Z,3470000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-01-27T00:25:28.5Z,3,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,53,66,2025-01-27T00:26:37Z,3480000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-01-27T00:26:59.4Z,3,REGULAR,period,start,[],0,,,1610612760,53,66,2025-01-27T00:26:59Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M42.00S,2025-01-27T00:27:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,86.41590013140605,36.27450980392157,1610612760,53,66,2025-01-27T00:27:22Z,3500000,False,-69.0,75.0,1,right,MISS J. Williams 10' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,10.18,Missed,,,,,,,,,,,,,,,,,,
356,PT11M39.00S,2025-01-27T00:27:18.5Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,53,66,2025-01-27T00:27:18Z,3510000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,,355.0,,,,,,2.0,2.0,0.0,,,,,,,,
357,PT11M23.00S,2025-01-27T00:27:35.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642270,12.040078843626807,51.71568627450981,1610612757,53,66,2025-01-27T00:27:39Z,3520000,False,-9.0,61.0,1,left,MISS D. Clingan 6' Jump Shot,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
358,PT11M21.00S,2025-01-27T00:27:37.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,53,66,2025-01-27T00:27:39Z,3530000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,357.0,,,,,,1.0,1.0,0.0,,,,,,,,
359,PT11M11.00S,2025-01-27T00:27:47.0Z,3,REGULAR,3pt,Jump Shot,[],1630598,77.61169513797634,7.8431372549019605,1610612760,53,66,2025-01-27T00:27:51Z,3540000,False,-211.0,158.0,1,right,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
360,PT11M08.00S,2025-01-27T00:27:50.0Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,53,66,2025-01-27T00:27:51Z,3550000,False,,,0,,D. Clingan REBOUND (Off:0 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,359.0,,,,,,3.0,3.0,0.0,,,,,,,,
361,PT10M57.00S,2025-01-27T00:28:01.5Z,3,REGULAR,3pt,Jump Shot,[],1629014,10.068988173455978,95.09803921568627,1610612757,53,66,2025-01-27T00:30:10Z,3560000,False,-225.0,42.0,1,left,MISS A. Simons step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
362,PT10M52.00S,2025-01-27T00:28:06.5Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,53,66,2025-01-27T00:28:06Z,3570000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,,361.0,,,,,,4.0,3.0,1.0,,,,,,,,
363,PT10M52.00S,2025-01-27T00:28:05.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,5.590000152587891,50.0,1610612757,53,66,2025-01-27T00:28:08Z,3580000,False,0.0,0.0,1,left,MISS D. Clingan tip Layup,[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
364,PT10M52.00S,2025-01-27T00:28:05.7Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,53,66,2025-01-27T00:28:08Z,3590000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,363.0,,,,,,5.0,3.0,2.0,,,,,,,,
365,PT10M49.00S,2025-01-27T00:28:09.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,11.251642575558476,96.07843137254902,1610612757,56,66,2025-01-27T00:28:14Z,3600000,False,-230.0,53.0,1,left,T. Camara 3PT  (14 PTS) (D. Avdija 6 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.65,Made,14.0,,,,,,,,,,D. Avdija,1630166.0,6.0,,,,,
367,PT10M32.00S,2025-01-27T00:28:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.3712220762155,49.26470588235294,1610612760,56,68,2025-01-27T00:28:34Z,3620000,False,-4.0,132.0,1,right,S. Gilgeous-Alexander 13' pullup Jump Shot (19 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.21,Made,19.0,,,,,,,,,,,,,,,,,
368,PT10M10.00S,2025-01-27T00:28:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,7.046649145860711,55.88235294117647,1610612757,56,68,2025-01-27T00:28:55Z,3630000,False,-29.0,14.0,1,left,MISS D. Clingan Layup,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
369,PT10M09.00S,2025-01-27T00:28:48.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,56,68,2025-01-27T02:28:46Z,3640000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:6),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,368.0,,,,,,8.0,6.0,2.0,,,,,,,,
370,PT10M03.00S,2025-01-27T00:28:54.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,78.53153745072274,6.61764705882353,1610612760,56,68,2025-01-27T00:32:01Z,3650000,False,-217.0,149.0,1,right,MISS A. Wiggins 26' running 3PT,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
371,PT10M01.00S,2025-01-27T00:28:56.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,56,68,2025-01-27T00:29:01Z,3660000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,370.0,,,,,,6.0,4.0,2.0,,,,,,,,
372,PT09M50.00S,2025-01-27T00:29:08.5Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,56,68,2025-01-27T00:29:14Z,3670000,False,,,0,,D. Avdija bad pass TURNOVER (3 TO),"[1630166, 1628983]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,Gilgeous-Alexander,1628983.0,,
373,PT09M50.00S,2025-01-27T00:29:08.5Z,3,REGULAR,steal,,[],1628983,,,1610612760,56,68,2025-01-27T00:29:10Z,3680000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
374,PT09M42.00S,2025-01-27T00:29:16.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,77.21747700394218,11.519607843137255,1610612760,56,68,2025-01-27T00:29:24Z,3690000,False,-192.0,162.0,1,right,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
375,PT09M38.00S,2025-01-27T00:29:20.8Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,56,68,2025-01-27T00:29:24Z,3700000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,374.0,,,,,,5.0,4.0,1.0,,,,,,,,
376,PT09M18.00S,2025-01-27T00:29:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,11.514454664914586,47.794117647058826,1610612757,58,68,2025-01-27T00:29:47Z,3710000,False,11.0,56.0,1,left,T. Camara driving Layup (16 PTS) (J. Grant 3 AST),"[1641739, 203924]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,16.0,,,,,,,,,,J. Grant,203924.0,3.0,,,,,
378,PT09M01.00S,2025-01-27T00:30:00.1Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612760,58,68,2025-01-27T00:30:13Z,3730000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[1642270, 1628392]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,2003.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,
380,PT09M01.00S,2025-01-27T00:30:36.2Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,58,68,2025-01-27T00:30:55Z,3750000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT09M01.00S,2025-01-27T00:30:36.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,58,68,2025-01-27T00:30:55Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,
382,PT09M01.00S,2025-01-27T00:30:36.2Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,58,68,2025-01-27T00:30:55Z,3770000,False,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
383,PT08M58.00S,2025-01-27T00:30:39.2Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,58,68,2025-01-27T00:30:55Z,3780000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,382.0,,,,,,6.0,5.0,1.0,,,,,,,,
384,PT08M44.00S,2025-01-27T00:31:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,8.623521681997373,43.13725490196079,1610612757,60,68,2025-01-27T00:31:20Z,3790000,False,34.0,29.0,1,left,T. Camara driving finger roll Layup (18 PTS),[1641739],1610612757.0,POR,driving finger roll,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,18.0,,,,,,,,,,,,,,,,,
385,PT08M32.00S,2025-01-27T00:31:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,92.19776609724047,41.66666666666667,1610612760,60,70,2025-01-27T01:28:59Z,3800000,False,-42.0,21.0,1,right,S. Gilgeous-Alexander driving floating bank Jump Shot (21 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,21.0,,,,,,,,,,,,,,,,,
386,PT08M32.00S,2025-01-27T00:31:25.2Z,3,REGULAR,foul,personal,['1freethrow'],1641739,,,1610612760,60,70,2025-01-27T00:31:30Z,3810000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Gilgeous-Alexander 1 FT),"[1641739, 1628983]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,202035.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
388,PT08M32.00S,2025-01-27T00:31:40.5Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,60,71,2025-01-27T00:31:40Z,3830000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
389,PT08M22.00S,2025-01-27T00:31:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.017739816031538,46.568627450980394,1610612757,62,71,2025-01-27T00:31:58Z,3840000,False,17.0,32.0,1,left,D. Avdija driving Layup (21 PTS) (A. Simons 2 AST),"[1630166, 1629014]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.66,Made,21.0,,,,,,,,,,A. Simons,1629014.0,2.0,,,,,
390,PT08M10.00S,2025-01-27T00:32:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,83.26215505913272,52.69607843137255,1610612760,62,73,2025-01-27T00:32:12Z,3850000,False,13.0,105.0,1,right,I. Hartenstein 10' floating Jump Shot (9 PTS) (J. Williams 5 AST),"[1628392, 1631114]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.57,Made,9.0,,,,,,,,,,J. Williams,1631114.0,5.0,,,,,
392,PT07M57.00S,2025-01-27T00:32:18.3Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,62,73,2025-01-27T00:32:38Z,3870000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Simons 2 FT),"[1628392, 1629014]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,202035.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,,
394,PT07M57.00S,2025-01-27T00:32:44.8Z,3,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,63,73,2025-01-27T00:32:44Z,3890000,False,,,0,,A. Simons Free Throw 1 of 2 (6 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
395,PT07M57.00S,2025-01-27T00:32:56.7Z,3,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,64,73,2025-01-27T00:32:56Z,3900000,False,,,0,,A. Simons Free Throw 2 of 2 (7 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
396,PT07M49.00S,2025-01-27T00:33:07.4Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612760,64,73,2025-01-27T00:33:14Z,3910000,False,,,0,,J. Grant shooting personal FOUL (4 PF) (Williams 2 FT),"[203924, 1631114]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,2003.0,4.0,0.0,Williams,1631114.0,,,,,,,,,,,
398,PT07M49.00S,2025-01-27T00:33:40.3Z,3,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,64,74,2025-01-27T00:33:40Z,3930000,False,,,0,,J. Williams Free Throw 1 of 2 (18 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
399,PT07M49.00S,2025-01-27T00:33:41.6Z,3,REGULAR,substitution,out,[],203924,,,1610612760,64,74,2025-01-27T00:33:57Z,3940000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M49.00S,2025-01-27T00:33:41.6Z,3,REGULAR,substitution,out,[],1642270,,,1610612760,64,74,2025-01-27T00:33:57Z,3950000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M49.00S,2025-01-27T00:33:41.6Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,64,74,2025-01-27T00:33:57Z,3960000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M49.00S,2025-01-27T00:33:41.6Z,3,REGULAR,substitution,in,[],1629057,,,1610612760,64,74,2025-01-27T00:33:57Z,3970000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M49.00S,2025-01-27T00:33:41.6Z,3,REGULAR,substitution,in,[],1630703,,,1610612760,64,74,2025-01-27T00:33:57Z,3980000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M49.00S,2025-01-27T00:33:41.6Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,64,74,2025-01-27T00:33:57Z,3990000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M49.00S,2025-01-27T00:34:00.8Z,3,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,64,75,2025-01-27T00:34:00Z,4000000,False,,,0,,J. Williams Free Throw 2 of 2 (19 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
406,PT07M36.00S,2025-01-27T00:34:20.0Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612757,64,75,2025-01-27T00:34:29Z,4010000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Camara 2 FT),"[1631114, 1641739]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,1.0,0.0,Camara,1641739.0,,,,,,,,,,,
408,PT07M36.00S,2025-01-27T00:34:42.7Z,3,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,64,75,2025-01-27T00:34:42Z,4030000,False,,,0,,MISS T. Camara Free Throw 1 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
409,PT07M36.00S,2025-01-27T00:34:42.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,64,75,2025-01-27T00:34:42Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,408.0,,,,,,,,,,,,,,,,
410,PT07M36.00S,2025-01-27T00:35:00.2Z,3,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,65,75,2025-01-27T00:35:00Z,4050000,False,,,0,,T. Camara Free Throw 2 of 2 (19 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
411,PT07M23.00S,2025-01-27T00:35:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.14651773981603,52.450980392156865,1610612760,65,77,2025-01-27T00:38:53Z,4060000,False,12.0,31.0,1,right,S. Gilgeous-Alexander cutting Layup (24 PTS) (I. Hartenstein 5 AST),"[1628983, 1628392]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.31,Made,24.0,,,,,,,,,,I. Hartenstein,1628392.0,5.0,,,,,
413,PT07M08.00S,2025-01-27T00:35:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630703,20.18725361366623,7.352941176470589,1610612757,65,77,2025-01-27T00:35:32Z,4080000,False,213.0,137.0,1,left,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
414,PT07M06.00S,2025-01-27T00:35:31.0Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,65,77,2025-01-27T00:35:32Z,4090000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,413.0,,,,,,1.0,1.0,0.0,,,,,,,,
415,PT06M50.00S,2025-01-27T00:35:46.8Z,3,REGULAR,2pt,Jump Shot,[],1631114,78.0059132720105,46.81372549019608,1610612760,65,77,2025-01-27T00:35:59Z,4100000,False,-16.0,154.0,1,right,MISS J. Williams 15' turnaround fadeaway Shot,[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,15.5,Missed,,,,,,,,,,,,,,,,,,
416,PT06M47.00S,2025-01-27T00:35:49.8Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,65,77,2025-01-27T00:35:59Z,4110000,False,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Center,,,,415.0,,,,,,6.0,3.0,3.0,,,,,,,,
417,PT06M39.00S,2025-01-27T00:35:57.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,13.222733245729303,96.81372549019608,1610612757,68,77,2025-01-27T00:36:07Z,4120000,False,-234.0,72.0,1,left,T. Camara 24' 3PT  (22 PTS) (A. Simons 3 AST),"[1641739, 1629014]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,24.49,Made,22.0,,,,,,,,,,A. Simons,1629014.0,3.0,,,,,
419,PT06M38.00S,2025-01-27T00:36:03.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,68,77,2025-01-27T00:36:03Z,4140000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M38.00S,2025-01-27T00:38:12.7Z,3,REGULAR,substitution,out,[],1630166,,,1610612760,68,77,2025-01-27T00:38:30Z,4150000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M38.00S,2025-01-27T00:38:12.7Z,3,REGULAR,substitution,in,[],1631101,,,1610612760,68,77,2025-01-27T00:38:30Z,4160000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M21.00S,2025-01-27T00:39:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,88.78120893561103,55.392156862745104,1610612760,68,77,2025-01-27T00:39:17Z,4170000,False,27.0,53.0,1,right,MISS J. Williams driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
424,PT06M18.00S,2025-01-27T00:39:12.5Z,3,REGULAR,rebound,defensive,[],1630703,,,1610612757,68,77,2025-01-27T00:39:12Z,4180000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,423.0,,,,,,2.0,2.0,0.0,,,,,,,,
425,PT06M12.00S,2025-01-27T00:39:18.5Z,3,REGULAR,2pt,Jump Shot,[],1631101,22.683968462549277,49.01960784313725,1610612757,70,77,2025-01-27T00:39:30Z,4190000,False,5.0,161.0,1,left,S. Sharpe 16' pullup Jump Shot (7 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,16.08,Made,7.0,,,,,,,,,,,,,,,,,
426,PT05M59.00S,2025-01-27T00:39:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612760,70,77,2025-01-27T00:39:44Z,4200000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629014, 1628983]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,202035.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
428,PT05M59.00S,2025-01-27T00:40:01.4Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,70,78,2025-01-27T00:40:01Z,4220000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
429,PT05M59.00S,2025-01-27T00:40:18.6Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,70,79,2025-01-27T00:40:18Z,4230000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
431,PT05M36.00S,2025-01-27T00:41:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,11.777266754270697,44.11764705882353,1610612757,70,79,2025-01-27T00:41:15Z,4250000,False,29.0,58.0,1,left,MISS R. Williams III 6' driving finger roll Layup - blocked,"[1629057, 1628392]",1610612757.0,POR,driving finger roll,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
