actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
514,PT10M53.00S,2025-01-31T05:01:09.6Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,94,77,2025-01-31T05:09:57Z,5020000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,200834.0,,,,,,
518,PT10M35.00S,2025-01-31T05:01:44.3Z,4,REGULAR,substitution,in,[],1631094,,,1610612757,94,77,2025-01-31T05:01:46Z,5060000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M35.00S,2025-01-31T05:01:44.3Z,4,REGULAR,substitution,out,[],1630243,,,1610612757,94,77,2025-01-31T05:01:57Z,5070000,False,,,0,,SUB out: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M35.00S,2025-01-31T05:02:00.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,94,77,2025-01-31T05:02:00Z,5080000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M30.00S,2025-01-31T05:05:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,7.966491458607096,39.705882352941174,1610612757,96,77,2025-01-31T05:05:05Z,5100000,False,51.0,22.0,1,left,A. Simons driving finger roll Layup (8 PTS) (D. Avdija 4 AST),"[1629014, 1630166]",1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,8.0,,,,,,,D. Avdija,1630166.0,4.0,,,,,,,,
523,PT10M14.00S,2025-01-31T05:05:18.0Z,4,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612753,96,77,2025-01-31T05:05:28Z,5110000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Isaac 2 FT),"[1631133, 1628371]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,3.0,0.0,Isaac,1628371.0,,
526,PT10M14.00S,2025-01-31T05:05:48.5Z,4,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,96,78,2025-01-31T05:05:48Z,5130000,False,,,0,,J. Isaac Free Throw 1 of 2 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
527,PT10M14.00S,2025-01-31T05:06:10.5Z,4,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,96,79,2025-01-31T05:06:10Z,5140000,False,,,0,,J. Isaac Free Throw 2 of 2 (4 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
528,PT09M54.00S,2025-01-31T05:06:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,6.521024967148489,52.94117647058824,1610612757,96,79,2025-01-31T05:06:39Z,5150000,False,-15.0,9.0,1,left,MISS J. Walker Layup - blocked,"[1631133, 1628371]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.71,Missed,,Isaac,1628371.0,,,,,,,,,,,,,,,
529,PT09M54.00S,2025-01-31T05:06:33.6Z,4,REGULAR,block,,[],1628371,,,1610612757,96,79,2025-01-31T05:06:36Z,5160000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT09M54.00S,2025-01-31T05:06:33.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,96,79,2025-01-31T05:06:39Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,528.0,,,,,,,,,,,,,,
532,PT09M48.00S,2025-01-31T05:06:52.0Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,96,79,2025-01-31T05:06:55Z,5190000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1628371]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Isaac,1628371.0
533,PT09M48.00S,2025-01-31T05:06:52.0Z,4,REGULAR,steal,,[],1628371,,,1610612753,96,79,2025-01-31T05:06:53Z,5200000,False,,,0,,J. Isaac STEAL (2 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT09M39.00S,2025-01-31T05:07:04.4Z,4,REGULAR,turnover,traveling,[],1630175,,,1610612753,96,79,2025-01-31T05:07:11Z,5210000,False,,,0,,C. Anthony traveling TURNOVER (2 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,1627526.0,,,,,,
535,PT09M39.00S,2025-01-31T05:07:06.3Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,96,79,2025-01-31T05:07:15Z,5220000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M39.00S,2025-01-31T05:07:06.3Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,96,79,2025-01-31T05:07:15Z,5230000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M23.00S,2025-01-31T05:07:40.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,29.25427069645204,76.9607843137255,1610612757,99,79,2025-01-31T05:07:45Z,5240000,False,-135.0,222.0,1,left,S. Sharpe 26' 3PT step back (18 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.01,Made,18.0,,,,,,,,,,,,,,,,,
538,PT09M00.00S,2025-01-31T05:08:03.7Z,4,REGULAR,3pt,Jump Shot,[],1630175,71.30420499342969,79.90196078431373,1610612753,99,82,2025-01-31T05:08:07Z,5250000,False,150.0,217.0,1,right,C. Anthony 26' 3PT  (16 PTS) (P. Banchero 3 AST),"[1630175, 1631094]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,26.37,Made,16.0,,,,,,,P. Banchero,1631094.0,3.0,,,,,,,,
540,PT08M41.00S,2025-01-31T05:08:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,4.944152431011826,53.18627450980392,1610612757,99,82,2025-01-31T05:08:29Z,5270000,False,-16.0,-6.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
542,PT08M39.00S,2025-01-31T05:08:24.5Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,99,82,2025-01-31T05:08:29Z,5290000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,540.0,6.0,5.0,1.0,,,,,,,,,,,
543,PT08M27.00S,2025-01-31T05:08:36.9Z,4,REGULAR,3pt,Jump Shot,[],1631094,66.5735873850197,24.754901960784316,1610612753,99,82,2025-01-31T05:08:42Z,5300000,False,-126.0,262.0,1,right,MISS P. Banchero 29' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,29.05,Missed,,,,,,,,,,,,,,,,,,
544,PT08M24.00S,2025-01-31T05:08:39.9Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,99,82,2025-01-31T05:25:45Z,5310000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,543.0,7.0,5.0,2.0,,,,,,,,,,,
545,PT08M20.00S,2025-01-31T05:08:44.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,92.59198423127464,48.529411764705884,1610612753,99,82,2025-01-31T05:08:48Z,5320000,False,-7.0,17.0,1,right,MISS P. Banchero driving finger roll Layup - blocked,"[1631094, 1630166]",1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.86,Missed,,Avdija,1630166.0,,,,,,,,,,,,,,,
546,PT08M20.00S,2025-01-31T05:08:44.8Z,4,REGULAR,block,,[],1630166,,,1610612753,99,82,2025-01-31T05:08:46Z,5330000,False,,,0,,D. Avdija BLOCK (2 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
547,PT08M18.00S,2025-01-31T05:08:46.8Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,99,82,2025-01-31T05:08:48Z,5340000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,545.0,4.0,4.0,0.0,,,,,,,,,,,
548,PT08M15.00S,2025-01-31T05:08:52.6Z,4,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612757,99,82,2025-01-31T05:13:04Z,5350000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Avdija 2 FT),"[1628976, 1630166]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,2.0,0.0,Avdija,1630166.0,,
551,PT08M15.00S,2025-01-31T05:09:22.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,99,82,2025-01-31T05:12:53Z,5380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M15.00S,2025-01-31T05:13:07.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,100,82,2025-01-31T05:16:59Z,5400000,False,,,0,,D. Avdija Free Throw 1 of 2 (10 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
554,PT08M15.00S,2025-01-31T05:13:08.4Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,100,82,2025-01-31T05:13:21Z,5410000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M15.00S,2025-01-31T05:13:08.4Z,4,REGULAR,substitution,in,[],1630703,,,1610612757,100,82,2025-01-31T05:13:21Z,5420000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M15.00S,2025-01-31T05:13:07.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,101,82,2025-01-31T05:16:59Z,5430000,False,,,0,,D. Avdija Free Throw 2 of 2 (11 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
557,PT07M50.00S,2025-01-31T05:13:46.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,101,82,2025-01-31T05:13:53Z,5440000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203593.0,,,,,,
558,PT07M37.00S,2025-01-31T05:14:11.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,20.45006570302234,70.58823529411765,1610612757,101,82,2025-01-31T05:14:16Z,5450000,False,-103.0,140.0,1,left,MISS S. Sharpe 17' Jump Shot,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,17.35,Missed,,,,,,,,,,,,,,,,,,
559,PT07M35.00S,2025-01-31T05:14:13.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,101,82,2025-01-31T05:14:16Z,5460000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,558.0,,,,,,,,,,,,,,
562,PT07M21.00S,2025-01-31T05:14:47.9Z,4,REGULAR,2pt,Jump Shot,[],1631094,92.46057818659659,73.77450980392157,1610612753,101,84,2025-01-31T05:14:51Z,5490000,False,119.0,18.0,1,right,P. Banchero 12' pullup Jump Shot (21 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,12.03,Made,21.0,,,,,,,,,,,,,,,,,
563,PT07M02.00S,2025-01-31T05:15:06.8Z,4,REGULAR,3pt,Jump Shot,[],1630703,29.517082785808146,25.49019607843137,1610612757,104,84,2025-01-31T05:15:10Z,5500000,False,123.0,225.0,1,left,S. Henderson 25' 3PT  (21 PTS) (S. Sharpe 2 AST),"[1630703, 1631101]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.62,Made,21.0,,,,,,,S. Sharpe,1631101.0,2.0,,,,,,,,
565,PT06M40.00S,2025-01-31T05:15:30.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630175,94.43166885676742,56.61764705882353,1610612753,104,84,2025-01-31T05:15:36Z,5520000,False,33.0,0.0,1,right,MISS C. Anthony driving Hook,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
566,PT06M38.00S,2025-01-31T05:15:32.0Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,104,84,2025-01-31T05:15:36Z,5530000,False,,,0,,T. Camara REBOUND (Off:0 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,565.0,4.0,4.0,0.0,,,,,,,,,,,
567,PT06M23.00S,2025-01-31T05:15:46.2Z,4,REGULAR,3pt,Jump Shot,[],1630166,32.670827858081466,26.96078431372549,1610612757,104,84,2025-01-31T05:15:54Z,5540000,False,115.0,255.0,1,left,MISS D. Avdija 27' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,27.94,Missed,,,,,,,,,,,,,,,,,,
568,PT06M16.00S,2025-01-31T05:15:53.2Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612757,104,84,2025-01-31T05:25:54Z,5550000,False,,,0,,D. Ayton REBOUND (Off:4 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,567.0,7.0,3.0,4.0,,,,,,,,,,,
569,PT06M10.00S,2025-01-31T05:15:58.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,9.806176084099869,94.85294117647058,1610612757,107,84,2025-01-31T05:16:03Z,5560000,False,-224.0,40.0,1,left,S. Sharpe 3PT step back (21 PTS) (D. Avdija 5 AST),"[1631101, 1630166]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,22.78,Made,21.0,,,,,,,D. Avdija,1630166.0,5.0,,,,,,,,
571,PT06M10.00S,2025-01-31T05:16:06.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,107,84,2025-01-31T05:16:06Z,5580000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M51.00S,2025-01-31T05:17:57.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.89027595269383,41.42156862745098,1610612753,107,84,2025-01-31T05:27:07Z,5590000,False,-43.0,80.0,1,right,MISS F. Wagner 9' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,9.09,Missed,,,,,,,,,,,,,,,,,,
573,PT05M48.00S,2025-01-31T05:18:00.3Z,4,REGULAR,rebound,offensive,[],1628371,,,1610612753,107,84,2025-01-31T05:18:02Z,5600000,False,,,0,,J. Isaac REBOUND (Off:3 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,572.0,5.0,2.0,3.0,,,,,,,,,,,
574,PT05M46.00S,2025-01-31T05:18:02.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,72.22404730617609,83.08823529411765,1610612753,107,84,2025-01-31T05:18:16Z,5610000,False,165.0,209.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
575,PT05M42.00S,2025-01-31T05:18:06.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,107,84,2025-01-31T05:18:16Z,5620000,False,,,0,,D. Ayton REBOUND (Off:4 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,574.0,8.0,4.0,4.0,,,,,,,,,,,
576,PT05M41.00S,2025-01-31T05:18:07.3Z,4,REGULAR,turnover,lost ball,[],1629028,,,1610612757,107,84,2025-01-31T05:18:19Z,5630000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1628371]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,,,,Isaac,1628371.0
577,PT05M41.00S,2025-01-31T05:18:07.3Z,4,REGULAR,steal,,[],1628371,,,1610612753,107,84,2025-01-31T05:18:08Z,5640000,False,,,0,,J. Isaac STEAL (3 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT05M39.00S,2025-01-31T05:18:10.4Z,4,REGULAR,2pt,DUNK,['fromturnover'],1628976,93.77463863337714,31.372549019607842,1610612753,107,86,2025-01-31T05:18:24Z,5650000,False,-93.0,6.0,1,right,W. Carter Jr. 9' DUNK (12 PTS) (J. Isaac 1 AST),"[1628976, 1628371]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,9.33,Made,12.0,,,,,,,J. Isaac,1628371.0,1.0,,,,,,,,
580,PT05M22.00S,2025-01-31T05:18:29.6Z,4,REGULAR,foul,offensive,[],1630703,,,1610612757,107,86,2025-01-31T05:28:18Z,5670000,False,,,0,,S. Henderson charge offensive FOUL (3 PF),"[1630703, 1630175]",1610612757.0,POR,charge,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627526.0,3.0,0.0,Anthony,1630175.0,,
582,PT05M22.00S,2025-01-31T05:18:29.6Z,4,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,107,86,2025-01-31T05:18:29Z,5690000,False,,,0,,S. Henderson offensive foul TURNOVER (3 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,1627526.0,,,,,,
583,PT05M05.00S,2025-01-31T05:19:00.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,85.75886990801577,33.82352941176471,1610612753,107,86,2025-01-31T05:19:05Z,5700000,False,-81.0,81.0,1,right,MISS P. Banchero 11' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,11.48,Missed,,,,,,,,,,,,,,,,,,
584,PT05M02.00S,2025-01-31T05:19:03.9Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,107,86,2025-01-31T05:19:05Z,5710000,False,,,0,,T. Camara REBOUND (Off:0 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,583.0,5.0,5.0,0.0,,,,,,,,,,,
585,PT04M48.00S,2025-01-31T05:19:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.30946123521682,45.09803921568628,1610612757,107,86,2025-01-31T05:19:26Z,5720000,False,25.0,16.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1628371]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.94,Missed,,Isaac,1628371.0,,,,,,,,,,,,,,,
586,PT04M48.00S,2025-01-31T05:19:18.6Z,4,REGULAR,block,,[],1628371,,,1610612757,107,86,2025-01-31T05:19:23Z,5730000,False,,,0,,J. Isaac BLOCK (2 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT04M48.00S,2025-01-31T05:19:18.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,107,86,2025-01-31T05:19:26Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,585.0,,,,,,,,,,,,,,
589,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,out,[],1628371,,,1610612757,107,86,2025-01-31T05:19:39Z,5760000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,out,[],1631094,,,1610612757,107,86,2025-01-31T05:19:39Z,5770000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,out,[],1630532,,,1610612757,107,86,2025-01-31T05:19:39Z,5780000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,out,[],1628976,,,1610612757,107,86,2025-01-31T05:19:39Z,5790000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,out,[],1630175,,,1610612757,107,86,2025-01-31T05:19:39Z,5800000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,in,[],1641783,,,1610612757,107,86,2025-01-31T05:19:39Z,5810000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,in,[],1641724,,,1610612757,107,86,2025-01-31T05:19:39Z,5820000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,in,[],1630243,,,1610612757,107,86,2025-01-31T05:19:39Z,5830000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,in,[],1641710,,,1610612757,107,86,2025-01-31T05:19:39Z,5840000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M48.00S,2025-01-31T05:19:30.4Z,4,REGULAR,substitution,in,[],1631216,,,1610612757,107,86,2025-01-31T05:19:39Z,5850000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M39.00S,2025-01-31T05:20:06.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631101,21.369908015768726,15.931372549019606,1610612757,109,86,2025-01-31T05:20:11Z,5860000,False,170.0,148.0,1,left,S. Sharpe 22' step back Jump Shot (23 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,22.59,Made,23.0,,,,,,,,,,,,,,,,,
600,PT04M28.00S,2025-01-31T05:20:18.8Z,4,REGULAR,turnover,bad pass,[],1641783,,,1610612753,109,86,2025-01-31T05:20:22Z,5870000,False,,,0,,T. da Silva bad pass TURNOVER (1 TO),"[1641783, 1629028]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Ayton,1629028.0
601,PT04M28.00S,2025-01-31T05:20:18.8Z,4,REGULAR,steal,,[],1629028,,,1610612757,109,86,2025-01-31T05:20:20Z,5880000,False,,,0,,D. Ayton STEAL (3 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
602,PT04M24.00S,2025-01-31T05:20:23.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629028,6.389618922470433,50.98039215686274,1610612757,111,86,2025-01-31T05:20:29Z,5890000,False,-5.0,8.0,1,left,D. Ayton running DUNK (22 PTS),[1629028],1610612757.0,POR,running,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.9,Made,22.0,,,,,,,,,,,,,,,,,
603,PT04M05.00S,2025-01-31T05:20:40.9Z,4,REGULAR,3pt,Jump Shot,[],1631216,81.02825229960578,94.6078431372549,1610612753,111,86,2025-01-31T05:20:45Z,5900000,False,223.0,126.0,1,right,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
604,PT04M02.00S,2025-01-31T05:20:43.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,111,86,2025-01-31T05:20:45Z,5910000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,603.0,5.0,5.0,0.0,,,,,,,,,,,
