actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
445,PT05M45.00S,2024-10-27T23:37:05.1Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612740,78,58,2024-10-27T23:37:09Z,4300000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1641739]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Camara,1641739.0
446,PT05M45.00S,2024-10-27T23:37:05.1Z,3,REGULAR,steal,,[],1641739,,,1610612757,78,58,2024-10-27T23:37:06Z,4310000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
447,PT05M42.00S,2024-10-27T23:37:08.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,93.77463863337714,49.50980392156863,1610612757,80,58,2024-10-27T23:37:17Z,4320000,False,-2.0,6.0,1,right,D. Avdija running DUNK (8 PTS) (T. Camara 4 AST),"[1630166, 1641739]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.65,Made,,8.0,T. Camara,1641739.0,4.0,,,,,,,,,,,,,
449,PT05M25.00S,2024-10-27T23:37:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612740,80,58,2024-10-27T23:37:35Z,4340000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (McCollum 2 FT),"[1630166, 203468]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,3.0,0.0,McCollum,203468.0,,,,,
452,PT05M25.00S,2024-10-27T23:38:24.7Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,80,58,2024-10-27T23:38:24Z,4370000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
453,PT05M25.00S,2024-10-27T23:38:24.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,80,58,2024-10-27T23:38:24Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,,
454,PT05M25.00S,2024-10-27T23:38:39.4Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,80,59,2024-10-27T23:38:39Z,4390000,False,,,0,,C. McCollum Free Throw 2 of 2 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
455,PT05M13.00S,2024-10-27T23:38:53.0Z,3,REGULAR,3pt,Jump Shot,[],1630166,92.32917214191852,95.09803921568627,1610612757,83,59,2024-10-27T23:38:57Z,4400000,False,225.0,20.0,1,right,D. Avdija 3PT  (11 PTS) (S. Henderson 4 AST),"[1630166, 1630703]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,22.64,Made,,11.0,S. Henderson,1630703.0,4.0,,,,,,,,,,,,,
457,PT04M44.00S,2024-10-27T23:39:23.6Z,3,REGULAR,3pt,Jump Shot,[],203468,28.07161629434954,23.52941176470588,1610612740,83,62,2024-10-27T23:42:26Z,4420000,False,132.0,211.0,1,left,C. McCollum 24' 3PT step back (23 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.94,Made,,23.0,,,,,,,,,,,,,,,,
458,PT04M35.00S,2024-10-27T23:39:30.4Z,3,REGULAR,turnover,bad pass,[],1630703,,,1610612757,83,62,2024-10-27T23:41:36Z,4430000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 203468]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,McCollum,203468.0
459,PT04M35.00S,2024-10-27T23:39:30.4Z,3,REGULAR,steal,,[],203468,,,1610612740,83,62,2024-10-27T23:41:36Z,4440000,False,,,0,,C. McCollum STEAL (4 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
460,PT04M30.00S,2024-10-27T23:39:34.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,7.835085413929041,4.411764705882353,1610612740,83,65,2024-10-27T23:39:42Z,4450000,False,228.0,21.0,1,left,J. Hawkins 3PT running (11 PTS) (C. McCollum 3 AST),"[1641722, 203468]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,22.89,Made,,11.0,C. McCollum,203468.0,3.0,,,,,,,,,,,,,
462,PT04M18.00S,2024-10-27T23:39:47.0Z,3,REGULAR,2pt,Jump Shot,[],1629014,95.6143232588699,87.5,1610612757,83,65,2024-10-27T23:39:53Z,4470000,False,188.0,-11.0,1,right,MISS A. Simons 18' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right,18.78,Missed,,,,,,,,,,,,,,,,,,
463,PT04M17.00S,2024-10-27T23:39:48.7Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,83,65,2024-10-27T23:39:48Z,4480000,False,,,0,,D. Avdija REBOUND (Off:3 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right,,,462.0,,,,,5.0,2.0,3.0,,,,,,,,,,
464,PT04M14.00S,2024-10-27T23:39:51.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,92.72339027595268,54.65686274509803,1610612757,83,65,2024-10-27T23:39:57Z,4490000,False,23.0,16.0,1,right,MISS D. Avdija Layup - blocked,"[1630166, 1642274]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,Missi,1642274.0,,,
465,PT04M14.00S,2024-10-27T23:39:51.3Z,3,REGULAR,block,,[],1642274,,,1610612757,83,65,2024-10-27T23:40:24Z,4500000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
466,PT04M14.00S,2024-10-27T23:39:51.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,83,65,2024-10-27T23:39:57Z,4510000,False,,,0,,D. Ayton REBOUND (Off:4 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,464.0,,,,,9.0,5.0,4.0,,,,,,,,,,
467,PT04M04.00S,2024-10-27T23:40:00.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,82.9993429697766,39.705882352941174,1610612757,83,65,2024-10-27T23:40:09Z,4520000,False,-51.0,107.0,1,right,MISS A. Simons 11' fadeaway Shot,[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,,
468,PT04M01.00S,2024-10-27T23:40:03.9Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,83,65,2024-10-27T23:40:09Z,4530000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,467.0,,,,,6.0,6.0,0.0,,,,,,,,,,
469,PT03M52.00S,2024-10-27T23:40:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,16.245072273324574,64.2156862745098,1610612740,83,65,2024-10-27T23:40:20Z,4540000,False,-71.0,100.0,1,left,MISS B. Ingram 12' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,12.29,Missed,,,,,,,,,,,,,,,,,,
470,PT03M51.00S,2024-10-27T23:40:14.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,83,65,2024-10-27T23:41:52Z,4550000,False,,,0,,D. Ayton REBOUND (Off:4 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,469.0,,,,,10.0,6.0,4.0,,,,,,,,,,
471,PT03M42.00S,2024-10-27T23:40:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,94.95729303547962,53.92156862745098,1610612757,83,65,2024-10-27T23:40:33Z,4560000,False,20.0,-5.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
472,PT03M41.00S,2024-10-27T23:40:24.5Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,83,65,2024-10-27T23:42:13Z,4570000,False,,,0,,D. Ayton REBOUND (Off:5 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,471.0,,,,,11.0,6.0,5.0,,,,,,,,,,
473,PT03M41.00S,2024-10-27T23:40:29.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,94.40999984741211,50.0,1610612757,85,65,2024-10-27T23:42:31Z,4580000,False,0.0,0.0,1,right,D. Ayton tip Layup (15 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.0,Made,,15.0,,,,,,,,,,,,,,,,
474,PT03M12.00S,2024-10-27T23:40:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.004599211563733,62.00980392156863,1610612740,85,65,2024-10-27T23:40:57Z,4590000,False,-60.0,126.0,1,left,MISS B. Ingram 13' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
475,PT03M09.00S,2024-10-27T23:40:55.9Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,85,65,2024-10-27T23:40:55Z,4600000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,474.0,,,,,2.0,1.0,1.0,,,,,,,,,,
476,PT02M48.00S,2024-10-27T23:41:16.3Z,3,REGULAR,2pt,Jump Shot,[],1630703,71.96123521681997,44.85294117647059,1610612757,85,65,2024-10-27T23:41:21Z,4610000,False,-26.0,211.0,1,right,MISS S. Henderson 21' step back Shot,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,21.27,Missed,,,,,,,,,,,,,,,,,,
477,PT02M47.00S,2024-10-27T23:41:17.3Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,85,65,2024-10-27T23:41:21Z,4620000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,476.0,,,,,2.0,2.0,0.0,,,,,,,,,,
478,PT02M45.00S,2024-10-27T23:41:23.5Z,3,REGULAR,foul,personal,[],1630703,,,1610612740,85,65,2024-10-27T23:41:32Z,4630000,False,,,0,,S. Henderson personal FOUL (3 PF),"[1630703, 203468]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,3.0,0.0,McCollum,203468.0,,,,,
480,PT02M45.00S,2024-10-27T23:41:31.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,85,65,2024-10-27T23:41:31Z,4650000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],1629014,,,1610612740,85,65,2024-10-27T23:44:10Z,4660000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],1629028,,,1610612740,85,65,2024-10-27T23:44:10Z,4670000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],1630166,,,1610612740,85,65,2024-10-27T23:44:10Z,4680000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],1641739,,,1610612740,85,65,2024-10-27T23:44:10Z,4690000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,85,65,2024-10-27T23:44:10Z,4700000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],203468,,,1610612740,85,65,2024-10-27T23:44:10Z,4710000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,85,65,2024-10-27T23:44:10Z,4720000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],1642270,,,1610612740,85,65,2024-10-27T23:44:10Z,4730000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],1631200,,,1610612740,85,65,2024-10-27T23:44:10Z,4740000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],1631133,,,1610612740,85,65,2024-10-27T23:44:10Z,4750000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],203924,,,1610612740,85,65,2024-10-27T23:44:10Z,4760000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,85,65,2024-10-27T23:44:10Z,4770000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,85,65,2024-10-27T23:44:10Z,4780000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M45.00S,2024-10-27T23:43:26.6Z,3,REGULAR,substitution,in,[],1629750,,,1610612740,85,65,2024-10-27T23:44:10Z,4790000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M40.00S,2024-10-27T23:44:35.1Z,3,REGULAR,foul,technical,['1freethrow'],1642270,,,1610612740,85,65,2024-10-27T23:44:50Z,4800000,False,,,0,,D. Clingan defensive-3-second technical FOUL (1 Tech),[1642270],1610612757.0,POR,defensive-3-second,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,1.0,1.0,,,,,,,
496,PT02M40.00S,2024-10-27T23:44:51.1Z,3,REGULAR,freethrow,1 of 1,[],1641722,,,1610612740,85,66,2024-10-27T23:44:51Z,4810000,False,,,0,,J. Hawkins technical Free Throw 1 of 1 (12 PTS),[1641722],1610612740.0,NOP,technical,,,Hawkins,J. Hawkins,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
497,PT02M30.00S,2024-10-27T23:45:05.6Z,3,REGULAR,3pt,Jump Shot,[],1630631,29.25427069645204,22.30392156862745,1610612740,85,66,2024-10-27T23:45:10Z,4820000,False,138.0,222.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
498,PT02M28.00S,2024-10-27T23:45:07.6Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,85,66,2024-10-27T23:45:10Z,4830000,False,,,0,,Y. Missi REBOUND (Off:3 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,497.0,,,,,3.0,0.0,3.0,,,,,,,,,,
499,PT02M28.00S,2024-10-27T23:45:11.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642274,6.389618922470433,48.28431372549019,1610612740,85,68,2024-10-27T23:45:28Z,4840000,False,9.0,8.0,1,left,Y. Missi Hook (2 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.15,Made,,2.0,,,,,,,,,,,,,,,,
500,PT02M28.00S,2024-10-27T23:45:13.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642270,,,1610612740,85,68,2024-10-27T23:45:18Z,4850000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Missi 1 FT),"[1642270, 1642274]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,2.0,1.0,Missi,1642274.0,,,,,
502,PT02M28.00S,2024-10-27T23:45:38.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1642274,,,1610612740,85,69,2024-10-27T23:45:38Z,4870000,False,,,0,,Y. Missi Free Throw 1 of 1 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
503,PT02M20.00S,2024-10-27T23:45:51.1Z,3,REGULAR,foul,personal,[],1629627,,,1610612757,85,69,2024-10-27T23:45:59Z,4880000,False,,,0,,Z. Williamson personal FOUL (1 PF),"[1629627, 1630703]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1199.0,1.0,0.0,Henderson,1630703.0,,,,,
505,PT02M04.00S,2024-10-27T23:46:27.7Z,3,REGULAR,2pt,Jump Shot,[],1631133,95.0886990801577,87.5,1610612757,85,69,2024-10-27T23:46:32Z,4900000,False,188.0,-6.0,1,right,MISS J. Walker 18' Jump Shot,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right,18.76,Missed,,,,,,,,,,,,,,,,,,
506,PT02M00.00S,2024-10-27T23:46:31.5Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,85,69,2024-10-27T23:46:31Z,4910000,False,,,0,,D. Clingan REBOUND (Off:6 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right,,,505.0,,,,,7.0,1.0,6.0,,,,,,,,,,
507,PT02M00.00S,2024-10-27T23:46:31.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,94.40999984741211,50.0,1610612757,87,69,2024-10-27T23:46:31Z,4920000,False,0.0,0.0,1,right,D. Clingan tip Layup (9 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,0.0,Made,,9.0,,,,,,,,,,,,,,,,
508,PT01M50.00S,2024-10-27T23:46:44.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612740,87,69,2024-10-27T23:46:54Z,4930000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Williamson 2 FT),"[1631133, 1629627]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,2.0,0.0,Williamson,1629627.0,,,,,
510,PT01M50.00S,2024-10-27T23:47:10.0Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,87,70,2024-10-27T23:47:10Z,4950000,False,,,0,,Z. Williamson Free Throw 1 of 2 (9 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
511,PT01M50.00S,2024-10-27T23:47:24.0Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,87,71,2024-10-27T23:47:24Z,4960000,False,,,0,,Z. Williamson Free Throw 2 of 2 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
512,PT01M38.00S,2024-10-27T23:47:37.6Z,3,REGULAR,turnover,lost ball,[],1630703,,,1610612757,87,71,2024-10-27T23:47:42Z,4970000,False,,,0,,S. Henderson lost ball TURNOVER (3 TO),"[1630703, 1642274]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Missi,1642274.0
513,PT01M38.00S,2024-10-27T23:47:37.6Z,3,REGULAR,steal,,[],1642274,,,1610612740,87,71,2024-10-27T23:48:28Z,4980000,False,,,0,,Y. Missi STEAL (2 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT01M33.00S,2024-10-27T23:47:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612740,87,71,2024-10-27T23:47:54Z,4990000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Williamson 2 FT),"[203924, 1629627]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,2.0,0.0,Williamson,1629627.0,,,,,
516,PT01M33.00S,2024-10-27T23:48:06.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629627,,,1610612740,87,71,2024-10-27T23:48:25Z,5010000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT01M33.00S,2024-10-27T23:48:06.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,87,71,2024-10-27T23:48:25Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,
518,PT01M33.00S,2024-10-27T23:48:06.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629627,,,1610612740,87,71,2024-10-27T23:48:25Z,5030000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
519,PT01M30.00S,2024-10-27T23:48:09.9Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,87,71,2024-10-27T23:48:25Z,5040000,False,,,0,,D. Clingan REBOUND (Off:6 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,518.0,,,,,8.0,2.0,6.0,,,,,,,,,,
520,PT01M16.00S,2024-10-27T23:48:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,89.30683311432325,48.529411764705884,1610612757,89,71,2024-10-27T23:50:32Z,5050000,False,-7.0,48.0,1,right,J. Grant turnaround Jump Shot (18 PTS),[203924],1610612757.0,POR,turnaround,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,,18.0,,,,,,,,,,,,,,,,
521,PT01M06.00S,2024-10-27T23:48:52.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612740,89,71,2024-10-27T23:48:58Z,5060000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Williamson 2 FT),"[1631133, 1629627]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,101284.0,3.0,0.0,Williamson,1629627.0,,,,,
523,PT01M06.00S,2024-10-27T23:49:15.8Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,89,72,2024-10-27T23:49:15Z,5080000,False,,,0,,Z. Williamson Free Throw 1 of 2 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
524,PT01M06.00S,2024-10-27T23:49:32.2Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,89,73,2024-10-27T23:49:32Z,5090000,False,,,0,,Z. Williamson Free Throw 2 of 2 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
525,PT00M56.50S,2024-10-27T23:49:44.8Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629750,,,1610612757,89,73,2024-10-27T23:49:54Z,5100000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Grant 3 FT),"[1629750, 203924]",1610612740.0,NOP,shooting,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1199.0,3.0,0.0,Grant,203924.0,,,,,
527,PT00M56.50S,2024-10-27T23:50:12.8Z,3,REGULAR,freethrow,1 of 3,[],203924,,,1610612757,90,73,2024-10-27T23:50:12Z,5120000,False,,,0,,J. Grant Free Throw 1 of 3 (19 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
528,PT00M56.50S,2024-10-27T23:50:31.1Z,3,REGULAR,freethrow,2 of 3,[],203924,,,1610612757,90,73,2024-10-27T23:50:31Z,5130000,False,,,0,,MISS J. Grant Free Throw 2 of 3,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
