actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
281,PT04M27.00S,2022-02-11T04:02:38.0Z,2,REGULAR,steal,,[],1626192,,,1610612749,48,47,2022-02-11T04:06:28Z,2670000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M21.00S,2022-02-11T04:02:43.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626171,92.85479632063075,48.28431372549019,1610612749,48,49,2022-02-11T04:02:54Z,2680000,-9.0,15.0,1,right,B. Portis driving reverse Layup (6 PTS) (G. Antetokounmpo 5 AST),"[1626171, 203507]",1610612749.0,MIL,driving reverse,,,Portis,B. Portis,,,,,1.7,Made,6.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,,
284,PT04M03.00S,2022-02-11T04:03:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,12.302890932982917,51.470588235294116,1610612756,50,49,2022-02-11T04:03:07Z,2700000,-7.0,63.0,1,left,C. Johnson 6' driving Layup (5 PTS) (C. Paul 7 AST),"[1629661, 101108]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,6.35,Made,5.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,,
286,PT03M49.00S,2022-02-11T04:03:15.8Z,2,REGULAR,3pt,Jump Shot,[],1626192,72.22404730617609,85.04901960784314,1610612749,50,49,2022-02-11T04:03:23Z,2720000,175.0,209.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M47.00S,2022-02-11T04:03:17.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,50,49,2022-02-11T04:03:23Z,2730000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,286.0,3.0,3.0,0.0,,,,,,
288,PT03M34.00S,2022-02-11T04:03:31.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.988830486202366,49.26470588235294,1610612756,52,49,2022-02-11T04:03:34Z,2740000,4.0,51.0,1,left,D. Ayton turnaround Hook (15 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,5.09,Made,15.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,,
290,PT03M17.00S,2022-02-11T04:03:48.4Z,2,REGULAR,3pt,Jump Shot,[],201950,69.33311432325887,73.2843137254902,1610612749,52,52,2022-02-11T04:03:55Z,2760000,116.0,236.0,1,right,J. Holiday 26' 3PT step back (17 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.3,Made,17.0,,,,,,,,,,,,,,,,,,
291,PT03M02.00S,2022-02-11T04:04:02.4Z,2,REGULAR,3pt,Jump Shot,[],101108,28.465834428383708,78.67647058823529,1610612756,52,52,2022-02-11T04:04:08Z,2770000,-143.0,215.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M59.00S,2022-02-11T04:04:05.4Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,52,52,2022-02-11T04:04:08Z,2780000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,291.0,1.0,1.0,0.0,,,,,,
293,PT02M52.00S,2022-02-11T04:04:13.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,85.89027595269383,49.26470588235294,1610612749,52,52,2022-02-11T04:04:16Z,2790000,-4.0,80.0,1,right,MISS G. Antetokounmpo 8' Hook,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M50.00S,2022-02-11T04:04:15.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,52,52,2022-02-11T04:04:16Z,2800000,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,,,
295,PT02M36.00S,2022-02-11T04:04:32.1Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612756,52,52,2022-02-11T04:04:49Z,2810000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Paul 2 FT),"[201950, 101108]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,2002.0,2.0,0.0,Paul,101108.0,,,,,,,,,,
297,PT02M36.00S,2022-02-11T04:04:53.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,52,52,2022-02-11T04:04:58Z,2830000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,
298,PT02M36.00S,2022-02-11T04:05:03.2Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,53,52,2022-02-11T04:05:03Z,2840000,,,0,,C. Paul Free Throw 1 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
299,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,out,[],1626164,,,1610612756,53,52,2022-02-11T04:05:24Z,2850000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,out,[],1629028,,,1610612756,53,52,2022-02-11T04:05:24Z,2860000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,out,[],1626171,,,1610612756,53,52,2022-02-11T04:05:24Z,2870000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,out,[],201950,,,1610612756,53,52,2022-02-11T04:05:24Z,2880000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,out,[],202083,,,1610612756,53,52,2022-02-11T04:05:24Z,2890000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,in,[],202687,,,1610612756,53,52,2022-02-11T04:05:24Z,2900000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,in,[],203109,,,1610612756,53,52,2022-02-11T04:05:24Z,2910000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,53,52,2022-02-11T04:05:24Z,2920000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,in,[],1629623,,,1610612756,53,52,2022-02-11T04:05:24Z,2930000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M36.00S,2022-02-11T04:05:06.0Z,2,REGULAR,substitution,in,[],203114,,,1610612756,53,52,2022-02-11T04:05:24Z,2940000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M36.00S,2022-02-11T04:05:35.1Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,54,52,2022-02-11T04:05:35Z,2950000,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
310,PT02M22.00S,2022-02-11T04:05:55.3Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,54,52,2022-02-11T04:10:10Z,2960000,,,0,,G. Antetokounmpo traveling TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,201245.0,,,,,,,,,2.0,,,,,
311,PT02M14.00S,2022-02-11T04:06:16.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629623,,,1610612756,54,52,2022-02-11T04:06:33Z,2970000,,,0,,L. Wigginton shooting personal FOUL (1 PF) (Paul 2 FT),"[1629623, 101108]",1610612749.0,MIL,shooting,,,Wigginton,L. Wigginton,,,,,,,,,,,2002.0,1.0,0.0,Paul,101108.0,,,,,,,,,,
313,PT02M14.00S,2022-02-11T04:06:44.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],101108,,,1610612756,55,52,2022-02-11T04:06:44Z,2990000,,,0,,C. Paul Free Throw 1 of 2 (6 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
314,PT02M14.00S,2022-02-11T04:06:53.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],101108,,,1610612756,56,52,2022-02-11T04:06:53Z,3000000,,,0,,C. Paul Free Throw 2 of 2 (7 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
315,PT02M01.00S,2022-02-11T04:07:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,92.72339027595268,57.84313725490197,1610612749,56,54,2022-02-11T04:11:24Z,3010000,39.0,16.0,1,right,L. Wigginton Layup (2 PTS) (G. Antetokounmpo 6 AST),"[1629623, 203507]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,4.23,Made,2.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,,
317,PT01M47.00S,2022-02-11T04:07:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,20.18725361366623,51.470588235294116,1610612756,58,54,2022-02-11T04:07:29Z,3030000,-7.0,137.0,1,left,C. Paul 13' pullup Jump Shot (9 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,13.75,Made,9.0,,,,,,,,,,,,,,,,,,
318,PT01M27.00S,2022-02-11T04:07:41.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,68.80749014454665,72.05882352941177,1610612749,58,54,2022-02-11T04:07:44Z,3040000,110.0,241.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M24.00S,2022-02-11T04:07:44.2Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,58,54,2022-02-11T04:07:44Z,3050000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,318.0,3.0,3.0,0.0,,,,,,
320,PT01M18.00S,2022-02-11T04:07:49.9Z,2,REGULAR,2pt,Jump Shot,[],101108,25.04927726675427,56.372549019607845,1610612756,58,54,2022-02-11T04:14:32Z,3060000,-32.0,183.0,1,left,MISS C. Paul 18' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,18.58,Missed,,,,,,,,,,,,,,,,,,,
321,PT01M16.00S,2022-02-11T04:07:51.9Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,58,54,2022-02-11T04:14:32Z,3070000,,,0,,B. Biyombo REBOUND (Off:2 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,320.0,2.0,0.0,2.0,,,,,,
322,PT01M11.00S,2022-02-11T04:07:57.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203109,10.33180026281209,97.05882352941177,1610612756,61,54,2022-02-11T04:08:04Z,3080000,-235.0,45.0,1,left,J. Crowder 3PT  (5 PTS) (C. Paul 8 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.95,Made,5.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,,
324,PT00M48.10S,2022-02-11T04:08:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,89.04402102496715,62.99019607843137,1610612749,61,54,2022-02-11T04:17:17Z,3100000,65.0,50.0,1,right,MISS G. Antetokounmpo 8' driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,8.23,Missed,,,,,,,,,,,,,,,,,,,
325,PT00M47.40S,2022-02-11T04:08:22.0Z,2,REGULAR,rebound,offensive,[],1629623,,,1610612749,61,54,2022-02-11T04:08:27Z,3110000,,,0,,L. Wigginton REBOUND (Off:1 Def:0),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,324.0,1.0,0.0,1.0,,,,,,
326,PT00M47.40S,2022-02-11T04:08:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629623,93.64323258869908,37.99019607843137,1610612749,61,54,2022-02-11T04:17:10Z,3120000,-60.0,7.0,1,right,MISS L. Wigginton 6' tip Layup,[1629623],1610612749.0,MIL,tip,,,Wigginton,L. Wigginton,,,,,6.04,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M47.40S,2022-02-11T04:08:24.0Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,61,54,2022-02-11T04:08:29Z,3130000,,,0,,J. Crowder REBOUND (Off:1 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,326.0,4.0,3.0,1.0,,,,,,
328,PT00M47.40S,2022-02-11T04:08:29.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629623,,,1610612756,61,54,2022-02-11T04:08:38Z,3140000,,,0,,L. Wigginton personal FOUL (2 PF) (Crowder 2 FT),"[1629623, 203109]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,2002.0,2.0,0.0,Crowder,203109.0,,,,,,,,,,
330,PT00M47.40S,2022-02-11T04:09:01.2Z,2,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,62,54,2022-02-11T04:09:01Z,3160000,,,0,,J. Crowder Free Throw 1 of 2 (6 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
331,PT00M47.40S,2022-02-11T04:09:07.9Z,2,REGULAR,substitution,out,[],1629623,,,1610612756,62,54,2022-02-11T04:09:12Z,3170000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M47.40S,2022-02-11T04:09:07.9Z,2,REGULAR,substitution,in,[],202083,,,1610612756,62,54,2022-02-11T04:09:12Z,3180000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M47.40S,2022-02-11T04:09:27.7Z,2,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,63,54,2022-02-11T04:09:27Z,3190000,,,0,,J. Crowder Free Throw 2 of 2 (7 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
334,PT00M26.60S,2022-02-11T04:09:50.5Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,63,54,2022-02-11T04:09:58Z,3200000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 101108]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,3.0,Paul,101108.0,,,
335,PT00M26.60S,2022-02-11T04:09:50.5Z,2,REGULAR,steal,,[],101108,,,1610612756,63,54,2022-02-11T04:09:52Z,3210000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M23.00S,2022-02-11T04:09:55.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612756,63,54,2022-02-11T04:10:03Z,3220000,,,0,,G. Allen shooting personal FOUL (1 PF) (Bridges 2 FT),"[1628960, 1628969]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,201245.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,,
338,PT00M23.00S,2022-02-11T04:10:22.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612756,63,54,2022-02-11T04:10:22Z,3240000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M23.00S,2022-02-11T04:10:22.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,63,54,2022-02-11T04:10:22Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,
340,PT00M23.00S,2022-02-11T04:10:24.7Z,2,REGULAR,substitution,out,[],202083,,,1610612756,63,54,2022-02-11T04:10:28Z,3260000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M23.00S,2022-02-11T04:10:24.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612756,63,54,2022-02-11T04:10:28Z,3270000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M23.00S,2022-02-11T04:10:41.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612756,64,54,2022-02-11T04:10:41Z,3280000,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
343,PT00M09.00S,2022-02-11T04:10:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,86.94152431011827,37.00980392156863,1610612749,64,56,2022-02-11T04:11:08Z,3290000,-65.0,70.0,1,right,G. Antetokounmpo 9' driving floating Jump Shot (10 PTS),[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,9.57,Made,10.0,,,,,,,,,,,,,,,,,,
344,PT00M09.00S,2022-02-11T04:11:05.5Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612749,64,56,2022-02-11T04:11:16Z,3300000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[202687, 203507]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,1148.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
346,PT00M09.00S,2022-02-11T04:11:18.3Z,2,REGULAR,substitution,out,[],202687,,,1610612749,64,56,2022-02-11T04:11:29Z,3320000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M09.00S,2022-02-11T04:11:18.3Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,64,56,2022-02-11T04:11:29Z,3330000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M09.00S,2022-02-11T04:11:18.3Z,2,REGULAR,substitution,in,[],1626164,,,1610612749,64,56,2022-02-11T04:11:29Z,3340000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M09.00S,2022-02-11T04:11:18.3Z,2,REGULAR,substitution,in,[],202083,,,1610612749,64,56,2022-02-11T04:11:29Z,3350000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M09.00S,2022-02-11T04:11:49.6Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,64,56,2022-02-11T04:11:49Z,3360000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
351,PT00M07.50S,2022-02-11T04:11:51.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,64,56,2022-02-11T04:11:53Z,3370000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,350.0,4.0,4.0,0.0,,,,,,
352,PT00M01.50S,2022-02-11T04:11:56.7Z,2,REGULAR,3pt,Jump Shot,[],101108,33.459264126149804,49.26470588235294,1610612756,64,56,2022-02-11T04:12:01Z,3380000,4.0,262.0,1,left,MISS C. Paul 26' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
353,PT00M01.50S,2022-02-11T04:11:56.7Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,64,56,2022-02-11T04:12:01Z,3390000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,352.0,2.0,2.0,0.0,,,,,,
354,PT00M00.00S,2022-02-11T04:12:03.1Z,2,REGULAR,period,end,[],0,,,1610612749,64,56,2022-02-11T04:12:03Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-11T04:28:05.6Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612749,64,56,2022-02-11T04:28:24Z,3410000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-11T04:28:05.6Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,64,56,2022-02-11T04:28:24Z,3420000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-02-11T04:28:05.6Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,64,56,2022-02-11T04:28:24Z,3430000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-11T04:28:05.6Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612749,64,56,2022-02-11T04:28:24Z,3440000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-11T04:28:05.6Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,64,56,2022-02-11T04:28:24Z,3450000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-11T04:28:05.6Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,64,56,2022-02-11T04:28:24Z,3460000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-02-11T04:28:29.0Z,3,REGULAR,period,start,[],0,,,1610612749,64,56,2022-02-11T04:28:29Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M39.00S,2022-02-11T04:28:49.7Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,64,56,2022-02-11T04:28:53Z,3480000,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1628969]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,3.0,Bridges,1628969.0,,,
363,PT11M39.00S,2022-02-11T04:28:49.7Z,3,REGULAR,steal,,[],1628969,,,1610612756,64,56,2022-02-11T04:28:51Z,3490000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M31.00S,2022-02-11T04:28:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,92.9862023653088,55.392156862745104,1610612756,66,56,2022-02-11T04:29:00Z,3500000,27.0,13.0,1,right,M. Bridges cutting Layup (9 PTS) (C. Paul 9 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,3.01,Made,9.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,,
366,PT11M21.00S,2022-02-11T04:29:06.2Z,3,REGULAR,3pt,Jump Shot,[],203507,32.53942181340342,39.705882352941174,1610612749,66,56,2022-02-11T04:29:09Z,3520000,51.0,253.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
367,PT11M20.00S,2022-02-11T04:29:07.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,66,56,2022-02-11T04:29:09Z,3530000,,,0,,J. Crowder REBOUND (Off:1 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,366.0,5.0,4.0,1.0,,,,,,
368,PT10M57.00S,2022-02-11T04:29:32.0Z,3,REGULAR,3pt,Jump Shot,[],203109,66.70499342969777,26.715686274509803,1610612756,66,56,2022-02-11T04:29:35Z,3540000,-116.0,260.0,1,right,MISS J. Crowder 28' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,28.53,Missed,,,,,,,,,,,,,,,,,,,
