actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
552,PT08M05.00S,2022-03-05T05:17:15.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,90.88370565045992,63.48039215686274,1610612752,90,97,2022-03-05T05:17:23Z,5440000,67.0,33.0,1,right,MISS I. Quickley 7' driving floating Shot - blocked,"[1630193, 202687]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,7.51,Missed,,,,,,,,,,,,,,Biyombo,202687.0,
553,PT08M05.00S,2022-03-05T05:17:15.9Z,4,REGULAR,block,,[],202687,,,1610612752,90,97,2022-03-05T05:17:18Z,5450000,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M02.00S,2022-03-05T05:17:18.9Z,4,REGULAR,rebound,offensive,[],1629629,,,1610612752,90,97,2022-03-05T05:17:18Z,5460000,,,0,,C. Reddish REBOUND (Off:1 Def:2),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,552.0,3.0,2.0,1.0,,,,,,
555,PT08M00.00S,2022-03-05T05:17:21.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,69.85873850197109,72.05882352941177,1610612752,90,97,2022-03-05T05:17:25Z,5470000,110.0,231.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,25.58,Missed,,,,,,,,,,,,,,,,
556,PT07M57.00S,2022-03-05T05:17:24.4Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,90,97,2022-03-05T05:17:25Z,5480000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,555.0,2.0,2.0,0.0,,,,,,
557,PT07M45.00S,2022-03-05T05:17:36.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,21.369908015768726,8.57843137254902,1610612756,93,97,2022-03-05T05:17:39Z,5490000,207.0,148.0,1,left,C. Johnson 25' 3PT  (26 PTS) (L. Shamet 2 AST),"[1629661, 1629013]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,25.48,Made,26.0,,,,,,,,,,L. Shamet,1629013.0,2.0,,,
559,PT07M44.00S,2022-03-05T05:17:43.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,93,97,2022-03-05T05:17:43Z,5510000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M44.00S,2022-03-05T05:18:07.6Z,4,REGULAR,memo,,[],0,,,1610612752,93,97,2022-03-05T05:18:07Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - C. Johnson, Career High Pts (prev. 24, vs LAC, 1/6/22)"
561,PT07M44.00S,2022-03-05T05:19:52.4Z,4,REGULAR,substitution,out,[],1629013,,,1610612752,93,97,2022-03-05T05:20:25Z,5530000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M44.00S,2022-03-05T05:19:52.4Z,4,REGULAR,substitution,out,[],202687,,,1610612752,93,97,2022-03-05T05:20:25Z,5540000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M44.00S,2022-03-05T05:19:52.4Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,93,97,2022-03-05T05:20:25Z,5550000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M44.00S,2022-03-05T05:19:52.4Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,93,97,2022-03-05T05:20:25Z,5560000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M44.00S,2022-03-05T05:19:52.4Z,4,REGULAR,substitution,in,[],1629028,,,1610612752,93,97,2022-03-05T05:20:25Z,5570000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M44.00S,2022-03-05T05:19:52.4Z,4,REGULAR,substitution,in,[],202692,,,1610612752,93,97,2022-03-05T05:20:25Z,5580000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M32.00S,2022-03-05T05:21:12.3Z,4,REGULAR,2pt,Jump Shot,[],202692,81.68528252299606,71.81372549019608,1610612752,93,97,2022-03-05T05:21:16Z,5590000,109.0,120.0,1,right,MISS A. Burks 16' step back Shot,[202692],1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,,,,16.2,Missed,,,,,,,,,,,,,,,,
568,PT07M30.00S,2022-03-05T05:21:14.3Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,93,97,2022-03-05T05:21:16Z,5600000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,567.0,2.0,2.0,0.0,,,,,,
569,PT07M19.00S,2022-03-05T05:21:24.9Z,4,REGULAR,2pt,Jump Shot,[],1626166,20.581471747700395,25.0,1610612756,93,97,2022-03-05T05:21:33Z,5610000,125.0,141.0,1,left,MISS C. Payne 18' step back Shot,[1626166],1610612756.0,PHX,step back,,,Payne,C. Payne,,,,,,,,18.84,Missed,,,,,,,,,,,,,,,,
570,PT07M18.00S,2022-03-05T05:21:25.9Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,93,97,2022-03-05T05:21:33Z,5620000,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,569.0,3.0,2.0,1.0,,,,,,
571,PT07M15.00S,2022-03-05T05:21:32.4Z,4,REGULAR,turnover,backcourt,[],1628470,,,1610612756,93,97,2022-03-05T05:21:39Z,5630000,,,0,,T. Craig backcourt TURNOVER (1 TO),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,1.0,,,,,,203592.0,,,,,,,,,,,,,,
572,PT06M57.00S,2022-03-05T05:22:07.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,79.71419185282524,51.225490196078425,1610612752,93,97,2022-03-05T05:22:12Z,5640000,6.0,138.0,1,right,MISS R. Barrett 13' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,,,,13.83,Missed,,,,,,,,,,,,,,,,
573,PT06M57.00S,2022-03-05T05:22:11.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,93,97,2022-03-05T05:22:11Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,
574,PT06M57.00S,2022-03-05T05:22:14.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,93,97,2022-03-05T05:22:14Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M48.00S,2022-03-05T05:22:32.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629629,89.30683311432325,41.911764705882355,1610612752,93,99,2022-03-05T05:23:00Z,5670000,-40.0,48.0,1,right,C. Reddish 6' driving Layup (6 PTS) (R. Barrett 4 AST),"[1629629, 1629628]",1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,,,,6.27,Made,6.0,,,,,,,,,,R. Barrett,1629628.0,4.0,,,
577,PT06M25.00S,2022-03-05T05:22:55.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,12.697109067017081,53.92156862745098,1610612756,93,99,2022-03-05T05:23:04Z,5690000,-20.0,67.0,1,left,MISS M. Bridges 6' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,6.97,Missed,,,,,,,,,,,,,,,,
578,PT06M23.00S,2022-03-05T05:22:57.2Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,93,99,2022-03-05T05:23:04Z,5700000,,,0,,A. Burks REBOUND (Off:0 Def:8),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,577.0,8.0,8.0,0.0,,,,,,
579,PT06M20.00S,2022-03-05T05:23:02.3Z,4,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612752,93,99,2022-03-05T05:23:53Z,5710000,,,0,,T. Craig shooting personal FOUL (2 PF) (Barrett 2 FT),"[1628470, 1629628]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,204058.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,
581,PT06M20.00S,2022-03-05T05:23:31.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612752,93,100,2022-03-05T05:23:31Z,5730000,,,0,,R. Barrett Free Throw 1 of 2 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
582,PT06M20.00S,2022-03-05T05:23:32.6Z,4,REGULAR,substitution,out,[],1628470,,,1610612752,93,100,2022-03-05T05:23:38Z,5740000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M20.00S,2022-03-05T05:23:32.6Z,4,REGULAR,substitution,out,[],1629629,,,1610612752,93,100,2022-03-05T05:23:38Z,5750000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M20.00S,2022-03-05T05:23:32.6Z,4,REGULAR,substitution,in,[],203109,,,1610612752,93,100,2022-03-05T05:23:38Z,5760000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M20.00S,2022-03-05T05:23:32.6Z,4,REGULAR,substitution,in,[],203095,,,1610612752,93,100,2022-03-05T05:23:38Z,5770000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M20.00S,2022-03-05T05:23:46.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612752,93,100,2022-03-05T05:23:46Z,5780000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Missed,,,,,,,,,,,,,,,,
587,PT06M18.00S,2022-03-05T05:23:48.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,93,100,2022-03-05T05:23:48Z,5790000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,586.0,,,,,,,,,
594,PT06M18.00S,2022-03-05T05:23:31.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,93,100,2022-03-05T05:24:46Z,5795000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M07.00S,2022-03-05T05:24:09.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.065045992115635,63.23529411764706,1610612756,93,100,2022-03-05T05:24:14Z,5800000,-66.0,258.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,,
589,PT06M05.00S,2022-03-05T05:24:11.2Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,93,100,2022-03-05T05:24:14Z,5810000,,,0,,M. Robinson REBOUND (Off:6 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,588.0,12.0,6.0,6.0,,,,,,
590,PT05M52.00S,2022-03-05T05:24:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,84.83902759526939,45.09803921568628,1610612752,93,100,2022-03-05T05:24:28Z,5820000,-25.0,90.0,1,right,MISS A. Burks 9' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,,,,9.33,Missed,,,,,,,,,,,,,,,,
591,PT05M50.00S,2022-03-05T05:24:26.6Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,93,100,2022-03-05T05:24:28Z,5830000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,590.0,5.0,4.0,1.0,,,,,,
592,PT05M42.00S,2022-03-05T05:24:34.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.590670170827856,61.51960784313726,1610612756,96,100,2022-03-05T05:24:39Z,5840000,-58.0,263.0,1,left,C. Johnson 26' 3PT  (29 PTS) (C. Payne 12 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,26.95,Made,29.0,,,,,,,,,,C. Payne,1626166.0,12.0,,,
595,PT05M22.00S,2022-03-05T05:24:54.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.17542706964521,42.64705882352941,1610612752,96,100,2022-03-05T05:24:58Z,5860000,-37.0,49.0,1,right,MISS R. Barrett 6' driving floating bank Shot,[1629628],1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,,,,6.15,Missed,,,,,,,,,,,,,,,,
596,PT05M18.00S,2022-03-05T05:24:58.4Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,96,100,2022-03-05T05:24:58Z,5870000,,,0,,M. Robinson REBOUND (Off:7 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,595.0,13.0,6.0,7.0,,,,,,
597,PT05M18.00S,2022-03-05T05:24:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,90.22667542706965,44.36274509803921,1610612752,96,102,2022-03-05T05:25:02Z,5880000,-28.0,39.0,1,right,M. Robinson tip Layup (12 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,,,,4.85,Made,12.0,,,,,,,,,,,,,,,
598,PT05M06.00S,2022-03-05T05:25:10.8Z,4,REGULAR,2pt,Jump Shot,[],203109,8.278580814717477,6.395526960784313,1610612756,98,102,2022-03-05T05:25:53Z,5890000,218.0,25.0,1,left,J. Crowder 21' Jump Shot (9 PTS) (C. Payne 13 AST),"[203109, 1626166]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,21.95,Made,9.0,,,,,,,,,,C. Payne,1626166.0,13.0,,,
600,PT05M06.00S,2022-03-05T05:25:14.6Z,4,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612756,98,102,2022-03-05T05:25:47Z,5910000,,,0,,R. Barrett shooting personal FOUL (2 PF) (Crowder 1 FT),"[1629628, 203109]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,2714.0,2.0,0.0,Crowder,203109.0,,,,,,,,,,
602,PT05M06.00S,2022-03-05T05:25:50.9Z,4,REGULAR,freethrow,1 of 1,[],203109,,,1610612756,99,102,2022-03-05T05:25:50Z,5930000,,,0,,J. Crowder Free Throw 1 of 1 (10 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
603,PT04M47.00S,2022-03-05T05:26:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.17542706964521,49.50980392156863,1610612752,99,104,2022-03-05T05:26:16Z,5940000,-2.0,49.0,1,right,R. Barrett driving floating bank Jump Shot (19 PTS) (A. Burks 6 AST),"[1629628, 202692]",1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,,,,4.94,Made,19.0,,,,,,,,,,A. Burks,202692.0,6.0,,,
605,PT04M36.00S,2022-03-05T05:26:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.783837056504599,40.68627450980392,1610612756,101,104,2022-03-05T05:26:28Z,5960000,47.0,11.0,1,left,C. Payne driving Layup (16 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,4.8,Made,16.0,,,,,,,,,,,,,,,
606,PT04M13.00S,2022-03-05T05:26:46.1Z,4,REGULAR,2pt,Jump Shot,[],203095,78.0059132720105,26.225490196078432,1610612752,101,104,2022-03-05T05:26:52Z,5970000,-119.0,154.0,1,right,MISS E. Fournier 19' fadeaway Shot,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,,,,19.47,Missed,,,,,,,,,,,,,,,,
607,PT04M12.00S,2022-03-05T05:26:47.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,101,104,2022-03-05T05:26:52Z,5980000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,606.0,,,,,,,,,
608,PT04M12.00S,2022-03-05T05:26:54.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,101,104,2022-03-05T05:26:54Z,5990000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M53.00S,2022-03-05T05:28:59.2Z,4,REGULAR,2pt,Jump Shot,[],203109,21.76412614980289,27.205882352941174,1610612756,101,104,2022-03-05T05:29:05Z,6000000,114.0,152.0,1,left,MISS J. Crowder 19' step back Shot,[203109],1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,,,,19.01,Missed,,,,,,,,,,,,,,,,
610,PT03M50.00S,2022-03-05T05:29:02.2Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,101,104,2022-03-05T05:29:05Z,6010000,,,0,,I. Quickley REBOUND (Off:0 Def:7),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,609.0,7.0,7.0,0.0,,,,,,
611,PT03M29.00S,2022-03-05T05:29:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629628,66.44218134034165,57.107843137254896,1610612752,101,104,2022-03-05T05:29:27Z,6020000,36.0,263.0,1,right,MISS R. Barrett 26' step back 3PT,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,,,,26.53,Missed,,,,,,,,,,,,,,,,
612,PT03M26.00S,2022-03-05T05:29:26.8Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,101,104,2022-03-05T05:29:27Z,6030000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,611.0,3.0,3.0,0.0,,,,,,
613,PT03M13.00S,2022-03-05T05:29:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,16.113666228646515,4.166666666666666,1610612756,104,104,2022-03-05T05:29:50Z,6040000,229.0,99.0,1,left,C. Johnson 24' 3PT  (32 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,24.97,Made,32.0,,,,,,,,,,,,,,,
614,PT02M54.00S,2022-03-05T05:29:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,88.78120893561103,41.911764705882355,1610612752,104,104,2022-03-05T05:30:01Z,6050000,-40.0,53.0,1,right,MISS R. Barrett 6' driving bank Shot,[1629628],1610612752.0,NYK,driving bank,,,Barrett,R. Barrett,,,,,,,,6.66,Missed,,,,,,,,,,,,,,,,
615,PT02M53.00S,2022-03-05T05:29:59.0Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,104,104,2022-03-05T05:30:01Z,6060000,,,0,,M. Robinson REBOUND (Off:8 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,614.0,14.0,6.0,8.0,,,,,,
616,PT02M52.00S,2022-03-05T05:30:00.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,91.5407358738502,49.26470588235294,1610612752,104,106,2022-03-05T05:30:06Z,6070000,-4.0,27.0,1,right,M. Robinson putback DUNK (14 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,,,2.73,Made,14.0,,,,,,,,,,,,,,,
617,PT02M37.00S,2022-03-05T05:30:16.0Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,104,106,2022-03-05T05:30:18Z,6080000,,,0,,C. Payne bad pass TURNOVER (4 TO),"[1626166, 1630193]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,4.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,,
618,PT02M37.00S,2022-03-05T05:30:16.0Z,4,REGULAR,steal,,[],1630193,,,1610612752,104,106,2022-03-05T05:30:17Z,6090000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M31.00S,2022-03-05T05:30:22.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203095,83.65637319316689,7.8431372549019605,1610612752,104,106,2022-03-05T05:30:30Z,6100000,-211.0,101.0,1,right,MISS E. Fournier 23' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,23.38,Missed,,,,,,,,,,,,,,,,
620,PT02M28.00S,2022-03-05T05:30:25.3Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,104,106,2022-03-05T05:30:26Z,6110000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,619.0,5.0,5.0,0.0,,,,,,
621,PT02M20.00S,2022-03-05T05:30:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,11.514454664914586,36.029411764705884,1610612756,104,106,2022-03-05T05:30:36Z,6120000,70.0,56.0,1,left,MISS C. Payne 8' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,8.94,Missed,,,,,,,,,,,,,,,,
622,PT02M18.00S,2022-03-05T05:30:35.4Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,104,106,2022-03-05T05:31:29Z,6130000,,,0,,I. Quickley REBOUND (Off:0 Def:8),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,621.0,8.0,8.0,0.0,,,,,,
623,PT02M12.00S,2022-03-05T05:30:41.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,76.69185282522996,89.70588235294117,1610612752,104,109,2022-03-05T05:30:47Z,6140000,199.0,167.0,1,right,I. Quickley 25' 3PT  (13 PTS) (R. Barrett 5 AST),"[1630193, 1629628]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,25.91,Made,13.0,,,,,,,,,,R. Barrett,1629628.0,5.0,,,
625,PT02M09.00S,2022-03-05T05:30:48.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,104,109,2022-03-05T05:30:48Z,6160000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M55.00S,2022-03-05T05:32:54.9Z,4,REGULAR,foul,personal,['2freethrow'],203095,,,1610612756,104,109,2022-03-05T05:33:08Z,6180000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Payne 2 FT),"[203095, 1626166]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,203592.0,3.0,0.0,Payne,1626166.0,,,,,,,,,,
630,PT01M55.00S,2022-03-05T05:33:11.3Z,4,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,104,109,2022-03-05T05:33:11Z,6200000,,,0,,MISS C. Payne Free Throw 1 of 2,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Missed,,,,,,,,,,,,,,,,
631,PT01M55.00S,2022-03-05T05:33:11.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,104,109,2022-03-05T05:33:11Z,6210000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,630.0,,,,,,,,,
632,PT01M55.00S,2022-03-05T05:33:31.3Z,4,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,105,109,2022-03-05T05:33:31Z,6220000,,,0,,C. Payne Free Throw 2 of 2 (17 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
633,PT01M42.00S,2022-03-05T05:33:49.2Z,4,REGULAR,foul,personal,['2freethrow'],203109,,,1610612752,105,109,2022-03-05T05:34:01Z,6230000,,,0,,J. Crowder shooting personal FOUL (4 PF) (Robinson 2 FT),"[203109, 1629011]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,203592.0,4.0,1.0,Robinson,1629011.0,,,,,,,,,,
635,PT01M42.00S,2022-03-05T05:34:19.0Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,105,110,2022-03-05T05:34:39Z,6250000,,,0,,M. Robinson Free Throw 1 of 2 (15 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
636,PT01M42.00S,2022-03-05T05:34:19.0Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,105,110,2022-03-05T05:34:39Z,6260000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
637,PT01M40.00S,2022-03-05T05:34:21.0Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,105,110,2022-03-05T05:34:39Z,6270000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,636.0,6.0,6.0,0.0,,,,,,
638,PT01M30.00S,2022-03-05T05:34:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,32.670827858081466,37.00980392156863,1610612756,108,110,2022-03-05T05:34:52Z,6280000,65.0,255.0,1,left,C. Johnson 26' 3PT  (35 PTS) (C. Payne 14 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,26.28,Made,35.0,,,,,,,,,,C. Payne,1626166.0,14.0,,,
