actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
460,PT04M17.00S,2022-01-29T03:39:31.3Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,88,83,2022-01-29T03:39:32Z,4540000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,459.0,4.0,3.0,1.0,,,,,,
464,PT04M16.00S,2022-01-29T03:39:49.4Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,88,83,2022-01-29T03:44:48Z,4580000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612756.0,PHX,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1.0,,,,,
465,PT04M02.00S,2022-01-29T03:40:04.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,91.80354796320631,35.53921568627451,1610612750,88,85,2022-01-29T03:45:36Z,4610000,-72.0,25.0,1,right,K. Towns 7' pullup bank Jump Shot (20 PTS),[1626157],1610612750.0,MIN,pullup bank,,,Towns,K. Towns,,,,,,,,,,Made,20.0,7.63,,,,,,,,,,,,,
466,PT04M02.00S,2022-01-29T03:40:09.4Z,3,REGULAR,foul,personal,['1freethrow'],202687,,,1610612750,88,85,2022-01-29T03:40:31Z,4620000,,,0,,B. Biyombo shooting personal FOUL (4 PF) (Towns 1 FT),"[202687, 1626157]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,203591.0,4.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
462,PT04M02.00S,2022-01-29T03:40:21.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612750,88,85,2022-01-29T03:40:03Z,4635000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M02.00S,2022-01-29T03:40:21.7Z,3,REGULAR,substitution,in,[],1629013,,,1610612750,88,85,2022-01-29T03:40:03Z,4637500,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M02.00S,2022-01-29T03:40:22.0Z,3,REGULAR,substitution,out,[],101108,,,1610612750,88,85,2022-01-29T03:40:30Z,4640000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M02.00S,2022-01-29T03:40:22.0Z,3,REGULAR,substitution,out,[],202687,,,1610612750,88,85,2022-01-29T03:40:30Z,4650000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M02.00S,2022-01-29T03:40:22.0Z,3,REGULAR,substitution,in,[],203901,,,1610612750,88,85,2022-01-29T03:40:30Z,4660000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M02.00S,2022-01-29T03:40:22.0Z,3,REGULAR,substitution,in,[],1630188,,,1610612750,88,85,2022-01-29T03:40:30Z,4670000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M02.00S,2022-01-29T03:40:44.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626157,,,1610612750,88,86,2022-01-29T03:40:44Z,4680000,,,0,,K. Towns Free Throw 1 of 1 (21 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
473,PT03M50.00S,2022-01-29T03:41:03.9Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612756,88,86,2022-01-29T03:41:30Z,4690000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Smith 2 FT),"[1630183, 1630188]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,202027.0,2.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,,
475,PT03M50.00S,2022-01-29T03:41:49.6Z,3,REGULAR,freethrow,1 of 2,[],1630188,,,1610612756,88,86,2022-01-29T03:41:49Z,4710000,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Missed,,,,,,,,,,,,,,,
476,PT03M50.00S,2022-01-29T03:41:49.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,88,86,2022-01-29T03:41:49Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,
477,PT03M50.00S,2022-01-29T03:41:50.8Z,3,REGULAR,substitution,out,[],1630162,,,1610612756,88,86,2022-01-29T03:42:01Z,4730000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M50.00S,2022-01-29T03:41:50.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612756,88,86,2022-01-29T03:42:01Z,4740000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M50.00S,2022-01-29T03:41:50.8Z,3,REGULAR,substitution,in,[],1629162,,,1610612756,88,86,2022-01-29T03:42:01Z,4750000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M50.00S,2022-01-29T03:41:50.8Z,3,REGULAR,substitution,in,[],1627752,,,1610612756,88,86,2022-01-29T03:42:01Z,4760000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M50.00S,2022-01-29T03:42:13.9Z,3,REGULAR,freethrow,2 of 2,[],1630188,,,1610612756,89,86,2022-01-29T03:42:13Z,4770000,,,0,,J. Smith Free Throw 2 of 2 (3 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
482,PT03M36.00S,2022-01-29T03:42:30.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,82.60512483574244,94.6078431372549,1610612750,89,86,2022-01-29T03:42:34Z,4780000,223.0,111.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,24.91,,,,,,,,,,,,,
483,PT03M34.00S,2022-01-29T03:42:32.9Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,89,86,2022-01-29T03:42:34Z,4790000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,482.0,1.0,1.0,0.0,,,,,,
484,PT03M20.00S,2022-01-29T03:42:47.3Z,3,REGULAR,3pt,Jump Shot,[],1630188,5.601182654402102,4.166666666666666,1610612756,92,86,2022-01-29T03:42:51Z,4800000,229.0,0.0,1,left,J. Smith 3PT  (6 PTS) (D. Booker 5 AST),"[1630188, 1626164]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,6.0,22.92,D. Booker,1626164.0,5.0,,,,,,,,,,
486,PT02M57.00S,2022-01-29T03:43:09.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,88.91261498028909,65.44117647058823,1610612750,92,86,2022-01-29T03:43:12Z,4820000,77.0,52.0,1,right,MISS T. Prince 9' fadeaway Shot,[1627752],1610612750.0,MIN,fadeaway,,,Prince,T. Prince,,,,,,,,,,Missed,,9.29,,,,,,,,,,,,,
487,PT02M56.00S,2022-01-29T03:43:10.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,92,86,2022-01-29T03:43:12Z,4830000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,486.0,3.0,3.0,0.0,,,,,,
488,PT02M47.00S,2022-01-29T03:43:20.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,10.200394218134035,95.34313725490196,1610612756,95,86,2022-01-29T03:43:24Z,4840000,-227.0,43.0,1,left,L. Shamet 3PT  (9 PTS) (D. Booker 6 AST),"[1629013, 1626164]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,9.0,23.08,D. Booker,1626164.0,6.0,,,,,,,,,,
490,PT02M25.00S,2022-01-29T03:43:47.5Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,95,86,2022-01-29T05:59:21Z,4860000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1630188]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,202027.0,4.0,1.0,Smith,1630188.0,,,,,,,,,,,,,,,,
492,PT02M25.00S,2022-01-29T03:43:47.5Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,95,86,2022-01-29T03:43:58Z,4880000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,202027.0,,,,,,,,,,,,,,,3.0,,,,,
493,PT02M25.00S,2022-01-29T03:44:08.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,95,86,2022-01-29T03:44:08Z,4890000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M25.00S,2022-01-29T03:44:10.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,95,86,2022-01-29T03:45:40Z,4900000,,,0,,,[],,,support,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
495,PT02M25.00S,2022-01-29T03:46:06.9Z,3,REGULAR,substitution,out,[],1626157,,,1610612756,95,86,2022-01-29T03:46:29Z,4910000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M25.00S,2022-01-29T03:46:06.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612756,95,86,2022-01-29T03:46:29Z,4920000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M16.00S,2022-01-29T03:46:59.6Z,3,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612756,95,86,2022-01-29T03:47:22Z,4930000,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Smith 2 FT),"[1629162, 1630188]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,202027.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,,
499,PT02M16.00S,2022-01-29T03:47:25.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630188,,,1610612756,96,86,2022-01-29T03:47:25Z,4950000,,,0,,J. Smith Free Throw 1 of 2 (7 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
500,PT02M16.00S,2022-01-29T03:47:39.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630188,,,1610612756,97,86,2022-01-29T03:47:39Z,4960000,,,0,,J. Smith Free Throw 2 of 2 (8 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
501,PT02M05.00S,2022-01-29T03:47:51.1Z,3,REGULAR,2pt,Jump Shot,[],1627736,88.91261498028909,71.81372549019608,1610612750,97,86,2022-01-29T03:47:55Z,4970000,109.0,52.0,1,right,MISS M. Beasley 12' driving floating bank Shot,[1627736],1610612750.0,MIN,driving floating bank,,,Beasley,M. Beasley,,,,,,,,,,Missed,,12.07,,,,,,,,,,,,,
502,PT02M03.00S,2022-01-29T03:47:53.1Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,97,86,2022-01-29T03:47:55Z,4980000,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,501.0,3.0,1.0,2.0,,,,,,
503,PT02M03.00S,2022-01-29T03:47:54.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,89.30683311432325,49.754901960784316,1610612750,97,88,2022-01-29T03:47:57Z,4990000,-1.0,48.0,1,right,N. Reid putback Layup (4 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,,,,,,Made,4.0,4.8,,,,,,,,,,,,,
504,PT01M44.00S,2022-01-29T03:48:13.2Z,3,REGULAR,2pt,Jump Shot,[],1626164,20.18725361366623,23.03921568627451,1610612756,97,88,2022-01-29T03:48:17Z,5000000,135.0,137.0,1,left,MISS D. Booker 19' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,,,Missed,,19.24,,,,,,,,,,,,,
505,PT01M40.00S,2022-01-29T03:48:17.2Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,97,88,2022-01-29T03:48:17Z,5010000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,504.0,1.0,1.0,0.0,,,,,,
506,PT01M37.00S,2022-01-29T03:48:22.5Z,3,REGULAR,turnover,traveling,[],1629006,,,1610612750,97,88,2022-01-29T03:48:30Z,5020000,,,0,,J. Okogie traveling TURNOVER (1 TO),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,202053.0,,,,,,,,,,,,,,,1.0,,,,,
507,PT01M37.00S,2022-01-29T03:48:33.2Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,97,88,2022-01-29T03:48:36Z,5030000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M37.00S,2022-01-29T03:48:33.2Z,3,REGULAR,substitution,in,[],1630688,,,1610612756,97,88,2022-01-29T03:48:36Z,5040000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M14.00S,2022-01-29T03:49:04.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,18.347568988173457,95.58823529411765,1610612756,100,88,2022-01-29T03:49:08Z,5050000,-228.0,120.0,1,left,L. Shamet 25' 3PT  (12 PTS) (D. Booker 7 AST),"[1629013, 1626164]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,12.0,25.76,D. Booker,1626164.0,7.0,,,,,,,,,,
511,PT00M59.70S,2022-01-29T03:49:18.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,70.64717477003943,77.20588235294117,1610612750,100,88,2022-01-29T03:49:28Z,5070000,136.0,223.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,26.15,,,,,,,,,,,,,
512,PT00M56.00S,2022-01-29T03:49:22.1Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,100,88,2022-01-29T03:49:28Z,5080000,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,511.0,2.0,2.0,0.0,,,,,,
513,PT00M48.80S,2022-01-29T03:49:34.1Z,3,REGULAR,foul,offensive,[],1630188,,,1610612756,100,88,2022-01-29T03:51:16Z,5090000,,,0,,J. Smith offensive FOUL (3 PF),"[1630188, 1627752]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,202053.0,3.0,0.0,Prince,1627752.0,,,,,,,,,,,,,,,,
515,PT00M48.80S,2022-01-29T03:49:34.1Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612756,100,88,2022-01-29T03:49:34Z,5110000,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,202053.0,,,,,,,,,,,,,,,1.0,,,,,
516,PT00M48.80S,2022-01-29T03:49:43.0Z,3,REGULAR,substitution,out,[],1630688,,,1610612750,100,88,2022-01-29T03:49:56Z,5120000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M48.80S,2022-01-29T03:49:43.0Z,3,REGULAR,substitution,out,[],1629006,,,1610612750,100,88,2022-01-29T03:49:56Z,5130000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M48.80S,2022-01-29T03:49:43.0Z,3,REGULAR,substitution,in,[],1628969,,,1610612750,100,88,2022-01-29T03:49:56Z,5140000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M48.80S,2022-01-29T03:49:43.0Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,100,88,2022-01-29T03:49:56Z,5150000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M34.40S,2022-01-29T03:50:16.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629675,88.25558475689881,51.225490196078425,1610612750,100,88,2022-01-29T03:50:19Z,5160000,6.0,58.0,1,right,MISS N. Reid turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,,,,,,Missed,,5.82,,,,,,,,,,,,,
521,PT00M32.10S,2022-01-29T03:50:18.3Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,100,88,2022-01-29T03:50:19Z,5170000,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,520.0,3.0,3.0,0.0,,,,,,
522,PT00M11.40S,2022-01-29T03:50:38.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.107095926412615,50.49019607843137,1610612756,100,88,2022-01-29T03:52:22Z,5180000,-2.0,146.0,1,left,MISS D. Booker 14' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,,,,,,Missed,,14.59,,,,,,,,,,,,,
523,PT00M08.60S,2022-01-29T03:50:41.7Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,100,88,2022-01-29T03:50:42Z,5190000,,,0,,N. Reid REBOUND (Off:2 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,522.0,4.0,2.0,2.0,,,,,,
524,PT00M02.50S,2022-01-29T03:50:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,91.14651773981603,62.00980392156863,1610612750,100,90,2022-01-29T03:50:54Z,5200000,60.0,31.0,1,right,J. McLaughlin 6' driving floating bank Jump Shot (6 PTS),[1629162],1610612750.0,MIN,driving floating bank,,,McLaughlin,J. McLaughlin,,,,,,,,,,Made,6.0,6.74,,,,,,,,,,,,,
525,PT00M02.50S,2022-01-29T03:50:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612750,100,90,2022-01-29T03:51:00Z,5210000,,,0,,J. Smith shooting personal FOUL (4 PF) (McLaughlin 1 FT),"[1630188, 1629162]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,202027.0,4.0,0.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,
527,PT00M02.50S,2022-01-29T03:51:16.0Z,3,REGULAR,freethrow,1 of 1,[],1629162,,,1610612750,100,91,2022-01-29T03:51:16Z,5230000,,,0,,J. McLaughlin Free Throw 1 of 1 (7 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
529,PT00M01.00S,2022-01-29T03:51:32.0Z,3,REGULAR,turnover,bad pass,[],203901,,,1610612756,100,91,2022-01-29T03:55:47Z,5235000,,,0,,E. Payton bad pass TURNOVER (2 TO),"[203901, 1630162]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,,,
530,PT00M01.00S,2022-01-29T03:51:32.0Z,3,REGULAR,steal,,[],1630162,,,1610612750,100,91,2022-01-29T04:05:18Z,5237500,,,0,,A. Edwards STEAL (4 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M00.40S,2022-01-29T03:51:37.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,79.84559789750328,49.50980392156863,1610612750,100,93,2022-01-29T03:55:47Z,5240000,-2.0,137.0,1,right,A. Edwards 13' floating Jump Shot (22 PTS),[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,,,,,,Made,22.0,13.7,,,,,,,,,,,,,
532,PT00M00.00S,2022-01-29T03:51:44.2Z,3,REGULAR,period,end,[],0,,,1610612756,100,93,2022-01-29T03:55:47Z,5280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-01-29T03:53:40.8Z,4,REGULAR,substitution,out,['startperiod'],203901,,,1610612756,100,93,2022-01-29T03:55:47Z,5290000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-01-29T03:53:40.8Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,100,93,2022-01-29T03:55:47Z,5300000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-01-29T03:53:40.8Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,100,93,2022-01-29T03:55:47Z,5310000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-01-29T03:53:40.8Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,100,93,2022-01-29T03:55:47Z,5320000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-01-29T03:54:16.4Z,4,REGULAR,period,start,[],0,,,1610612756,100,93,2022-01-29T03:54:16Z,5330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M46.00S,2022-01-29T03:54:29.3Z,4,REGULAR,3pt,Jump Shot,[],1629013,31.09395532194481,74.01960784313727,1610612756,100,93,2022-01-29T03:54:33Z,5340000,-120.0,240.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Missed,,26.82,,,,,,,,,,,,,
539,PT11M43.00S,2022-01-29T03:54:32.3Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,100,93,2022-01-29T03:54:33Z,5350000,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,538.0,4.0,4.0,0.0,,,,,,
540,PT11M32.00S,2022-01-29T03:54:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612750,100,93,2022-01-29T03:54:54Z,5360000,,,0,,J. Smith shooting personal FOUL (5 PF) (Beasley 2 FT),"[1630188, 1627736]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,202053.0,5.0,0.0,Beasley,1627736.0,,,,,,,,,,,,,,,,
542,PT11M32.00S,2022-01-29T03:55:13.7Z,4,REGULAR,freethrow,1 of 2,[],1627736,,,1610612750,100,94,2022-01-29T03:55:13Z,5380000,,,0,,M. Beasley Free Throw 1 of 2 (9 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
543,PT11M32.00S,2022-01-29T03:55:27.9Z,4,REGULAR,freethrow,2 of 2,[],1627736,,,1610612750,100,95,2022-01-29T03:55:27Z,5390000,,,0,,M. Beasley Free Throw 2 of 2 (10 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
545,PT11M10.00S,2022-01-29T03:55:54.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,12.565703022339028,64.95098039215686,1610612756,102,95,2022-01-29T03:55:58Z,5400000,-75.0,66.0,1,left,L. Shamet 9' driving floating Jump Shot (14 PTS),[1629013],1610612756.0,PHX,driving floating,,,Shamet,L. Shamet,,,,,,,,,,Made,14.0,9.95,,,,,,,,,,,,,
546,PT10M49.00S,2022-01-29T03:56:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,88.64980289093299,50.0,1610612750,102,97,2022-01-29T03:56:20Z,5410000,0.0,54.0,1,right,T. Prince driving finger roll Layup (14 PTS) (A. Edwards 8 AST),"[1627752, 1630162]",1610612750.0,MIN,driving finger roll,,,Prince,T. Prince,,,,,,,,,,Made,14.0,5.42,A. Edwards,1630162.0,8.0,,,,,,,,,,
547,PT10M38.00S,2022-01-29T03:56:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.83311432325887,49.919577205882355,1610612756,104,97,2022-01-29T03:56:36Z,5420000,0.0,12.0,1,left,M. Bridges cutting Layup (16 PTS) (L. Shamet 5 AST),"[1628969, 1629013]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,,,,,,Made,16.0,1.17,L. Shamet,1629013.0,5.0,,,,,,,,,,
549,PT10M27.00S,2022-01-29T03:56:40.2Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612750,104,97,2022-01-29T03:56:50Z,5440000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Reid 2 FT),"[1629661, 1629675]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,203591.0,2.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
551,PT10M27.00S,2022-01-29T03:57:16.4Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,104,98,2022-01-29T03:57:16Z,5460000,,,0,,N. Reid Free Throw 1 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
