actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
268,PT05M01.00S,2021-12-11T04:00:50.1Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,45,33,2021-12-11T04:01:10Z,2520000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
269,PT05M01.00S,2021-12-11T04:00:50.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,45,33,2021-12-11T04:01:10Z,2530000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,
270,PT05M01.00S,2021-12-11T04:00:50.1Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,45,33,2021-12-11T04:01:10Z,2540000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT04M59.00S,2021-12-11T04:00:52.1Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,45,33,2021-12-11T04:01:10Z,2550000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,
272,PT04M53.00S,2021-12-11T04:01:15.8Z,2,REGULAR,3pt,Jump Shot,[],203109,27.808804204993432,77.45098039215686,1610612756,45,33,2021-12-11T04:01:19Z,2560000,-137.0,209.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
273,PT04M49.00S,2021-12-11T04:01:19.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,45,33,2021-12-11T04:01:19Z,2570000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,
274,PT04M41.00S,2021-12-11T04:01:27.0Z,2,REGULAR,3pt,Jump Shot,[],203471,75.64060446780552,8.333333333333332,1610612738,45,33,2021-12-11T04:01:30Z,2580000,-208.0,176.0,1,right,MISS D. Schroder 27' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,
275,PT04M40.00S,2021-12-11T04:01:28.0Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,45,33,2021-12-11T04:01:30Z,2590000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,274.0,5.0,5.0,0.0,,,,,,,,,,,,
276,PT04M34.00S,2021-12-11T04:01:34.7Z,2,REGULAR,turnover,bad pass,[],203109,,,1610612756,45,33,2021-12-11T04:02:10Z,2600000,,,0,,J. Crowder bad pass TURNOVER (1 TO),"[203109, 201143]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0
277,PT04M34.00S,2021-12-11T04:01:34.7Z,2,REGULAR,steal,,[],201143,,,1610612738,45,33,2021-12-11T04:01:36Z,2610000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M28.00S,2021-12-11T04:01:41.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203935,71.17279894875165,75.49019607843137,1610612738,45,33,2021-12-11T04:01:45Z,2620000,127.0,218.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
279,PT04M26.00S,2021-12-11T04:01:43.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,45,33,2021-12-11T04:01:45Z,2630000,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,
280,PT04M19.00S,2021-12-11T04:01:49.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,5.732588699080158,49.01960784313725,1610612756,47,33,2021-12-11T04:01:52Z,2640000,5.0,1.0,1,left,J. Smith cutting DUNK (4 PTS) (C. Paul 7 AST),"[1630188, 101108]",1610612756.0,PHX,cutting,,,Smith,J. Smith,,,,,0.51,Made,,,,,,,4.0,C. Paul,101108.0,7.0,,,,,,,,
282,PT03M52.00S,2021-12-11T04:02:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,81.15965834428384,63.48039215686274,1610612738,47,33,2021-12-11T04:08:50Z,2660000,67.0,125.0,1,right,MISS D. Schroder 14' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,14.17,Missed,,,,,,,,,,,,,,,,,,
283,PT03M50.00S,2021-12-11T04:02:18.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,47,33,2021-12-11T04:08:50Z,2670000,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,
284,PT03M45.00S,2021-12-11T04:02:26.0Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612756,47,33,2021-12-11T04:02:36Z,2680000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629057, 1628969]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Bridges,1628969.0,,,
286,PT03M45.00S,2021-12-11T04:02:52.0Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,48,33,2021-12-11T04:02:52Z,2700000,,,0,,M. Bridges Free Throw 1 of 2 (9 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
287,PT03M45.00S,2021-12-11T04:02:53.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,48,33,2021-12-11T04:02:57Z,2710000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M45.00S,2021-12-11T04:02:53.0Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,48,33,2021-12-11T04:02:57Z,2720000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M45.00S,2021-12-11T04:03:09.1Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,49,33,2021-12-11T04:03:09Z,2730000,,,0,,M. Bridges Free Throw 2 of 2 (10 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
290,PT03M30.00S,2021-12-11T04:03:28.7Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,49,33,2021-12-11T04:03:34Z,2740000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,201246.0,,,,,3.0,,
291,PT03M25.00S,2021-12-11T04:03:40.8Z,2,REGULAR,foul,offensive,[],1630188,,,1610612756,49,33,2021-12-11T04:03:46Z,2750000,,,0,,J. Smith offensive FOUL (2 PF),"[1630188, 203935]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Smart,203935.0,,,
293,PT03M25.00S,2021-12-11T04:03:40.8Z,2,REGULAR,turnover,offensive foul,[],1630188,,,1610612756,49,33,2021-12-11T04:03:40Z,2770000,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,1627541.0,,,,,1.0,,
294,PT03M14.00S,2021-12-11T04:04:09.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,69.85873850197109,24.754901960784316,1610612738,49,33,2021-12-11T04:04:13Z,2780000,-126.0,231.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
295,PT03M11.00S,2021-12-11T04:04:12.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,49,33,2021-12-11T04:04:13Z,2790000,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,
296,PT03M04.00S,2021-12-11T04:04:19.8Z,2,REGULAR,3pt,Jump Shot,[],1630188,31.488173455978973,61.76470588235294,1610612756,52,33,2021-12-11T04:05:49Z,2800000,-59.0,243.0,1,left,J. Smith 25' 3PT  (7 PTS) (C. Paul 8 AST),"[1630188, 101108]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,25.05,Made,,,,,,,7.0,C. Paul,101108.0,8.0,,,,,,,,
298,PT02M48.00S,2021-12-11T04:04:38.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612738,52,33,2021-12-11T04:04:50Z,2820000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Smart 2 FT),"[1628969, 203935]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Smart,203935.0,,,
300,PT02M48.00S,2021-12-11T04:05:02.4Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,52,33,2021-12-11T04:05:26Z,2840000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT02M48.00S,2021-12-11T04:05:02.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,52,33,2021-12-11T04:05:26Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,
303,PT02M48.00S,2021-12-11T04:05:03.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,52,33,2021-12-11T04:05:06Z,2870000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M48.00S,2021-12-11T04:05:03.2Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,52,33,2021-12-11T04:05:17Z,2880000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M48.00S,2021-12-11T04:05:02.4Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,52,33,2021-12-11T04:05:26Z,2890000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT02M46.00S,2021-12-11T04:05:04.4Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,52,33,2021-12-11T04:05:26Z,2900000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,305.0,6.0,6.0,0.0,,,,,,,,,,,,
307,PT02M33.00S,2021-12-11T04:05:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612756,52,33,2021-12-11T04:05:44Z,2910000,,,0,,D. Schroder shooting personal FOUL (2 PF) (Paul 2 FT),"[203471, 101108]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Paul,101108.0,,,
309,PT02M33.00S,2021-12-11T04:05:59.2Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,53,33,2021-12-11T04:05:59Z,2930000,,,0,,C. Paul Free Throw 1 of 2 (3 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
310,PT02M33.00S,2021-12-11T04:06:04.2Z,2,REGULAR,substitution,out,[],203935,,,1610612756,53,33,2021-12-11T04:06:10Z,2940000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M33.00S,2021-12-11T04:06:04.2Z,2,REGULAR,substitution,in,[],1629641,,,1610612756,53,33,2021-12-11T04:06:10Z,2950000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M33.00S,2021-12-11T04:06:18.7Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,54,33,2021-12-11T04:06:18Z,2960000,,,0,,C. Paul Free Throw 2 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
313,PT02M18.00S,2021-12-11T04:06:41.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,71.96123521681997,22.54901960784314,1610612738,54,33,2021-12-11T04:11:17Z,2970000,-137.0,211.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
314,PT02M16.00S,2021-12-11T04:06:43.1Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,54,33,2021-12-11T04:06:47Z,2980000,,,0,,J. Crowder REBOUND (Off:0 Def:7),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,313.0,7.0,7.0,0.0,,,,,,,,,,,,
315,PT02M05.00S,2021-12-11T04:06:54.9Z,2,REGULAR,3pt,Jump Shot,[],203109,23.73521681997372,87.99019607843137,1610612756,57,33,2021-12-11T04:06:57Z,2990000,-190.0,171.0,1,left,J. Crowder 25' 3PT  (7 PTS) (C. Paul 9 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.54,Made,,,,,,,7.0,C. Paul,101108.0,9.0,,,,,,,,
317,PT01M42.00S,2021-12-11T04:07:20.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203109,,,1610612738,57,33,2021-12-11T04:07:40Z,3010000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Williams 2 FT),"[203109, 1629684]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Williams,1629684.0,,,
319,PT01M42.00S,2021-12-11T04:07:44.5Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203109,,,1610612738,57,33,2021-12-11T04:07:48Z,3030000,,,0,,J. Crowder technical FOUL (1 Tech),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,1627541.0,1.0,1.0,,,,,
320,PT01M42.00S,2021-12-11T04:07:49.7Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,57,34,2021-12-11T04:07:49Z,3040000,,,0,,J. Tatum technical Free Throw 1 of 1 (15 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
321,PT01M42.00S,2021-12-11T04:08:11.8Z,2,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,57,35,2021-12-11T04:08:28Z,3050000,,,0,,G. Williams Free Throw 1 of 2 (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
322,PT01M42.00S,2021-12-11T04:08:11.8Z,2,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,57,35,2021-12-11T04:08:28Z,3060000,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT01M40.00S,2021-12-11T04:08:13.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,57,35,2021-12-11T04:08:28Z,3070000,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,322.0,5.0,5.0,0.0,,,,,,,,,,,,
324,PT01M30.00S,2021-12-11T04:08:37.8Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,57,35,2021-12-11T04:08:41Z,3080000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629684]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,1.0,Williams,1629684.0
325,PT01M30.00S,2021-12-11T04:08:37.8Z,2,REGULAR,steal,,[],1629684,,,1610612738,57,35,2021-12-11T04:08:39Z,3090000,,,0,,G. Williams STEAL (2 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M26.00S,2021-12-11T04:08:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203471,94.30026281208936,49.01960784313725,1610612738,57,37,2021-12-11T04:08:54Z,3100000,-5.0,1.0,1,right,D. Schroder running reverse Layup (9 PTS) (J. Tatum 1 AST),"[203471, 1628369]",1610612738.0,BOS,running reverse,,,Schroder,D. Schroder,,,,,0.5,Made,,,,,,,9.0,J. Tatum,1628369.0,1.0,,,,,,,,
328,PT01M11.00S,2021-12-11T04:08:56.5Z,2,REGULAR,3pt,Jump Shot,[],1630188,31.225361366622867,59.31372549019608,1610612756,57,37,2021-12-11T04:09:01Z,3120000,-47.0,241.0,1,left,MISS J. Smith 24' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
329,PT01M07.00S,2021-12-11T04:09:00.5Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,57,37,2021-12-11T04:09:01Z,3130000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,328.0,3.0,3.0,0.0,,,,,,,,,,,,
330,PT00M57.10S,2021-12-11T04:09:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,86.5473061760841,62.745098039215684,1610612738,57,39,2021-12-11T04:09:18Z,3140000,64.0,74.0,1,right,D. Schroder 9' driving floating Jump Shot (11 PTS),[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,9.76,Made,,,,,,,11.0,,,,,,,,,,,
331,PT00M37.60S,2021-12-11T04:09:38.1Z,2,REGULAR,violation,kicked ball,[],201143,,,1610612756,57,39,2021-12-11T04:09:46Z,3150000,,,0,,A. Horford kicked ball VIOLATION,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,201246.0,,,,,,,
332,PT00M32.90S,2021-12-11T04:10:08.8Z,2,REGULAR,3pt,Jump Shot,[],101108,34.641918528252305,42.8921568627451,1610612756,57,39,2021-12-11T04:10:11Z,3160000,36.0,273.0,1,left,MISS C. Paul 27' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,
333,PT00M32.90S,2021-12-11T04:10:08.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,57,39,2021-12-11T04:10:11Z,3170000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,
334,PT00M32.90S,2021-12-11T04:10:08.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,57,39,2021-12-11T04:10:28Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M16.70S,2021-12-11T04:10:37.7Z,2,REGULAR,foul,offensive,['inpenalty'],1629641,,,1610612738,57,39,2021-12-11T04:10:50Z,3190000,,,0,,R. Langford offensive FOUL (2 PF),"[1629641, 1629661]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Johnson,1629661.0,,,
337,PT00M16.70S,2021-12-11T04:10:37.7Z,2,REGULAR,turnover,offensive foul,[],1629641,,,1610612738,57,39,2021-12-11T04:10:37Z,3210000,,,0,,R. Langford offensive foul TURNOVER (1 TO),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,1627541.0,,,,,1.0,,
338,PT00M02.30S,2021-12-11T04:11:06.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,26.231931668856767,80.63725490196079,1610612756,57,39,2021-12-11T04:11:15Z,3220000,-153.0,194.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
339,PT00M01.30S,2021-12-11T04:11:07.7Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612756,57,39,2021-12-11T04:11:15Z,3230000,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,338.0,6.0,5.0,1.0,,,,,,,,,,,,
340,PT00M00.00S,2021-12-11T04:11:11.4Z,2,REGULAR,period,end,[],0,,,1610612756,57,39,2021-12-11T04:11:11Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612756,57,39,2021-12-11T04:26:35Z,3250000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612756,57,39,2021-12-11T04:26:35Z,3260000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612756,57,39,2021-12-11T04:26:35Z,3270000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,out,['startperiod'],1629641,,,1610612756,57,39,2021-12-11T04:26:35Z,3280000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,57,39,2021-12-11T04:26:35Z,3290000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,57,39,2021-12-11T04:26:35Z,3300000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612756,57,39,2021-12-11T04:26:35Z,3310000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-11T04:26:23.4Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612756,57,39,2021-12-11T04:26:35Z,3320000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-11T04:26:48.4Z,3,REGULAR,period,start,[],0,,,1610612756,57,39,2021-12-11T04:26:48Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M43.00S,2021-12-11T04:27:04.9Z,3,REGULAR,3pt,Jump Shot,[],203109,71.43561103810775,24.264705882352942,1610612756,60,39,2021-12-11T04:27:07Z,3340000,-129.0,216.0,1,right,J. Crowder 25' 3PT  (10 PTS) (J. McGee 1 AST),"[203109, 201580]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.14,Made,,,,,,,10.0,J. McGee,201580.0,1.0,,,,,,,,
352,PT11M16.00S,2021-12-11T04:27:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.463206307490145,44.11764705882353,1610612738,60,39,2021-12-11T04:27:33Z,3360000,29.0,46.0,1,left,MISS M. Smart driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,5.45,Missed,,,,,,,,,,,,,,,,,,
353,PT11M14.00S,2021-12-11T04:27:32.9Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,60,39,2021-12-11T04:27:33Z,3370000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,352.0,4.0,3.0,1.0,,,,,,,,,,,,
354,PT11M09.00S,2021-12-11T04:27:38.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628369,4.812746386333772,55.14705882352941,1610612738,60,39,2021-12-11T04:27:44Z,3380000,-26.0,-7.0,1,left,MISS J. Tatum turnaround Shot - blocked,"[1628369, 101108]",1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,2.67,Missed,Paul,101108.0,,,,,,,,,,,,,,,,
360,PT11M09.00S,2021-12-11T04:27:38.1Z,3,REGULAR,block,,[],101108,,,1610612738,60,39,2021-12-11T04:28:09Z,3385000,,,0,,C. Paul BLOCK (2 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M07.00S,2021-12-11T04:27:40.1Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,60,39,2021-12-11T04:27:44Z,3390000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,354.0,5.0,3.0,2.0,,,,,,,,,,,,
356,PT11M07.00S,2021-12-11T04:27:44.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628369,5.732588699080158,49.50980392156863,1610612738,60,41,2021-12-11T04:28:39Z,3400000,2.0,1.0,1,left,J. Tatum Layup (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,0.29,Made,,,,,,,17.0,,,,,,,,,,,
