actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
444,PT03M54.00S,2021-12-24T03:35:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,87.07293035479631,46.07843137254902,1610612760,67,64,2021-12-24T03:35:26Z,4330000,-20.0,69.0,1,right,MISS S. Gilgeous-Alexander 7' driving floating Shot - blocked,"[1628983, 1629028]",1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,7.17,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0,
448,PT03M54.00S,2021-12-24T03:35:12.6Z,3,REGULAR,block,,[],1629028,,,1610612760,67,64,2021-12-24T03:35:26Z,4335000,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M52.00S,2021-12-24T03:35:14.6Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,67,64,2021-12-24T03:35:26Z,4340000,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,444.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
446,PT03M48.00S,2021-12-24T03:35:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,9.149145860709593,45.588235294117645,1610612756,69,64,2021-12-24T03:35:40Z,4350000,22.0,34.0,1,left,M. Bridges alley-oop DUNK (5 PTS) (C. Johnson 3 AST),"[1628969, 1629661]",1610612756.0,PHX,alley-oop,,,Bridges,M. Bridges,,,,,4.01,Made,,,,,,,,5.0,,C. Johnson,1629661.0,3.0,,,,,,,
449,PT03M48.00S,2021-12-24T03:35:27.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,69,64,2021-12-24T03:35:27Z,4370000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M48.00S,2021-12-24T03:37:39.6Z,3,REGULAR,substitution,out,[],1628969,,,1610612760,69,64,2021-12-24T03:37:55Z,4380000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M48.00S,2021-12-24T03:37:39.6Z,3,REGULAR,substitution,in,[],1629013,,,1610612760,69,64,2021-12-24T03:37:55Z,4390000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M29.00S,2021-12-24T03:38:29.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,88.12417871222075,45.83333333333333,1610612760,69,64,2021-12-24T03:38:34Z,4400000,-21.0,59.0,1,right,MISS L. Dort 6' driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,,
453,PT03M27.00S,2021-12-24T03:38:31.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,69,64,2021-12-24T03:38:34Z,4410000,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,452.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
454,PT03M12.00S,2021-12-24T03:38:45.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.50131406044678,56.127450980392155,1610612756,69,64,2021-12-24T03:38:54Z,4420000,-31.0,150.0,1,left,MISS D. Booker 15' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,15.27,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M11.00S,2021-12-24T03:38:46.9Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612756,69,64,2021-12-24T03:38:54Z,4430000,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,454.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
456,PT03M07.00S,2021-12-24T03:38:51.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,31.09395532194481,20.833333333333336,1610612756,72,64,2021-12-24T03:38:57Z,4440000,146.0,240.0,1,left,C. Payne 28' 3PT  (5 PTS) (D. Booker 5 AST),"[1626166, 1626164]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,28.06,Made,,,,,,,,5.0,,D. Booker,1626164.0,5.0,,,,,,,
458,PT02M44.00S,2021-12-24T03:39:14.2Z,3,REGULAR,3pt,Jump Shot,[],1630544,66.96780551905388,47.05882352941176,1610612760,72,64,2021-12-24T03:39:18Z,4460000,-15.0,258.0,1,right,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
459,PT02M42.00S,2021-12-24T03:39:16.2Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,72,64,2021-12-24T03:39:18Z,4470000,,,0,,D. Booker REBOUND (Off:2 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,458.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
460,PT02M36.00S,2021-12-24T03:39:22.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,20.318659658344284,65.68627450980392,1610612756,74,64,2021-12-24T03:40:22Z,4480000,-78.0,138.0,1,left,D. Booker 15' pullup Jump Shot (18 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.92,Made,,,,,,,,18.0,,,,,,,,,,,
461,PT02M20.00S,2021-12-24T03:39:38.9Z,3,REGULAR,turnover,lost ball,[],1629647,,,1610612760,74,64,2021-12-24T03:39:43Z,4490000,,,0,,D. Bazley lost ball TURNOVER (1 TO),"[1629647, 1626164]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,,,,,,,
462,PT02M20.00S,2021-12-24T03:39:38.9Z,3,REGULAR,steal,,[],1626164,,,1610612756,74,64,2021-12-24T03:39:40Z,4500000,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M14.00S,2021-12-24T03:39:44.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626166,24.392247043363994,11.76470588235294,1610612756,77,64,2021-12-24T03:39:55Z,4510000,191.0,177.0,1,left,C. Payne 26' 3PT  (8 PTS) (D. Booker 6 AST),"[1626166, 1626164]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.04,Made,,,,,,,,8.0,,D. Booker,1626164.0,6.0,,,,,,,
465,PT02M13.00S,2021-12-24T03:39:52.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,77,64,2021-12-24T03:39:52Z,4530000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M13.00S,2021-12-24T03:41:04.4Z,3,REGULAR,substitution,out,[],1629028,,,1610612760,77,64,2021-12-24T03:41:17Z,4540000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M13.00S,2021-12-24T03:41:04.4Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,77,64,2021-12-24T03:41:17Z,4550000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M13.00S,2021-12-24T03:41:04.4Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,77,64,2021-12-24T03:41:17Z,4560000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M13.00S,2021-12-24T03:41:04.4Z,3,REGULAR,substitution,in,[],201580,,,1610612760,77,64,2021-12-24T03:41:17Z,4570000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M13.00S,2021-12-24T03:41:04.4Z,3,REGULAR,substitution,in,[],203488,,,1610612760,77,64,2021-12-24T03:41:17Z,4580000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M13.00S,2021-12-24T03:41:04.4Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,77,64,2021-12-24T03:41:17Z,4590000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M50.00S,2021-12-24T03:41:50.8Z,3,REGULAR,2pt,Jump Shot,[],1628983,75.1149802890933,44.6078431372549,1610612760,77,64,2021-12-24T03:41:55Z,4600000,-27.0,181.0,1,right,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,,
473,PT01M48.00S,2021-12-24T03:41:52.8Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,77,64,2021-12-24T03:41:55Z,4610000,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,472.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
474,PT01M34.00S,2021-12-24T03:42:07.6Z,3,REGULAR,3pt,Jump Shot,[],1626166,30.831143232588698,25.245098039215684,1610612756,77,64,2021-12-24T03:42:12Z,4620000,124.0,237.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,,
475,PT01M31.00S,2021-12-24T03:42:10.6Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,77,64,2021-12-24T03:42:12Z,4630000,,,0,,D. Bazley REBOUND (Off:1 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,474.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
476,PT01M20.00S,2021-12-24T03:42:20.4Z,3,REGULAR,2pt,Jump Shot,[],1628983,94.82588699080158,70.09803921568627,1610612760,77,66,2021-12-24T03:42:24Z,4640000,100.0,-4.0,1,right,S. Gilgeous-Alexander 10' pullup Jump Shot (21 PTS) (M. Muscala 1 AST),"[1628983, 203488]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,10.06,Made,,,,,,,,21.0,,M. Muscala,203488.0,1.0,,,,,,,
478,PT01M07.00S,2021-12-24T03:42:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.966491458607096,59.31372549019608,1610612756,77,66,2021-12-24T03:42:37Z,4660000,-47.0,22.0,1,left,MISS C. Payne driving Layup - blocked,"[1626166, 203488]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,5.17,Missed,,,,,,,,,,,,,,,,,Muscala,203488.0,
479,PT01M07.00S,2021-12-24T03:42:33.1Z,3,REGULAR,block,,[],203488,,,1610612756,77,66,2021-12-24T03:42:35Z,4670000,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M05.00S,2021-12-24T03:42:35.1Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,77,66,2021-12-24T03:42:37Z,4680000,,,0,,M. Muscala REBOUND (Off:1 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,478.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
481,PT01M00.00S,2021-12-24T03:42:40.9Z,3,REGULAR,3pt,Jump Shot,[],203488,66.04796320630749,43.13725490196079,1610612760,77,66,2021-12-24T03:42:50Z,4690000,-34.0,267.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M59.70S,2021-12-24T03:42:41.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,77,66,2021-12-24T03:42:50Z,4700000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,481.0,,,,,,,,,,,,,,,,,,
483,PT00M59.70S,2021-12-24T03:42:51.3Z,3,REGULAR,foul,personal,[],1629026,,,1610612756,77,66,2021-12-24T03:43:08Z,4710000,,,0,,K. Williams loose ball personal FOUL (1 PF),"[1629026, 1626164]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,,,,,,,,,,,202037.0,,,,1.0,0.0,Booker,1626164.0,,,
485,PT00M59.70S,2021-12-24T03:43:00.1Z,3,REGULAR,substitution,out,[],1629647,,,1610612756,77,66,2021-12-24T03:43:03Z,4730000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M59.70S,2021-12-24T03:43:00.1Z,3,REGULAR,substitution,in,[],1630197,,,1610612756,77,66,2021-12-24T03:43:03Z,4740000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M45.80S,2021-12-24T03:43:18.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,19.136005256241788,22.794117647058822,1610612756,77,66,2021-12-24T03:43:23Z,4750000,136.0,127.0,1,left,MISS D. Booker 18' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M43.20S,2021-12-24T03:43:20.6Z,3,REGULAR,rebound,offensive,[],1629013,,,1610612756,77,66,2021-12-24T03:43:23Z,4760000,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,487.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
489,PT00M40.40S,2021-12-24T03:43:23.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,26.231931668856767,83.33333333333334,1610612756,77,66,2021-12-24T03:43:27Z,4770000,-167.0,194.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M37.80S,2021-12-24T03:43:25.9Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,77,66,2021-12-24T03:43:27Z,4780000,,,0,,M. Muscala REBOUND (Off:1 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,489.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
491,PT00M34.30S,2021-12-24T03:43:30.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612760,77,66,2021-12-24T03:43:37Z,4790000,,,0,,D. Booker shooting personal FOUL (2 PF) (Williams 2 FT),"[1626164, 1629026]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,202037.0,,,,2.0,0.0,Williams,1629026.0,,,
493,PT00M34.30S,2021-12-24T03:44:03.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629026,,,1610612760,77,67,2021-12-24T03:44:25Z,4810000,,,0,,K. Williams Free Throw 1 of 2 (3 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
494,PT00M34.30S,2021-12-24T03:44:05.0Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,77,67,2021-12-24T03:44:08Z,4820000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M34.30S,2021-12-24T03:44:05.0Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,77,67,2021-12-24T03:44:08Z,4830000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M34.30S,2021-12-24T03:44:03.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629026,,,1610612760,77,67,2021-12-24T03:44:25Z,4840000,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M32.90S,2021-12-24T03:44:05.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,77,67,2021-12-24T03:44:25Z,4850000,,,0,,C. Johnson REBOUND (Off:1 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,496.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
498,PT00M20.20S,2021-12-24T03:44:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.011169513797633,42.8921568627451,1610612756,79,67,2021-12-24T03:44:40Z,4860000,36.0,79.0,1,left,D. Booker 8' driving floating Jump Shot (20 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,8.68,Made,,,,,,,,20.0,,,,,,,,,,,
499,PT00M05.00S,2021-12-24T03:44:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.88370565045992,58.82352941176471,1610612760,79,69,2021-12-24T03:45:00Z,4870000,44.0,33.0,1,right,S. Gilgeous-Alexander driving Layup (23 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.52,Made,,,,,,,,23.0,,,,,,,,,,,
500,PT00M00.00S,2021-12-24T03:45:04.2Z,3,REGULAR,3pt,Jump Shot,[],1626164,31.882391590013142,73.77450980392157,1610612756,82,69,2021-12-24T03:45:13Z,4880000,-119.0,247.0,1,left,D. Booker 27' 3PT step back (23 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,27.43,Made,,,,,,,,23.0,,,,,,,,,,,
501,PT00M00.00S,2021-12-24T03:45:22.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612760,82,69,2021-12-24T03:45:54Z,4890000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,End Period - Good Basket
502,PT00M00.00S,2021-12-24T03:45:45.8Z,3,REGULAR,period,end,[],0,,,1610612760,82,69,2021-12-24T03:45:45Z,4900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-24T03:46:50.0Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,82,69,2021-12-24T03:47:18Z,4910000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-24T03:46:50.0Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,82,69,2021-12-24T03:47:18Z,4920000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-24T03:47:42.5Z,4,REGULAR,period,start,[],0,,,1610612756,82,69,2021-12-24T03:47:42Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M50.00S,2021-12-24T03:47:52.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,32.013797634691194,52.94117647058824,1610612756,82,69,2021-12-24T03:47:56Z,4940000,-15.0,248.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
507,PT11M46.00S,2021-12-24T03:47:56.1Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,82,69,2021-12-24T03:47:56Z,4950000,,,0,,D. Bazley REBOUND (Off:1 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,506.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
508,PT11M40.00S,2021-12-24T03:48:01.8Z,4,REGULAR,3pt,Jump Shot,[],1630197,84.31340341655716,3.9215686274509802,1610612760,82,69,2021-12-24T03:48:10Z,4960000,-230.0,95.0,1,right,MISS A. Pokusevski 24' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M35.00S,2021-12-24T03:48:06.8Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,82,69,2021-12-24T03:49:42Z,4970000,,,0,,C. Johnson REBOUND (Off:1 Def:7),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,508.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
510,PT11M27.00S,2021-12-24T03:48:17.8Z,4,REGULAR,foul,offensive,[],201580,,,1610612756,82,69,2021-12-24T03:48:28Z,4980000,,,0,,J. McGee offensive FOUL (1 PF),"[201580, 1629026]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,202037.0,,,,1.0,0.0,Williams,1629026.0,,,
512,PT11M27.00S,2021-12-24T03:48:17.8Z,4,REGULAR,turnover,offensive foul,[],201580,,,1610612756,82,69,2021-12-24T03:48:17Z,5000000,,,0,,J. McGee offensive foul TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,1.0,,,,202037.0,,,,,,,,,,
513,PT11M27.00S,2021-12-24T03:48:26.1Z,4,REGULAR,substitution,out,[],1626164,,,1610612760,82,69,2021-12-24T03:48:28Z,5010000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M27.00S,2021-12-24T03:48:26.1Z,4,REGULAR,substitution,in,[],203109,,,1610612760,82,69,2021-12-24T03:48:28Z,5020000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M11.00S,2021-12-24T03:48:53.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629647,88.25558475689881,55.392156862745104,1610612760,82,69,2021-12-24T03:51:13Z,5030000,27.0,58.0,1,right,MISS D. Bazley 6' driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,6.39,Missed,,,,,,,,,,,,,,,,,,,
516,PT11M10.00S,2021-12-24T03:48:54.6Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,82,69,2021-12-24T03:49:03Z,5040000,,,0,,D. Bazley REBOUND (Off:2 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,515.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
535,PT11M08.00S,2021-12-24T03:48:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629647,90.75229960578186,50.245098039215684,1610612760,82,69,2021-12-24T03:51:25Z,5065000,1.0,34.0,1,right,MISS D. Bazley Layup - blocked,"[1629647, 1626166]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,3.44,Missed,,,,,,,,,,,,,,,,,Payne,1626166.0,
536,PT11M08.00S,2021-12-24T03:48:59.7Z,4,REGULAR,block,,[],1626166,,,1610612760,82,69,2021-12-24T03:51:20Z,5067500,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M08.00S,2021-12-24T03:48:59.7Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,82,69,2021-12-24T03:51:20Z,5068750,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,535.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
519,PT11M04.00S,2021-12-24T03:49:02.8Z,4,REGULAR,2pt,Jump Shot,[],1629661,11.645860709592641,74.01960784313727,1610612756,84,69,2021-12-24T03:51:20Z,5070000,-120.0,57.0,1,left,C. Johnson 13' floating Jump Shot (15 PTS) (C. Payne 3 AST),"[1629661, 1626166]",1610612756.0,PHX,floating,,,Johnson,C. Johnson,,,,,13.29,Made,,,,,,,,15.0,,C. Payne,1626166.0,3.0,,,,,,,
521,PT11M04.00S,2021-12-24T03:49:07.1Z,4,REGULAR,foul,personal,['1freethrow'],203488,,,1610612756,84,69,2021-12-24T03:49:17Z,5090000,,,0,,M. Muscala shooting personal FOUL (3 PF) (Johnson 1 FT),"[203488, 1629661]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,,,,1146.0,,,,3.0,0.0,Johnson,1629661.0,,,
523,PT11M04.00S,2021-12-24T03:49:28.6Z,4,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,85,69,2021-12-24T03:51:20Z,5110000,,,0,,C. Johnson Free Throw 1 of 1 (16 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,,16.0,,,,,,,,,,,
524,PT10M52.00S,2021-12-24T03:49:41.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,88.51839684625493,39.21568627450981,1610612760,85,71,2021-12-24T03:49:47Z,5120000,-54.0,55.0,1,right,T. Mann 7' driving bank Jump Shot (4 PTS),[1630544],1610612760.0,OKC,driving bank,,,Mann,T. Mann,,,,,7.73,Made,,,,,,,,4.0,,,,,,,,,,,
525,PT10M45.00S,2021-12-24T03:49:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,9.149145860709593,40.44117647058824,1610612756,87,71,2021-12-24T03:49:55Z,5130000,48.0,34.0,1,left,C. Johnson driving Layup (18 PTS) (C. Payne 4 AST),"[1629661, 1626166]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,5.84,Made,,,,,,,,18.0,,C. Payne,1626166.0,4.0,,,,,,,
527,PT10M27.00S,2021-12-24T03:50:06.4Z,4,REGULAR,3pt,Jump Shot,[],203488,67.88764783180025,25.245098039215684,1610612760,87,71,2021-12-24T03:50:12Z,5150000,-124.0,249.0,1,right,MISS M. Muscala 27' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.84,Missed,,,,,,,,,,,,,,,,,,,
528,PT10M24.00S,2021-12-24T03:50:09.4Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,87,71,2021-12-24T03:50:12Z,5160000,,,0,,L. Shamet REBOUND (Off:1 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,527.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
