actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
364,PT07M37.00S,2022-02-27T22:02:34.7Z,3,REGULAR,3pt,Jump Shot,[],203109,70.25295663600527,24.754901960784316,1610612756,75,68,2022-02-27T22:02:38Z,3520000,-126.0,227.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
365,PT07M36.00S,2022-02-27T22:02:35.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,75,68,2022-02-27T22:02:38Z,3530000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,
366,PT07M36.00S,2022-02-27T22:02:38.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,75,68,2022-02-27T22:02:38Z,3540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M18.00S,2022-02-27T22:03:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,18.2161629434954,50.73529411764706,1610612762,75,68,2022-02-27T22:03:11Z,3550000,-4.0,119.0,1,left,MISS B. Bogdanovic 11' fadeaway Shot,[202711],1610612762.0,UTA,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,11.88,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M17.00S,2022-02-27T22:03:02.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,75,68,2022-02-27T22:03:11Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,
369,PT07M17.00S,2022-02-27T22:03:11.4Z,3,REGULAR,foul,personal,[],1629028,,,1610612762,75,68,2022-02-27T22:03:17Z,3570000,,,0,,D. Ayton loose ball personal FOUL (1 PF),"[1629028, 203497]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gobert,203497.0,
371,PT07M10.00S,2022-02-27T22:03:44.4Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612762,75,68,2022-02-27T22:05:18Z,3590000,,,0,,J. Crowder flagrant-type-1 personal FOUL (3 PF) (Gobert 2 FT),"[203109, 203497]",1610612756.0,PHX,flagrant-type-1,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Gobert,203497.0,
373,PT07M10.00S,2022-02-27T22:04:04.7Z,3,REGULAR,instantreplay,request,[],0,,,1610612762,75,68,2022-02-27T22:05:12Z,3610000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,Common Foul to Flagrant 1
374,PT07M10.00S,2022-02-27T22:06:00.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,75,69,2022-02-27T22:06:33Z,3620000,,,0,,R. Gobert flagrant Free Throw 1 of 2 (11 PTS),[203497],1610612762.0,UTA,flagrant,,,Gobert,R. Gobert,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
375,PT07M10.00S,2022-02-27T22:06:00.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,75,70,2022-02-27T22:06:33Z,3630000,,,0,,R. Gobert flagrant Free Throw 2 of 2 (12 PTS),[203497],1610612762.0,UTA,flagrant,,,Gobert,R. Gobert,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
376,PT07M10.00S,2022-02-27T22:06:19.2Z,3,REGULAR,substitution,out,[],201144,,,1610612756,75,70,2022-02-27T22:06:23Z,3640000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M10.00S,2022-02-27T22:06:19.2Z,3,REGULAR,substitution,out,[],203497,,,1610612756,75,70,2022-02-27T22:06:23Z,3650000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M10.00S,2022-02-27T22:06:19.2Z,3,REGULAR,substitution,in,[],1630235,,,1610612756,75,70,2022-02-27T22:06:23Z,3660000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M10.00S,2022-02-27T22:06:19.2Z,3,REGULAR,substitution,in,[],202355,,,1610612756,75,70,2022-02-27T22:06:23Z,3670000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M54.00S,2022-02-27T22:06:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,7.966491458607096,48.77450980392157,1610612762,75,72,2022-02-27T22:09:49Z,3680000,6.0,22.0,1,left,D. Mitchell driving finger roll Layup (13 PTS),[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,2.32,Made,,,,,,,13.0,,,,,,,,,,,,
381,PT06M38.00S,2022-02-27T22:07:02.2Z,3,REGULAR,3pt,Jump Shot,[],1626164,68.41327201051249,30.392156862745097,1610612756,78,72,2022-02-27T22:10:08Z,3690000,-98.0,244.0,1,right,D. Booker 26' 3PT pullup (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,26.33,Made,,,,,,,17.0,,,,,,,,,,,,
382,PT06M15.00S,2022-02-27T22:07:28.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,78,72,2022-02-27T22:07:28Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M15.00S,2022-02-27T22:07:40.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,78,72,2022-02-27T22:07:40Z,3710000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M12.00S,2022-02-27T22:10:59.1Z,3,REGULAR,2pt,Jump Shot,[],202711,17.16491458607096,31.61764705882353,1610612762,78,74,2022-02-27T22:11:03Z,3720000,92.0,109.0,1,left,B. Bogdanovic 14' pullup Jump Shot (11 PTS) (T. Forrest 3 AST),"[202711, 1630235]",1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,14.25,Made,,,,,,,11.0,T. Forrest,1630235.0,3.0,,,,,,,,,
386,PT05M53.00S,2022-02-27T22:11:17.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.51182654402102,47.30392156862745,1610612756,80,74,2022-02-27T22:11:20Z,3740000,-13.0,8.0,1,right,D. Ayton alley-oop DUNK (19 PTS) (D. Booker 6 AST),"[1629028, 1626164]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,1.6,Made,,,,,,,19.0,D. Booker,1626164.0,6.0,,,,,,,,,
388,PT05M40.00S,2022-02-27T22:11:31.7Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612762,80,74,2022-02-27T22:11:40Z,3760000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1629028, 1628378]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Mitchell,1628378.0,
390,PT05M40.00S,2022-02-27T22:12:06.5Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,80,75,2022-02-27T22:12:06Z,3780000,,,0,,D. Mitchell Free Throw 1 of 2 (14 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
391,PT05M40.00S,2022-02-27T22:12:26.4Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,80,76,2022-02-27T22:12:26Z,3790000,,,0,,D. Mitchell Free Throw 2 of 2 (15 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
392,PT05M26.00S,2022-02-27T22:12:44.1Z,3,REGULAR,3pt,Jump Shot,[],1629661,89.30683311432325,96.56862745098039,1610612756,80,76,2022-02-27T22:12:48Z,3800000,233.0,48.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M24.00S,2022-02-27T22:12:46.1Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,80,76,2022-02-27T22:12:48Z,3810000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,392.0,4.0,2.0,2.0,,,,,,,,,,,,,
394,PT05M19.00S,2022-02-27T22:12:51.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,73.14388961892247,78.43137254901961,1610612756,80,76,2022-02-27T22:12:54Z,3820000,142.0,200.0,1,right,MISS D. Booker 24' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M16.00S,2022-02-27T22:12:54.1Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,80,76,2022-02-27T22:12:54Z,3830000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,394.0,5.0,3.0,2.0,,,,,,,,,,,,,
396,PT05M06.00S,2022-02-27T22:13:03.2Z,3,REGULAR,2pt,Jump Shot,[],1628378,21.632720105124836,27.696078431372552,1610612762,80,78,2022-02-27T22:13:05Z,3840000,112.0,151.0,1,left,D. Mitchell 18' pullup Jump Shot (17 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,18.75,Made,,,,,,,17.0,,,,,,,,,,,,
397,PT04M50.00S,2022-02-27T22:13:19.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,94.95729303547962,97.05882352941177,1610612756,80,78,2022-02-27T22:13:22Z,3850000,235.0,-5.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
398,PT04M48.00S,2022-02-27T22:13:21.3Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,80,78,2022-02-27T22:13:22Z,3860000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,,,,,
399,PT04M44.00S,2022-02-27T22:13:26.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202711,13.87976346911958,95.09803921568627,1610612762,80,78,2022-02-27T22:13:29Z,3870000,-225.0,78.0,1,left,MISS B. Bogdanovic running pullup 3PT,[202711],1610612762.0,UTA,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,23.86,Missed,,,,,,,,,,,,,,,,,,,
400,PT04M41.00S,2022-02-27T22:13:29.3Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,80,78,2022-02-27T22:13:29Z,3880000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,399.0,4.0,3.0,1.0,,,,,,,,,,,,,
401,PT04M37.00S,2022-02-27T22:13:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1630235,,,1610612756,80,78,2022-02-27T22:13:42Z,3890000,,,0,,T. Forrest shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630235, 1629661]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Johnson,1629661.0,
403,PT04M37.00S,2022-02-27T22:14:03.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612756,81,78,2022-02-27T22:14:03Z,3910000,,,0,,C. Johnson Free Throw 1 of 2 (19 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
404,PT04M37.00S,2022-02-27T22:14:04.1Z,3,REGULAR,substitution,out,[],203109,,,1610612756,81,78,2022-02-27T22:14:15Z,3920000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M37.00S,2022-02-27T22:14:04.1Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,81,78,2022-02-27T22:14:15Z,3930000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M37.00S,2022-02-27T22:14:04.1Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,81,78,2022-02-27T22:14:15Z,3940000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M37.00S,2022-02-27T22:14:04.1Z,3,REGULAR,substitution,in,[],1627863,,,1610612756,81,78,2022-02-27T22:14:15Z,3950000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M37.00S,2022-02-27T22:14:21.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612756,82,78,2022-02-27T22:14:21Z,3960000,,,0,,C. Johnson Free Throw 2 of 2 (20 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
409,PT04M18.00S,2022-02-27T22:14:44.8Z,3,REGULAR,3pt,Jump Shot,[],1627863,10.463206307490145,96.07843137254902,1610612762,82,78,2022-02-27T22:14:50Z,3970000,-230.0,46.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M16.00S,2022-02-27T22:14:46.8Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,82,78,2022-02-27T22:14:50Z,3990000,,,0,,H. Whiteside REBOUND (Off:3 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,409.0,6.0,3.0,3.0,,,,,,,,,,,,,
412,PT04M16.00S,2022-02-27T22:14:50.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612762,82,78,2022-02-27T22:15:11Z,4000000,,,0,,D. Ayton personal FOUL (3 PF) (Whiteside 2 FT),"[1629028, 202355]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Whiteside,202355.0,
414,PT04M16.00S,2022-02-27T22:15:14.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,82,78,2022-02-27T22:15:14Z,4020000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M16.00S,2022-02-27T22:15:14.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,82,78,2022-02-27T22:15:14Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,
416,PT04M16.00S,2022-02-27T22:15:17.0Z,3,REGULAR,substitution,out,[],1629661,,,1610612762,82,78,2022-02-27T22:15:33Z,4040000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M16.00S,2022-02-27T22:15:17.0Z,3,REGULAR,substitution,out,[],202711,,,1610612762,82,78,2022-02-27T22:15:33Z,4050000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M16.00S,2022-02-27T22:15:17.0Z,3,REGULAR,substitution,in,[],1628988,,,1610612762,82,78,2022-02-27T22:15:33Z,4060000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M16.00S,2022-02-27T22:15:17.0Z,3,REGULAR,substitution,in,[],203903,,,1610612762,82,78,2022-02-27T22:15:33Z,4070000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M16.00S,2022-02-27T22:15:14.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,82,78,2022-02-27T22:15:37Z,4080000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M15.00S,2022-02-27T22:15:15.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,82,78,2022-02-27T22:15:52Z,4090000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,420.0,5.0,3.0,2.0,,,,,,,,,,,,,
422,PT03M50.00S,2022-02-27T22:15:54.6Z,3,REGULAR,2pt,Jump Shot,[],1628988,78.40013140604468,79.16666666666666,1610612756,84,78,2022-02-27T22:16:05Z,4100000,146.0,151.0,1,right,A. Holiday 20' pullup Jump Shot (2 PTS) (D. Ayton 1 AST),"[1628988, 1629028]",1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,20.95,Made,,,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,,,,,
424,PT03M33.00S,2022-02-27T22:16:11.4Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,84,78,2022-02-27T22:16:16Z,4120000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1628988]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,2.0,Holiday,1628988.0,,,,,,
425,PT03M33.00S,2022-02-27T22:16:11.4Z,3,REGULAR,steal,,[],1628988,,,1610612756,84,78,2022-02-27T22:16:12Z,4130000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M28.00S,2022-02-27T22:16:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,93.77463863337714,51.71568627450981,1610612756,86,78,2022-02-27T22:16:20Z,4140000,9.0,6.0,1,right,M. Bridges running Layup (11 PTS),[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.05,Made,,,,,,,11.0,,,,,,,,,,,,
427,PT03M10.00S,2022-02-27T22:16:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,6.652431011826544,52.20588235294118,1610612762,86,80,2022-02-27T22:16:37Z,4150000,-11.0,10.0,1,left,T. Forrest driving Layup (2 PTS),[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,1.49,Made,,,,,,,2.0,,,,,,,,,,,,
428,PT03M01.00S,2022-02-27T22:16:45.4Z,3,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612756,86,80,2022-02-27T22:16:51Z,4160000,,,0,,T. Craig lost ball out-of-bounds TURNOVER (1 TO),[1628470],1610612756.0,PHX,lost ball,,,Craig,T. Craig,,,,,,,,,,,,,,,,,1.0,,,101283.0,,,,,
429,PT03M01.00S,2022-02-27T22:16:48.8Z,3,REGULAR,substitution,out,[],1629028,,,1610612762,86,80,2022-02-27T22:16:52Z,4170000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M01.00S,2022-02-27T22:16:48.8Z,3,REGULAR,substitution,in,[],201580,,,1610612762,86,80,2022-02-27T22:16:52Z,4180000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M47.00S,2022-02-27T22:17:17.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,31.61957950065703,66.17647058823529,1610612762,86,83,2022-02-27T22:17:21Z,4190000,-81.0,245.0,1,left,D. Mitchell 25' 3PT pullup (20 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.77,Made,,,,,,,20.0,,,,,,,,,,,,
432,PT02M24.00S,2022-02-27T22:17:39.4Z,3,REGULAR,3pt,Jump Shot,[],1628470,94.43166885676742,95.09803921568627,1610612756,86,83,2022-02-27T22:17:43Z,4200000,225.0,0.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
433,PT02M22.00S,2022-02-27T22:17:41.4Z,3,REGULAR,rebound,defensive,[],1630235,,,1610612762,86,83,2022-02-27T22:17:43Z,4210000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,432.0,1.0,1.0,0.0,,,,,,,,,,,,,
434,PT02M16.00S,2022-02-27T22:17:48.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,33.327858081471746,68.87254901960785,1610612762,86,86,2022-02-27T22:17:52Z,4220000,-94.0,261.0,1,left,D. Mitchell 27' 3PT running (23 PTS) (T. Forrest 4 AST),"[1628378, 1630235]",1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,27.74,Made,,,,,,,23.0,T. Forrest,1630235.0,4.0,,,,,,,,,
436,PT02M02.00S,2022-02-27T22:18:01.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,67.88764783180025,26.715686274509803,1610612756,86,86,2022-02-27T22:18:07Z,4240000,-116.0,249.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
437,PT01M57.00S,2022-02-27T22:18:06.7Z,3,REGULAR,rebound,defensive,[],1630235,,,1610612762,86,86,2022-02-27T22:18:07Z,4250000,,,0,,T. Forrest REBOUND (Off:0 Def:2),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,436.0,2.0,2.0,0.0,,,,,,,,,,,,,
438,PT01M53.00S,2022-02-27T22:18:10.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203903,4.5499342969776615,95.83333333333334,1610612762,86,89,2022-02-27T22:18:15Z,4260000,-229.0,-10.0,1,left,J. Clarkson 3PT running (9 PTS) (D. Mitchell 3 AST),"[203903, 1628378]",1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,22.94,Made,,,,,,,9.0,D. Mitchell,1628378.0,3.0,,,,,,,,,
440,PT01M36.00S,2022-02-27T22:18:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,83.65637319316689,59.31372549019608,1610612756,88,89,2022-02-27T22:18:32Z,4280000,47.0,101.0,1,right,A. Holiday 11' driving floating Jump Shot (4 PTS),[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,11.13,Made,,,,,,,4.0,,,,,,,,,,,,
441,PT01M18.00S,2022-02-27T22:18:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,10.85742444152431,44.36274509803921,1610612762,88,89,2022-02-27T22:19:18Z,4290000,28.0,50.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1628378, 201580]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,5.71,Missed,McGee,201580.0,,,,,,,,,,,,,,,,,
442,PT01M18.00S,2022-02-27T22:18:46.5Z,3,REGULAR,block,,[],201580,,,1610612762,88,89,2022-02-27T22:18:48Z,4300000,,,0,,J. McGee BLOCK (2 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M18.00S,2022-02-27T22:18:46.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,88,89,2022-02-27T22:19:18Z,4310000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,
444,PT01M18.00S,2022-02-27T22:18:50.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,88,89,2022-02-27T22:18:50Z,4320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M18.00S,2022-02-27T22:18:58.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,88,89,2022-02-27T22:18:58Z,4330000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M18.00S,2022-02-27T22:21:23.2Z,3,REGULAR,substitution,out,[],1630235,,,1610612762,88,89,2022-02-27T22:21:50Z,4340000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M18.00S,2022-02-27T22:21:23.2Z,3,REGULAR,substitution,out,[],202355,,,1610612762,88,89,2022-02-27T22:21:50Z,4350000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M18.00S,2022-02-27T22:21:23.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,88,89,2022-02-27T22:21:50Z,4360000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M18.00S,2022-02-27T22:21:23.2Z,3,REGULAR,substitution,in,[],203497,,,1610612762,88,89,2022-02-27T22:21:50Z,4370000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M18.00S,2022-02-27T22:21:23.2Z,3,REGULAR,substitution,in,[],201144,,,1610612762,88,89,2022-02-27T22:21:50Z,4380000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M18.00S,2022-02-27T22:21:23.2Z,3,REGULAR,substitution,in,[],200752,,,1610612762,88,89,2022-02-27T22:21:50Z,4390000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
