actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
376,PT08M45.00S,2021-10-31T03:24:50.5Z,3,REGULAR,2pt,Jump Shot,[],1626164,14.668199737187912,82.35294117647058,1610612756,65,52,2021-10-31T03:24:54Z,3620000,-162.0,85.0,1,left,D. Booker 18' step back Jump Shot (16 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,18.3,Made,,,,,16.0,,,,,,,,,,,,,
377,PT08M20.00S,2021-10-31T03:25:16.4Z,3,REGULAR,3pt,Jump Shot,[],1629012,64.33968462549278,54.41176470588235,1610612739,65,52,2021-10-31T03:26:36Z,3630000,22.0,283.0,1,right,MISS C. Sexton 28' pullup 3PT,[1629012],1610612739.0,CLE,pullup,,,Sexton,C. Sexton,,,,,28.36,Missed,,,,,,,,,,,,,,,,,,
378,PT08M14.00S,2021-10-31T03:25:22.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,52,2021-10-31T03:25:21Z,3640000,,,0,,D. Ayton REBOUND (Off:1 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,377.0,11.0,10.0,1.0,,,,,,,,,,,,,,
379,PT08M07.00S,2021-10-31T03:25:28.5Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612756,65,52,2021-10-31T03:25:31Z,3650000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1628374]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0,,
380,PT08M07.00S,2021-10-31T03:25:28.5Z,3,REGULAR,steal,,[],1628374,,,1610612739,65,52,2021-10-31T03:27:05Z,3660000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M03.00S,2021-10-31T03:25:33.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,68.9388961892247,30.637254901960787,1610612739,65,52,2021-10-31T03:25:37Z,3670000,-97.0,239.0,1,right,MISS L. Markkanen 25' running 3PT,[1628374],1610612739.0,CLE,running,,,Markkanen,L. Markkanen,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
382,PT08M00.00S,2021-10-31T03:25:36.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,65,52,2021-10-31T03:25:37Z,3680000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,,,,,,
383,PT07M50.00S,2021-10-31T03:25:45.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,32.53942181340342,50.245098039215684,1610612756,65,52,2021-10-31T03:25:48Z,3690000,-1.0,253.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
384,PT07M48.00S,2021-10-31T03:25:47.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,52,2021-10-31T03:25:48Z,3700000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,383.0,6.0,5.0,1.0,,,,,,,,,,,,,,
385,PT07M38.00S,2021-10-31T03:26:23.5Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,65,52,2021-10-31T03:26:27Z,3710000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M38.00S,2021-10-31T03:26:23.5Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,65,52,2021-10-31T03:26:27Z,3720000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M38.00S,2021-10-31T03:26:37.7Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,65,52,2021-10-31T03:26:41Z,3730000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M38.00S,2021-10-31T03:26:37.7Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,65,52,2021-10-31T03:26:41Z,3740000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M34.00S,2021-10-31T03:26:49.5Z,3,REGULAR,jumpball,recovered,[],1628386,,,1610612739,65,52,2021-10-31T03:26:49Z,3750000,,,0,,Jump Ball C. Sexton vs. C. Paul: Tip to J. Allen,"[1628386, 1629012, 101108]",1610612739.0,CLE,heldball,J. Allen,1628386.0,Allen,J. Allen,Sexton,1629012.0,Paul,101108.0,,,,,,,,,,,,,,,,,,,,
392,PT07M29.00S,2021-10-31T03:26:53.7Z,3,REGULAR,2pt,Jump Shot,[],1629012,77.21747700394218,51.225490196078425,1610612739,65,52,2021-10-31T03:27:00Z,3780000,6.0,162.0,1,right,MISS C. Sexton 16' bank Shot,[1629012],1610612739.0,CLE,bank,,,Sexton,C. Sexton,,,,,16.18,Missed,,,,,,,,,,,,,,,,,,
393,PT07M25.00S,2021-10-31T03:26:57.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,52,2021-10-31T03:27:00Z,3790000,,,0,,D. Ayton REBOUND (Off:1 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,392.0,12.0,11.0,1.0,,,,,,,,,,,,,,
394,PT07M17.00S,2021-10-31T03:27:07.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.200394218134035,42.40196078431372,1610612756,65,52,2021-10-31T03:27:11Z,3800000,38.0,43.0,1,left,MISS D. Ayton turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,
395,PT07M13.00S,2021-10-31T03:27:11.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,52,2021-10-31T03:27:11Z,3810000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,394.0,7.0,6.0,1.0,,,,,,,,,,,,,,
396,PT07M06.00S,2021-10-31T03:27:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,83.919185282523,57.59803921568627,1610612739,65,52,2021-10-31T03:27:21Z,3820000,38.0,99.0,1,right,MISS L. Stevens 10' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,10.58,Missed,,,,,,,,,,,,,,,,,,
397,PT07M04.00S,2021-10-31T03:27:19.4Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,65,52,2021-10-31T03:27:21Z,3830000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,396.0,5.0,5.0,0.0,,,,,,,,,,,,,,
398,PT06M55.00S,2021-10-31T03:27:28.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,4.944152431011826,18.38235294117647,1610612756,67,52,2021-10-31T03:30:04Z,3840000,158.0,-6.0,1,left,D. Booker 15' step back Jump Shot (18 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,15.82,Made,,,,,18.0,,,,,,,,,,,,,
399,PT06M54.00S,2021-10-31T03:27:39.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,67,52,2021-10-31T03:27:39Z,3850000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M54.00S,2021-10-31T03:29:54.8Z,3,REGULAR,substitution,out,[],1629012,,,1610612739,67,52,2021-10-31T03:30:14Z,3860000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M54.00S,2021-10-31T03:29:54.8Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,67,52,2021-10-31T03:30:14Z,3870000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M54.00S,2021-10-31T03:29:54.8Z,3,REGULAR,substitution,in,[],201937,,,1610612739,67,52,2021-10-31T03:30:14Z,3880000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M54.00S,2021-10-31T03:29:54.8Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,67,52,2021-10-31T03:30:14Z,3890000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M31.00S,2021-10-31T03:30:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,90.06241787122208,37.5,1610612739,67,52,2021-10-31T03:35:36Z,3907500,-62.0,41.0,1,right,MISS E. Mobley 7' driving Layup - blocked,"[1630596, 203109]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,7.47,Missed,,,,,,,,,,,,,,,,,Crowder,203109.0
445,PT06M31.00S,2021-10-31T03:30:23.7Z,3,REGULAR,block,,[],203109,,,1610612739,67,52,2021-10-31T03:35:36Z,3916250,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M31.00S,2021-10-31T03:30:23.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,67,52,2021-10-31T03:35:36Z,3920625,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,444.0,,,,,,,,,,,,,,,,,
407,PT06M31.00S,2021-10-31T03:30:55.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,67,52,2021-10-31T03:30:55Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M17.00S,2021-10-31T03:31:08.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,5.781865965834428,49.1421568627451,1610612756,69,52,2021-10-31T03:35:43Z,3940000,4.0,2.0,1,left,D. Ayton cutting DUNK (15 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.47,Made,,,,,15.0,,,,,,C. Paul,101108.0,5.0,,,,,
410,PT06M04.00S,2021-10-31T03:31:24.8Z,3,REGULAR,turnover,out-of-bounds,[],1626224,,,1610612739,69,52,2021-10-31T03:31:31Z,3960000,,,0,,C. Osman bad pass out-of-bounds TURNOVER (3 TO),[1626224],1610612739.0,CLE,bad pass,,,Osman,C. Osman,,,,,,,,,,,,1151.0,,,,,,,,3.0,,,,
412,PT06M04.00S,2021-10-31T03:31:33.0Z,3,REGULAR,substitution,out,[],1630596,,,1610612756,69,52,2021-10-31T03:31:35Z,3980000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M04.00S,2021-10-31T03:31:33.0Z,3,REGULAR,substitution,in,[],201567,,,1610612756,69,52,2021-10-31T03:31:35Z,3990000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M54.00S,2021-10-31T03:31:51.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,14.799605781865965,38.970588235294116,1610612756,71,52,2021-10-31T03:47:17Z,4000000,55.0,87.0,1,left,C. Paul 10' driving floating Jump Shot (9 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,10.26,Made,,,,,9.0,,,,,,,,,,,,,
417,PT05M40.00S,2021-10-31T03:32:04.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201937,88.91261498028909,62.254901960784316,1610612739,71,54,2021-10-31T03:47:34Z,4010000,61.0,52.0,1,right,R. Rubio 8' driving Layup (5 PTS),[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,8.02,Made,,,,,5.0,,,,,,,,,,,,,
418,PT05M31.00S,2021-10-31T03:32:13.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,26.254517082785807,32.13082107843137,1610612756,71,54,2021-10-31T03:38:56Z,4020000,89.0,194.0,1,left,MISS D. Booker 21' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,21.38,Missed,,,,,,,,,,,,,,,,,,
419,PT05M29.00S,2021-10-31T03:32:15.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,71,54,2021-10-31T03:32:17Z,4030000,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,418.0,8.0,7.0,1.0,,,,,,,,,,,,,,
420,PT05M23.00S,2021-10-31T03:32:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,94.08672798948751,54.189644607843135,1610612739,71,54,2021-10-31T03:47:43Z,4040000,21.0,3.0,1,right,MISS R. Rubio pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,
421,PT05M21.00S,2021-10-31T03:32:24.1Z,3,REGULAR,rebound,offensive,[],1626224,,,1610612739,71,54,2021-10-31T03:32:40Z,4050000,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,420.0,2.0,1.0,1.0,,,,,,,,,,,,,,
422,PT05M12.00S,2021-10-31T03:32:33.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,92.85479632063075,3.6764705882352944,1610612739,71,54,2021-10-31T03:32:44Z,4060000,-232.0,15.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
423,PT05M09.00S,2021-10-31T03:32:36.3Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,71,54,2021-10-31T03:32:44Z,4070000,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,422.0,1.0,0.0,1.0,,,,,,,,,,,,,,
424,PT05M02.00S,2021-10-31T03:32:44.6Z,3,REGULAR,turnover,traveling,[],201937,,,1610612739,71,54,2021-10-31T03:33:04Z,4080000,,,0,,R. Rubio traveling TURNOVER (1 TO),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,1151.0,,,,,,,,1.0,,,,
425,PT05M02.00S,2021-10-31T03:32:48.5Z,3,REGULAR,substitution,out,[],203109,,,1610612756,71,54,2021-10-31T03:33:03Z,4090000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M02.00S,2021-10-31T03:32:48.5Z,3,REGULAR,substitution,out,[],1628386,,,1610612756,71,54,2021-10-31T03:33:03Z,4100000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M02.00S,2021-10-31T03:32:48.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,71,54,2021-10-31T03:33:03Z,4110000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M02.00S,2021-10-31T03:32:48.5Z,3,REGULAR,substitution,in,[],1629685,,,1610612756,71,54,2021-10-31T03:33:03Z,4120000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M50.00S,2021-10-31T03:33:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,10.200394218134035,53.67647058823529,1610612756,73,54,2021-10-31T03:33:24Z,4130000,-18.0,43.0,1,left,D. Ayton cutting Layup (17 PTS) (C. Paul 6 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,4.71,Made,,,,,17.0,,,,,,C. Paul,101108.0,6.0,,,,,
431,PT04M50.00S,2021-10-31T03:33:20.8Z,3,REGULAR,foul,personal,['1freethrow'],201567,,,1610612756,73,54,2021-10-31T03:33:30Z,4150000,,,0,,K. Love shooting personal FOUL (3 PF) (Ayton 1 FT),"[201567, 1629028]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,1179.0,3.0,0.0,Ayton,1629028.0,,,,,,,,
433,PT04M50.00S,2021-10-31T03:33:46.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629028,,,1610612756,73,54,2021-10-31T03:33:51Z,4170000,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT04M46.00S,2021-10-31T03:33:50.7Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,73,54,2021-10-31T03:33:51Z,4180000,,,0,,R. Rubio REBOUND (Off:0 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,,,
435,PT04M41.00S,2021-10-31T03:33:53.9Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612739,73,54,2021-10-31T03:33:58Z,4190000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 101108]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,
436,PT04M41.00S,2021-10-31T03:33:53.9Z,3,REGULAR,steal,,[],101108,,,1610612756,73,54,2021-10-31T03:33:55Z,4200000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M36.00S,2021-10-31T03:33:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,9.149145860709593,44.6078431372549,1610612756,75,54,2021-10-31T03:34:02Z,4210000,27.0,34.0,1,left,D. Booker running Layup (20 PTS) (C. Paul 7 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,4.3,Made,,,,,20.0,,,,,,C. Paul,101108.0,7.0,,,,,
439,PT04M22.00S,2021-10-31T03:34:11.2Z,3,REGULAR,3pt,Jump Shot,[],201937,71.04139290407359,19.362745098039216,1610612739,75,54,2021-10-31T03:34:15Z,4230000,-153.0,220.0,1,right,MISS R. Rubio 26' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
440,PT04M21.00S,2021-10-31T03:34:12.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,75,54,2021-10-31T03:34:15Z,4240000,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,439.0,2.0,1.0,1.0,,,,,,,,,,,,,,
441,PT04M15.00S,2021-10-31T03:34:18.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,27.283180026281208,82.1078431372549,1610612756,78,54,2021-10-31T03:34:24Z,4250000,-161.0,204.0,1,left,C. Paul 25' 3PT running (12 PTS) (D. Booker 8 AST),"[101108, 1626164]",1610612756.0,PHX,running,,,Paul,C. Paul,,,,,25.96,Made,,,,,12.0,,,,,,D. Booker,1626164.0,8.0,,,,,
443,PT04M12.00S,2021-10-31T03:34:29.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,78,54,2021-10-31T03:34:29Z,4270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M12.00S,2021-10-31T03:35:39.9Z,3,REGULAR,substitution,out,[],1629028,,,1610612739,78,54,2021-10-31T03:36:06Z,4280000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M12.00S,2021-10-31T03:35:39.9Z,3,REGULAR,substitution,in,[],201580,,,1610612739,78,54,2021-10-31T03:36:06Z,4290000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M52.00S,2021-10-31T03:36:24.4Z,3,REGULAR,3pt,Jump Shot,[],1626224,69.72733245729303,23.52941176470588,1610612739,78,54,2021-10-31T03:36:28Z,4300000,-132.0,232.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
450,PT03M49.00S,2021-10-31T03:36:27.4Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,78,54,2021-10-31T03:36:34Z,4310000,,,0,,D. Wade REBOUND (Off:2 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,449.0,2.0,0.0,2.0,,,,,,,,,,,,,,
451,PT03M36.00S,2021-10-31T03:36:40.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201937,90.62089356110381,64.70588235294117,1610612739,78,54,2021-10-31T03:36:45Z,4320000,74.0,36.0,1,right,MISS R. Rubio 8' turnaround fadeaway Shot,[201937],1610612739.0,CLE,turnaround fadeaway,,,Rubio,R. Rubio,,,,,8.17,Missed,,,,,,,,,,,,,,,,,,
452,PT03M32.00S,2021-10-31T03:36:44.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,78,54,2021-10-31T03:36:45Z,4330000,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,,
453,PT03M26.00S,2021-10-31T03:36:50.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,27.94021024967148,84.55882352941177,1610612756,78,54,2021-10-31T03:36:54Z,4340000,-173.0,210.0,1,left,MISS D. Booker 27' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,
454,PT03M23.00S,2021-10-31T03:36:53.8Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612739,78,54,2021-10-31T03:36:54Z,4350000,,,0,,C. Osman REBOUND (Off:1 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,,,
455,PT03M20.00S,2021-10-31T03:36:58.9Z,3,REGULAR,foul,personal,[],101108,,,1610612739,78,54,2021-10-31T03:37:03Z,4360000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1626224]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,1151.0,2.0,0.0,Osman,1626224.0,,,,,,,,
457,PT03M20.00S,2021-10-31T03:37:05.7Z,3,REGULAR,substitution,out,[],101108,,,1610612739,78,54,2021-10-31T03:37:35Z,4380000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M20.00S,2021-10-31T03:37:05.7Z,3,REGULAR,substitution,out,[],1628969,,,1610612739,78,54,2021-10-31T03:37:35Z,4390000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M20.00S,2021-10-31T03:37:05.7Z,3,REGULAR,substitution,in,[],1629013,,,1610612739,78,54,2021-10-31T03:37:35Z,4400000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M20.00S,2021-10-31T03:37:05.7Z,3,REGULAR,substitution,in,[],203901,,,1610612739,78,54,2021-10-31T03:37:35Z,4410000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M12.00S,2021-10-31T03:37:36.8Z,3,REGULAR,3pt,Jump Shot,[],201567,70.38436268068331,70.09803921568627,1610612739,78,57,2021-10-31T03:37:40Z,4420000,100.0,226.0,1,right,K. Love 24' 3PT  (11 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,24.72,Made,,,,,11.0,,,,,,,,,,,,,
462,PT02M58.00S,2021-10-31T03:37:49.9Z,3,REGULAR,2pt,Jump Shot,[],1629661,10.33180026281209,72.05882352941177,1610612756,78,57,2021-10-31T03:37:53Z,4430000,-110.0,45.0,1,left,MISS C. Johnson 11' driving floating bank Shot,[1629661],1610612756.0,PHX,driving floating bank,,,Johnson,C. Johnson,,,,,11.9,Missed,,,,,,,,,,,,,,,,,,
463,PT02M55.00S,2021-10-31T03:37:52.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,78,57,2021-10-31T03:37:53Z,4440000,,,0,,K. Love REBOUND (Off:1 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,462.0,9.0,8.0,1.0,,,,,,,,,,,,,,
464,PT02M49.00S,2021-10-31T03:37:58.9Z,3,REGULAR,3pt,Jump Shot,[],1629685,66.83639947437582,33.57843137254902,1610612739,78,57,2021-10-31T03:38:03Z,4450000,-82.0,259.0,1,right,MISS D. Windler 27' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,
465,PT02M47.00S,2021-10-31T03:38:01.3Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,78,57,2021-10-31T03:38:01Z,4460000,,,0,,D. Wade REBOUND (Off:3 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,464.0,3.0,0.0,3.0,,,,,,,,,,,,,,
466,PT02M46.00S,2021-10-31T03:38:02.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629731,78.9257555847569,34.55882352941176,1610612739,78,59,2021-10-31T03:38:06Z,4470000,-77.0,146.0,1,right,D. Wade 16' Jump Shot (2 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,16.48,Made,,,,,2.0,,,,,,,,,,,,,
467,PT02M45.00S,2021-10-31T03:38:08.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,78,59,2021-10-31T03:38:08Z,4480000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
