actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
275,PT05M49.00S,2022-04-06T03:27:09.0Z,2,REGULAR,rebound,offensive,[],201571,,,1610612747,45,44,2022-04-06T03:27:09Z,2740000,,,0,,D. Augustin REBOUND (Off:1 Def:0),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,274.0,1.0,0.0,1.0,,,,,,
276,PT05M46.00S,2022-04-06T03:27:16.4Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612747,45,44,2022-04-06T03:27:22Z,2750000,,,0,,D. Ayton shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1629028, 201566]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,2002.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,,
278,PT05M46.00S,2022-04-06T03:27:42.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201566,,,1610612747,45,45,2022-04-06T03:27:42Z,2770000,,,0,,R. Westbrook Free Throw 1 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
279,PT05M46.00S,2022-04-06T03:28:03.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201566,,,1610612747,45,46,2022-04-06T03:28:03Z,2780000,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
280,PT05M29.00S,2022-04-06T03:28:23.6Z,2,REGULAR,3pt,Jump Shot,[],1626164,68.54467805519053,26.715686274509803,1610612756,48,46,2022-04-06T03:28:26Z,2790000,-116.0,243.0,1,right,D. Booker 26' 3PT step back (14 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,26.96,Made,14.0,,,,,,,,,,,,,,,,,,
281,PT05M14.00S,2022-04-06T03:28:39.0Z,2,REGULAR,2pt,Jump Shot,[],201566,12.171484888304862,79.90196078431373,1610612747,48,48,2022-04-06T03:28:51Z,2800000,-150.0,62.0,1,left,R. Westbrook 16' pullup bank Jump Shot (12 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,16.18,Made,12.0,,,,,,,,,,,,,,,,,,
282,PT04M57.00S,2022-04-06T03:28:56.1Z,2,REGULAR,2pt,Jump Shot,[],1626164,91.14651773981603,75.24509803921569,1610612756,48,48,2022-04-06T03:28:59Z,2810000,126.0,31.0,1,right,MISS D. Booker 12' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,12.99,Missed,,,,,,,,,,,,,,,,,,,
283,PT04M55.00S,2022-04-06T03:28:58.1Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,48,48,2022-04-06T03:28:59Z,2820000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,282.0,2.0,2.0,0.0,,,,,,
284,PT04M36.00S,2022-04-06T03:29:16.6Z,2,REGULAR,2pt,Jump Shot,[],201566,14.931011826544022,77.94117647058823,1610612747,48,50,2022-04-06T03:29:20Z,2830000,-140.0,88.0,1,left,R. Westbrook 16' pullup bank Jump Shot (14 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,16.51,Made,14.0,,,,,,,,,,,,,,,,,,
285,PT04M23.00S,2022-04-06T03:29:31.5Z,2,REGULAR,2pt,Jump Shot,[],203109,78.0059132720105,36.76470588235294,1610612756,50,50,2022-04-06T03:29:35Z,2840000,-66.0,154.0,1,right,J. Crowder 16' step back Jump Shot (2 PTS) (C. Paul 4 AST),"[203109, 101108]",1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,16.78,Made,2.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,,
287,PT04M23.00S,2022-04-06T03:29:39.5Z,2,REGULAR,foul,personal,['1freethrow'],201571,,,1610612756,50,50,2022-04-06T03:29:47Z,2860000,,,0,,D. Augustin shooting personal FOUL (1 PF) (Crowder 1 FT),"[201571, 203109]",1610612747.0,LAL,shooting,,,Augustin,D. Augustin,,,,,,,,,,,2714.0,1.0,0.0,Crowder,203109.0,,,,,,,,,,
289,PT04M23.00S,2022-04-06T03:29:48.6Z,2,REGULAR,substitution,out,[],201571,,,1610612756,50,50,2022-04-06T03:30:22Z,2880000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M23.00S,2022-04-06T03:29:48.6Z,2,REGULAR,substitution,out,[],2546,,,1610612756,50,50,2022-04-06T03:30:22Z,2890000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M23.00S,2022-04-06T03:29:48.6Z,2,REGULAR,substitution,in,[],202340,,,1610612756,50,50,2022-04-06T03:30:22Z,2900000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M23.00S,2022-04-06T03:29:48.6Z,2,REGULAR,substitution,in,[],203076,,,1610612756,50,50,2022-04-06T03:30:22Z,2910000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M23.00S,2022-04-06T03:30:19.8Z,2,REGULAR,freethrow,1 of 1,[],203109,,,1610612756,50,50,2022-04-06T03:30:22Z,2920000,,,0,,MISS J. Crowder Free Throw 1 of 1,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M20.00S,2022-04-06T03:30:22.8Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,50,50,2022-04-06T03:30:22Z,2930000,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,293.0,4.0,3.0,1.0,,,,,,
295,PT04M16.00S,2022-04-06T03:30:25.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203109,72.22404730617609,21.323529411764707,1610612756,50,50,2022-04-06T03:30:29Z,2940000,-143.0,209.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
296,PT04M13.00S,2022-04-06T03:30:28.3Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,50,50,2022-04-06T03:30:29Z,2950000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,295.0,1.0,1.0,0.0,,,,,,
297,PT03M55.00S,2022-04-06T03:30:47.3Z,2,REGULAR,3pt,Jump Shot,[],202340,12.828515111695138,3.1862745098039214,1610612747,50,50,2022-04-06T03:30:51Z,2960000,234.0,68.0,1,left,MISS A. Bradley 24' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
298,PT03M52.00S,2022-04-06T03:30:50.3Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,50,2022-04-06T03:30:51Z,2970000,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,297.0,5.0,4.0,1.0,,,,,,
299,PT03M44.00S,2022-04-06T03:30:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,79.97700394218134,41.17647058823529,1610612756,50,50,2022-04-06T03:31:00Z,2980000,-44.0,136.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,14.27,Missed,,,,,,,,,,,,,,,,,,,
300,PT03M42.00S,2022-04-06T03:30:59.4Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,50,50,2022-04-06T03:31:00Z,2990000,,,0,,D. Howard REBOUND (Off:2 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,299.0,7.0,5.0,2.0,,,,,,
301,PT03M36.00S,2022-04-06T03:31:06.0Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,50,50,2022-04-06T03:31:08Z,3000000,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1628969]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,4.0,Bridges,1628969.0,,,
302,PT03M36.00S,2022-04-06T03:31:06.0Z,2,REGULAR,steal,,[],1628969,,,1610612756,50,50,2022-04-06T03:31:07Z,3010000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M29.00S,2022-04-06T03:31:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629028,94.43166885676742,52.20588235294118,1610612756,52,50,2022-04-06T03:31:21Z,3020000,11.0,0.0,1,right,D. Ayton running Layup (10 PTS) (D. Booker 3 AST),"[1629028, 1626164]",1610612756.0,PHX,running,,,Ayton,D. Ayton,,,,,1.1,Made,10.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,,
305,PT03M27.00S,2022-04-06T03:31:23.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,52,50,2022-04-06T03:31:23Z,3040000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M05.00S,2022-04-06T03:34:34.1Z,2,REGULAR,2pt,Jump Shot,[],201566,18.084756898817346,67.15686274509804,1610612747,52,50,2022-04-06T03:34:37Z,3050000,-86.0,117.0,1,left,MISS R. Westbrook 14' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,14.55,Missed,,,,,,,,,,,,,,,,,,,
307,PT03M03.00S,2022-04-06T03:34:36.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,52,50,2022-04-06T03:34:37Z,3060000,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,306.0,5.0,5.0,0.0,,,,,,
308,PT02M55.00S,2022-04-06T03:34:44.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.9060446780552,50.73529411764706,1610612756,54,50,2022-04-06T03:34:47Z,3070000,4.0,5.0,1,right,D. Ayton alley-oop DUNK (12 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,0.61,Made,12.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,,
310,PT02M35.00S,2022-04-06T03:35:04.1Z,2,REGULAR,3pt,Jump Shot,[],201566,27.94021024967148,17.401960784313726,1610612747,54,50,2022-04-06T03:35:08Z,3090000,163.0,210.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
311,PT02M33.00S,2022-04-06T03:35:06.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,54,50,2022-04-06T03:35:08Z,3100000,,,0,,C. Paul REBOUND (Off:2 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,310.0,4.0,2.0,2.0,,,,,,
312,PT02M22.00S,2022-04-06T03:35:17.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,94.1688567674113,49.01960784313725,1610612756,56,50,2022-04-06T03:35:21Z,3110000,-5.0,2.0,1,right,D. Ayton alley-oop DUNK (14 PTS) (C. Paul 6 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,0.54,Made,14.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,,
314,PT02M22.00S,2022-04-06T03:35:23.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,56,50,2022-04-06T03:35:23Z,3130000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M22.00S,2022-04-06T03:36:42.8Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,56,50,2022-04-06T03:36:54Z,3140000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M22.00S,2022-04-06T03:36:42.8Z,2,REGULAR,substitution,out,[],2730,,,1610612747,56,50,2022-04-06T03:36:54Z,3150000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M22.00S,2022-04-06T03:36:42.8Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,56,50,2022-04-06T03:36:54Z,3160000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M22.00S,2022-04-06T03:36:42.8Z,2,REGULAR,substitution,in,[],2546,,,1610612747,56,50,2022-04-06T03:36:54Z,3170000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M11.00S,2022-04-06T03:37:16.4Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,56,50,2022-04-06T03:37:20Z,3180000,,,0,,R. Westbrook bad pass TURNOVER (5 TO),"[201566, 1626164]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,5.0,Booker,1626164.0,,,
320,PT02M11.00S,2022-04-06T03:37:16.4Z,2,REGULAR,steal,,[],1626164,,,1610612756,56,50,2022-04-06T03:37:17Z,3190000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M05.00S,2022-04-06T03:37:21.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203109,90.09526938239159,3.1862745098039214,1610612756,56,50,2022-04-06T03:37:33Z,3200000,-234.0,41.0,1,right,MISS J. Crowder running 3PT,[203109],1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,,
322,PT02M03.00S,2022-04-06T03:37:23.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,56,50,2022-04-06T03:37:23Z,3210000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,321.0,6.0,5.0,1.0,,,,,,
323,PT02M01.00S,2022-04-06T03:37:25.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203109,91.67214191852825,4.411764705882353,1610612756,59,50,2022-04-06T03:37:29Z,3220000,-228.0,26.0,1,right,J. Crowder 3PT  (5 PTS) (D. Ayton 1 AST),"[203109, 1629028]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,22.94,Made,5.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,,
325,PT01M41.00S,2022-04-06T03:37:50.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612747,59,50,2022-04-06T03:37:58Z,3240000,,,0,,M. Bridges personal FOUL (2 PF) (Westbrook 2 FT),"[1628969, 201566]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,2714.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,
327,PT01M41.00S,2022-04-06T03:38:17.4Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,59,51,2022-04-06T03:38:17Z,3260000,,,0,,R. Westbrook Free Throw 1 of 2 (15 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
328,PT01M41.00S,2022-04-06T03:38:34.9Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,59,52,2022-04-06T03:38:34Z,3270000,,,0,,R. Westbrook Free Throw 2 of 2 (16 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
329,PT01M24.00S,2022-04-06T03:38:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,87.20433639947439,49.01960784313725,1610612756,59,52,2022-04-06T03:39:02Z,3280000,-5.0,68.0,1,right,MISS D. Ayton 6' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,6.8,Missed,,,,,,,,,,,,,,,,,,,
330,PT01M24.00S,2022-04-06T03:38:56.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,59,52,2022-04-06T03:39:02Z,3290000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,
331,PT01M24.00S,2022-04-06T03:39:02.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,59,52,2022-04-06T03:39:02Z,3300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M03.00S,2022-04-06T03:39:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.886333771353483,50.0,1610612747,59,54,2022-04-06T03:39:33Z,3310000,0.0,31.0,1,left,A. Davis alley-oop Layup (10 PTS) (C. Anthony 2 AST),"[203076, 2546]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,3.1,Made,10.0,C. Anthony,2546.0,2.0,,,,,,,,,,,,,,,
334,PT00M55.80S,2022-04-06T03:39:35.1Z,2,REGULAR,3pt,Jump Shot,[],203109,91.27792378449409,2.696078431372549,1610612756,59,54,2022-04-06T03:39:46Z,3330000,-237.0,29.0,1,right,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M53.80S,2022-04-06T03:39:38.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,59,54,2022-04-06T03:39:38Z,3340000,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,334.0,7.0,5.0,2.0,,,,,,
336,PT00M50.40S,2022-04-06T03:39:41.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,67.7562417871222,35.049019607843135,1610612756,59,54,2022-04-06T03:39:50Z,3350000,-75.0,251.0,1,right,MISS C. Paul 26' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M47.00S,2022-04-06T03:39:44.8Z,2,REGULAR,rebound,offensive,[],203109,,,1610612756,59,54,2022-04-06T03:39:50Z,3360000,,,0,,J. Crowder REBOUND (Off:1 Def:0),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,336.0,1.0,0.0,1.0,,,,,,
338,PT00M42.60S,2022-04-06T03:39:50.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,93.77463863337714,48.28431372549019,1610612756,61,54,2022-04-06T03:39:56Z,3370000,-9.0,6.0,1,right,M. Bridges Layup (4 PTS) (J. Crowder 3 AST),"[1628969, 203109]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,1.05,Made,4.0,J. Crowder,203109.0,3.0,,,,,,,,,,,,,,,
339,PT00M38.70S,2022-04-06T03:39:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.995400788436268,46.568627450980394,1610612747,61,56,2022-04-06T03:40:03Z,3380000,17.0,4.0,1,left,R. Westbrook driving Layup (18 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.76,Made,18.0,,,,,,,,,,,,,,,,,,
340,PT00M31.30S,2022-04-06T03:40:05.4Z,2,REGULAR,3pt,Jump Shot,[],1626164,68.15045992115637,79.41176470588235,1610612756,61,56,2022-04-06T03:40:10Z,3390000,147.0,247.0,1,right,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,28.74,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M29.10S,2022-04-06T03:40:07.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,61,56,2022-04-06T03:40:07Z,3400000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,340.0,2.0,2.0,0.0,,,,,,
342,PT00M10.10S,2022-04-06T03:40:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.982260183968464,38.970588235294116,1610612747,61,58,2022-04-06T03:40:36Z,3410000,55.0,98.0,1,left,A. Davis 11' driving floating Jump Shot (12 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,11.22,Made,12.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,,
344,PT00M04.50S,2022-04-06T03:40:48.7Z,2,REGULAR,foul,personal,[],1630559,,,1610612756,61,58,2022-04-06T03:40:56Z,3430000,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 101108]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,2714.0,1.0,0.0,Paul,101108.0,,,,,,,,,,
346,PT00M04.50S,2022-04-06T03:40:54.9Z,2,REGULAR,substitution,out,[],1629028,,,1610612756,61,58,2022-04-06T03:41:03Z,3450000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M04.50S,2022-04-06T03:40:54.9Z,2,REGULAR,substitution,out,[],2546,,,1610612756,61,58,2022-04-06T03:41:03Z,3460000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M04.50S,2022-04-06T03:40:54.9Z,2,REGULAR,substitution,in,[],201580,,,1610612756,61,58,2022-04-06T03:41:03Z,3470000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M04.50S,2022-04-06T03:40:54.9Z,2,REGULAR,substitution,in,[],1626169,,,1610612756,61,58,2022-04-06T03:41:03Z,3480000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M02.90S,2022-04-06T03:41:16.6Z,2,REGULAR,2pt,Jump Shot,[],1626164,83.52496714848883,82.84313725490196,1610612756,63,58,2022-04-06T03:41:24Z,3490000,164.0,102.0,1,right,D. Booker 19' turnaround Jump Shot (16 PTS) (C. Paul 7 AST),"[1626164, 101108]",1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,19.35,Made,16.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,,
352,PT00M01.60S,2022-04-06T03:41:22.7Z,2,REGULAR,turnover,bad pass,[],1626169,,,1610612747,63,58,2022-04-06T03:46:58Z,3502500,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 201580]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,1.0,McGee,201580.0,,,
353,PT00M01.60S,2022-04-06T03:41:22.7Z,2,REGULAR,steal,,[],201580,,,1610612756,63,58,2022-04-06T03:41:25Z,3503750,,,0,,J. McGee STEAL (1 STL),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M01.50S,2022-04-06T03:41:27.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201580,79.188567674113,74.26470588235294,1610612756,63,58,2022-04-06T03:46:58Z,3505000,121.0,143.0,1,right,MISS J. McGee 18' turnaround Shot,[201580],1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,18.76,Missed,,,,,,,,,,,,,,,,,,,
355,PT00M00.10S,2022-04-06T03:41:29.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,63,58,2022-04-06T03:46:48Z,3507500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,354.0,,,,,,,,,
356,PT00M00.00S,2022-04-06T03:41:46.2Z,2,REGULAR,period,end,[],0,,,1610612756,63,58,2022-04-06T03:41:46Z,3550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-04-06T03:57:23.4Z,3,REGULAR,substitution,out,['startperiod'],201580,,,1610612756,63,58,2022-04-06T03:57:45Z,3560000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-04-06T03:57:23.4Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612756,63,58,2022-04-06T03:57:45Z,3570000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-04-06T03:57:23.4Z,3,REGULAR,substitution,out,['startperiod'],1626169,,,1610612756,63,58,2022-04-06T03:57:45Z,3580000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-04-06T03:57:23.4Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612756,63,58,2022-04-06T03:57:45Z,3590000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-04-06T03:57:23.4Z,3,REGULAR,substitution,in,['startperiod'],1628370,,,1610612756,63,58,2022-04-06T03:57:45Z,3600000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-04-06T03:57:23.4Z,3,REGULAR,substitution,in,['startperiod'],2730,,,1610612756,63,58,2022-04-06T03:57:45Z,3610000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
