actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
460,PT00M38.60S,2022-01-25T03:36:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630190,35.56176084099869,34.068627450980394,1610612762,85,84,2022-01-25T03:36:44Z,4370000,80.0,282.0,1,left,E. Hughes 29' 3PT  (6 PTS) (D. House Jr. 3 AST),"[1630190, 1627863]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,29.29,Made,6.0,D. House Jr.,1627863.0,3.0,,,,,,,,,,,,,,
462,PT00M30.90S,2022-01-25T03:36:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,88.38699080157687,38.970588235294116,1610612756,85,84,2022-01-25T03:37:17Z,4390000,-55.0,57.0,1,right,MISS E. Payton 7' driving floating Shot,[203901],1610612756.0,PHX,driving floating,,,Payton,E. Payton,,,,,7.91,Missed,,,,,,,,,,,,,,,,,,
463,PT00M25.70S,2022-01-25T03:36:59.9Z,3,REGULAR,rebound,defensive,[],1630215,,,1610612762,85,84,2022-01-25T03:37:17Z,4400000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,462.0,1.0,1.0,0.0,,,,,,,,,
464,PT00M08.20S,2022-01-25T03:37:18.0Z,3,REGULAR,3pt,Jump Shot,[],1630215,33.98488830486202,60.29411764705882,1610612762,85,87,2022-01-25T03:37:24Z,4410000,-51.0,267.0,1,left,J. Butler 27' 3PT step back (13 PTS),[1630215],1610612762.0,UTA,step back,,,Butler,J. Butler,,,,,27.19,Made,13.0,,,,,,,,,,,,,,,,,
465,PT00M08.20S,2022-01-25T03:37:26.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629672,,,1610612756,85,87,2022-01-25T03:54:38Z,4440000,,,0,,E. Paschall away-from-play personal FOUL (3 PF) (Booker 1 FT),"[1629672, 1626164]",1610612762.0,UTA,away-from-play,,,Paschall,E. Paschall,,,,,,,,,,,201640.0,,,,,,,,,,3.0,0.0,Booker,1626164.0
470,PT00M08.20S,2022-01-25T03:38:22.8Z,3,REGULAR,substitution,out,[],1630688,,,1610612756,85,87,2022-01-25T03:38:35Z,4470000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M08.20S,2022-01-25T03:38:22.8Z,3,REGULAR,substitution,out,[],203901,,,1610612756,85,87,2022-01-25T03:38:35Z,4480000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M08.20S,2022-01-25T03:38:22.8Z,3,REGULAR,substitution,out,[],1630215,,,1610612756,85,87,2022-01-25T03:38:35Z,4490000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M08.20S,2022-01-25T03:38:22.8Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,85,87,2022-01-25T03:38:35Z,4500000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M08.20S,2022-01-25T03:38:22.8Z,3,REGULAR,substitution,in,[],101108,,,1610612756,85,87,2022-01-25T03:38:35Z,4510000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M08.20S,2022-01-25T03:38:22.8Z,3,REGULAR,substitution,in,[],1630235,,,1610612756,85,87,2022-01-25T03:38:35Z,4520000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M08.20S,2022-01-25T03:38:24.5Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,85,87,2022-01-25T03:49:28Z,4525000,,,0,,MISS D. Booker away-from-play Free Throw 1 of 1,[1626164],1610612756.0,PHX,away-from-play,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,
469,PT00M08.20S,2022-01-25T03:38:24.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,85,87,2022-01-25T03:49:28Z,4527500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,467.0,,,,,,,,,,,,
476,PT00M01.70S,2022-01-25T03:38:42.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],101108,67.49342969776609,22.794117647058822,1610612756,85,87,2022-01-25T03:48:27Z,4530000,-136.0,253.0,1,right,MISS C. Paul 28' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,
477,PT00M01.70S,2022-01-25T03:38:42.6Z,3,REGULAR,rebound,defensive,[],1630190,,,1610612762,85,87,2022-01-25T03:38:51Z,4540000,,,0,,E. Hughes REBOUND (Off:0 Def:2),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,
478,PT00M00.00S,2022-01-25T03:38:48.6Z,3,REGULAR,period,end,[],0,,,1610612762,85,87,2022-01-25T03:38:48Z,4550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-01-25T03:40:59.8Z,4,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,85,87,2022-01-25T03:41:18Z,4560000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-01-25T03:40:59.8Z,4,REGULAR,substitution,out,['startperiod'],1627863,,,1610612762,85,87,2022-01-25T03:41:18Z,4570000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-01-25T03:40:59.8Z,4,REGULAR,substitution,in,['startperiod'],1630215,,,1610612762,85,87,2022-01-25T03:41:18Z,4580000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-01-25T03:40:59.8Z,4,REGULAR,substitution,in,['startperiod'],200752,,,1610612762,85,87,2022-01-25T03:41:18Z,4590000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-01-25T03:41:33.9Z,4,REGULAR,period,start,[],0,,,1610612756,85,87,2022-01-25T03:41:33Z,4600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M41.00S,2022-01-25T03:41:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,88.91261498028909,97.30392156862744,1610612756,85,87,2022-01-25T03:42:00Z,4610000,237.0,52.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
487,PT11M40.00S,2022-01-25T03:41:53.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,85,87,2022-01-25T03:42:00Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,
488,PT11M40.00S,2022-01-25T03:41:58.2Z,4,REGULAR,foul,personal,[],1630235,,,1610612756,85,87,2022-01-25T03:42:09Z,4630000,,,0,,T. Forrest loose ball personal FOUL (2 PF),"[1630235, 202687]",1610612762.0,UTA,loose ball,,,Forrest,T. Forrest,,,,,,,,,,,201640.0,,,,,,,,,,2.0,0.0,Biyombo,202687.0
490,PT11M35.00S,2022-01-25T03:42:18.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,95.48291721419186,3.1862745098039214,1610612756,85,87,2022-01-25T03:42:23Z,4650000,-234.0,-10.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
491,PT11M32.00S,2022-01-25T03:42:21.9Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,85,87,2022-01-25T03:42:23Z,4660000,,,0,,R. Gay REBOUND (Off:0 Def:4),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,490.0,4.0,4.0,0.0,,,,,,,,,
492,PT11M16.00S,2022-01-25T03:42:37.6Z,4,REGULAR,2pt,Jump Shot,[],200752,27.677398160315374,46.81372549019608,1610612762,85,89,2022-01-25T03:42:42Z,4670000,16.0,208.0,1,left,R. Gay 20' pullup Jump Shot (9 PTS),[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,20.83,Made,9.0,,,,,,,,,,,,,,,,,
493,PT11M04.00S,2022-01-25T03:42:52.4Z,4,REGULAR,foul,personal,['2freethrow'],200752,,,1610612756,85,89,2022-01-25T03:43:04Z,4680000,,,0,,R. Gay shooting personal FOUL (1 PF) (Biyombo 2 FT),"[200752, 202687]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,1155.0,,,,,,,,,,1.0,0.0,Biyombo,202687.0
496,PT11M04.00S,2022-01-25T03:43:08.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,85,89,2022-01-25T03:43:27Z,4695000,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M04.00S,2022-01-25T03:43:24.3Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,86,89,2022-01-25T03:43:50Z,4700000,,,0,,B. Biyombo Free Throw 1 of 2 (13 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
497,PT11M04.00S,2022-01-25T03:43:24.3Z,4,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,86,89,2022-01-25T03:43:50Z,4710000,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT11M02.00S,2022-01-25T03:43:26.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,86,89,2022-01-25T03:43:50Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,
499,PT11M02.00S,2022-01-25T03:43:49.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,86,89,2022-01-25T03:43:49Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M57.00S,2022-01-25T03:44:13.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,74.98357424441524,42.8921568627451,1610612756,86,89,2022-01-25T03:44:18Z,4740000,-36.0,183.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,18.61,Missed,,,,,,,,,,,,,,,,,,
501,PT10M53.00S,2022-01-25T03:44:17.2Z,4,REGULAR,rebound,defensive,[],1629672,,,1610612762,86,89,2022-01-25T03:44:18Z,4750000,,,0,,E. Paschall REBOUND (Off:1 Def:3),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,500.0,4.0,3.0,1.0,,,,,,,,,
502,PT10M48.00S,2022-01-25T03:44:23.6Z,4,REGULAR,foul,personal,['2freethrow'],202687,,,1610612762,86,89,2022-01-25T03:44:30Z,4760000,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Paschall 2 FT),"[202687, 1629672]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,1155.0,,,,,,,,,,3.0,0.0,Paschall,1629672.0
504,PT10M48.00S,2022-01-25T03:44:23.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,86,89,2022-01-25T03:44:53Z,4780000,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M48.00S,2022-01-25T03:44:58.7Z,4,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,86,90,2022-01-25T03:44:58Z,4790000,,,0,,E. Paschall Free Throw 1 of 2 (13 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
506,PT10M48.00S,2022-01-25T03:45:14.4Z,4,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,86,91,2022-01-25T03:45:14Z,4800000,,,0,,E. Paschall Free Throw 2 of 2 (14 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
507,PT10M39.00S,2022-01-25T03:45:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,94.95729303547962,48.77450980392157,1610612756,88,91,2022-01-25T03:45:38Z,4810000,-6.0,-5.0,1,right,C. Johnson driving Layup (11 PTS) (C. Paul 12 AST),"[1629661, 101108]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,0.8,Made,11.0,C. Paul,101108.0,12.0,,,,,,,,,,,,,,
509,PT10M39.00S,2022-01-25T03:45:29.3Z,4,REGULAR,foul,personal,['1freethrow'],1630215,,,1610612756,88,91,2022-01-25T03:45:51Z,4830000,,,0,,J. Butler shooting personal FOUL (2 PF) (Johnson 1 FT),"[1630215, 1629661]",1610612762.0,UTA,shooting,,,Butler,J. Butler,,,,,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Johnson,1629661.0
511,PT10M39.00S,2022-01-25T03:45:41.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,88,91,2022-01-25T03:45:49Z,4850000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M39.00S,2022-01-25T03:45:41.8Z,4,REGULAR,substitution,out,[],1630215,,,1610612756,88,91,2022-01-25T03:45:49Z,4860000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M39.00S,2022-01-25T03:45:41.8Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,88,91,2022-01-25T03:45:49Z,4870000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M39.00S,2022-01-25T03:45:41.8Z,4,REGULAR,substitution,in,[],1627863,,,1610612756,88,91,2022-01-25T03:45:49Z,4880000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M39.00S,2022-01-25T03:46:00.5Z,4,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,89,91,2022-01-25T03:46:00Z,4890000,,,0,,C. Johnson Free Throw 1 of 1 (12 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
516,PT10M22.00S,2022-01-25T03:46:19.5Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612762,89,91,2022-01-25T03:46:47Z,4900000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Gay 2 FT),"[1629661, 200752]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,1627964.0,,,,,,,,,,1.0,1.0,Gay,200752.0
518,PT10M22.00S,2022-01-25T03:46:48.9Z,4,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,89,92,2022-01-25T03:46:48Z,4920000,,,0,,R. Gay Free Throw 1 of 2 (10 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
519,PT10M22.00S,2022-01-25T03:47:10.6Z,4,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,89,93,2022-01-25T03:47:10Z,4930000,,,0,,R. Gay Free Throw 2 of 2 (11 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
520,PT10M15.00S,2022-01-25T03:47:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,94.56307490144546,48.77450980392157,1610612756,91,93,2022-01-25T03:47:34Z,4940000,-6.0,-1.0,1,right,C. Johnson alley-oop Layup (14 PTS) (M. Bridges 4 AST),"[1629661, 1628969]",1610612756.0,PHX,alley-oop,,,Johnson,C. Johnson,,,,,0.63,Made,14.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,,,,
522,PT09M50.00S,2022-01-25T03:47:47.8Z,4,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612762,91,93,2022-01-25T03:47:54Z,4960000,,,0,,D. Booker shooting personal FOUL (4 PF) (Gay 2 FT),"[1626164, 200752]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,201640.0,,,,,,,,,,4.0,0.0,Gay,200752.0
524,PT09M50.00S,2022-01-25T03:48:24.5Z,4,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,91,94,2022-01-25T03:48:24Z,4980000,,,0,,R. Gay Free Throw 1 of 2 (12 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
525,PT09M50.00S,2022-01-25T03:48:25.6Z,4,REGULAR,substitution,out,[],1626164,,,1610612762,91,94,2022-01-25T03:48:34Z,4990000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M50.00S,2022-01-25T03:48:25.6Z,4,REGULAR,substitution,in,[],1629013,,,1610612762,91,94,2022-01-25T03:48:34Z,5000000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M50.00S,2022-01-25T03:48:46.0Z,4,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,91,95,2022-01-25T03:48:46Z,5010000,,,0,,R. Gay Free Throw 2 of 2 (13 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
528,PT09M28.00S,2022-01-25T03:49:09.4Z,4,REGULAR,2pt,Jump Shot,[],101108,82.34231274638634,70.34313725490196,1610612756,93,95,2022-01-25T03:49:17Z,5020000,102.0,113.0,1,right,C. Paul 15' step back Jump Shot (14 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,15.24,Made,14.0,,,,,,,,,,,,,,,,,
529,PT09M07.00S,2022-01-25T03:49:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630190,6.1268068331143235,97.54901960784314,1610612762,93,95,2022-01-25T03:49:34Z,5030000,-238.0,5.0,1,left,MISS E. Hughes 3PT,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,
530,PT09M04.00S,2022-01-25T03:49:33.1Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,93,95,2022-01-25T03:49:34Z,5040000,,,0,,B. Biyombo REBOUND (Off:3 Def:9),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,529.0,12.0,9.0,3.0,,,,,,,,,
531,PT08M50.00S,2022-01-25T03:49:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629013,80.6340341655716,3.1862745098039214,1610612756,93,95,2022-01-25T03:49:52Z,5050000,-234.0,130.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
532,PT08M46.00S,2022-01-25T03:49:51.7Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,93,95,2022-01-25T03:49:52Z,5060000,,,0,,R. Gay REBOUND (Off:0 Def:5),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,,
533,PT08M39.00S,2022-01-25T03:49:59.6Z,4,REGULAR,turnover,lost ball,[],1630190,,,1610612762,93,95,2022-01-25T03:50:07Z,5070000,,,0,,E. Hughes lost ball TURNOVER (1 TO),"[1630190, 1629661]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,,,,
534,PT08M39.00S,2022-01-25T03:49:59.6Z,4,REGULAR,steal,,[],1629661,,,1610612756,93,95,2022-01-25T03:50:02Z,5080000,,,0,,C. Johnson STEAL (3 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M39.00S,2022-01-25T03:50:04.6Z,4,REGULAR,foul,personal,[],1630190,,,1610612756,93,95,2022-01-25T03:50:15Z,5090000,,,0,,E. Hughes personal FOUL (1 PF),"[1630190, 1629661]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,201640.0,,,,,,,,,,1.0,0.0,Johnson,1629661.0
537,PT08M39.00S,2022-01-25T03:50:14.1Z,4,REGULAR,substitution,out,[],1630190,,,1610612756,93,95,2022-01-25T03:50:18Z,5110000,,,0,,SUB out: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M39.00S,2022-01-25T03:50:14.1Z,4,REGULAR,substitution,in,[],203903,,,1610612756,93,95,2022-01-25T03:50:18Z,5120000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M31.00S,2022-01-25T03:50:28.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],101108,73.53810775295663,12.5,1610612756,96,95,2022-01-25T03:50:33Z,5130000,-188.0,196.0,1,right,C. Paul 27' 3PT  (17 PTS) (L. Shamet 3 AST),"[101108, 1629013]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,27.14,Made,17.0,L. Shamet,1629013.0,3.0,,,,,,,,,,,,,,
540,PT08M09.00S,2022-01-25T03:50:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,16.113666228646515,51.225490196078425,1610612762,96,95,2022-01-25T03:50:56Z,5140000,-6.0,99.0,1,left,MISS J. Clarkson 9' turnaround Shot,[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,
541,PT08M06.00S,2022-01-25T03:50:53.3Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,96,95,2022-01-25T03:50:56Z,5150000,,,0,,C. Paul REBOUND (Off:1 Def:6),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,540.0,7.0,6.0,1.0,,,,,,,,,
542,PT07M50.00S,2022-01-25T03:51:09.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,93.51182654402102,49.50980392156863,1610612756,98,95,2022-01-25T03:51:15Z,5160000,-2.0,8.0,1,right,B. Biyombo Hook (15 PTS) (C. Paul 13 AST),"[202687, 101108]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,0.89,Made,15.0,C. Paul,101108.0,13.0,,,,,,,,,,,,,,
544,PT07M50.00S,2022-01-25T03:51:16.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,98,95,2022-01-25T03:51:16Z,5180000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M50.00S,2022-01-25T03:51:18.9Z,4,REGULAR,substitution,out,[],1629672,,,1610612762,98,95,2022-01-25T03:53:53Z,5190000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M50.00S,2022-01-25T03:51:18.9Z,4,REGULAR,substitution,out,[],1630235,,,1610612762,98,95,2022-01-25T03:53:53Z,5200000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M50.00S,2022-01-25T03:51:18.9Z,4,REGULAR,substitution,in,[],202355,,,1610612762,98,95,2022-01-25T03:53:53Z,5210000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M50.00S,2022-01-25T03:51:18.9Z,4,REGULAR,substitution,in,[],1630215,,,1610612762,98,95,2022-01-25T03:53:53Z,5220000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M32.00S,2022-01-25T03:54:22.1Z,4,REGULAR,3pt,Jump Shot,[],1630215,35.29894875164258,55.392156862745104,1610612762,98,95,2022-01-25T03:54:27Z,5230000,-27.0,279.0,1,left,MISS J. Butler 28' pullup 3PT,[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,
551,PT07M28.00S,2022-01-25T03:54:26.1Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,98,95,2022-01-25T03:54:27Z,5240000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,550.0,4.0,3.0,1.0,,,,,,,,,
552,PT07M09.00S,2022-01-25T03:54:44.3Z,4,REGULAR,3pt,Jump Shot,[],101108,67.23061760840999,25.735294117647058,1610612756,101,95,2022-01-25T03:54:52Z,5250000,-121.0,256.0,1,right,C. Paul 28' 3PT pullup (20 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,28.28,Made,20.0,,,,,,,,,,,,,,,,,
553,PT06M54.00S,2022-01-25T03:55:00.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202355,12.302890932982917,51.71568627450981,1610612762,101,95,2022-01-25T03:55:11Z,5260000,-9.0,63.0,1,left,MISS H. Whiteside 6' Hook,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,6.37,Missed,,,,,,,,,,,,,,,,,,
554,PT06M53.00S,2022-01-25T03:55:01.7Z,4,REGULAR,rebound,offensive,[],202355,,,1610612762,101,95,2022-01-25T03:56:28Z,5270000,,,0,,H. Whiteside REBOUND (Off:2 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,553.0,9.0,7.0,2.0,,,,,,,,,
