actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
273,PT01M52.00S,2021-10-21T03:08:04.2Z,2,REGULAR,3pt,Jump Shot,[],1626166,86.67871222076215,96.07843137254902,1610612756,53,41,2021-10-21T03:08:07Z,2690000,230.0,73.0,1,right,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,
274,PT01M50.00S,2021-10-21T03:08:06.2Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,53,41,2021-10-21T03:08:07Z,2700000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,273.0,2.0,1.0,1.0,,,,,,,
275,PT01M46.00S,2021-10-21T03:08:10.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628969,94.82588699080158,49.754901960784316,1610612756,55,41,2021-10-21T03:08:13Z,2710000,-1.0,-4.0,1,right,M. Bridges cutting DUNK (7 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,0.41,Made,7.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
277,PT01M34.00S,2021-10-21T03:08:21.8Z,2,REGULAR,2pt,Jump Shot,[],1628420,8.623521681997373,20.34313725490196,1610612743,55,41,2021-10-21T03:08:26Z,2730000,148.0,29.0,1,left,MISS M. Morris 15' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,15.1,Missed,,,,,,,,,,,,,,,,,,
278,PT01M31.00S,2021-10-21T03:08:24.8Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,55,41,2021-10-21T03:08:26Z,2740000,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,,,,
279,PT01M27.00S,2021-10-21T03:08:33.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612756,55,41,2021-10-21T03:08:37Z,2750000,,,0,,M. Morris shooting personal FOUL (1 PF) (Booker 2 FT),"[1628420, 1626164]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Booker,1626164.0,,
281,PT01M27.00S,2021-10-21T03:08:59.0Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,56,41,2021-10-21T03:08:59Z,2770000,,,0,,D. Booker Free Throw 1 of 2 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
282,PT01M27.00S,2021-10-21T03:09:00.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,56,41,2021-10-21T03:09:06Z,2780000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M27.00S,2021-10-21T03:09:00.0Z,2,REGULAR,substitution,in,[],101108,,,1610612756,56,41,2021-10-21T03:09:06Z,2790000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M27.00S,2021-10-21T03:09:15.6Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,57,41,2021-10-21T03:09:15Z,2800000,,,0,,D. Booker Free Throw 2 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
285,PT01M14.00S,2021-10-21T03:09:31.1Z,2,REGULAR,2pt,Jump Shot,[],203115,19.530223390275953,75.73529411764706,1610612743,57,43,2021-10-21T03:09:34Z,2810000,-129.0,131.0,1,left,W. Barton 18' pullup Jump Shot (8 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,18.37,Made,8.0,,,,,,,,,,,,,,,,,
286,PT00M59.50S,2021-10-21T03:09:49.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612756,57,43,2021-10-21T03:09:54Z,2820000,,,0,,W. Barton personal FOUL (2 PF) (Paul 2 FT),"[203115, 101108]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Paul,101108.0,,
288,PT00M59.50S,2021-10-21T03:10:11.9Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,57,43,2021-10-21T03:10:12Z,2840000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT00M59.50S,2021-10-21T03:10:11.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,57,43,2021-10-21T03:10:12Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,
290,PT00M59.50S,2021-10-21T03:10:22.8Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,58,43,2021-10-21T03:10:22Z,2860000,,,0,,C. Paul Free Throw 2 of 2 (11 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
291,PT00M46.30S,2021-10-21T03:10:38.6Z,2,REGULAR,2pt,Jump Shot,[],203999,10.33180026281209,25.49019607843137,1610612743,58,45,2021-10-21T03:10:42Z,2870000,123.0,45.0,1,left,N. Jokic 13' Jump Shot (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,13.04,Made,12.0,,,,,,,,,,,,,,,,,
292,PT00M39.90S,2021-10-21T03:10:56.8Z,2,REGULAR,foul,offensive,[],1629028,,,1610612756,58,45,2021-10-21T03:11:16Z,2880000,,,0,,D. Ayton offensive FOUL (1 PF),"[1629028, 203115]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Barton,203115.0,,
294,PT00M39.90S,2021-10-21T03:10:56.8Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,58,45,2021-10-21T03:11:16Z,2900000,,,0,,D. Ayton offensive foul TURNOVER (2 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,2.0,,,,,,,1201.0,,,,,,
295,PT00M34.80S,2021-10-21T03:11:09.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203115,6.83311432325887,2.7190563725490198,1610612743,58,48,2021-10-21T03:11:17Z,2910000,236.0,12.0,1,left,W. Barton 3PT step back bank (11 PTS),[203115],1610612743.0,DEN,step back bank,,,Barton,W. Barton,,,,,23.67,Made,11.0,,,,,,,,,,,,,,,,,
296,PT00M30.40S,2021-10-21T03:11:18.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,70.90998685939553,73.0392156862745,1610612756,58,48,2021-10-21T03:11:25Z,2920000,115.0,221.0,1,right,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
297,PT00M28.10S,2021-10-21T03:11:20.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,48,2021-10-21T03:11:22Z,2930000,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,296.0,6.0,4.0,2.0,,,,,,,
298,PT00M12.40S,2021-10-21T03:11:40.3Z,2,REGULAR,foul,personal,[],1626164,,,1610612743,58,48,2021-10-21T03:11:45Z,2940000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 203999]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Jokic,203999.0,,
300,PT00M00.20S,2021-10-21T03:12:11.8Z,2,REGULAR,3pt,Jump Shot,[],203999,34.37910643889619,58.333333333333336,1610612743,58,51,2021-10-21T03:12:18Z,2960000,-42.0,271.0,1,left,N. Jokic 27' 3PT  (15 PTS) (W. Barton 2 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,27.39,Made,15.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,
302,PT00M00.00S,2021-10-21T03:12:15.0Z,2,REGULAR,period,end,[],0,,,1610612756,58,51,2021-10-21T03:12:15Z,2980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2021-10-21T03:27:01.2Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612756,58,51,2021-10-21T03:27:30Z,2990000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2021-10-21T03:27:01.2Z,3,REGULAR,substitution,in,['startperiod'],203109,,,1610612756,58,51,2021-10-21T03:27:30Z,3000000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2021-10-21T03:27:54.6Z,3,REGULAR,period,start,[],0,,,1610612756,58,51,2021-10-21T03:27:54Z,3010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M41.00S,2021-10-21T03:28:12.8Z,3,REGULAR,3pt,Jump Shot,[],1628969,8.360709592641262,96.56862745098039,1610612756,58,51,2021-10-21T03:28:16Z,3020000,-233.0,26.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
307,PT11M38.00S,2021-10-21T03:28:15.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,58,51,2021-10-21T03:28:16Z,3030000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,306.0,3.0,2.0,1.0,,,,,,,
308,PT11M28.00S,2021-10-21T03:28:28.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,58,51,2021-10-21T03:28:28Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M15.00S,2021-10-21T03:28:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.72996057818659,63.725490196078425,1610612743,58,51,2021-10-21T03:28:56Z,3050000,69.0,63.0,1,right,MISS N. Jokic 9' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,9.3,Missed,,,,,,,,,,,,,,,,,,
310,PT11M13.00S,2021-10-21T03:28:55.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,58,51,2021-10-21T03:28:56Z,3060000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,309.0,5.0,3.0,2.0,,,,,,,
311,PT10M55.00S,2021-10-21T03:29:13.6Z,3,REGULAR,3pt,Jump Shot,[],203109,15.588042049934298,4.901960784313726,1610612756,58,51,2021-10-21T03:29:16Z,3070000,225.0,94.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,
312,PT10M51.00S,2021-10-21T03:29:17.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,51,2021-10-21T03:29:16Z,3080000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,311.0,7.0,5.0,2.0,,,,,,,
313,PT10M40.00S,2021-10-21T03:29:27.5Z,3,REGULAR,3pt,Jump Shot,[],1628420,68.28186596583443,75.73529411764706,1610612743,58,54,2021-10-21T03:29:31Z,3090000,129.0,246.0,1,right,M. Morris 27' 3PT  (3 PTS) (A. Gordon 3 AST),"[1628420, 203932]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,27.74,Made,3.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,,
315,PT10M12.00S,2021-10-21T03:29:55.7Z,3,REGULAR,3pt,Jump Shot,[],203109,27.808804204993432,79.41176470588235,1610612756,58,54,2021-10-21T03:30:00Z,3110000,-147.0,209.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,
316,PT10M09.00S,2021-10-21T03:29:58.7Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,58,54,2021-10-21T03:30:00Z,3120000,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,315.0,4.0,4.0,0.0,,,,,,,
317,PT10M06.00S,2021-10-21T03:30:04.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203115,84.57621550591328,49.26470588235294,1610612743,58,54,2021-10-21T03:37:49Z,3122500,-4.0,92.0,1,right,MISS W. Barton 9' driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,9.26,Missed,,,,,,,,,,,,,,,,,,
318,PT10M05.00S,2021-10-21T03:30:05.5Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,58,54,2021-10-21T03:30:46Z,3123750,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,317.0,3.0,1.0,2.0,,,,,,,
319,PT10M05.00S,2021-10-21T03:30:07.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,58,56,2021-10-21T03:30:46Z,3125000,0.0,0.0,1,right,A. Gordon tip Layup (10 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,
320,PT09M57.00S,2021-10-21T03:30:15.0Z,3,REGULAR,foul,personal,[],203932,,,1610612756,58,56,2021-10-21T03:30:46Z,3160000,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 203109]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Crowder,203109.0,,
322,PT09M57.00S,2021-10-21T03:30:36.9Z,3,REGULAR,foul,technical,[],203109,,,1610612756,58,56,2021-10-21T03:30:49Z,3180000,,,0,,J. Crowder double technical FOUL (1 Tech),[203109],1610612756.0,PHX,double,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,1201.0,1.0,1.0,,,,
323,PT09M57.00S,2021-10-21T03:30:36.9Z,3,REGULAR,foul,technical,[],203932,,,1610612756,58,56,2021-10-21T03:30:46Z,3190000,,,0,,A. Gordon double technical FOUL (1 Tech),[203932],1610612743.0,DEN,double,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,1201.0,2.0,1.0,,,,
324,PT09M47.00S,2021-10-21T03:31:02.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.66622864651774,37.53446691176471,1610612756,60,56,2021-10-21T03:31:13Z,3200000,62.0,76.0,1,left,M. Bridges 9' driving floating Jump Shot (9 PTS) (J. Crowder 2 AST),"[1628969, 203109]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,9.83,Made,9.0,J. Crowder,203109.0,2.0,,,,,,,,,,,,,,
326,PT09M29.00S,2021-10-21T03:31:20.6Z,3,REGULAR,3pt,Jump Shot,[],203999,67.36202365308804,52.20588235294118,1610612743,60,56,2021-10-21T03:31:24Z,3220000,11.0,254.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
327,PT09M27.00S,2021-10-21T03:31:22.6Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,60,56,2021-10-21T03:31:24Z,3230000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,326.0,3.0,3.0,0.0,,,,,,,
328,PT09M16.00S,2021-10-21T03:31:34.0Z,3,REGULAR,2pt,Jump Shot,[],101108,15.062417871222076,69.85294117647058,1610612756,62,56,2021-10-21T03:31:36Z,3240000,-99.0,89.0,1,left,C. Paul 13' pullup Jump Shot (13 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,13.34,Made,13.0,,,,,,,,,,,,,,,,,
329,PT08M58.00S,2021-10-21T03:31:56.6Z,3,REGULAR,foul,offensive,[],1629008,,,1610612743,62,56,2021-10-21T03:32:04Z,3250000,,,0,,M. Porter Jr. offensive FOUL (3 PF),"[1629008, 203109]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Crowder,203109.0,,
331,PT08M58.00S,2021-10-21T03:31:56.6Z,3,REGULAR,turnover,offensive foul,[],1629008,,,1610612743,62,56,2021-10-21T03:31:56Z,3270000,,,0,,M. Porter Jr. offensive foul TURNOVER (2 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,2.0,,,,,,,201246.0,,,,,,
332,PT08M49.00S,2021-10-21T03:32:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,5.338370565045992,51.71568627450981,1610612756,62,56,2021-10-21T03:32:23Z,3280000,-9.0,-2.0,1,left,MISS D. Ayton cutting Layup,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,
333,PT08M46.00S,2021-10-21T03:32:23.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,62,56,2021-10-21T03:32:23Z,3290000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,332.0,8.0,6.0,2.0,,,,,,,
334,PT08M42.00S,2021-10-21T03:32:27.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,94.43166885676742,48.28431372549019,1610612743,62,58,2021-10-21T03:32:30Z,3300000,-9.0,0.0,1,right,N. Jokic running Layup (17 PTS),[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,0.86,Made,17.0,,,,,,,,,,,,,,,,,
335,PT08M31.00S,2021-10-21T03:32:38.3Z,3,REGULAR,2pt,Jump Shot,[],101108,4.812746386333772,22.30392156862745,1610612756,62,58,2021-10-21T03:32:42Z,3310000,138.0,-7.0,1,left,MISS C. Paul 13' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,13.87,Missed,,,,,,,,,,,,,,,,,,
336,PT08M28.00S,2021-10-21T03:32:41.3Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,62,58,2021-10-21T03:32:42Z,3320000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,335.0,4.0,3.0,1.0,,,,,,,
337,PT08M24.00S,2021-10-21T03:32:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.01511169513797,48.28431372549019,1610612743,62,60,2021-10-21T03:32:53Z,3330000,-9.0,32.0,1,right,M. Porter Jr. driving Layup (9 PTS),[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,3.31,Made,9.0,,,,,,,,,,,,,,,,,
338,PT08M24.00S,2021-10-21T03:32:51.9Z,3,REGULAR,foul,personal,['1freethrow'],1629028,,,1610612743,62,60,2021-10-21T03:32:57Z,3340000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1629028, 1629008]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Porter Jr.,1629008.0,,
340,PT08M24.00S,2021-10-21T03:33:10.5Z,3,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,62,61,2021-10-21T03:33:10Z,3360000,,,0,,M. Porter Jr. Free Throw 1 of 1 (10 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
342,PT08M12.00S,2021-10-21T03:33:34.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,10.200394218134035,52.69607843137255,1610612756,62,61,2021-10-21T03:34:12Z,3380000,-13.0,43.0,1,left,MISS D. Booker driving bank Shot,[1626164],1610612756.0,PHX,driving bank,,,Booker,D. Booker,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,
343,PT08M07.00S,2021-10-21T03:33:39.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,62,61,2021-10-21T03:34:12Z,3390000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,342.0,9.0,7.0,2.0,,,,,,,
344,PT08M07.00S,2021-10-21T03:33:38.4Z,3,REGULAR,foul,personal,[],1626164,,,1610612743,62,61,2021-10-21T03:33:47Z,3400000,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 203999]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Jokic,203999.0,,
346,PT07M45.00S,2021-10-21T03:34:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.11760840998686,48.77450980392157,1610612743,62,63,2021-10-21T03:34:14Z,3420000,-6.0,12.0,1,right,N. Jokic cutting Layup (19 PTS) (M. Porter Jr. 4 AST),"[203999, 1629008]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,1.36,Made,19.0,M. Porter Jr.,1629008.0,4.0,,,,,,,,,,,,,,
348,PT07M32.00S,2021-10-21T03:34:18.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,28.07161629434954,22.30392156862745,1610612756,65,63,2021-10-21T03:34:21Z,3440000,138.0,211.0,1,left,D. Booker 25' 3PT  (12 PTS) (C. Paul 6 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.27,Made,12.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,
350,PT07M15.00S,2021-10-21T03:34:36.5Z,3,REGULAR,3pt,Jump Shot,[],203115,91.80354796320631,3.6764705882352944,1610612743,65,63,2021-10-21T03:34:40Z,3460000,-232.0,25.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,
351,PT07M13.00S,2021-10-21T03:34:38.5Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,65,63,2021-10-21T03:34:40Z,3470000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,350.0,4.0,4.0,0.0,,,,,,,
352,PT07M04.00S,2021-10-21T03:34:51.7Z,3,REGULAR,turnover,backcourt,[],101108,,,1610612756,65,63,2021-10-21T03:35:00Z,3480000,,,0,,C. Paul backcourt TURNOVER (2 TO),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,2.0,,,,,,,201246.0,,,,,,
353,PT06M47.00S,2021-10-21T03:35:23.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,70.90998685939553,77.69607843137256,1610612743,65,66,2021-10-21T03:35:27Z,3490000,138.0,221.0,1,right,M. Morris 26' 3PT  (6 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.07,Made,6.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,
355,PT06M31.00S,2021-10-21T03:35:39.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,10.33180026281209,31.862745098039213,1610612756,65,66,2021-10-21T03:35:44Z,3510000,91.0,45.0,1,left,MISS D. Booker 10' fadeaway bank Shot,[1626164],1610612756.0,PHX,fadeaway bank,,,Booker,D. Booker,,,,,10.11,Missed,,,,,,,,,,,,,,,,,,
356,PT06M31.00S,2021-10-21T03:35:42.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,65,66,2021-10-21T03:35:42Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,355.0,,,,,,,,,,
357,PT06M31.00S,2021-10-21T03:35:47.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,65,66,2021-10-21T03:35:47Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M31.00S,2021-10-21T03:35:50.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,65,66,2021-10-21T03:35:50Z,3540000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M29.00S,2021-10-21T03:39:17.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,14.4053876478318,83.33333333333334,1610612756,65,66,2021-10-21T03:39:21Z,3550000,-167.0,83.0,1,left,MISS M. Bridges 18' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,18.62,Missed,,,,,,,,,,,,,,,,,,
360,PT06M25.00S,2021-10-21T03:39:21.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,65,66,2021-10-21T03:39:21Z,3560000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,359.0,4.0,2.0,2.0,,,,,,,
361,PT06M12.00S,2021-10-21T03:39:33.6Z,3,REGULAR,3pt,Jump Shot,[],203999,68.80749014454665,59.31372549019608,1610612743,65,66,2021-10-21T03:39:38Z,3570000,47.0,241.0,1,right,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
362,PT06M07.00S,2021-10-21T03:39:38.6Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,65,66,2021-10-21T03:39:38Z,3580000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,361.0,5.0,5.0,0.0,,,,,,,
363,PT06M01.00S,2021-10-21T03:39:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.004599211563733,39.705882352941174,1610612756,65,66,2021-10-21T03:39:47Z,3590000,51.0,126.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,13.62,Missed,,,,,,,,,,,,,,,,,,
