actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
272,PT03M19.00S,2022-04-11T02:25:36.8Z,2,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,42,59,2022-04-11T02:25:56Z,2650000,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
273,PT03M19.00S,2022-04-11T02:25:36.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,42,59,2022-04-11T02:25:56Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,
274,PT03M19.00S,2022-04-11T02:25:36.8Z,2,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,42,59,2022-04-11T02:25:56Z,2670000,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
275,PT03M15.00S,2022-04-11T02:25:40.8Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,42,59,2022-04-11T02:25:56Z,2680000,,,0,,J. McGee REBOUND (Off:6 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,274.0,8.0,2.0,6.0,,,,,,,,,,,,,,,
276,PT03M01.00S,2022-04-11T02:26:10.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201580,91.01511169513797,51.71568627450981,1610612756,42,59,2022-04-11T02:26:16Z,2690000,9.0,32.0,1,right,MISS J. McGee turnaround Hook,[201580],1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M59.00S,2022-04-11T02:26:12.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,42,59,2022-04-11T02:26:16Z,2700000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,,
278,PT02M59.00S,2022-04-11T02:26:17.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,42,59,2022-04-11T02:26:17Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M51.00S,2022-04-11T02:26:31.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629013,,,1610612758,42,59,2022-04-11T02:27:00Z,2720000,,,0,,L. Shamet shooting personal FOUL (1 PF) (DiVincenzo 3 FT),"[1629013, 1628978]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,DiVincenzo,1628978.0,
281,PT02M51.00S,2022-04-11T02:27:01.7Z,2,REGULAR,freethrow,1 of 3,[],1628978,,,1610612758,42,60,2022-04-11T02:27:01Z,2740000,,,0,,D. DiVincenzo Free Throw 1 of 3 (6 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
282,PT02M51.00S,2022-04-11T02:27:12.9Z,2,REGULAR,freethrow,2 of 3,[],1628978,,,1610612758,42,60,2022-04-11T02:27:12Z,2750000,,,0,,MISS D. DiVincenzo Free Throw 2 of 3,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT02M51.00S,2022-04-11T02:27:12.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,42,60,2022-04-11T02:27:12Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,,
284,PT02M51.00S,2022-04-11T02:27:15.8Z,2,REGULAR,substitution,out,[],1628988,,,1610612758,42,60,2022-04-11T02:27:20Z,2770000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M51.00S,2022-04-11T02:27:15.8Z,2,REGULAR,substitution,in,[],1630994,,,1610612758,42,60,2022-04-11T02:27:20Z,2780000,,,0,,SUB in: G. Lundberg,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M51.00S,2022-04-11T02:27:31.8Z,2,REGULAR,freethrow,3 of 3,[],1628978,,,1610612758,42,61,2022-04-11T02:27:31Z,2790000,,,0,,D. DiVincenzo Free Throw 3 of 3 (7 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
287,PT02M33.00S,2022-04-11T02:27:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630688,96.5341655716163,95.83333333333334,1610612756,45,61,2022-04-11T02:27:55Z,2800000,229.0,-20.0,1,right,I. Wainright 3PT  (6 PTS) (G. Lundberg 3 AST),"[1630688, 1630994]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,23.01,Made,,,,,,,,6.0,G. Lundberg,1630994.0,3.0,,,,,,,,
289,PT02M05.00S,2022-04-11T02:28:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,9.411957950065702,49.754901960784316,1610612758,45,63,2022-04-11T02:28:22Z,2820000,1.0,36.0,1,left,T. Lyles cutting Layup (7 PTS) (D. Jones 3 AST),"[1626168, 1627745]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,3.6,Made,,,,,,,,7.0,D. Jones,1627745.0,3.0,,,,,,,,
291,PT01M46.00S,2022-04-11T02:28:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,92.19776609724047,53.18627450980392,1610612756,47,63,2022-04-11T02:28:42Z,2840000,16.0,21.0,1,right,C. Johnson driving floating Jump Shot (7 PTS),[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,2.62,Made,,,,,,,,7.0,,,,,,,,,,,
292,PT01M29.00S,2022-04-11T02:28:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630558,33.459264126149804,43.38235294117647,1610612758,47,63,2022-04-11T02:28:59Z,2850000,33.0,262.0,1,left,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
293,PT01M26.00S,2022-04-11T02:28:58.2Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,47,63,2022-04-11T02:28:59Z,2860000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
294,PT01M13.00S,2022-04-11T02:29:11.3Z,2,REGULAR,2pt,Jump Shot,[],1630994,74.85216819973719,48.77450980392157,1610612756,49,63,2022-04-11T02:29:14Z,2870000,-6.0,184.0,1,right,G. Lundberg 18' pullup Jump Shot (5 PTS),[1630994],1610612756.0,PHX,pullup,,,Lundberg,G. Lundberg,,,,,18.4,Made,,,,,,,,5.0,,,,,,,,,,,
295,PT00M52.90S,2022-04-11T02:29:32.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,18.2161629434954,48.529411764705884,1610612758,49,65,2022-04-11T02:29:35Z,2880000,7.0,119.0,1,left,H. Barnes 11' turnaround Jump Shot (2 PTS),[203084],1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,11.89,Made,,,,,,,,2.0,,,,,,,,,,,
296,PT00M38.50S,2022-04-11T02:29:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630994,87.59855453350855,44.6078431372549,1610612756,49,65,2022-04-11T02:29:54Z,2890000,-27.0,64.0,1,right,MISS G. Lundberg 6' driving floating Shot,[1630994],1610612756.0,PHX,driving floating,,,Lundberg,G. Lundberg,,,,,6.96,Missed,,,,,,,,,,,,,,,,,,,
297,PT00M38.00S,2022-04-11T02:29:53.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,49,65,2022-04-11T02:29:53Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,
298,PT00M38.00S,2022-04-11T02:29:55.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,49,65,2022-04-11T02:29:55Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M36.00S,2022-04-11T02:30:11.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201580,94.30026281208936,50.0,1610612756,49,65,2022-04-11T02:30:14Z,2920000,0.0,1.0,1,right,MISS J. McGee cutting DUNK,[201580],1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,0.11,Missed,,,,,,,,,,,,,,,,,,,
300,PT00M34.30S,2022-04-11T02:30:13.1Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,49,65,2022-04-11T02:30:14Z,2930000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
301,PT00M31.20S,2022-04-11T02:30:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630558,9.674770039421814,52.69607843137255,1610612758,49,65,2022-04-11T02:30:21Z,2940000,-13.0,38.0,1,left,MISS D. Mitchell running Layup - blocked,"[1630558, 1629013]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,4.07,Missed,,,,,,,,,,,,Shamet,1629013.0,,,,,,
302,PT00M31.20S,2022-04-11T02:30:16.6Z,2,REGULAR,block,,[],1629013,,,1610612758,49,65,2022-04-11T02:30:19Z,2950000,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M31.20S,2022-04-11T02:30:16.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,49,65,2022-04-11T02:30:21Z,2960000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
304,PT00M31.20S,2022-04-11T02:30:21.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,49,65,2022-04-11T02:30:21Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M26.10S,2022-04-11T02:30:43.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,29.38567674113009,21.07843137254902,1610612758,49,65,2022-04-11T02:30:49Z,2980000,145.0,224.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
306,PT00M22.80S,2022-04-11T02:30:47.0Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,49,65,2022-04-11T02:30:49Z,2990000,,,0,,J. McGee REBOUND (Off:6 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,305.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
307,PT00M20.80S,2022-04-11T02:30:50.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,49,65,2022-04-11T02:30:50Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M15.30S,2022-04-11T02:31:06.8Z,2,REGULAR,turnover,8-second-violation,['team'],0,,,1610612756,49,65,2022-04-11T03:23:28Z,3010000,,,0,,PHX 8-second-violation Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,
309,PT00M04.30S,2022-04-11T02:31:33.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,9.280551905387648,53.92156862745098,1610612758,49,67,2022-04-11T02:31:45Z,3020000,-20.0,35.0,1,left,D. Mitchell driving finger roll Layup (10 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,3.99,Made,,,,,,,,10.0,,,,,,,,,,,
310,PT00M03.00S,2022-04-11T02:31:39.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629013,94.03745072273325,49.754901960784316,1610612756,51,67,2022-04-11T02:37:03Z,3030000,-1.0,4.0,1,right,L. Shamet running DUNK (12 PTS) (J. McGee 1 AST),"[1629013, 201580]",1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,0.37,Made,,,,,,,,12.0,J. McGee,201580.0,1.0,,,,,,,,
312,PT00M02.10S,2022-04-11T02:31:44.2Z,2,REGULAR,turnover,bad pass,[],1626168,,,1610612758,51,67,2022-04-11T02:34:06Z,3042500,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1630688]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,1.0,Wainright,1630688.0,,,,,,,,,,,,
313,PT00M02.10S,2022-04-11T02:31:44.2Z,2,REGULAR,steal,,[],1630688,,,1610612756,51,67,2022-04-11T02:37:28Z,3043750,,,0,,I. Wainright STEAL (2 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M00.40S,2022-04-11T02:31:48.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,53.95860709592641,13.725490196078432,1610612756,51,67,2022-04-11T02:34:06Z,3045000,-181.0,380.0,1,right,MISS C. Johnson 42' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,42.13,Missed,,,,,,,,,,,,,,,,,,,
315,PT00M00.10S,2022-04-11T02:31:48.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,51,67,2022-04-11T02:33:50Z,3047500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2022-04-11T02:32:22.9Z,2,REGULAR,period,end,[],0,,,1610612756,51,67,2022-04-11T02:32:22Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-04-11T02:43:55.4Z,3,REGULAR,substitution,out,['startperiod'],1630688,,,1610612756,51,67,2022-04-11T02:47:56Z,3100000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-04-11T02:43:55.4Z,3,REGULAR,substitution,out,['startperiod'],1630994,,,1610612756,51,67,2022-04-11T02:47:56Z,3110000,,,0,,SUB out: G. Lundberg,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-04-11T02:43:55.4Z,3,REGULAR,substitution,out,['startperiod'],203084,,,1610612756,51,67,2022-04-11T02:47:56Z,3120000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-04-11T02:43:55.4Z,3,REGULAR,substitution,in,['startperiod'],1628988,,,1610612756,51,67,2022-04-11T02:47:56Z,3130000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-04-11T02:43:55.4Z,3,REGULAR,substitution,in,['startperiod'],1628470,,,1610612756,51,67,2022-04-11T02:47:56Z,3140000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-04-11T02:43:55.4Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612756,51,67,2022-04-11T02:47:56Z,3150000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-04-11T02:47:45.6Z,3,REGULAR,period,start,[],0,,,1610612756,51,67,2022-04-11T02:47:57Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M44.00S,2022-04-11T02:47:59.0Z,3,REGULAR,3pt,Jump Shot,[],1628470,26.363337713534822,86.76470588235294,1610612756,54,67,2022-04-11T02:48:03Z,3170000,-184.0,195.0,1,left,T. Craig 26' 3PT  (6 PTS) (L. Shamet 1 AST),"[1628470, 1629013]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,26.82,Made,,,,,,,,6.0,L. Shamet,1629013.0,1.0,,,,,,,,
326,PT11M17.00S,2022-04-11T02:48:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,94.03745072273325,46.32352941176471,1610612758,54,69,2022-04-11T02:48:30Z,3190000,-18.0,4.0,1,right,T. Lyles driving Layup (9 PTS) (D. Mitchell 9 AST),"[1626168, 1630558]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,1.87,Made,,,,,,,,9.0,D. Mitchell,1630558.0,9.0,,,,,,,,
328,PT11M06.00S,2022-04-11T02:48:36.2Z,3,REGULAR,3pt,Jump Shot,[],1628988,28.991458607095925,22.30392156862745,1610612756,54,69,2022-04-11T02:52:16Z,3210000,138.0,220.0,1,left,MISS A. Holiday 26' pullup 3PT,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
329,PT11M03.00S,2022-04-11T02:48:39.5Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612756,54,69,2022-04-11T02:48:39Z,3220000,,,0,,T. Craig REBOUND (Off:2 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,328.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
330,PT10M56.00S,2022-04-11T02:48:49.6Z,3,REGULAR,foul,personal,['2freethrow'],203200,,,1610612756,54,69,2022-04-11T02:49:49Z,3230000,,,0,,J. Holiday shooting personal FOUL (2 PF) (McGee 2 FT),"[203200, 201580]",1610612758.0,SAC,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,McGee,201580.0,
332,PT10M56.00S,2022-04-11T02:49:49.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201580,,,1610612756,55,69,2022-04-11T02:49:49Z,3250000,,,0,,J. McGee Free Throw 1 of 2 (11 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,,,,,,,,11.0,,,,,,,,,,,
333,PT10M56.00S,2022-04-11T02:49:49.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201580,,,1610612756,55,69,2022-04-11T02:50:11Z,3260000,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
334,PT10M53.00S,2022-04-11T02:49:52.8Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612756,55,69,2022-04-11T02:50:11Z,3270000,,,0,,T. Craig REBOUND (Off:3 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,333.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
335,PT10M51.00S,2022-04-11T02:50:15.6Z,3,REGULAR,foul,personal,[],1627745,,,1610612756,55,69,2022-04-11T02:50:21Z,3280000,,,0,,D. Jones personal FOUL (2 PF),"[1627745, 201580]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,McGee,201580.0,
337,PT10M43.00S,2022-04-11T02:50:40.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,28.86005256241787,23.774509803921568,1610612756,55,69,2022-04-11T02:50:47Z,3300000,131.0,219.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M35.00S,2022-04-11T02:50:48.2Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,55,69,2022-04-11T02:50:47Z,3310000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
339,PT10M30.00S,2022-04-11T02:50:54.4Z,3,REGULAR,foul,personal,[],1628470,,,1610612758,55,69,2022-04-11T02:50:58Z,3320000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1627745]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Jones,1627745.0,
341,PT10M29.00S,2022-04-11T02:51:13.7Z,3,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,55,69,2022-04-11T02:51:20Z,3340000,,,0,,T. Lyles lost ball out-of-bounds TURNOVER (2 TO),[1626168],1610612758.0,SAC,lost ball,,,Lyles,T. Lyles,,,,,,,,,,,2.0,,,,,,,,,1204.0,,,,,
342,PT10M15.00S,2022-04-11T02:51:32.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628988,9.017739816031538,57.107843137254896,1610612756,55,69,2022-04-11T02:51:36Z,3350000,-36.0,32.0,1,left,MISS A. Holiday turnaround Hook,[1628988],1610612756.0,PHX,turnaround,,,Holiday,A. Holiday,,,,,4.8,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M13.00S,2022-04-11T02:51:34.6Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,55,69,2022-04-11T02:51:36Z,3360000,,,0,,T. Lyles REBOUND (Off:0 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,342.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
344,PT10M06.00S,2022-04-11T02:51:41.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626168,93.38042049934296,40.19607843137255,1610612758,55,69,2022-04-11T02:52:03Z,3370000,-49.0,10.0,1,right,MISS T. Lyles running Layup,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
345,PT10M05.00S,2022-04-11T02:51:42.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,55,69,2022-04-11T02:51:51Z,3380000,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,344.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
346,PT10M02.00S,2022-04-11T02:51:45.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,22.946780551905388,88.72549019607843,1610612756,55,69,2022-04-11T02:51:55Z,3390000,-194.0,163.0,1,left,MISS L. Shamet 25' running 3PT,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
347,PT09M59.00S,2022-04-11T02:51:49.7Z,3,REGULAR,rebound,offensive,[],1628988,,,1610612756,55,69,2022-04-11T02:51:49Z,3400000,,,0,,A. Holiday REBOUND (Off:2 Def:2),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,346.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
348,PT09M57.00S,2022-04-11T02:51:51.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,34.37910643889619,66.66666666666666,1610612756,55,69,2022-04-11T02:51:58Z,3410000,-83.0,271.0,1,left,MISS A. Holiday 28' 3PT,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M53.00S,2022-04-11T02:51:55.1Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,55,69,2022-04-11T02:51:58Z,3420000,,,0,,T. Lyles REBOUND (Off:0 Def:7),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,348.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
350,PT09M35.00S,2022-04-11T02:52:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,91.40932982917214,52.450980392156865,1610612758,55,69,2022-04-11T02:52:17Z,3430000,12.0,28.0,1,right,MISS D. DiVincenzo driving floating Shot,[1628978],1610612758.0,SAC,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,3.09,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M33.00S,2022-04-11T02:52:15.1Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,55,69,2022-04-11T02:52:40Z,3440000,,,0,,J. McGee REBOUND (Off:6 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,350.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
352,PT09M32.00S,2022-04-11T02:52:18.9Z,3,REGULAR,foul,personal,[],1630558,,,1610612756,55,69,2022-04-11T02:52:25Z,3450000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1630558, 201580]",1610612758.0,SAC,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,McGee,201580.0,
354,PT09M22.00S,2022-04-11T02:52:45.5Z,3,REGULAR,2pt,Jump Shot,[],1628988,20.97568988173456,64.95098039215686,1610612756,55,69,2022-04-11T02:52:49Z,3470000,-75.0,145.0,1,left,MISS A. Holiday 16' pullup Shot,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M19.00S,2022-04-11T02:52:48.2Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612756,55,69,2022-04-11T02:52:48Z,3480000,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
356,PT09M17.00S,2022-04-11T02:52:49.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,31.882391590013142,72.30392156862744,1610612756,58,69,2022-04-11T02:52:53Z,3490000,-112.0,247.0,1,left,A. Holiday 27' 3PT  (5 PTS) (L. Shamet 2 AST),"[1628988, 1629013]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,27.12,Made,,,,,,,,5.0,L. Shamet,1629013.0,2.0,,,,,,,,
358,PT09M16.00S,2022-04-11T02:52:57.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,58,69,2022-04-11T02:52:57Z,3510000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
