actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
540,PT08M51.00S,2021-12-20T02:53:06.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,9.411957950065702,44.36274509803921,1610612756,114,81,2021-12-20T02:53:15Z,5300000,28.0,36.0,1,left,J. McGee alley-oop Layup (16 PTS) (E. Payton 1 AST),"[201580, 203901]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,4.57,Made,16.0,E. Payton,203901.0,1.0,,,,,,,,,,,,,,,
542,PT08M51.00S,2021-12-20T02:53:09.6Z,4,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612756,114,81,2021-12-20T02:53:20Z,5320000,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (McGee 1 FT),"[1626162, 201580]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,201638.0,,,,,,1.0,0.0,McGee,201580.0,,,,,
544,PT08M51.00S,2021-12-20T02:53:44.7Z,4,REGULAR,freethrow,1 of 1,[],201580,,,1610612756,115,81,2021-12-20T02:53:44Z,5340000,,,0,,J. McGee Free Throw 1 of 1 (17 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
545,PT08M41.00S,2021-12-20T02:53:56.1Z,4,REGULAR,turnover,bad pass,[],1629667,,,1610612766,115,81,2021-12-20T02:53:59Z,5350000,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1629667, 201580]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,1.0,,,,,,,,,McGee,201580.0,,,
546,PT08M41.00S,2021-12-20T02:53:56.1Z,4,REGULAR,steal,,[],201580,,,1610612756,115,81,2021-12-20T02:53:57Z,5360000,,,0,,J. McGee STEAL (1 STL),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M35.00S,2021-12-20T02:54:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201580,10.068988173455978,54.166666666666664,1610612756,117,81,2021-12-20T02:54:07Z,5370000,-21.0,42.0,1,left,J. McGee running alley-oop Layup (19 PTS) (L. Shamet 2 AST),"[201580, 1629013]",1610612756.0,PHX,running alley-oop,,,McGee,J. McGee,,,,,4.7,Made,19.0,L. Shamet,1629013.0,2.0,,,,,,,,,,,,,,,
549,PT08M35.00S,2021-12-20T02:54:12.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,117,81,2021-12-20T02:54:12Z,5390000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M35.00S,2021-12-20T02:55:59.4Z,4,REGULAR,substitution,out,[],201580,,,1610612766,117,81,2021-12-20T02:56:16Z,5400000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M35.00S,2021-12-20T02:55:59.4Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,117,81,2021-12-20T02:56:16Z,5410000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M35.00S,2021-12-20T02:55:59.4Z,4,REGULAR,substitution,in,[],1630188,,,1610612766,117,81,2021-12-20T02:56:16Z,5420000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M35.00S,2021-12-20T02:55:59.4Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,117,81,2021-12-20T02:56:16Z,5430000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M17.00S,2021-12-20T02:57:14.4Z,4,REGULAR,3pt,Jump Shot,[],1629667,88.51839684625493,96.07843137254902,1610612766,117,84,2021-12-20T02:57:17Z,5440000,230.0,55.0,1,right,J. McDaniels 3PT  (6 PTS) (J. Bouknight 1 AST),"[1629667, 1630547]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,23.7,Made,6.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,,,,,,
556,PT08M00.00S,2021-12-20T02:57:31.3Z,4,REGULAR,turnover,bad pass,[],203901,,,1610612756,117,84,2021-12-20T02:57:35Z,5460000,,,0,,E. Payton bad pass TURNOVER (4 TO),"[203901, 202397]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,4.0,,,,,,,,,Smith,202397.0,,,
557,PT08M00.00S,2021-12-20T02:57:31.3Z,4,REGULAR,steal,,[],202397,,,1610612766,117,84,2021-12-20T02:57:32Z,5470000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M56.00S,2021-12-20T02:57:35.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,88.78120893561103,51.71568627450981,1610612766,117,86,2021-12-20T02:57:39Z,5480000,9.0,53.0,1,right,K. Oubre Jr. running DUNK (10 PTS) (I. Smith 3 AST),"[1626162, 202397]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,5.37,Made,10.0,I. Smith,202397.0,3.0,,,,,,,,,,,,,,,
560,PT07M41.00S,2021-12-20T02:57:49.8Z,4,REGULAR,3pt,Jump Shot,[],1629013,32.276609724047304,44.85294117647059,1610612756,120,86,2021-12-20T02:57:53Z,5500000,26.0,251.0,1,left,L. Shamet 25' 3PT  (9 PTS) (C. Payne 5 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.22,Made,9.0,C. Payne,1626166.0,5.0,,,,,,,,,,,,,,,
562,PT07M24.00S,2021-12-20T02:58:07.4Z,4,REGULAR,3pt,Jump Shot,[],1630547,74.45795006570303,13.23529411764706,1610612766,120,89,2021-12-20T02:59:08Z,5520000,-184.0,188.0,1,right,J. Bouknight 26' 3PT step back (3 PTS),[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,26.26,Made,3.0,,,,,,,,,,,,,,,,,,
563,PT07M37.00S,2021-12-20T02:58:22.2Z,4,REGULAR,memo,,[],0,,,1610612756,120,89,2021-12-20T03:13:41Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Season High 3pt made, 20 ( 18, 11/12 @ MEM)"
564,PT07M08.00S,2021-12-20T02:58:22.8Z,4,REGULAR,3pt,Jump Shot,[],1629013,31.225361366622867,70.58823529411765,1610612756,123,89,2021-12-20T02:58:27Z,5540000,-103.0,241.0,1,left,L. Shamet 26' 3PT  (12 PTS) (C. Payne 6 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.2,Made,12.0,C. Payne,1626166.0,6.0,,,,,,,,,,,,,,,
567,PT06M59.00S,2021-12-20T02:58:42.5Z,4,REGULAR,foul,personal,['2freethrow'],203901,,,1610612766,123,89,2021-12-20T02:58:53Z,5570000,,,0,,E. Payton shooting personal FOUL (4 PF) (Bouknight 2 FT),"[203901, 1630547]",1610612756.0,PHX,shooting,,,Payton,E. Payton,,,,,,,,,,,1662.0,,,,,,4.0,0.0,Bouknight,1630547.0,,,,,
569,PT06M59.00S,2021-12-20T02:58:56.7Z,4,REGULAR,freethrow,1 of 2,[],1630547,,,1610612766,123,89,2021-12-20T02:58:56Z,5590000,,,0,,MISS J. Bouknight Free Throw 1 of 2,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,Missed,,,,,,,,,,,,,,,,,,,
570,PT06M59.00S,2021-12-20T02:58:56.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,123,89,2021-12-20T02:58:56Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,
571,PT06M59.00S,2021-12-20T02:59:11.3Z,4,REGULAR,freethrow,2 of 2,[],1630547,,,1610612766,123,90,2021-12-20T02:59:11Z,5610000,,,0,,J. Bouknight Free Throw 2 of 2 (4 PTS),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
572,PT06M40.00S,2021-12-20T02:59:37.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,6.521024967148489,96.32352941176471,1610612756,123,90,2021-12-20T02:59:43Z,5620000,-232.0,9.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
573,PT06M38.00S,2021-12-20T02:59:39.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,123,90,2021-12-20T02:59:43Z,5630000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,
574,PT06M30.00S,2021-12-20T03:00:07.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,6.521024967148489,95.58823529411765,1610612756,123,90,2021-12-20T03:00:11Z,5640000,-228.0,9.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
575,PT06M27.00S,2021-12-20T03:00:10.3Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,123,90,2021-12-20T03:00:11Z,5650000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,574.0,4.0,4.0,0.0,,,,,,,,,
576,PT06M22.00S,2021-12-20T03:00:15.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,90.62089356110381,54.166666666666664,1610612766,123,92,2021-12-20T03:00:20Z,5660000,21.0,36.0,1,right,K. Oubre Jr. running Layup (12 PTS),[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,4.13,Made,12.0,,,,,,,,,,,,,,,,,,
577,PT06M11.00S,2021-12-20T03:00:26.4Z,4,REGULAR,2pt,Jump Shot,[],1626166,22.28975032851511,29.65686274509804,1610612756,125,92,2021-12-20T03:00:29Z,5670000,102.0,157.0,1,left,C. Payne 18' pullup Jump Shot (9 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,18.71,Made,9.0,,,,,,,,,,,,,,,,,,
578,PT05M57.00S,2021-12-20T03:00:41.0Z,4,REGULAR,3pt,Jump Shot,[],1626162,81.42247043363994,92.64705882352942,1610612766,125,95,2021-12-20T03:01:26Z,5680000,213.0,122.0,1,right,K. Oubre Jr. 24' 3PT pullup (15 PTS) (N. Richards 1 AST),"[1626162, 1630208]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,24.57,Made,15.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,,,,
580,PT05M49.00S,2021-12-20T03:00:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.783837056504599,56.61764705882353,1610612756,125,95,2021-12-20T03:00:53Z,5700000,-33.0,11.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 1630208]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,3.5,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0,
581,PT05M49.00S,2021-12-20T03:00:48.5Z,4,REGULAR,block,,[],1630208,,,1610612756,125,95,2021-12-20T03:00:51Z,5710000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M46.00S,2021-12-20T03:00:51.5Z,4,REGULAR,rebound,defensive,[],202397,,,1610612766,125,95,2021-12-20T03:00:53Z,5720000,,,0,,I. Smith REBOUND (Off:1 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,580.0,2.0,1.0,1.0,,,,,,,,,
583,PT05M42.00S,2021-12-20T03:00:55.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,69.99014454664915,72.54901960784314,1610612766,125,95,2021-12-20T03:00:59Z,5730000,113.0,230.0,1,right,MISS K. Oubre Jr. 25' running 3PT,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
584,PT05M41.00S,2021-12-20T03:00:56.2Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,125,95,2021-12-20T03:00:59Z,5740000,,,0,,C. Payne REBOUND (Off:0 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,583.0,4.0,4.0,0.0,,,,,,,,,
585,PT05M35.00S,2021-12-20T03:01:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,9.017739816031538,55.88235294117647,1610612756,125,95,2021-12-20T03:01:08Z,5750000,-29.0,32.0,1,left,MISS C. Johnson running Layup - blocked,"[1629661, 202397]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,4.37,Missed,,,,,,,,,,,,,,,,,Smith,202397.0,
586,PT05M35.00S,2021-12-20T03:01:03.1Z,4,REGULAR,block,,[],202397,,,1610612756,125,95,2021-12-20T03:01:05Z,5760000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M29.00S,2021-12-20T03:01:09.1Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612756,125,95,2021-12-20T03:01:08Z,5770000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,585.0,4.0,3.0,1.0,,,,,,,,,
588,PT05M29.00S,2021-12-20T03:01:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,9.543363994743759,45.588235294117645,1610612756,127,95,2021-12-20T03:01:12Z,5780000,22.0,37.0,1,left,C. Johnson putback Layup (12 PTS),[1629661],1610612756.0,PHX,putback,,,Johnson,C. Johnson,,,,,4.33,Made,12.0,,,,,,,,,,,,,,,,,,
589,PT05M19.00S,2021-12-20T03:01:18.1Z,4,REGULAR,3pt,Jump Shot,[],1630547,86.28449408672799,3.9215686274509802,1610612766,127,95,2021-12-20T03:01:23Z,5790000,-230.0,76.0,1,right,MISS J. Bouknight 24' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
590,PT05M17.00S,2021-12-20T03:01:20.1Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,127,95,2021-12-20T03:01:23Z,5800000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,589.0,1.0,1.0,0.0,,,,,,,,,
591,PT05M07.00S,2021-12-20T03:01:32.5Z,4,REGULAR,foul,personal,[],1630208,,,1610612756,127,95,2021-12-20T03:01:43Z,5810000,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 203901]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Payton,203901.0,,,,,
593,PT05M07.00S,2021-12-20T03:01:40.6Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,127,95,2021-12-20T03:01:44Z,5830000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M07.00S,2021-12-20T03:01:40.6Z,4,REGULAR,substitution,in,[],1630688,,,1610612756,127,95,2021-12-20T03:01:44Z,5840000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M52.00S,2021-12-20T03:02:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,13.61695137976347,51.9607843137255,1610612756,129,95,2021-12-20T03:02:16Z,5850000,-10.0,75.0,1,left,C. Payne 7' driving floating Jump Shot (11 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,7.61,Made,11.0,,,,,,,,,,,,,,,,,,
596,PT04M43.00S,2021-12-20T03:02:21.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,75.24638633377135,84.31372549019608,1610612766,129,95,2021-12-20T03:04:22Z,5860000,172.0,180.0,1,right,MISS K. Oubre Jr. 24' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
597,PT04M39.00S,2021-12-20T03:02:25.9Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,129,95,2021-12-20T03:02:25Z,5870000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,,,,,,
598,PT04M33.00S,2021-12-20T03:02:31.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630688,5.338370565045992,95.34313725490196,1610612756,129,95,2021-12-20T03:02:36Z,5880000,-227.0,-2.0,1,left,MISS I. Wainright running 3PT,[1630688],1610612756.0,PHX,running,,,Wainright,I. Wainright,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
599,PT04M31.00S,2021-12-20T03:02:34.5Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,129,95,2021-12-20T03:02:34Z,5890000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,598.0,2.0,1.0,1.0,,,,,,,,,
600,PT04M27.00S,2021-12-20T03:02:38.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630188,11.514454664914586,36.029411764705884,1610612756,131,95,2021-12-20T03:02:41Z,5900000,70.0,56.0,1,left,J. Smith 8' bank Hook (2 PTS),[1630188],1610612756.0,PHX,bank,,,Smith,J. Smith,,,,,8.94,Made,2.0,,,,,,,,,,,,,,,,,,
601,PT04M17.00S,2021-12-20T03:02:50.4Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612766,131,95,2021-12-20T03:03:02Z,5910000,,,0,,C. Payne shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1626166, 1626162]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,,,
603,PT04M17.00S,2021-12-20T03:03:12.9Z,4,REGULAR,memo,,[],0,,,1610612766,131,95,2021-12-20T03:03:12Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Season High Points (126, 11/21 vs DEN)"
604,PT04M17.00S,2021-12-20T03:03:15.8Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,131,96,2021-12-20T03:03:49Z,5940000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (16 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
605,PT04M17.00S,2021-12-20T03:03:15.8Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,131,96,2021-12-20T03:03:49Z,5950000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
606,PT04M14.00S,2021-12-20T03:03:18.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,131,96,2021-12-20T03:03:49Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,
607,PT04M08.00S,2021-12-20T03:03:52.9Z,4,REGULAR,turnover,out-of-bounds,[],202397,,,1610612766,131,96,2021-12-20T03:04:02Z,5970000,,,0,,I. Smith bad pass out-of-bounds TURNOVER (4 TO),[202397],1610612766.0,CHA,bad pass,,,Smith,I. Smith,,,,,,,,,,,201638.0,4.0,,,,,,,,,,,,,
608,PT03M53.00S,2021-12-20T03:04:16.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203901,7.046649145860711,44.85294117647059,1610612756,131,96,2021-12-20T03:04:20Z,5980000,26.0,14.0,1,left,MISS E. Payton driving DUNK - blocked,"[203901, 1630208]",1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,2.91,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0,
609,PT03M53.00S,2021-12-20T03:04:16.9Z,4,REGULAR,block,,[],1630208,,,1610612756,131,96,2021-12-20T03:04:19Z,5990000,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M50.00S,2021-12-20T03:04:19.9Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,131,96,2021-12-20T03:04:20Z,6000000,,,0,,J. Bouknight REBOUND (Off:0 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,608.0,2.0,2.0,0.0,,,,,,,,,
612,PT03M40.00S,2021-12-20T03:04:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,90.75229960578186,65.19607843137256,1610612766,131,98,2021-12-20T03:04:33Z,6020000,76.0,34.0,1,right,J. McDaniels 8' driving bank Jump Shot (8 PTS),[1629667],1610612766.0,CHA,driving bank,,,McDaniels,J. McDaniels,,,,,8.34,Made,8.0,,,,,,,,,,,,,,,,,,
613,PT03M28.00S,2021-12-20T03:04:41.4Z,4,REGULAR,turnover,bad pass,[],203901,,,1610612756,131,98,2021-12-20T03:04:44Z,6030000,,,0,,E. Payton bad pass TURNOVER (5 TO),"[203901, 1630208]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,5.0,,,,,,,,,Richards,1630208.0,,,
614,PT03M28.00S,2021-12-20T03:04:41.4Z,4,REGULAR,steal,,[],1630208,,,1610612766,131,98,2021-12-20T03:05:09Z,6040000,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M19.00S,2021-12-20T03:04:50.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630547,77.61169513797634,89.70588235294117,1610612766,131,98,2021-12-20T03:04:53Z,6050000,199.0,158.0,1,right,MISS J. Bouknight 25' step back 3PT,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
616,PT03M17.00S,2021-12-20T03:04:52.4Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,131,98,2021-12-20T03:04:52Z,6060000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,615.0,5.0,4.0,1.0,,,,,,,,,
617,PT03M16.00S,2021-12-20T03:04:54.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612766,131,98,2021-12-20T03:05:00Z,6070000,,,0,,C. Payne shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1626166, 1626162]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,,,,
619,PT03M16.00S,2021-12-20T03:05:19.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612766,131,99,2021-12-20T03:07:54Z,6090000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (17 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
620,PT03M16.00S,2021-12-20T03:05:19.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612766,131,100,2021-12-20T03:07:54Z,6100000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (18 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
621,PT03M10.00S,2021-12-20T03:05:47.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,131,100,2021-12-20T03:05:47Z,6110000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M10.00S,2021-12-20T03:08:01.5Z,4,REGULAR,substitution,out,[],1626162,,,1610612756,131,100,2021-12-20T03:08:16Z,6120000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M10.00S,2021-12-20T03:08:01.5Z,4,REGULAR,substitution,in,[],1629023,,,1610612756,131,100,2021-12-20T03:08:16Z,6130000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M03.00S,2021-12-20T03:08:50.1Z,4,REGULAR,3pt,Jump Shot,[],203901,9.411957950065702,2.941176470588235,1610612756,131,100,2021-12-20T03:08:54Z,6140000,235.0,36.0,1,left,MISS E. Payton 3PT,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
625,PT03M00.00S,2021-12-20T03:08:53.1Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,131,100,2021-12-20T03:08:54Z,6150000,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,624.0,1.0,1.0,0.0,,,,,,,,,
626,PT02M47.00S,2021-12-20T03:09:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,92.85479632063075,55.63725490196079,1610612766,131,100,2021-12-20T03:09:13Z,6160000,28.0,15.0,1,right,MISS J. Bouknight driving reverse Layup - blocked,"[1630547, 1630688]",1610612766.0,CHA,driving reverse,,,Bouknight,J. Bouknight,,,,,3.18,Missed,,,,,,,,,,,,,,,,,Wainright,1630688.0,
627,PT02M47.00S,2021-12-20T03:09:07.9Z,4,REGULAR,block,,[],1630688,,,1610612766,131,100,2021-12-20T03:09:10Z,6170000,,,0,,I. Wainright BLOCK (1 BLK),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
