actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
381,PT09M06.00S,2021-10-28T03:23:41.3Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,61,59,2021-10-28T03:27:37Z,3525000,,,0,,D. Fox lost ball TURNOVER (2 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,2.0,,,,,,,,,,,,,
361,PT09M06.00S,2021-10-28T03:23:59.8Z,3,REGULAR,foul,personal,[],1628368,,,1610612756,61,59,2021-10-28T03:27:37Z,3530000,,,0,,D. Fox loose ball personal FOUL (3 PF),"[1628368, 1626164]",1610612758.0,SAC,loose ball,,,Fox,D. Fox,,,,,,,,,,,,,,,2715.0,3.0,0.0,Booker,1626164.0,,,,,,
364,PT08M56.00S,2021-10-28T03:24:18.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,16.90210249671485,60.5392156862745,1610612756,61,59,2021-10-28T03:23:59Z,3560000,-53.0,106.0,1,left,MISS C. Paul 11' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,11.87,Missed,,,,,,,,,,,,,,,,,,,
365,PT08M55.00S,2021-10-28T03:24:20.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,61,59,2021-10-28T03:24:20Z,3570000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,364.0,4.0,4.0,0.0,,,,,,,,,,,,,,
366,PT08M50.00S,2021-10-28T03:24:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,90.62089356110381,49.50980392156863,1610612758,61,59,2021-10-28T03:24:54Z,3580000,-2.0,36.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,,
369,PT08M50.00S,2021-10-28T03:24:29.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,61,59,2021-10-28T03:24:29Z,3590000,,,0,,D. Ayton REBOUND (Off:3 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,366.0,13.0,10.0,3.0,,,,,,,,,,,,,,
370,PT08M50.00S,2021-10-28T03:24:32.1Z,3,REGULAR,turnover,out-of-bounds,[],1629028,,,1610612756,61,59,2021-10-28T03:24:44Z,3600000,,,0,,D. Ayton step out-of-bounds TURNOVER (1 TO),[1629028],1610612756.0,PHX,step,,,Ayton,D. Ayton,,,,,,,,,,,,1.0,,,,,,,,,,,,,
371,PT08M41.00S,2021-10-28T03:25:06.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,70.12155059132719,23.284313725490197,1610612758,61,59,2021-10-28T03:25:11Z,3610000,-134.0,228.0,1,right,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
372,PT08M38.00S,2021-10-28T03:25:09.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,61,59,2021-10-28T03:25:11Z,3620000,,,0,,D. Ayton REBOUND (Off:3 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,371.0,14.0,11.0,3.0,,,,,,,,,,,,,,
373,PT08M29.00S,2021-10-28T03:25:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,14.14257555847569,50.73529411764706,1610612756,61,59,2021-10-28T03:25:22Z,3630000,-4.0,80.0,1,left,MISS C. Paul 8' bank Shot - blocked,"[101108, 1630169]",1610612756.0,PHX,bank,,,Paul,C. Paul,,,,,8.05,Missed,,,,,,,,,,,,,,,,,Haliburton,1630169.0,
374,PT08M29.00S,2021-10-28T03:25:19.2Z,3,REGULAR,block,,[],1630169,,,1610612756,61,59,2021-10-28T03:25:21Z,3640000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M26.00S,2021-10-28T03:25:22.2Z,3,REGULAR,rebound,offensive,[],101108,,,1610612756,61,59,2021-10-28T03:25:22Z,3650000,,,0,,C. Paul REBOUND (Off:2 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,373.0,3.0,1.0,2.0,,,,,,,,,,,,,,
376,PT08M26.00S,2021-10-28T03:25:22.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",101108,6.521024967148489,52.20588235294118,1610612756,61,59,2021-10-28T03:25:34Z,3660000,-11.0,9.0,1,left,MISS C. Paul Jump Shot,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,1.41,Missed,,,,,,,,,,,,,,,,,,,
377,PT08M24.00S,2021-10-28T03:25:24.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,61,59,2021-10-28T03:25:24Z,3670000,,,0,,R. Holmes REBOUND (Off:3 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,376.0,10.0,7.0,3.0,,,,,,,,,,,,,,
378,PT08M17.00S,2021-10-28T03:25:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,81.94809461235218,62.5,1610612758,61,61,2021-10-28T03:25:36Z,3680000,62.0,117.0,1,right,T. Haliburton 13' driving floating Jump Shot (9 PTS),[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,13.28,Made,9.0,,,,,,,,,,,,,,,,,,
379,PT08M16.00S,2021-10-28T03:25:35.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,61,61,2021-10-28T03:25:35Z,3690000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M10.00S,2021-10-28T03:28:35.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.222733245729303,50.49019607843137,1610612756,63,61,2021-10-28T03:28:50Z,3700000,-2.0,72.0,1,left,M. Bridges 7' driving floating Jump Shot (9 PTS) (C. Paul 7 AST),"[1628969, 101108]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,7.18,Made,9.0,,,,,,,,,,,,,C. Paul,101108.0,7.0,,,
383,PT07M53.00S,2021-10-28T03:28:55.0Z,3,REGULAR,foul,personal,[],1628969,,,1610612758,63,61,2021-10-28T03:29:04Z,3710000,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 203084]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,2715.0,3.0,0.0,Barnes,203084.0,,,,,,
385,PT07M40.00S,2021-10-28T03:29:24.0Z,3,REGULAR,2pt,Jump Shot,[],1630169,79.31997371879106,83.08823529411765,1610612758,63,61,2021-10-28T03:29:29Z,3730000,165.0,142.0,1,right,MISS T. Haliburton 21' step back Shot,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,21.79,Missed,,,,,,,,,,,,,,,,,,,
386,PT07M40.00S,2021-10-28T03:29:24.0Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,63,61,2021-10-28T03:29:29Z,3740000,,,0,,C. Paul REBOUND (Off:2 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,385.0,4.0,2.0,2.0,,,,,,,,,,,,,,
388,PT07M34.00S,2021-10-28T03:29:30.0Z,3,REGULAR,turnover,lost ball,[],101108,,,1610612756,63,61,2021-10-28T03:29:34Z,3750000,,,0,,C. Paul lost ball TURNOVER (1 TO),"[101108, 1628368]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
389,PT07M34.00S,2021-10-28T03:29:30.0Z,3,REGULAR,steal,,[],1628368,,,1610612758,63,61,2021-10-28T03:29:32Z,3760000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M31.00S,2021-10-28T03:29:33.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626158,91.80354796320631,51.470588235294116,1610612758,63,63,2021-10-28T03:29:38Z,3770000,7.0,25.0,1,right,R. Holmes running DUNK (10 PTS) (D. Fox 4 AST),"[1626158, 1628368]",1610612758.0,SAC,running,,,Holmes,R. Holmes,,,,,2.56,Made,10.0,,,,,,,,,,,,,D. Fox,1628368.0,4.0,,,
392,PT07M10.00S,2021-10-28T03:29:54.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.50131406044678,69.36274509803921,1610612756,65,63,2021-10-28T03:29:57Z,3790000,-97.0,150.0,1,left,D. Booker 17' Jump Shot (17 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,17.82,Made,17.0,,,,,,,,,,,,,D. Ayton,1629028.0,1.0,,,
394,PT06M54.00S,2021-10-28T03:30:09.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,73.80091984231275,42.15686274509804,1610612758,65,63,2021-10-28T03:30:13Z,3810000,-39.0,194.0,1,right,MISS D. Fox 19' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,19.77,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M52.00S,2021-10-28T03:30:11.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,65,63,2021-10-28T03:30:13Z,3820000,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,394.0,4.0,2.0,2.0,,,,,,,,,,,,,,
396,PT06M45.00S,2021-10-28T03:30:19.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,17.16491458607096,46.07843137254902,1610612756,67,63,2021-10-28T03:30:22Z,3830000,20.0,109.0,1,left,D. Booker 11' pullup Jump Shot (19 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.06,Made,19.0,,,,,,,,,,,,,,,,,,
397,PT06M44.00S,2021-10-28T03:30:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,67,63,2021-10-28T03:30:24Z,3840000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M44.00S,2021-10-28T03:32:30.7Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,67,63,2021-10-28T03:33:10Z,3850000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M44.00S,2021-10-28T03:32:30.7Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,67,63,2021-10-28T03:33:10Z,3860000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M30.00S,2021-10-28T03:33:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.11760840998686,50.98039215686274,1610612758,67,63,2021-10-28T03:33:44Z,3870000,5.0,12.0,1,right,MISS B. Hield driving Layup,[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,1.31,Missed,,,,,,,,,,,,,,,,,,,
401,PT06M29.00S,2021-10-28T03:33:41.6Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,67,63,2021-10-28T03:33:44Z,3880000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,,
402,PT06M21.00S,2021-10-28T03:33:49.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.23850197109067,46.81372549019608,1610612756,67,63,2021-10-28T03:33:54Z,3890000,16.0,147.0,1,left,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,14.8,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M18.00S,2021-10-28T03:33:52.6Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,67,63,2021-10-28T03:33:54Z,3900000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,402.0,4.0,4.0,0.0,,,,,,,,,,,,,,
404,PT06M13.00S,2021-10-28T03:33:58.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,70.25295663600527,20.833333333333336,1610612758,67,66,2021-10-28T03:34:04Z,3910000,-146.0,227.0,1,right,B. Hield 26' 3PT  (10 PTS) (D. Fox 5 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.99,Made,10.0,,,,,,,,,,,,,D. Fox,1628368.0,5.0,,,
406,PT05M53.00S,2021-10-28T03:34:17.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,15.588042049934298,37.745098039215684,1610612756,67,66,2021-10-28T03:34:21Z,3930000,61.0,94.0,1,left,MISS C. Paul 11' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,11.22,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M51.00S,2021-10-28T03:34:19.9Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,67,66,2021-10-28T03:34:21Z,3940000,,,0,,D. Ayton REBOUND (Off:4 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,406.0,15.0,11.0,4.0,,,,,,,,,,,,,,
408,PT05M50.00S,2021-10-28T03:34:25.0Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,67,66,2021-10-28T03:34:30Z,3950000,,,0,,M. Bridges step out-of-bounds TURNOVER (3 TO),[1628969],1610612756.0,PHX,step,,,Bridges,M. Bridges,,,,,,,,,,,,3.0,,,2715.0,,,,,,,,,,
409,PT05M36.00S,2021-10-28T03:34:51.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,83.26215505913272,44.36274509803921,1610612758,67,66,2021-10-28T03:34:55Z,3960000,-28.0,105.0,1,right,MISS D. Fox 10' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,10.85,Missed,,,,,,,,,,,,,,,,,,,
410,PT05M33.00S,2021-10-28T03:34:54.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,67,66,2021-10-28T03:34:55Z,3970000,,,0,,D. Ayton REBOUND (Off:4 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,409.0,16.0,12.0,4.0,,,,,,,,,,,,,,
411,PT05M23.00S,2021-10-28T03:35:03.0Z,3,REGULAR,3pt,Jump Shot,[],203109,31.09395532194481,36.51960784313725,1610612756,67,66,2021-10-28T03:35:07Z,3980000,67.0,240.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
412,PT05M20.00S,2021-10-28T03:35:06.0Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,67,66,2021-10-28T03:35:07Z,3990000,,,0,,R. Holmes REBOUND (Off:3 Def:8),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,411.0,11.0,8.0,3.0,,,,,,,,,,,,,,
413,PT05M07.00S,2021-10-28T03:35:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.38042049934296,50.0,1610612758,67,68,2021-10-28T03:35:38Z,4000000,0.0,10.0,1,right,D. Fox cutting Layup (16 PTS) (R. Holmes 3 AST),"[1628368, 1626158]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,0.97,Made,16.0,,,,,,,,,,,,,R. Holmes,1626158.0,3.0,,,
415,PT04M49.00S,2021-10-28T03:35:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,14.273981603153747,39.21568627450981,1610612756,69,68,2021-10-28T03:35:42Z,4020000,54.0,82.0,1,left,C. Paul 9' pullup Jump Shot (4 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,9.79,Made,4.0,,,,,,,,,,,,,,,,,,
416,PT04M33.00S,2021-10-28T03:35:52.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,68.41327201051249,68.38235294117648,1610612758,69,71,2021-10-28T03:35:55Z,4030000,92.0,244.0,1,right,B. Hield 26' 3PT  (13 PTS) (D. Fox 6 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.11,Made,13.0,,,,,,,,,,,,,D. Fox,1628368.0,6.0,,,
418,PT04M16.00S,2021-10-28T03:36:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,7.440867279894875,53.92156862745098,1610612756,71,71,2021-10-28T03:36:12Z,4050000,-20.0,17.0,1,left,D. Ayton turnaround Jump Shot (18 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,2.62,Made,18.0,,,,,,,,,,,,,C. Paul,101108.0,8.0,,,
420,PT04M13.00S,2021-10-28T03:36:17.0Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612758,71,71,2021-10-28T03:36:28Z,4070000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Fox 2 FT),"[203109, 1628368]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Fox,1628368.0,,,,,,
422,PT04M13.00S,2021-10-28T03:36:40.8Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,71,72,2021-10-28T03:37:08Z,4090000,,,0,,D. Fox Free Throw 1 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
423,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,out,[],101108,,,1610612758,71,72,2021-10-28T03:37:01Z,4100000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,out,[],1629028,,,1610612758,71,72,2021-10-28T03:37:01Z,4110000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,out,[],203109,,,1610612758,71,72,2021-10-28T03:37:01Z,4120000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,out,[],1626158,,,1610612758,71,72,2021-10-28T03:37:01Z,4130000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,in,[],203901,,,1610612758,71,72,2021-10-28T03:37:01Z,4140000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,in,[],201580,,,1610612758,71,72,2021-10-28T03:37:01Z,4150000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,in,[],1629661,,,1610612758,71,72,2021-10-28T03:37:01Z,4160000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M13.00S,2021-10-28T03:36:41.4Z,3,REGULAR,substitution,in,[],203458,,,1610612758,71,72,2021-10-28T03:37:01Z,4170000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M13.00S,2021-10-28T03:36:40.8Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,71,72,2021-10-28T03:37:08Z,4180000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
432,PT04M11.00S,2021-10-28T03:36:42.8Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,71,72,2021-10-28T03:37:08Z,4190000,,,0,,J. McGee REBOUND (Off:1 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,431.0,7.0,6.0,1.0,,,,,,,,,,,,,,
433,PT03M53.00S,2021-10-28T03:37:23.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,11.251642575558476,3.9215686274509802,1610612756,71,72,2021-10-28T03:37:27Z,4200000,230.0,53.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M50.00S,2021-10-28T03:37:26.4Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,71,72,2021-10-28T03:37:27Z,4210000,,,0,,D. Booker REBOUND (Off:3 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,433.0,5.0,2.0,3.0,,,,,,,,,,,,,,
435,PT03M48.00S,2021-10-28T03:37:28.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203901,15.982260183968464,47.549019607843135,1610612756,73,72,2021-10-28T03:37:36Z,4220000,12.0,98.0,1,left,E. Payton 9' driving floating Jump Shot (10 PTS) (D. Booker 4 AST),"[203901, 1626164]",1610612756.0,PHX,driving floating,,,Payton,E. Payton,,,,,9.85,Made,10.0,,,,,,,,,,,,,D. Booker,1626164.0,4.0,,,
437,PT03M31.00S,2021-10-28T03:37:45.1Z,3,REGULAR,3pt,Jump Shot,[],203084,65.1281208935611,63.725490196078425,1610612758,73,72,2021-10-28T03:37:49Z,4240000,69.0,275.0,1,right,MISS H. Barnes 28' step back 3PT,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,28.37,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M28.00S,2021-10-28T03:37:48.1Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,73,72,2021-10-28T03:37:49Z,4250000,,,0,,J. McGee REBOUND (Off:1 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,437.0,8.0,7.0,1.0,,,,,,,,,,,,,,
439,PT03M14.00S,2021-10-28T03:38:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,13.354139290407357,40.44117647058824,1610612756,73,72,2021-10-28T03:38:08Z,4260000,48.0,73.0,1,left,MISS E. Payton 8' floating Shot,[203901],1610612756.0,PHX,floating,,,Payton,E. Payton,,,,,8.73,Missed,,,,,,,,,,,,,,,,,,,
440,PT03M11.00S,2021-10-28T03:38:05.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,73,72,2021-10-28T03:38:08Z,4270000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,439.0,5.0,5.0,0.0,,,,,,,,,,,,,,
441,PT03M02.00S,2021-10-28T03:38:14.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,70.38436268068331,25.245098039215684,1610612758,73,75,2021-10-28T03:38:19Z,4280000,-124.0,226.0,1,right,B. Hield 25' 3PT  (16 PTS) (H. Barnes 2 AST),"[1627741, 203084]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.76,Made,16.0,,,,,,,,,,,,,H. Barnes,203084.0,2.0,,,
443,PT02M43.00S,2021-10-28T03:38:32.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,7.178055190538765,96.32352941176471,1610612756,73,75,2021-10-28T03:38:36Z,4300000,-232.0,15.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
444,PT02M41.00S,2021-10-28T03:38:34.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,73,75,2021-10-28T03:38:36Z,4310000,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,443.0,6.0,6.0,0.0,,,,,,,,,,,,,,
445,PT02M28.00S,2021-10-28T03:38:48.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,86.67871222076215,45.83333333333333,1610612758,73,75,2021-10-28T03:38:54Z,4320000,-21.0,73.0,1,right,MISS H. Barnes 7' pullup Shot,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,7.56,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M24.00S,2021-10-28T03:38:52.9Z,3,REGULAR,rebound,offensive,[],1628368,,,1610612758,73,75,2021-10-28T03:38:54Z,4330000,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,445.0,1.0,0.0,1.0,,,,,,,,,,,,,,
447,PT02M13.00S,2021-10-28T03:39:03.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,88.78120893561103,47.549019607843135,1610612758,73,75,2021-10-28T03:39:06Z,4340000,-12.0,53.0,1,right,MISS H. Barnes Jump Shot,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,,
448,PT02M11.00S,2021-10-28T03:39:05.2Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,73,75,2021-10-28T03:39:06Z,4350000,,,0,,J. McGee REBOUND (Off:1 Def:8),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,447.0,9.0,8.0,1.0,,,,,,,,,,,,,,
449,PT02M06.00S,2021-10-28T03:39:09.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,27.677398160315374,20.588235294117645,1610612756,73,75,2021-10-28T03:39:16Z,4360000,147.0,208.0,1,left,MISS C. Johnson 25' running 3PT,[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M03.00S,2021-10-28T03:39:12.4Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,73,75,2021-10-28T03:39:16Z,4370000,,,0,,M. Harkless REBOUND (Off:0 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,449.0,2.0,2.0,0.0,,,,,,,,,,,,,,
