actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
681,PT02M40.00S,2021-11-22T03:19:43.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629013,93.87319316688567,51.96078431372549,1610612756,120,94,2021-11-22T03:48:39Z,6230000,10.0,5.0,1,right,L. Shamet running reverse Layup (6 PTS) (E. Payton 2 AST),"[1629013, 203901]",1610612756.0,PHX,running reverse,,,Shamet,L. Shamet,,,,,,,,,,Made,6.0,1.1,,,,,E. Payton,203901.0,2.0,,,,,,
683,PT02M18.00S,2021-11-22T03:20:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630210,30.798291721419176,83.33333333333334,1610612743,120,94,2021-11-22T03:20:09Z,6250000,-167.0,237.0,1,left,MISS M. Howard 28' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Missed,,28.98,,,,,,,,,,,,,
684,PT02M17.00S,2021-11-22T03:20:06.9Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,120,94,2021-11-22T03:20:09Z,6260000,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,683.0,4.0,3.0,1.0,,,,,,,,,
685,PT02M17.00S,2021-11-22T03:20:12.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,120,94,2021-11-22T03:20:12Z,6270000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT02M17.00S,2021-11-22T03:21:36.5Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,120,94,2021-11-22T03:21:50Z,6280000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT02M17.00S,2021-11-22T03:21:36.5Z,4,REGULAR,substitution,in,[],1628990,,,1610612756,120,94,2021-11-22T03:21:50Z,6290000,,,0,,SUB in: C. Hutchison,[1628990],1610612756.0,PHX,,,,Hutchison,C. Hutchison,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M58.00S,2021-11-22T03:22:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630688,94.00459921156373,54.90196078431372,1610612756,122,94,2021-11-22T03:22:03Z,6300000,25.0,4.0,1,right,I. Wainright driving Layup (2 PTS) (C. Hutchison 1 AST),"[1630688, 1628990]",1610612756.0,PHX,driving,,,Wainright,I. Wainright,,,,,,,,,,Made,2.0,2.48,,,,,C. Hutchison,1628990.0,1.0,,,,,,
690,PT01M45.00S,2021-11-22T03:22:15.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,19.365965834428394,36.76470588235294,1610612743,122,94,2021-11-22T03:23:12Z,6320000,66.0,130.0,1,left,MISS B. Bol 14' Jump Shot,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,Missed,,14.54,,,,,,,,,,,,,
691,PT01M43.00S,2021-11-22T03:22:17.7Z,4,REGULAR,rebound,defensive,[],1628990,,,1610612756,122,94,2021-11-22T03:23:12Z,6330000,,,0,,C. Hutchison REBOUND (Off:0 Def:1),[1628990],1610612756.0,PHX,,,,Hutchison,C. Hutchison,,,,,,,,,,,,,690.0,1.0,1.0,0.0,,,,,,,,,
692,PT01M30.00S,2021-11-22T03:22:32.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627822,,,1610612756,122,94,2021-11-22T03:22:42Z,6340000,,,0,,P. Cornelie shooting personal FOUL (1 PF) (Smith 2 FT),"[1627822, 1630188]",1610612743.0,DEN,shooting,,,Cornelie,P. Cornelie,,,,,201640.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,,
694,PT01M30.00S,2021-11-22T03:22:56.0Z,4,REGULAR,freethrow,1 of 2,[],1630188,,,1610612756,123,94,2021-11-22T03:22:56Z,6360000,,,0,,J. Smith Free Throw 1 of 2 (3 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
695,PT01M49.00S,2021-11-22T03:23:09.6Z,4,REGULAR,memo,,[],0,,,1610612756,123,94,2021-11-22T03:23:09Z,6370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Season High, Total Points (prev. 11/4 vs. HOU)",,
696,PT01M30.00S,2021-11-22T03:23:09.8Z,4,REGULAR,freethrow,2 of 2,[],1630188,,,1610612756,124,94,2021-11-22T03:23:09Z,6380000,,,0,,J. Smith Free Throw 2 of 2 (4 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
697,PT01M29.00S,2021-11-22T03:23:18.9Z,4,REGULAR,foul,personal,[],1626166,,,1610612743,124,94,2021-11-22T03:23:31Z,6390000,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1630267]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,1628159.0,2.0,0.0,Campazzo,1630267.0,,,,,,,,,,,,,,,,
699,PT01M16.00S,2021-11-22T03:23:42.1Z,4,REGULAR,3pt,Jump Shot,[],203085,29.352825229960573,77.69607843137254,1610612743,124,97,2021-11-22T03:23:46Z,6410000,-138.0,223.0,1,left,A. Rivers 26' 3PT step back (10 PTS),[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,,,,,,Made,10.0,26.28,,,,,,,,,,,,,
700,PT00M55.90S,2021-11-22T03:24:08.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203901,92.42772667542707,57.84313725490196,1610612756,126,97,2021-11-22T03:24:17Z,6420000,39.0,19.0,1,right,E. Payton driving Layup (2 PTS) (I. Wainright 1 AST),"[203901, 1630688]",1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,,,,,,Made,2.0,4.34,,,,,I. Wainright,1630688.0,1.0,,,,,,
701,PT00M55.90S,2021-11-22T03:24:10.9Z,4,REGULAR,violation,defensive goaltending,[],1629626,,,1610612756,126,97,2021-11-22T03:24:17Z,6430000,,,0,,B. Bol defensive goaltending VIOLATION,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,1628159.0,,,,,,,,,,,,,,,,,,,,
702,PT00M47.80S,2021-11-22T03:24:26.7Z,4,REGULAR,violation,kicked ball,[],1630188,,,1610612743,126,97,2021-11-22T03:24:35Z,6440000,,,0,,J. Smith kicked ball VIOLATION,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,1628159.0,,,,,,,,,,,,,,,,,,,,
703,PT00M40.40S,2021-11-22T03:24:44.9Z,4,REGULAR,3pt,Jump Shot,[],203085,21.862680683311424,9.068627450980387,1610612743,126,97,2021-11-22T03:24:49Z,6450000,205.0,153.0,1,left,MISS A. Rivers 25' step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,,,,,,Missed,,25.56,,,,,,,,,,,,,
704,PT00M37.90S,2021-11-22T03:24:47.4Z,4,REGULAR,rebound,offensive,[],1627822,,,1610612743,126,97,2021-11-22T03:24:49Z,6460000,,,0,,P. Cornelie REBOUND (Off:2 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,703.0,3.0,1.0,2.0,,,,,,,,,
705,PT00M36.00S,2021-11-22T03:24:49.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630267,13.32128777923785,96.81372549019608,1610612743,126,97,2021-11-22T03:24:53Z,6470000,-234.0,73.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,24.51,,,,,,,,,,,,,
706,PT00M32.70S,2021-11-22T03:24:52.5Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,126,97,2021-11-22T03:24:53Z,6480000,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,705.0,5.0,4.0,1.0,,,,,,,,,
707,PT00M27.40S,2021-11-22T03:24:57.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630688,73.11103810775296,69.6078431372549,1610612756,126,97,2021-11-22T03:25:04Z,6490000,98.0,200.0,1,right,MISS I. Wainright 22' running pullup Shot,[1630688],1610612756.0,PHX,running pullup,,,Wainright,I. Wainright,,,,,,,,,,Missed,,22.3,,,,,,,,,,,,,
708,PT00M24.80S,2021-11-22T03:25:00.4Z,4,REGULAR,rebound,offensive,[],1630688,,,1610612756,126,97,2021-11-22T03:25:00Z,6500000,,,0,,I. Wainright REBOUND (Off:1 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,707.0,2.0,1.0,1.0,,,,,,,,,
714,PT00M11.40S,2021-11-22T03:25:12.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,126,97,2021-11-22T03:26:02Z,6510000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,,
710,PT00M06.30S,2021-11-22T03:25:28.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630210,30.404073587385014,75.24509803921569,1610612743,126,97,2021-11-22T03:52:40Z,6520000,-126.0,233.0,1,left,MISS M. Howard 26' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Missed,,26.52,,,,,,,,,,,,,
711,PT00M05.10S,2021-11-22T03:25:29.2Z,4,REGULAR,rebound,offensive,[],1629626,,,1610612743,126,97,2021-11-22T03:53:24Z,6530000,,,0,,B. Bol REBOUND (Off:1 Def:2),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,710.0,3.0,2.0,1.0,,,,,,,,,
712,PT00M02.90S,2021-11-22T03:25:34.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630210,19.49737187910644,93.62745098039215,1610612743,126,97,2021-11-22T03:57:05Z,6540000,-218.0,131.0,1,left,MISS M. Howard 25' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,Missed,,25.43,,,,,,,,,,,,,
713,PT00M00.10S,2021-11-22T03:25:36.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,126,97,2021-11-22T03:57:05Z,6550000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,712.0,,,,,,,,,,,,
715,PT00M00.00S,2021-11-22T03:26:31.3Z,4,REGULAR,period,end,[],0,,,1610612743,126,97,2021-11-22T03:26:31Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M00.00S,2021-11-22T03:26:38.4Z,4,REGULAR,game,end,[],0,,,0,126,97,2021-11-22T03:26:38Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
