actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
372,PT07M34.00S,2022-01-09T03:27:09.2Z,3,REGULAR,3pt,Jump Shot,[],1626164,23.99802890932983,85.7843137254902,1610612756,61,82,2022-01-09T03:27:14Z,3650000,-179.0,173.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,24.89,Missed,,,,,,,,,,,,,,,,,
373,PT07M31.00S,2022-01-09T03:27:12.2Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,61,82,2022-01-09T03:27:14Z,3660000,,,0,,O. Yurtseven REBOUND (Off:3 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,372.0,10.0,7.0,3.0,,,,,,,,,,,,,
374,PT07M25.00S,2022-01-09T03:27:19.3Z,3,REGULAR,3pt,Jump Shot,[],1629622,69.20170827858082,66.42156862745098,1610612748,61,85,2022-01-09T03:27:23Z,3670000,82.0,237.0,1,right,M. Strus 25' 3PT  (14 PTS) (K. Lowry 8 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,25.08,Made,,,,,,,14.0,K. Lowry,200768.0,8.0,,,,,,,
376,PT07M24.00S,2022-01-09T03:27:29.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,61,85,2022-01-09T03:27:29Z,3690000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M12.00S,2022-01-09T03:30:34.8Z,3,REGULAR,3pt,Jump Shot,[],1628969,22.026938239159,89.95098039215686,1610612756,61,85,2022-01-09T03:30:41Z,3700000,-200.0,155.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,25.26,Missed,,,,,,,,,,,,,,,,,
378,PT07M08.00S,2022-01-09T03:30:38.1Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,61,85,2022-01-09T03:30:38Z,3710000,,,0,,O. Yurtseven REBOUND (Off:3 Def:8),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,377.0,11.0,8.0,3.0,,,,,,,,,,,,,
379,PT06M52.00S,2022-01-09T03:30:56.6Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612748,61,85,2022-01-09T03:31:18Z,3720000,,,0,,D. Booker shooting personal FOUL (3 PF) (Yurtseven 2 FT),"[1626164, 1630209]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,1662.0,,,,,,,,,,,,,,3.0,0.0,Yurtseven,1630209.0,,,
381,PT06M52.00S,2022-01-09T03:31:29.8Z,3,REGULAR,freethrow,1 of 2,[],1630209,,,1610612748,61,86,2022-01-09T03:31:29Z,3740000,,,0,,O. Yurtseven Free Throw 1 of 2 (3 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,
382,PT06M52.00S,2022-01-09T03:31:40.2Z,3,REGULAR,freethrow,2 of 2,[],1630209,,,1610612748,61,87,2022-01-09T03:31:40Z,3750000,,,0,,O. Yurtseven Free Throw 2 of 2 (4 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,
383,PT06M40.00S,2022-01-09T03:32:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612756,61,87,2022-01-09T03:32:05Z,3760000,,,0,,M. Strus shooting personal FOUL (1 PF) (Booker 2 FT),"[1629622, 1626164]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,1628171.0,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,
385,PT06M40.00S,2022-01-09T03:32:18.7Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,62,87,2022-01-09T03:32:18Z,3780000,,,0,,D. Booker Free Throw 1 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,
386,PT06M40.00S,2022-01-09T03:32:29.1Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,63,87,2022-01-09T03:32:29Z,3790000,,,0,,D. Booker Free Throw 2 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,
387,PT06M20.00S,2022-01-09T03:32:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,88.78120893561103,44.85294117647059,1610612748,63,87,2022-01-09T03:32:55Z,3800000,-26.0,53.0,1,right,MISS P. Tucker driving floating Shot,[200782],1610612748.0,MIA,driving floating,,,Tucker,P. Tucker,,,,,,,5.89,Missed,,,,,,,,,,,,,,,,,
388,PT06M19.00S,2022-01-09T03:32:50.8Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,63,87,2022-01-09T03:32:55Z,3810000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,387.0,2.0,1.0,1.0,,,,,,,,,,,,,
389,PT06M17.00S,2022-01-09T03:32:53.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,81.15965834428384,6.862745098039216,1610612748,63,87,2022-01-09T03:33:22Z,3820000,-216.0,125.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,24.91,Missed,,,,,,,,,,,,,,,,,
390,PT06M17.00S,2022-01-09T03:32:53.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,63,87,2022-01-09T03:32:58Z,3830000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,,,,,,
391,PT06M10.00S,2022-01-09T03:33:00.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,23.47240473061761,86.27450980392157,1610612756,66,87,2022-01-09T03:33:03Z,3840000,-181.0,168.0,1,left,D. Booker 24' 3PT running (22 PTS) (M. Bridges 4 AST),"[1626164, 1628969]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,24.73,Made,,,,,,,22.0,M. Bridges,1628969.0,4.0,,,,,,,
393,PT05M55.00S,2022-01-09T03:33:15.0Z,3,REGULAR,turnover,bad pass,[],1629622,,,1610612748,66,87,2022-01-09T03:33:19Z,3860000,,,0,,M. Strus bad pass TURNOVER (3 TO),"[1629622, 203109]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,3.0,,,,,,,Crowder,203109.0,,,,,,,,,,,
394,PT05M55.00S,2022-01-09T03:33:15.0Z,3,REGULAR,steal,,[],203109,,,1610612756,66,87,2022-01-09T03:33:16Z,3870000,,,0,,J. Crowder STEAL (3 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M51.00S,2022-01-09T03:33:18.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,5.863994743758213,49.50980392156863,1610612756,68,87,2022-01-09T03:34:26Z,3880000,2.0,3.0,1,left,D. Booker running finger roll Layup (24 PTS),[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,,,0.36,Made,,,,,,,24.0,,,,,,,,,,
396,PT05M51.00S,2022-01-09T03:33:24.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,68,87,2022-01-09T03:33:24Z,3890000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M51.00S,2022-01-09T03:35:38.0Z,3,REGULAR,substitution,out,[],203109,,,1610612748,68,87,2022-01-09T03:35:54Z,3900000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M51.00S,2022-01-09T03:35:38.0Z,3,REGULAR,substitution,in,[],1629661,,,1610612748,68,87,2022-01-09T03:35:54Z,3910000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M51.00S,2022-01-09T03:35:38.0Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,68,87,2022-01-09T03:36:07Z,3920000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M51.00S,2022-01-09T03:35:38.0Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,68,87,2022-01-09T03:36:07Z,3930000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M32.00S,2022-01-09T03:36:28.3Z,3,REGULAR,3pt,Jump Shot,[],200782,91.27792378449409,96.32352941176471,1610612748,68,90,2022-01-09T03:36:32Z,3940000,232.0,29.0,1,right,P. Tucker 3PT  (13 PTS) (T. Herro 3 AST),"[200782, 1629639]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,23.35,Made,,,,,,,13.0,T. Herro,1629639.0,3.0,,,,,,,
403,PT05M10.00S,2022-01-09T03:36:49.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,7.703679369250986,3.431372549019608,1610612756,71,90,2022-01-09T03:36:53Z,3960000,233.0,20.0,1,left,C. Johnson 3PT  (6 PTS) (M. Bridges 5 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,23.36,Made,,,,,,,6.0,M. Bridges,1628969.0,5.0,,,,,,,
405,PT04M46.00S,2022-01-09T03:37:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,84.83902759526939,48.77450980392157,1610612748,71,90,2022-01-09T03:37:17Z,3980000,-6.0,90.0,1,right,MISS O. Yurtseven 9' floating Shot,[1630209],1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,,,9.02,Missed,,,,,,,,,,,,,,,,,
406,PT04M44.00S,2022-01-09T03:37:15.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,71,90,2022-01-09T03:37:17Z,3990000,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,405.0,5.0,4.0,1.0,,,,,,,,,,,,,
407,PT04M30.00S,2022-01-09T03:37:30.4Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612756,71,90,2022-01-09T03:37:37Z,4000000,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1629639]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,3.0,,,,,,,Herro,1629639.0,,,,,,,,,,,
408,PT04M30.00S,2022-01-09T03:37:30.4Z,3,REGULAR,steal,,[],1629639,,,1610612748,71,90,2022-01-09T03:37:32Z,4010000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M23.00S,2022-01-09T03:37:37.7Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,71,90,2022-01-09T03:40:24Z,4020000,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 101108]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,2.0,,,,,,,Paul,101108.0,,,,,,,,,,,
410,PT04M23.00S,2022-01-09T03:37:37.7Z,3,REGULAR,steal,,[],101108,,,1610612756,71,90,2022-01-09T03:37:39Z,4030000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M11.00S,2022-01-09T03:37:48.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",101108,8.360709592641262,50.98039215686274,1610612756,71,90,2022-01-09T03:41:17Z,4040000,-5.0,26.0,1,left,MISS C. Paul driving floating Shot,[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,2.66,Missed,,,,,,,,,,,,,,,,,
412,PT04M09.00S,2022-01-09T03:37:50.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,71,90,2022-01-09T03:37:55Z,4050000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,411.0,3.0,2.0,1.0,,,,,,,,,,,,,
413,PT03M56.00S,2022-01-09T03:38:04.2Z,3,REGULAR,2pt,Jump Shot,[],1629639,90.88370565045992,84.31372549019608,1610612748,71,90,2022-01-09T03:38:07Z,4060000,172.0,33.0,1,right,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,17.48,Missed,,,,,,,,,,,,,,,,,
414,PT03M54.00S,2022-01-09T03:38:06.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,71,90,2022-01-09T03:38:07Z,4070000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,413.0,6.0,5.0,1.0,,,,,,,,,,,,,
415,PT03M50.00S,2022-01-09T03:38:13.4Z,3,REGULAR,foul,offensive,[],1626164,,,1610612756,71,90,2022-01-09T03:41:18Z,4080000,,,0,,D. Booker charge offensive FOUL (4 PF),"[1626164, 1629622]",1610612756.0,PHX,charge,,,Booker,D. Booker,,,,,1626300.0,,,,,,,,,,,,,,4.0,0.0,Strus,1629622.0,,,
420,PT03M50.00S,2022-01-09T03:38:13.4Z,3,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,71,90,2022-01-09T03:41:18Z,4092500,,,0,,D. Booker offensive foul TURNOVER (5 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,1626300.0,5.0,,,,,,,,,,,,,,,,,,,
418,PT03M50.00S,2022-01-09T03:39:01.6Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612748,71,90,2022-01-09T03:38:13Z,4095000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M50.00S,2022-01-09T03:40:02.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612748,71,90,2022-01-09T03:44:20Z,4120000,,,0,,,[],1610612748.0,MIA,overturned,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,Corrected to Offensive Foul on D. Booker
423,PT03M50.00S,2022-01-09T03:41:19.4Z,3,REGULAR,substitution,out,[],101108,,,1610612748,71,90,2022-01-09T03:41:31Z,4125000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M50.00S,2022-01-09T03:41:19.4Z,3,REGULAR,substitution,out,[],1629622,,,1610612748,71,90,2022-01-09T03:41:31Z,4127500,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M50.00S,2022-01-09T03:41:19.4Z,3,REGULAR,substitution,in,[],1626166,,,1610612748,71,90,2022-01-09T03:41:31Z,4128750,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M50.00S,2022-01-09T03:41:19.4Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,71,90,2022-01-09T03:41:31Z,4129375,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M37.00S,2022-01-09T03:41:20.6Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612748,71,90,2022-01-09T03:54:33Z,4130000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Lowry 2 FT),"[1628969, 200768]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,1662.0,,,,,,,,,,,,,,1.0,0.0,Lowry,200768.0,,,
427,PT03M37.00S,2022-01-09T03:41:36.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],200768,,,1610612748,71,91,2022-01-09T03:41:36Z,4190000,,,0,,K. Lowry Free Throw 1 of 2 (10 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,
428,PT03M37.00S,2022-01-09T03:41:41.2Z,3,REGULAR,substitution,out,[],200782,,,1610612748,71,91,2022-01-09T03:41:52Z,4200000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M37.00S,2022-01-09T03:41:41.2Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,71,91,2022-01-09T03:41:52Z,4210000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M37.00S,2022-01-09T03:42:02.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],200768,,,1610612748,71,92,2022-01-09T03:42:02Z,4220000,,,0,,K. Lowry Free Throw 2 of 2 (11 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,
431,PT03M15.00S,2022-01-09T03:42:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,6.258212877792378,51.225490196078425,1610612756,71,92,2022-01-09T03:45:42Z,4230000,-6.0,6.0,1,left,MISS D. Booker pullup bank Shot,[1626164],1610612756.0,PHX,pullup bank,,,Booker,D. Booker,,,,,,,0.88,Missed,,,,,,,,,,,,,,,,,
432,PT03M14.00S,2022-01-09T03:42:26.9Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,71,92,2022-01-09T03:42:30Z,4240000,,,0,,O. Yurtseven REBOUND (Off:3 Def:9),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,431.0,12.0,9.0,3.0,,,,,,,,,,,,,
433,PT03M07.00S,2022-01-09T03:42:34.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.23061760840999,65.68627450980392,1610612748,71,92,2022-01-09T03:46:15Z,4250000,78.0,256.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,26.73,Missed,,,,,,,,,,,,,,,,,
434,PT03M04.00S,2022-01-09T03:42:37.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,71,92,2022-01-09T03:42:40Z,4260000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,433.0,7.0,6.0,1.0,,,,,,,,,,,,,
435,PT03M00.00S,2022-01-09T03:42:41.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,24.655059132720105,12.990196078431374,1610612756,71,92,2022-01-09T03:42:45Z,4270000,185.0,179.0,1,left,MISS C. Johnson 25' running 3PT,[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,25.76,Missed,,,,,,,,,,,,,,,,,
436,PT02M57.00S,2022-01-09T03:42:44.8Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,71,92,2022-01-09T03:42:45Z,4280000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,435.0,2.0,2.0,0.0,,,,,,,,,,,,,
437,PT02M50.00S,2022-01-09T03:42:54.1Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612748,71,92,2022-01-09T03:43:00Z,4290000,,,0,,C. Payne shooting personal FOUL (1 PF) (Yurtseven 2 FT),"[1626166, 1630209]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,1626300.0,,,,,,,,,,,,,,1.0,0.0,Yurtseven,1630209.0,,,
439,PT02M50.00S,2022-01-09T03:43:19.1Z,3,REGULAR,freethrow,1 of 2,[],1630209,,,1610612748,71,93,2022-01-09T03:43:47Z,4310000,,,0,,O. Yurtseven Free Throw 1 of 2 (5 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,
440,PT02M50.00S,2022-01-09T03:43:19.7Z,3,REGULAR,substitution,out,[],1629028,,,1610612748,71,93,2022-01-09T03:43:23Z,4320000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M50.00S,2022-01-09T03:43:19.7Z,3,REGULAR,substitution,in,[],1630188,,,1610612748,71,93,2022-01-09T03:43:23Z,4330000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M50.00S,2022-01-09T03:43:19.7Z,3,REGULAR,substitution,out,[],1628969,,,1610612748,71,93,2022-01-09T03:43:36Z,4340000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M50.00S,2022-01-09T03:43:19.7Z,3,REGULAR,substitution,in,[],1628382,,,1610612748,71,93,2022-01-09T03:43:36Z,4350000,,,0,,SUB in: J. Jackson,[1628382],1610612756.0,PHX,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M50.00S,2022-01-09T03:43:19.1Z,3,REGULAR,freethrow,2 of 2,[],1630209,,,1610612748,71,93,2022-01-09T03:43:47Z,4360000,,,0,,MISS O. Yurtseven Free Throw 2 of 2,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,Missed,,,,,,,,,,,,,,,,,
445,PT02M48.00S,2022-01-09T03:43:21.1Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,71,93,2022-01-09T03:43:47Z,4370000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,444.0,4.0,4.0,0.0,,,,,,,,,,,,,
446,PT02M41.00S,2022-01-09T03:43:53.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,6.915243101182654,50.98039215686274,1610612756,71,93,2022-01-09T04:31:10Z,4380000,-5.0,13.0,1,left,MISS C. Payne driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,1.34,Missed,,,,,,,,,,,,,,,,,
447,PT02M39.00S,2022-01-09T03:43:55.9Z,3,REGULAR,rebound,offensive,[],1628382,,,1610612756,71,93,2022-01-09T04:31:10Z,4390000,,,0,,J. Jackson REBOUND (Off:1 Def:0),[1628382],1610612756.0,PHX,,,,Jackson,J. Jackson,,,,,,,,,446.0,1.0,0.0,1.0,,,,,,,,,,,,,
448,PT02M37.00S,2022-01-09T03:43:58.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626166,5.469776609724048,93.13725490196079,1610612756,71,93,2022-01-09T03:44:02Z,4400000,-216.0,-1.0,1,left,MISS C. Payne 21' Jump Shot,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,21.57,Missed,,,,,,,,,,,,,,,,,
449,PT02M32.00S,2022-01-09T03:44:03.1Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,71,93,2022-01-09T03:44:02Z,4410000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,448.0,4.0,4.0,0.0,,,,,,,,,,,,,
450,PT02M22.00S,2022-01-09T03:44:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,81.553876478318,53.92156862745098,1610612748,71,95,2022-01-09T03:44:16Z,4420000,20.0,121.0,1,right,T. Herro 12' driving floating Jump Shot (19 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,12.25,Made,,,,,,,19.0,,,,,,,,,,
451,PT01M59.00S,2022-01-09T03:44:35.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,18.2161629434954,58.57843137254902,1610612756,71,95,2022-01-09T03:44:39Z,4430000,-43.0,119.0,1,left,MISS J. Smith 12' Jump Shot,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,12.62,Missed,,,,,,,,,,,,,,,,,
452,PT01M56.00S,2022-01-09T03:44:38.7Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,71,95,2022-01-09T03:44:39Z,4440000,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,451.0,2.0,1.0,1.0,,,,,,,,,,,,,
453,PT01M50.00S,2022-01-09T03:44:45.0Z,3,REGULAR,2pt,Jump Shot,[],200768,83.78777923784494,67.40196078431373,1610612748,71,95,2022-01-09T03:50:14Z,4450000,87.0,100.0,1,right,MISS K. Lowry 13' turnaround fadeaway Shot,[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,,,13.25,Missed,,,,,,,,,,,,,,,,,
454,PT01M48.00S,2022-01-09T03:44:47.0Z,3,REGULAR,rebound,defensive,[],1628382,,,1610612756,71,95,2022-01-09T03:44:48Z,4460000,,,0,,J. Jackson REBOUND (Off:1 Def:1),[1628382],1610612756.0,PHX,,,,Jackson,J. Jackson,,,,,,,,,453.0,2.0,1.0,1.0,,,,,,,,,,,,,
455,PT01M42.00S,2022-01-09T03:44:53.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,7.703679369250986,47.05882352941176,1610612756,71,95,2022-01-09T03:45:05Z,4470000,15.0,20.0,1,left,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,2.47,Missed,,,,,,,,,,,,,,,,,
456,PT01M42.00S,2022-01-09T03:44:53.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,71,95,2022-01-09T03:45:22Z,4480000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,
457,PT01M42.00S,2022-01-09T03:45:06.2Z,3,REGULAR,foul,personal,[],1630188,,,1610612748,71,95,2022-01-09T03:45:43Z,4490000,,,0,,J. Smith loose ball personal FOUL (2 PF),"[1630188, 1630209]",1610612756.0,PHX,loose ball,,,Smith,J. Smith,,,,,1662.0,,,,,,,,,,,,,,2.0,0.0,Yurtseven,1630209.0,,,
460,PT01M42.00S,2022-01-09T03:45:18.4Z,3,REGULAR,substitution,out,[],1626164,,,1610612748,71,95,2022-01-09T03:45:30Z,4520000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
