actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
352,PT00M25.80S,2023-01-07T01:47:41.7Z,2,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,64,53,2023-01-07T01:47:41Z,3420000,False,,,0,,J. Alvarado Free Throw 2 of 2 (15 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
353,PT00M02.10S,2023-01-07T01:48:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,17.427726675427067,52.450980392156865,1610612751,64,53,2023-01-07T01:48:27Z,3430000,False,-12.0,111.0,1,left,MISS K. Irving 11' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.2,,,,,,,,,,,,
354,PT00M02.10S,2023-01-07T01:48:09.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,64,53,2023-01-07T01:48:27Z,3440000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,,,
355,PT00M01.00S,2023-01-07T01:48:21.6Z,2,REGULAR,turnover,lost ball,[],1626204,,,1610612740,64,53,2023-01-07T01:48:58Z,3450000,False,,,0,,L. Nance Jr. lost ball TURNOVER (1 TO),"[1626204, 1627732]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,Simmons,1627732.0,,,
356,PT00M01.00S,2023-01-07T01:48:21.6Z,2,REGULAR,steal,,[],1627732,,,1610612751,64,53,2023-01-07T01:48:26Z,3460000,False,,,0,,B. Simmons STEAL (2 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT00M00.00S,2023-01-07T01:51:18.1Z,2,REGULAR,period,end,[],0,,,1610612751,64,53,2023-01-07T01:51:18Z,3470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612751,64,53,2023-01-07T02:03:26Z,3480000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612751,64,53,2023-01-07T02:03:26Z,3490000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,out,['startperiod'],1630700,,,1610612751,64,53,2023-01-07T02:03:26Z,3500000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,out,['startperiod'],1629139,,,1610612751,64,53,2023-01-07T02:03:26Z,3510000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612751,64,53,2023-01-07T02:03:26Z,3520000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,in,['startperiod'],1630530,,,1610612751,64,53,2023-01-07T02:03:26Z,3530000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612751,64,53,2023-01-07T02:03:26Z,3540000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-01-07T02:03:13.8Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,64,53,2023-01-07T02:03:26Z,3550000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-01-07T02:03:34.4Z,3,REGULAR,period,start,[],0,,,1610612740,64,53,2023-01-07T02:03:34Z,3560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M39.00S,2023-01-07T02:03:53.6Z,3,REGULAR,2pt,Jump Shot,[],1630529,27.94021024967148,65.44117647058823,1610612740,64,53,2023-01-07T02:04:01Z,3570000,False,-77.0,210.0,1,left,MISS H. Jones 22' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,22.38,,,,,,,,,,,,
369,PT11M37.00S,2023-01-07T02:03:55.7Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,64,53,2023-01-07T02:03:55Z,3580000,False,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,368.0,3.0,2.0,1.0,,,,,,
371,PT11M34.00S,2023-01-07T02:03:59.0Z,3,REGULAR,3pt,Jump Shot,[],201142,92.85479632063075,2.941176470588235,1610612751,64,56,2023-01-07T02:04:05Z,3600000,False,-235.0,15.0,1,right,K. Durant 3PT  (21 PTS) (B. Simmons 5 AST),"[201142, 1627732]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,Made,21.0,23.58,,,,,,,,,,B. Simmons,1627732.0,5.0
373,PT11M17.00S,2023-01-07T02:04:19.8Z,3,REGULAR,foul,personal,['2freethrow'],202681,,,1610612740,64,56,2023-01-07T02:04:25Z,3620000,False,,,0,,K. Irving shooting personal FOUL (3 PF) (Marshall 2 FT),"[202681, 1630230]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,1155.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
375,PT11M17.00S,2023-01-07T02:04:48.7Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,64,56,2023-01-07T02:04:48Z,3640000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
376,PT11M17.00S,2023-01-07T02:04:48.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,64,56,2023-01-07T02:04:48Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,
377,PT11M17.00S,2023-01-07T02:05:04.7Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,65,56,2023-01-07T02:05:04Z,3660000,False,,,0,,N. Marshall Free Throw 2 of 2 (16 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
378,PT10M56.00S,2023-01-07T02:05:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,90.75229960578186,54.65686274509803,1610612751,65,58,2023-01-07T02:05:33Z,3670000,False,23.0,34.0,1,right,K. Durant driving Layup (23 PTS) (B. Simmons 6 AST),"[201142, 1627732]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,4.15,,,,,,,,,,B. Simmons,1627732.0,6.0
380,PT10M46.00S,2023-01-07T02:05:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.360709592641262,45.09803921568628,1610612740,67,58,2023-01-07T02:05:44Z,3690000,False,25.0,26.0,1,left,J. Valanciunas cutting Layup (6 PTS) (C. McCollum 4 AST),"[202685, 203468]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,3.58,,,,,,,,,,C. McCollum,203468.0,4.0
382,PT10M32.00S,2023-01-07T02:05:52.4Z,3,REGULAR,3pt,Jump Shot,[],201142,93.24901445466492,94.6078431372549,1610612751,67,61,2023-01-07T02:05:57Z,3710000,False,223.0,11.0,1,right,K. Durant 3PT  (26 PTS) (N. Claxton 2 AST),"[201142, 1629651]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,Made,26.0,22.33,,,,,,,,,,N. Claxton,1629651.0,2.0
384,PT10M10.00S,2023-01-07T02:06:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.193823915900131,52.20588235294118,1610612740,67,61,2023-01-07T02:07:53Z,3730000,False,-11.0,90.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.1,,,,,,,,,,,,
385,PT10M09.00S,2023-01-07T02:06:15.5Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,67,61,2023-01-07T02:07:53Z,3740000,False,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,384.0,4.0,3.0,1.0,,,,,,
386,PT10M07.00S,2023-01-07T02:06:17.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,8.623521681997373,44.36274509803921,1610612740,69,61,2023-01-07T02:06:23Z,3750000,False,28.0,29.0,1,left,C. McCollum Layup (15 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,4.02,,,,,,,,,,,,
387,PT09M55.00S,2023-01-07T02:06:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,89.96386333771353,50.73529411764706,1610612751,69,63,2023-01-07T02:06:38Z,3760000,False,4.0,42.0,1,right,K. Irving cutting Layup (9 PTS) (B. Simmons 7 AST),"[202681, 1627732]",1610612751.0,BKN,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,4.2,,,,,,,,,,B. Simmons,1627732.0,7.0
389,PT09M32.00S,2023-01-07T02:06:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,14.536793692509855,55.392156862745104,1610612740,69,63,2023-01-07T02:06:56Z,3780000,False,-27.0,84.0,1,left,MISS H. Jones 8' driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.83,,,,,,,,,,,,
390,PT09M30.00S,2023-01-07T02:06:54.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,69,63,2023-01-07T02:06:56Z,3790000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,389.0,4.0,4.0,0.0,,,,,,
391,PT09M19.00S,2023-01-07T02:07:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.19776609724047,46.07843137254902,1610612751,69,65,2023-01-07T02:07:09Z,3800000,False,-20.0,21.0,1,right,N. Claxton cutting Layup (2 PTS) (B. Simmons 8 AST),"[1629651, 1627732]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.86,,,,,,,,,,B. Simmons,1627732.0,8.0
393,PT09M03.00S,2023-01-07T02:08:04.3Z,3,REGULAR,jumpball,recovered,[],1627732,,,1610612740,69,65,2023-01-07T02:08:04Z,3820000,False,,,0,,Jump Ball N. Claxton vs. J. Valanciunas: Tip to B. Simmons,"[1627732, 1629651, 202685]",1610612751.0,BKN,heldball,B. Simmons,1627732.0,Simmons,B. Simmons,Claxton,1629651.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
396,PT09M03.00S,2023-01-07T02:08:04.3Z,3,REGULAR,turnover,lost ball,[],202685,,,1610612740,69,65,2023-01-07T02:08:04Z,3850000,False,,,0,,J. Valanciunas lost ball TURNOVER (2 TO),"[202685, 1629651]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,2.0,Claxton,1629651.0,,,
397,PT09M03.00S,2023-01-07T02:08:04.3Z,3,REGULAR,steal,,[],1629651,,,1610612751,69,65,2023-01-07T02:08:04Z,3860000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT09M02.00S,2023-01-07T02:08:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,91.40932982917214,56.61764705882353,1610612751,69,65,2023-01-07T02:08:22Z,3870000,False,33.0,28.0,1,right,MISS K. Irving running Layup - blocked,"[202681, 203468]",1610612751.0,BKN,running,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.35,McCollum,203468.0,,,,,,,,,,
399,PT09M02.00S,2023-01-07T02:08:06.9Z,3,REGULAR,block,,[],203468,,,1610612751,69,65,2023-01-07T02:08:11Z,3880000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT09M02.00S,2023-01-07T02:08:06.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,69,65,2023-01-07T02:08:21Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,398.0,,,,,,,,,
401,PT08M59.00S,2023-01-07T02:08:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629651,93.77463863337714,46.07843137254902,1610612751,69,67,2023-01-07T02:08:34Z,3900000,False,-20.0,6.0,1,right,N. Claxton cutting Layup (4 PTS) (K. Irving 2 AST),"[1629651, 202681]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.05,,,,,,,,,,K. Irving,202681.0,2.0
403,PT08M59.00S,2023-01-07T02:08:36.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,69,67,2023-01-07T02:08:36Z,3920000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M38.00S,2023-01-07T02:12:15.8Z,3,REGULAR,foul,personal,['2freethrow'],1627732,,,1610612740,69,67,2023-01-07T02:12:21Z,3930000,False,,,0,,B. Simmons shooting personal FOUL (2 PF) (McCollum 2 FT),"[1627732, 203468]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
406,PT08M38.00S,2023-01-07T02:12:39.3Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,69,67,2023-01-07T02:12:59Z,3950000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
407,PT08M38.00S,2023-01-07T02:12:39.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,69,67,2023-01-07T02:12:59Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,406.0,,,,,,,,,
408,PT08M38.00S,2023-01-07T02:12:39.3Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,69,67,2023-01-07T02:12:59Z,3970000,False,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
409,PT08M35.00S,2023-01-07T02:12:42.3Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,69,67,2023-01-07T02:12:59Z,3980000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,408.0,4.0,3.0,1.0,,,,,,
410,PT08M19.00S,2023-01-07T02:13:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.83902759526939,57.59803921568627,1610612751,69,67,2023-01-07T02:13:22Z,3990000,False,38.0,90.0,1,right,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.77,,,,,,,,,,,,
411,PT08M19.00S,2023-01-07T02:13:14.6Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,69,67,2023-01-07T02:13:24Z,4000000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,410.0,4.0,2.0,2.0,,,,,,
412,PT08M15.00S,2023-01-07T02:13:17.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,75.3777923784494,9.558823529411764,1610612751,69,70,2023-01-07T02:13:27Z,4010000,False,-202.0,179.0,1,right,R. O'Neale 27' 3PT  (6 PTS) (B. Simmons 9 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,27.0,,,,,,,,,,B. Simmons,1627732.0,9.0
414,PT08M06.00S,2023-01-07T02:13:26.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,32.013797634691194,42.64705882352941,1610612740,72,70,2023-01-07T02:14:22Z,4030000,False,37.0,248.0,1,left,C. McCollum 25' 3PT pullup (18 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Made,18.0,25.11,,,,,,,,,,,,
415,PT07M56.00S,2023-01-07T02:13:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,87.59855453350855,58.57843137254902,1610612751,72,72,2023-01-07T02:14:45Z,4040000,False,43.0,64.0,1,right,N. Claxton 7' Layup (6 PTS) (K. Irving 3 AST),"[1629651, 202681]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,7.71,,,,,,,,,,K. Irving,202681.0,3.0
417,PT07M56.00S,2023-01-07T02:13:43.4Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612751,72,72,2023-01-07T02:13:51Z,4060000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Claxton 1 FT),"[203468, 1629651]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,1155.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
419,PT07M56.00S,2023-01-07T02:14:07.7Z,3,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,72,73,2023-01-07T02:14:07Z,4080000,False,,,0,,N. Claxton Free Throw 1 of 1 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
420,PT07M37.00S,2023-01-07T02:14:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,9.592641261498029,38.50719975490196,1610612740,74,73,2023-01-07T02:14:36Z,4090000,False,57.0,38.0,1,left,N. Marshall 6' driving floating bank Jump Shot (18 PTS),[1630230],1610612740.0,NOP,driving floating bank,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,18.0,6.88,,,,,,,,,,,,
421,PT07M20.00S,2023-01-07T02:14:46.0Z,3,REGULAR,2pt,Jump Shot,[],202681,77.87450722733246,58.82352941176471,1610612751,74,73,2023-01-07T02:14:52Z,4100000,False,44.0,155.0,1,right,MISS K. Irving 16' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.16,,,,,,,,,,,,
422,PT07M16.00S,2023-01-07T02:14:50.0Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,74,73,2023-01-07T02:14:52Z,4110000,False,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,421.0,5.0,4.0,1.0,,,,,,
423,PT07M14.00S,2023-01-07T02:14:55.5Z,3,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,74,73,2023-01-07T02:15:00Z,4120000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (3 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,204059.0,,,,,,,,,,,,,,3.0,,,,,
424,PT07M14.00S,2023-01-07T02:14:59.3Z,3,REGULAR,substitution,out,[],1630530,,,1610612751,74,73,2023-01-07T02:15:07Z,4130000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M14.00S,2023-01-07T02:14:59.3Z,3,REGULAR,substitution,in,[],1630631,,,1610612751,74,73,2023-01-07T02:15:07Z,4140000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M58.00S,2023-01-07T02:15:28.7Z,3,REGULAR,foul,personal,[],1630529,,,1610612751,74,73,2023-01-07T02:15:39Z,4150000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 201142]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,3.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
428,PT06M58.00S,2023-01-07T02:15:37.1Z,3,REGULAR,substitution,out,[],1627732,,,1610612751,74,73,2023-01-07T02:15:39Z,4170000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M58.00S,2023-01-07T02:15:37.1Z,3,REGULAR,substitution,in,[],203933,,,1610612751,74,73,2023-01-07T02:15:39Z,4180000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M45.00S,2023-01-07T02:16:25.3Z,3,REGULAR,turnover,bad pass,[],1626220,,,1610612751,74,73,2023-01-07T02:17:01Z,4200000,False,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1630230]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Marshall,1630230.0,,,
432,PT06M45.00S,2023-01-07T02:16:25.3Z,3,REGULAR,steal,,[],1630230,,,1610612740,74,73,2023-01-07T02:16:28Z,4210000,False,,,0,,N. Marshall STEAL (3 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
433,PT06M43.00S,2023-01-07T02:16:31.4Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,74,73,2023-01-07T02:16:50Z,4220000,False,,,0,,N. Marshall step out-of-bounds TURNOVER (2 TO),[1630230],1610612740.0,NOP,step,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left,1626302.0,,,,,,,,,,,,,,2.0,,,,,
434,PT06M26.00S,2023-01-07T02:17:00.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,82.86793692509855,69.11764705882352,1610612751,74,75,2023-01-07T02:17:04Z,4230000,False,96.0,109.0,1,right,K. Durant 14' pullup Jump Shot (28 PTS) (N. Claxton 3 AST),"[201142, 1629651]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,Made,28.0,14.46,,,,,,,,,,N. Claxton,1629651.0,3.0
436,PT06M12.00S,2023-01-07T02:17:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,9.937582128777924,61.51960784313726,1610612740,74,75,2023-01-07T02:17:21Z,4250000,False,-58.0,41.0,1,left,MISS J. Valanciunas 7' Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.06,,,,,,,,,,,,
437,PT06M11.00S,2023-01-07T02:17:15.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,74,75,2023-01-07T02:17:15Z,4260000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,436.0,3.0,2.0,1.0,,,,,,
438,PT06M09.00S,2023-01-07T02:17:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,8.492115637319317,51.470588235294116,1610612740,74,75,2023-01-07T02:17:23Z,4270000,False,-7.0,27.0,1,left,MISS J. Valanciunas putback Layup,[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,,,,,,,,
439,PT06M07.00S,2023-01-07T02:17:19.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,74,75,2023-01-07T02:17:23Z,4280000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,438.0,5.0,5.0,0.0,,,,,,
