actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
512,PT08M36.00S,2023-03-09T02:32:28.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,10.463206307490145,51.470588235294116,1610612740,94,76,2023-03-09T02:32:56Z,5030000,False,-7.0,46.0,1,left,N. Marshall floating Jump Shot (7 PTS),[1630230],1610612740.0,NOP,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Marshall,N. Marshall,,,4.65,Made,,,,,7.0,,,,,,,,
513,PT08M26.00S,2023-03-09T02:32:40.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630702,93.64323258869908,49.26470588235294,1610612742,94,78,2023-03-09T02:32:56Z,5040000,False,-4.0,7.0,1,right,J. Hardy driving DUNK (7 PTS),[1630702],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,,,,Hardy,J. Hardy,,,0.82,Made,,,,,7.0,,,,,,,,
514,PT08M26.00S,2023-03-09T02:32:44.8Z,4,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612742,94,78,2023-03-09T02:32:56Z,5050000,False,,,0,,J. Hayes shooting personal FOUL (4 PF) (Hardy 1 FT),"[1629637, 1630702]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,4.0,0.0,Hayes,J. Hayes,Hardy,1630702.0,,,,,,,,,,,,,,,
516,PT08M26.00S,2023-03-09T02:33:14.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,94,78,2023-03-09T02:33:48Z,5070000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
517,PT08M26.00S,2023-03-09T02:33:14.5Z,4,REGULAR,substitution,in,[],202722,,,1610612742,94,78,2023-03-09T02:33:48Z,5080000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,
518,PT08M26.00S,2023-03-09T02:33:23.3Z,4,REGULAR,freethrow,1 of 1,[],1630702,,,1610612742,94,79,2023-03-09T02:33:23Z,5090000,False,,,0,,J. Hardy Free Throw 1 of 1 (8 PTS),[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,Made,,,,,8.0,,,,,,,,
519,PT08M09.00S,2023-03-09T02:33:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,8.09789750328515,47.30392156862745,1610612740,94,79,2023-03-09T02:34:26Z,5100000,False,13.0,24.0,1,left,MISS C. McCollum driving finger roll Layup,[203468],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,2.72,Missed,,,,,,,,,,,,,
520,PT08M07.00S,2023-03-09T02:33:48.4Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,94,79,2023-03-09T02:33:50Z,5110000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,519.0,2.0,2.0,0.0,,,,,,,,,
521,PT07M55.00S,2023-03-09T02:34:01.0Z,4,REGULAR,3pt,Jump Shot,[],202722,91.80354796320631,3.6764705882352944,1610612742,94,82,2023-03-09T02:34:07Z,5120000,False,-232.0,25.0,1,right,D. Bertans 3PT  (3 PTS) (T. Hardaway Jr. 4 AST),"[202722, 203501]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,Bertans,D. Bertans,,,23.29,Made,,,,,3.0,T. Hardaway Jr.,203501.0,4.0,,,,,
523,PT07M53.00S,2023-03-09T02:34:08.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,94,82,2023-03-09T02:34:08Z,5140000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M53.00S,2023-03-09T02:36:52.9Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,94,82,2023-03-09T02:37:04Z,5150000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
525,PT07M53.00S,2023-03-09T02:36:52.9Z,4,REGULAR,substitution,in,[],1626196,,,1610612740,94,82,2023-03-09T02:37:04Z,5160000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
526,PT07M36.00S,2023-03-09T02:37:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.245072273324574,52.450980392156865,1610612740,94,82,2023-03-09T02:39:00Z,5170000,False,-12.0,100.0,1,left,MISS C. McCollum 10' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,10.1,Missed,,,,,,,,,,,,,
527,PT07M33.00S,2023-03-09T02:37:50.5Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,94,82,2023-03-09T02:39:00Z,5180000,False,,,0,,H. Jones REBOUND (Off:3 Def:3),[1630529],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jones,H. Jones,,,,,526.0,6.0,3.0,3.0,,,,,,,,,
528,PT07M33.00S,2023-03-09T02:37:50.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630529,5.590000152587891,50.0,1610612740,94,82,2023-03-09T02:37:56Z,5190000,False,0.0,0.0,1,left,MISS H. Jones tip Layup,[1630529],1610612740.0,NOP,tip,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,0.0,Missed,,,,,,,,,,,,,
529,PT07M32.00S,2023-03-09T02:37:51.7Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,94,82,2023-03-09T02:37:56Z,5200000,False,,,0,,H. Jones REBOUND (Off:4 Def:3),[1630529],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,,,528.0,7.0,3.0,4.0,,,,,,,,,
530,PT07M30.00S,2023-03-09T02:37:53.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,27.020367936925098,15.686274509803921,1610612740,97,82,2023-03-09T02:38:00Z,5210000,False,172.0,201.0,1,left,C. McCollum 26' 3PT  (19 PTS) (H. Jones 1 AST),"[203468, 1630529]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,26.47,Made,,,,,19.0,H. Jones,1630529.0,1.0,,,,,
532,PT07M03.00S,2023-03-09T02:38:20.3Z,4,REGULAR,3pt,Jump Shot,[],203501,95.3515111695138,94.11764705882352,1610612742,97,82,2023-03-09T02:38:26Z,5230000,False,221.0,-9.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Hardaway Jr.,T. Hardaway Jr.,,,22.08,Missed,,,,,,,,,,,,,
533,PT07M01.00S,2023-03-09T02:38:22.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,97,82,2023-03-09T02:38:26Z,5240000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Hayes,J. Hayes,,,,,532.0,3.0,2.0,1.0,,,,,,,,,
534,PT06M39.00S,2023-03-09T02:38:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.601182654402102,46.568627450980394,1610612740,97,82,2023-03-09T02:38:51Z,5250000,False,17.0,0.0,1,left,MISS H. Jones driving reverse Layup,[1630529],1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,1.72,Missed,,,,,,,,,,,,,
535,PT06M39.00S,2023-03-09T02:38:44.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,97,82,2023-03-09T02:38:51Z,5260000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,534.0,,,,,,,,,,,,
537,PT06M24.00S,2023-03-09T02:39:08.5Z,4,REGULAR,3pt,Jump Shot,[],202722,91.27792378449409,3.6764705882352944,1610612742,97,85,2023-03-09T02:39:13Z,5280000,False,-232.0,29.0,1,right,D. Bertans 3PT  (6 PTS) (T. Hardaway Jr. 5 AST),"[202722, 203501]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,Bertans,D. Bertans,,,23.35,Made,,,,,6.0,T. Hardaway Jr.,203501.0,5.0,,,,,
539,PT06M05.00S,2023-03-09T02:39:31.9Z,4,REGULAR,turnover,traveling,[],1629637,,,1610612740,97,85,2023-03-09T02:39:41Z,5300000,False,,,0,,J. Hayes traveling TURNOVER (2 TO),[1629637],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,1627541.0,,,Hayes,J. Hayes,,,,,,,,,,,,,2.0,,,,
540,PT05M51.00S,2023-03-09T02:39:54.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202681,68.41327201051249,32.84313725490196,1610612742,97,88,2023-03-09T02:42:01Z,5310000,False,-86.0,244.0,1,right,K. Irving 25' 3PT pullup (21 PTS),[202681],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Irving,K. Irving,,,25.9,Made,,,,,21.0,,,,,,,,
541,PT05M51.00S,2023-03-09T02:39:59.5Z,4,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612742,97,88,2023-03-09T02:40:10Z,5320000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Irving 1 FT),"[1626196, 202681]",1610612740.0,NOP,shooting,,,,,,Above the Break 3,24+ Left Center,1628953.0,1.0,0.0,Richardson,J. Richardson,Irving,202681.0,,,,,,,,,,,,,,,
543,PT05M51.00S,2023-03-09T02:40:11.6Z,4,REGULAR,substitution,out,[],1629637,,,1610612742,97,88,2023-03-09T02:41:02Z,5340000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,
544,PT05M51.00S,2023-03-09T02:40:11.6Z,4,REGULAR,substitution,in,[],1630700,,,1610612742,97,88,2023-03-09T02:41:02Z,5350000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,
545,PT05M51.00S,2023-03-09T02:40:40.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202681,,,1610612742,97,89,2023-03-09T02:40:40Z,5360000,False,,,0,,K. Irving Free Throw 1 of 1 (22 PTS),[202681],1610612742.0,DAL,,,,,,,,,,,,Irving,K. Irving,,,,Made,,,,,22.0,,,,,,,,
546,PT05M35.00S,2023-03-09T02:40:58.5Z,4,REGULAR,2pt,Jump Shot,[],203468,23.603810775295663,62.99019607843137,1610612740,97,89,2023-03-09T02:41:03Z,5370000,False,-65.0,169.0,1,left,MISS C. McCollum 18' pullup Shot,[203468],1610612740.0,NOP,pullup,,,,,,Mid-Range,16-24 Left Center,,,,McCollum,C. McCollum,,,18.14,Missed,,,,,,,,,,,,,
547,PT05M33.00S,2023-03-09T02:41:00.5Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,97,89,2023-03-09T02:41:03Z,5380000,False,,,0,,C. Wood REBOUND (Off:2 Def:5),[1626174],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left Center,,,,Wood,C. Wood,,,,,546.0,7.0,5.0,2.0,,,,,,,,,
548,PT05M17.00S,2023-03-09T02:41:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.93495400788436,48.529411764705884,1610612742,97,91,2023-03-09T02:41:26Z,5390000,False,-7.0,23.0,1,right,C. Wood cutting Layup (14 PTS) (D. Bertans 1 AST),"[1626174, 202722]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,,,,Wood,C. Wood,,,2.44,Made,,,,,14.0,D. Bertans,202722.0,1.0,,,,,
550,PT05M17.00S,2023-03-09T02:41:23.7Z,4,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612742,97,91,2023-03-09T02:41:37Z,5410000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Wood 1 FT),"[1630529, 1626174]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Jones,H. Jones,Wood,1626174.0,,,,,,,,,,,,,,,
552,PT05M17.00S,2023-03-09T02:41:31.8Z,4,REGULAR,substitution,out,[],1626196,,,1610612742,97,91,2023-03-09T02:42:18Z,5430000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
553,PT05M17.00S,2023-03-09T02:41:31.8Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,97,91,2023-03-09T02:42:18Z,5440000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
554,PT05M17.00S,2023-03-09T02:41:53.1Z,4,REGULAR,freethrow,1 of 1,[],1626174,,,1610612742,97,92,2023-03-09T02:41:53Z,5450000,False,,,0,,C. Wood Free Throw 1 of 1 (15 PTS),[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,Made,,,,,15.0,,,,,,,,
555,PT05M05.00S,2023-03-09T02:42:10.0Z,4,REGULAR,foul,personal,[],1626174,,,1610612740,97,92,2023-03-09T02:42:18Z,5460000,False,,,0,,C. Wood personal FOUL (2 PF),"[1626174, 1630529]",1610612742.0,DAL,,,,,,,Mid-Range,16-24 Right Center,1628953.0,2.0,0.0,Wood,C. Wood,Jones,1630529.0,,,,,,,,,,,,,,,
557,PT05M05.00S,2023-03-09T02:42:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,97,92,2023-03-09T02:42:24Z,5480000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M05.00S,2023-03-09T02:45:04.4Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,97,92,2023-03-09T02:45:19Z,5490000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,
559,PT05M05.00S,2023-03-09T02:45:04.4Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,97,92,2023-03-09T02:45:19Z,5500000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,
560,PT04M55.00S,2023-03-09T02:45:59.2Z,4,REGULAR,turnover,traveling,[],1630529,,,1610612740,97,92,2023-03-09T02:46:04Z,5510000,False,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,1628953.0,,,Jones,H. Jones,,,,,,,,,,,,,1.0,,,,
561,PT04M42.00S,2023-03-09T02:46:22.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202722,81.553876478318,7.352941176470589,1610612742,97,92,2023-03-09T02:46:26Z,5520000,False,-213.0,121.0,1,right,MISS D. Bertans 24' 3PT,[202722],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Bertans,D. Bertans,,,24.51,Missed,,,,,,,,,,,,,
562,PT04M38.00S,2023-03-09T02:46:26.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,97,92,2023-03-09T02:46:26Z,5530000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,,,561.0,6.0,5.0,1.0,,,,,,,,,
563,PT04M24.00S,2023-03-09T02:46:39.3Z,4,REGULAR,3pt,Jump Shot,[],1630530,14.799605781865965,3.9215686274509802,1610612740,97,92,2023-03-09T02:46:43Z,5540000,False,230.0,87.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Murphy III,T. Murphy III,,,24.61,Missed,,,,,,,,,,,,,
564,PT04M21.00S,2023-03-09T02:46:42.3Z,4,REGULAR,rebound,defensive,[],202722,,,1610612742,97,92,2023-03-09T02:46:43Z,5550000,False,,,0,,D. Bertans REBOUND (Off:1 Def:2),[202722],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Bertans,D. Bertans,,,,,563.0,3.0,2.0,1.0,,,,,,,,,
565,PT04M12.00S,2023-03-09T02:46:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.43166885676742,53.18627450980392,1610612742,97,94,2023-03-09T02:46:56Z,5560000,False,16.0,0.0,1,right,K. Irving driving Layup (24 PTS) (D. Bertans 2 AST),"[202681, 202722]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,,,,Irving,K. Irving,,,1.59,Made,,,,,24.0,D. Bertans,202722.0,2.0,,,,,
567,PT03M54.00S,2023-03-09T02:47:09.0Z,4,REGULAR,2pt,Jump Shot,[],203468,20.581471747700395,48.28431372549019,1610612740,99,94,2023-03-09T02:47:12Z,5580000,False,9.0,141.0,1,left,C. McCollum 14' pullup Jump Shot (21 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Center,,,,McCollum,C. McCollum,,,14.13,Made,,,,,21.0,H. Jones,1630529.0,2.0,,,,,
569,PT03M30.00S,2023-03-09T02:47:32.5Z,4,REGULAR,3pt,Jump Shot,[],202681,67.23061760840999,60.5392156862745,1610612742,99,94,2023-03-09T02:47:56Z,5600000,False,53.0,256.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,,,,Irving,K. Irving,,,26.09,Missed,,,,,,,,,,,,,
570,PT03M28.00S,2023-03-09T02:47:34.5Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,99,94,2023-03-09T02:47:37Z,5610000,False,,,0,,H. Jones REBOUND (Off:4 Def:4),[1630529],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Jones,H. Jones,,,,,569.0,8.0,4.0,4.0,,,,,,,,,
571,PT03M13.00S,2023-03-09T02:47:50.1Z,4,REGULAR,3pt,Jump Shot,[],203468,31.488173455978973,39.705882352941174,1610612740,102,94,2023-03-09T02:47:56Z,5620000,False,51.0,243.0,1,left,C. McCollum 24' 3PT step back (24 PTS) (N. Marshall 5 AST),"[203468, 1630230]",1610612740.0,NOP,step back,,,,,,Above the Break 3,24+ Center,,,,McCollum,C. McCollum,,,24.89,Made,,,,,24.0,N. Marshall,1630230.0,5.0,,,,,
573,PT03M13.00S,2023-03-09T02:47:57.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,102,94,2023-03-09T02:47:57Z,5640000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M59.00S,2023-03-09T02:49:35.4Z,4,REGULAR,3pt,Jump Shot,[],203501,67.09921156373193,56.61764705882353,1610612742,102,97,2023-03-09T02:50:26Z,5650000,False,33.0,257.0,1,right,T. Hardaway Jr. 25' 3PT pullup (14 PTS) (K. Irving 4 AST),"[203501, 202681]",1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,25.89,Made,,,,,14.0,K. Irving,202681.0,4.0,,,,,
576,PT02M41.00S,2023-03-09T02:49:52.6Z,4,REGULAR,3pt,Jump Shot,[],203468,18.610381077529567,92.40196078431373,1610612740,105,97,2023-03-09T02:49:59Z,5670000,False,-212.0,122.0,1,left,C. McCollum 24' 3PT step back (27 PTS),[203468],1610612740.0,NOP,step back,,,,,,Above the Break 3,24+ Left Center,,,,McCollum,C. McCollum,,,24.48,Made,,,,,27.0,,,,,,,,
577,PT02M21.00S,2023-03-09T02:50:12.8Z,4,REGULAR,3pt,Jump Shot,[],1630702,67.09921156373193,47.30392156862745,1610612742,105,97,2023-03-09T02:50:18Z,5680000,False,-13.0,257.0,1,right,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Hardy,J. Hardy,,,25.72,Missed,,,,,,,,,,,,,
578,PT02M18.00S,2023-03-09T02:50:15.8Z,4,REGULAR,rebound,offensive,[],202722,,,1610612742,105,97,2023-03-09T02:50:18Z,5690000,False,,,0,,D. Bertans REBOUND (Off:2 Def:2),[202722],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Bertans,D. Bertans,,,,,577.0,4.0,2.0,2.0,,,,,,,,,
579,PT02M17.00S,2023-03-09T02:50:17.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,66.96780551905388,37.5,1610612742,105,100,2023-03-09T02:50:54Z,5700000,False,-62.0,258.0,1,right,J. Hardy 26' 3PT pullup (11 PTS) (D. Bertans 3 AST),"[1630702, 202722]",1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,,,,Hardy,J. Hardy,,,26.55,Made,,,,,11.0,D. Bertans,202722.0,3.0,,,,,
581,PT01M55.00S,2023-03-09T02:50:39.4Z,4,REGULAR,3pt,Jump Shot,[],203468,31.488173455978973,46.568627450980394,1610612740,108,100,2023-03-09T02:50:45Z,5720000,False,17.0,243.0,1,left,C. McCollum 24' 3PT  (30 PTS) (N. Marshall 6 AST),"[203468, 1630230]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,McCollum,C. McCollum,,,24.41,Made,,,,,30.0,N. Marshall,1630230.0,6.0,,,,,
583,PT01M40.00S,2023-03-09T02:50:59.0Z,4,REGULAR,3pt,Jump Shot,[],203501,91.14651773981603,96.81372549019608,1610612742,108,103,2023-03-09T02:51:04Z,5740000,False,234.0,31.0,1,right,T. Hardaway Jr. 3PT  (17 PTS) (J. Hardy 2 AST),"[203501, 1630702]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Hardaway Jr.,T. Hardaway Jr.,,,23.61,Made,,,,,17.0,J. Hardy,1630702.0,2.0,,,,,
585,PT01M17.00S,2023-03-09T02:51:24.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.536793692509855,40.44117647058824,1610612740,108,103,2023-03-09T02:51:28Z,5760000,False,48.0,84.0,1,left,MISS N. Marshall 9' driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Marshall,N. Marshall,,,9.67,Missed,,,,,,,,,,,,,
586,PT01M15.00S,2023-03-09T02:51:26.9Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,108,103,2023-03-09T02:51:28Z,5770000,False,,,0,,C. Wood REBOUND (Off:2 Def:6),[1626174],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wood,C. Wood,,,,,585.0,8.0,6.0,2.0,,,,,,,,,
587,PT01M03.00S,2023-03-09T02:51:38.8Z,4,REGULAR,3pt,Jump Shot,[],202681,74.19513797634691,12.990196078431374,1610612742,108,103,2023-03-09T02:51:44Z,5780000,False,-185.0,190.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Irving,K. Irving,,,26.53,Missed,,,,,,,,,,,,,
588,PT00M59.80S,2023-03-09T02:51:42.0Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,108,103,2023-03-09T02:51:44Z,5790000,False,,,0,,H. Jones REBOUND (Off:4 Def:5),[1630529],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Jones,H. Jones,,,,,587.0,9.0,5.0,4.0,,,,,,,,,
589,PT00M44.50S,2023-03-09T02:51:59.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,5.732588699080158,54.90196078431373,1610612740,110,103,2023-03-09T02:52:32Z,5800000,False,-25.0,1.0,1,left,C. McCollum driving floating bank Jump Shot (32 PTS) (T. Murphy III 2 AST),"[203468, 1630530]",1610612740.0,NOP,driving floating bank,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,2.45,Made,,,,,32.0,T. Murphy III,1630530.0,2.0,,,,,
591,PT00M44.50S,2023-03-09T02:52:28.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,110,103,2023-03-09T02:52:28Z,5820000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M44.50S,2023-03-09T02:53:08.2Z,4,REGULAR,substitution,out,[],1630530,,,1610612742,110,103,2023-03-09T02:53:24Z,5830000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
593,PT00M44.50S,2023-03-09T02:53:08.2Z,4,REGULAR,substitution,in,[],1626196,,,1610612742,110,103,2023-03-09T02:53:24Z,5840000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
594,PT00M39.10S,2023-03-09T02:54:06.9Z,4,REGULAR,3pt,Jump Shot,[],202681,72.35545335085413,82.1078431372549,1610612742,110,106,2023-03-09T02:54:31Z,5850000,False,161.0,207.0,1,right,K. Irving 26' 3PT pullup (27 PTS) (C. Wood 1 AST),"[202681, 1626174]",1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Irving,K. Irving,,,26.22,Made,,,,,27.0,C. Wood,1626174.0,1.0,,,,,
596,PT00M24.70S,2023-03-09T02:54:33.1Z,4,REGULAR,foul,personal,[],1626174,,,1610612740,110,106,2023-03-09T02:54:53Z,5870000,False,,,0,,C. Wood take personal FOUL (3 PF),"[1626174, 1629637]",1610612742.0,DAL,take,,,,,,Right Corner 3,24+ Right,1162.0,3.0,0.0,Wood,C. Wood,Hayes,1629637.0,,,,,,,,,,,,,,,
598,PT00M24.70S,2023-03-09T02:54:50.4Z,4,REGULAR,substitution,out,[],1626196,,,1610612740,110,106,2023-03-09T02:54:59Z,5890000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
599,PT00M24.70S,2023-03-09T02:54:50.4Z,4,REGULAR,substitution,out,[],1626174,,,1610612740,110,106,2023-03-09T02:54:59Z,5900000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,
