actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
644,PT01M40.00S,2022-12-29T03:01:48.7Z,3,REGULAR,block,,[],1629675,,,1610612740,81,86,2022-12-29T03:28:01Z,5155000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT01M38.00S,2022-12-29T03:01:50.7Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,81,86,2022-12-29T03:01:52Z,5160000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,520.0,5.0,5.0,0.0,,,,,,,,,,,,,,
522,PT01M24.00S,2022-12-29T03:02:04.8Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,81,86,2022-12-29T03:02:37Z,5170000,False,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1630700]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,Daniels,1630700.0,,,,,,,,,,
523,PT01M24.00S,2022-12-29T03:02:04.8Z,3,REGULAR,steal,,[],1630700,,,1610612740,81,86,2022-12-29T03:02:07Z,5180000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT01M20.00S,2022-12-29T03:02:39.8Z,3,REGULAR,jumpball,recovered,[],1627854,,,1610612740,81,86,2022-12-29T03:02:59Z,5210000,False,,,0,,Jump Ball A. Edwards vs. D. Daniels: Tip to B. Forbes,"[1627854, 1630162, 1630700]",1610612750.0,MIN,heldball,B. Forbes,1627854.0,Forbes,B. Forbes,Edwards,1630162.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,,,,,,
529,PT01M20.00S,2022-12-29T03:02:39.8Z,3,REGULAR,turnover,lost ball,[],1630700,,,1610612740,81,86,2022-12-29T03:02:39Z,5240000,False,,,0,,D. Daniels lost ball TURNOVER (2 TO),"[1630700, 1630162]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,2.0,Edwards,1630162.0,,,,,,,,,,
530,PT01M20.00S,2022-12-29T03:02:39.8Z,3,REGULAR,steal,,[],1630162,,,1610612750,81,86,2022-12-29T03:02:39Z,5250000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M18.00S,2022-12-29T03:02:47.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612750,81,86,2022-12-29T03:02:56Z,5260000,False,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Forbes 2 FT),"[1630530, 1627854]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,3.0,0.0,Forbes,1627854.0,,,,,
533,PT01M18.00S,2022-12-29T03:03:12.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627854,,,1610612750,81,87,2022-12-29T03:03:12Z,5280000,False,,,0,,B. Forbes Free Throw 1 of 2 (1 PTS),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
534,PT01M18.00S,2022-12-29T03:03:29.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627854,,,1610612750,81,88,2022-12-29T03:03:29Z,5290000,False,,,0,,B. Forbes Free Throw 2 of 2 (2 PTS),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
535,PT01M07.00S,2022-12-29T03:03:49.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612740,81,88,2022-12-29T03:03:55Z,5300000,False,,,0,,A. Edwards personal FOUL (3 PF) (Williamson 2 FT),"[1630162, 1629627]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203591.0,,,,,3.0,2.0,Williamson,1629627.0,,,,,
537,PT01M07.00S,2022-12-29T03:04:12.4Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,82,88,2022-12-29T03:04:12Z,5320000,False,,,0,,Z. Williamson Free Throw 1 of 2 (28 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,28.0,,,,,,,,,
538,PT01M07.00S,2022-12-29T03:04:28.2Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,83,88,2022-12-29T03:04:28Z,5330000,False,,,0,,Z. Williamson Free Throw 2 of 2 (29 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,29.0,,,,,,,,,
539,PT00M51.60S,2022-12-29T03:04:49.5Z,3,REGULAR,turnover,traveling,[],1627854,,,1610612750,83,88,2022-12-29T03:04:55Z,5340000,False,,,0,,B. Forbes traveling TURNOVER (1 TO),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Mid-Range,16-24 Left,,,,,,,203591.0,1.0,,,,,,,,,,,,
540,PT00M38.60S,2022-12-29T03:05:15.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,93.9060446780552,96.81372549019608,1610612740,86,88,2022-12-29T03:05:21Z,5350000,False,234.0,5.0,1,right,T. Murphy III 3PT  (20 PTS) (Z. Williamson 5 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,,,,,20.0,,,,,Z. Williamson,1629627.0,5.0,,
542,PT00M29.50S,2022-12-29T03:05:28.1Z,3,REGULAR,3pt,Jump Shot,[],1629669,31.882391590013142,25.735294117647058,1610612750,86,88,2022-12-29T03:05:37Z,5370000,False,121.0,247.0,1,left,MISS J. Nowell 27' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
543,PT00M28.10S,2022-12-29T03:05:29.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,86,88,2022-12-29T03:05:37Z,5380000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,542.0,,,,,,,,,,,,,,,,,
544,PT00M28.10S,2022-12-29T03:05:34.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612740,86,88,2022-12-29T03:05:54Z,5390000,False,,,0,,A. Rivers loose ball personal FOUL (4 PF) (Daniels 2 FT),"[203085, 1630700]",1610612750.0,MIN,loose ball,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,4.0,0.0,Daniels,1630700.0,,,,,
546,PT00M28.10S,2022-12-29T03:06:05.9Z,3,REGULAR,freethrow,1 of 2,[],1630700,,,1610612740,86,88,2022-12-29T03:06:05Z,5410000,False,,,0,,MISS D. Daniels Free Throw 1 of 2,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
547,PT00M28.10S,2022-12-29T03:06:05.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,86,88,2022-12-29T03:06:05Z,5420000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,
548,PT00M28.10S,2022-12-29T03:06:08.5Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,86,88,2022-12-29T03:06:13Z,5430000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M28.10S,2022-12-29T03:06:08.5Z,3,REGULAR,substitution,out,[],1630162,,,1610612740,86,88,2022-12-29T03:06:13Z,5440000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M28.10S,2022-12-29T03:06:08.5Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,86,88,2022-12-29T03:06:13Z,5450000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M28.10S,2022-12-29T03:06:08.5Z,3,REGULAR,substitution,in,[],1626156,,,1610612740,86,88,2022-12-29T03:06:13Z,5460000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M28.10S,2022-12-29T03:06:05.9Z,3,REGULAR,freethrow,2 of 2,[],1630700,,,1610612740,86,88,2022-12-29T03:06:34Z,5470000,False,,,0,,MISS D. Daniels Free Throw 2 of 2,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT00M26.20S,2022-12-29T03:06:07.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,86,88,2022-12-29T03:06:34Z,5480000,False,,,0,,N. Reid REBOUND (Off:0 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,552.0,6.0,6.0,0.0,,,,,,,,,,,,,,
554,PT00M04.70S,2022-12-29T03:06:52.6Z,3,REGULAR,2pt,Jump Shot,[],1629669,25.837713534822605,41.911764705882355,1610612750,86,88,2022-12-29T03:06:56Z,5490000,False,40.0,190.0,1,left,MISS J. Nowell 19' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Center,19.46,Missed,,,,,,,,,,,,,,,,,,
555,PT00M01.60S,2022-12-29T03:06:55.7Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,86,88,2022-12-29T03:06:56Z,5500000,False,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Center,,,554.0,3.0,3.0,0.0,,,,,,,,,,,,,,
556,PT00M00.70S,2022-12-29T03:06:57.9Z,3,REGULAR,3pt,Jump Shot,[],1628984,47.38625164257556,47.85922181372549,1610612740,86,88,2022-12-29T03:12:06Z,5510000,False,-11.0,442.0,1,right,MISS D. Graham 44' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,44.22,Missed,,,,,,,,,,,,,,,,,,
557,PT00M00.10S,2022-12-29T03:06:58.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,86,88,2022-12-29T03:12:06Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,556.0,,,,,,,,,,,,,,,,,
558,PT00M00.00S,2022-12-29T03:07:03.6Z,3,REGULAR,period,end,[],0,,,1610612740,86,88,2022-12-29T03:07:03Z,5530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,86,88,2022-12-29T03:09:27Z,5540000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,86,88,2022-12-29T03:09:27Z,5550000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,out,['startperiod'],1627854,,,1610612740,86,88,2022-12-29T03:09:27Z,5560000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612740,86,88,2022-12-29T03:09:27Z,5570000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,86,88,2022-12-29T03:09:27Z,5580000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,86,88,2022-12-29T03:09:27Z,5590000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612740,86,88,2022-12-29T03:09:27Z,5600000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2022-12-29T03:09:13.8Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612740,86,88,2022-12-29T03:09:27Z,5610000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2022-12-29T03:09:39.6Z,4,REGULAR,period,start,[],0,,,1610612750,86,88,2022-12-29T03:09:39Z,5620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT11M43.00S,2022-12-29T03:09:56.5Z,4,REGULAR,3pt,Jump Shot,[],203085,9.806176084099869,4.411764705882353,1610612750,86,88,2022-12-29T03:10:04Z,5630000,False,228.0,40.0,1,left,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
569,PT11M38.00S,2022-12-29T03:10:01.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,86,88,2022-12-29T03:10:04Z,5640000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,568.0,7.0,5.0,2.0,,,,,,,,,,,,,,
570,PT11M33.00S,2022-12-29T03:10:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,93.51182654402102,51.225490196078425,1610612740,88,88,2022-12-29T03:10:09Z,5650000,False,6.0,8.0,1,right,C. McCollum driving Layup (15 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,15.0,,,,,,,,,
571,PT11M18.00S,2022-12-29T03:10:32.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,29.25427069645204,73.2843137254902,1610612750,88,88,2022-12-29T03:10:37Z,5660000,False,-116.0,222.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
572,PT11M15.00S,2022-12-29T03:10:35.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,88,88,2022-12-29T03:10:37Z,5670000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,571.0,5.0,5.0,0.0,,,,,,,,,,,,,,
573,PT11M10.00S,2022-12-29T03:10:40.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,66.70499342969777,55.392156862745104,1610612740,91,88,2022-12-29T03:10:46Z,5680000,False,27.0,260.0,1,right,C. McCollum 26' 3PT pullup (18 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,,,,,18.0,,,,,,,,,
574,PT10M51.00S,2022-12-29T03:10:59.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,6.521024967148489,53.431372549019606,1610612750,91,90,2022-12-29T03:11:05Z,5690000,False,-17.0,9.0,1,left,J. Nowell driving floating Jump Shot (10 PTS) (D. Russell 4 AST),"[1629669, 1626156]",1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,10.0,,,,,D. Russell,1626156.0,4.0,,
575,PT10M30.00S,2022-12-29T03:11:28.1Z,4,REGULAR,foul,personal,[],203085,,,1610612740,91,90,2022-12-29T03:13:37Z,5700000,False,,,0,,A. Rivers personal FOUL (5 PF),"[203085, 202685]",1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,,,,,5.0,0.0,Valanciunas,202685.0,,,,,
577,PT10M30.00S,2022-12-29T03:13:11.1Z,4,REGULAR,foul,technical,[],202685,,,1610612740,91,90,2022-12-29T03:13:18Z,5720000,False,,,0,,J. Valanciunas double technical FOUL (1 Tech),[202685],1610612740.0,NOP,double,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,203591.0,,,,,1.0,1.0,,,,,,,
578,PT10M30.00S,2022-12-29T03:13:11.1Z,4,REGULAR,foul,technical,[],203085,,,1610612740,91,90,2022-12-29T03:13:19Z,5730000,False,,,0,,A. Rivers double technical FOUL (1 Tech),[203085],1610612750.0,MIN,double,,,Rivers,A. Rivers,,,,,,,,,,,,,203591.0,,,,,5.0,1.0,,,,,,,
579,PT10M30.00S,2022-12-29T03:13:22.6Z,4,REGULAR,foul,technical,['1freethrow'],1630230,,,1610612740,91,90,2022-12-29T03:13:35Z,5740000,False,,,0,,N. Marshall technical FOUL (1 Tech),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,203591.0,,,,,3.0,1.0,,,,,,,
580,PT10M30.00S,2022-12-29T03:13:36.0Z,4,REGULAR,freethrow,1 of 1,[],1626156,,,1610612740,91,91,2022-12-29T03:13:36Z,5750000,False,,,0,,D. Russell technical Free Throw 1 of 1 (23 PTS),[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
592,PT10M18.00S,2022-12-29T03:13:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,84.88830486202366,55.19301470588235,1610612740,91,91,2022-12-29T03:15:56Z,5755000,False,26.0,90.0,1,right,MISS D. Graham 9' driving floating Shot,[1628984],1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,9.32,Missed,,,,,,,,,,,,,,,,,,
593,PT10M17.00S,2022-12-29T03:13:56.6Z,4,REGULAR,rebound,offensive,[],1628984,,,1610612740,91,91,2022-12-29T03:15:56Z,5757500,False,,,0,,D. Graham REBOUND (Off:1 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,,,592.0,4.0,3.0,1.0,,,,,,,,,,,,,,
581,PT10M16.00S,2022-12-29T03:14:15.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,91,91,2022-12-29T03:14:31Z,5760000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,,,,,,,,,,,,,
582,PT10M00.00S,2022-12-29T03:14:36.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,5.338370565045992,51.225490196078425,1610612750,91,93,2022-12-29T03:14:49Z,5770000,False,-6.0,-2.0,1,left,R. Gobert cutting DUNK (6 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,6.0,,,,,J. McDaniels,1630183.0,1.0,,
584,PT09M33.00S,2022-12-29T03:15:03.7Z,4,REGULAR,3pt,Jump Shot,[],1629637,93.24901445466492,3.1862745098039214,1610612740,94,93,2022-12-29T03:15:10Z,5790000,False,-234.0,11.0,1,right,J. Hayes 3PT  (3 PTS) (C. McCollum 6 AST),"[1629637, 203468]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Left Corner 3,24+ Left,23.44,Made,,,,,,,,,3.0,,,,,C. McCollum,203468.0,6.0,,
586,PT09M14.00S,2022-12-29T03:15:22.6Z,4,REGULAR,2pt,Jump Shot,[],1626156,15.062417871222076,68.62745098039215,1610612750,94,93,2022-12-29T03:15:26Z,5810000,False,-93.0,89.0,1,left,MISS D. Russell 12' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,12.89,Missed,,,,,,,,,,,,,,,,,,
587,PT09M11.00S,2022-12-29T03:15:24.8Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,94,93,2022-12-29T03:15:24Z,5820000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,586.0,8.0,6.0,2.0,,,,,,,,,,,,,,
588,PT09M04.00S,2022-12-29T03:15:32.2Z,4,REGULAR,3pt,Jump Shot,[],203468,67.62483574244416,50.49019607843137,1610612740,94,93,2022-12-29T03:16:02Z,5830000,False,2.0,252.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
589,PT09M02.00S,2022-12-29T03:15:34.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,94,93,2022-12-29T03:15:34Z,5840000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,588.0,8.0,7.0,1.0,,,,,,,,,,,,,,
590,PT08M55.00S,2022-12-29T03:15:41.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.863994743758213,46.07843137254902,1610612750,94,95,2022-12-29T03:16:06Z,5850000,False,20.0,3.0,1,left,R. Gobert cutting Layup (8 PTS) (J. Nowell 1 AST),"[203497, 1629669]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,8.0,,,,,J. Nowell,1629669.0,1.0,,
594,PT08M33.00S,2022-12-29T03:16:03.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,86.94152431011827,65.68627450980392,1610612740,96,95,2022-12-29T03:16:09Z,5870000,False,78.0,70.0,1,right,N. Marshall 10' turnaround Jump Shot (10 PTS),[1630230],1610612740.0,NOP,turnaround,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,10.52,Made,,,,,,,,,10.0,,,,,,,,,
595,PT08M08.00S,2022-12-29T03:16:33.7Z,4,REGULAR,foul,personal,[],1629637,,,1610612750,96,95,2022-12-29T03:16:40Z,5880000,False,,,0,,J. Hayes personal FOUL (3 PF),"[1629637, 1626156]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,1627961.0,,,,,3.0,0.0,Russell,1626156.0,,,,,
597,PT08M08.00S,2022-12-29T03:16:39.6Z,4,REGULAR,substitution,out,[],1628984,,,1610612750,96,95,2022-12-29T03:16:43Z,5900000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M08.00S,2022-12-29T03:16:39.6Z,4,REGULAR,substitution,in,[],1630631,,,1610612750,96,95,2022-12-29T03:16:43Z,5910000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M02.00S,2022-12-29T03:17:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,14.668199737187912,58.82352941176471,1610612750,96,95,2022-12-29T03:17:15Z,5920000,False,-44.0,85.0,1,left,MISS J. Nowell 9' driving Layup - blocked,"[1629669, 202685]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,9.61,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0
600,PT08M02.00S,2022-12-29T03:17:02.8Z,4,REGULAR,block,,[],202685,,,1610612750,96,95,2022-12-29T03:17:05Z,5930000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
601,PT08M00.00S,2022-12-29T03:17:04.8Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,96,95,2022-12-29T03:17:15Z,5940000,False,,,0,,N. Marshall REBOUND (Off:0 Def:6),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,599.0,6.0,6.0,0.0,,,,,,,,,,,,,,
602,PT07M57.00S,2022-12-29T03:17:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629637,93.11760840998686,46.32352941176471,1610612740,96,95,2022-12-29T03:17:22Z,5950000,False,-18.0,12.0,1,right,MISS J. Hayes alley-oop Layup,[1629637],1610612740.0,NOP,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
603,PT07M54.00S,2022-12-29T03:17:11.0Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,96,95,2022-12-29T03:17:11Z,5960000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,602.0,1.0,1.0,0.0,,,,,,,,,,,,,,
604,PT07M52.00S,2022-12-29T03:17:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.783837056504599,43.627450980392155,1610612750,96,97,2022-12-29T03:17:27Z,5970000,False,32.0,11.0,1,left,J. McDaniels driving Layup (12 PTS) (J. Nowell 2 AST),"[1630183, 1629669]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,12.0,,,,,J. Nowell,1629669.0,2.0,,
