actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT11M39.00S,2022-11-05T01:13:24.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,26,27,2022-11-05T01:13:24Z,1730000,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,175.0,5.0,4.0,1.0,,,,,,,,,,,,,,
177,PT11M29.00S,2022-11-05T01:13:34.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,93.38042049934296,49.01960784313725,1610612740,28,27,2022-11-05T01:13:49Z,1740000,-5.0,10.0,1,right,L. Nance Jr. cutting DUNK (2 PTS) (C. McCollum 3 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,2.0,C. McCollum,203468.0,3.0,,,,,,,,,,
179,PT11M05.00S,2022-11-05T01:13:57.9Z,2,REGULAR,3pt,Jump Shot,[],1631116,31.882391590013142,29.901960784313726,1610612744,28,27,2022-11-05T01:14:06Z,1760000,100.0,247.0,1,left,MISS P. Baldwin Jr. 26' 3PT,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
180,PT11M00.00S,2022-11-05T01:14:02.9Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,28,27,2022-11-05T01:14:06Z,1770000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,179.0,2.0,1.0,1.0,,,,,,,,,,,,,,
181,PT10M57.00S,2022-11-05T01:14:06.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629627,93.24901445466492,48.77450980392157,1610612740,30,27,2022-11-05T01:14:13Z,1780000,-6.0,11.0,1,right,Z. Williamson cutting DUNK (7 PTS) (T. Murphy III 2 AST),"[1629627, 1630530]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,7.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,
183,PT10M45.00S,2022-11-05T01:14:17.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,30.962549277266753,68.87254901960785,1610612744,30,27,2022-11-05T01:18:07Z,1800000,-94.0,239.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
184,PT10M42.00S,2022-11-05T01:14:20.2Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,30,27,2022-11-05T01:14:22Z,1810000,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT10M40.00S,2022-11-05T01:14:22.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,75.77201051248358,87.5,1610612740,33,27,2022-11-05T01:18:56Z,1820000,188.0,175.0,1,right,J. Alvarado 25' 3PT running pullup (7 PTS) (Z. Williamson 1 AST),"[1630631, 1629627]",1610612740.0,NOP,running pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,7.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,
187,PT10M39.00S,2022-11-05T01:14:35.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,33,27,2022-11-05T01:14:35Z,1840000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M39.00S,2022-11-05T01:16:49.4Z,2,REGULAR,substitution,out,[],203210,,,1610612744,33,27,2022-11-05T01:16:58Z,1850000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M39.00S,2022-11-05T01:16:49.4Z,2,REGULAR,substitution,out,[],1631157,,,1610612744,33,27,2022-11-05T01:16:58Z,1860000,,,0,,SUB out: R. Rollins,[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M39.00S,2022-11-05T01:16:49.4Z,2,REGULAR,substitution,in,[],1630237,,,1610612744,33,27,2022-11-05T01:16:58Z,1870000,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M39.00S,2022-11-05T01:16:49.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,33,27,2022-11-05T01:16:58Z,1880000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M17.00S,2022-11-05T01:17:39.0Z,2,REGULAR,turnover,bad pass,[],1630237,,,1610612744,33,27,2022-11-05T01:17:43Z,1890000,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 1630530]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Murphy III,1630530.0
193,PT10M17.00S,2022-11-05T01:17:39.0Z,2,REGULAR,steal,,[],1630530,,,1610612740,33,27,2022-11-05T01:17:41Z,1900000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M03.00S,2022-11-05T01:17:57.9Z,2,REGULAR,foul,personal,[],1630237,,,1610612740,33,27,2022-11-05T01:18:03Z,1910000,,,0,,A. Lamb personal FOUL (1 PF),"[1630237, 1626204]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2715.0,1.0,0.0,Nance Jr.,1626204.0,,,,,
196,PT09M58.00S,2022-11-05T01:18:23.1Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612740,33,27,2022-11-05T01:18:31Z,1930000,,,0,,K. Looney shooting personal FOUL (2 PF) (Williamson 2 FT),"[1626172, 1629627]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,2.0,0.0,Williamson,1629627.0,,,,,
198,PT09M58.00S,2022-11-05T01:18:43.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,33,27,2022-11-05T01:18:43Z,1950000,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT09M58.00S,2022-11-05T01:18:43.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,33,27,2022-11-05T01:18:43Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,
200,PT09M58.00S,2022-11-05T01:18:58.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,34,27,2022-11-05T01:18:58Z,1970000,,,0,,Z. Williamson Free Throw 2 of 2 (8 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
201,PT09M47.00S,2022-11-05T01:19:11.0Z,2,REGULAR,3pt,Jump Shot,[],1630541,20.97568988173456,10.53921568627451,1610612744,34,27,2022-11-05T01:19:16Z,1980000,197.0,145.0,1,left,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,24.47,Missed,,,,,,,,,,,,,,,,,,
202,PT09M44.00S,2022-11-05T01:19:14.0Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,34,27,2022-11-05T01:19:16Z,1990000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,201.0,3.0,2.0,1.0,,,,,,,,,,,,,,
203,PT09M33.00S,2022-11-05T01:19:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,45.09803921568628,1610612740,36,27,2022-11-05T01:19:28Z,2000000,-25.0,6.0,1,right,Z. Williamson Layup (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,10.0,,,,,,,,,,,,,
204,PT09M21.00S,2022-11-05T01:19:37.3Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,36,27,2022-11-05T01:19:45Z,2010000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1630631]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Alvarado,1630631.0
205,PT09M21.00S,2022-11-05T01:19:37.3Z,2,REGULAR,steal,,[],1630631,,,1610612740,36,27,2022-11-05T01:19:40Z,2020000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
206,PT09M19.00S,2022-11-05T01:19:41.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,93.77463863337714,49.01960784313725,1610612740,38,27,2022-11-05T01:22:24Z,2030000,-5.0,6.0,1,right,Z. Williamson running DUNK (12 PTS) (J. Alvarado 1 AST),"[1629627, 1630631]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,12.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,
208,PT09M19.00S,2022-11-05T01:19:50.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,38,27,2022-11-05T01:19:50Z,2050000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M19.00S,2022-11-05T01:22:16.1Z,2,REGULAR,substitution,out,[],1631116,,,1610612744,38,27,2022-11-05T01:22:19Z,2060000,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M19.00S,2022-11-05T01:22:16.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,38,27,2022-11-05T01:22:19Z,2070000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M56.00S,2022-11-05T01:22:57.0Z,2,REGULAR,2pt,Jump Shot,[],1630237,6.176084099868594,8.60140931372549,1610612744,38,29,2022-11-05T01:23:07Z,2080000,207.0,6.0,1,left,A. Lamb 20' Jump Shot (4 PTS) (J. Poole 2 AST),"[1630237, 1629673]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Right,20.71,Made,,,,,4.0,J. Poole,1629673.0,2.0,,,,,,,,,,
213,PT08M41.00S,2022-11-05T01:23:41.3Z,2,REGULAR,jumpball,recovered,[],1626172,,,1610612740,38,29,2022-11-05T01:23:41Z,2100000,,,0,,Jump Ball A. Lamb vs. J. Alvarado: Tip to K. Looney,"[1626172, 1630237, 1630631]",1610612744.0,GSW,heldball,K. Looney,1626172.0,Looney,K. Looney,Lamb,1630237.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,,,,,,
216,PT08M41.00S,2022-11-05T01:23:41.3Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,38,29,2022-11-05T01:25:43Z,2130000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1630237]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Lamb,1630237.0
217,PT08M41.00S,2022-11-05T01:23:41.3Z,2,REGULAR,steal,,[],1630237,,,1610612744,38,29,2022-11-05T01:23:41Z,2140000,,,0,,A. Lamb STEAL (2 STL),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
218,PT08M19.00S,2022-11-05T01:24:02.9Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,38,29,2022-11-05T01:24:14Z,2150000,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 203468]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0
219,PT08M19.00S,2022-11-05T01:24:02.9Z,2,REGULAR,steal,,[],203468,,,1610612740,38,29,2022-11-05T02:48:41Z,2160000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M14.00S,2022-11-05T01:24:08.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203468,71.04139290407359,75.24509803921569,1610612740,38,29,2022-11-05T01:24:21Z,2170000,126.0,220.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
221,PT08M08.00S,2022-11-05T01:24:13.2Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,38,29,2022-11-05T01:24:13Z,2180000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,220.0,3.0,2.0,1.0,,,,,,,,,,,,,,
222,PT08M05.00S,2022-11-05T01:24:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630541,5.863994743758213,46.568627450980394,1610612744,38,31,2022-11-05T01:24:29Z,2190000,17.0,3.0,1,left,M. Moody running Layup (6 PTS) (A. Lamb 1 AST),"[1630541, 1630237]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,6.0,A. Lamb,1630237.0,1.0,,,,,,,,,,
224,PT08M05.00S,2022-11-05T01:24:23.0Z,2,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612744,38,31,2022-11-05T01:24:45Z,2210000,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Moody 1 FT),"[1630530, 1630541]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,1.0,0.0,Moody,1630541.0,,,,,
226,PT08M05.00S,2022-11-05T01:24:33.7Z,2,REGULAR,substitution,out,[],1630631,,,1610612744,38,31,2022-11-05T01:25:43Z,2230000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M05.00S,2022-11-05T01:24:33.7Z,2,REGULAR,substitution,out,[],1630530,,,1610612744,38,31,2022-11-05T01:25:43Z,2240000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M05.00S,2022-11-05T01:24:33.7Z,2,REGULAR,substitution,in,[],1628984,,,1610612744,38,31,2022-11-05T01:25:43Z,2250000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M05.00S,2022-11-05T01:24:33.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612744,38,31,2022-11-05T01:25:43Z,2260000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M05.00S,2022-11-05T01:24:53.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630541,,,1610612744,38,32,2022-11-05T01:24:53Z,2270000,,,0,,M. Moody Free Throw 1 of 1 (7 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
231,PT07M54.00S,2022-11-05T01:25:04.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,94.43166885676742,49.26470588235294,1610612740,40,32,2022-11-05T01:25:11Z,2280000,-4.0,0.0,1,right,L. Nance Jr. cutting DUNK (4 PTS) (D. Graham 1 AST),"[1626204, 1628984]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,4.0,D. Graham,1628984.0,1.0,,,,,,,,,,
233,PT07M39.00S,2022-11-05T01:25:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.258212877792378,50.73529411764706,1610612744,40,34,2022-11-05T01:28:22Z,2300000,-4.0,6.0,1,left,J. Kuminga driving DUNK (6 PTS) (J. Poole 3 AST),"[1630228, 1629673]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,6.0,J. Poole,1629673.0,3.0,,,,,,,,,,
235,PT07M18.00S,2022-11-05T01:25:41.0Z,2,REGULAR,3pt,Jump Shot,[],203468,66.5735873850197,36.029411764705884,1610612740,43,34,2022-11-05T01:25:45Z,2320000,-70.0,262.0,1,right,C. McCollum 27' 3PT  (3 PTS) (D. Graham 2 AST),"[203468, 1628984]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,27.09,Made,,,,,3.0,D. Graham,1628984.0,2.0,,,,,,,,,,
237,PT07M06.00S,2022-11-05T01:25:53.8Z,2,REGULAR,3pt,Jump Shot,[],1630228,10.85742444152431,2.2058823529411766,1610612744,43,37,2022-11-05T01:26:00Z,2340000,239.0,50.0,1,left,J. Kuminga 24' 3PT  (9 PTS) (A. Lamb 2 AST),"[1630228, 1630237]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,24.41,Made,,,,,9.0,A. Lamb,1630237.0,2.0,,,,,,,,,,
239,PT06M50.00S,2022-11-05T01:26:11.4Z,2,REGULAR,turnover,traveling,[],1630529,,,1610612740,43,37,2022-11-05T01:26:19Z,2360000,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628953.0,,,,,,,1.0,,
240,PT06M50.00S,2022-11-05T01:26:15.3Z,2,REGULAR,substitution,out,[],1629627,,,1610612744,43,37,2022-11-05T01:26:24Z,2370000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M50.00S,2022-11-05T01:26:15.3Z,2,REGULAR,substitution,out,[],1626204,,,1610612744,43,37,2022-11-05T01:26:24Z,2380000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M50.00S,2022-11-05T01:26:15.3Z,2,REGULAR,substitution,in,[],202685,,,1610612744,43,37,2022-11-05T01:26:24Z,2390000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2022-11-05T01:26:15.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612744,43,37,2022-11-05T01:26:24Z,2400000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2022-11-05T01:26:45.1Z,2,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612744,43,37,2022-11-05T01:26:55Z,2410000,,,0,,B. Ingram shooting personal FOUL (2 PF) (Poole 2 FT),"[1627742, 1629673]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628953.0,2.0,0.0,Poole,1629673.0,,,,,
246,PT06M35.00S,2022-11-05T01:27:08.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612744,43,38,2022-11-05T01:27:08Z,2430000,,,0,,J. Poole Free Throw 1 of 2 (9 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
247,PT06M35.00S,2022-11-05T01:27:24.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612744,43,39,2022-11-05T01:27:24Z,2440000,,,0,,J. Poole Free Throw 2 of 2 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
248,PT06M26.00S,2022-11-05T01:27:34.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,74.19513797634691,12.5,1610612740,43,39,2022-11-05T01:27:41Z,2450000,-188.0,190.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
249,PT06M21.00S,2022-11-05T01:27:39.3Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,43,39,2022-11-05T01:27:41Z,2460000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,,,
250,PT06M05.00S,2022-11-05T01:27:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,18.2161629434954,49.754901960784316,1610612744,43,41,2022-11-05T01:28:00Z,2470000,1.0,119.0,1,left,J. Kuminga 11' fadeaway Jump Shot (11 PTS),[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,,,,,11.0,,,,,,,,,,,,,
251,PT05M51.00S,2022-11-05T01:28:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.30026281208936,52.450980392156865,1610612740,45,41,2022-11-05T01:28:13Z,2480000,12.0,1.0,1,right,C. McCollum driving finger roll Layup (5 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,5.0,,,,,,,,,,,,,
252,PT05M32.00S,2022-11-05T01:28:33.6Z,2,REGULAR,foul,personal,[],1630529,,,1610612744,45,41,2022-11-05T01:28:50Z,2490000,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1629673]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2715.0,2.0,0.0,Poole,1629673.0,,,,,
254,PT05M21.00S,2022-11-05T01:29:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630237,31.488173455978973,58.57843137254902,1610612744,45,44,2022-11-05T01:31:48Z,2510000,-43.0,243.0,1,left,A. Lamb 24' 3PT step back (7 PTS) (J. Poole 4 AST),"[1630237, 1629673]",1610612744.0,GSW,step back,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Center,24.73,Made,,,,,7.0,J. Poole,1629673.0,4.0,,,,,,,,,,
256,PT05M01.00S,2022-11-05T01:29:22.4Z,2,REGULAR,3pt,Jump Shot,[],1627742,93.64323258869908,5.392156862745098,1610612740,48,44,2022-11-05T01:29:35Z,2530000,-223.0,7.0,1,right,B. Ingram 3PT  (13 PTS) (D. Graham 3 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,22.31,Made,,,,,13.0,D. Graham,1628984.0,3.0,,,,,,,,,,
258,PT05M00.00S,2022-11-05T01:29:34.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,48,44,2022-11-05T01:29:34Z,2550000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M00.00S,2022-11-05T01:30:36.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,48,44,2022-11-05T01:30:51Z,2560000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M00.00S,2022-11-05T01:30:36.3Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,48,44,2022-11-05T01:30:51Z,2570000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M00.00S,2022-11-05T01:30:36.3Z,2,REGULAR,substitution,in,[],1630164,,,1610612744,48,44,2022-11-05T01:30:51Z,2580000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M00.00S,2022-11-05T01:30:36.3Z,2,REGULAR,substitution,in,[],1629660,,,1610612744,48,44,2022-11-05T01:30:51Z,2590000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M44.00S,2022-11-05T01:31:12.4Z,2,REGULAR,3pt,Jump Shot,[],1630237,33.459264126149804,44.11764705882353,1610612744,48,47,2022-11-05T01:31:18Z,2600000,29.0,262.0,1,left,A. Lamb 26' 3PT  (10 PTS) (J. Kuminga 1 AST),"[1630237, 1630228]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Center,26.36,Made,,,,,10.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,
265,PT04M24.00S,2022-11-05T01:31:30.9Z,2,REGULAR,3pt,Jump Shot,[],1627742,85.9395532194481,4.434742647058823,1610612740,48,47,2022-11-05T01:31:38Z,2620000,-228.0,80.0,1,right,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,,
