actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
520,PT07M18.00S,2022-10-26T01:28:58.8Z,4,REGULAR,3pt,Jump Shot,[],1628984,28.597240473061763,21.568627450980394,1610612740,101,100,2022-10-26T01:29:02Z,5070000,142.0,216.0,1,left,D. Graham 25' 3PT  (9 PTS) (L. Nance Jr. 1 AST),"[1628984, 1626204]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.89,Made,9.0,,,,,,,,,,L. Nance Jr.,1626204.0,1.0,,,,,
522,PT06M57.00S,2022-10-26T01:29:18.9Z,4,REGULAR,3pt,Jump Shot,[],203493,74.19513797634691,12.254901960784313,1610612742,101,100,2022-10-26T01:29:50Z,5090000,-189.0,190.0,1,right,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
523,PT06M55.00S,2022-10-26T01:29:20.9Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,101,100,2022-10-26T01:29:50Z,5100000,,,0,,N. Marshall REBOUND (Off:2 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,522.0,3.0,1.0,2.0,,,,,,,,
524,PT06M55.00S,2022-10-26T01:29:31.5Z,4,REGULAR,foul,personal,[],203493,,,1610612740,101,100,2022-10-26T01:29:36Z,5110000,,,0,,R. Bullock personal FOUL (3 PF),"[203493, 1630230]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,,,101283.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,
526,PT06M55.00S,2022-10-26T01:29:40.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612740,101,100,2022-10-26T01:29:44Z,5130000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M55.00S,2022-10-26T01:29:40.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612740,101,100,2022-10-26T01:29:44Z,5140000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M38.00S,2022-10-26T01:30:09.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,14.14257555847569,97.05882352941177,1610612740,104,100,2022-10-26T01:30:18Z,5150000,-235.0,80.0,1,left,T. Murphy III 24' 3PT  (20 PTS) (C. McCollum 9 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,24.87,Made,20.0,,,,,,,,,,C. McCollum,203468.0,9.0,,,,,
530,PT06M25.00S,2022-10-26T01:30:28.8Z,4,REGULAR,foul,offensive,[],1628467,,,1610612742,104,100,2022-10-26T01:30:45Z,5170000,,,0,,M. Kleber off-the-ball offensive FOUL (1 PF),"[1628467, 1630230]",1610612742.0,DAL,off-the-ball,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Right,,,,1198.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,
532,PT06M25.00S,2022-10-26T01:30:28.8Z,4,REGULAR,turnover,offensive foul,[],1628467,,,1610612742,104,100,2022-10-26T01:30:28Z,5190000,,,0,,M. Kleber offensive foul TURNOVER (2 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Right,,,,1198.0,,,,,,,,,,,,,,2.0,,
533,PT06M07.00S,2022-10-26T01:30:59.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,28.597240473061763,20.588235294117645,1610612740,104,100,2022-10-26T01:31:07Z,5200000,147.0,216.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
534,PT06M00.00S,2022-10-26T01:31:06.8Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,104,100,2022-10-26T01:31:07Z,5210000,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,533.0,5.0,4.0,1.0,,,,,,,,
535,PT06M00.00S,2022-10-26T01:31:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630530,5.590000152587891,50.0,1610612740,106,100,2022-10-26T01:31:06Z,5220000,0.0,0.0,1,left,T. Murphy III tip Layup (22 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,0.0,Made,22.0,,,,,,,,,,,,,,,,,
536,PT05M45.00S,2022-10-26T01:31:20.8Z,4,REGULAR,3pt,Jump Shot,[],203493,86.41590013140605,4.411764705882353,1610612742,106,100,2022-10-26T01:31:34Z,5230000,-228.0,75.0,1,right,MISS R. Bullock 24' step back 3PT,[203493],1610612742.0,DAL,step back,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
537,PT05M36.00S,2022-10-26T01:31:29.8Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,106,100,2022-10-26T01:31:34Z,5240000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,536.0,1.0,1.0,0.0,,,,,,,,
538,PT05M25.00S,2022-10-26T01:31:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,6.1268068331143235,54.65686274509803,1610612740,106,100,2022-10-26T01:36:49Z,5250000,-23.0,5.0,1,left,MISS C. McCollum driving floating bank Shot,[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
539,PT05M25.00S,2022-10-26T01:31:42.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,106,100,2022-10-26T01:31:47Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,538.0,,,,,,,,,,,
543,PT04M59.00S,2022-10-26T01:32:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.51182654402102,53.431372549019606,1610612742,106,102,2022-10-26T01:37:18Z,5280000,17.0,8.0,1,right,S. Dinwiddie driving Layup (24 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.92,Made,24.0,,,,,,,,,,,,,,,,,
544,PT04M40.00S,2022-10-26T01:32:58.0Z,4,REGULAR,3pt,Jump Shot,[],1628984,30.962549277266753,68.38235294117648,1610612740,109,102,2022-10-26T01:33:29Z,5290000,-92.0,239.0,1,left,D. Graham 25' 3PT  (12 PTS) (C. McCollum 10 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,25.56,Made,12.0,,,,,,,,,,C. McCollum,203468.0,10.0,,,,,
546,PT04M21.00S,2022-10-26T01:33:15.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.96780551905388,26.715686274509803,1610612742,109,102,2022-10-26T01:33:32Z,5310000,-116.0,258.0,1,right,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,28.3,Missed,,,,,,,,,,,,,,,,,,
547,PT04M21.00S,2022-10-26T01:33:15.9Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,109,102,2022-10-26T01:33:32Z,5320000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,,,546.0,4.0,3.0,1.0,,,,,,,,
548,PT04M14.00S,2022-10-26T01:33:23.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,69.99014454664915,18.137254901960784,1610612742,109,105,2022-10-26T01:33:36Z,5330000,-159.0,230.0,1,right,M. Kleber 27' 3PT  (5 PTS) (L. Doncic 7 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,27.95,Made,5.0,,,,,,,,,,L. Doncic,1629029.0,7.0,,,,,
550,PT03M46.00S,2022-10-26T01:33:53.9Z,4,REGULAR,3pt,Jump Shot,[],1630230,16.63929040735874,5.637254901960785,1610612740,109,105,2022-10-26T01:34:25Z,5350000,222.0,104.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
551,PT03M40.00S,2022-10-26T01:33:59.9Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,109,105,2022-10-26T01:34:25Z,5360000,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,550.0,4.0,3.0,1.0,,,,,,,,
552,PT03M27.00S,2022-10-26T01:34:15.0Z,4,REGULAR,foul,personal,[],1626204,,,1610612742,109,105,2022-10-26T01:34:27Z,5370000,,,0,,L. Nance Jr. personal FOUL (3 PF),"[1626204, 1629029]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,,101283.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,,,
554,PT03M27.00S,2022-10-26T01:34:32.5Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,109,105,2022-10-26T01:34:39Z,5390000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M27.00S,2022-10-26T01:34:32.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,109,105,2022-10-26T01:34:39Z,5400000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M14.00S,2022-10-26T01:34:50.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,73.27529566360053,11.519607843137255,1610612742,109,105,2022-10-26T01:35:11Z,5410000,-192.0,199.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,27.66,Missed,,,,,,,,,,,,,,,,,,
557,PT03M11.00S,2022-10-26T01:34:53.4Z,4,REGULAR,rebound,offensive,[],203493,,,1610612742,109,105,2022-10-26T01:35:02Z,5420000,,,0,,R. Bullock REBOUND (Off:1 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,556.0,4.0,3.0,1.0,,,,,,,,
558,PT03M10.00S,2022-10-26T01:34:55.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,64.99671484888306,48.529411764705884,1610612742,109,105,2022-10-26T01:35:06Z,5430000,-7.0,277.0,1,right,MISS S. Dinwiddie 27' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
559,PT03M08.00S,2022-10-26T01:34:57.3Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,109,105,2022-10-26T01:35:06Z,5440000,,,0,,M. Kleber REBOUND (Off:2 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,,,,,,,558.0,5.0,3.0,2.0,,,,,,,,
560,PT03M08.00S,2022-10-26T01:35:05.4Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612742,109,105,2022-10-26T01:35:24Z,5450000,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Kleber 2 FT),"[1630530, 1628467]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,1198.0,3.0,0.0,Kleber,1628467.0,,,,,,,,,,,,
562,PT03M08.00S,2022-10-26T01:35:27.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,109,106,2022-10-26T01:35:27Z,5470000,,,0,,M. Kleber Free Throw 1 of 2 (6 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
563,PT03M08.00S,2022-10-26T01:35:37.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,109,106,2022-10-26T01:35:37Z,5480000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M08.00S,2022-10-26T01:39:06.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,109,107,2022-10-26T01:39:07Z,5490000,,,0,,M. Kleber Free Throw 2 of 2 (7 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
565,PT02M55.00S,2022-10-26T01:39:24.4Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,109,107,2022-10-26T01:41:54Z,5500000,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (3 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,2003.0,,,,,,,,,,,,,,3.0,,
567,PT02M36.00S,2022-10-26T01:40:05.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,74.58935611038108,84.80392156862744,1610612742,109,107,2022-10-26T01:40:19Z,5520000,174.0,186.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
568,PT02M33.00S,2022-10-26T01:40:08.2Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,109,107,2022-10-26T01:40:08Z,5530000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,567.0,1.0,1.0,0.0,,,,,,,,
569,PT02M16.00S,2022-10-26T01:40:24.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,5.338370565045992,49.754901960784316,1610612740,111,107,2022-10-26T01:40:30Z,5540000,1.0,-2.0,1,left,L. Nance Jr. cutting DUNK (11 PTS) (C. McCollum 11 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.26,Made,11.0,,,,,,,,,,C. McCollum,203468.0,11.0,,,,,
571,PT01M54.00S,2022-10-26T01:40:46.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203493,92.72339027595268,35.78431372549019,1610612742,111,107,2022-10-26T01:40:52Z,5560000,-71.0,16.0,1,right,MISS R. Bullock 7' driving floating Shot,[203493],1610612742.0,DAL,driving floating,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
572,PT01M52.00S,2022-10-26T01:40:48.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,111,107,2022-10-26T01:40:52Z,5570000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,571.0,2.0,2.0,0.0,,,,,,,,
573,PT01M35.00S,2022-10-26T01:41:09.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612740,111,107,2022-10-26T01:41:16Z,5580000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Graham 2 FT),"[1628467, 1628984]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,1198.0,2.0,0.0,Graham,1628984.0,,,,,,,,,,,,
575,PT01M35.00S,2022-10-26T01:41:42.8Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,111,107,2022-10-26T01:41:42Z,5600000,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
576,PT01M35.00S,2022-10-26T01:41:42.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,111,107,2022-10-26T01:41:42Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,
577,PT01M35.00S,2022-10-26T01:41:46.8Z,4,REGULAR,substitution,out,[],1628467,,,1610612740,111,107,2022-10-26T01:41:50Z,5620000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M35.00S,2022-10-26T01:41:46.8Z,4,REGULAR,substitution,in,[],1626174,,,1610612740,111,107,2022-10-26T01:41:50Z,5630000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M35.00S,2022-10-26T01:42:10.0Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,112,107,2022-10-26T01:42:10Z,5640000,,,0,,D. Graham Free Throw 2 of 2 (13 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
580,PT01M18.00S,2022-10-26T01:42:36.3Z,4,REGULAR,foul,personal,[],1626204,,,1610612742,112,107,2022-10-26T01:42:48Z,5650000,,,0,,L. Nance Jr. personal FOUL (4 PF),"[1626204, 1629029]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,1198.0,4.0,0.0,Doncic,1629029.0,,,,,,,,,,,,
582,PT01M10.00S,2022-10-26T01:42:57.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.3107752956636,35.78431372549019,1610612742,112,107,2022-10-26T01:43:08Z,5670000,-71.0,264.0,1,right,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.36,Missed,,,,,,,,,,,,,,,,,,
583,PT01M06.00S,2022-10-26T01:43:01.9Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612742,112,107,2022-10-26T01:43:08Z,5680000,,,0,,C. Wood REBOUND (Off:2 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,,582.0,5.0,3.0,2.0,,,,,,,,
584,PT00M56.60S,2022-10-26T01:43:12.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,91.5407358738502,45.588235294117645,1610612742,112,107,2022-10-26T01:43:30Z,5690000,-22.0,27.0,1,right,MISS D. Finney-Smith Layup,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
585,PT00M55.40S,2022-10-26T01:43:13.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,112,107,2022-10-26T01:43:30Z,5700000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,584.0,,,,,,,,,,,
587,PT00M38.20S,2022-10-26T01:43:40.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,25.969119579500656,79.65686274509804,1610612740,112,107,2022-10-26T01:43:46Z,5720000,-148.0,192.0,1,left,MISS D. Graham 24' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,24.23,Missed,,,,,,,,,,,,,,,,,,
588,PT00M36.90S,2022-10-26T01:43:41.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,112,107,2022-10-26T01:43:46Z,5730000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,587.0,,,,,,,,,,,
590,PT00M36.90S,2022-10-26T01:43:53.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,112,107,2022-10-26T01:43:53Z,5750000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M30.80S,2022-10-26T01:45:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.1688567674113,54.41176470588235,1610612742,112,109,2022-10-26T01:45:45Z,5760000,22.0,2.0,1,right,L. Doncic driving Layup (35 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.22,Made,35.0,,,,,,,,,,,,,,,,,
592,PT00M13.20S,2022-10-26T01:46:02.0Z,4,REGULAR,2pt,Jump Shot,[],203468,24.917871222076215,62.5,1610612740,112,109,2022-10-26T01:46:59Z,5770000,-62.0,182.0,1,left,MISS C. McCollum 19' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,19.21,Missed,,,,,,,,,,,,,,,,,,
593,PT00M09.00S,2022-10-26T01:46:06.2Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,112,109,2022-10-26T01:46:06Z,5780000,,,0,,R. Bullock REBOUND (Off:1 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,,,,,,592.0,5.0,4.0,1.0,,,,,,,,
594,PT00M04.00S,2022-10-26T01:46:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.1688567674113,45.83333333333333,1610612742,112,111,2022-10-26T01:46:19Z,5790000,-21.0,2.0,1,right,L. Doncic driving Layup (37 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.09,Made,37.0,,,,,,,,,,,,,,,,,
595,PT00M04.00S,2022-10-26T01:46:25.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,112,111,2022-10-26T01:46:25Z,5800000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M04.00S,2022-10-26T01:47:17.3Z,4,REGULAR,substitution,out,[],1629029,,,1610612740,112,111,2022-10-26T01:47:36Z,5810000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M04.00S,2022-10-26T01:47:17.3Z,4,REGULAR,substitution,in,[],1628467,,,1610612740,112,111,2022-10-26T01:47:36Z,5820000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M03.20S,2022-10-26T01:47:57.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612740,112,111,2022-10-26T01:48:20Z,5830000,,,0,,R. Bullock personal FOUL (4 PF) (Graham 2 FT),"[203493, 1628984]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,,2003.0,4.0,0.0,Graham,1628984.0,,,,,,,,,,,,
600,PT00M03.20S,2022-10-26T01:48:23.1Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,113,111,2022-10-26T01:48:23Z,5850000,,,0,,D. Graham Free Throw 1 of 2 (14 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
601,PT00M03.20S,2022-10-26T01:48:23.1Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,113,111,2022-10-26T01:48:47Z,5860000,,,0,,MISS D. Graham Free Throw 2 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
602,PT00M02.90S,2022-10-26T01:48:23.4Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,113,111,2022-10-26T01:52:15Z,5870000,,,0,,C. Wood REBOUND (Off:2 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,601.0,6.0,4.0,2.0,,,,,,,,
604,PT00M02.90S,2022-10-26T01:49:27.8Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,113,111,2022-10-26T01:49:38Z,5907500,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M02.90S,2022-10-26T01:49:27.8Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,113,111,2022-10-26T01:49:38Z,5908750,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M02.90S,2022-10-26T01:48:47.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,113,111,2022-10-26T01:52:22Z,5909375,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M00.40S,2022-10-26T01:50:13.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.72733245729303,3.9215686274509802,1610612742,113,111,2022-10-26T01:50:25Z,5910000,-230.0,232.0,1,right,MISS L. Doncic 32' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,32.7,Missed,,,,,,,,,,,,,,,,,,
607,PT00M00.40S,2022-10-26T01:50:13.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,113,111,2022-10-26T01:50:25Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,606.0,,,,,,,,,,,
608,PT00M00.00S,2022-10-26T01:50:25.8Z,4,REGULAR,period,end,[],0,,,1610612742,113,111,2022-10-26T01:50:25Z,5930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M00.00S,2022-10-26T01:50:30.5Z,4,REGULAR,game,end,[],0,,,0,113,111,2022-10-26T01:50:30Z,5940000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
