actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
403,PT07M33.00S,2022-11-29T02:27:00.5Z,3,REGULAR,3pt,Jump Shot,[],1629652,6.521024967148489,5.392156862745098,1610612760,66,58,2022-11-29T02:27:04Z,4000000,False,223.0,9.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,,,22.32,Missed,,,,,,,,,,
404,PT07M30.00S,2022-11-29T02:27:03.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,66,58,2022-11-29T02:27:04Z,4010000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,,,,,,,,,403.0,9.0,6.0,3.0,,,,,,
405,PT07M16.00S,2022-11-29T02:27:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,44.36274509803921,1610612740,68,58,2022-11-29T02:27:22Z,4020000,False,-28.0,6.0,1,right,Z. Williamson driving Layup (12 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.88,Made,,,,,12.0,,,,,
406,PT07M03.00S,2022-11-29T02:27:30.4Z,3,REGULAR,2pt,Jump Shot,[],1630581,7.835085413929041,79.41176470588235,1610612760,68,58,2022-11-29T02:27:35Z,4030000,False,-147.0,21.0,1,left,MISS J. Giddey 14' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,14.86,Missed,,,,,,,,,,
407,PT06M59.00S,2022-11-29T02:27:34.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,68,58,2022-11-29T02:27:35Z,4040000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,406.0,3.0,1.0,2.0,,,,,,
408,PT06M51.00S,2022-11-29T02:27:42.7Z,3,REGULAR,3pt,Jump Shot,[],1630530,95.3515111695138,95.34313725490196,1610612740,68,58,2022-11-29T02:27:53Z,4050000,False,227.0,-9.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,,,,,22.69,Missed,,,,,,,,,,
409,PT06M47.00S,2022-11-29T02:27:46.7Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,68,58,2022-11-29T02:27:53Z,4060000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,,,,,,,,408.0,8.0,5.0,3.0,,,,,,
410,PT06M42.00S,2022-11-29T02:27:52.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,8.623521681997373,51.470588235294116,1610612760,68,58,2022-11-29T02:31:07Z,4070000,False,-7.0,29.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630529]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,2.95,Missed,,,,,,,,,Jones,1630529.0
411,PT06M42.00S,2022-11-29T02:27:52.4Z,3,REGULAR,block,,[],1630529,,,1610612760,68,58,2022-11-29T02:28:40Z,4080000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT06M42.00S,2022-11-29T02:27:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,68,58,2022-11-29T02:28:05Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,410.0,,,,,,,,,
414,PT06M42.00S,2022-11-29T02:28:03.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,68,58,2022-11-29T02:28:03Z,4110000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M39.00S,2022-11-29T02:31:09.9Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,68,58,2022-11-29T02:31:16Z,4120000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1630631]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,3.0,Alvarado,1630631.0,,,,,,,,,,,,
416,PT06M39.00S,2022-11-29T02:31:09.9Z,3,REGULAR,steal,,[],1630631,,,1610612740,68,58,2022-11-29T02:31:11Z,4130000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT06M37.00S,2022-11-29T02:31:14.5Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,68,58,2022-11-29T02:31:20Z,4140000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (2 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,204058.0,,,,,2.0,,,,,,,,,,,,,,
418,PT06M19.00S,2022-11-29T02:31:37.3Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,68,58,2022-11-29T02:31:44Z,4150000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (3 TO),"[1628983, 1630529]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,3.0,Jones,1630529.0,,,,,,,,,,,,
419,PT06M19.00S,2022-11-29T02:31:37.3Z,3,REGULAR,steal,,[],1630529,,,1610612740,68,58,2022-11-29T02:31:39Z,4160000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
420,PT05M59.00S,2022-11-29T02:32:00.2Z,3,REGULAR,foul,personal,[],1628983,,,1610612740,68,58,2022-11-29T02:32:31Z,4170000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 1629627]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,204058.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
422,PT05M59.00S,2022-11-29T02:32:06.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612740,68,58,2022-11-29T02:32:14Z,4190000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M59.00S,2022-11-29T02:32:06.8Z,3,REGULAR,substitution,in,[],1630544,,,1610612740,68,58,2022-11-29T02:32:14Z,4200000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M54.00S,2022-11-29T02:32:37.4Z,3,REGULAR,turnover,traveling,[],1629627,,,1610612740,68,58,2022-11-29T02:32:47Z,4220000,False,,,0,,Z. Williamson traveling TURNOVER (2 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,2.0,,,,,,,,,,,,,,
426,PT05M40.00S,2022-11-29T02:32:58.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,5.469776609724048,46.32352941176471,1610612760,68,60,2022-11-29T02:33:02Z,4230000,False,18.0,-1.0,1,left,L. Dort driving Layup (5 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,1.84,Made,,,,,5.0,,,,,
427,PT05M16.00S,2022-11-29T02:33:21.6Z,3,REGULAR,3pt,Jump Shot,[],1630530,65.65374507227332,59.068627450980394,1610612740,71,60,2022-11-29T02:33:29Z,4240000,False,45.0,270.0,1,right,T. Murphy III 27' 3PT  (12 PTS) (Z. Williamson 8 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,27.42,Made,,,,,12.0,Z. Williamson,1629627.0,8.0,,
429,PT05M00.00S,2022-11-29T02:33:39.1Z,3,REGULAR,3pt,Jump Shot,[],1630544,22.683968462549277,90.19607843137256,1610612760,71,60,2022-11-29T02:33:50Z,4260000,False,-201.0,161.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.73,Missed,,,,,,,,,,
430,PT04M55.00S,2022-11-29T02:33:44.1Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612760,71,60,2022-11-29T02:33:50Z,4270000,False,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,429.0,9.0,5.0,4.0,,,,,,
432,PT04M46.00S,2022-11-29T02:33:59.0Z,3,REGULAR,substitution,out,[],1630631,,,1610612760,71,60,2022-11-29T02:34:16Z,4290000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M46.00S,2022-11-29T02:33:59.0Z,3,REGULAR,substitution,out,[],202685,,,1610612760,71,60,2022-11-29T02:34:16Z,4300000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M46.00S,2022-11-29T02:33:59.0Z,3,REGULAR,substitution,out,[],1630197,,,1610612760,71,60,2022-11-29T02:34:16Z,4310000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M46.00S,2022-11-29T02:33:59.0Z,3,REGULAR,substitution,in,[],1628984,,,1610612760,71,60,2022-11-29T02:34:16Z,4320000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M46.00S,2022-11-29T02:33:59.0Z,3,REGULAR,substitution,in,[],1626195,,,1610612760,71,60,2022-11-29T02:34:16Z,4330000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M46.00S,2022-11-29T02:33:59.0Z,3,REGULAR,substitution,in,[],1631114,,,1610612760,71,60,2022-11-29T02:34:16Z,4340000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M41.00S,2022-11-29T02:34:34.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630526,5.995400788436268,49.754901960784316,1610612760,71,62,2022-11-29T02:34:43Z,4350000,False,1.0,4.0,1,left,J. Robinson-Earl driving DUNK (7 PTS),[1630526],1610612760.0,OKC,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,0.41,Made,,,,,7.0,,,,,
439,PT04M19.00S,2022-11-29T02:34:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.93495400788436,47.549019607843135,1610612740,73,62,2022-11-29T02:35:08Z,4360000,False,-12.0,23.0,1,right,Z. Williamson driving finger roll Layup (14 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.63,Made,,,,,14.0,,,,,
440,PT04M04.00S,2022-11-29T02:35:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,8.229303547963205,50.73529411764706,1610612760,73,62,2022-11-29T02:35:15Z,4370000,False,-4.0,25.0,1,left,MISS J. Williams driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,2.52,Missed,,,,,,,,,,
441,PT04M00.00S,2022-11-29T02:35:15.3Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612760,73,62,2022-11-29T02:35:15Z,4380000,False,,,0,,J. Robinson-Earl REBOUND (Off:5 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,440.0,10.0,5.0,5.0,,,,,,
442,PT04M00.00S,2022-11-29T02:35:15.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,5.590000152587891,50.0,1610612760,73,62,2022-11-29T02:35:18Z,4390000,False,0.0,0.0,1,left,MISS J. Robinson-Earl tip Layup,[1630526],1610612760.0,OKC,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
443,PT04M00.00S,2022-11-29T02:35:15.1Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,73,62,2022-11-29T02:35:18Z,4400000,False,,,0,,W. Hernangomez REBOUND (Off:2 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,442.0,8.0,6.0,2.0,,,,,,
444,PT03M54.00S,2022-11-29T02:35:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,87.72996057818659,50.0,1610612740,75,62,2022-11-29T02:35:25Z,4410000,False,0.0,63.0,1,right,Z. Williamson 6' pullup bank Jump Shot (16 PTS),[1629627],1610612740.0,NOP,pullup bank,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.28,Made,,,,,16.0,,,,,
445,PT03M45.00S,2022-11-29T02:35:38.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,75,62,2022-11-29T02:35:38Z,4420000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M45.00S,2022-11-29T02:38:07.5Z,3,REGULAR,substitution,out,[],1629627,,,1610612760,75,62,2022-11-29T02:38:13Z,4430000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M45.00S,2022-11-29T02:38:07.5Z,3,REGULAR,substitution,out,[],1630530,,,1610612760,75,62,2022-11-29T02:38:13Z,4440000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M45.00S,2022-11-29T02:38:07.5Z,3,REGULAR,substitution,in,[],1630700,,,1610612760,75,62,2022-11-29T02:38:13Z,4450000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M45.00S,2022-11-29T02:38:07.5Z,3,REGULAR,substitution,in,[],202066,,,1610612760,75,62,2022-11-29T02:38:13Z,4460000,False,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M38.00S,2022-11-29T02:38:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,9.806176084099869,53.18627450980392,1610612760,75,64,2022-11-29T02:38:42Z,4470000,False,-16.0,40.0,1,left,L. Dort driving Layup (7 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,4.28,Made,,,,,7.0,,,,,
451,PT03M12.00S,2022-11-29T02:39:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.59198423127464,45.34313725490196,1610612740,75,64,2022-11-29T02:39:07Z,4480000,False,-23.0,17.0,1,right,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,2.89,Missed,,,,,,,,,,
452,PT03M09.00S,2022-11-29T02:39:05.4Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,75,64,2022-11-29T02:39:05Z,4490000,False,,,0,,J. Robinson-Earl REBOUND (Off:5 Def:6),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,451.0,11.0,6.0,5.0,,,,,,
453,PT03M03.00S,2022-11-29T02:39:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,10.85742444152431,40.931372549019606,1610612760,75,66,2022-11-29T02:39:18Z,4500000,False,45.0,50.0,1,left,S. Gilgeous-Alexander 6' driving floating bank Jump Shot (21 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.72,Made,,,,,21.0,,,,,
454,PT02M42.00S,2022-11-29T02:39:33.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626195,92.72339027595268,49.754901960784316,1610612740,77,66,2022-11-29T02:39:38Z,4510000,False,-1.0,16.0,1,right,W. Hernangomez DUNK (6 PTS) (D. Daniels 2 AST),"[1626195, 1630700]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,1.59,Made,,,,,6.0,D. Daniels,1630700.0,2.0,,
456,PT02M31.00S,2022-11-29T02:39:43.6Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,77,66,2022-11-29T02:40:20Z,4530000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (4 TO),"[1628983, 1630700]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,4.0,Daniels,1630700.0,,,,,,,,,,,,
457,PT02M31.00S,2022-11-29T02:39:43.6Z,3,REGULAR,steal,,[],1630700,,,1610612740,77,66,2022-11-29T02:39:45Z,4540000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
458,PT02M29.00S,2022-11-29T02:40:58.7Z,3,REGULAR,jumpball,recovered,[],1626195,,,1610612740,77,66,2022-11-29T02:41:35Z,4550000,False,,,0,,Jump Ball H. Jones vs. S. Gilgeous-Alexander: Tip to W. Hernangomez,"[1626195, 1630529, 1628983]",1610612740.0,NOP,heldball,W. Hernangomez,1626195.0,Hernangomez,W. Hernangomez,Jones,1630529.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,,,,,
462,PT02M29.00S,2022-11-29T02:41:04.4Z,3,REGULAR,substitution,out,[],1630526,,,1610612740,77,66,2022-11-29T02:41:13Z,4575000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M29.00S,2022-11-29T02:41:04.4Z,3,REGULAR,substitution,in,[],1631172,,,1610612740,77,66,2022-11-29T02:41:13Z,4577500,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M15.00S,2022-11-29T02:41:10.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,69.46452036793693,30.637254901960787,1610612740,77,66,2022-11-29T02:41:20Z,4580000,False,-97.0,235.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.37,Missed,,,,,,,,,,
464,PT02M11.00S,2022-11-29T02:41:14.1Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,77,66,2022-11-29T02:41:20Z,4590000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,461.0,4.0,2.0,2.0,,,,,,
465,PT02M05.00S,2022-11-29T02:41:20.0Z,3,REGULAR,3pt,Jump Shot,[],1629652,32.933639947437584,45.83333333333333,1610612760,77,69,2022-11-29T02:42:58Z,4600000,False,21.0,257.0,1,left,L. Dort 25' 3PT step back (10 PTS) (S. Gilgeous-Alexander 2 AST),"[1629652, 1628983]",1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,25.79,Made,,,,,10.0,S. Gilgeous-Alexander,1628983.0,2.0,,
467,PT02M03.00S,2022-11-29T02:41:29.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,77,69,2022-11-29T02:41:29Z,4620000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M49.00S,2022-11-29T02:43:20.0Z,3,REGULAR,foul,personal,[],1631172,,,1610612740,77,69,2022-11-29T02:43:28Z,4630000,False,,,0,,O. Dieng personal FOUL (2 PF),"[1631172, 1626195]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,0.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,
470,PT01M39.00S,2022-11-29T02:43:47.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612740,77,69,2022-11-29T02:43:52Z,4650000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[1631114, 1626195]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,202901.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,
472,PT01M39.00S,2022-11-29T02:44:10.9Z,3,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,78,69,2022-11-29T02:44:10Z,4670000,False,,,0,,W. Hernangomez Free Throw 1 of 2 (7 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
473,PT01M39.00S,2022-11-29T02:44:28.4Z,3,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,79,69,2022-11-29T02:44:28Z,4680000,False,,,0,,W. Hernangomez Free Throw 2 of 2 (8 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,Made,,,,,8.0,,,,,
474,PT01M26.00S,2022-11-29T02:44:42.5Z,3,REGULAR,3pt,Jump Shot,[],1631172,6.258212877792378,95.34313725490196,1610612760,79,72,2022-11-29T02:44:58Z,4690000,False,-227.0,6.0,1,left,O. Dieng 3PT  (3 PTS) (L. Dort 4 AST),"[1631172, 1629652]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,,,,,,,,,22.68,Made,,,,,3.0,L. Dort,1629652.0,4.0,,
476,PT01M14.00S,2022-11-29T02:44:53.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,71.56701708278581,21.323529411764707,1610612740,79,72,2022-11-29T02:45:02Z,4710000,False,-143.0,215.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.83,Missed,,,,,,,,,,
477,PT01M14.00S,2022-11-29T02:44:53.9Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,79,72,2022-11-29T02:45:02Z,4720000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,476.0,5.0,4.0,1.0,,,,,,
478,PT01M04.00S,2022-11-29T02:45:05.4Z,3,REGULAR,3pt,Jump Shot,[],1628983,31.61957950065703,40.44117647058824,1610612760,79,72,2022-11-29T02:45:39Z,4730000,False,48.0,245.0,1,left,MISS S. Gilgeous-Alexander 24' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,24.93,Missed,,,,,,,,,,
479,PT01M04.00S,2022-11-29T02:45:08.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,79,72,2022-11-29T02:45:08Z,4740000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,478.0,,,,,,,,,
480,PT01M04.00S,2022-11-29T02:45:10.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612740,79,72,2022-11-29T02:45:41Z,4750000,False,,,0,,J. Williams loose ball personal FOUL (2 PF) (Hernangomez 2 FT),"[1631114, 1626195]",1610612760.0,OKC,loose ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,202901.0,2.0,0.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,
482,PT01M04.00S,2022-11-29T02:45:49.1Z,3,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,80,72,2022-11-29T02:45:49Z,4770000,False,,,0,,W. Hernangomez Free Throw 1 of 2 (9 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,Made,,,,,9.0,,,,,
483,PT01M04.00S,2022-11-29T02:46:06.9Z,3,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,81,72,2022-11-29T02:46:06Z,4780000,False,,,0,,W. Hernangomez Free Throw 2 of 2 (10 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,Made,,,,,10.0,,,,,
484,PT00M56.70S,2022-11-29T02:46:15.7Z,3,REGULAR,3pt,Jump Shot,[],1631114,25.706307490144546,83.33333333333334,1610612760,81,72,2022-11-29T02:46:21Z,4790000,False,-167.0,189.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.21,Missed,,,,,,,,,,
