actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
509,PT12M00.00S,2026-02-25T02:52:29.5Z,4,REGULAR,substitution,out,['startperiod'],1627824,,,1610612766,71,98,2026-02-25T02:53:02Z,5000000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2026-02-25T02:52:29.5Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612766,71,98,2026-02-25T02:53:02Z,5010000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-02-25T02:52:29.5Z,4,REGULAR,substitution,in,['startperiod'],1629012,,,1610612766,71,98,2026-02-25T02:53:02Z,5020000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-02-25T02:52:29.5Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,71,98,2026-02-25T02:53:02Z,5030000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-02-25T02:53:14.2Z,4,REGULAR,period,start,[],0,,,1610612766,71,98,2026-02-25T02:53:14Z,5040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M43.00S,2026-02-25T02:53:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.11760840998686,52.450980392156865,1610612766,71,100,2026-02-25T02:53:34Z,5050000,False,12.0,12.0,1,right,G. Williams cutting Layup (8 PTS) (S. James 3 AST),"[1629684, 1642883]",1610612766.0,CHA,cutting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,S. James,1642883.0,3.0,,,,,,,,,,,,,,
516,PT11M32.00S,2026-02-25T02:53:41.3Z,4,REGULAR,3pt,Jump Shot,[],1641824,29.38567674113009,73.77450980392157,1610612741,74,100,2026-02-25T02:53:45Z,5070000,False,-119.0,224.0,1,left,M. Buzelis 25' 3PT  (22 PTS) (J. Giddey 3 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.33,Made,22.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
518,PT11M13.00S,2026-02-25T02:54:04.4Z,4,REGULAR,foul,personal,['3freethrow'],1641824,,,1610612766,74,100,2026-02-25T02:54:22Z,5090000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Williams 3 FT),"[1641824, 1629684]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,2.0,0.0,Williams,1629684.0,,,,,
520,PT11M13.00S,2026-02-25T02:54:32.1Z,4,REGULAR,freethrow,1 of 3,[],1629684,,,1610612766,74,101,2026-02-25T02:54:32Z,5110000,False,,,0,,G. Williams Free Throw 1 of 3 (9 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
521,PT11M13.00S,2026-02-25T02:54:45.8Z,4,REGULAR,freethrow,2 of 3,[],1629684,,,1610612766,74,102,2026-02-25T02:54:45Z,5120000,False,,,0,,G. Williams Free Throw 2 of 3 (10 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
522,PT11M13.00S,2026-02-25T02:54:59.0Z,4,REGULAR,freethrow,3 of 3,[],1629684,,,1610612766,74,103,2026-02-25T02:54:59Z,5130000,False,,,0,,G. Williams Free Throw 3 of 3 (11 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
523,PT11M01.00S,2026-02-25T02:55:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,8.492115637319317,47.05882352941176,1610612741,74,103,2026-02-25T02:55:18Z,5140000,False,15.0,27.0,1,left,MISS N. Richards driving Layup - blocked,"[1630208, 1641750]",1610612741.0,CHI,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,Kalkbrenner,1641750.0
524,PT11M01.00S,2026-02-25T02:55:13.3Z,4,REGULAR,block,,[],1641750,,,1610612741,74,103,2026-02-25T02:55:15Z,5150000,False,,,0,,R. Kalkbrenner BLOCK (2 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT10M58.00S,2026-02-25T02:55:16.3Z,4,REGULAR,rebound,offensive,[],1642265,,,1610612741,74,103,2026-02-25T02:55:18Z,5160000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:3),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,,,,523.0,,,,,,4.0,3.0,1.0,,
526,PT10M53.00S,2026-02-25T02:55:21.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,26.888961892247043,16.176470588235293,1610612741,74,103,2026-02-25T02:56:22Z,5170000,False,169.0,200.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
527,PT10M50.00S,2026-02-25T02:55:24.8Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612766,74,103,2026-02-25T02:55:26Z,5180000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,526.0,,,,,,3.0,2.0,1.0,,
528,PT10M45.00S,2026-02-25T02:55:31.7Z,4,REGULAR,3pt,Jump Shot,[],1630182,95.87713534822602,96.32352941176471,1610612766,74,106,2026-02-25T02:55:43Z,5190000,False,232.0,-14.0,1,right,J. Green 3PT  (6 PTS) (G. Williams 2 AST),"[1630182, 1629684]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.2,Made,6.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
530,PT10M36.00S,2026-02-25T02:55:42.8Z,4,REGULAR,foul,personal,[],1630182,,,1610612741,74,106,2026-02-25T02:55:53Z,5210000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1629012]",1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627541.0,1.0,0.0,Sexton,1629012.0,,,,,
532,PT10M36.00S,2026-02-25T02:55:53.4Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,74,106,2026-02-25T02:56:13Z,5230000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M36.00S,2026-02-25T02:55:53.4Z,4,REGULAR,substitution,in,[],1631217,,,1610612741,74,106,2026-02-25T02:56:13Z,5240000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M36.00S,2026-02-25T02:55:53.4Z,4,REGULAR,substitution,out,[],1641750,,,1610612741,74,106,2026-02-25T02:57:07Z,5245000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M36.00S,2026-02-25T02:55:53.4Z,4,REGULAR,substitution,in,[],1630163,,,1610612741,74,106,2026-02-25T02:57:07Z,5247500,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M26.00S,2026-02-25T02:56:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.835085413929041,51.9607843137255,1610612741,74,106,2026-02-25T02:56:20Z,5250000,False,-10.0,21.0,1,left,MISS J. Giddey driving finger roll Layup,[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
535,PT10M23.00S,2026-02-25T02:56:17.1Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612741,74,106,2026-02-25T02:56:17Z,5260000,False,,,0,,N. Richards REBOUND (Off:3 Def:2),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,534.0,,,,,,5.0,2.0,3.0,,
536,PT10M23.00S,2026-02-25T02:56:17.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612741,76,106,2026-02-25T02:56:17Z,5270000,False,0.0,0.0,1,left,N. Richards putback DUNK (4 PTS),[1630208],1610612741.0,CHI,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
537,PT10M05.00S,2026-02-25T02:56:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,93.77463863337714,51.470588235294116,1610612766,76,108,2026-02-25T02:56:44Z,5280000,False,7.0,6.0,1,right,M. Diabaté cutting Layup (8 PTS) (L. Ball 7 AST),"[1631217, 1630163]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.95,Made,8.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,
539,PT09M55.00S,2026-02-25T02:56:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,6.915243101182654,53.92156862745098,1610612741,78,108,2026-02-25T02:56:52Z,5300000,False,-20.0,13.0,1,left,M. Buzelis driving Layup (24 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.32,Made,24.0,,,,,,,,,,,,,,,,,
542,PT09M32.00S,2026-02-25T02:57:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630163,65.65374507227332,48.28431372549019,1610612766,78,108,2026-02-25T02:57:15Z,5310000,False,-9.0,270.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.05,Missed,,,,,,,,,,,,,,,,,,
543,PT09M29.00S,2026-02-25T02:57:11.4Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,78,108,2026-02-25T02:57:15Z,5320000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,,,542.0,,,,,,6.0,5.0,1.0,,
544,PT09M21.00S,2026-02-25T02:57:18.8Z,4,REGULAR,3pt,Jump Shot,[],1641824,28.07161629434954,16.176470588235293,1610612741,81,108,2026-02-25T02:57:22Z,5330000,False,169.0,211.0,1,left,M. Buzelis 27' 3PT  (27 PTS) (R. Dillingham 2 AST),"[1641824, 1642265]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,27.07,Made,27.0,R. Dillingham,1642265.0,2.0,,,,,,,,,,,,,,
546,PT09M09.00S,2026-02-25T02:57:31.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.20433639947439,45.83333333333333,1610612766,81,110,2026-02-25T02:57:35Z,5350000,False,-21.0,68.0,1,right,L. Ball 7' driving floating Jump Shot (16 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,16.0,,,,,,,,,,,,,,,,,
547,PT08M45.00S,2026-02-25T02:57:55.1Z,4,REGULAR,3pt,Jump Shot,[],1642265,32.013797634691194,69.6078431372549,1610612741,81,110,2026-02-25T02:57:59Z,5360000,False,-98.0,248.0,1,left,MISS R. Dillingham 26' 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
548,PT08M42.00S,2026-02-25T02:57:58.1Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,81,110,2026-02-25T02:57:59Z,5370000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,547.0,,,,,,4.0,3.0,1.0,,
549,PT08M34.00S,2026-02-25T02:58:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630182,88.38699080157687,98.2843137254902,1610612766,81,113,2026-02-25T02:58:13Z,5380000,False,241.0,57.0,1,right,J. Green 24' 3PT  (9 PTS) (S. James 4 AST),"[1630182, 1642883]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,24.8,Made,9.0,S. James,1642883.0,4.0,,,,,,,,,,,,,,
551,PT08M24.00S,2026-02-25T02:58:19.4Z,4,REGULAR,turnover,out-of-bounds,[],1642265,,,1610612741,81,113,2026-02-25T02:58:31Z,5400000,False,,,0,,R. Dillingham step out-of-bounds TURNOVER (3 TO),[1642265],1610612741.0,CHI,step,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,1626300.0,,,,,,,,,
552,PT08M24.00S,2026-02-25T02:58:22.3Z,4,REGULAR,substitution,out,[],1642265,,,1610612766,81,113,2026-02-25T02:58:36Z,5410000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M24.00S,2026-02-25T02:58:22.3Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,81,113,2026-02-25T02:58:36Z,5420000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M24.00S,2026-02-25T02:58:22.3Z,4,REGULAR,substitution,in,[],1627824,,,1610612766,81,113,2026-02-25T02:58:36Z,5430000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M24.00S,2026-02-25T02:58:22.3Z,4,REGULAR,substitution,in,[],1626192,,,1610612766,81,113,2026-02-25T02:58:36Z,5440000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M06.00S,2026-02-25T02:59:02.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630182,92.19776609724047,18.38235294117647,1610612766,81,115,2026-02-25T03:00:17Z,5450000,False,-158.0,21.0,1,right,J. Green 15' pullup Jump Shot (11 PTS) (M. Diabaté 5 AST),"[1630182, 1631217]",1610612766.0,CHA,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Left,15.95,Made,11.0,M. Diabaté,1631217.0,5.0,,,,,,,,,,,,,,
559,PT07M51.00S,2026-02-25T02:59:17.4Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612741,81,115,2026-02-25T02:59:25Z,5480000,False,,,0,,J. Giddey bad pass TURNOVER (5 TO),"[1630581, 1631217]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,5.0,Diabaté,1631217.0,,,,,,,,,,,
560,PT07M51.00S,2026-02-25T02:59:17.4Z,4,REGULAR,steal,,[],1631217,,,1610612766,81,115,2026-02-25T02:59:20Z,5490000,False,,,0,,M. Diabaté STEAL (3 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
561,PT07M50.00S,2026-02-25T02:59:23.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,81,115,2026-02-25T02:59:23Z,5500000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M50.00S,2026-02-25T03:02:09.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612766,81,115,2026-02-25T03:02:16Z,5510000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M50.00S,2026-02-25T03:02:09.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612766,81,115,2026-02-25T03:02:16Z,5520000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M50.00S,2026-02-25T03:02:09.0Z,4,REGULAR,substitution,in,[],1630544,,,1610612766,81,115,2026-02-25T03:02:16Z,5530000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M50.00S,2026-02-25T03:02:09.0Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,81,115,2026-02-25T03:02:16Z,5540000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M31.00S,2026-02-25T03:02:48.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,66.93290078843627,62.7029718137255,1610612766,81,118,2026-02-25T03:02:57Z,5550000,False,64.0,258.0,1,right,M. Bridges 26' 3PT step back (16 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.6,Made,16.0,,,,,,,,,,,,,,,,,
567,PT07M19.00S,2026-02-25T03:03:00.5Z,4,REGULAR,3pt,Jump Shot,[],1629012,30.831143232588698,26.47058823529412,1610612741,81,118,2026-02-25T03:03:36Z,5560000,False,118.0,237.0,1,left,MISS C. Sexton 26' pullup 3PT,[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
568,PT07M16.00S,2026-02-25T03:03:03.5Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,81,118,2026-02-25T03:03:04Z,5570000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,567.0,,,,,,1.0,1.0,0.0,,
569,PT07M07.00S,2026-02-25T03:03:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612766,81,118,2026-02-25T03:03:23Z,5580000,False,,,0,,C. Sexton shooting personal FOUL (3 PF) (Diabaté 2 FT),"[1629012, 1631217]",1610612741.0,CHI,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,3.0,0.0,Diabaté,1631217.0,,,,,
571,PT07M07.00S,2026-02-25T03:03:46.7Z,4,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,81,118,2026-02-25T03:03:46Z,5600000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
572,PT07M07.00S,2026-02-25T03:03:46.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,81,118,2026-02-25T03:03:46Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,571.0,,,,,,,,,,
573,PT07M07.00S,2026-02-25T03:03:49.9Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,81,118,2026-02-25T03:03:55Z,5620000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M07.00S,2026-02-25T03:03:49.9Z,4,REGULAR,substitution,in,[],1630214,,,1610612766,81,118,2026-02-25T03:03:55Z,5630000,False,,,0,,SUB in: X. Tillman,[1630214],1610612766.0,CHA,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M07.00S,2026-02-25T03:04:04.9Z,4,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,81,119,2026-02-25T03:04:04Z,5640000,False,,,0,,M. Diabaté Free Throw 2 of 2 (9 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
576,PT06M53.00S,2026-02-25T03:04:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,4.944152431011826,51.71568627450981,1610612741,83,119,2026-02-25T03:04:24Z,5650000,False,-9.0,-6.0,1,left,N. Richards cutting Layup (6 PTS) (M. Buzelis 2 AST),"[1630208, 1641824]",1610612741.0,CHI,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.05,Made,6.0,M. Buzelis,1641824.0,2.0,,,,,,,,,,,,,,
578,PT06M42.00S,2026-02-25T03:04:31.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,95.0886990801577,98.0392156862745,1610612766,83,119,2026-02-25T03:04:40Z,5670000,False,240.0,-6.0,1,right,MISS P. Connaughton 24' 3PT,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
579,PT06M40.00S,2026-02-25T03:04:33.1Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612741,83,119,2026-02-25T03:04:40Z,5680000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,,,,,,,,578.0,,,,,,2.0,2.0,0.0,,
580,PT06M17.00S,2026-02-25T03:04:57.1Z,4,REGULAR,2pt,Jump Shot,[],1630581,29.77989487516426,57.107843137254896,1610612741,83,119,2026-02-25T03:05:03Z,5690000,False,-36.0,227.0,1,left,MISS J. Giddey 23' pullup Shot,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,23.02,Missed,,,,,,,,,,,,,,,,,,
581,PT06M14.00S,2026-02-25T03:05:00.1Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,83,119,2026-02-25T03:05:03Z,5700000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,,580.0,,,,,,2.0,2.0,0.0,,
582,PT06M10.00S,2026-02-25T03:05:03.4Z,4,REGULAR,turnover,bad pass,[],1626192,,,1610612766,83,119,2026-02-25T03:05:07Z,5710000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1629012]",1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Sexton,1629012.0,,,,,,,,,,,
583,PT06M10.00S,2026-02-25T03:05:03.4Z,4,REGULAR,steal,,[],1629012,,,1610612741,83,119,2026-02-25T03:05:30Z,5720000,False,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
584,PT06M07.00S,2026-02-25T03:05:07.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,5.732588699080158,51.470588235294116,1610612741,85,119,2026-02-25T03:05:13Z,5730000,False,-7.0,1.0,1,left,M. Buzelis running alley-oop DUNK (29 PTS) (J. Giddey 4 AST),"[1641824, 1630581]",1610612741.0,CHI,running alley-oop,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.75,Made,29.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
586,PT05M44.00S,2026-02-25T03:05:29.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,81.2910643889619,58.82352941176471,1610612766,85,121,2026-02-25T03:06:12Z,5750000,False,44.0,123.0,1,right,T. Mann 13' driving floating Jump Shot (2 PTS),[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,2.0,,,,,,,,,,,,,,,,,
587,PT05M27.00S,2026-02-25T03:05:46.9Z,4,REGULAR,3pt,Jump Shot,[],1627824,31.750985545335087,33.33333333333333,1610612741,88,121,2026-02-25T03:05:51Z,5760000,False,83.0,246.0,1,left,G. Yabusele 25' 3PT  (8 PTS) (J. Giddey 5 AST),"[1627824, 1630581]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,25.97,Made,8.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
589,PT05M01.00S,2026-02-25T03:06:12.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,89.30683311432325,36.27450980392157,1610612766,88,121,2026-02-25T03:06:23Z,5780000,False,-69.0,48.0,1,right,MISS T. Mann 8' driving floating Shot,[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Left,8.37,Missed,,,,,,,,,,,,,,,,,,
590,PT04M59.00S,2026-02-25T03:06:14.1Z,4,REGULAR,rebound,offensive,[],1626192,,,1610612766,88,121,2026-02-25T03:06:14Z,5790000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:0),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,589.0,,,,,,1.0,0.0,1.0,,
591,PT04M58.00S,2026-02-25T03:06:16.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630214,84.57621550591328,96.81372549019608,1610612766,88,121,2026-02-25T03:06:25Z,5800000,False,234.0,92.0,1,right,MISS X. Tillman 25' 3PT,[1630214],1610612766.0,CHA,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right,25.17,Missed,,,,,,,,,,,,,,,,,,
592,PT04M58.00S,2026-02-25T03:06:16.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,88,121,2026-02-25T03:08:06Z,5810000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right,,,,,,,,,,591.0,,,,,,,,,,
593,PT04M58.00S,2026-02-25T03:06:26.6Z,4,REGULAR,substitution,out,[],1630581,,,1610612741,88,121,2026-02-25T03:08:06Z,5820000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
