actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
258,PT07M33.00S,2025-11-23T01:53:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.521024967148489,48.28431372549019,1610612741,49,59,2025-11-23T01:53:09Z,2500000,False,9.0,9.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612741.0,CHI,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.23,,,,,,,,,,,,
259,PT07M31.00S,2025-11-23T01:53:06.7Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612764,49,59,2025-11-23T01:53:09Z,2510000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:3),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,258.0,5.0,3.0,2.0,,,,,
260,PT07M28.00S,2025-11-23T01:53:09.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641774,68.15045992115637,24.019607843137255,1610612764,49,59,2025-11-23T01:54:20Z,2520000,False,-130.0,247.0,1,right,MISS T. Vukcevic 27' running 3PT,[1641774],1610612764.0,WAS,running,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.9,,,,,,,,,,,,
261,PT07M24.00S,2025-11-23T01:53:13.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,49,59,2025-11-23T01:53:16Z,2530000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,260.0,5.0,4.0,1.0,,,,,
262,PT07M13.00S,2025-11-23T01:53:23.6Z,2,REGULAR,turnover,bad pass,[],1630200,,,1610612741,49,59,2025-11-23T01:53:28Z,2540000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1630200, 1630557]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Kispert,1630557.0
263,PT07M13.00S,2025-11-23T01:53:23.6Z,2,REGULAR,steal,,[],1630557,,,1610612764,49,59,2025-11-23T01:55:44Z,2550000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT07M09.00S,2025-11-23T01:53:28.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641774,91.93495400788436,49.50980392156863,1610612764,49,61,2025-11-23T01:53:36Z,2560000,False,-2.0,23.0,1,right,T. Vukcevic running DUNK (7 PTS) (K. George 3 AST),"[1641774, 1642273]",1610612764.0,WAS,running,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.34,K. George,1642273.0,3.0,,,,,,,,,
266,PT06M54.00S,2025-11-23T01:53:43.4Z,2,REGULAR,turnover,bad pass,[],1641824,,,1610612741,49,61,2025-11-23T01:53:50Z,2580000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 1642273]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,George,1642273.0
267,PT06M54.00S,2025-11-23T01:53:43.4Z,2,REGULAR,steal,,[],1642273,,,1610612764,49,61,2025-11-23T01:53:47Z,2590000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
268,PT06M48.00S,2025-11-23T01:53:49.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641715,92.19776609724047,50.73529411764706,1610612764,49,63,2025-11-23T01:56:21Z,2600000,False,4.0,21.0,1,right,C. Whitmore running alley-oop Layup (14 PTS) (C. Kispert 1 AST),"[1641715, 1630557]",1610612764.0,WAS,running alley-oop,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,2.11,C. Kispert,1630557.0,1.0,,,,,,,,,
270,PT06M34.00S,2025-11-23T01:54:03.4Z,2,REGULAR,3pt,Jump Shot,[],1641824,30.962549277266753,39.46078431372549,1610612741,49,63,2025-11-23T01:54:20Z,2620000,False,53.0,239.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.43,,,,,,,,,,,,
271,PT06M31.00S,2025-11-23T01:54:06.4Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,49,63,2025-11-23T01:54:20Z,2630000,False,,,0,,K. George REBOUND (Off:2 Def:4),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,270.0,6.0,4.0,2.0,,,,,
272,PT06M29.00S,2025-11-23T01:54:10.4Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1642273,90.88370565045992,46.81372549019608,1610612764,49,65,2025-11-23T01:57:11Z,2640000,False,-16.0,33.0,1,right,K. George driving floating Jump Shot (12 PTS),[1642273],1610612764.0,WAS,driving floating,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,3.68,,,,,,,,,,,,
273,PT06M29.00S,2025-11-23T01:54:13.2Z,2,REGULAR,violation,defensive goaltending,[],1641824,,,1610612764,49,65,2025-11-23T01:54:28Z,2650000,False,,,0,,M. Buzelis defensive goaltending VIOLATION,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
274,PT06M15.00S,2025-11-23T01:54:36.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.171484888304862,50.98039215686274,1610612741,49,65,2025-11-23T01:57:55Z,2660000,False,-5.0,62.0,1,left,MISS N. Vučević 6' floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.21,,,,,,,,,,,,
275,PT06M12.00S,2025-11-23T01:54:39.4Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,49,65,2025-11-23T01:54:41Z,2670000,False,,,0,,K. George REBOUND (Off:2 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,274.0,7.0,5.0,2.0,,,,,
276,PT06M10.00S,2025-11-23T01:54:41.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641715,66.44218134034165,17.647058823529413,1610612764,49,65,2025-11-23T01:58:14Z,2680000,False,-162.0,263.0,1,right,MISS C. Whitmore 30' running 3PT,[1641715],1610612764.0,WAS,running,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,30.87,,,,,,,,,,,,
277,PT06M07.00S,2025-11-23T01:54:44.2Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,49,65,2025-11-23T01:54:46Z,2690000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,276.0,2.0,2.0,0.0,,,,,
278,PT06M03.00S,2025-11-23T01:54:50.8Z,2,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612741,49,65,2025-11-23T01:55:28Z,2700000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1641774, 1641824]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,202053.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
280,PT06M03.00S,2025-11-23T01:55:31.7Z,2,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,50,65,2025-11-23T01:55:31Z,2720000,False,,,0,,M. Buzelis Free Throw 1 of 2 (7 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
281,PT06M03.00S,2025-11-23T01:55:32.7Z,2,REGULAR,substitution,out,[],1628989,,,1610612741,50,65,2025-11-23T01:55:47Z,2730000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M03.00S,2025-11-23T01:55:32.7Z,2,REGULAR,substitution,out,[],1641715,,,1610612741,50,65,2025-11-23T01:55:47Z,2740000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M03.00S,2025-11-23T01:55:32.7Z,2,REGULAR,substitution,out,[],1642267,,,1610612741,50,65,2025-11-23T01:55:47Z,2750000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M03.00S,2025-11-23T01:55:32.7Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,50,65,2025-11-23T01:55:47Z,2760000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M03.00S,2025-11-23T01:55:32.7Z,2,REGULAR,substitution,in,[],1630551,,,1610612741,50,65,2025-11-23T01:55:47Z,2770000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M03.00S,2025-11-23T01:55:32.7Z,2,REGULAR,substitution,in,[],203468,,,1610612741,50,65,2025-11-23T01:55:47Z,2780000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M03.00S,2025-11-23T01:55:55.9Z,2,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,51,65,2025-11-23T01:55:56Z,2790000,False,,,0,,M. Buzelis Free Throw 2 of 2 (8 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
288,PT05M47.00S,2025-11-23T01:56:13.0Z,2,REGULAR,turnover,bad pass,[],1642273,,,1610612764,51,65,2025-11-23T01:56:16Z,2800000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1642273, 1641824]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Buzelis,1641824.0
289,PT05M47.00S,2025-11-23T01:56:13.0Z,2,REGULAR,steal,,[],1641824,,,1610612741,51,65,2025-11-23T01:56:15Z,2810000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
290,PT05M40.00S,2025-11-23T01:56:20.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,28.728646517739815,78.43137254901961,1610612741,51,65,2025-11-23T01:56:26Z,2820000,False,-142.0,218.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.99,,,,,,,,,,,,
291,PT05M34.00S,2025-11-23T01:56:26.1Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,51,65,2025-11-23T01:56:26Z,2830000,False,,,0,,N. Vučević REBOUND (Off:5 Def:0),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,290.0,5.0,0.0,5.0,,,,,
292,PT05M34.00S,2025-11-23T01:56:25.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,53,65,2025-11-23T01:56:25Z,2840000,False,0.0,0.0,1,left,N. Vučević putback Layup (8 PTS),[202696],1610612741.0,CHI,putback,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,Made,8.0,0.0,,,,,,,,,,,,
293,PT05M31.00S,2025-11-23T01:56:32.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,53,65,2025-11-23T01:56:32Z,2850000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M31.00S,2025-11-23T01:57:45.9Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,53,65,2025-11-23T01:57:53Z,2860000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M31.00S,2025-11-23T01:57:45.9Z,2,REGULAR,substitution,out,[],1642273,,,1610612764,53,65,2025-11-23T01:57:53Z,2870000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M31.00S,2025-11-23T01:57:45.9Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,53,65,2025-11-23T01:57:53Z,2880000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M31.00S,2025-11-23T01:57:45.9Z,2,REGULAR,substitution,in,[],1642860,,,1610612764,53,65,2025-11-23T01:57:53Z,2890000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M25.00S,2025-11-23T01:58:12.7Z,2,REGULAR,turnover,out-of-bounds,[],203468,,,1610612764,53,65,2025-11-23T01:58:22Z,2900000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612764.0,WAS,bad pass,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,202053.0,,,,,,,,,,,,,,,1.0,,,,
299,PT05M10.00S,2025-11-23T01:58:29.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,4.02431011826544,98.52941176470588,1610612741,53,65,2025-11-23T01:58:34Z,2910000,False,-243.0,-15.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.3,,,,,,,,,,,,
300,PT05M08.00S,2025-11-23T01:58:31.6Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,53,65,2025-11-23T01:58:31Z,2920000,False,,,0,,N. Vučević REBOUND (Off:6 Def:0),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,299.0,6.0,0.0,6.0,,,,,
301,PT05M01.00S,2025-11-23T01:58:38.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,11.12023653088042,57.84313725490197,1610612741,53,65,2025-11-23T01:58:41Z,2930000,False,-39.0,52.0,1,left,MISS J. Giddey 6' driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.51,,,,,,,,,,,,
302,PT04M59.00S,2025-11-23T01:58:40.5Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,53,65,2025-11-23T02:29:48Z,2940000,False,,,0,,N. Vučević REBOUND (Off:7 Def:0),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,301.0,7.0,0.0,7.0,,,,,
303,PT04M56.00S,2025-11-23T01:58:43.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641824,4.944152431011826,4.166666666666666,1610612741,53,65,2025-11-23T01:58:58Z,2950000,False,229.0,-6.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.93,,,,,,,,,,,,
304,PT04M55.00S,2025-11-23T01:58:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,53,65,2025-11-23T01:58:58Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,303.0,,,,,,,,
305,PT04M55.00S,2025-11-23T01:58:49.5Z,2,REGULAR,foul,personal,[],1642259,,,1610612741,53,65,2025-11-23T01:58:54Z,2970000,False,,,0,,A. Sarr loose ball personal FOUL (1 PF),"[1642259, 202696]",1610612764.0,WAS,loose ball,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,Vučević,202696.0,,,,,,,,,,,,,,,
307,PT04M47.00S,2025-11-23T01:59:05.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,5.995400788436268,62.254901960784316,1610612741,53,65,2025-11-23T02:00:29Z,2990000,False,-61.0,4.0,1,left,MISS J. Giddey 6' driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.14,,,,,,,,,,,,
308,PT04M45.00S,2025-11-23T01:59:07.4Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,53,65,2025-11-23T01:59:09Z,3000000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,307.0,2.0,2.0,0.0,,,,,
309,PT04M36.00S,2025-11-23T01:59:16.0Z,2,REGULAR,3pt,Jump Shot,[],1642259,66.3107752956636,32.35294117647059,1610612764,53,65,2025-11-23T01:59:21Z,3010000,False,-88.0,264.0,1,right,MISS A. Sarr 27' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.85,,,,,,,,,,,,
310,PT04M32.00S,2025-11-23T01:59:20.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,53,65,2025-11-23T01:59:21Z,3020000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,309.0,6.0,5.0,1.0,,,,,
311,PT04M23.00S,2025-11-23T01:59:29.7Z,2,REGULAR,3pt,Jump Shot,[],202696,4.28712220762155,95.83333333333334,1610612741,56,65,2025-11-23T01:59:34Z,3030000,False,-229.0,-12.0,1,left,N. Vučević 3PT  (11 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,22.95,C. White,1629632.0,2.0,,,,,,,,,
313,PT04M05.00S,2025-11-23T01:59:47.2Z,2,REGULAR,3pt,Jump Shot,[],203468,65.91655716162943,45.09803921568628,1610612764,56,68,2025-11-23T01:59:52Z,3050000,False,-25.0,268.0,1,right,C. McCollum 26' 3PT  (8 PTS) (C. Kispert 2 AST),"[203468, 1630557]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,26.9,C. Kispert,1630557.0,2.0,,,,,,,,,
315,PT03M53.00S,2025-11-23T01:59:59.1Z,2,REGULAR,3pt,Jump Shot,[],1630581,30.56833114323259,33.088235294117645,1610612741,56,68,2025-11-23T02:00:05Z,3070000,False,85.0,235.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.96,,,,,,,,,,,,
316,PT03M51.00S,2025-11-23T02:00:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,56,68,2025-11-23T02:00:05Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,315.0,,,,,,,,
318,PT03M51.00S,2025-11-23T02:00:06.4Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,56,68,2025-11-23T02:00:15Z,3100000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M51.00S,2025-11-23T02:00:06.4Z,2,REGULAR,substitution,out,[],1630557,,,1610612741,56,68,2025-11-23T02:00:15Z,3110000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M51.00S,2025-11-23T02:00:06.4Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,56,68,2025-11-23T02:00:15Z,3120000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M51.00S,2025-11-23T02:00:06.4Z,2,REGULAR,substitution,in,[],1642267,,,1610612741,56,68,2025-11-23T02:00:15Z,3130000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M38.00S,2025-11-23T02:00:33.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,32.14520367936925,33.33333333333333,1610612741,56,68,2025-11-23T02:00:37Z,3140000,False,83.0,250.0,1,left,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.32,,,,,,,,,,,,
323,PT03M36.00S,2025-11-23T02:00:35.9Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,56,68,2025-11-23T02:00:37Z,3150000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,322.0,2.0,2.0,0.0,,,,,
324,PT03M17.00S,2025-11-23T02:00:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,91.67214191852825,58.82352941176471,1610612764,56,70,2025-11-23T02:01:02Z,3160000,False,44.0,26.0,1,right,A. Sarr turnaround bank Jump Shot (9 PTS) (W. Riley 1 AST),"[1642259, 1642860]",1610612764.0,WAS,turnaround bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,5.11,W. Riley,1642860.0,1.0,,,,,,,,,
325,PT03M17.00S,2025-11-23T02:00:59.9Z,2,REGULAR,foul,personal,['1freethrow'],202696,,,1610612764,56,70,2025-11-23T02:01:24Z,3170000,False,,,0,,N. Vučević shooting personal FOUL (2 PF) (Sarr 1 FT),"[202696, 1642259]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
327,PT03M17.00S,2025-11-23T02:01:25.4Z,2,REGULAR,freethrow,1 of 1,[],1642259,,,1610612764,56,70,2025-11-23T02:01:25Z,3190000,False,,,0,,MISS A. Sarr Free Throw 1 of 1,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
328,PT03M14.00S,2025-11-23T02:01:26.3Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,56,70,2025-11-23T02:01:26Z,3200000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,327.0,3.0,2.0,1.0,,,,,
329,PT02M59.00S,2025-11-23T02:01:42.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,5.469776609724048,52.450980392156865,1610612741,58,70,2025-11-23T02:03:44Z,3210000,False,-12.0,-1.0,1,left,N. Vučević Hook (13 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,1.23,C. White,1629632.0,3.0,,,,,,,,,
331,PT02M59.00S,2025-11-23T02:01:45.8Z,2,REGULAR,foul,personal,['1freethrow'],1642259,,,1610612741,58,70,2025-11-23T02:02:17Z,3230000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Vučević 1 FT),"[1642259, 202696]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1626300.0,2.0,0.0,Vučević,202696.0,,,,,,,,,,,,,,,
333,PT02M59.00S,2025-11-23T02:01:53.3Z,2,REGULAR,substitution,out,[],1642860,,,1610612741,58,70,2025-11-23T02:02:41Z,3250000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M59.00S,2025-11-23T02:01:53.3Z,2,REGULAR,substitution,in,[],1642273,,,1610612741,58,70,2025-11-23T02:02:41Z,3260000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M59.00S,2025-11-23T02:02:17.7Z,2,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,59,70,2025-11-23T02:02:17Z,3270000,False,,,0,,N. Vučević Free Throw 1 of 1 (14 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
336,PT02M41.00S,2025-11-23T02:02:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,87.86136662286465,54.166666666666664,1610612764,59,70,2025-11-23T02:04:19Z,3280000,False,21.0,62.0,1,right,MISS A. Sarr 6' cutting Layup,[1642259],1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.5,,,,,,,,,,,,
337,PT02M35.00S,2025-11-23T02:02:41.7Z,2,REGULAR,rebound,offensive,[],1642273,,,1610612764,59,70,2025-11-23T02:04:19Z,3290000,False,,,0,,K. George REBOUND (Off:3 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,336.0,8.0,5.0,3.0,,,,,
