actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
174,PT11M27.00S,2025-12-06T01:39:19.5Z,2,REGULAR,foul,personal,['2freethrow'],1642277,,,1610612741,33,32,2025-12-06T01:39:29Z,1720000,False,,,0,,J. Furphy shooting personal FOUL (1 PF) (White 2 FT),"[1642277, 1629632]",1610612754.0,IND,shooting,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,White,1629632.0,,
176,PT11M27.00S,2025-12-06T01:39:48.5Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,34,32,2025-12-06T01:39:48Z,1740000,False,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,,
177,PT11M27.00S,2025-12-06T01:39:49.7Z,2,REGULAR,substitution,out,[],1628380,,,1610612741,34,32,2025-12-06T01:39:55Z,1750000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M27.00S,2025-12-06T01:39:49.7Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,34,32,2025-12-06T01:39:55Z,1760000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M27.00S,2025-12-06T01:39:49.7Z,2,REGULAR,substitution,in,[],202696,,,1610612741,34,32,2025-12-06T01:39:55Z,1770000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M27.00S,2025-12-06T01:39:49.7Z,2,REGULAR,substitution,in,[],1631207,,,1610612741,34,32,2025-12-06T01:39:55Z,1780000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M27.00S,2025-12-06T01:40:07.0Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,35,32,2025-12-06T01:40:07Z,1790000,False,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
182,PT11M03.00S,2025-12-06T01:40:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.87976346911958,52.94117647058824,1610612754,35,34,2025-12-06T01:45:18Z,1800000,False,-15.0,78.0,1,left,P. Siakam 7' fadeaway Jump Shot (2 PTS),[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,7.94,Made,,,,,,,2.0,,,,,,,,,
184,PT11M00.00S,2025-12-06T01:40:40.4Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,35,34,2025-12-06T01:40:47Z,1820000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M00.00S,2025-12-06T01:40:40.4Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,35,34,2025-12-06T01:40:47Z,1830000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M39.00S,2025-12-06T01:41:25.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630172,86.67871222076215,48.529411764705884,1610612741,35,34,2025-12-06T01:46:37Z,1840000,False,-7.0,73.0,1,right,MISS P. Williams 7' turnaround Hook,[1630172],1610612741.0,CHI,turnaround,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,7.31,Missed,,,,,,,,,,,,,,,,
187,PT10M38.00S,2025-12-06T01:41:26.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,35,34,2025-12-06T01:46:37Z,1850000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,
188,PT10M30.00S,2025-12-06T01:41:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,5.469776609724048,47.549019607843135,1610612754,35,36,2025-12-06T01:41:42Z,1860000,False,12.0,-1.0,1,left,P. Siakam running Layup (4 PTS),[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,1.23,Made,,,,,,,4.0,,,,,,,,,
189,PT10M10.00S,2025-12-06T01:41:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628975,70.90998685939553,16.666666666666664,1610612741,35,36,2025-12-06T01:41:59Z,1870000,False,-167.0,221.0,1,right,MISS J. Carter 27' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,27.67,Missed,,,,,,,,,,,,,,,,
190,PT10M08.00S,2025-12-06T01:41:56.1Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,35,36,2025-12-06T01:47:22Z,1880000,False,,,0,,J. Furphy REBOUND (Off:0 Def:1),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Left Center,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,
191,PT09M59.00S,2025-12-06T01:42:05.8Z,2,REGULAR,3pt,Jump Shot,[],1627783,5.206964520367937,96.32352941176471,1610612754,35,39,2025-12-06T01:42:24Z,1890000,False,-232.0,-4.0,1,left,P. Siakam 3PT  (7 PTS) (E. Thompson 1 AST),"[1627783, 1630679]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,23.16,Made,,,,,,,7.0,E. Thompson,1630679.0,1.0,,,,,,
193,PT09M59.00S,2025-12-06T01:42:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,35,39,2025-12-06T01:42:12Z,1910000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M59.00S,2025-12-06T01:44:48.0Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,35,39,2025-12-06T01:45:05Z,1920000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M59.00S,2025-12-06T01:44:48.0Z,2,REGULAR,substitution,out,[],204456,,,1610612741,35,39,2025-12-06T01:45:05Z,1930000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M59.00S,2025-12-06T01:44:48.0Z,2,REGULAR,substitution,in,[],1641763,,,1610612741,35,39,2025-12-06T01:45:05Z,1940000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M59.00S,2025-12-06T01:44:48.0Z,2,REGULAR,substitution,in,[],1629614,,,1610612741,35,39,2025-12-06T01:45:05Z,1950000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M36.00S,2025-12-06T01:45:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630581,50.14783180026281,8.823529411764707,1610612741,35,39,2025-12-06T01:45:55Z,1960000,False,-206.0,416.0,1,right,MISS J. Giddey 46' turnaround 3PT,[1630581],1610612741.0,CHI,turnaround,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,46.43,Missed,,,,,,,,,,,,,,,,
199,PT09M35.00S,2025-12-06T01:45:33.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,35,39,2025-12-06T01:46:04Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,198.0,,,,,,,,,,,,,,,
200,PT09M35.00S,2025-12-06T01:45:38.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,35,39,2025-12-06T01:46:00Z,1980000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,,,,,,
202,PT09M09.00S,2025-12-06T01:46:08.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630679,23.99802890932983,87.25490196078431,1610612754,35,39,2025-12-06T01:58:25Z,1990000,False,-186.0,173.0,1,left,MISS E. Thompson 25' 3PT,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,,,25.43,Missed,,,,,,,,,,,,,,,,
203,PT09M08.00S,2025-12-06T01:46:09.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,35,39,2025-12-06T01:51:59Z,2000000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,,,
204,PT08M59.00S,2025-12-06T01:46:19.8Z,2,REGULAR,foul,personal,[],1642277,,,1610612741,35,39,2025-12-06T01:46:26Z,2010000,False,,,0,,J. Furphy personal FOUL (2 PF),"[1642277, 1631207]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Terry,1631207.0,,
206,PT08M59.00S,2025-12-06T01:46:26.2Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,35,39,2025-12-06T01:46:32Z,2030000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M59.00S,2025-12-06T01:46:26.2Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,35,39,2025-12-06T01:46:32Z,2040000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M59.00S,2025-12-06T01:46:26.2Z,2,REGULAR,substitution,in,[],1641801,,,1610612741,35,39,2025-12-06T01:46:32Z,2050000,False,,,0,,SUB in: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M59.00S,2025-12-06T01:46:26.2Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,35,39,2025-12-06T01:46:32Z,2060000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M44.00S,2025-12-06T01:46:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,92.46057818659659,49.26470588235294,1610612741,37,39,2025-12-06T01:47:03Z,2070000,False,-4.0,18.0,1,right,M. Buzelis driving finger roll Layup (12 PTS),[1641824],1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,1.88,Made,,,,,,,12.0,,,,,,,,,
211,PT08M24.00S,2025-12-06T01:47:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.084756898817346,51.71568627450981,1610612754,37,39,2025-12-06T01:53:17Z,2080000,False,-9.0,117.0,1,left,MISS P. Siakam 11' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,11.78,Missed,,,,,,,,,,,,,,,,
212,PT08M23.00S,2025-12-06T01:47:21.8Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,37,39,2025-12-06T01:53:17Z,2090000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,211.0,4.0,4.0,0.0,,,,,,,,,,,,
213,PT08M03.00S,2025-12-06T01:47:38.7Z,2,REGULAR,3pt,Jump Shot,[],1641801,66.04796320630749,46.568627450980394,1610612741,37,39,2025-12-06T01:47:47Z,2100000,False,-17.0,267.0,1,right,MISS E. Miller 26' 3PT,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,Above the Break 3,24+ Center,,,26.72,Missed,,,,,,,,,,,,,,,,
214,PT08M00.00S,2025-12-06T01:47:41.7Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,37,39,2025-12-06T01:47:47Z,2110000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,213.0,5.0,4.0,1.0,,,,,,,,,,,,
215,PT07M56.00S,2025-12-06T01:47:46.2Z,2,REGULAR,turnover,lost ball,[],1641824,,,1610612741,37,39,2025-12-06T01:47:49Z,2120000,False,,,0,,M. Buzelis lost ball TURNOVER (3 TO),"[1641824, 1630679]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,,,,,,,Thompson,1630679.0
216,PT07M56.00S,2025-12-06T01:47:46.2Z,2,REGULAR,steal,,[],1630679,,,1610612754,37,39,2025-12-06T02:18:38Z,2130000,False,,,0,,E. Thompson STEAL (1 STL),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
217,PT07M48.00S,2025-12-06T01:47:55.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629614,6.1268068331143235,46.81372549019608,1610612754,37,39,2025-12-06T01:54:41Z,2140000,False,16.0,5.0,1,left,MISS A. Nembhard driving Layup,[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,1.67,Missed,,,,,,,,,,,,,,,,
218,PT07M47.00S,2025-12-06T01:47:56.4Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,37,39,2025-12-06T01:54:41Z,2150000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,217.0,6.0,5.0,1.0,,,,,,,,,,,,
219,PT07M33.00S,2025-12-06T01:48:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641801,88.64980289093299,43.38235294117647,1610612741,39,39,2025-12-06T01:48:26Z,2160000,False,-33.0,54.0,1,right,E. Miller 6' driving floating Jump Shot (2 PTS) (M. Buzelis 1 AST),"[1641801, 1641824]",1610612741.0,CHI,driving floating,,,Miller,E. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,6.35,Made,,,,,,,2.0,M. Buzelis,1641824.0,1.0,,,,,,
221,PT07M17.00S,2025-12-06T01:48:31.7Z,2,REGULAR,foul,offensive,[],1630543,,,1610612754,39,39,2025-12-06T01:48:37Z,2180000,False,,,0,,I. Jackson off-the-ball offensive FOUL (1 PF),"[1630543, 1641824]",1610612754.0,IND,off-the-ball,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,201638.0,,,,,,,,,,,,,,1.0,0.0,Buzelis,1641824.0,,
223,PT07M17.00S,2025-12-06T01:48:31.7Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,39,39,2025-12-06T01:48:31Z,2200000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,201638.0,1.0,,,,,,,,,,,,,,,,,,
224,PT07M17.00S,2025-12-06T01:48:37.9Z,2,REGULAR,substitution,out,[],1630543,,,1610612741,39,39,2025-12-06T01:48:43Z,2210000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M17.00S,2025-12-06T01:48:37.9Z,2,REGULAR,substitution,in,[],1630643,,,1610612741,39,39,2025-12-06T01:48:43Z,2220000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M06.00S,2025-12-06T01:49:02.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641763,94.1688567674113,96.56862745098039,1610612741,42,39,2025-12-06T01:49:08Z,2230000,False,233.0,2.0,1,right,J. Phillips 3PT  (3 PTS) (J. Giddey 4 AST),"[1641763, 1630581]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,23.28,Made,,,,,,,3.0,J. Giddey,1630581.0,4.0,,,,,,
228,PT07M03.00S,2025-12-06T01:49:09.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,42,39,2025-12-06T01:49:09Z,2250000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M03.00S,2025-12-06T01:51:42.0Z,2,REGULAR,substitution,out,[],202696,,,1610612754,42,39,2025-12-06T01:51:56Z,2260000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M03.00S,2025-12-06T01:51:42.0Z,2,REGULAR,substitution,out,[],1642277,,,1610612754,42,39,2025-12-06T01:51:56Z,2270000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M03.00S,2025-12-06T01:51:42.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612754,42,39,2025-12-06T01:51:56Z,2280000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M03.00S,2025-12-06T01:51:42.0Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,42,39,2025-12-06T01:51:56Z,2290000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M47.00S,2025-12-06T01:52:21.1Z,2,REGULAR,3pt,Jump Shot,[],1630679,6.652431011826544,1.9607843137254901,1610612754,42,42,2025-12-06T01:52:27Z,2300000,False,240.0,10.0,1,left,E. Thompson 24' 3PT  (3 PTS) (J. Huff 1 AST),"[1630679, 1630643]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Right Corner 3,24+ Right,,,24.04,Made,,,,,,,3.0,J. Huff,1630643.0,1.0,,,,,,
235,PT06M32.00S,2025-12-06T01:52:35.6Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,42,42,2025-12-06T01:52:40Z,2320000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1629614]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,,,Nembhard,1629614.0
236,PT06M32.00S,2025-12-06T01:52:35.6Z,2,REGULAR,steal,,[],1629614,,,1610612754,42,42,2025-12-06T01:52:37Z,2330000,False,,,0,,A. Nembhard STEAL (3 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT06M27.00S,2025-12-06T01:52:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,5.995400788436268,49.01960784313725,1610612754,42,42,2025-12-06T01:52:44Z,2340000,False,5.0,4.0,1,left,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,0.63,Missed,,,,,,,,,,,,,,,,
238,PT06M26.00S,2025-12-06T01:52:41.3Z,2,REGULAR,rebound,defensive,[],1641801,,,1610612741,42,42,2025-12-06T01:56:56Z,2350000,False,,,0,,E. Miller REBOUND (Off:0 Def:1),[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,Restricted Area,0-8 Center,,,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,
239,PT06M12.00S,2025-12-06T01:52:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.93495400788436,49.26470588235294,1610612741,44,42,2025-12-06T02:12:35Z,2360000,False,-4.0,23.0,1,right,J. Giddey driving finger roll Layup (2 PTS) (E. Miller 1 AST),"[1630581, 1641801]",1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,2.36,Made,,,,,,,2.0,E. Miller,1641801.0,1.0,,,,,,
241,PT05M50.00S,2025-12-06T01:53:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.959921156373195,49.01960784313725,1610612754,44,44,2025-12-06T01:58:11Z,2380000,False,5.0,69.0,1,left,P. Siakam 6' fadeaway Jump Shot (9 PTS),[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,6.95,Made,,,,,,,9.0,,,,,,,,,
243,PT05M31.00S,2025-12-06T01:53:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.06636005256242,49.754901960784316,1610612741,44,44,2025-12-06T01:58:42Z,2400000,False,-1.0,22.0,1,right,MISS J. Giddey driving reverse Layup,[1630581],1610612741.0,CHI,driving reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,,
244,PT05M30.00S,2025-12-06T01:53:37.9Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,44,44,2025-12-06T01:59:07Z,2410000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,
245,PT05M20.00S,2025-12-06T01:53:47.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,4.812746386333772,73.2843137254902,1610612754,44,44,2025-12-06T01:59:23Z,2420000,False,-116.0,-7.0,1,left,MISS P. Siakam 11' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,11.66,Missed,,,,,,,,,,,,,,,,
246,PT05M17.00S,2025-12-06T01:53:50.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,44,44,2025-12-06T01:53:52Z,2430000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,245.0,5.0,5.0,0.0,,,,,,,,,,,,
247,PT05M11.00S,2025-12-06T01:53:59.3Z,2,REGULAR,3pt,Jump Shot,[],1641824,81.94809461235218,95.09803921568627,1610612741,44,44,2025-12-06T01:59:43Z,2440000,False,225.0,117.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,25.41,Missed,,,,,,,,,,,,,,,,
248,PT05M08.00S,2025-12-06T01:54:02.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,44,44,2025-12-06T01:59:43Z,2450000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,
249,PT05M00.00S,2025-12-06T01:54:08.2Z,2,REGULAR,3pt,Jump Shot,[],1631097,28.597240473061763,21.813725490196077,1610612754,44,47,2025-12-06T01:59:58Z,2460000,False,141.0,216.0,1,left,B. Mathurin 25' 3PT pullup (12 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,25.81,Made,,,,,,,12.0,,,,,,,,,
251,PT04M39.00S,2025-12-06T01:54:29.4Z,2,REGULAR,3pt,Jump Shot,[],1641824,67.62483574244416,27.205882352941174,1610612741,44,47,2025-12-06T02:00:31Z,2480000,False,-114.0,252.0,1,right,MISS M. Buzelis 27' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,27.64,Missed,,,,,,,,,,,,,,,,
252,PT04M36.00S,2025-12-06T01:54:32.4Z,2,REGULAR,rebound,defensive,[],1630679,,,1610612754,44,47,2025-12-06T02:00:31Z,2490000,False,,,0,,E. Thompson REBOUND (Off:0 Def:1),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,,,
253,PT04M26.00S,2025-12-06T01:54:41.2Z,2,REGULAR,3pt,Jump Shot,[],1631097,30.56833114323259,67.8921568627451,1610612754,44,47,2025-12-06T02:01:27Z,2500000,False,-89.0,235.0,1,left,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,25.13,Missed,,,,,,,,,,,,,,,,
254,PT04M23.00S,2025-12-06T01:54:44.2Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,44,47,2025-12-06T02:19:01Z,2510000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,253.0,4.0,3.0,1.0,,,,,,,,,,,,
255,PT04M22.00S,2025-12-06T01:54:50.4Z,2,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612754,44,47,2025-12-06T02:19:01Z,2520000,False,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (1 TO),[1627783],1610612754.0,IND,bad pass,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,201246.0,1.0,,,,,,,,,,,,,,,,,,
256,PT04M22.00S,2025-12-06T01:54:54.2Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,44,47,2025-12-06T01:55:27Z,2530000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M22.00S,2025-12-06T01:54:54.2Z,2,REGULAR,substitution,out,[],1628380,,,1610612741,44,47,2025-12-06T01:55:27Z,2540000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
