actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
424,PT06M32.00S,2026-04-05T21:07:27.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,67.7562417871222,61.029411764705884,1610612741,67,75,2026-04-05T21:07:30Z,4110000,False,55.0,251.0,1,right,C. Sexton 25' 3PT  (13 PTS) (P. Williams 2 AST),"[1629012, 1630172]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,25.66,Made,,,,,,,,,13.0,P. Williams,1630172.0,2.0,,
426,PT06M11.00S,2026-04-05T21:07:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.645860709592641,39.21568627450981,1610612756,67,75,2026-04-05T21:07:54Z,4130000,False,54.0,57.0,1,left,MISS D. Brooks 7' fadeaway Shot,[1628415],1610612756.0,PHX,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.84,Missed,,,,,,,,,,,,,,
427,PT06M09.00S,2026-04-05T21:07:50.5Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612741,67,75,2026-04-05T21:07:54Z,4140000,False,,,0,,C. Sexton REBOUND (Off:1 Def:3),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,426.0,4.0,3.0,1.0,,,,,,,,,,
428,PT06M01.00S,2026-04-05T21:07:57.6Z,3,REGULAR,3pt,Jump Shot,[],1630172,73.80091984231275,14.950980392156863,1610612741,67,75,2026-04-05T21:08:02Z,4150000,False,-175.0,194.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,26.13,Missed,,,,,,,,,,,,,,
429,PT05M58.00S,2026-04-05T21:08:00.6Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,67,75,2026-04-05T21:08:02Z,4160000,False,,,0,,M. Williams REBOUND (Off:2 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,428.0,6.0,4.0,2.0,,,,,,,,,,
430,PT05M44.00S,2026-04-05T21:08:14.3Z,3,REGULAR,2pt,Jump Shot,[],1628415,4.418528252299605,84.80392156862744,1610612756,67,75,2026-04-05T21:08:20Z,4170000,False,-174.0,-11.0,1,left,MISS D. Brooks 17' turnaround fadeaway Shot,[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,,,,,17.43,Missed,,,,,,,,,,,,,,
431,PT05M42.00S,2026-04-05T21:08:16.3Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,67,75,2026-04-05T21:08:20Z,4180000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:6),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left,,,,,,,430.0,7.0,6.0,1.0,,,,,,,,,,
432,PT05M25.00S,2026-04-05T21:08:36.0Z,3,REGULAR,turnover,lost ball,[],1630171,,,1610612741,67,75,2026-04-05T21:10:24Z,4190000,False,,,0,,I. Okoro lost ball TURNOVER (2 TO),"[1630171, 1628960]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,2.0,Allen,1628960.0,,,,,,,,,,,,,,,,,
433,PT05M25.00S,2026-04-05T21:08:36.0Z,3,REGULAR,steal,,[],1628960,,,1610612756,67,75,2026-04-05T21:09:54Z,4200000,False,,,0,,G. Allen STEAL (3 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
434,PT05M22.00S,2026-04-05T21:08:40.9Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612756,67,75,2026-04-05T21:12:11Z,4210000,False,,,0,,C. Sexton clear-path personal FOUL (2 PF) (Booker 2 FT),"[1629012, 1626164]",1610612741.0,CHI,clear-path,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,,,,2882.0,,,,,,,2.0,0.0,Booker,1626164.0,,,,,,
437,PT05M22.00S,2026-04-05T21:10:38.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,67,76,2026-04-05T21:13:16Z,4225000,False,,,0,,D. Booker clear-path Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,clear-path,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,14.0,,,,,
438,PT05M22.00S,2026-04-05T21:10:38.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,67,77,2026-04-05T21:13:16Z,4227500,False,,,0,,D. Booker clear-path Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,clear-path,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,15.0,,,,,
439,PT05M22.00S,2026-04-05T21:10:52.0Z,3,REGULAR,substitution,out,[],1629012,,,1610612741,67,77,2026-04-05T21:11:01Z,4260000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M22.00S,2026-04-05T21:10:52.0Z,3,REGULAR,substitution,out,[],1627824,,,1610612741,67,77,2026-04-05T21:11:01Z,4270000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M22.00S,2026-04-05T21:10:52.0Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,67,77,2026-04-05T21:11:01Z,4280000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M22.00S,2026-04-05T21:10:52.0Z,3,REGULAR,substitution,in,[],1630200,,,1610612741,67,77,2026-04-05T21:11:01Z,4290000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M22.00S,2026-04-05T21:10:52.0Z,3,REGULAR,substitution,in,[],1631159,,,1610612741,67,77,2026-04-05T21:11:01Z,4300000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M22.00S,2026-04-05T21:10:52.0Z,3,REGULAR,substitution,in,[],1642950,,,1610612741,67,77,2026-04-05T21:11:01Z,4310000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M10.00S,2026-04-05T21:11:17.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631109,5.338370565045992,50.98039215686274,1610612756,67,79,2026-04-05T21:11:22Z,4320000,False,-5.0,-2.0,1,left,M. Williams alley-oop DUNK (12 PTS) (G. Allen 2 AST),"[1631109, 1628960]",1610612756.0,PHX,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,0.54,Made,,,,,,,,,12.0,G. Allen,1628960.0,2.0,,
447,PT05M02.00S,2026-04-05T21:11:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,93.11760840998686,49.50980392156863,1610612741,69,79,2026-04-05T21:15:34Z,4340000,False,-2.0,12.0,1,right,L. Miller driving Layup (14 PTS),[1631159],1610612741.0,CHI,driving,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,1.25,Made,,,,,,,,,14.0,,,,,
448,PT04M33.00S,2026-04-05T21:11:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.521024967148489,47.549019607843135,1610612756,69,79,2026-04-05T21:16:20Z,4350000,False,12.0,9.0,1,left,MISS J. Green driving Layup,[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,1.51,Missed,,,,,,,,,,,,,,
449,PT04M30.00S,2026-04-05T21:11:56.8Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,69,79,2026-04-05T21:11:56Z,4360000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:3),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,448.0,3.0,3.0,0.0,,,,,,,,,,
450,PT04M25.00S,2026-04-05T21:12:02.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,93.24901445466492,3.431372549019608,1610612741,69,79,2026-04-05T21:13:49Z,4370000,False,-233.0,11.0,1,right,MISS I. Okoro running 3PT,[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,23.31,Missed,,,,,,,,,,,,,,
451,PT04M21.00S,2026-04-05T21:12:05.6Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,69,79,2026-04-05T21:12:05Z,4380000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,450.0,3.0,3.0,0.0,,,,,,,,,,
452,PT04M16.00S,2026-04-05T21:12:11.3Z,3,REGULAR,3pt,Jump Shot,[],1626164,29.122864651773984,23.774509803921568,1610612756,69,82,2026-04-05T21:16:52Z,4390000,False,131.0,221.0,1,left,D. Booker 25' 3PT pullup (18 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,25.72,Made,,,,,,,,,18.0,,,,,
453,PT04M07.00S,2026-04-05T21:12:20.1Z,3,REGULAR,3pt,Jump Shot,[],1642265,67.23061760840999,53.92156862745098,1610612741,69,82,2026-04-05T21:12:28Z,4400000,False,20.0,256.0,1,right,MISS R. Dillingham 25' 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,25.63,Missed,,,,,,,,,,,,,,
454,PT04M04.00S,2026-04-05T21:12:22.6Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612741,69,82,2026-04-05T21:12:22Z,4410000,False,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,453.0,2.0,0.0,2.0,,,,,,,,,,
455,PT04M02.00S,2026-04-05T21:12:25.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630200,90.3580814717477,48.28431372549019,1610612741,71,82,2026-04-05T21:17:25Z,4420000,False,-9.0,38.0,1,right,T. Jones driving floating Jump Shot (20 PTS) (I. Okoro 3 AST),"[1630200, 1630171]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,3.91,Made,,,,,,,,,20.0,I. Okoro,1630171.0,3.0,,
457,PT04M01.00S,2026-04-05T21:12:32.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,71,82,2026-04-05T21:12:32Z,4440000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M01.00S,2026-04-05T21:14:07.8Z,3,REGULAR,substitution,out,[],1628415,,,1610612756,71,82,2026-04-05T21:14:20Z,4450000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M01.00S,2026-04-05T21:14:07.8Z,3,REGULAR,substitution,out,[],1630224,,,1610612756,71,82,2026-04-05T21:14:20Z,4460000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M01.00S,2026-04-05T21:14:07.8Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,71,82,2026-04-05T21:14:20Z,4470000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M01.00S,2026-04-05T21:14:07.8Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,71,82,2026-04-05T21:14:20Z,4480000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M01.00S,2026-04-05T21:14:07.8Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,71,82,2026-04-05T21:14:20Z,4490000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M01.00S,2026-04-05T21:14:07.8Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,71,82,2026-04-05T21:14:20Z,4500000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M47.00S,2026-04-05T21:14:27.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642950,,,1610612756,71,82,2026-04-05T21:14:37Z,4510000,False,,,0,,L. Olbrich personal FOUL (1 PF) (Booker 2 FT),"[1642950, 1626164]",1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Mid-Range,16-24 Center,,,,1626301.0,,,,,,,1.0,0.0,Booker,1626164.0,,,,,,
466,PT03M47.00S,2026-04-05T21:14:44.2Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,71,83,2026-04-05T21:14:44Z,4530000,False,,,0,,D. Booker Free Throw 1 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,19.0,,,,,
467,PT03M47.00S,2026-04-05T21:14:59.7Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,71,84,2026-04-05T21:14:59Z,4540000,False,,,0,,D. Booker Free Throw 2 of 2 (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,20.0,,,,,
469,PT03M29.00S,2026-04-05T21:15:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,47.05882352941176,1610612741,71,84,2026-04-05T21:15:40Z,4560000,False,-15.0,17.0,1,right,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,2.25,Missed,,,,,,,,,,,,,,
471,PT03M25.00S,2026-04-05T21:15:39.5Z,3,REGULAR,rebound,offensive,[],1642950,,,1610612741,71,84,2026-04-05T21:15:40Z,4580000,False,,,0,,L. Olbrich REBOUND (Off:1 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,,,,,,,469.0,2.0,1.0,1.0,,,,,,,,,,
472,PT03M21.00S,2026-04-05T21:15:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642265,94.30026281208936,51.71568627450981,1610612741,73,84,2026-04-05T21:16:47Z,4590000,False,9.0,1.0,1,right,R. Dillingham driving reverse Layup (6 PTS) (L. Olbrich 2 AST),"[1642265, 1642950]",1610612741.0,CHI,driving reverse,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,0.87,Made,,,,,,,,,6.0,L. Olbrich,1642950.0,2.0,,
474,PT03M02.00S,2026-04-05T21:16:02.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,17.0335085413929,94.11764705882352,1610612756,73,84,2026-04-05T21:16:06Z,4610000,False,-221.0,108.0,1,left,MISS G. Allen 24' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,24.54,Missed,,,,,,,,,,,,,,
475,PT03M00.00S,2026-04-05T21:16:04.8Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612741,73,84,2026-04-05T21:16:06Z,4620000,False,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,474.0,3.0,1.0,2.0,,,,,,,,,,
476,PT02M56.00S,2026-04-05T21:16:08.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,93.24901445466492,50.0,1610612741,75,84,2026-04-05T21:16:17Z,4630000,False,0.0,11.0,1,right,T. Jones running reverse Layup (22 PTS) (I. Okoro 4 AST),"[1630200, 1630171]",1610612741.0,CHI,running reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,1.1,Made,,,,,,,,,22.0,I. Okoro,1630171.0,4.0,,
478,PT02M33.00S,2026-04-05T21:16:30.6Z,3,REGULAR,3pt,Jump Shot,[],1631221,27.283180026281208,78.67647058823529,1610612756,75,84,2026-04-05T21:16:36Z,4650000,False,-143.0,204.0,1,left,MISS C. Gillespie 24' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,,24.94,Missed,,,,,,,,,,,,,,
479,PT02M29.00S,2026-04-05T21:16:34.6Z,3,REGULAR,rebound,defensive,[],1631159,,,1610612741,75,84,2026-04-05T21:21:53Z,4660000,False,,,0,,L. Miller REBOUND (Off:2 Def:5),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,478.0,7.0,5.0,2.0,,,,,,,,,,
480,PT02M27.00S,2026-04-05T21:16:40.1Z,3,REGULAR,foul,offensive,['inpenalty'],1631159,,,1610612741,75,84,2026-04-05T21:16:49Z,4670000,False,,,0,,L. Miller charge offensive FOUL (2 PF),"[1631159, 1631221]",1610612741.0,CHI,charge,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,2.0,0.0,Gillespie,1631221.0,,,,,,
482,PT02M27.00S,2026-04-05T21:16:40.1Z,3,REGULAR,turnover,offensive foul,[],1631159,,,1610612741,75,84,2026-04-05T21:16:40Z,4690000,False,,,0,,L. Miller offensive foul TURNOVER (3 TO),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,2882.0,,,,,,,,,,,,,,,,
484,PT02M09.00S,2026-04-05T21:17:14.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,11.514454664914586,12.5,1610612756,75,84,2026-04-05T21:17:18Z,4710000,False,188.0,56.0,1,left,MISS D. Booker 19' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right,,,,,19.56,Missed,,,,,,,,,,,,,,
485,PT02M06.00S,2026-04-05T21:17:16.5Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,75,84,2026-04-05T21:17:16Z,4720000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:4),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Right,,,,,,,484.0,4.0,4.0,0.0,,,,,,,,,,
486,PT01M55.00S,2026-04-05T21:17:28.0Z,3,REGULAR,3pt,Jump Shot,[],1631159,93.64323258869908,96.32352941176471,1610612741,78,84,2026-04-05T21:17:31Z,4730000,False,232.0,7.0,1,right,L. Miller 3PT  (17 PTS) (T. Jones 6 AST),"[1631159, 1630200]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Right Corner 3,24+ Right,,,,,23.17,Made,,,,,,,,,17.0,T. Jones,1630200.0,6.0,,
488,PT01M50.00S,2026-04-05T21:17:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,9.280551905387648,42.8921568627451,1610612756,78,84,2026-04-05T21:24:17Z,4750000,False,36.0,35.0,1,left,MISS D. Booker driving Layup - blocked,"[1626164, 1630171]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.96,Missed,,,,,,,,,,,,,Okoro,1630171.0
489,PT01M50.00S,2026-04-05T21:17:40.7Z,3,REGULAR,block,,[],1630171,,,1610612756,78,84,2026-04-05T21:17:43Z,4760000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT01M48.00S,2026-04-05T21:17:42.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,78,84,2026-04-05T21:25:26Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,488.0,,,,,,,,,,,,,
490,PT01M48.00S,2026-04-05T21:18:15.6Z,3,REGULAR,jumpball,recovered,[],1631221,,,1610612756,78,84,2026-04-05T21:24:07Z,4780000,False,,,0,,Jump Ball D. Booker vs. I. Okoro: Tip to C. Gillespie,"[1631221, 1626164, 1630171]",1610612756.0,PHX,heldball,C. Gillespie,1631221.0,Gillespie,C. Gillespie,Booker,1626164.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,,,,,
494,PT01M43.00S,2026-04-05T21:18:17.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631221,4.681340341655716,73.52941176470588,1610612756,78,84,2026-04-05T21:18:32Z,4810000,False,-118.0,-8.0,1,left,MISS C. Gillespie 11' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,11.79,Missed,,,,,,,,,,,,,,
495,PT01M40.00S,2026-04-05T21:18:20.9Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,78,84,2026-04-05T21:18:32Z,4820000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,494.0,2.0,2.0,0.0,,,,,,,,,,
496,PT01M28.00S,2026-04-05T21:18:33.1Z,3,REGULAR,3pt,Jump Shot,[],1630200,95.22010512483574,2.941176470588235,1610612741,78,84,2026-04-05T21:18:39Z,4830000,False,-235.0,-8.0,1,right,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,23.54,Missed,,,,,,,,,,,,,,
497,PT01M23.00S,2026-04-05T21:18:38.1Z,3,REGULAR,rebound,offensive,[],1642950,,,1610612741,78,84,2026-04-05T21:18:39Z,4840000,False,,,0,,L. Olbrich REBOUND (Off:2 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Left Corner 3,24+ Left,,,,,,,496.0,3.0,1.0,2.0,,,,,,,,,,
498,PT01M22.00S,2026-04-05T21:18:38.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642265,71.04139290407359,74.01960784313727,1610612741,81,84,2026-04-05T21:18:42Z,4850000,False,120.0,220.0,1,right,R. Dillingham 25' 3PT  (9 PTS) (L. Olbrich 3 AST),"[1642265, 1642950]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,,25.04,Made,,,,,,,,,9.0,L. Olbrich,1642950.0,3.0,,
500,PT01M05.00S,2026-04-05T21:18:55.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,10.85742444152431,32.1078431372549,1610612756,81,84,2026-04-05T21:23:10Z,4870000,False,89.0,50.0,1,left,MISS D. Booker 10' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,10.23,Missed,,,,,,,,,,,,,,
501,PT01M03.00S,2026-04-05T21:18:57.3Z,3,REGULAR,rebound,defensive,[],1642950,,,1610612741,81,84,2026-04-05T21:18:59Z,4880000,False,,,0,,L. Olbrich REBOUND (Off:2 Def:2),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Mid-Range,8-16 Right,,,,,,,500.0,4.0,2.0,2.0,,,,,,,,,,
502,PT01M00.00S,2026-04-05T21:19:02.8Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612741,81,84,2026-04-05T21:19:10Z,4890000,False,,,0,,G. Allen shooting personal FOUL (5 PF) (Dillingham 2 FT),"[1628960, 1642265]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,101283.0,,,,,,,5.0,0.0,Dillingham,1642265.0,,,,,,
504,PT01M00.00S,2026-04-05T21:19:26.9Z,3,REGULAR,freethrow,1 of 2,[],1642265,,,1610612741,81,84,2026-04-05T21:19:26Z,4910000,False,,,0,,MISS R. Dillingham Free Throw 1 of 2,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
505,PT01M00.00S,2026-04-05T21:19:26.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,81,84,2026-04-05T21:19:26Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,
506,PT01M00.00S,2026-04-05T21:19:27.7Z,3,REGULAR,substitution,out,[],1628960,,,1610612741,81,84,2026-04-05T21:19:32Z,4930000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M00.00S,2026-04-05T21:19:27.7Z,3,REGULAR,substitution,in,[],1628415,,,1610612741,81,84,2026-04-05T21:19:32Z,4940000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M00.00S,2026-04-05T21:19:47.9Z,3,REGULAR,freethrow,2 of 2,[],1642265,,,1610612741,82,84,2026-04-05T21:19:47Z,4950000,False,,,0,,R. Dillingham Free Throw 2 of 2 (10 PTS),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,Made,,,,,,,,,10.0,,,,,
509,PT00M52.50S,2026-04-05T21:20:04.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642950,,,1610612756,82,84,2026-04-05T21:20:27Z,4960000,False,,,0,,L. Olbrich personal FOUL (2 PF) (Booker 2 FT),"[1642950, 1626164]",1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Mid-Range,16-24 Center,,,,1626301.0,,,,,,,2.0,0.0,Booker,1626164.0,,,,,,
512,PT00M52.50S,2026-04-05T21:20:28.1Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,82,85,2026-04-05T21:20:28Z,4980000,False,,,0,,D. Booker Free Throw 1 of 2 (21 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,21.0,,,,,
