actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
510,PT01M01.00S,2025-12-04T02:50:48.3Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,72,81,2025-12-04T02:50:48Z,5000000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,509.0,1.0,1.0,0.0,,,,,,,,,,,,,,
511,PT00M49.30S,2025-12-04T02:51:00.1Z,3,REGULAR,3pt,Jump Shot,[],1642962,27.54599211563732,21.07843137254902,1610612751,72,81,2025-12-04T02:51:05Z,5010000,False,145.0,206.0,1,left,MISS D. Powell 25' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
512,PT00M45.70S,2025-12-04T02:51:03.7Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,72,81,2025-12-04T02:51:05Z,5020000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT00M39.20S,2025-12-04T02:51:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,91.14651773981603,46.07843137254902,1610612741,72,81,2025-12-04T02:51:14Z,5030000,False,-20.0,31.0,1,right,MISS D. Terry driving Layup,[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
514,PT00M37.30S,2025-12-04T02:51:12.7Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,72,81,2025-12-04T02:51:14Z,5040000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,513.0,6.0,6.0,0.0,,,,,,,,,,,,,,
515,PT00M27.50S,2025-12-04T02:51:22.7Z,3,REGULAR,3pt,Jump Shot,[],1642962,3.7614980289093296,2.941176470588235,1610612751,72,81,2025-12-04T02:51:30Z,5050000,False,235.0,-17.0,1,left,MISS D. Powell 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
516,PT00M21.60S,2025-12-04T02:51:28.6Z,3,REGULAR,rebound,defensive,[],1631207,,,1610612741,72,81,2025-12-04T02:51:30Z,5060000,False,,,0,,D. Terry REBOUND (Off:1 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,,,
517,PT00M20.00S,2025-12-04T02:51:31.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,91.93495400788436,50.98039215686274,1610612741,74,81,2025-12-04T02:51:42Z,5070000,False,5.0,23.0,1,right,A. Dosunmu running Layup (9 PTS) (D. Terry 1 AST),"[1630245, 1631207]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,9.0,,,,D. Terry,1631207.0,1.0,,,,
519,PT00M20.00S,2025-12-04T02:51:36.9Z,3,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612741,74,81,2025-12-04T02:52:16Z,5090000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[1630533, 1630245]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Dosunmu,1630245.0
521,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,74,81,2025-12-04T02:52:09Z,5110000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,out,[],1642962,,,1610612741,74,81,2025-12-04T02:52:09Z,5130000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,out,[],1630549,,,1610612741,74,81,2025-12-04T02:52:09Z,5140000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,74,81,2025-12-04T02:52:09Z,5150000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,in,[],1629008,,,1610612741,74,81,2025-12-04T02:52:09Z,5160000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,in,[],1641730,,,1610612741,74,81,2025-12-04T02:52:09Z,5170000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,in,[],1629651,,,1610612741,74,81,2025-12-04T02:52:09Z,5180000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M20.00S,2025-12-04T02:51:48.6Z,3,REGULAR,substitution,out,[],1642879,,,1610612741,74,81,2025-12-04T02:52:23Z,5185000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M20.00S,2025-12-04T02:52:20.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630245,,,1610612741,75,81,2025-12-04T02:52:20Z,5190000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (10 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
531,PT00M00.20S,2025-12-04T02:52:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612751,75,81,2025-12-04T02:53:10Z,5200000,False,,,0,,J. Phillips shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1641763, 1629008]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Center,,,,,,,,,,,101283.0,,,,,,2.0,0.0,Porter Jr.,1629008.0
533,PT00M00.20S,2025-12-04T02:53:11.5Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,75,82,2025-12-04T02:53:11Z,5220000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (29 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,29.0,,,,,,,,,,
534,PT00M00.20S,2025-12-04T02:53:23.1Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,75,83,2025-12-04T02:53:23Z,5230000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (30 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,30.0,,,,,,,,,,
535,PT00M00.00S,2025-12-04T02:53:27.8Z,3,REGULAR,period,end,[],0,,,1610612741,75,83,2025-12-04T02:53:27Z,5240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-12-04T02:55:42.2Z,4,REGULAR,substitution,out,['startperiod'],1631207,,,1610612741,75,83,2025-12-04T02:56:15Z,5250000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-12-04T02:55:42.2Z,4,REGULAR,substitution,in,['startperiod'],1641801,,,1610612741,75,83,2025-12-04T02:56:15Z,5260000,False,,,0,,SUB in: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2025-12-04T02:56:19.3Z,4,REGULAR,period,start,[],0,,,1610612741,75,83,2025-12-04T02:56:19Z,5270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT11M47.00S,2025-12-04T02:56:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.06636005256242,50.49019607843137,1610612741,77,83,2025-12-04T02:56:35Z,5280000,False,2.0,22.0,1,right,A. Dosunmu driving finger roll Layup (12 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,,12.0,,,,,,,,,,
540,PT11M30.00S,2025-12-04T02:56:47.9Z,4,REGULAR,3pt,Jump Shot,[],1630533,18.2161629434954,6.61764705882353,1610612751,77,83,2025-12-04T02:56:53Z,5290000,False,217.0,119.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
541,PT11M26.00S,2025-12-04T02:56:51.9Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,77,83,2025-12-04T02:56:53Z,5300000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,540.0,6.0,5.0,1.0,,,,,,,,,,,,,,
543,PT11M23.00S,2025-12-04T02:56:58.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,7.440867279894875,52.94117647058824,1610612751,77,85,2025-12-04T02:57:28Z,5310000,False,-15.0,17.0,1,left,N. Claxton cutting Layup (11 PTS) (N. Clowney 2 AST),"[1629651, 1641730]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,11.0,,,,N. Clowney,1641730.0,2.0,,,,
545,PT11M23.00S,2025-12-04T02:57:01.4Z,4,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612751,77,85,2025-12-04T02:57:27Z,5330000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Claxton 1 FT),"[1630245, 1629651]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,,,,,,1.0,0.0,Claxton,1629651.0
547,PT11M23.00S,2025-12-04T02:57:28.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629651,,,1610612751,77,86,2025-12-04T02:57:28Z,5350000,False,,,0,,N. Claxton Free Throw 1 of 1 (12 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
549,PT11M04.00S,2025-12-04T02:57:53.1Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,77,86,2025-12-04T02:58:00Z,5370000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M04.00S,2025-12-04T02:57:53.1Z,4,REGULAR,substitution,in,[],202696,,,1610612741,77,86,2025-12-04T02:58:00Z,5380000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M02.00S,2025-12-04T02:58:12.0Z,4,REGULAR,3pt,Jump Shot,[],202696,68.80749014454665,21.813725490196077,1610612741,77,86,2025-12-04T02:58:17Z,5390000,False,-141.0,241.0,1,right,MISS N. Vučević 27' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,27.89,Missed,,,,,,,,,,,,,,,,,,
552,PT10M58.00S,2025-12-04T02:58:16.0Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,77,86,2025-12-04T02:58:17Z,5400000,False,,,0,,N. Clowney REBOUND (Off:2 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,551.0,5.0,3.0,2.0,,,,,,,,,,,,,,
553,PT10M46.00S,2025-12-04T02:58:28.0Z,4,REGULAR,3pt,Jump Shot,[],1629008,23.73521681997372,84.80392156862744,1610612751,77,89,2025-12-04T02:58:33Z,5410000,False,-174.0,171.0,1,left,M. Porter Jr. 24' 3PT  (33 PTS) (N. Claxton 7 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.37,Made,,,,,,,,33.0,,,,N. Claxton,1629651.0,7.0,,,,
555,PT10M25.00S,2025-12-04T02:58:47.8Z,4,REGULAR,3pt,Jump Shot,[],1628975,70.51576872536137,18.137254901960784,1610612741,77,89,2025-12-04T02:58:58Z,5430000,False,-159.0,225.0,1,right,MISS J. Carter 27' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
556,PT10M18.00S,2025-12-04T02:58:54.8Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,77,89,2025-12-04T02:59:09Z,5440000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,555.0,3.0,3.0,0.0,,,,,,,,,,,,,,
565,PT10M17.00S,2025-12-04T02:58:52.5Z,4,REGULAR,turnover,bad pass,[],1630533,,,1610612751,77,89,2025-12-04T02:59:36Z,5445000,False,,,0,,Z. Williams bad pass TURNOVER (2 TO),"[1630533, 1641763]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Phillips,1641763.0,,,,,,,,,,,
566,PT10M17.00S,2025-12-04T02:58:52.5Z,4,REGULAR,steal,,[],1641763,,,1610612741,77,89,2025-12-04T02:59:36Z,5447500,False,,,0,,J. Phillips STEAL (3 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
557,PT10M16.00S,2025-12-04T02:58:57.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,90.88370565045992,48.28431372549019,1610612741,77,89,2025-12-04T03:01:40Z,5450000,False,-9.0,33.0,1,right,MISS N. Vučević floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
558,PT10M16.00S,2025-12-04T02:58:57.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,77,89,2025-12-04T03:02:25Z,5460000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,557.0,,,,,,,,,,,,,,,,,
559,PT10M16.00S,2025-12-04T02:59:05.8Z,4,REGULAR,foul,personal,[],1641763,,,1610612751,77,89,2025-12-04T03:02:30Z,5470000,False,,,0,,J. Phillips loose ball personal FOUL (3 PF),"[1641763, 1641730]",1610612741.0,CHI,loose ball,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,,,,,,3.0,0.0,Clowney,1641730.0
561,PT10M16.00S,2025-12-04T02:59:12.3Z,4,REGULAR,substitution,out,[],1628975,,,1610612751,77,89,2025-12-04T02:59:27Z,5490000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M16.00S,2025-12-04T02:59:12.3Z,4,REGULAR,substitution,out,[],1641763,,,1610612751,77,89,2025-12-04T02:59:27Z,5500000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M16.00S,2025-12-04T02:59:12.3Z,4,REGULAR,substitution,in,[],1630581,,,1610612751,77,89,2025-12-04T02:59:27Z,5510000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M16.00S,2025-12-04T02:59:12.3Z,4,REGULAR,substitution,in,[],1641824,,,1610612751,77,89,2025-12-04T02:59:27Z,5520000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M05.00S,2025-12-04T02:59:37.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642874,5.995400788436268,50.73529411764706,1610612751,77,91,2025-12-04T03:03:06Z,5530000,False,-4.0,4.0,1,left,D. Wolf driving Hook (5 PTS),[1642874],1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,5.0,,,,,,,,,,
568,PT09M49.00S,2025-12-04T02:59:56.6Z,4,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612741,77,91,2025-12-04T03:00:02Z,5540000,False,,,0,,D. Wolf shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1642874, 1641824]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,,,1.0,0.0,Buzelis,1641824.0
570,PT09M49.00S,2025-12-04T03:00:28.5Z,4,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,78,91,2025-12-04T03:00:28Z,5560000,False,,,0,,M. Buzelis Free Throw 1 of 2 (12 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
571,PT09M49.00S,2025-12-04T03:00:28.5Z,4,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,78,91,2025-12-04T03:00:50Z,5570000,False,,,0,,MISS M. Buzelis Free Throw 2 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
572,PT09M45.00S,2025-12-04T03:00:32.5Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,78,91,2025-12-04T03:00:50Z,5580000,False,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,571.0,7.0,6.0,1.0,,,,,,,,,,,,,,
573,PT09M32.00S,2025-12-04T03:01:02.9Z,4,REGULAR,3pt,Jump Shot,[],1642874,26.49474375821288,83.33333333333334,1610612751,78,91,2025-12-04T03:01:23Z,5590000,False,-167.0,197.0,1,left,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
574,PT09M27.00S,2025-12-04T03:01:07.9Z,4,REGULAR,rebound,offensive,[],1641730,,,1610612751,78,91,2025-12-04T03:01:09Z,5600000,False,,,0,,N. Clowney REBOUND (Off:3 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left Center,,,573.0,6.0,3.0,3.0,,,,,,,,,,,,,,
575,PT09M22.00S,2025-12-04T03:01:12.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,5.206964520367937,1.9607843137254901,1610612751,78,94,2025-12-04T03:01:16Z,5610000,False,240.0,-4.0,1,left,N. Clowney 24' 3PT  (14 PTS) (Z. Williams 1 AST),"[1641730, 1630533]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,24.02,Made,,,,,,,,14.0,,,,Z. Williams,1630533.0,1.0,,,,
577,PT09M22.00S,2025-12-04T03:01:31.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,78,94,2025-12-04T03:01:31Z,5630000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M22.00S,2025-12-04T03:03:51.2Z,4,REGULAR,substitution,out,[],1641801,,,1610612741,78,94,2025-12-04T03:04:10Z,5640000,False,,,0,,SUB out: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M22.00S,2025-12-04T03:03:51.2Z,4,REGULAR,substitution,in,[],1631207,,,1610612741,78,94,2025-12-04T03:04:10Z,5650000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M04.00S,2025-12-04T03:04:40.4Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,78,94,2025-12-04T03:06:55Z,5675000,False,,,0,,N. Vučević lost ball TURNOVER (6 TO),"[202696, 1629651]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,6.0,Claxton,1629651.0,,,,,,,,,,,
595,PT09M04.00S,2025-12-04T03:04:40.4Z,4,REGULAR,steal,,[],1629651,,,1610612751,78,94,2025-12-04T03:06:55Z,5677500,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
582,PT08M46.00S,2025-12-04T03:04:49.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641730,30.56833114323259,71.32352941176471,1610612751,78,97,2025-12-04T03:06:55Z,5680000,False,-107.0,235.0,1,left,N. Clowney 25' 3PT  (17 PTS) (D. Wolf 2 AST),"[1641730, 1642874]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,,,,17.0,,,,D. Wolf,1642874.0,2.0,,,,
584,PT08M30.00S,2025-12-04T03:05:08.2Z,4,REGULAR,3pt,Jump Shot,[],1641824,94.43166885676742,97.30392156862744,1610612741,78,97,2025-12-04T03:06:14Z,5700000,False,237.0,0.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
585,PT08M28.00S,2025-12-04T03:05:10.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,78,97,2025-12-04T03:06:14Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,584.0,,,,,,,,,,,,,,,,,
586,PT08M28.00S,2025-12-04T03:05:16.3Z,4,REGULAR,foul,personal,[],1629008,,,1610612741,78,97,2025-12-04T03:05:23Z,5720000,False,,,0,,M. Porter Jr. loose ball personal FOUL (4 PF),"[1629008, 1631207]",1610612751.0,BKN,loose ball,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,,,4.0,0.0,Terry,1631207.0
588,PT08M23.00S,2025-12-04T03:05:36.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,85.23324572930355,47.549019607843135,1610612741,80,97,2025-12-04T03:05:40Z,5740000,False,-12.0,86.0,1,right,J. Giddey 8' driving floating Jump Shot (26 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.72,Made,,,,,,,,26.0,,,,,,,,,,
589,PT08M03.00S,2025-12-04T03:05:55.2Z,4,REGULAR,turnover,bad pass,[],1642874,,,1610612751,80,97,2025-12-04T03:05:58Z,5750000,False,,,0,,D. Wolf bad pass TURNOVER (3 TO),"[1642874, 1630245]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Dosunmu,1630245.0,,,,,,,,,,,
590,PT08M03.00S,2025-12-04T03:05:55.2Z,4,REGULAR,steal,,[],1630245,,,1610612741,80,97,2025-12-04T03:05:56Z,5760000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT07M52.00S,2025-12-04T03:06:05.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,94.82588699080158,94.11764705882352,1610612741,83,97,2025-12-04T03:06:10Z,5770000,False,221.0,-4.0,1,right,A. Dosunmu 3PT  (15 PTS) (M. Buzelis 3 AST),"[1630245, 1641824]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.06,Made,,,,,,,,15.0,,,,M. Buzelis,1641824.0,3.0,,,,
593,PT07M39.00S,2025-12-04T03:06:23.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,83,97,2025-12-04T03:06:23Z,5790000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M39.00S,2025-12-04T03:09:00.6Z,4,REGULAR,substitution,out,[],1629008,,,1610612751,83,97,2025-12-04T03:09:15Z,5800000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M39.00S,2025-12-04T03:09:00.6Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,83,97,2025-12-04T03:09:15Z,5810000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M39.00S,2025-12-04T03:09:00.6Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,83,97,2025-12-04T03:09:15Z,5820000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M39.00S,2025-12-04T03:09:00.6Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,83,97,2025-12-04T03:09:15Z,5830000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
