actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
429,PT05M19.00S,2026-02-23T02:38:29.8Z,3,REGULAR,substitution,in,[],1630574,,,1610612741,62,71,2026-02-23T02:38:42Z,4160000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M19.00S,2026-02-23T02:38:29.8Z,3,REGULAR,substitution,in,[],1629013,,,1610612741,62,71,2026-02-23T02:38:42Z,4170000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M19.00S,2026-02-23T02:38:52.7Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,63,71,2026-02-23T02:38:52Z,4180000,False,,,0,,J. Giddey Free Throw 2 of 2 (4 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
432,PT05M04.00S,2026-02-23T02:39:14.6Z,3,REGULAR,2pt,Jump Shot,[],1628384,13.748357424441524,25.0,1610612752,63,71,2026-02-23T02:41:41Z,4190000,False,125.0,77.0,1,left,MISS O. Anunoby 14' step back Shot,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,14.67,Missed,,,,,,,,,,,,,,,,
433,PT05M01.00S,2026-02-23T02:39:17.6Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612741,63,71,2026-02-23T02:46:07Z,4200000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,,,432.0,6.0,4.0,2.0,,,,,,,
434,PT04M45.00S,2026-02-23T02:39:33.0Z,3,REGULAR,3pt,Jump Shot,[],1630208,69.46452036793693,70.09803921568627,1610612741,63,71,2026-02-23T02:39:37Z,4210000,False,100.0,235.0,1,right,MISS N. Richards 25' 3PT,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,25.51,Missed,,,,,,,,,,,,,,,,
435,PT04M43.00S,2026-02-23T02:39:35.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,63,71,2026-02-23T02:39:37Z,4220000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,434.0,6.0,5.0,1.0,,,,,,,
436,PT04M38.00S,2026-02-23T02:39:42.4Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612752,63,71,2026-02-23T02:39:47Z,4230000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Hukporti 2 FT),"[1630208, 1630574]",1610612741.0,CHI,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1628953.0,,,,,2.0,0.0,Hukporti,1630574.0,,,,,,,,,,,
438,PT04M38.00S,2026-02-23T02:40:06.0Z,3,REGULAR,freethrow,1 of 2,[],1630574,,,1610612752,63,72,2026-02-23T02:40:06Z,4250000,False,,,0,,A. Hukporti Free Throw 1 of 2 (1 PTS),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
439,PT04M38.00S,2026-02-23T02:40:06.6Z,3,REGULAR,substitution,out,[],1630581,,,1610612752,63,72,2026-02-23T02:40:09Z,4260000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M38.00S,2026-02-23T02:40:06.6Z,3,REGULAR,substitution,in,[],1630200,,,1610612752,63,72,2026-02-23T02:40:09Z,4270000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M38.00S,2026-02-23T02:40:24.0Z,3,REGULAR,freethrow,2 of 2,[],1630574,,,1610612752,63,73,2026-02-23T02:40:24Z,4280000,False,,,0,,A. Hukporti Free Throw 2 of 2 (2 PTS),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
442,PT04M28.00S,2026-02-23T02:40:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,91.67214191852825,63.725490196078425,1610612741,63,73,2026-02-23T02:40:42Z,4290000,False,69.0,26.0,1,right,MISS R. Dillingham 7' driving floating Shot,[1642265],1610612741.0,CHI,driving floating,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,7.33,Missed,,,,,,,,,,,,,,,,
443,PT04M25.00S,2026-02-23T02:40:40.9Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,63,73,2026-02-23T02:40:42Z,4300000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,442.0,7.0,5.0,2.0,,,,,,,
444,PT04M20.00S,2026-02-23T02:40:47.7Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612752,63,73,2026-02-23T02:41:09Z,4310000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1630171, 1628384]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,202027.0,,,,,2.0,0.0,Anunoby,1628384.0,,,,,,,,,,,
446,PT04M20.00S,2026-02-23T02:41:13.3Z,3,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,63,73,2026-02-23T02:41:13Z,4330000,False,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
447,PT04M20.00S,2026-02-23T02:41:13.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,63,73,2026-02-23T02:41:13Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,446.0,,,,,,,,,,
448,PT04M20.00S,2026-02-23T02:41:31.6Z,3,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,63,74,2026-02-23T02:41:31Z,4350000,False,,,0,,O. Anunoby Free Throw 2 of 2 (7 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
449,PT04M04.00S,2026-02-23T02:41:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.38042049934296,48.529411764705884,1610612741,63,74,2026-02-23T02:42:29Z,4360000,False,-7.0,10.0,1,right,MISS T. Jones driving finger roll Layup - blocked,"[1630200, 1630574]",1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,1.22,Missed,,,,,,,,,,,,,,,Hukporti,1630574.0
450,PT04M04.00S,2026-02-23T02:41:48.4Z,3,REGULAR,block,,[],1630574,,,1610612741,63,74,2026-02-23T02:41:55Z,4370000,False,,,0,,A. Hukporti BLOCK (1 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
451,PT04M04.00S,2026-02-23T02:41:48.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,63,74,2026-02-23T02:42:29Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,449.0,,,,,,,,,,
453,PT04M04.00S,2026-02-23T02:41:59.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612741,63,74,2026-02-23T02:42:03Z,4400000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M04.00S,2026-02-23T02:41:59.8Z,3,REGULAR,substitution,in,[],1630631,,,1610612741,63,74,2026-02-23T02:42:03Z,4410000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M04.00S,2026-02-23T02:42:06.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612741,63,74,2026-02-23T02:42:11Z,4420000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M04.00S,2026-02-23T02:42:06.5Z,3,REGULAR,substitution,in,[],1641824,,,1610612741,63,74,2026-02-23T02:42:11Z,4430000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M57.00S,2026-02-23T02:42:29.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,72.88107752956637,78.43137254901961,1610612741,63,74,2026-02-23T02:42:35Z,4440000,False,142.0,202.0,1,right,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,24.74,Missed,,,,,,,,,,,,,,,,
458,PT03M55.00S,2026-02-23T02:42:31.3Z,3,REGULAR,rebound,defensive,[],1630574,,,1610612752,63,74,2026-02-23T02:42:35Z,4450000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:3),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,457.0,4.0,3.0,1.0,,,,,,,
459,PT03M38.00S,2026-02-23T02:42:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,7.178055190538765,48.28431372549019,1610612752,63,76,2026-02-23T02:43:04Z,4460000,False,9.0,15.0,1,left,L. Shamet driving Layup (11 PTS) (J. Brunson 6 AST),"[1629013, 1628973]",1610612752.0,NYK,driving,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,1.73,Made,11.0,,,,,,,,,J. Brunson,1628973.0,6.0,,,,
461,PT03M30.00S,2026-02-23T02:42:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,93.51182654402102,52.450980392156865,1610612741,65,76,2026-02-23T02:42:59Z,4480000,False,12.0,8.0,1,right,M. Buzelis driving Layup (6 PTS) (T. Jones 3 AST),"[1641824, 1630200]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,1.5,Made,6.0,,,,,,,,,T. Jones,1630200.0,3.0,,,,
463,PT03M14.00S,2026-02-23T02:43:12.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,15.062417871222076,46.568627450980394,1610612752,65,76,2026-02-23T02:49:03Z,4500000,False,17.0,89.0,1,left,MISS J. Brunson 9' driving Hook,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,9.07,Missed,,,,,,,,,,,,,,,,
464,PT03M12.00S,2026-02-23T02:43:14.2Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,65,76,2026-02-23T02:43:22Z,4510000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,,
465,PT03M07.00S,2026-02-23T02:43:21.5Z,3,REGULAR,turnover,out-of-bounds,[],1642265,,,1610612741,65,76,2026-02-23T02:43:41Z,4520000,False,,,0,,R. Dillingham lost ball out-of-bounds TURNOVER (1 TO),[1642265],1610612741.0,CHI,lost ball,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,202027.0,1.0,,,,,,,,,,,,,,,,,,
466,PT03M07.00S,2026-02-23T02:43:24.5Z,3,REGULAR,substitution,out,[],1630208,,,1610612752,65,76,2026-02-23T02:43:37Z,4530000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M07.00S,2026-02-23T02:43:24.5Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,65,76,2026-02-23T02:43:37Z,4540000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M07.00S,2026-02-23T02:43:24.5Z,3,REGULAR,substitution,in,[],1627824,,,1610612752,65,76,2026-02-23T02:43:37Z,4550000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M07.00S,2026-02-23T02:43:24.5Z,3,REGULAR,substitution,in,[],1631110,,,1610612752,65,76,2026-02-23T02:43:37Z,4560000,False,,,0,,SUB in: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M43.00S,2026-02-23T02:44:05.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,13.61695137976347,43.13725490196079,1610612752,65,76,2026-02-23T02:52:45Z,4570000,False,34.0,75.0,1,left,MISS J. Brunson 8' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,8.29,Missed,,,,,,,,,,,,,,,,
471,PT02M42.00S,2026-02-23T02:44:06.9Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,65,76,2026-02-23T02:44:09Z,4580000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,470.0,3.0,3.0,0.0,,,,,,,
472,PT02M33.00S,2026-02-23T02:44:16.2Z,3,REGULAR,3pt,Jump Shot,[],1627824,67.62483574244416,44.85294117647059,1610612741,65,76,2026-02-23T02:44:20Z,4590000,False,-26.0,252.0,1,right,MISS G. Yabusele 25' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,25.31,Missed,,,,,,,,,,,,,,,,
473,PT02M30.00S,2026-02-23T02:44:19.2Z,3,REGULAR,rebound,defensive,[],1630574,,,1610612752,65,76,2026-02-23T02:44:20Z,4600000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:4),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Center,,,,,,,,,,472.0,5.0,4.0,1.0,,,,,,,
474,PT02M22.00S,2026-02-23T02:44:26.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630574,6.521024967148489,50.49019607843137,1610612752,65,78,2026-02-23T02:44:30Z,4610000,False,-2.0,9.0,1,left,A. Hukporti alley-oop DUNK (4 PTS) (J. Alvarado 1 AST),"[1630574, 1630631]",1610612752.0,NYK,alley-oop,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,0.91,Made,4.0,,,,,,,,,J. Alvarado,1630631.0,1.0,,,,
477,PT02M13.00S,2026-02-23T02:44:31.2Z,3,REGULAR,foul,personal,['1freethrow'],1630574,,,1610612741,65,78,2026-02-23T04:59:43Z,4621250,False,,,0,,A. Hukporti shooting personal FOUL (2 PF) (Buzelis 1 FT),"[1630574, 1641824]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Mid-Range,16-24 Left,1628953.0,,,,,2.0,0.0,Buzelis,1641824.0,,,,,,,,,,,
476,PT02M13.00S,2026-02-23T02:44:36.6Z,3,REGULAR,3pt,Jump Shot,[],1641824,93.38042049934296,2.941176470588235,1610612741,68,78,2026-02-23T04:55:50Z,4622500,False,-235.0,10.0,1,right,M. Buzelis 3PT step back (9 PTS),[1641824],1610612741.0,CHI,step back,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,23.55,Made,9.0,,,,,,,,,,,,,,,
479,PT02M13.00S,2026-02-23T02:45:12.3Z,3,REGULAR,freethrow,1 of 1,[],1641824,,,1610612741,69,78,2026-02-23T04:56:05Z,4625000,False,,,0,,M. Buzelis Free Throw 1 of 1 (10 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
480,PT01M56.00S,2026-02-23T02:45:31.2Z,3,REGULAR,3pt,Jump Shot,[],1629013,27.94021024967148,80.14705882352942,1610612752,69,81,2026-02-23T02:45:35Z,4670000,False,-151.0,210.0,1,left,L. Shamet 25' 3PT  (14 PTS) (J. Brunson 7 AST),"[1629013, 1628973]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,25.86,Made,14.0,,,,,,,,,J. Brunson,1628973.0,7.0,,,,
482,PT01M39.00S,2026-02-23T02:45:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,93.51182654402102,55.392156862745104,1610612741,69,81,2026-02-23T02:45:50Z,4690000,False,27.0,8.0,1,right,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,2.83,Missed,,,,,,,,,,,,,,,,
483,PT01M37.00S,2026-02-23T02:45:48.7Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612752,69,81,2026-02-23T02:45:48Z,4700000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,482.0,3.0,3.0,0.0,,,,,,,
484,PT01M33.00S,2026-02-23T02:45:53.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,24.392247043363994,12.990196078431374,1610612752,69,81,2026-02-23T02:56:06Z,4710000,False,185.0,177.0,1,left,MISS L. Shamet 25' running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,25.59,Missed,,,,,,,,,,,,,,,,
485,PT01M29.00S,2026-02-23T02:45:57.0Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,69,81,2026-02-23T02:45:58Z,4720000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:11),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,484.0,12.0,11.0,1.0,,,,,,,
486,PT01M27.00S,2026-02-23T02:46:01.0Z,3,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612741,69,81,2026-02-23T02:46:10Z,4730000,False,,,0,,L. Shamet shooting personal FOUL (3 PF) (Buzelis 2 FT),"[1629013, 1641824]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2530.0,,,,,3.0,0.0,Buzelis,1641824.0,,,,,,,,,,,
488,PT01M27.00S,2026-02-23T02:46:35.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641824,,,1610612741,70,81,2026-02-23T02:46:35Z,4750000,False,,,0,,M. Buzelis Free Throw 1 of 2 (11 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
489,PT01M27.00S,2026-02-23T02:46:54.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641824,,,1610612741,71,81,2026-02-23T02:46:54Z,4760000,False,,,0,,M. Buzelis Free Throw 2 of 2 (12 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
490,PT01M16.00S,2026-02-23T02:47:08.7Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,71,81,2026-02-23T02:47:14Z,4770000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1642265]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,Dillingham,1642265.0,,
491,PT01M16.00S,2026-02-23T02:47:08.7Z,3,REGULAR,steal,,[],1642265,,,1610612741,71,81,2026-02-23T02:47:10Z,4780000,False,,,0,,R. Dillingham STEAL (2 STL),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
492,PT01M11.00S,2026-02-23T02:47:13.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642265,92.9862023653088,52.20588235294118,1610612741,71,81,2026-02-23T02:56:44Z,4790000,False,11.0,13.0,1,right,MISS R. Dillingham running DUNK,[1642265],1610612741.0,CHI,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,1.73,Missed,,,,,,,,,,,,,,,,
493,PT01M09.00S,2026-02-23T02:47:15.0Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612741,71,81,2026-02-23T02:56:44Z,4800000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,492.0,1.0,0.0,1.0,,,,,,,
494,PT01M00.00S,2026-02-23T02:47:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630200,93.24901445466492,52.20588235294118,1610612741,73,81,2026-02-23T02:47:38Z,4810000,False,11.0,11.0,1,right,T. Jones driving Layup (6 PTS),[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,1.56,Made,6.0,,,,,,,,,,,,,,,
495,PT00M39.10S,2026-02-23T02:47:48.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,13.748357424441524,32.1078431372549,1610612752,73,83,2026-02-23T02:57:17Z,4820000,False,89.0,77.0,1,left,J. Brunson 11' turnaround fadeaway Jump Shot (17 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,11.79,Made,17.0,,,,,,,,,,,,,,,
496,PT00M31.50S,2026-02-23T02:47:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630172,74.72076215505913,15.931372549019606,1610612741,76,83,2026-02-23T02:48:01Z,4830000,False,-170.0,185.0,1,right,P. Williams 25' 3PT  (8 PTS) (R. Dillingham 4 AST),"[1630172, 1642265]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,25.15,Made,8.0,,,,,,,,,R. Dillingham,1642265.0,4.0,,,,
498,PT00M11.30S,2026-02-23T02:48:22.4Z,3,REGULAR,3pt,Jump Shot,[],1629013,10.33180026281209,3.9215686274509802,1610612752,76,83,2026-02-23T02:48:28Z,4850000,False,230.0,45.0,1,left,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,23.47,Missed,,,,,,,,,,,,,,,,
499,PT00M07.20S,2026-02-23T02:48:26.5Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,76,83,2026-02-23T02:48:26Z,4860000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:2),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Right Corner 3,24+ Right,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,,
500,PT00M02.30S,2026-02-23T02:48:31.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642265,89.96386333771353,52.94117647058824,1610612741,76,83,2026-02-23T02:58:05Z,4870000,False,15.0,42.0,1,right,MISS R. Dillingham running Layup,[1642265],1610612741.0,CHI,running,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,4.43,Missed,,,,,,,,,,,,,,,,
501,PT00M00.70S,2026-02-23T02:48:33.5Z,3,REGULAR,rebound,offensive,[],1642265,,,1610612741,76,83,2026-02-23T02:58:05Z,4880000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:2),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,500.0,3.0,2.0,1.0,,,,,,,
502,PT00M00.70S,2026-02-23T02:48:35.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642265,94.40999984741211,50.0,1610612741,78,83,2026-02-23T02:58:24Z,4890000,False,0.0,0.0,1,right,R. Dillingham tip Layup (6 PTS),[1642265],1610612741.0,CHI,tip,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,0.0,Made,6.0,,,,,,,,,,,,,,,
503,PT00M00.10S,2026-02-23T02:48:37.5Z,3,REGULAR,heave,,[],0,,,1610612752,78,83,2026-02-23T02:51:26Z,4900000,False,,,0,,NYK Heave,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,52.6,,,,,,,,,,,,,,,,,
504,PT00M00.10S,2026-02-23T02:48:37.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,78,83,2026-02-23T02:48:59Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,503.0,,,,,,,,,,
505,PT00M00.00S,2026-02-23T02:48:42.0Z,3,REGULAR,period,end,[],0,,,1610612752,78,83,2026-02-23T02:48:42Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,out,['startperiod'],1641824,,,1610612752,78,83,2026-02-23T02:51:15Z,4930000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612752,78,83,2026-02-23T02:51:15Z,4940000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,78,83,2026-02-23T02:51:15Z,4950000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-02-23T02:50:59.6Z,4,REGULAR,substitution,out,['startperiod'],1630574,,,1610612752,78,83,2026-02-23T02:51:15Z,4960000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
