actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
269,PT06M32.00S,2026-02-22T01:52:31.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202699,78.53153745072274,50.73529411764706,1610612765,37,41,2026-02-22T01:52:36Z,2600000,False,4.0,149.0,1,right,T. Harris 14' pullup Jump Shot (6 PTS) (A. Thompson 6 AST),"[202699, 1641709]",1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,,,,,,Made,6.0,,,,,14.93,A. Thompson,1641709.0,6.0,,,,,
271,PT06M11.00S,2026-02-22T01:52:53.0Z,2,REGULAR,turnover,lost ball,[],1630171,,,1610612741,37,41,2026-02-22T01:52:57Z,2620000,False,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 202699]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Harris,202699.0
272,PT06M11.00S,2026-02-22T01:52:53.0Z,2,REGULAR,steal,,[],202699,,,1610612765,37,41,2026-02-22T01:52:55Z,2630000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
273,PT06M10.00S,2026-02-22T01:52:57.4Z,2,REGULAR,turnover,traveling,[],1641709,,,1610612765,37,41,2026-02-22T01:53:06Z,2640000,False,,,0,,A. Thompson traveling TURNOVER (1 TO),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,1628172.0,,,,,,,,,,,,,,,1.0,,,,
274,PT06M10.00S,2026-02-22T01:53:02.1Z,2,REGULAR,substitution,out,[],1642265,,,1610612741,37,41,2026-02-22T01:53:24Z,2650000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M10.00S,2026-02-22T01:53:02.1Z,2,REGULAR,substitution,out,[],1630208,,,1610612741,37,41,2026-02-22T01:53:24Z,2660000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M10.00S,2026-02-22T01:53:02.1Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,37,41,2026-02-22T01:53:24Z,2670000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M10.00S,2026-02-22T01:53:02.1Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,37,41,2026-02-22T01:53:24Z,2680000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M10.00S,2026-02-22T01:53:02.1Z,2,REGULAR,substitution,in,[],1630188,,,1610612741,37,41,2026-02-22T01:53:24Z,2690000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M10.00S,2026-02-22T01:53:02.1Z,2,REGULAR,substitution,in,[],1630200,,,1610612741,37,41,2026-02-22T01:53:24Z,2700000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M57.00S,2026-02-22T01:53:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,6.521024967148489,48.529411764705884,1610612741,37,41,2026-02-22T01:53:48Z,2710000,False,7.0,9.0,1,left,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.15,,,,,,,,
281,PT05M56.00S,2026-02-22T01:53:41.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,37,41,2026-02-22T01:53:54Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,280.0,,,,,,,,,,,,
283,PT05M48.00S,2026-02-22T01:54:08.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630171,29.517082785808146,75.0,1610612741,37,41,2026-02-22T01:54:12Z,2740000,False,-125.0,225.0,1,left,MISS I. Okoro 25' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.74,,,,,,,,
284,PT05M45.00S,2026-02-22T01:54:11.1Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612765,37,41,2026-02-22T01:54:12Z,2750000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,
285,PT05M32.00S,2026-02-22T01:54:23.5Z,2,REGULAR,3pt,Jump Shot,[],1642450,86.41590013140605,97.54901960784314,1610612765,37,41,2026-02-22T01:54:28Z,2760000,False,238.0,75.0,1,right,MISS D. Jenkins 24' 3PT,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.93,,,,,,,,
286,PT05M28.00S,2026-02-22T01:54:27.5Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612765,37,41,2026-02-22T01:54:28Z,2770000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,,
287,PT05M28.00S,2026-02-22T01:54:27.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629750,94.40999984741211,50.0,1610612765,37,43,2026-02-22T02:12:53Z,2780000,False,0.0,0.0,1,right,J. Green tip DUNK (2 PTS),[1629750],1610612765.0,DET,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,0.0,,,,,,,,
288,PT05M21.00S,2026-02-22T01:54:37.1Z,2,REGULAR,foul,personal,[],1642450,,,1610612741,37,43,2026-02-22T01:54:58Z,2790000,False,,,0,,D. Jenkins personal FOUL (2 PF),"[1642450, 1630188]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,
290,PT05M21.00S,2026-02-22T01:55:00.3Z,2,REGULAR,substitution,out,[],1627824,,,1610612741,37,43,2026-02-22T01:55:06Z,2810000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M21.00S,2026-02-22T01:55:00.3Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,37,43,2026-02-22T01:55:06Z,2820000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M21.00S,2026-02-22T01:55:00.3Z,2,REGULAR,substitution,in,[],1629014,,,1610612741,37,43,2026-02-22T01:55:06Z,2830000,False,,,0,,SUB in: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M21.00S,2026-02-22T01:55:00.3Z,2,REGULAR,substitution,in,[],1627747,,,1610612741,37,43,2026-02-22T01:55:06Z,2840000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M11.00S,2026-02-22T01:55:26.7Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,37,43,2026-02-22T01:55:37Z,2850000,False,,,0,,J. Giddey step out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,step,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,1628172.0,,,,,,,,,,,,,,,1.0,,,,
296,PT04M55.00S,2026-02-22T01:56:05.1Z,2,REGULAR,substitution,out,[],1630188,,,1610612765,37,43,2026-02-22T01:56:07Z,2870000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M55.00S,2026-02-22T01:56:05.1Z,2,REGULAR,substitution,in,[],1630208,,,1610612765,37,43,2026-02-22T01:56:07Z,2880000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M55.00S,2026-02-22T01:56:10.4Z,2,REGULAR,substitution,out,[],1630194,,,1610612765,37,43,2026-02-22T01:56:22Z,2890000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M55.00S,2026-02-22T01:56:10.4Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,37,43,2026-02-22T01:56:22Z,2900000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M49.00S,2026-02-22T01:56:35.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,81.2910643889619,45.83333333333333,1610612765,37,43,2026-02-22T02:13:56Z,2910000,False,-21.0,123.0,1,right,MISS C. LeVert 12' fadeaway Shot,[1627747],1610612765.0,DET,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.51,,,,,,,,
301,PT04M49.00S,2026-02-22T01:56:35.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,37,43,2026-02-22T01:56:40Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,300.0,,,,,,,,,,,,
302,PT04M49.00S,2026-02-22T01:56:39.3Z,2,REGULAR,foul,personal,[],1630171,,,1610612765,37,43,2026-02-22T01:57:04Z,2930000,False,,,0,,I. Okoro loose ball personal FOUL (1 PF),"[1630171, 1641709]",1610612741.0,CHI,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,200833.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,,,,,,,
304,PT04M38.00S,2026-02-22T01:57:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202699,92.32917214191852,50.98039215686274,1610612765,37,43,2026-02-22T02:15:24Z,2950000,False,5.0,20.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 1630208]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.02,,,,,Richards,1630208.0,,
305,PT04M38.00S,2026-02-22T01:57:11.5Z,2,REGULAR,block,,[],1630208,,,1610612765,37,43,2026-02-22T01:57:14Z,2960000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT04M35.00S,2026-02-22T01:57:14.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,37,43,2026-02-22T02:15:24Z,2970000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,
307,PT04M26.00S,2026-02-22T01:57:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.995400788436268,49.26470588235294,1610612741,39,43,2026-02-22T01:57:30Z,2980000,False,4.0,4.0,1,left,N. Richards alley-oop Layup (3 PTS) (J. Giddey 1 AST),"[1630208, 1630581]",1610612741.0,CHI,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,,,,,0.54,J. Giddey,1630581.0,1.0,,,,,
309,PT04M04.00S,2026-02-22T01:57:42.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,67.49342969776609,54.166666666666664,1610612765,39,43,2026-02-22T01:57:50Z,3000000,False,21.0,253.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.4,,,,,,,,
310,PT04M01.00S,2026-02-22T01:57:45.0Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,39,43,2026-02-22T02:17:09Z,3010000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,309.0,4.0,2.0,2.0,,,,,,,,,
311,PT04M00.00S,2026-02-22T01:57:48.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631105,92.06636005256242,52.69607843137255,1610612765,39,43,2026-02-22T02:17:00Z,3020000,False,13.0,22.0,1,right,MISS J. Duren turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.59,,,,,,,,
312,PT03M58.00S,2026-02-22T01:57:50.8Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,39,43,2026-02-22T02:17:00Z,3030000,False,,,0,,J. Duren REBOUND (Off:3 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,311.0,5.0,2.0,3.0,,,,,,,,,
313,PT03M57.00S,2026-02-22T01:57:52.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,39,43,2026-02-22T02:17:25Z,3040000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
314,PT03M56.00S,2026-02-22T01:57:53.1Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,39,43,2026-02-22T02:17:25Z,3050000,False,,,0,,J. Duren REBOUND (Off:4 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,313.0,6.0,2.0,4.0,,,,,,,,,
315,PT03M54.00S,2026-02-22T01:57:54.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,39,45,2026-02-22T02:17:35Z,3060000,False,0.0,0.0,1,right,J. Duren putback Layup (9 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,0.0,,,,,,,,
316,PT03M37.00S,2026-02-22T01:58:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,19.136005256241788,48.77450980392157,1610612741,41,45,2026-02-22T01:58:14Z,3070000,False,6.0,127.0,1,left,J. Giddey 12' pullup Jump Shot (11 PTS),[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,,,,,12.75,,,,,,,,
317,PT03M22.00S,2026-02-22T01:58:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,94.03745072273325,54.90196078431373,1610612765,41,45,2026-02-22T01:58:27Z,3080000,False,25.0,4.0,1,right,MISS A. Thompson cutting Layup - blocked,"[1641709, 1630171]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.47,,,,,Okoro,1630171.0,,
322,PT03M22.00S,2026-02-22T01:58:23.6Z,2,REGULAR,block,,[],1630171,,,1610612765,41,45,2026-02-22T01:59:53Z,3085000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT03M21.00S,2026-02-22T01:58:24.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612741,41,45,2026-02-22T01:58:27Z,3090000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,317.0,3.0,3.0,0.0,,,,,,,,,
319,PT03M15.00S,2026-02-22T01:58:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.995400788436268,50.98039215686274,1610612741,43,45,2026-02-22T02:19:21Z,3100000,False,-5.0,4.0,1,left,I. Okoro reverse Layup (8 PTS) (T. Jones 2 AST),"[1630171, 1630200]",1610612741.0,CHI,reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,0.63,T. Jones,1630200.0,2.0,,,,,
321,PT03M15.00S,2026-02-22T01:58:36.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,43,45,2026-02-22T01:58:36Z,3120000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M15.00S,2026-02-22T02:01:05.0Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,43,45,2026-02-22T02:01:21Z,3130000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M15.00S,2026-02-22T02:01:05.0Z,2,REGULAR,substitution,out,[],1642450,,,1610612765,43,45,2026-02-22T02:01:21Z,3140000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M15.00S,2026-02-22T02:01:05.0Z,2,REGULAR,substitution,in,[],1629750,,,1610612765,43,45,2026-02-22T02:01:21Z,3150000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M15.00S,2026-02-22T02:01:05.0Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,43,45,2026-02-22T02:01:21Z,3160000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M54.00S,2026-02-22T02:01:53.4Z,2,REGULAR,2pt,Jump Shot,[],1630595,86.5473061760841,18.627450980392158,1610612765,43,47,2026-02-22T02:01:59Z,3170000,False,-157.0,74.0,1,right,C. Cunningham 17' turnaround fadeaway Jump Shot (15 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left,,,,,,Made,15.0,,,,,17.35,,,,,,,,
328,PT02M38.00S,2026-02-22T02:02:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629014,28.991458607095925,76.9607843137255,1610612741,43,47,2026-02-22T02:02:15Z,3180000,False,-135.0,220.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.8,,,,,,,,
329,PT02M35.00S,2026-02-22T02:02:12.3Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,43,47,2026-02-22T02:02:15Z,3190000,False,,,0,,J. Duren REBOUND (Off:4 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,328.0,7.0,3.0,4.0,,,,,,,,,
330,PT02M24.00S,2026-02-22T02:02:23.3Z,2,REGULAR,3pt,Jump Shot,[],202699,94.69448094612353,96.07843137254902,1610612765,43,47,2026-02-22T02:02:29Z,3200000,False,230.0,-3.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.04,,,,,,,,
331,PT02M23.00S,2026-02-22T02:02:24.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,43,47,2026-02-22T02:02:29Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,330.0,,,,,,,,,,,,
332,PT02M23.00S,2026-02-22T02:02:28.0Z,2,REGULAR,foul,personal,[],1631105,,,1610612741,43,47,2026-02-22T02:02:36Z,3220000,False,,,0,,J. Duren loose ball personal FOUL (1 PF),"[1631105, 1630208]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1628172.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
334,PT02M15.00S,2026-02-22T02:02:53.2Z,2,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612741,43,47,2026-02-22T02:03:01Z,3240000,False,,,0,,N. Richards bad pass out-of-bounds TURNOVER (2 TO),[1630208],1610612741.0,CHI,bad pass,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,,,,,,2.0,,,,
335,PT02M04.00S,2026-02-22T02:03:10.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630595,88.78120893561103,58.57843137254902,1610612765,43,47,2026-02-22T02:03:24Z,3250000,False,43.0,53.0,1,right,MISS C. Cunningham 6' turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.82,,,,,,,,
336,PT02M02.00S,2026-02-22T02:03:12.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612741,43,47,2026-02-22T02:03:24Z,3260000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,335.0,4.0,4.0,0.0,,,,,,,,,
337,PT02M01.00S,2026-02-22T02:03:17.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612741,43,47,2026-02-22T02:03:24Z,3270000,False,,,0,,C. Cunningham personal FOUL (1 PF) (Giddey 2 FT),"[1630595, 1630581]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,1628172.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
339,PT02M01.00S,2026-02-22T02:03:40.4Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,43,47,2026-02-22T02:03:40Z,3290000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
340,PT02M01.00S,2026-02-22T02:03:40.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,43,47,2026-02-22T02:03:40Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,
341,PT02M01.00S,2026-02-22T02:03:52.7Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,44,47,2026-02-22T02:03:52Z,3310000,False,,,0,,J. Giddey Free Throw 2 of 2 (12 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
342,PT01M48.00S,2026-02-22T02:04:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630595,67.49342969776609,60.78431372549019,1610612765,44,47,2026-02-22T02:21:19Z,3320000,False,54.0,253.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.88,,,,,,,,
343,PT01M45.00S,2026-02-22T02:04:11.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,44,47,2026-02-22T02:21:19Z,3330000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,
344,PT01M34.00S,2026-02-22T02:04:22.1Z,2,REGULAR,2pt,Jump Shot,[],1630200,7.046649145860711,27.941176470588236,1610612741,44,47,2026-02-22T02:22:47Z,3340000,False,110.0,14.0,1,left,MISS T. Jones 11' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,11.11,,,,,,,,
345,PT01M31.00S,2026-02-22T02:04:25.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,44,47,2026-02-22T02:26:26Z,3350000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,344.0,7.0,7.0,0.0,,,,,,,,,
348,PT01M21.00S,2026-02-22T02:04:35.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,94.43166885676742,50.49019607843137,1610612765,44,49,2026-02-22T02:26:30Z,3380000,False,2.0,0.0,1,right,J. Duren DUNK (11 PTS) (J. Green 1 AST),"[1631105, 1629750]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,0.25,J. Green,1629750.0,1.0,,,,,
350,PT01M08.00S,2026-02-22T02:04:48.1Z,2,REGULAR,3pt,Jump Shot,[],1630171,5.863994743758213,3.9215686274509802,1610612741,44,49,2026-02-22T02:04:53Z,3400000,False,230.0,3.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.04,,,,,,,,
351,PT01M05.00S,2026-02-22T02:04:51.2Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612741,44,49,2026-02-22T02:04:51Z,3410000,False,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,,,350.0,2.0,0.0,2.0,,,,,,,,,
352,PT01M00.00S,2026-02-22T02:04:56.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,9.149145860709593,49.26470588235294,1610612741,46,49,2026-02-22T02:05:02Z,3420000,False,4.0,34.0,1,left,A. Simons driving Layup (2 PTS) (T. Jones 3 AST),"[1629014, 1630200]",1610612741.0,CHI,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.37,T. Jones,1630200.0,3.0,,,,,
