actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
166,PT00M36.70S,2024-10-27T00:38:02.6Z,1,REGULAR,2pt,Jump Shot,[],1630175,90.62089356110381,67.8921568627451,1610612753,34,22,2024-10-27T00:38:07Z,1650000,False,89.0,36.0,1,right,C. Anthony 9' fadeaway Jump Shot (2 PTS),[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,9.64,Made,2.0,,,,,,,,,,,,,,,,,
169,PT00M15.10S,2024-10-27T00:38:40.8Z,1,REGULAR,foul,offensive,['inpenalty'],1629630,,,1610612763,34,22,2024-10-27T00:39:49Z,1680000,False,,,0,,J. Morant offensive FOUL (1 PF),"[1629630, 1629021]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,,1.0,0.0,Wagner,1629021.0,,,,
171,PT00M15.10S,2024-10-27T00:38:40.8Z,1,REGULAR,turnover,offensive foul,[],1629630,,,1610612763,34,22,2024-10-27T00:38:40Z,1700000,False,,,0,,J. Morant offensive foul TURNOVER (2 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,2.0,,,,,,,,,,,
172,PT00M04.10S,2024-10-27T00:39:01.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612753,34,22,2024-10-27T00:39:23Z,1710000,False,,,0,,J. Morant shooting personal FOUL (2 PF) (Banchero 2 FT),"[1629630, 1631094]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,2.0,0.0,Banchero,1631094.0,,,,
174,PT00M04.10S,2024-10-27T00:39:34.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,34,23,2024-10-27T00:39:34Z,1730000,False,,,0,,P. Banchero Free Throw 1 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
175,PT00M04.10S,2024-10-27T00:39:48.4Z,1,REGULAR,substitution,out,[],1642377,,,1610612753,34,23,2024-10-27T00:39:53Z,1740000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M04.10S,2024-10-27T00:39:48.4Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,34,23,2024-10-27T00:39:53Z,1750000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M04.10S,2024-10-27T00:39:48.4Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,34,23,2024-10-27T00:40:00Z,1760000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M04.10S,2024-10-27T00:39:48.4Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,34,23,2024-10-27T00:40:00Z,1770000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M04.10S,2024-10-27T00:40:14.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,34,24,2024-10-27T00:40:14Z,1780000,False,,,0,,P. Banchero Free Throw 2 of 2 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2024-10-27T00:40:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629630,50.14783180026281,22.30392156862745,1610612763,34,24,2024-10-27T00:40:28Z,1790000,False,138.0,419.0,1,left,MISS J. Morant 44' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,44.12,Missed,,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2024-10-27T00:40:24.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,34,24,2024-10-27T00:40:24Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,180.0,,,,,,,,,,,,,,,,
182,PT00M00.00S,2024-10-27T00:40:29.7Z,1,REGULAR,period,end,[],0,,,1610612763,34,24,2024-10-27T00:40:29Z,1810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,34,24,2024-10-27T00:42:59Z,1820000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612763,34,24,2024-10-27T00:42:59Z,1830000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,out,['startperiod'],1631094,,,1610612763,34,24,2024-10-27T00:42:59Z,1840000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,out,['startperiod'],1630591,,,1610612763,34,24,2024-10-27T00:42:59Z,1850000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,34,24,2024-10-27T00:42:59Z,1860000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612763,34,24,2024-10-27T00:42:59Z,1870000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,in,['startperiod'],1641724,,,1610612763,34,24,2024-10-27T00:42:59Z,1880000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2024-10-27T00:41:41.2Z,2,REGULAR,substitution,in,['startperiod'],1630175,,,1610612763,34,24,2024-10-27T00:42:59Z,1890000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2024-10-27T00:43:06.1Z,2,REGULAR,period,start,[],0,,,1610612753,34,24,2024-10-27T00:43:06Z,1900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M47.00S,2024-10-27T00:43:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.51182654402102,45.83333333333333,1610612753,34,24,2024-10-27T00:43:26Z,1910000,False,-21.0,8.0,1,right,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
193,PT11M43.00S,2024-10-27T00:43:23.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,34,24,2024-10-27T00:43:26Z,1920000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,
194,PT11M40.00S,2024-10-27T00:43:26.8Z,2,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612763,34,24,2024-10-27T00:43:36Z,1930000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (LaRavia 2 FT),"[1641724, 1631222]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628480.0,,,,,1.0,0.0,LaRavia,1631222.0,,,,
196,PT11M40.00S,2024-10-27T00:43:41.7Z,2,REGULAR,substitution,out,[],203914,,,1610612763,34,24,2024-10-27T00:43:45Z,1950000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M40.00S,2024-10-27T00:43:41.7Z,2,REGULAR,substitution,in,[],1629048,,,1610612763,34,24,2024-10-27T00:43:45Z,1960000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT11M40.00S,2024-10-27T00:43:55.0Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,34,24,2024-10-27T00:44:08Z,1970000,False,,,0,,MISS J. LaRavia Free Throw 1 of 2,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT11M40.00S,2024-10-27T00:43:55.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,34,24,2024-10-27T00:44:08Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,
200,PT11M40.00S,2024-10-27T00:44:08.8Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,35,24,2024-10-27T00:44:08Z,1990000,False,,,0,,J. LaRavia Free Throw 2 of 2 (1 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
201,PT11M28.00S,2024-10-27T00:44:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.93495400788436,45.588235294117645,1610612753,35,24,2024-10-27T00:44:29Z,2000000,False,-22.0,23.0,1,right,MISS M. Wagner finger roll Layup,[1629021],1610612753.0,ORL,finger roll,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
202,PT11M23.00S,2024-10-27T00:44:25.5Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,35,24,2024-10-27T00:44:25Z,2010000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,201.0,1.0,0.0,1.0,,,,,,,,,,,,,
203,PT11M23.00S,2024-10-27T00:44:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,94.40999984741211,50.0,1610612753,35,26,2024-10-27T00:44:25Z,2020000,False,0.0,0.0,1,right,G. Bitadze tip Layup (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
204,PT11M19.00S,2024-10-27T00:44:31.9Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612763,35,26,2024-10-27T00:44:47Z,2030000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629021, 1628991]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,
206,PT11M19.00S,2024-10-27T00:45:05.9Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,36,26,2024-10-27T00:45:05Z,2050000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
207,PT11M19.00S,2024-10-27T00:45:19.9Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,37,26,2024-10-27T00:45:19Z,2060000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
208,PT10M55.00S,2024-10-27T00:45:47.9Z,2,REGULAR,3pt,Jump Shot,[],1629021,67.23061760840999,50.49019607843137,1610612753,37,26,2024-10-27T00:45:54Z,2070000,False,2.0,256.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
209,PT10M51.00S,2024-10-27T00:45:51.9Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,37,26,2024-10-27T00:45:54Z,2080000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,
210,PT10M42.00S,2024-10-27T00:46:00.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,6.258212877792378,48.77450980392157,1610612763,39,26,2024-10-27T00:46:06Z,2090000,False,6.0,6.0,1,left,J. Huff cutting DUNK (8 PTS) (J. Jackson Jr. 1 AST),"[1630643, 1628991]",1610612763.0,MEM,cutting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,0.88,Made,8.0,,,,,,,J. Jackson Jr.,1628991.0,1.0,,,,,,,,
212,PT10M23.00S,2024-10-27T00:46:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,90.88370565045992,37.745098039215684,1610612753,39,26,2024-10-27T00:46:26Z,2110000,False,-61.0,33.0,1,right,MISS A. Black 6' floating Shot,[1641710],1610612753.0,ORL,floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
213,PT10M20.00S,2024-10-27T00:46:22.8Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,39,26,2024-10-27T00:46:26Z,2120000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,
214,PT10M19.00S,2024-10-27T00:46:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,93.38042049934296,48.77450980392157,1610612753,39,28,2024-10-27T00:46:29Z,2130000,False,-6.0,10.0,1,right,M. Wagner putback Layup (4 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.15,Made,4.0,,,,,,,,,,,,,,,,,
215,PT10M12.00S,2024-10-27T00:46:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.783837056504599,46.568627450980394,1610612763,39,28,2024-10-27T00:46:38Z,2140000,False,17.0,11.0,1,left,MISS M. Smart reverse Layup - blocked,"[203935, 1629048]",1610612763.0,MEM,reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,Bitadze,1629048.0,,
216,PT10M12.00S,2024-10-27T00:46:30.6Z,2,REGULAR,block,,[],1629048,,,1610612763,39,28,2024-10-27T00:46:33Z,2150000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT10M10.00S,2024-10-27T00:46:32.6Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612763,39,28,2024-10-27T00:48:46Z,2160000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,,
218,PT10M10.00S,2024-10-27T00:46:36.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631222,5.590000152587891,50.0,1610612763,41,28,2024-10-27T00:48:53Z,2170000,False,0.0,0.0,1,left,J. LaRavia putback Layup (3 PTS),[1631222],1610612763.0,MEM,putback,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,0.0,Made,3.0,,,,,,,,,,,,,,,,,
219,PT09M56.00S,2024-10-27T00:46:47.5Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,41,28,2024-10-27T00:46:58Z,2180000,False,,,0,,C. Anthony lost ball TURNOVER (2 TO),"[1630175, 203935]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Smart,203935.0
220,PT09M56.00S,2024-10-27T00:46:47.5Z,2,REGULAR,steal,,[],203935,,,1610612763,41,28,2024-10-27T00:59:02Z,2190000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
221,PT09M55.00S,2024-10-27T00:46:58.0Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612763,41,28,2024-10-27T00:49:27Z,2200000,False,,,0,,A. Black clear-path personal FOUL (1 PF) (Morant 2 FT),"[1641710, 1629630]",1610612753.0,ORL,clear-path,,,Black,A. Black,,,,,Mid-Range,16-24 Right,,,,,,,,1627541.0,,,,,1.0,0.0,Morant,1629630.0,,,,
224,PT09M55.00S,2024-10-27T00:49:28.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,42,28,2024-10-27T00:49:50Z,2230000,False,,,0,,J. Morant clear-path Free Throw 1 of 2 (4 PTS),[1629630],1610612763.0,MEM,clear-path,,,Morant,J. Morant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
225,PT09M55.00S,2024-10-27T00:49:28.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,43,28,2024-10-27T00:49:50Z,2240000,False,,,0,,J. Morant clear-path Free Throw 2 of 2 (5 PTS),[1629630],1610612763.0,MEM,clear-path,,,Morant,J. Morant,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
226,PT09M55.00S,2024-10-27T00:49:36.0Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,43,28,2024-10-27T00:49:37Z,2250000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M55.00S,2024-10-27T00:49:36.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,43,28,2024-10-27T00:49:37Z,2260000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M44.00S,2024-10-27T00:50:02.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,30.962549277266753,67.64705882352942,1610612763,43,28,2024-10-27T00:50:08Z,2270000,False,-88.0,239.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
229,PT09M40.00S,2024-10-27T00:50:06.7Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,43,28,2024-10-27T00:51:41Z,2280000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,228.0,1.0,0.0,1.0,,,,,,,,,,,,,
230,PT09M39.00S,2024-10-27T00:50:07.8Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,43,28,2024-10-27T00:51:43Z,2290000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1630532]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,1.0,,,,,,,,,,Wagner,1630532.0
231,PT09M39.00S,2024-10-27T00:50:07.8Z,2,REGULAR,steal,,[],1630532,,,1610612753,43,28,2024-10-27T00:50:09Z,2300000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
232,PT09M33.00S,2024-10-27T00:50:13.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,81.553876478318,92.8921568627451,1610612753,43,28,2024-10-27T00:50:18Z,2310000,False,214.0,121.0,1,right,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
233,PT09M31.00S,2024-10-27T00:50:15.7Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612763,43,28,2024-10-27T00:50:18Z,2320000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,
234,PT09M26.00S,2024-10-27T00:50:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,5.732588699080158,50.49019607843137,1610612763,45,28,2024-10-27T00:50:27Z,2330000,False,-2.0,1.0,1,left,J. Morant running reverse Layup (7 PTS) (M. Smart 1 AST),"[1629630, 203935]",1610612763.0,MEM,running reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.29,Made,7.0,,,,,,,M. Smart,203935.0,1.0,,,,,,,,
236,PT09M09.00S,2024-10-27T00:50:41.2Z,2,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612753,45,28,2024-10-27T00:50:51Z,2350000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630643, 1630532]",1610612763.0,MEM,shooting,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628480.0,,,,,1.0,0.0,Wagner,1630532.0,,,,
238,PT09M09.00S,2024-10-27T00:51:10.2Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,45,28,2024-10-27T00:51:10Z,2370000,False,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT09M09.00S,2024-10-27T00:51:10.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,45,28,2024-10-27T00:51:10Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,
240,PT09M09.00S,2024-10-27T00:51:28.3Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,45,29,2024-10-27T00:51:28Z,2390000,False,,,0,,F. Wagner Free Throw 2 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
241,PT08M56.00S,2024-10-27T00:51:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,16.113666228646515,57.59803921568627,1610612763,47,29,2024-10-27T00:51:50Z,2400000,False,-38.0,99.0,1,left,J. Jackson Jr. 10' driving floating Jump Shot (8 PTS) (M. Smart 2 AST),"[1628991, 203935]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.6,Made,8.0,,,,,,,M. Smart,203935.0,2.0,,,,,,,,
243,PT08M38.00S,2024-10-27T00:52:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,87.46714848883047,49.50980392156863,1610612753,47,31,2024-10-27T00:52:06Z,2420000,False,-2.0,65.0,1,right,A. Black 6' driving floating Jump Shot (4 PTS),[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,4.0,,,,,,,,,,,,,,,,,
245,PT08M25.00S,2024-10-27T00:52:20.8Z,2,REGULAR,substitution,out,[],1630643,,,1610612763,47,31,2024-10-27T00:52:35Z,2440000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M25.00S,2024-10-27T00:52:20.8Z,2,REGULAR,substitution,out,[],1629021,,,1610612763,47,31,2024-10-27T00:52:35Z,2450000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M25.00S,2024-10-27T00:52:20.8Z,2,REGULAR,substitution,out,[],1629048,,,1610612763,47,31,2024-10-27T00:52:35Z,2460000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M25.00S,2024-10-27T00:52:20.8Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,47,31,2024-10-27T00:52:35Z,2470000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M25.00S,2024-10-27T00:52:20.8Z,2,REGULAR,substitution,in,[],1631094,,,1610612763,47,31,2024-10-27T00:52:35Z,2480000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M25.00S,2024-10-27T00:52:20.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612763,47,31,2024-10-27T00:52:35Z,2490000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M25.00S,2024-10-27T00:52:49.4Z,2,REGULAR,foul,personal,['1freethrow'],1631094,,,1610612763,47,31,2024-10-27T00:53:07Z,2500000,False,,,0,,P. Banchero away-from-play personal FOUL (2 PF) (Jackson Jr. 1 FT),"[1631094, 1628991]",1610612753.0,ORL,away-from-play,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,
