actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
601,PT05M17.00S,2024-11-21T03:08:45.0Z,4,REGULAR,foul,personal,[],1630590,,,1610612755,111,92,2024-11-21T03:08:51Z,5990000,False,,,0,,S. Pippen Jr. personal FOUL (3 PF),"[1630590, 1630178]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628171.0,3.0,0.0,Maxey,1630178.0,,,,,,,,
603,PT05M17.00S,2024-11-21T03:08:51.0Z,4,REGULAR,substitution,out,[],1630643,,,1610612755,111,92,2024-11-21T03:09:14Z,6010000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M17.00S,2024-11-21T03:08:51.0Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,111,92,2024-11-21T03:09:14Z,6020000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M17.00S,2024-11-21T03:08:51.0Z,4,REGULAR,substitution,out,[],1641741,,,1610612755,111,92,2024-11-21T03:09:14Z,6030000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M17.00S,2024-11-21T03:08:51.0Z,4,REGULAR,substitution,in,[],1628991,,,1610612755,111,92,2024-11-21T03:09:14Z,6040000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M17.00S,2024-11-21T03:08:51.0Z,4,REGULAR,substitution,in,[],202704,,,1610612755,111,92,2024-11-21T03:09:14Z,6050000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M17.00S,2024-11-21T03:08:51.0Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,111,92,2024-11-21T03:09:14Z,6060000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M10.00S,2024-11-21T03:09:22.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,12.434296977660972,97.30392156862744,1610612755,111,95,2024-11-21T03:09:26Z,6070000,False,-237.0,64.0,1,left,K. Oubre Jr. 24' 3PT step back (3 PTS) (K. Martin 1 AST),"[1626162, 1630231]",1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,24.51,Made,,3.0,,,,,,K. Martin,1630231.0,1.0,,,,,
611,PT04M59.00S,2024-11-21T03:09:35.8Z,4,REGULAR,turnover,out-of-bounds,[],1642377,,,1610612763,111,95,2024-11-21T03:09:41Z,6090000,False,,,0,,J. Wells lost ball out-of-bounds TURNOVER (3 TO),[1642377],1610612763.0,MEM,lost ball,,,Wells,J. Wells,,,,,Mid-Range,8-16 Right,3.0,,,,,,,1628171.0,,,,,,,,,,,,
612,PT04M51.00S,2024-11-21T03:09:47.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,24.129434954007884,13.480392156862745,1610612755,111,98,2024-11-21T03:09:50Z,6100000,False,183.0,174.0,1,left,R. Jackson 25' 3PT  (5 PTS) (J. Embiid 2 AST),"[202704, 203954]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,25.24,Made,,5.0,,,,,,J. Embiid,203954.0,2.0,,,,,
614,PT04M50.00S,2024-11-21T03:09:53.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,111,98,2024-11-21T03:09:53Z,6120000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M50.00S,2024-11-21T03:11:41.9Z,4,REGULAR,substitution,out,[],1642377,,,1610612763,111,98,2024-11-21T03:12:34Z,6130000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M50.00S,2024-11-21T03:11:41.9Z,4,REGULAR,substitution,out,[],1630590,,,1610612763,111,98,2024-11-21T03:12:34Z,6140000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M50.00S,2024-11-21T03:11:41.9Z,4,REGULAR,substitution,in,[],1631222,,,1610612763,111,98,2024-11-21T03:12:34Z,6150000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M50.00S,2024-11-21T03:11:41.9Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,111,98,2024-11-21T03:12:34Z,6160000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M45.00S,2024-11-21T03:12:59.4Z,4,REGULAR,foul,personal,[],203954,,,1610612763,111,98,2024-11-21T03:13:05Z,6170000,False,,,0,,J. Embiid personal FOUL (5 PF),"[203954, 1629634]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628171.0,5.0,0.0,Clarke,1629634.0,,,,,,,,
621,PT04M45.00S,2024-11-21T03:13:05.5Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,111,98,2024-11-21T03:13:13Z,6190000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M45.00S,2024-11-21T03:13:05.5Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,111,98,2024-11-21T03:13:13Z,6200000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M35.00S,2024-11-21T03:13:32.0Z,4,REGULAR,turnover,bad pass,[],1628379,,,1610612763,111,98,2024-11-21T03:13:37Z,6220000,False,,,0,,L. Kennard bad pass TURNOVER (2 TO),"[1628379, 1626162]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,2.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
625,PT04M35.00S,2024-11-21T03:13:32.0Z,4,REGULAR,steal,,[],1626162,,,1610612755,111,98,2024-11-21T03:13:33Z,6230000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
626,PT04M31.00S,2024-11-21T03:13:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,8.754927726675426,46.07843137254902,1610612755,111,98,2024-11-21T03:13:46Z,6240000,False,20.0,30.0,1,left,MISS K. Oubre Jr. running Layup,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,,
627,PT04M31.00S,2024-11-21T03:13:36.1Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612755,111,98,2024-11-21T03:16:08Z,6250000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,626.0,,,,,,,,,,4.0,3.0,1.0,,
628,PT04M27.00S,2024-11-21T03:13:40.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,5.590000152587891,50.0,1610612755,111,100,2024-11-21T03:13:40Z,6260000,False,0.0,0.0,1,left,K. Oubre Jr. putback Layup (5 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,5.0,,,,,,,,,,,,,
629,PT04M07.00S,2024-11-21T03:13:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,91.80354796320631,55.14705882352941,1610612763,113,100,2024-11-21T03:14:09Z,6270000,False,26.0,25.0,1,right,J. Jackson Jr. driving floating bank Jump Shot (21 PTS),[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,3.55,Made,,21.0,,,,,,,,,,,,,
630,PT03M53.00S,2024-11-21T03:14:13.5Z,4,REGULAR,2pt,Jump Shot,[],203954,22.28975032851511,53.67647058823529,1610612755,113,100,2024-11-21T03:14:18Z,6280000,False,-18.0,157.0,1,left,MISS J. Embiid 15' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,15.81,Missed,,,,,,,,,,,,,,,
631,PT03M50.00S,2024-11-21T03:14:16.5Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,113,100,2024-11-21T03:14:18Z,6290000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Center,,,,,,630.0,,,,,,,,,,5.0,4.0,1.0,,
632,PT03M34.00S,2024-11-21T03:14:32.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,91.5407358738502,42.40196078431372,1610612763,115,100,2024-11-21T03:14:36Z,6300000,False,-38.0,27.0,1,right,J. Jackson Jr. driving floating bank Jump Shot (23 PTS),[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.66,Made,,23.0,,,,,,,,,,,,,
633,PT03M29.00S,2024-11-21T03:14:43.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,115,100,2024-11-21T03:14:43Z,6310000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M29.00S,2024-11-21T03:16:16.1Z,4,REGULAR,substitution,out,[],1628997,,,1610612755,115,100,2024-11-21T03:16:20Z,6320000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M29.00S,2024-11-21T03:16:16.1Z,4,REGULAR,substitution,in,[],1642272,,,1610612755,115,100,2024-11-21T03:16:20Z,6330000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M15.00S,2024-11-21T03:16:46.2Z,4,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612755,115,100,2024-11-21T03:17:09Z,6340000,False,,,0,,J. Jackson Jr. shooting personal FOUL (5 PF) (Embiid 2 FT),"[1628991, 203954]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,5.0,0.0,Embiid,203954.0,,,,,,,,
638,PT03M15.00S,2024-11-21T03:17:13.9Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,115,101,2024-11-21T03:17:13Z,6360000,False,,,0,,J. Embiid Free Throw 1 of 2 (32 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,Made,,32.0,,,,,,,,,,,,,
639,PT03M15.00S,2024-11-21T03:17:29.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,115,101,2024-11-21T03:17:29Z,6370000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M15.00S,2024-11-21T03:19:08.4Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,115,102,2024-11-21T03:19:08Z,6380000,False,,,0,,J. Embiid Free Throw 2 of 2 (33 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,Made,,33.0,,,,,,,,,,,,,
641,PT02M54.00S,2024-11-21T03:19:37.1Z,4,REGULAR,turnover,traveling,[],1628991,,,1610612763,115,102,2024-11-21T03:19:43Z,6390000,False,,,0,,J. Jackson Jr. traveling TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,2.0,,,,,,,1162.0,,,,,,,,,,,,
642,PT02M47.00S,2024-11-21T03:19:52.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,32.013797634691194,62.745098039215684,1610612755,115,102,2024-11-21T03:19:57Z,6400000,False,-64.0,248.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1610612755.0,PHI,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,25.64,Missed,,,,,,,,,,,,,,,
643,PT02M42.00S,2024-11-21T03:19:57.5Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,115,102,2024-11-21T03:19:57Z,6410000,False,,,0,,S. Aldama REBOUND (Off:1 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,642.0,,,,,,,,,,6.0,5.0,1.0,,
644,PT02M34.00S,2024-11-21T03:20:10.0Z,4,REGULAR,foul,personal,[],1630231,,,1610612763,115,102,2024-11-21T03:20:17Z,6420000,False,,,0,,K. Martin personal FOUL (1 PF),"[1630231, 1630583]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628171.0,1.0,0.0,Aldama,1630583.0,,,,,,,,
646,PT02M25.00S,2024-11-21T03:20:35.0Z,4,REGULAR,turnover,lost ball,[],1630583,,,1610612763,115,102,2024-11-21T03:20:38Z,6440000,False,,,0,,S. Aldama lost ball TURNOVER (3 TO),"[1630583, 1626162]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,3.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
647,PT02M25.00S,2024-11-21T03:20:35.0Z,4,REGULAR,steal,,[],1626162,,,1610612755,115,102,2024-11-21T03:20:36Z,6450000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
648,PT02M14.00S,2024-11-21T03:20:48.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612755,115,102,2024-11-21T03:21:07Z,6460000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (McCain 2 FT),"[1631222, 1642272]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,2.0,0.0,McCain,1642272.0,,,,,,,,
650,PT02M14.00S,2024-11-21T03:21:16.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642272,,,1610612755,115,103,2024-11-21T03:21:16Z,6480000,False,,,0,,J. McCain Free Throw 1 of 2 (16 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
651,PT02M14.00S,2024-11-21T03:21:27.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642272,,,1610612755,115,104,2024-11-21T03:21:27Z,6490000,False,,,0,,J. McCain Free Throw 2 of 2 (17 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
652,PT01M59.00S,2024-11-21T03:21:44.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,92.06636005256242,57.35294117647059,1610612763,115,104,2024-11-21T03:21:48Z,6500000,False,37.0,22.0,1,right,MISS S. Aldama driving Layup - blocked,"[1630583, 1630231]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,4.29,Missed,,,,,,,,,,,,,,Martin,1630231.0
653,PT01M59.00S,2024-11-21T03:21:44.2Z,4,REGULAR,block,,[],1630231,,,1610612763,115,104,2024-11-21T03:21:46Z,6510000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
654,PT01M57.00S,2024-11-21T03:21:46.2Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,115,104,2024-11-21T03:21:48Z,6520000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,652.0,,,,,,,,,,5.0,3.0,2.0,,
655,PT01M53.00S,2024-11-21T03:21:50.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,92.46057818659659,3.9215686274509802,1610612763,115,104,2024-11-21T03:21:54Z,6530000,False,-230.0,18.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,23.11,Missed,,,,,,,,,,,,,,,
656,PT01M51.00S,2024-11-21T03:21:52.1Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,115,104,2024-11-21T03:21:54Z,6540000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,655.0,,,,,,,,,,5.0,4.0,1.0,,
657,PT01M47.00S,2024-11-21T03:21:56.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642272,29.25427069645204,77.69607843137256,1610612755,115,107,2024-11-21T03:22:04Z,6550000,False,-138.0,222.0,1,left,J. McCain 26' 3PT running pullup (20 PTS),[1642272],1610612755.0,PHI,running pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,26.21,Made,,20.0,,,,,,,,,,,,,
658,PT01M31.00S,2024-11-21T03:22:18.5Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,115,107,2024-11-21T03:22:21Z,6560000,False,,,0,,D. Bane lost ball TURNOVER (4 TO),"[1630217, 202704]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,4.0,Jackson,202704.0,,,,,,,,,,,,,,,,,
659,PT01M31.00S,2024-11-21T03:22:18.5Z,4,REGULAR,steal,,[],202704,,,1610612755,115,107,2024-11-21T03:22:20Z,6570000,False,,,0,,R. Jackson STEAL (2 STL),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
660,PT01M27.00S,2024-11-21T03:22:23.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,6.1268068331143235,49.50980392156863,1610612755,115,109,2024-11-21T03:22:30Z,6580000,False,2.0,5.0,1,left,K. Oubre Jr. running DUNK (7 PTS) (R. Jackson 1 AST),"[1626162, 202704]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,0.57,Made,,7.0,,,,,,R. Jackson,202704.0,1.0,,,,,
662,PT01M27.00S,2024-11-21T03:22:26.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,115,109,2024-11-21T03:22:26Z,6600000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M27.00S,2024-11-21T03:23:36.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612763,115,109,2024-11-21T03:23:50Z,6610000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M27.00S,2024-11-21T03:23:36.7Z,4,REGULAR,substitution,in,[],1630590,,,1610612763,115,109,2024-11-21T03:23:50Z,6620000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M09.00S,2024-11-21T03:24:36.2Z,4,REGULAR,3pt,Jump Shot,[],1630590,90.22667542706965,2.696078431372549,1610612763,115,109,2024-11-21T03:24:40Z,6630000,False,-237.0,39.0,1,right,MISS S. Pippen Jr. 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,,,,23.98,Missed,,,,,,,,,,,,,,,
666,PT01M06.00S,2024-11-21T03:24:39.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,115,109,2024-11-21T03:24:40Z,6640000,False,,,0,,J. Embiid REBOUND (Off:2 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,665.0,,,,,,,,,,10.0,8.0,2.0,,
667,PT00M54.40S,2024-11-21T03:24:52.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,6.1268068331143235,46.81372549019608,1610612755,115,111,2024-11-21T03:24:56Z,6650000,False,16.0,5.0,1,left,J. Embiid driving floating Jump Shot (35 PTS),[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,1.67,Made,,35.0,,,,,,,,,,,,,
668,PT00M36.70S,2024-11-21T03:25:11.6Z,4,REGULAR,3pt,Jump Shot,[],1630217,66.83639947437582,39.46078431372549,1610612763,115,111,2024-11-21T03:25:17Z,6660000,False,-53.0,259.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,26.45,Missed,,,,,,,,,,,,,,,
669,PT00M33.10S,2024-11-21T03:25:15.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,115,111,2024-11-21T03:25:17Z,6670000,False,,,0,,J. Embiid REBOUND (Off:2 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,668.0,,,,,,,,,,11.0,9.0,2.0,,
670,PT00M23.70S,2024-11-21T03:25:26.0Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,115,111,2024-11-21T03:27:44Z,6680000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (3 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right,3.0,,,,,,,202037.0,,,,,,,,,,,,
671,PT00M17.60S,2024-11-21T03:26:01.9Z,4,REGULAR,foul,personal,[],202704,,,1610612763,115,111,2024-11-21T03:26:12Z,6690000,False,,,0,,R. Jackson take personal FOUL (2 PF),"[202704, 1630217]",1610612755.0,PHI,take,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,2.0,0.0,Bane,1630217.0,,,,,,,,
675,PT00M16.00S,2024-11-21T03:28:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612763,115,111,2024-11-21T03:28:27Z,6730000,False,,,0,,K. Martin take personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630231, 1628991]",1610612755.0,PHI,take,,,Martin,K. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,1162.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
677,PT00M16.00S,2024-11-21T03:28:30.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,116,111,2024-11-21T03:28:30Z,6750000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (24 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,24.0,,,,,,,,,,,,,
678,PT00M16.00S,2024-11-21T03:28:48.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,117,111,2024-11-21T03:28:48Z,6760000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (25 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,25.0,,,,,,,,,,,,,
679,PT00M09.90S,2024-11-21T03:28:58.8Z,4,REGULAR,3pt,Jump Shot,[],1642272,32.670827858081466,55.14705882352941,1610612755,117,111,2024-11-21T03:29:04Z,6770000,False,-26.0,255.0,1,left,MISS J. McCain 25' pullup 3PT,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,,,,25.59,Missed,,,,,,,,,,,,,,,
680,PT00M06.50S,2024-11-21T03:29:02.2Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,117,111,2024-11-21T03:29:02Z,6780000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,679.0,,,,,,,,,,4.0,2.0,2.0,,
681,PT00M00.00S,2024-11-21T03:29:11.0Z,4,REGULAR,period,end,[],0,,,1610612763,117,111,2024-11-21T03:29:11Z,6790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2024-11-21T03:29:12.5Z,4,REGULAR,game,end,[],0,,,0,117,111,2024-11-21T03:29:12Z,6800000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
