actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
270,PT06M56.00S,2024-10-31T00:56:26.5Z,2,REGULAR,3pt,Jump Shot,[],1630533,92.9862023653088,96.07843137254902,1610612751,43,47,2024-10-31T00:56:31Z,2690000,False,230.0,13.0,1,right,Z. Williams 3PT  (8 PTS) (D. Finney-Smith 1 AST),"[1630533, 1627827]",1610612751.0,BKN,,Williams,Z. Williams,,Right Corner 3,24+ Right,23.08,Made,,,,,8.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,,
272,PT06M37.00S,2024-10-31T00:56:45.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,7.966491458607096,38.23529411764706,1610612763,45,47,2024-10-31T00:56:49Z,2710000,False,59.0,22.0,1,left,J. Jackson Jr. 6' turnaround Hook (18 PTS),[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,turnaround,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,18.0,,,,,,,,,,,,,,,,,,
274,PT06M18.00S,2024-10-31T00:57:04.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,68.67608409986859,32.1078431372549,1610612751,45,47,2024-10-31T00:57:08Z,2730000,False,-89.0,242.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M16.00S,2024-10-31T00:57:06.6Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,45,47,2024-10-31T00:57:08Z,2740000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,Above the Break 3,24+ Left Center,,,274.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,
276,PT05M59.00S,2024-10-31T00:57:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641744,6.652431011826544,49.01960784313725,1610612763,47,47,2024-10-31T00:57:28Z,2750000,False,5.0,10.0,1,left,Z. Edey cutting Layup (11 PTS) (J. Wells 1 AST),"[1641744, 1642377]",1610612763.0,MEM,,Edey,Z. Edey,cutting,Restricted Area,0-8 Center,1.11,Made,,,,,11.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,,
278,PT05M44.00S,2024-10-31T00:57:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612751,47,47,2024-10-31T00:57:55Z,2770000,False,,,0,,S. Pippen Jr. shooting personal FOUL (2 PF) (Thomas 2 FT),"[1630590, 1630560]",1610612763.0,MEM,202035.0,Pippen Jr.,S. Pippen Jr.,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
280,PT05M44.00S,2024-10-31T00:58:14.5Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,47,48,2024-10-31T00:58:14Z,2790000,False,,,0,,C. Thomas Free Throw 1 of 2 (7 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,7.0,,,,,,,,,,,,,,,,,,
281,PT05M44.00S,2024-10-31T00:58:16.2Z,2,REGULAR,substitution,out,[],1642377,,,1610612751,47,48,2024-10-31T00:58:25Z,2800000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M44.00S,2024-10-31T00:58:16.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612751,47,48,2024-10-31T00:58:25Z,2810000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M44.00S,2024-10-31T00:58:16.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612751,47,48,2024-10-31T00:58:25Z,2820000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M44.00S,2024-10-31T00:58:16.2Z,2,REGULAR,substitution,in,[],1630217,,,1610612751,47,48,2024-10-31T00:58:25Z,2830000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M44.00S,2024-10-31T00:58:16.2Z,2,REGULAR,substitution,in,[],1630583,,,1610612751,47,48,2024-10-31T00:58:25Z,2840000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M44.00S,2024-10-31T00:58:16.2Z,2,REGULAR,substitution,in,[],1631222,,,1610612751,47,48,2024-10-31T00:58:25Z,2850000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M44.00S,2024-10-31T00:58:40.0Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,47,49,2024-10-31T00:58:40Z,2860000,False,,,0,,C. Thomas Free Throw 2 of 2 (8 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,8.0,,,,,,,,,,,,,,,,,,
288,PT05M24.00S,2024-10-31T00:59:02.6Z,2,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612763,47,49,2024-10-31T00:59:12Z,2870000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Pippen Jr. 2 FT),"[1630533, 1630590]",1610612751.0,BKN,202035.0,Williams,Z. Williams,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Pippen Jr.,1630590.0,,,,,,,,
290,PT05M24.00S,2024-10-31T00:59:29.6Z,2,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,48,49,2024-10-31T00:59:29Z,2890000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (2 PTS),[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,Made,,,,,2.0,,,,,,,,,,,,,,,,,,
291,PT05M24.00S,2024-10-31T00:59:47.8Z,2,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,49,49,2024-10-31T00:59:47Z,2900000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (3 PTS),[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,Made,,,,,3.0,,,,,,,,,,,,,,,,,,
292,PT05M05.00S,2024-10-31T01:00:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630560,94.03745072273325,3.6764705882352944,1610612751,49,49,2024-10-31T01:00:16Z,2910000,False,-232.0,4.0,1,right,MISS C. Thomas pullup 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M01.00S,2024-10-31T01:00:16.7Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,49,49,2024-10-31T01:00:16Z,2920000,False,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,Bane,D. Bane,,Left Corner 3,24+ Left,,,292.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
294,PT04M54.00S,2024-10-31T01:00:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.1268068331143235,44.11764705882353,1610612763,51,49,2024-10-31T01:00:27Z,2930000,False,29.0,5.0,1,left,D. Bane driving finger roll Layup (10 PTS) (S. Pippen Jr. 2 AST),"[1630217, 1630590]",1610612763.0,MEM,,Bane,D. Bane,driving finger roll,Restricted Area,0-8 Center,2.98,Made,,,,,10.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,,,,,,
296,PT04M42.00S,2024-10-31T01:00:35.1Z,2,REGULAR,3pt,Jump Shot,[],1627827,96.13994743758212,3.6764705882352944,1610612751,51,49,2024-10-31T01:00:39Z,2950000,False,-232.0,-16.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M39.00S,2024-10-31T01:00:38.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,51,49,2024-10-31T01:00:39Z,2960000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,Left Corner 3,24+ Left,,,296.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
298,PT04M31.00S,2024-10-31T01:00:45.7Z,2,REGULAR,turnover,bad pass,[],1631222,,,1610612763,51,49,2024-10-31T01:00:49Z,2970000,False,,,0,,J. LaRavia bad pass TURNOVER (2 TO),"[1631222, 1627827]",1610612763.0,MEM,,LaRavia,J. LaRavia,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Finney-Smith,1627827.0,,,,,,,,,,,,
299,PT04M31.00S,2024-10-31T01:00:45.7Z,2,REGULAR,steal,,[],1627827,,,1610612751,51,49,2024-10-31T01:00:47Z,2980000,False,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M25.00S,2024-10-31T01:00:52.0Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612751,51,49,2024-10-31T01:00:57Z,2990000,False,,,0,,D. Finney-Smith bad pass TURNOVER (2 TO),"[1627827, 1630583]",1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Aldama,1630583.0,,,,,,,,,,,,
301,PT04M25.00S,2024-10-31T01:00:52.0Z,2,REGULAR,steal,,[],1630583,,,1610612763,51,49,2024-10-31T01:00:57Z,3000000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M07.00S,2024-10-31T01:01:10.4Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,51,49,2024-10-31T01:01:13Z,3010000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 1630533]",1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Williams,1630533.0,,,,,,,,,,,,
303,PT04M07.00S,2024-10-31T01:01:10.4Z,2,REGULAR,steal,,[],1630533,,,1610612751,51,49,2024-10-31T01:01:12Z,3020000,False,,,0,,Z. Williams STEAL (3 STL),[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M04.00S,2024-10-31T01:01:14.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,92.72339027595268,49.50980392156863,1610612751,51,51,2024-10-31T01:01:18Z,3030000,False,-2.0,16.0,1,right,Z. Williams running DUNK (10 PTS),[1630533],1610612751.0,BKN,,Williams,Z. Williams,running,Restricted Area,0-8 Center,1.61,Made,,,,,10.0,,,,,,,,,,,,,,,,,,
305,PT03M56.00S,2024-10-31T01:01:22.6Z,2,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,51,51,2024-10-31T01:01:27Z,3040000,False,,,0,,S. Aldama bad pass out-of-bounds TURNOVER (1 TO),[1630583],1610612763.0,MEM,1626302.0,Aldama,S. Aldama,bad pass,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,,,,,,,
306,PT03M56.00S,2024-10-31T01:01:28.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,51,51,2024-10-31T01:01:38Z,3050000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M56.00S,2024-10-31T01:01:28.6Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,51,51,2024-10-31T01:01:38Z,3070000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M56.00S,2024-10-31T01:01:28.6Z,2,REGULAR,substitution,in,[],203471,,,1610612751,51,51,2024-10-31T01:01:38Z,3080000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M56.00S,2024-10-31T01:01:28.6Z,2,REGULAR,substitution,out,[],1627732,,,1610612751,51,51,2024-10-31T01:01:46Z,3090000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M39.00S,2024-10-31T01:02:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,89.70105124835742,55.63725490196079,1610612751,51,53,2024-10-31T01:02:21Z,3100000,False,28.0,44.0,1,right,D. Finney-Smith driving Layup (2 PTS) (C. Johnson 3 AST),"[1627827, 1629661]",1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,driving,In The Paint (Non-RA),0-8 Center,5.25,Made,,,,,2.0,C. Johnson,1629661.0,3.0,,,,,,,,,,,,,,,
313,PT03M27.00S,2024-10-31T01:02:29.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,5.863994743758213,50.0,1610612763,53,53,2024-10-31T01:02:33Z,3120000,False,0.0,3.0,1,left,S. Aldama cutting DUNK (2 PTS) (J. LaRavia 4 AST),"[1630583, 1631222]",1610612763.0,MEM,,Aldama,S. Aldama,cutting,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,J. LaRavia,1631222.0,4.0,,,,,,,,,,,,,,,
315,PT03M13.00S,2024-10-31T01:02:43.1Z,2,REGULAR,2pt,Jump Shot,[],1630560,82.9993429697766,26.225490196078432,1610612751,53,55,2024-10-31T01:02:49Z,3140000,False,-119.0,107.0,1,right,C. Thomas 16' step back Jump Shot (10 PTS) (D. Finney-Smith 2 AST),"[1630560, 1627827]",1610612751.0,BKN,,Thomas,C. Thomas,step back,Mid-Range,8-16 Left,16.02,Made,,,,,10.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,,,,
317,PT03M00.00S,2024-10-31T01:02:56.2Z,2,REGULAR,2pt,Hook,[],1641744,5.863994743758213,33.33333333333333,1610612763,53,55,2024-10-31T01:03:00Z,3160000,False,83.0,3.0,1,left,MISS Z. Edey 8' turnaround Hook,[1641744],1610612763.0,MEM,,Edey,Z. Edey,turnaround,Mid-Range,8-16 Right,8.33,Missed,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M58.00S,2024-10-31T01:02:58.2Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,53,55,2024-10-31T01:03:00Z,3170000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,Mid-Range,8-16 Right,,,317.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
319,PT02M54.00S,2024-10-31T01:03:03.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,93.51182654402102,3.6764705882352944,1610612751,53,58,2024-10-31T01:03:08Z,3180000,False,-232.0,8.0,1,right,C. Johnson 3PT running (6 PTS) (D. Schröder 5 AST),"[1629661, 203471]",1610612751.0,BKN,,Johnson,C. Johnson,running,Left Corner 3,24+ Left,23.18,Made,,,,,6.0,D. Schröder,203471.0,5.0,,,,,,,,,,,,,,,
321,PT02M43.00S,2024-10-31T01:03:13.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,5.601182654402102,50.245098039215684,1610612763,55,58,2024-10-31T01:03:18Z,3200000,False,-1.0,0.0,1,left,Z. Edey cutting DUNK (13 PTS) (S. Pippen Jr. 3 AST),"[1641744, 1630590]",1610612763.0,MEM,,Edey,Z. Edey,cutting,Restricted Area,0-8 Center,0.12,Made,,,,,13.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,,,,,,,
323,PT02M42.00S,2024-10-31T01:03:22.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,55,58,2024-10-31T01:03:22Z,3220000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M42.00S,2024-10-31T01:05:44.0Z,2,REGULAR,substitution,out,[],1630590,,,1610612751,55,58,2024-10-31T01:06:00Z,3230000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M42.00S,2024-10-31T01:05:44.0Z,2,REGULAR,substitution,out,[],1641744,,,1610612751,55,58,2024-10-31T01:06:00Z,3240000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M42.00S,2024-10-31T01:05:44.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612751,55,58,2024-10-31T01:06:00Z,3250000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M42.00S,2024-10-31T01:05:44.0Z,2,REGULAR,substitution,in,[],1629634,,,1610612751,55,58,2024-10-31T01:06:00Z,3260000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M26.00S,2024-10-31T01:06:34.8Z,2,REGULAR,3pt,Jump Shot,[],1630560,90.09526938239159,96.07843137254902,1610612751,55,58,2024-10-31T01:06:39Z,3270000,False,230.0,41.0,1,right,MISS C. Thomas step back 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,step back,Right Corner 3,24+ Right,23.39,Missed,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M23.00S,2024-10-31T01:06:37.8Z,2,REGULAR,rebound,offensive,[],1630592,,,1610612751,55,58,2024-10-31T01:06:39Z,3280000,False,,,0,,J. Wilson REBOUND (Off:2 Def:0),[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,Right Corner 3,24+ Right,,,328.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
330,PT02M19.00S,2024-10-31T01:06:41.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,77.87450722733246,9.068627450980392,1610612751,55,61,2024-10-31T01:06:45Z,3290000,False,-205.0,155.0,1,right,C. Johnson 25' 3PT  (9 PTS) (J. Wilson 2 AST),"[1629661, 1630592]",1610612751.0,BKN,,Johnson,C. Johnson,,Above the Break 3,24+ Left Center,25.71,Made,,,,,9.0,J. Wilson,1630592.0,2.0,,,,,,,,,,,,,,,
332,PT01M54.00S,2024-10-31T01:07:06.8Z,2,REGULAR,2pt,Jump Shot,[],1629630,8.754927726675426,67.40196078431373,1610612763,57,61,2024-10-31T01:07:10Z,3310000,False,-87.0,30.0,1,left,J. Morant 9' driving floating bank Jump Shot (4 PTS),[1629630],1610612763.0,MEM,,Morant,J. Morant,driving floating bank,Mid-Range,8-16 Left,9.2,Made,,,,,4.0,,,,,,,,,,,,,,,,,,
333,PT01M42.00S,2024-10-31T01:07:21.3Z,2,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,57,61,2024-10-31T01:07:27Z,3320000,False,,,0,,C. Thomas lost ball out-of-bounds TURNOVER (2 TO),[1630560],1610612751.0,BKN,101283.0,Thomas,C. Thomas,lost ball,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,,,,,,,,,,
334,PT01M42.00S,2024-10-31T01:07:27.6Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,57,61,2024-10-31T01:07:32Z,3330000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M42.00S,2024-10-31T01:07:27.6Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,57,61,2024-10-31T01:07:32Z,3340000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M32.00S,2024-10-31T01:07:47.9Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,57,61,2024-10-31T01:07:51Z,3350000,False,,,0,,J. Morant lost ball out-of-bounds TURNOVER (4 TO),[1629630],1610612763.0,MEM,101283.0,Morant,J. Morant,lost ball,Mid-Range,8-16 Left,,,,,,,,,,,4.0,,,,,,,,,,,,,,
337,PT01M13.00S,2024-10-31T01:08:14.7Z,2,REGULAR,foul,personal,[],1629630,,,1610612751,57,61,2024-10-31T01:08:25Z,3360000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 1629661]",1610612763.0,MEM,1626302.0,Morant,J. Morant,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Johnson,1629661.0,,,,,,,,
339,PT01M07.00S,2024-10-31T01:08:51.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612751,57,61,2024-10-31T01:09:01Z,3380000,False,,,0,,J. LaRavia personal FOUL (2 PF) (Thomas 2 FT),"[1631222, 1630560]",1610612763.0,MEM,202035.0,LaRavia,J. LaRavia,,Mid-Range,16-24 Left,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
341,PT01M07.00S,2024-10-31T01:09:21.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,57,61,2024-10-31T01:09:21Z,3400000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M07.00S,2024-10-31T01:09:21.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,57,61,2024-10-31T01:09:21Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,,,,,
343,PT01M07.00S,2024-10-31T01:09:39.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,57,62,2024-10-31T01:09:39Z,3420000,False,,,0,,C. Thomas Free Throw 2 of 2 (11 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,11.0,,,,,,,,,,,,,,,,,,
344,PT00M54.10S,2024-10-31T01:09:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.389618922470433,47.05882352941176,1610612763,59,62,2024-10-31T01:10:03Z,3430000,False,15.0,8.0,1,left,B. Clarke cutting Layup (2 PTS) (J. Morant 6 AST),"[1629634, 1629630]",1610612763.0,MEM,,Clarke,B. Clarke,cutting,Restricted Area,0-8 Center,1.65,Made,,,,,2.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,,
346,PT00M54.10S,2024-10-31T01:10:01.9Z,2,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612763,59,62,2024-10-31T01:10:37Z,3450000,False,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Clarke 1 FT),"[1627827, 1629634]",1610612751.0,BKN,202035.0,Finney-Smith,D. Finney-Smith,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Clarke,1629634.0,,,,,,,,
348,PT00M54.10S,2024-10-31T01:10:09.4Z,2,REGULAR,substitution,out,[],1627827,,,1610612763,59,62,2024-10-31T01:10:22Z,3470000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M54.10S,2024-10-31T01:10:09.4Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,59,62,2024-10-31T01:10:22Z,3480000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M54.10S,2024-10-31T01:10:39.5Z,2,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,60,62,2024-10-31T01:10:39Z,3490000,False,,,0,,B. Clarke Free Throw 1 of 1 (3 PTS),[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,,,,Made,,,,,3.0,,,,,,,,,,,,,,,,,,
351,PT00M33.30S,2024-10-31T01:11:02.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,70.77858081471747,79.41176470588235,1610612751,60,65,2024-10-31T01:11:06Z,3500000,False,147.0,222.0,1,right,C. Johnson 26' 3PT  (12 PTS) (D. Schröder 6 AST),"[1629661, 203471]",1610612751.0,BKN,,Johnson,C. Johnson,,Above the Break 3,24+ Right Center,26.65,Made,,,,,12.0,D. Schröder,203471.0,6.0,,,,,,,,,,,,,,,
353,PT00M11.50S,2024-10-31T01:11:27.9Z,2,REGULAR,turnover,lost ball,[],1630217,,,1610612763,60,65,2024-10-31T01:11:31Z,3520000,False,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 203471]",1610612763.0,MEM,,Bane,D. Bane,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Schröder,203471.0,,,,,,,,,,,,
354,PT00M11.50S,2024-10-31T01:11:27.9Z,2,REGULAR,steal,,[],203471,,,1610612751,60,65,2024-10-31T01:11:29Z,3530000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612751.0,BKN,,Schröder,D. Schröder,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M08.10S,2024-10-31T01:11:31.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,92.9862023653088,48.03921568627451,1610612751,60,65,2024-10-31T01:11:36Z,3540000,False,-10.0,13.0,1,right,MISS Z. Williams running finger roll Layup - blocked,"[1630533, 1631222]",1610612751.0,BKN,,Williams,Z. Williams,running finger roll,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,LaRavia,1631222.0,,,,,,
356,PT00M08.10S,2024-10-31T01:11:31.4Z,2,REGULAR,block,,[],1631222,,,1610612751,60,65,2024-10-31T01:11:34Z,3550000,False,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
