actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
681,PT06M48.00S,2025-03-13T02:01:59.7Z,4,REGULAR,rebound,defensive,[],1641744,,,1610612763,102,100,2025-03-13T02:07:58Z,6247500,False,,,0,,Z. Edey REBOUND (Off:2 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,680.0,4.0,2.0,2.0,,,,,,,,,,,,,
636,PT06M43.00S,2025-03-13T02:02:02.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,30.042706964520367,75.49019607843137,1610612763,105,100,2025-03-13T02:02:09Z,6250000,False,-127.0,230.0,1,left,L. Kennard 26' 3PT running (23 PTS) (S. Pippen Jr. 5 AST),"[1628379, 1630590]",1610612763.0,MEM,running,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,26.29,Made,23.0,,,,,S. Pippen Jr.,1630590.0,5.0,,,,,,,,,,
748,PT06M27.00S,2025-03-13T02:02:38.8Z,4,REGULAR,substitution,out,[],1630590,,,1610612762,105,100,2025-03-13T02:27:26Z,6305000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT06M27.00S,2025-03-13T02:02:38.8Z,4,REGULAR,substitution,out,[],1630231,,,1610612762,105,100,2025-03-13T02:27:26Z,6322500,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT06M27.00S,2025-03-13T02:02:38.8Z,4,REGULAR,substitution,in,[],1630217,,,1610612762,105,100,2025-03-13T02:27:26Z,6331250,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT06M27.00S,2025-03-13T02:02:38.8Z,4,REGULAR,substitution,in,[],1628381,,,1610612762,105,100,2025-03-13T02:27:26Z,6335625,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M19.00S,2025-03-13T02:02:55.4Z,4,REGULAR,2pt,Jump Shot,[],1641729,86.41590013140605,30.88235294117647,1610612762,105,100,2025-03-13T02:03:00Z,6340000,False,-96.0,75.0,1,right,MISS B. Sensabaugh 12' driving floating Shot,[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,12.16,Missed,,,,,,,,,,,,,,,,,,
646,PT06M16.00S,2025-03-13T02:02:58.4Z,4,REGULAR,rebound,offensive,[],1642262,,,1610612762,105,100,2025-03-13T02:02:58Z,6350000,False,,,0,,C. Williams REBOUND (Off:2 Def:4),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,,,,645.0,6.0,4.0,2.0,,,,,,,,,,,,,
647,PT06M16.00S,2025-03-13T02:03:00.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642262,91.27792378449409,47.05882352941176,1610612762,105,100,2025-03-13T02:03:05Z,6360000,False,-15.0,29.0,1,right,MISS C. Williams driving floating Shot - blocked,"[1642262, 1630217]",1610612762.0,UTA,driving floating,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,Bane,1630217.0,,
648,PT06M16.00S,2025-03-13T02:03:00.1Z,4,REGULAR,block,,[],1630217,,,1610612762,105,100,2025-03-13T02:03:03Z,6370000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT06M16.00S,2025-03-13T02:03:00.1Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,105,100,2025-03-13T02:03:05Z,6380000,False,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,647.0,4.0,4.0,0.0,,,,,,,,,,,,,
650,PT06M16.00S,2025-03-13T02:03:08.8Z,4,REGULAR,foul,personal,[],1641729,,,1610612763,105,100,2025-03-13T02:03:29Z,6390000,False,,,0,,B. Sensabaugh personal FOUL (1 PF),"[1641729, 1630217]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2530.0,,1.0,0.0,Bane,1630217.0,,,,
652,PT05M59.00S,2025-03-13T02:03:37.2Z,4,REGULAR,3pt,Jump Shot,[],1642377,8.754927726675426,2.450980392156863,1610612763,105,100,2025-03-13T02:03:41Z,6410000,False,238.0,30.0,1,left,MISS J. Wells 3PT - blocked,"[1642377, 1631117]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,Kessler,1631117.0,,
653,PT05M59.00S,2025-03-13T02:03:37.2Z,4,REGULAR,block,,[],1631117,,,1610612763,105,100,2025-03-13T02:03:40Z,6420000,False,,,0,,W. Kessler BLOCK (5 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
654,PT05M55.00S,2025-03-13T02:03:41.2Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,105,100,2025-03-13T02:03:41Z,6430000,False,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,652.0,6.0,4.0,2.0,,,,,,,,,,,,,
655,PT05M51.00S,2025-03-13T02:03:45.3Z,4,REGULAR,3pt,Jump Shot,[],1642262,74.98357424441524,10.294117647058822,1610612762,105,103,2025-03-13T02:03:50Z,6440000,False,-199.0,183.0,1,right,C. Williams 26' 3PT  (5 PTS) (C. Sexton 6 AST),"[1642262, 1629012]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,26.98,Made,5.0,,,,,C. Sexton,1629012.0,6.0,,,,,,,,,,
657,PT05M27.00S,2025-03-13T02:04:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,7.046649145860711,43.627450980392155,1610612763,105,103,2025-03-13T02:11:20Z,6460000,False,32.0,14.0,1,left,MISS J. Wells cutting Layup,[1642377],1610612763.0,MEM,cutting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
658,PT05M26.00S,2025-03-13T02:04:10.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,105,103,2025-03-13T02:04:14Z,6470000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,657.0,,,,,,,,,,,,,,,,
660,PT05M26.00S,2025-03-13T02:04:15.9Z,4,REGULAR,substitution,out,[],1628379,,,1610612762,105,103,2025-03-13T02:04:27Z,6490000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT05M26.00S,2025-03-13T02:04:15.9Z,4,REGULAR,substitution,in,[],1630590,,,1610612762,105,103,2025-03-13T02:04:27Z,6500000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M12.00S,2025-03-13T02:04:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,86.15308804204993,43.38235294117647,1610612762,105,105,2025-03-13T02:04:40Z,6510000,False,-33.0,78.0,1,right,J. Collins 8' driving floating Jump Shot (20 PTS) (C. Sexton 7 AST),"[1628381, 1629012]",1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,8.45,Made,20.0,,,,,C. Sexton,1629012.0,7.0,,,,,,,,,,
663,PT05M04.00S,2025-03-13T02:04:47.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,5.601182654402102,50.245098039215684,1610612763,107,105,2025-03-13T02:04:50Z,6520000,False,-1.0,0.0,1,left,Z. Edey alley-oop DUNK (8 PTS) (J. Wells 1 AST),"[1641744, 1642377]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.12,Made,8.0,,,,,J. Wells,1642377.0,1.0,,,,,,,,,,
666,PT04M36.00S,2025-03-13T02:05:15.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,86.15308804204993,36.029411764705884,1610612762,107,107,2025-03-13T02:05:18Z,6540000,False,-70.0,78.0,1,right,C. Sexton 10' driving floating Jump Shot (18 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,10.45,Made,18.0,,,,,,,,,,,,,,,,,
667,PT04M23.00S,2025-03-13T02:05:27.3Z,4,REGULAR,2pt,Jump Shot,[],1630217,22.026938239159,53.67647058823529,1610612763,107,107,2025-03-13T02:05:31Z,6550000,False,-18.0,155.0,1,left,MISS D. Bane 15' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,15.57,Missed,,,,,,,,,,,,,,,,,,
668,PT04M19.00S,2025-03-13T02:05:31.3Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,107,107,2025-03-13T02:05:31Z,6560000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Center,,,,667.0,7.0,5.0,2.0,,,,,,,,,,,,,
669,PT04M01.00S,2025-03-13T02:05:49.2Z,4,REGULAR,3pt,Jump Shot,[],1642262,92.19776609724047,4.166666666666666,1610612762,107,107,2025-03-13T02:05:52Z,6570000,False,-229.0,21.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
670,PT03M59.00S,2025-03-13T02:05:51.2Z,4,REGULAR,rebound,defensive,[],1642377,,,1610612763,107,107,2025-03-13T02:05:52Z,6580000,False,,,0,,J. Wells REBOUND (Off:0 Def:4),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,,669.0,4.0,4.0,0.0,,,,,,,,,,,,,
671,PT03M46.00S,2025-03-13T02:06:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,6.1268068331143235,56.127450980392155,1610612763,107,107,2025-03-13T02:06:08Z,6590000,False,-31.0,5.0,1,left,MISS S. Pippen Jr. driving finger roll Layup - blocked,"[1630590, 1631117]",1610612763.0,MEM,driving finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,Kessler,1631117.0,,
672,PT03M46.00S,2025-03-13T02:06:04.2Z,4,REGULAR,block,,[],1631117,,,1610612763,107,107,2025-03-13T02:06:06Z,6600000,False,,,0,,W. Kessler BLOCK (6 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
673,PT03M43.00S,2025-03-13T02:06:07.2Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,107,107,2025-03-13T02:06:08Z,6610000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,671.0,3.0,3.0,0.0,,,,,,,,,,,,,
674,PT03M41.00S,2025-03-13T02:06:09.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641729,92.9862023653088,52.94117647058824,1610612762,107,109,2025-03-13T02:06:14Z,6620000,False,15.0,13.0,1,right,B. Sensabaugh running finger roll Layup (11 PTS),[1641729],1610612762.0,UTA,running finger roll,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1.99,Made,11.0,,,,,,,,,,,,,,,,,
675,PT03M23.00S,2025-03-13T02:06:27.4Z,4,REGULAR,3pt,Jump Shot,[],1629630,6.389618922470433,96.81372549019608,1610612763,110,109,2025-03-13T02:06:37Z,6630000,False,-234.0,8.0,1,left,J. Morant 3PT  (25 PTS) (J. Wells 2 AST),"[1629630, 1642377]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,23.42,Made,25.0,,,,,J. Wells,1642377.0,2.0,,,,,,,,,,
677,PT03M18.00S,2025-03-13T02:06:40.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,110,109,2025-03-13T02:06:40Z,6650000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M18.00S,2025-03-13T02:09:20.4Z,4,REGULAR,substitution,out,[],1642377,,,1610612762,110,109,2025-03-13T02:09:33Z,6660000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT03M18.00S,2025-03-13T02:09:20.4Z,4,REGULAR,substitution,out,[],1641744,,,1610612762,110,109,2025-03-13T02:09:33Z,6670000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT03M18.00S,2025-03-13T02:09:20.4Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,110,109,2025-03-13T02:09:33Z,6680000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT03M18.00S,2025-03-13T02:09:20.4Z,4,REGULAR,substitution,in,[],1628379,,,1610612762,110,109,2025-03-13T02:09:33Z,6690000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT03M18.00S,2025-03-13T02:09:20.4Z,4,REGULAR,substitution,in,[],1629634,,,1610612762,110,109,2025-03-13T02:09:33Z,6700000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT03M18.00S,2025-03-13T02:09:20.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,110,109,2025-03-13T02:09:33Z,6710000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT03M04.00S,2025-03-13T02:09:46.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612762,110,109,2025-03-13T02:12:00Z,6720000,False,,,0,,B. Clarke shooting personal FOUL (4 PF) (Collins 2 FT),"[1629634, 1628381]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,,4.0,0.0,Collins,1628381.0,,,,
690,PT03M04.00S,2025-03-13T02:10:37.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,110,109,2025-03-13T02:10:37Z,6740000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT03M04.00S,2025-03-13T02:12:15.1Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,110,110,2025-03-13T02:12:15Z,6750000,False,,,0,,J. Collins Free Throw 1 of 2 (21 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
692,PT03M04.00S,2025-03-13T02:12:32.5Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,110,111,2025-03-13T02:12:32Z,6760000,False,,,0,,J. Collins Free Throw 2 of 2 (22 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
693,PT02M50.00S,2025-03-13T02:12:45.6Z,4,REGULAR,3pt,Jump Shot,[],1628379,7.703679369250986,3.6764705882352944,1610612763,113,111,2025-03-13T02:12:51Z,6770000,False,232.0,20.0,1,left,L. Kennard 3PT  (26 PTS) (D. Bane 8 AST),"[1628379, 1630217]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,23.25,Made,26.0,,,,,D. Bane,1630217.0,8.0,,,,,,,,,,
695,PT02M50.00S,2025-03-13T02:12:50.5Z,4,REGULAR,foul,personal,['1freethrow'],1629012,,,1610612763,113,111,2025-03-13T02:13:22Z,6790000,False,,,0,,C. Sexton shooting personal FOUL (3 PF) (Kennard 1 FT),"[1629012, 1628379]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1628171.0,,3.0,0.0,Kennard,1628379.0,,,,
697,PT02M50.00S,2025-03-13T02:13:22.7Z,4,REGULAR,freethrow,1 of 1,[],1628379,,,1610612763,114,111,2025-03-13T02:13:22Z,6810000,False,,,0,,L. Kennard Free Throw 1 of 1 (27 PTS),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
698,PT02M27.00S,2025-03-13T02:14:17.4Z,4,REGULAR,jumpball,recovered,[],1629630,,,1610612762,114,111,2025-03-13T02:14:17Z,6820000,False,,,0,,Jump Ball D. Bane vs. C. Sexton: Tip to J. Morant,"[1629630, 1630217, 1629012]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Bane,1630217.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,,,,,,
701,PT02M27.00S,2025-03-13T02:14:17.4Z,4,REGULAR,turnover,lost ball,[],1629012,,,1610612762,114,111,2025-03-13T02:14:17Z,6850000,False,,,0,,C. Sexton lost ball TURNOVER (4 TO),"[1629012, 1630217]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,4.0,,,,,,,Bane,1630217.0
702,PT02M27.00S,2025-03-13T02:14:17.4Z,4,REGULAR,steal,,[],1630217,,,1610612763,114,111,2025-03-13T02:14:17Z,6860000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT02M20.00S,2025-03-13T02:14:25.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,15.719448094612352,53.67647058823529,1610612763,114,111,2025-03-13T02:14:32Z,6870000,False,-18.0,95.0,1,left,MISS J. Morant 9' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
704,PT02M13.00S,2025-03-13T02:14:32.3Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,114,111,2025-03-13T02:14:32Z,6880000,False,,,0,,C. Sexton REBOUND (Off:4 Def:4),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,703.0,8.0,4.0,4.0,,,,,,,,,,,,,
705,PT02M10.00S,2025-03-13T02:14:34.6Z,4,REGULAR,turnover,lost ball,[],1628381,,,1610612762,114,111,2025-03-13T02:14:41Z,6890000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1630590]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Pippen Jr.,1630590.0
706,PT02M10.00S,2025-03-13T02:14:34.6Z,4,REGULAR,steal,,[],1630590,,,1610612763,114,111,2025-03-13T02:14:35Z,6900000,False,,,0,,S. Pippen Jr. STEAL (4 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
713,PT02M07.00S,2025-03-13T02:15:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612763,114,111,2025-03-13T02:18:47Z,6920000,False,,,0,,C. Sexton shooting personal FOUL (4 PF) (Morant 2 FT),"[1629012, 1629630]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,4.0,0.0,Morant,1629630.0,,,,
719,PT02M07.00S,2025-03-13T02:15:49.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629630,,,1610612763,114,111,2025-03-13T02:19:19Z,6935000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
720,PT02M07.00S,2025-03-13T02:15:49.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,114,111,2025-03-13T02:19:19Z,6937500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,719.0,,,,,,,,,,,,,,,,
721,PT02M07.00S,2025-03-13T02:15:49.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629630,,,1610612763,114,111,2025-03-13T02:19:19Z,6938750,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
722,PT02M07.00S,2025-03-13T02:15:49.3Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,114,111,2025-03-13T02:19:31Z,6939375,False,,,0,,W. Kessler REBOUND (Off:3 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,721.0,12.0,9.0,3.0,,,,,,,,,,,,,
710,PT02M07.00S,2025-03-13T02:16:14.3Z,4,REGULAR,foul,technical,['inpenalty'],1629630,,,1610612762,114,111,2025-03-13T02:19:19Z,6940000,False,,,0,,J. Morant double technical FOUL (1 Tech),[1629630],1610612763.0,MEM,double,,,Morant,J. Morant,,,,,,,,,,,,,,,,,2530.0,,0.0,1.0,,,,,,
711,PT02M07.00S,2025-03-13T02:16:14.3Z,4,REGULAR,foul,technical,[],1629012,,,1610612762,114,111,2025-03-13T02:19:19Z,6950000,False,,,0,,C. Sexton double technical FOUL (1 Tech),[1629012],1610612762.0,UTA,double,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,2530.0,,4.0,1.0,,,,,,
715,PT01M50.00S,2025-03-13T02:18:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612762,114,111,2025-03-13T02:18:53Z,6970000,False,,,0,,S. Pippen Jr. shooting personal FOUL (4 PF) (Sexton 2 FT),"[1630590, 1629012]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,,4.0,0.0,Sexton,1629012.0,,,,
717,PT01M50.00S,2025-03-13T02:18:57.6Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,114,112,2025-03-13T02:18:57Z,6990000,False,,,0,,C. Sexton Free Throw 1 of 2 (19 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
718,PT01M50.00S,2025-03-13T02:19:17.4Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,114,113,2025-03-13T02:19:17Z,7000000,False,,,0,,C. Sexton Free Throw 2 of 2 (20 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
723,PT01M34.00S,2025-03-13T02:19:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,7.30946123521682,62.5,1610612763,114,113,2025-03-13T02:19:41Z,7010000,False,-62.0,16.0,1,left,MISS J. Morant 6' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
724,PT01M32.00S,2025-03-13T02:19:39.6Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,114,113,2025-03-13T02:19:41Z,7020000,False,,,0,,W. Kessler REBOUND (Off:3 Def:10),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,723.0,13.0,10.0,3.0,,,,,,,,,,,,,
725,PT01M20.00S,2025-03-13T02:19:51.3Z,4,REGULAR,3pt,Jump Shot,[],1629012,78.9257555847569,9.558823529411764,1610612762,114,113,2025-03-13T02:19:56Z,7030000,False,-202.0,146.0,1,right,MISS C. Sexton 24' step back 3PT,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
726,PT01M17.00S,2025-03-13T02:19:54.3Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,114,113,2025-03-13T02:19:56Z,7040000,False,,,0,,W. Kessler REBOUND (Off:4 Def:10),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,725.0,14.0,10.0,4.0,,,,,,,,,,,,,
727,PT01M16.00S,2025-03-13T02:19:56.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,92.06636005256242,40.19607843137255,1610612762,114,115,2025-03-13T02:20:02Z,7050000,False,-49.0,22.0,1,right,C. Sexton driving floating bank Jump Shot (22 PTS) (W. Kessler 5 AST),"[1629012, 1631117]",1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,22.0,,,,,W. Kessler,1631117.0,5.0,,,,,,,,,,
729,PT00M55.00S,2025-03-13T02:20:19.0Z,4,REGULAR,3pt,Jump Shot,[],1628379,18.610381077529567,4.411764705882353,1610612763,117,115,2025-03-13T02:20:24Z,7070000,False,228.0,122.0,1,left,L. Kennard 25' 3PT  (30 PTS) (S. Pippen Jr. 6 AST),"[1628379, 1630590]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.87,Made,30.0,,,,,S. Pippen Jr.,1630590.0,6.0,,,,,,,,,,
731,PT00M37.40S,2025-03-13T02:20:42.4Z,4,REGULAR,3pt,Jump Shot,[],1628374,73.27529566360053,17.401960784313726,1610612762,117,115,2025-03-13T02:20:46Z,7090000,False,-163.0,199.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
