actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
593,PT07M48.00S,2025-03-06T04:51:28.3Z,4,REGULAR,substitution,out,[],1630590,,,1610612763,85,98,2025-03-06T04:51:42Z,5730000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M48.00S,2025-03-06T04:51:28.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612763,85,98,2025-03-06T04:51:42Z,5740000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M48.00S,2025-03-06T04:51:28.3Z,4,REGULAR,substitution,out,[],1628392,,,1610612763,85,98,2025-03-06T04:51:42Z,5750000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M48.00S,2025-03-06T04:51:28.3Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,85,98,2025-03-06T04:51:42Z,5760000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M48.00S,2025-03-06T04:51:28.3Z,4,REGULAR,substitution,in,[],1631119,,,1610612763,85,98,2025-03-06T04:51:42Z,5770000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M48.00S,2025-03-06T04:51:28.3Z,4,REGULAR,substitution,in,[],1628983,,,1610612763,85,98,2025-03-06T04:51:42Z,5780000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M30.00S,2025-03-06T04:52:30.9Z,4,REGULAR,turnover,bad pass,[],1641744,,,1610612763,85,98,2025-03-06T04:52:34Z,5790000,False,,,0,,Z. Edey bad pass TURNOVER (1 TO),"[1641744, 1628983]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
600,PT07M30.00S,2025-03-06T04:52:30.9Z,4,REGULAR,steal,,[],1628983,,,1610612760,85,98,2025-03-06T04:52:32Z,5800000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
601,PT07M27.00S,2025-03-06T04:52:34.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,6.1268068331143235,49.01960784313725,1610612760,85,100,2025-03-06T04:53:30Z,5810000,False,5.0,5.0,1,left,S. Gilgeous-Alexander running DUNK (34 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,34.0,,,,,,,,,,,,,
602,PT07M21.00S,2025-03-06T04:52:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.2910643889619,46.07843137254902,1610612763,87,100,2025-03-06T04:53:14Z,5820000,False,-20.0,123.0,1,right,J. Morant 12' driving floating Jump Shot (21 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,12.49,Made,,,,,21.0,,,,,,,,,,,,,
603,PT06M59.00S,2025-03-06T04:53:02.1Z,4,REGULAR,3pt,Jump Shot,[],1628983,29.122864651773984,71.07843137254902,1610612760,87,100,2025-03-06T04:53:17Z,5830000,False,-105.0,221.0,1,left,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
604,PT06M59.00S,2025-03-06T04:53:02.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,87,100,2025-03-06T04:53:17Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,603.0,,,,,,,,,,,,,,,,,
606,PT06M49.00S,2025-03-06T04:53:39.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631119,31.750985545335087,61.274509803921575,1610612760,87,103,2025-03-06T04:53:44Z,5860000,False,-56.0,246.0,1,left,J. Williams 25' 3PT  (13 PTS) (S. Gilgeous-Alexander 7 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.24,Made,,,,,13.0,,,,,,,S. Gilgeous-Alexander,1628983.0,7.0,,,,
608,PT06M36.00S,2025-03-06T04:53:51.8Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,87,103,2025-03-06T04:53:55Z,5880000,False,,,0,,J. Morant bad pass TURNOVER (5 TO),"[1629630, 1631114]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,5.0,Williams,1631114.0,,,,,,,,,,
609,PT06M36.00S,2025-03-06T04:53:51.8Z,4,REGULAR,steal,,[],1631114,,,1610612760,87,103,2025-03-06T04:53:53Z,5890000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
610,PT06M32.00S,2025-03-06T04:53:56.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,5.863994743758213,50.0,1610612760,87,105,2025-03-06T04:54:03Z,5900000,False,0.0,3.0,1,left,J. Williams running alley-oop DUNK (20 PTS) (L. Dort 2 AST),"[1631114, 1629652]",1610612760.0,OKC,running alley-oop,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,20.0,,,,,,,L. Dort,1629652.0,2.0,,,,
612,PT06M10.00S,2025-03-06T04:54:17.8Z,4,REGULAR,3pt,Jump Shot,[],1631246,92.59198423127464,94.11764705882352,1610612763,87,105,2025-03-06T04:54:22Z,5920000,False,221.0,17.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,22.13,Missed,,,,,,,,,,,,,,,,,,
613,PT06M07.00S,2025-03-06T04:54:20.8Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,87,105,2025-03-06T04:54:22Z,5930000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,612.0,4.0,4.0,0.0,,,,,,,,,,,,,,
614,PT06M01.00S,2025-03-06T04:54:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.434296977660972,46.07843137254902,1610612760,87,107,2025-03-06T04:54:31Z,5940000,False,20.0,64.0,1,left,S. Gilgeous-Alexander 6' floating Jump Shot (36 PTS),[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,36.0,,,,,,,,,,,,,
615,PT06M01.00S,2025-03-06T04:54:31.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,87,107,2025-03-06T04:55:33Z,5950000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M01.00S,2025-03-06T04:55:45.4Z,4,REGULAR,substitution,out,[],1628379,,,1610612763,87,107,2025-03-06T04:55:58Z,5960000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M01.00S,2025-03-06T04:55:45.4Z,4,REGULAR,substitution,out,[],1641744,,,1610612763,87,107,2025-03-06T04:55:58Z,5970000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M01.00S,2025-03-06T04:55:45.4Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,87,107,2025-03-06T04:55:58Z,5980000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M01.00S,2025-03-06T04:55:45.4Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,87,107,2025-03-06T04:55:58Z,5990000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M01.00S,2025-03-06T04:55:45.4Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,87,107,2025-03-06T04:55:58Z,6000000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M01.00S,2025-03-06T04:55:45.4Z,4,REGULAR,substitution,in,[],1630590,,,1610612763,87,107,2025-03-06T04:55:58Z,6010000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M54.00S,2025-03-06T04:56:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,89.70105124835742,47.794117647058826,1610612763,89,107,2025-03-06T04:56:21Z,6020000,False,-11.0,44.0,1,right,V. Williams Jr. driving Layup (11 PTS) (J. Morant 6 AST),"[1631246, 1629630]",1610612763.0,MEM,driving,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,11.0,,,,,,,J. Morant,1629630.0,6.0,,,,
624,PT05M54.00S,2025-03-06T04:56:17.1Z,4,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612763,89,107,2025-03-06T04:56:26Z,6040000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (4 PF) (Williams Jr. 1 FT),"[1628983, 1631246]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,Williams Jr.,1631246.0
626,PT05M54.00S,2025-03-06T04:56:38.4Z,4,REGULAR,freethrow,1 of 1,[],1631246,,,1610612763,90,107,2025-03-06T04:56:38Z,6060000,False,,,0,,V. Williams Jr. Free Throw 1 of 1 (12 PTS),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
627,PT05M34.00S,2025-03-06T04:56:59.8Z,4,REGULAR,3pt,Jump Shot,[],1628983,31.09395532194481,39.950980392156865,1610612760,90,107,2025-03-06T04:57:04Z,6070000,False,50.0,240.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,24.5,Missed,,,,,,,,,,,,,,,,,,
628,PT05M32.00S,2025-03-06T04:57:01.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,90,107,2025-03-06T04:57:04Z,6080000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,627.0,,,,,,,,,,,,,,,,,
630,PT05M28.00S,2025-03-06T04:57:21.7Z,4,REGULAR,foul,offensive,[],1631246,,,1610612763,90,107,2025-03-06T04:57:28Z,6100000,False,,,0,,V. Williams Jr. offensive FOUL (2 PF),"[1631246, 1629652]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Dort,1629652.0
632,PT05M28.00S,2025-03-06T04:57:21.7Z,4,REGULAR,turnover,offensive foul,[],1631246,,,1610612763,90,107,2025-03-06T04:57:21Z,6120000,False,,,0,,V. Williams Jr. offensive foul TURNOVER (1 TO),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,1627963.0,,,,,,,
633,PT05M14.00S,2025-03-06T04:57:51.5Z,4,REGULAR,turnover,lost ball,[],1631114,,,1610612760,90,107,2025-03-06T04:59:01Z,6130000,False,,,0,,J. Williams lost ball TURNOVER (2 TO),"[1631114, 1630217]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Bane,1630217.0,,,,,,,,,,
634,PT05M14.00S,2025-03-06T04:57:51.5Z,4,REGULAR,steal,,[],1630217,,,1610612763,90,107,2025-03-06T04:57:54Z,6140000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
635,PT05M09.00S,2025-03-06T04:58:21.6Z,4,REGULAR,jumpball,recovered,[],1629652,,,1610612763,90,107,2025-03-06T04:59:28Z,6150000,False,,,0,,Jump Ball S. Gilgeous-Alexander vs. S. Pippen Jr.: Tip to L. Dort,"[1629652, 1628983, 1630590]",1610612760.0,OKC,heldball,L. Dort,1629652.0,Dort,L. Dort,Gilgeous-Alexander,1628983.0,Pippen Jr.,1630590.0,,,,,,,,,,,,,,,,,,,,,,
638,PT05M06.00S,2025-03-06T04:58:21.6Z,4,REGULAR,turnover,lost ball,[],1630590,,,1610612763,90,107,2025-03-06T04:58:21Z,6180000,False,,,0,,S. Pippen Jr. lost ball TURNOVER (3 TO),"[1630590, 1628983]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,3.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
639,PT05M06.00S,2025-03-06T04:58:21.6Z,4,REGULAR,steal,,[],1628983,,,1610612760,90,107,2025-03-06T04:58:21Z,6190000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M53.00S,2025-03-06T04:58:35.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,25.312089356110377,9.313725490196079,1610612760,90,107,2025-03-06T04:58:40Z,6200000,False,203.0,185.0,1,left,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
641,PT04M50.00S,2025-03-06T04:58:38.1Z,4,REGULAR,rebound,defensive,[],1630590,,,1610612763,90,107,2025-03-06T04:58:40Z,6210000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:4),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,640.0,5.0,4.0,1.0,,,,,,,,,,,,,,
642,PT04M47.00S,2025-03-06T04:58:43.1Z,4,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612763,90,107,2025-03-06T04:59:00Z,6220000,False,,,0,,L. Dort shooting personal FOUL (4 PF) (Bane 2 FT),"[1629652, 1630217]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2882.0,,,,4.0,0.0,Bane,1630217.0
644,PT04M47.00S,2025-03-06T04:59:07.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,90,107,2025-03-06T04:59:07Z,6240000,False,,,0,,MISS D. Bane Free Throw 1 of 2,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT04M47.00S,2025-03-06T04:59:07.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,90,107,2025-03-06T04:59:07Z,6250000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,,
646,PT04M47.00S,2025-03-06T04:59:20.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,91,107,2025-03-06T04:59:20Z,6260000,False,,,0,,D. Bane Free Throw 2 of 2 (15 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
647,PT04M25.00S,2025-03-06T04:59:42.4Z,4,REGULAR,turnover,lost ball,[],1628983,,,1610612760,91,107,2025-03-06T04:59:47Z,6270000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (4 TO),"[1628983, 1630590]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,4.0,Pippen Jr.,1630590.0,,,,,,,,,,
648,PT04M25.00S,2025-03-06T04:59:42.4Z,4,REGULAR,steal,,[],1630590,,,1610612763,91,107,2025-03-06T04:59:44Z,6280000,False,,,0,,S. Pippen Jr. STEAL (2 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
649,PT04M21.00S,2025-03-06T04:59:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629634,92.19776609724047,52.94117647058824,1610612763,93,107,2025-03-06T04:59:54Z,6290000,False,15.0,21.0,1,right,B. Clarke running reverse Layup (12 PTS) (S. Pippen Jr. 3 AST),"[1629634, 1630590]",1610612763.0,MEM,running reverse,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,12.0,,,,,,,S. Pippen Jr.,1630590.0,3.0,,,,
651,PT04M21.00S,2025-03-06T04:59:52.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628983,,,1610612763,93,107,2025-03-06T05:01:52Z,6310000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (5 PF) (Clarke 1 FT),"[1628983, 1629634]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,,,,5.0,0.0,Clarke,1629634.0
653,PT04M21.00S,2025-03-06T05:00:07.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,93,107,2025-03-06T05:00:07Z,6330000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M21.00S,2025-03-06T05:01:53.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629634,,,1610612763,94,107,2025-03-06T05:01:53Z,6340000,False,,,0,,B. Clarke Free Throw 1 of 1 (13 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
655,PT04M09.00S,2025-03-06T05:02:06.9Z,4,REGULAR,turnover,lost ball,[],1631114,,,1610612760,94,107,2025-03-06T05:02:11Z,6350000,False,,,0,,J. Williams lost ball TURNOVER (3 TO),"[1631114, 1630590]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,Pippen Jr.,1630590.0,,,,,,,,,,
656,PT04M09.00S,2025-03-06T05:02:06.9Z,4,REGULAR,steal,,[],1630590,,,1610612763,94,107,2025-03-06T05:02:08Z,6360000,False,,,0,,S. Pippen Jr. STEAL (3 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
657,PT04M05.00S,2025-03-06T05:02:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,92.06636005256242,50.0,1610612763,96,107,2025-03-06T05:02:17Z,6370000,False,0.0,22.0,1,right,S. Pippen Jr. running finger roll Layup (15 PTS),[1630590],1610612763.0,MEM,running finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,15.0,,,,,,,,,,,,,
658,PT03M39.00S,2025-03-06T05:02:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630598,24.392247043363994,86.27450980392157,1610612760,96,110,2025-03-06T05:02:41Z,6380000,False,-181.0,177.0,1,left,A. Wiggins 25' 3PT  (14 PTS) (J. Williams 9 AST),"[1630598, 1631114]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,14.0,,,,,,,J. Williams,1631114.0,9.0,,,,
660,PT03M26.00S,2025-03-06T05:02:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,89.70105124835742,53.18627450980392,1610612763,96,110,2025-03-06T05:04:17Z,6400000,False,16.0,44.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1631119]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,Williams,1631119.0,,,,,,,,
661,PT03M26.00S,2025-03-06T05:02:49.5Z,4,REGULAR,block,,[],1631119,,,1610612763,96,110,2025-03-06T05:02:51Z,6410000,False,,,0,,J. Williams BLOCK (2 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
662,PT03M23.00S,2025-03-06T05:02:52.5Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,96,110,2025-03-06T05:02:54Z,6420000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,660.0,1.0,1.0,0.0,,,,,,,,,,,,,,
663,PT03M07.00S,2025-03-06T05:03:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.325229960578188,49.754901960784316,1610612760,96,112,2025-03-06T05:03:13Z,6430000,False,1.0,92.0,1,left,S. Gilgeous-Alexander 9' pullup Jump Shot (38 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.16,Made,,,,,38.0,,,,,,,,,,,,,
664,PT02M55.00S,2025-03-06T05:03:20.3Z,4,REGULAR,3pt,Jump Shot,[],1629630,64.20827858081472,65.19607843137256,1610612763,99,112,2025-03-06T05:03:24Z,6440000,False,76.0,284.0,1,right,J. Morant 29' 3PT pullup (24 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,29.39,Made,,,,,24.0,,,,,,,,,,,,,
665,PT02M41.00S,2025-03-06T05:03:36.9Z,4,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,99,112,2025-03-06T05:03:44Z,6450000,False,,,0,,J. Williams lost ball out-of-bounds TURNOVER (4 TO),[1631114],1610612760.0,OKC,lost ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,,,2003.0,,,,,,,
666,PT02M41.00S,2025-03-06T05:03:40.5Z,4,REGULAR,substitution,out,[],1631119,,,1610612763,99,112,2025-03-06T05:03:46Z,6460000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M41.00S,2025-03-06T05:03:40.5Z,4,REGULAR,substitution,in,[],1628392,,,1610612763,99,112,2025-03-06T05:03:46Z,6470000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M32.00S,2025-03-06T05:03:58.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630590,76.5604467805519,12.745098039215685,1610612763,99,112,2025-03-06T05:04:04Z,6480000,False,-186.0,168.0,1,right,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
669,PT02M27.00S,2025-03-06T05:04:03.7Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,99,112,2025-03-06T05:04:04Z,6490000,False,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,668.0,4.0,4.0,0.0,,,,,,,,,,,,,,
671,PT02M26.00S,2025-03-06T05:04:09.1Z,4,REGULAR,foul,personal,[],1629630,,,1610612760,99,112,2025-03-06T05:04:14Z,6510000,False,,,0,,J. Morant personal FOUL (5 PF),"[1629630, 1629652]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2003.0,,,,5.0,0.0,Dort,1629652.0
673,PT02M15.00S,2025-03-06T05:04:41.0Z,4,REGULAR,3pt,Jump Shot,[],1629652,29.517082785808146,71.56862745098039,1610612760,99,115,2025-03-06T05:04:45Z,6530000,False,-108.0,225.0,1,left,L. Dort 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 8 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.95,Made,,,,,3.0,,,,,,,S. Gilgeous-Alexander,1628983.0,8.0,,,,
675,PT01M53.00S,2025-03-06T05:05:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,86.15308804204993,41.66666666666667,1610612763,99,115,2025-03-06T05:06:54Z,6550000,False,-42.0,78.0,1,right,MISS B. Clarke 8' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,8.82,Missed,,,,,,,,,,,,,,,,,,
676,PT01M50.00S,2025-03-06T05:05:05.3Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,99,115,2025-03-06T05:05:08Z,6560000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,675.0,5.0,5.0,0.0,,,,,,,,,,,,,,
