actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
261,PT09M16.00S,2025-03-04T01:45:27.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,40,32,2025-03-04T01:45:29Z,2560000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,259.0,,,,,,4.0,2.0,2.0,,,,,,
262,PT09M10.00S,2025-03-04T01:45:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.81011826544021,57.84313725490197,1610612737,40,34,2025-03-04T01:45:42Z,2570000,False,39.0,71.0,1,right,T. Young 8' driving floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,8.15,Made,,,,,,,,,,2.0,,,,,
263,PT09M10.00S,2025-03-04T01:45:40.4Z,2,REGULAR,foul,personal,['1freethrow'],1628379,,,1610612737,40,34,2025-03-04T01:45:46Z,2580000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Young 1 FT),"[1628379, 1629027]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626300.0,1.0,0.0,Young,1629027.0,,,,,,,,,
265,PT09M10.00S,2025-03-04T01:45:52.0Z,2,REGULAR,substitution,out,[],1630205,,,1610612737,40,34,2025-03-04T01:46:27Z,2600000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT09M10.00S,2025-03-04T01:45:52.0Z,2,REGULAR,substitution,in,[],1641713,,,1610612737,40,34,2025-03-04T01:46:27Z,2610000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT09M10.00S,2025-03-04T01:46:07.1Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,40,35,2025-03-04T01:46:07Z,2620000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
268,PT08M55.00S,2025-03-04T01:46:24.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641713,10.726018396846255,53.431372549019606,1610612763,40,35,2025-03-04T01:46:27Z,2630000,False,-17.0,48.0,1,left,MISS G. Jackson Hook,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.13,Missed,,,,,,,,,,,,,,,
269,PT08M52.00S,2025-03-04T01:46:27.1Z,2,REGULAR,rebound,offensive,[],1630590,,,1610612763,40,35,2025-03-04T01:52:07Z,2640000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,268.0,,,,,,2.0,1.0,1.0,,,,,,
270,PT08M50.00S,2025-03-04T01:46:33.0Z,2,REGULAR,foul,personal,[],1642258,,,1610612763,40,35,2025-03-04T01:46:39Z,2650000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 1628379]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,1.0,0.0,Kennard,1628379.0,,,,,,,,,
272,PT08M50.00S,2025-03-04T01:46:48.4Z,2,REGULAR,substitution,out,[],1642258,,,1610612763,40,35,2025-03-04T01:46:52Z,2670000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT08M50.00S,2025-03-04T01:46:48.4Z,2,REGULAR,substitution,in,[],1627747,,,1610612763,40,35,2025-03-04T01:46:52Z,2680000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT08M43.00S,2025-03-04T01:47:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641713,7.966491458607096,43.38235294117647,1610612763,40,35,2025-03-04T01:47:15Z,2690000,False,33.0,22.0,1,left,MISS G. Jackson driving finger roll Layup - blocked,"[1641713, 203991]",1610612763.0,MEM,driving finger roll,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,4.0,Missed,,,,,,,,,,,,,,Capela,203991.0
275,PT08M43.00S,2025-03-04T01:47:09.2Z,2,REGULAR,block,,[],203991,,,1610612763,40,35,2025-03-04T01:47:11Z,2700000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT08M41.00S,2025-03-04T01:47:11.2Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,40,35,2025-03-04T01:47:15Z,2710000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,274.0,,,,,,2.0,2.0,0.0,,,,,,
277,PT08M36.00S,2025-03-04T01:47:17.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,91.27792378449409,40.68627450980392,1610612737,40,37,2025-03-04T01:47:22Z,2720000,False,-47.0,29.0,1,right,C. Capela Hook (6 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,5.52,Made,,,,,,,,,,6.0,T. Young,1629027.0,3.0,,
279,PT08M29.00S,2025-03-04T01:47:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,14.536793692509855,47.794117647058826,1610612763,42,37,2025-03-04T01:47:29Z,2740000,False,11.0,84.0,1,left,S. Pippen Jr. 8' driving floating Jump Shot (7 PTS) (L. Kennard 5 AST),"[1630590, 1628379]",1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.48,Made,,,,,,,,,,7.0,L. Kennard,1628379.0,5.0,,
281,PT08M10.00S,2025-03-04T01:47:42.5Z,2,REGULAR,3pt,Jump Shot,[],1629726,65.52233902759527,49.01960784313725,1610612737,42,40,2025-03-04T01:47:46Z,2760000,False,-5.0,272.0,1,right,G. Mathews 27' 3PT pullup (3 PTS) (T. Young 4 AST),"[1629726, 1629027]",1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,27.16,Made,,,,,,,,,,3.0,T. Young,1629027.0,4.0,,
283,PT07M43.00S,2025-03-04T01:48:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,7.966491458607096,41.911764705882355,1610612763,44,40,2025-03-04T01:48:13Z,2780000,False,40.0,22.0,1,left,S. Pippen Jr. driving Layup (9 PTS) (Z. Edey 1 AST),"[1630590, 1641744]",1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Made,,,,,,,,,,9.0,Z. Edey,1641744.0,1.0,,
285,PT07M37.00S,2025-03-04T01:48:16.2Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,44,40,2025-03-04T01:51:02Z,2800000,False,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1629723]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,2.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
286,PT07M37.00S,2025-03-04T01:48:16.2Z,2,REGULAR,steal,,[],1629723,,,1610612763,44,40,2025-03-04T01:48:17Z,2810000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
287,PT07M36.00S,2025-03-04T01:48:20.0Z,2,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,44,40,2025-03-04T01:51:08Z,2820000,False,,,0,,J. Konchar lost ball out-of-bounds TURNOVER (1 TO),[1629723],1610612763.0,MEM,lost ball,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,1627964.0,,,,,,,,,,,,,
288,PT07M36.00S,2025-03-04T01:48:23.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612737,44,40,2025-03-04T01:48:38Z,2830000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT07M36.00S,2025-03-04T01:48:23.5Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,44,40,2025-03-04T01:48:38Z,2840000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT07M36.00S,2025-03-04T01:48:23.5Z,2,REGULAR,substitution,out,[],203991,,,1610612737,44,40,2025-03-04T01:48:38Z,2850000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT07M36.00S,2025-03-04T01:48:23.5Z,2,REGULAR,substitution,in,[],1642377,,,1610612737,44,40,2025-03-04T01:48:38Z,2860000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT07M36.00S,2025-03-04T01:48:23.5Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,44,40,2025-03-04T01:48:38Z,2870000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT07M36.00S,2025-03-04T01:48:23.5Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,44,40,2025-03-04T01:48:38Z,2880000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT07M24.00S,2025-03-04T01:48:55.9Z,2,REGULAR,foul,personal,[],1641744,,,1610612737,44,40,2025-03-04T01:49:04Z,2890000,False,,,0,,Z. Edey personal FOUL (2 PF),"[1641744, 1629726]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,2.0,0.0,Mathews,1629726.0,,,,,,,,,
296,PT07M24.00S,2025-03-04T01:49:05.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612737,44,40,2025-03-04T01:49:09Z,2910000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT07M24.00S,2025-03-04T01:49:05.6Z,2,REGULAR,substitution,in,[],1631230,,,1610612737,44,40,2025-03-04T01:49:09Z,2920000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT07M17.00S,2025-03-04T01:49:27.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,79.31997371879106,6.372549019607843,1610612737,44,43,2025-03-04T01:49:32Z,2930000,False,-218.0,142.0,1,right,G. Mathews 26' 3PT  (6 PTS) (C. LeVert 3 AST),"[1629726, 1627747]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,26.02,Made,,,,,,,,,,6.0,C. LeVert,1627747.0,3.0,,
300,PT07M16.00S,2025-03-04T01:49:33.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,44,43,2025-03-04T01:49:33Z,2950000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT07M16.00S,2025-03-04T01:51:28.2Z,2,REGULAR,substitution,out,[],1630590,,,1610612763,44,43,2025-03-04T01:52:01Z,2960000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT07M16.00S,2025-03-04T01:51:28.2Z,2,REGULAR,substitution,out,[],1628379,,,1610612763,44,43,2025-03-04T01:52:01Z,2970000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT07M16.00S,2025-03-04T01:51:28.2Z,2,REGULAR,substitution,out,[],1641744,,,1610612763,44,43,2025-03-04T01:52:01Z,2980000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT07M16.00S,2025-03-04T01:51:28.2Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,44,43,2025-03-04T01:52:01Z,2990000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT07M16.00S,2025-03-04T01:51:28.2Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,44,43,2025-03-04T01:52:01Z,3000000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT07M16.00S,2025-03-04T01:51:28.2Z,2,REGULAR,substitution,in,[],1631246,,,1610612763,44,43,2025-03-04T01:52:01Z,3010000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT07M02.00S,2025-03-04T01:52:36.9Z,2,REGULAR,3pt,Jump Shot,[],1642377,9.937582128777924,5.392156862745098,1610612763,44,43,2025-03-04T01:52:42Z,3020000,False,223.0,41.0,1,left,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,,,,22.67,Missed,,,,,,,,,,,,,,,
308,PT06M59.00S,2025-03-04T01:52:39.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,44,43,2025-03-04T01:52:42Z,3030000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,307.0,,,,,,,,,,,,,,
310,PT06M43.00S,2025-03-04T01:53:06.1Z,2,REGULAR,foul,personal,[],1631246,,,1610612737,44,43,2025-03-04T01:53:14Z,3050000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 1630168]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,
312,PT06M38.00S,2025-03-04T01:53:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,87.99277266754271,52.20588235294118,1610612737,44,45,2025-03-04T01:53:34Z,3070000,False,11.0,60.0,1,right,G. Mathews 6' cutting finger roll Layup (8 PTS) (D. Daniels 1 AST),"[1629726, 1630700]",1610612737.0,ATL,cutting finger roll,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,6.14,Made,,,,,,,,,,8.0,D. Daniels,1630700.0,1.0,,
314,PT06M29.00S,2025-03-04T01:53:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612763,44,45,2025-03-04T01:54:00Z,3090000,False,,,0,,G. Mathews personal FOUL (3 PF) (Jackson 2 FT),"[1629726, 1641713]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,3.0,0.0,Jackson,1641713.0,,,,,,,,,
316,PT06M29.00S,2025-03-04T01:54:15.9Z,2,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,44,45,2025-03-04T01:54:15Z,3110000,False,,,0,,MISS G. Jackson Free Throw 1 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
317,PT06M29.00S,2025-03-04T01:54:15.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,44,45,2025-03-04T01:54:15Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,
318,PT06M29.00S,2025-03-04T01:54:31.6Z,2,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,45,45,2025-03-04T01:54:31Z,3130000,False,,,0,,G. Jackson Free Throw 2 of 2 (4 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,Made,,,,,,,,,,4.0,,,,,
319,PT06M16.00S,2025-03-04T01:54:46.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1630168,86.5473061760841,51.225490196078425,1610612737,45,47,2025-03-04T01:54:56Z,3140000,False,6.0,74.0,1,right,O. Okongwu 7' turnaround Hook (8 PTS) (G. Mathews 1 AST),"[1630168, 1629726]",1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,7.43,Made,,,,,,,,,,8.0,G. Mathews,1629726.0,1.0,,
321,PT06M16.00S,2025-03-04T01:54:49.9Z,2,REGULAR,violation,defensive goaltending,[],1641713,,,1610612737,45,47,2025-03-04T01:54:56Z,3160000,False,,,0,,G. Jackson defensive goaltending VIOLATION,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,
322,PT06M01.00S,2025-03-04T01:55:10.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612763,45,47,2025-03-04T01:55:23Z,3170000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Bane 2 FT),"[1631230, 1630217]",1610612737.0,ATL,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
324,PT06M01.00S,2025-03-04T01:55:33.5Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,46,47,2025-03-04T01:55:33Z,3190000,False,,,0,,D. Bane Free Throw 1 of 2 (14 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,,,,14.0,,,,,
325,PT06M01.00S,2025-03-04T01:55:49.0Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,47,47,2025-03-04T01:55:49Z,3200000,False,,,0,,D. Bane Free Throw 2 of 2 (15 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,,,,15.0,,,,,
326,PT05M49.00S,2025-03-04T01:56:03.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,84.83902759526939,94.11764705882352,1610612737,47,47,2025-03-04T01:56:11Z,3210000,False,221.0,90.0,1,right,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right,,,,23.83,Missed,,,,,,,,,,,,,,,
327,PT05M46.00S,2025-03-04T01:56:06.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,47,47,2025-03-04T01:56:06Z,3220000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right,,,,,,326.0,,,,,,1.0,1.0,0.0,,,,,,
328,PT05M40.00S,2025-03-04T01:56:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,7.5722733245729295,48.28431372549019,1610612763,49,47,2025-03-04T01:56:17Z,3230000,False,9.0,19.0,1,left,B. Clarke cutting finger roll Layup (2 PTS) (D. Bane 3 AST),"[1629634, 1630217]",1610612763.0,MEM,cutting finger roll,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,2.06,Made,,,,,,,,,,2.0,D. Bane,1630217.0,3.0,,
330,PT05M33.00S,2025-03-04T01:56:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,91.80354796320631,45.83333333333333,1610612737,49,47,2025-03-04T01:56:25Z,3250000,False,-21.0,25.0,1,right,MISS D. Daniels driving finger roll Layup,[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,3.21,Missed,,,,,,,,,,,,,,,
331,PT05M30.00S,2025-03-04T01:56:22.5Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,49,47,2025-03-04T02:02:58Z,3260000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,330.0,,,,,,5.0,2.0,3.0,,,,,,
377,PT05M30.00S,2025-03-04T01:56:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,93.51182654402102,50.98039215686274,1610612737,49,47,2025-03-04T02:02:49Z,3265000,False,5.0,8.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,0.98,Missed,,,,,,,,,,,,,,,
378,PT05M29.00S,2025-03-04T01:56:30.6Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,49,47,2025-03-04T02:02:41Z,3267500,False,,,0,,G. Jackson REBOUND (Off:2 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,377.0,,,,,,5.0,3.0,2.0,,,,,,
332,PT05M12.00S,2025-03-04T01:56:39.8Z,2,REGULAR,3pt,Jump Shot,[],1631246,27.677398160315374,20.833333333333336,1610612763,52,47,2025-03-04T01:56:43Z,3270000,False,146.0,208.0,1,left,V. Williams Jr. 25' 3PT pullup (7 PTS) (G. Jackson 2 AST),"[1631246, 1641713]",1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.38,Made,,,,,,,,,,7.0,G. Jackson,1641713.0,2.0,,
333,PT05M04.00S,2025-03-04T01:56:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.06636005256242,43.13725490196079,1610612737,52,49,2025-03-04T01:56:52Z,3280000,False,-34.0,22.0,1,right,C. LeVert driving finger roll Layup (2 PTS),[1627747],1610612737.0,ATL,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,4.08,Made,,,,,,,,,,2.0,,,,,
334,PT04M55.00S,2025-03-04T01:56:59.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612763,52,49,2025-03-04T01:57:19Z,3290000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Bane 2 FT),"[1630700, 1630217]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
336,PT04M55.00S,2025-03-04T01:57:23.7Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,53,49,2025-03-04T01:57:23Z,3310000,False,,,0,,D. Bane Free Throw 1 of 2 (16 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,,,,16.0,,,,,
337,PT04M55.00S,2025-03-04T01:57:26.2Z,2,REGULAR,substitution,out,[],1629726,,,1610612763,53,49,2025-03-04T01:57:28Z,3320000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT04M55.00S,2025-03-04T01:57:26.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612763,53,49,2025-03-04T01:57:28Z,3330000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT04M55.00S,2025-03-04T01:57:46.3Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,54,49,2025-03-04T01:57:46Z,3340000,False,,,0,,D. Bane Free Throw 2 of 2 (17 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,,,,17.0,,,,,
340,PT04M38.00S,2025-03-04T01:58:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.30683311432325,63.970588235294116,1610612737,54,51,2025-03-04T01:58:14Z,3350000,False,70.0,48.0,1,right,T. Young 8' driving floating bank Jump Shot (5 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,,,,8.48,Made,,,,,,,,,,5.0,,,,,
341,PT04M38.00S,2025-03-04T01:58:12.2Z,2,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612737,54,51,2025-03-04T01:58:19Z,3360000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Young 1 FT),"[1630217, 1629027]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1626300.0,1.0,0.0,Young,1629027.0,,,,,,,,,
343,PT04M38.00S,2025-03-04T01:58:39.7Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,54,52,2025-03-04T01:58:39Z,3380000,False,,,0,,T. Young Free Throw 1 of 1 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
344,PT04M25.00S,2025-03-04T01:58:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.360709592641262,54.41176470588235,1610612763,54,52,2025-03-04T01:58:59Z,3390000,False,-22.0,26.0,1,left,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,3.42,Missed,,,,,,,,,,,,,,,
345,PT04M21.00S,2025-03-04T01:58:59.2Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,54,52,2025-03-04T01:58:59Z,3400000,False,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,344.0,,,,,,2.0,1.0,1.0,,,,,,
