actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
517,PT00M01.00S,2023-03-29T04:02:12.8Z,3,REGULAR,turnover,lost ball,[],1630237,,,1610612744,85,89,2023-03-29T04:02:24Z,5080000,False,,,0,,A. Lamb lost ball TURNOVER (2 TO),"[1630237, 1630700]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Center,2.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,
518,PT00M01.00S,2023-03-29T04:02:12.8Z,3,REGULAR,steal,,[],1630700,,,1610612740,85,89,2023-03-29T04:02:14Z,5090000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
519,PT00M00.30S,2023-03-29T04:02:15.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,44.49737187910644,54.166666666666664,1610612740,85,89,2023-03-29T04:02:55Z,5100000,False,-21.0,366.0,1,left,MISS D. Daniels 36' pullup 3PT,[1630700],1610612740.0,NOP,pullup,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,36.64,Missed,,,,,,,,,,,,,,,
520,PT00M00.10S,2023-03-29T04:02:15.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,85,89,2023-03-29T04:02:55Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,519.0,,,,,,,,,,,
521,PT00M00.00S,2023-03-29T04:02:20.0Z,3,REGULAR,period,end,[],0,,,1610612740,85,89,2023-03-29T04:02:20Z,5120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612740,85,89,2023-03-29T04:06:02Z,5130000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612740,85,89,2023-03-29T04:06:02Z,5140000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,85,89,2023-03-29T04:06:02Z,5150000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,85,89,2023-03-29T04:06:02Z,5160000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,85,89,2023-03-29T04:06:02Z,5170000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,in,['startperiod'],1630228,,,1610612740,85,89,2023-03-29T04:06:02Z,5180000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612740,85,89,2023-03-29T04:06:02Z,5190000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,85,89,2023-03-29T04:06:02Z,5200000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,85,89,2023-03-29T04:06:02Z,5210000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-03-29T04:04:45.6Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612740,85,89,2023-03-29T04:06:02Z,5220000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-03-29T04:06:05.3Z,4,REGULAR,period,start,[],0,,,1610612740,85,89,2023-03-29T04:06:05Z,5230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M41.00S,2023-03-29T04:06:24.0Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612740,85,89,2023-03-29T04:06:29Z,5240000,False,,,0,,N. Marshall bad pass TURNOVER (2 TO),"[1630230, 201939]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,2.0,Curry,201939.0,,,,,,,,,,,,,,,,,
534,PT11M41.00S,2023-03-29T04:06:24.0Z,4,REGULAR,steal,,[],201939,,,1610612744,85,89,2023-03-29T04:06:25Z,5250000,False,,,0,,S. Curry STEAL (3 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
535,PT11M35.00S,2023-03-29T04:06:29.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,89.04402102496715,51.9607843137255,1610612744,87,89,2023-03-29T04:06:36Z,5260000,False,10.0,50.0,1,right,S. Curry running finger roll Layup (32 PTS),[201939],1610612744.0,GSW,running finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,5.14,Made,32.0,,,,,,,,,,,,,,
536,PT11M14.00S,2023-03-29T04:06:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,11.777266754270697,51.470588235294116,1610612740,87,91,2023-03-29T04:06:55Z,5270000,False,-7.0,58.0,1,left,J. Valanciunas cutting Layup (11 PTS) (N. Marshall 3 AST),"[202685, 1630230]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,5.87,Made,11.0,,,,,,,N. Marshall,1630230.0,3.0,,,,,
538,PT10M55.00S,2023-03-29T04:07:08.3Z,4,REGULAR,2pt,Jump Shot,[],1629673,74.06373193166885,56.86274509803921,1610612744,89,91,2023-03-29T04:07:14Z,5290000,False,34.0,191.0,1,right,J. Poole 19' pullup Jump Shot (10 PTS) (J. Kuminga 1 AST),"[1629673, 1630228]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,19.44,Made,10.0,,,,,,,J. Kuminga,1630228.0,1.0,,,,,
540,PT10M44.00S,2023-03-29T04:07:20.1Z,4,REGULAR,3pt,Jump Shot,[],1626196,17.296320630749015,96.56862745098039,1610612740,89,94,2023-03-29T04:07:24Z,5310000,False,-233.0,110.0,1,left,J. Richardson 25' 3PT  (5 PTS) (J. Valanciunas 5 AST),"[1626196, 202685]",1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,25.75,Made,5.0,,,,,,,J. Valanciunas,202685.0,5.0,,,,,
542,PT10M19.00S,2023-03-29T04:07:45.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,91.80354796320631,43.38235294117647,1610612744,91,94,2023-03-29T04:07:51Z,5330000,False,-33.0,25.0,1,right,J. Kuminga cutting DUNK (7 PTS) (D. Green 8 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,4.12,Made,7.0,,,,,,,D. Green,203110.0,8.0,,,,,
544,PT10M05.00S,2023-03-29T04:07:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.258212877792378,51.9607843137255,1610612740,91,94,2023-03-29T04:08:05Z,5350000,False,-10.0,6.0,1,left,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1.17,Missed,,,,,,,,,,,,,,,
545,PT10M05.00S,2023-03-29T04:08:03.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,91,94,2023-03-29T04:08:03Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,544.0,,,,,,,,,,,
547,PT10M03.00S,2023-03-29T04:08:18.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203468,9.280551905387648,15.196078431372548,1610612740,91,94,2023-03-29T04:08:25Z,5380000,False,174.0,35.0,1,left,MISS C. McCollum 17' Jump Shot,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,,,,17.74,Missed,,,,,,,,,,,,,,,
548,PT10M00.00S,2023-03-29T04:08:21.5Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612740,91,94,2023-03-29T04:09:54Z,5390000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right,,,,,,,,,547.0,2.0,1.0,1.0,,,,,,,,
549,PT09M58.00S,2023-03-29T04:08:22.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630230,5.590000152587891,50.0,1610612740,91,94,2023-03-29T04:08:32Z,5400000,False,0.0,0.0,1,left,MISS N. Marshall tip Layup,[1630230],1610612740.0,NOP,tip,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
550,PT09M57.00S,2023-03-29T04:08:23.5Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,91,94,2023-03-29T04:08:32Z,5410000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,549.0,5.0,5.0,0.0,,,,,,,,
551,PT09M54.00S,2023-03-29T04:08:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,92.32917214191852,46.07843137254902,1610612744,93,94,2023-03-29T04:08:35Z,5420000,False,-20.0,20.0,1,right,J. Poole running Layup (12 PTS) (S. Curry 6 AST),"[1629673, 201939]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.77,Made,12.0,,,,,,,S. Curry,201939.0,6.0,,,,,
553,PT09M31.00S,2023-03-29T04:08:50.0Z,4,REGULAR,2pt,Jump Shot,[],1626196,16.376478318002626,20.833333333333336,1610612740,93,94,2023-03-29T04:10:19Z,5440000,False,146.0,101.0,1,left,MISS J. Richardson 17' Jump Shot,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right,,,,17.76,Missed,,,,,,,,,,,,,,,
554,PT09M28.00S,2023-03-29T04:08:53.0Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,93,94,2023-03-29T04:08:54Z,5450000,False,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,,,,553.0,7.0,6.0,1.0,,,,,,,,
555,PT09M10.00S,2023-03-29T04:09:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.59198423127464,57.84313725490197,1610612744,95,94,2023-03-29T04:09:18Z,5460000,False,39.0,17.0,1,right,J. Poole driving reverse Layup (14 PTS) (D. Green 9 AST),"[1629673, 203110]",1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,4.28,Made,14.0,,,,,,,D. Green,203110.0,9.0,,,,,
557,PT09M02.00S,2023-03-29T04:09:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,95,94,2023-03-29T04:09:22Z,5480000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M02.00S,2023-03-29T04:11:28.8Z,4,REGULAR,substitution,out,[],1630237,,,1610612740,95,94,2023-03-29T04:12:51Z,5490000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M02.00S,2023-03-29T04:11:28.8Z,4,REGULAR,substitution,out,[],202685,,,1610612740,95,94,2023-03-29T04:12:51Z,5500000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M02.00S,2023-03-29T04:11:28.8Z,4,REGULAR,substitution,in,[],202691,,,1610612740,95,94,2023-03-29T04:12:51Z,5510000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M02.00S,2023-03-29T04:11:28.8Z,4,REGULAR,substitution,in,[],1626204,,,1610612740,95,94,2023-03-29T04:12:51Z,5520000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M48.00S,2023-03-29T04:13:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.703679369250986,57.35294117647059,1610612740,95,94,2023-03-29T04:13:19Z,5530000,False,-37.0,20.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,4.18,Missed,,,,,,,,,,,,,,,
563,PT08M46.00S,2023-03-29T04:13:17.0Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,95,94,2023-03-29T04:13:19Z,5540000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,562.0,4.0,4.0,0.0,,,,,,,,
564,PT08M42.00S,2023-03-29T04:13:21.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630228,91.14651773981603,52.450980392156865,1610612744,97,94,2023-03-29T04:13:59Z,5550000,False,12.0,31.0,1,right,J. Kuminga running DUNK (9 PTS) (J. Poole 2 AST),"[1630228, 1629673]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,3.31,Made,9.0,,,,,,,J. Poole,1629673.0,2.0,,,,,
566,PT08M22.00S,2023-03-29T04:13:41.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,14.668199737187912,44.6078431372549,1610612740,97,96,2023-03-29T04:13:52Z,5570000,False,27.0,85.0,1,left,L. Nance Jr. 8' floating Jump Shot (6 PTS) (T. Murphy III 3 AST),"[1626204, 1630530]",1610612740.0,NOP,floating,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.96,Made,6.0,,,,,,,T. Murphy III,1630530.0,3.0,,,,,
568,PT08M04.00S,2023-03-29T04:14:01.7Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612744,97,96,2023-03-29T04:14:08Z,5590000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1630530, 1630228]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Kuminga,1630228.0
570,PT08M04.00S,2023-03-29T04:14:31.5Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,98,96,2023-03-29T04:14:31Z,5610000,False,,,0,,J. Kuminga Free Throw 1 of 2 (10 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
571,PT08M04.00S,2023-03-29T04:14:32.3Z,4,REGULAR,substitution,out,[],201939,,,1610612744,98,96,2023-03-29T04:14:42Z,5620000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M04.00S,2023-03-29T04:14:32.3Z,4,REGULAR,substitution,out,[],1626196,,,1610612744,98,96,2023-03-29T04:14:42Z,5630000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M04.00S,2023-03-29T04:14:32.3Z,4,REGULAR,substitution,out,[],1630230,,,1610612744,98,96,2023-03-29T04:14:42Z,5640000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M04.00S,2023-03-29T04:14:32.3Z,4,REGULAR,substitution,in,[],1628978,,,1610612744,98,96,2023-03-29T04:14:42Z,5650000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M04.00S,2023-03-29T04:14:32.3Z,4,REGULAR,substitution,in,[],1627742,,,1610612744,98,96,2023-03-29T04:14:42Z,5660000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M04.00S,2023-03-29T04:14:32.3Z,4,REGULAR,substitution,in,[],1630529,,,1610612744,98,96,2023-03-29T04:14:42Z,5670000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M04.00S,2023-03-29T04:14:51.4Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,99,96,2023-03-29T04:14:51Z,5680000,False,,,0,,J. Kuminga Free Throw 2 of 2 (11 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
578,PT07M52.00S,2023-03-29T04:15:04.2Z,4,REGULAR,3pt,Jump Shot,[],203468,30.962549277266753,12.009803921568627,1610612740,99,96,2023-03-29T04:15:10Z,5690000,False,190.0,239.0,1,left,MISS C. McCollum 30' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,30.49,Missed,,,,,,,,,,,,,,,
579,PT07M49.00S,2023-03-29T04:15:07.3Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,99,96,2023-03-29T04:15:07Z,5700000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,578.0,3.0,3.0,0.0,,,,,,,,
580,PT07M33.00S,2023-03-29T04:15:23.2Z,4,REGULAR,2pt,Jump Shot,[],1629673,82.9993429697766,78.43137254901961,1610612744,99,96,2023-03-29T04:16:23Z,5710000,False,142.0,107.0,1,right,MISS J. Poole 17' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,17.81,Missed,,,,,,,,,,,,,,,
581,PT07M31.00S,2023-03-29T04:15:25.2Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,99,96,2023-03-29T04:15:26Z,5720000,False,,,0,,B. Ingram REBOUND (Off:2 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,,,580.0,8.0,6.0,2.0,,,,,,,,
582,PT07M27.00S,2023-03-29T04:15:30.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,11.563731931668856,40.06587009803921,1610612740,99,98,2023-03-29T04:15:43Z,5730000,False,50.0,56.0,1,left,H. Jones 7' running Layup (13 PTS) (B. Ingram 5 AST),"[1630529, 1627742]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,7.5,Made,13.0,,,,,,,B. Ingram,1627742.0,5.0,,,,,
584,PT07M09.00S,2023-03-29T04:15:48.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,93.11760840998686,54.166666666666664,1610612744,101,98,2023-03-29T04:16:37Z,5750000,False,21.0,12.0,1,right,J. Kuminga alley-oop DUNK (13 PTS) (D. Green 10 AST),"[1630228, 203110]",1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,2.41,Made,13.0,,,,,,,D. Green,203110.0,10.0,,,,,
586,PT07M09.00S,2023-03-29T04:15:55.6Z,4,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612744,101,98,2023-03-29T04:16:08Z,5770000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Kuminga 1 FT),"[1630529, 1630228]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Kuminga,1630228.0
588,PT07M09.00S,2023-03-29T04:16:27.8Z,4,REGULAR,freethrow,1 of 1,[],1630228,,,1610612744,101,98,2023-03-29T04:16:27Z,5790000,False,,,0,,MISS J. Kuminga Free Throw 1 of 1,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
589,PT07M07.00S,2023-03-29T04:16:29.8Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,101,98,2023-03-29T04:16:30Z,5800000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,588.0,1.0,1.0,0.0,,,,,,,,
591,PT06M55.00S,2023-03-29T04:16:56.8Z,4,REGULAR,3pt,Jump Shot,[],203468,21.50131406044678,89.2156862745098,1610612740,101,98,2023-03-29T04:17:01Z,5820000,False,-196.0,150.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,24.66,Missed,,,,,,,,,,,,,,,
592,PT06M53.00S,2023-03-29T04:16:58.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,101,98,2023-03-29T04:17:01Z,5830000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,591.0,,,,,,,,,,,
594,PT06M34.00S,2023-03-29T04:17:25.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,72.61826544021025,83.08823529411765,1610612744,104,98,2023-03-29T04:17:30Z,5850000,False,165.0,205.0,1,right,J. Poole 26' 3PT  (17 PTS) (D. Green 11 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,26.33,Made,17.0,,,,,,,D. Green,203110.0,11.0,,,,,
596,PT06M11.00S,2023-03-29T04:17:50.2Z,4,REGULAR,turnover,out-of-bounds,[],1626204,,,1610612740,104,98,2023-03-29T04:17:57Z,5870000,False,,,0,,L. Nance Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626204],1610612740.0,NOP,bad pass,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,2002.0,,,,
597,PT05M59.00S,2023-03-29T04:18:11.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,78.0059132720105,8.333333333333332,1610612744,104,98,2023-03-29T04:18:15Z,5880000,False,-208.0,154.0,1,right,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,25.92,Missed,,,,,,,,,,,,,,,
598,PT05M56.00S,2023-03-29T04:18:14.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,104,98,2023-03-29T04:18:15Z,5890000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,597.0,5.0,3.0,2.0,,,,,,,,
599,PT05M37.00S,2023-03-29T04:18:33.4Z,4,REGULAR,3pt,Jump Shot,[],1626204,7.440867279894875,2.941176470588235,1610612740,104,98,2023-03-29T04:18:38Z,5900000,False,235.0,17.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,23.59,Missed,,,,,,,,,,,,,,,
600,PT05M34.00S,2023-03-29T04:18:36.4Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,104,98,2023-03-29T04:18:38Z,5910000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,599.0,2.0,2.0,0.0,,,,,,,,
601,PT05M29.00S,2023-03-29T04:18:43.2Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612744,104,98,2023-03-29T04:18:52Z,5920000,False,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Poole 2 FT),"[1630530, 1629673]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Poole,1629673.0
603,PT05M29.00S,2023-03-29T04:19:18.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629673,,,1610612744,105,98,2023-03-29T04:19:45Z,5940000,False,,,0,,J. Poole Free Throw 1 of 2 (18 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
604,PT05M29.00S,2023-03-29T04:19:24.1Z,4,REGULAR,substitution,out,[],1628978,,,1610612744,105,98,2023-03-29T04:19:27Z,5950000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
