actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
518,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612761,98,94,2023-01-28T04:48:11Z,5060000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612761,98,94,2023-01-28T04:48:11Z,5070000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,98,94,2023-01-28T04:48:11Z,5080000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2023-01-28T04:48:02.3Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,98,94,2023-01-28T04:48:11Z,5090000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2023-01-28T04:48:07.1Z,4,REGULAR,period,start,[],0,,,1610612744,98,94,2023-01-28T04:48:12Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M53.00S,2023-01-28T04:48:20.3Z,4,REGULAR,foul,personal,[],1630567,,,1610612744,98,94,2023-01-28T04:48:36Z,5110000,False,,,0,,S. Barnes personal FOUL (4 PF),"[1630567, 1630228]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,201638.0,,,,,,,,4.0,0.0,Kuminga,1630228.0,,
525,PT11M49.00S,2023-01-28T04:48:34.2Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612744,98,94,2023-01-28T04:49:42Z,5130000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1630173]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,1.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,
526,PT11M49.00S,2023-01-28T04:48:34.2Z,4,REGULAR,steal,,[],1630173,,,1610612761,98,94,2023-01-28T04:48:37Z,5140000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
527,PT11M44.00S,2023-01-28T04:48:41.1Z,4,REGULAR,turnover,traveling,[],1630567,,,1610612761,98,94,2023-01-28T04:48:52Z,5150000,False,,,0,,S. Barnes traveling TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,201638.0,,,,,,,,,,,,,
528,PT11M29.00S,2023-01-28T04:49:06.3Z,4,REGULAR,turnover,bad pass,[],1630228,,,1610612744,98,94,2023-01-28T04:49:10Z,5160000,False,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1628449]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,2.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,
529,PT11M29.00S,2023-01-28T04:49:06.3Z,4,REGULAR,steal,,[],1628449,,,1610612761,98,94,2023-01-28T04:49:08Z,5170000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
530,PT11M15.00S,2023-01-28T04:49:19.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,81.2910643889619,3.1862745098039214,1610612761,98,94,2023-01-28T04:49:26Z,5180000,False,-234.0,123.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,26.46,Missed,,,,,,,,,,,,,,,
531,PT11M10.00S,2023-01-28T04:49:24.8Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,98,94,2023-01-28T04:49:26Z,5190000,False,,,0,,K. Thompson REBOUND (Off:1 Def:6),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,530.0,7.0,6.0,1.0,,,,,,,,,
532,PT10M54.00S,2023-01-28T04:49:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,9.411957950065702,38.72549019607843,1610612744,98,94,2023-01-28T04:49:47Z,5200000,False,56.0,36.0,1,left,MISS J. Poole 6' driving reverse Layup,[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,6.69,Missed,,,,,,,,,,,,,,,
533,PT10M53.00S,2023-01-28T04:49:42.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,98,94,2023-01-28T04:49:47Z,5210000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,532.0,5.0,5.0,0.0,,,,,,,,,
534,PT10M49.00S,2023-01-28T04:49:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,89.56964520367937,59.55882352941176,1610612761,98,94,2023-01-28T04:49:52Z,5220000,False,48.0,46.0,1,right,MISS S. Barnes 6' running Layup,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.6,Missed,,,,,,,,,,,,,,,
535,PT10M47.00S,2023-01-28T04:49:49.1Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,98,94,2023-01-28T04:50:13Z,5230000,False,,,0,,C. Boucher REBOUND (Off:5 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,534.0,9.0,4.0,5.0,,,,,,,,,
536,PT10M43.00S,2023-01-28T04:50:00.2Z,4,REGULAR,turnover,offensive-kicked-ball,[],1628449,,,1610612761,98,94,2023-01-28T04:50:16Z,5240000,False,,,0,,C. Boucher offensive-kicked-ball TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,,,,,
538,PT10M26.00S,2023-01-28T04:50:43.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,31.882391590013142,66.91176470588235,1610612744,101,94,2023-01-28T04:50:47Z,5260000,False,-85.0,247.0,1,left,K. Thompson 26' 3PT  (23 PTS) (D. DiVincenzo 8 AST),"[202691, 1628978]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,26.13,Made,23.0,,,,,,D. DiVincenzo,1628978.0,8.0,,,,,,
541,PT10M03.00S,2023-01-28T04:51:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,90.75229960578186,43.627450980392155,1610612761,101,94,2023-01-28T04:51:27Z,5290000,False,-32.0,34.0,1,right,MISS C. Boucher cutting Layup - blocked,"[1628449, 1630228]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,Kuminga,1630228.0
542,PT10M03.00S,2023-01-28T04:51:22.7Z,4,REGULAR,block,,[],1630228,,,1610612761,101,94,2023-01-28T04:51:39Z,5300000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT10M03.00S,2023-01-28T04:51:22.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,101,94,2023-01-28T04:51:27Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,541.0,,,,,,,,,,,,
545,PT10M00.00S,2023-01-28T04:51:38.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629018,85.3646517739816,46.07843137254902,1610612761,101,94,2023-01-28T04:55:07Z,5330000,False,-20.0,85.0,1,right,MISS G. Trent Jr. 8' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.73,Missed,,,,,,,,,,,,,,,
546,PT09M58.00S,2023-01-28T04:51:40.4Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,101,94,2023-01-28T04:57:56Z,5340000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,545.0,6.0,4.0,2.0,,,,,,,,,
547,PT09M58.00S,2023-01-28T04:51:42.5Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612761,101,94,2023-01-28T04:58:03Z,5350000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Siakam 2 FT),"[203110, 1627783]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,1.0,0.0,Siakam,1627783.0,,
549,PT09M58.00S,2023-01-28T04:52:17.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,101,94,2023-01-28T04:58:09Z,5370000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
550,PT09M58.00S,2023-01-28T04:52:17.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,101,94,2023-01-28T04:58:09Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,
551,PT09M58.00S,2023-01-28T04:52:17.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,101,95,2023-01-28T04:58:09Z,5390000,False,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
552,PT09M37.00S,2023-01-28T04:53:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,11.383048620236531,39.46078431372549,1610612744,103,95,2023-01-28T04:53:05Z,5400000,False,53.0,55.0,1,left,J. Poole 7' driving finger roll Layup (9 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,7.58,Made,9.0,,,,,,,,,,,,,,
553,PT09M31.00S,2023-01-28T04:53:08.9Z,4,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612761,103,95,2023-01-28T04:53:16Z,5410000,False,,,0,,P. Achiuwa bad pass out-of-bounds TURNOVER (2 TO),[1630173],1610612761.0,TOR,bad pass,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,202041.0,,,,,,,,,,,,,
554,PT09M26.00S,2023-01-28T04:53:16.9Z,4,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,103,95,2023-01-28T04:53:22Z,5420000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Center,2.0,,,,,,1628480.0,,,,,,,,,,,,,
555,PT09M26.00S,2023-01-28T04:53:20.3Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,103,95,2023-01-28T04:53:29Z,5430000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M26.00S,2023-01-28T04:53:20.3Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,103,95,2023-01-28T04:53:29Z,5440000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M26.00S,2023-01-28T04:53:20.3Z,4,REGULAR,substitution,in,[],1627832,,,1610612761,103,95,2023-01-28T04:53:29Z,5450000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M26.00S,2023-01-28T04:53:20.3Z,4,REGULAR,substitution,in,[],1627823,,,1610612761,103,95,2023-01-28T04:53:29Z,5460000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M11.00S,2023-01-28T04:53:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,87.20433639947439,50.73529411764706,1610612761,103,97,2023-01-28T04:54:01Z,5470000,False,4.0,68.0,1,right,P. Siakam 6' cutting Layup (18 PTS) (S. Barnes 5 AST),"[1627783, 1630567]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,6.79,Made,18.0,,,,,,S. Barnes,1630567.0,5.0,,,,,,
561,PT09M11.00S,2023-01-28T04:53:57.4Z,4,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612761,103,97,2023-01-28T04:54:25Z,5490000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Siakam 1 FT),"[1630228, 1627783]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,2.0,0.0,Siakam,1627783.0,,
563,PT09M11.00S,2023-01-28T04:54:28.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612761,103,98,2023-01-28T04:54:28Z,5510000,False,,,0,,P. Siakam Free Throw 1 of 1 (19 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
564,PT08M57.00S,2023-01-28T04:55:01.2Z,4,REGULAR,foul,personal,[],1627832,,,1610612744,103,98,2023-01-28T04:55:13Z,5520000,False,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 1629673]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,1628480.0,,,,,,,,3.0,0.0,Poole,1629673.0,,
566,PT08M45.00S,2023-01-28T04:55:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,10.5946123521682,58.08823529411765,1610612744,105,98,2023-01-28T04:55:17Z,5540000,False,-40.0,47.0,1,left,J. Kuminga 6' cutting Layup (15 PTS) (D. DiVincenzo 9 AST),"[1630228, 1628978]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Made,15.0,,,,,,D. DiVincenzo,1628978.0,9.0,,,,,,
569,PT08M24.00S,2023-01-28T04:55:50.1Z,4,REGULAR,3pt,Jump Shot,[],1630173,73.40670170827858,14.950980392156863,1610612761,105,98,2023-01-28T04:55:55Z,5570000,False,-175.0,197.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,26.4,Missed,,,,,,,,,,,,,,,
570,PT08M21.00S,2023-01-28T04:55:53.1Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,105,98,2023-01-28T04:55:55Z,5580000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,569.0,6.0,6.0,0.0,,,,,,,,,
571,PT08M04.00S,2023-01-28T04:56:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,10.200394218134035,39.46078431372549,1610612744,105,98,2023-01-28T04:56:15Z,5590000,False,53.0,43.0,1,left,MISS K. Thompson 6' cutting Layup,[202691],1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.83,Missed,,,,,,,,,,,,,,,
572,PT08M02.00S,2023-01-28T04:56:12.7Z,4,REGULAR,rebound,defensive,[],1627823,,,1610612761,105,98,2023-01-28T04:56:15Z,5600000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:3),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,
573,PT07M57.00S,2023-01-28T04:56:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.11760840998686,34.80392156862745,1610612761,105,100,2023-01-28T04:56:23Z,5610000,False,-76.0,12.0,1,right,S. Barnes 7' cutting Layup (19 PTS) (F. VanVleet 7 AST),"[1630567, 1627832]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.7,Made,19.0,,,,,,F. VanVleet,1627832.0,7.0,,,,,,
575,PT07M57.00S,2023-01-28T04:56:22.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,105,100,2023-01-28T04:56:22Z,5630000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M57.00S,2023-01-28T04:58:49.8Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,105,100,2023-01-28T04:59:07Z,5640000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M57.00S,2023-01-28T04:58:49.8Z,4,REGULAR,substitution,out,[],203110,,,1610612744,105,100,2023-01-28T04:59:07Z,5650000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M57.00S,2023-01-28T04:58:49.8Z,4,REGULAR,substitution,in,[],201939,,,1610612744,105,100,2023-01-28T04:59:07Z,5660000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M57.00S,2023-01-28T04:58:49.8Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,105,100,2023-01-28T04:59:07Z,5670000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M44.00S,2023-01-28T04:59:41.6Z,4,REGULAR,3pt,Jump Shot,[],1628978,26.49474375821288,15.686274509803921,1610612744,105,100,2023-01-28T04:59:46Z,5680000,False,172.0,197.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,26.1,Missed,,,,,,,,,,,,,,,
581,PT07M42.00S,2023-01-28T04:59:43.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,105,100,2023-01-28T05:00:21Z,5690000,False,,,0,,S. Barnes REBOUND (Off:0 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,580.0,6.0,6.0,0.0,,,,,,,,,
582,PT07M21.00S,2023-01-28T05:00:03.1Z,4,REGULAR,3pt,Jump Shot,[],1627783,93.38042049934296,96.81372549019608,1610612761,105,100,2023-01-28T05:00:07Z,5700000,False,234.0,10.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,23.43,Missed,,,,,,,,,,,,,,,
583,PT07M19.00S,2023-01-28T05:00:05.1Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,105,100,2023-01-28T05:00:07Z,5710000,False,,,0,,K. Thompson REBOUND (Off:1 Def:7),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,582.0,8.0,7.0,1.0,,,,,,,,,
584,PT07M13.00S,2023-01-28T05:00:11.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,11.908672798948752,41.66666666666667,1610612744,105,100,2023-01-28T05:00:16Z,5720000,False,42.0,59.0,1,left,MISS D. DiVincenzo 7' running Layup - blocked,"[1628978, 1627832]",1610612744.0,GSW,running,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.26,Missed,,,,,,,,,,,,,,VanVleet,1627832.0
585,PT07M13.00S,2023-01-28T05:00:11.3Z,4,REGULAR,block,,[],1627832,,,1610612744,105,100,2023-01-28T05:00:13Z,5730000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
586,PT07M12.00S,2023-01-28T05:00:12.3Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,105,100,2023-01-28T05:00:16Z,5740000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,584.0,4.0,4.0,0.0,,,,,,,,,
587,PT07M09.00S,2023-01-28T05:00:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.11760840998686,55.63725490196079,1610612761,105,102,2023-01-28T05:00:20Z,5750000,False,28.0,12.0,1,right,P. Siakam running Layup (21 PTS) (F. VanVleet 8 AST),"[1627783, 1627832]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,3.07,Made,21.0,,,,,,F. VanVleet,1627832.0,8.0,,,,,,
589,PT06M47.00S,2023-01-28T05:00:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,13.61695137976347,37.254901960784316,1610612744,107,102,2023-01-28T05:00:43Z,5770000,False,64.0,75.0,1,left,S. Curry 9' driving floating Jump Shot (28 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,9.88,Made,28.0,,,,,,,,,,,,,,
590,PT06M32.00S,2023-01-28T05:00:53.6Z,4,REGULAR,3pt,Jump Shot,[],1627832,69.07030223390277,24.509803921568626,1610612761,107,105,2023-01-28T05:00:58Z,5780000,False,-127.0,238.0,1,right,F. VanVleet 27' 3PT step back (26 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,27.02,Made,26.0,,,,,,,,,,,,,,
591,PT06M18.00S,2023-01-28T05:01:07.0Z,4,REGULAR,3pt,Jump Shot,[],202691,10.33180026281209,2.941176470588235,1610612744,107,105,2023-01-28T05:01:11Z,5790000,False,235.0,45.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,23.95,Missed,,,,,,,,,,,,,,,
592,PT06M16.00S,2023-01-28T05:01:09.0Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,107,105,2023-01-28T05:01:36Z,5800000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,,591.0,7.0,5.0,2.0,,,,,,,,,
593,PT06M08.00S,2023-01-28T05:01:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627823,90.75229960578186,42.40196078431372,1610612761,107,105,2023-01-28T05:02:33Z,5810000,False,-38.0,34.0,1,right,MISS J. Hernangomez cutting Layup,[1627823],1610612761.0,TOR,cutting,,,Hernangomez,J. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,,,,5.13,Missed,,,,,,,,,,,,,,,
594,PT06M07.00S,2023-01-28T05:01:17.6Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,107,105,2023-01-28T05:01:20Z,5820000,False,,,0,,K. Looney REBOUND (Off:1 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,593.0,8.0,7.0,1.0,,,,,,,,,
595,PT06M03.00S,2023-01-28T05:01:22.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202691,9.543363994743759,1.9607843137254901,1610612744,110,105,2023-01-28T05:01:31Z,5830000,False,240.0,37.0,1,left,K. Thompson 24' 3PT running (26 PTS) (S. Curry 9 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,24.31,Made,26.0,,,,,,S. Curry,201939.0,9.0,,,,,,
597,PT06M01.00S,2023-01-28T05:01:27.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,110,105,2023-01-28T05:01:27Z,5850000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M01.00S,2023-01-28T05:03:30.2Z,4,REGULAR,substitution,out,[],202691,,,1610612761,110,105,2023-01-28T05:04:15Z,5860000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M01.00S,2023-01-28T05:03:30.2Z,4,REGULAR,substitution,out,[],1627823,,,1610612761,110,105,2023-01-28T05:04:15Z,5870000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M01.00S,2023-01-28T05:03:30.2Z,4,REGULAR,substitution,in,[],1630237,,,1610612761,110,105,2023-01-28T05:04:15Z,5880000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M01.00S,2023-01-28T05:03:30.2Z,4,REGULAR,substitution,in,[],1629018,,,1610612761,110,105,2023-01-28T05:04:15Z,5890000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
