actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
682,PT06M35.00S,2022-10-19T04:55:52.7Z,4,REGULAR,foul,offensive,[],203076,,,1610612747,100,83,2022-10-19T04:56:02Z,6660000,,,0,,A. Davis offensive FOUL (2 PF),"[203076, 203110]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1179.0,2.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
684,PT06M35.00S,2022-10-19T04:55:52.7Z,4,REGULAR,turnover,offensive foul,[],203076,,,1610612747,100,83,2022-10-19T04:55:52Z,6680000,,,0,,A. Davis offensive foul TURNOVER (3 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,3.0,,,,,,,
685,PT06M35.00S,2022-10-19T04:56:03.4Z,4,REGULAR,substitution,out,[],1629022,,,1610612744,100,83,2022-10-19T04:56:10Z,6690000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT06M35.00S,2022-10-19T04:56:03.4Z,4,REGULAR,substitution,in,[],2544,,,1610612744,100,83,2022-10-19T04:56:10Z,6700000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT06M35.00S,2022-10-19T04:56:03.4Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,100,83,2022-10-19T04:56:50Z,6705000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT06M35.00S,2022-10-19T04:56:03.4Z,4,REGULAR,substitution,out,[],202691,,,1610612744,100,83,2022-10-19T04:56:50Z,6707500,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT06M35.00S,2022-10-19T04:56:03.4Z,4,REGULAR,substitution,in,[],203952,,,1610612744,100,83,2022-10-19T04:56:50Z,6708750,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT06M35.00S,2022-10-19T04:56:03.4Z,4,REGULAR,substitution,in,[],201939,,,1610612744,100,83,2022-10-19T04:56:50Z,6709375,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT06M23.00S,2022-10-19T04:56:29.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,71.82982917214193,24.019607843137255,1610612744,100,83,2022-10-19T04:56:35Z,6710000,-130.0,212.0,1,right,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,24.89,Missed,,,,,,,,,,,,,
688,PT06M18.00S,2022-10-19T04:56:34.0Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,100,83,2022-10-19T04:56:35Z,6720000,,,0,,R. Westbrook REBOUND (Off:1 Def:10),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,687.0,11.0,10.0,1.0,,,,,,,,
693,PT06M17.00S,2022-10-19T04:56:53.7Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612747,100,83,2022-10-19T04:57:03Z,6730000,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Davis 2 FT),"[1628978, 203076]",1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
695,PT06M17.00S,2022-10-19T04:57:05.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203076,,,1610612747,100,84,2022-10-19T04:57:05Z,6750000,,,0,,A. Davis Free Throw 1 of 2 (20 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
696,PT06M17.00S,2022-10-19T04:57:11.0Z,4,REGULAR,substitution,out,[],203110,,,1610612747,100,84,2022-10-19T04:57:14Z,6760000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT06M17.00S,2022-10-19T04:57:11.0Z,4,REGULAR,substitution,in,[],1626172,,,1610612747,100,84,2022-10-19T04:57:14Z,6770000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT06M17.00S,2022-10-19T04:57:28.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203076,,,1610612747,100,85,2022-10-19T04:57:28Z,6780000,,,0,,A. Davis Free Throw 2 of 2 (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
699,PT06M01.00S,2022-10-19T04:57:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.85479632063075,48.77450980392157,1610612744,100,85,2022-10-19T04:57:54Z,6790000,-6.0,15.0,1,right,MISS K. Looney reverse Layup,[1626172],1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,1.59,Missed,,,,,,,,,,,,,
700,PT05M59.00S,2022-10-19T04:57:47.0Z,4,REGULAR,rebound,defensive,[],1629134,,,1610612747,100,85,2022-10-19T04:57:54Z,6800000,,,0,,K. Nunn REBOUND (Off:0 Def:2),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,,,699.0,2.0,2.0,0.0,,,,,,,,
701,PT05M58.00S,2022-10-19T04:57:50.9Z,4,REGULAR,foul,personal,[],203952,,,1610612747,100,85,2022-10-19T04:58:19Z,6810000,,,0,,A. Wiggins personal FOUL (4 PF),"[203952, 203076]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,202053.0,4.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
703,PT05M53.00S,2022-10-19T04:58:13.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.4053876478318,49.754901960784316,1610612747,100,87,2022-10-19T04:58:23Z,6830000,1.0,83.0,1,left,A. Davis 8' turnaround fadeaway Jump Shot (23 PTS),[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.29,Made,23.0,,,,,,,,,,,,
704,PT05M37.00S,2022-10-19T04:58:29.0Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,100,87,2022-10-19T04:58:34Z,6840000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 201976]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,Beverley,201976.0,,,,,
705,PT05M37.00S,2022-10-19T04:58:29.0Z,4,REGULAR,steal,,[],201976,,,1610612747,100,87,2022-10-19T04:58:32Z,6850000,,,0,,P. Beverley STEAL (4 STL),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
706,PT05M33.00S,2022-10-19T04:58:35.9Z,4,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,100,87,2022-10-19T04:58:48Z,6860000,,,0,,L. James bad pass out-of-bounds TURNOVER (5 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,1146.0,,,,,,,,,,,,5.0,,,,,,,
707,PT05M21.00S,2022-10-19T04:58:52.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,71.96123521681997,78.18627450980392,1610612744,103,87,2022-10-19T04:58:58Z,6870000,141.0,211.0,1,right,D. DiVincenzo 25' 3PT  (8 PTS) (S. Curry 6 AST),"[1628978, 201939]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,25.38,Made,8.0,,,,,,,,S. Curry,201939.0,6.0,,
709,PT05M13.00S,2022-10-19T04:59:02.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,7.440867279894875,52.20588235294118,1610612747,103,89,2022-10-19T05:03:05Z,6890000,-11.0,17.0,1,left,K. Nunn Layup (11 PTS) (L. James 6 AST),"[1629134, 2544]",1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,2.06,Made,11.0,,,,,,,,L. James,2544.0,6.0,,
711,PT05M13.00S,2022-10-19T04:59:11.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,103,89,2022-10-19T04:59:11Z,6910000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT05M00.00S,2022-10-19T05:02:37.8Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612744,103,89,2022-10-19T05:02:44Z,6920000,,,0,,D. DiVincenzo bad pass TURNOVER (4 TO),"[1628978, 203076]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,Davis,203076.0,,,,,
713,PT05M00.00S,2022-10-19T05:02:37.8Z,4,REGULAR,steal,,[],203076,,,1610612747,103,89,2022-10-19T05:30:40Z,6930000,,,0,,A. Davis STEAL (4 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
714,PT04M56.00S,2022-10-19T05:02:42.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,5.601182654402102,47.549019607843135,1610612747,103,91,2022-10-19T05:04:04Z,6940000,12.0,0.0,1,left,R. Westbrook running alley-oop DUNK (15 PTS) (K. Nunn 1 AST),"[201566, 1629134]",1610612747.0,LAL,running alley-oop,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,1.23,Made,15.0,,,,,,,,K. Nunn,1629134.0,1.0,,
717,PT04M40.00S,2022-10-19T05:03:14.1Z,4,REGULAR,3pt,Jump Shot,[],203952,89.96386333771353,94.6078431372549,1610612744,106,91,2022-10-19T05:03:28Z,6970000,223.0,42.0,1,right,A. Wiggins 3PT step back (14 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,22.69,Made,14.0,,,,,,,,,,,,
719,PT04M16.00S,2022-10-19T05:03:37.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203076,11.12023653088042,54.166666666666664,1610612747,106,93,2022-10-19T05:03:44Z,6990000,-21.0,52.0,1,left,A. Davis Hook (25 PTS) (L. James 7 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.6,Made,25.0,,,,,,,,L. James,2544.0,7.0,,
721,PT04M01.00S,2022-10-19T05:03:52.9Z,4,REGULAR,3pt,Jump Shot,[],201939,83.919185282523,3.9215686274509802,1610612744,109,93,2022-10-19T05:03:58Z,7010000,-230.0,99.0,1,right,S. Curry 25' 3PT pullup (27 PTS) (D. DiVincenzo 2 AST),"[201939, 1628978]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,25.07,Made,27.0,,,,,,,,D. DiVincenzo,1628978.0,2.0,,
723,PT03M46.00S,2022-10-19T05:04:07.5Z,4,REGULAR,3pt,Jump Shot,[],2544,7.440867279894875,2.696078431372549,1610612747,109,96,2022-10-19T05:04:12Z,7030000,237.0,17.0,1,left,L. James 3PT  (31 PTS) (P. Beverley 2 AST),"[2544, 201976]",1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,23.71,Made,31.0,,,,,,,,P. Beverley,201976.0,2.0,,
725,PT03M33.00S,2022-10-19T05:04:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.64323258869908,48.529411764705884,1610612744,111,96,2022-10-19T05:04:28Z,7050000,-7.0,7.0,1,right,S. Curry reverse Layup (29 PTS),[201939],1610612744.0,GSW,reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,1.04,Made,29.0,,,,,,,,,,,,
726,PT03M28.00S,2022-10-19T05:04:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,5.995400788436268,50.245098039215684,1610612747,111,98,2022-10-19T05:06:24Z,7060000,-1.0,4.0,1,left,K. Nunn cutting Layup (13 PTS) (L. James 8 AST),"[1629134, 2544]",1610612747.0,LAL,cutting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,0.41,Made,13.0,,,,,,,,L. James,2544.0,8.0,,
728,PT03M15.00S,2022-10-19T05:04:40.0Z,4,REGULAR,3pt,Jump Shot,[],201939,67.62483574244416,55.63725490196079,1610612744,114,98,2022-10-19T05:16:42Z,7080000,28.0,252.0,1,right,S. Curry 25' 3PT pullup (32 PTS) (K. Looney 2 AST),"[201939, 1626172]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,25.34,Made,32.0,,,,,,,,K. Looney,1626172.0,2.0,,
730,PT03M15.00S,2022-10-19T05:05:00.0Z,4,REGULAR,foul,personal,['1freethrow'],201976,,,1610612744,114,98,2022-10-19T05:18:14Z,7105000,,,0,,P. Beverley shooting personal FOUL (5 PF) (Curry 1 FT),"[201976, 201939]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,1146.0,5.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
732,PT03M15.00S,2022-10-19T05:05:14.4Z,4,REGULAR,substitution,out,[],2544,,,1610612744,114,98,2022-10-19T05:18:14Z,7120000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT03M15.00S,2022-10-19T05:05:14.4Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,114,98,2022-10-19T05:18:14Z,7130000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT03M15.00S,2022-10-19T05:05:23.9Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,115,98,2022-10-19T05:17:17Z,7148750,,,0,,S. Curry Free Throw 1 of 1 (33 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,Made,33.0,,,,,,,,,,,,
735,PT02M59.00S,2022-10-19T05:05:42.6Z,4,REGULAR,foul,personal,['2freethrow'],203952,,,1610612747,115,98,2022-10-19T05:05:59Z,7150000,,,0,,A. Wiggins shooting personal FOUL (5 PF) (Westbrook 2 FT),"[203952, 201566]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,1146.0,5.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
737,PT02M59.00S,2022-10-19T05:06:08.8Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,115,99,2022-10-19T05:06:08Z,7170000,,,0,,R. Westbrook Free Throw 1 of 2 (16 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
738,PT02M59.00S,2022-10-19T05:06:25.3Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,115,100,2022-10-19T05:06:25Z,7180000,,,0,,R. Westbrook Free Throw 2 of 2 (17 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
739,PT02M46.00S,2022-10-19T05:06:36.5Z,4,REGULAR,3pt,Jump Shot,[],201939,73.53810775295663,81.61764705882352,1610612744,115,100,2022-10-19T05:06:47Z,7190000,158.0,196.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,25.2,Missed,,,,,,,,,,,,,
740,PT02M41.00S,2022-10-19T05:06:40.6Z,4,REGULAR,rebound,defensive,[],1629134,,,1610612747,115,100,2022-10-19T05:06:40Z,7200000,,,0,,K. Nunn REBOUND (Off:0 Def:3),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,739.0,3.0,3.0,0.0,,,,,,,,
741,PT02M40.00S,2022-10-19T05:06:42.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,5.601182654402102,49.50980392156863,1610612747,115,102,2022-10-19T05:08:14Z,7210000,2.0,0.0,1,left,A. Davis running DUNK (27 PTS) (K. Nunn 2 AST),"[203076, 1629134]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,0.25,Made,27.0,,,,,,,,K. Nunn,1629134.0,2.0,,
743,PT02M21.00S,2022-10-19T05:07:00.8Z,4,REGULAR,3pt,Jump Shot,[],203952,79.58278580814718,8.57843137254902,1610612744,118,102,2022-10-19T05:07:05Z,7230000,-207.0,139.0,1,right,A. Wiggins 24' 3PT step back (17 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,24.96,Made,17.0,,,,,,,,,,,,
744,PT02M12.00S,2022-10-19T05:07:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.521024967148489,52.69607843137255,1610612747,118,104,2022-10-19T05:08:43Z,7240000,-13.0,9.0,1,left,R. Westbrook driving Layup (19 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,1.61,Made,19.0,,,,,,,,,,,,
745,PT01M57.00S,2022-10-19T05:07:25.9Z,4,REGULAR,3pt,Jump Shot,[],203952,67.49342969776609,36.27450980392157,1610612744,121,104,2022-10-19T05:07:30Z,7250000,-69.0,253.0,1,right,A. Wiggins 26' 3PT  (20 PTS) (S. Curry 7 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,26.22,Made,20.0,,,,,,,,S. Curry,201939.0,7.0,,
747,PT01M52.00S,2022-10-19T05:07:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,121,104,2022-10-19T05:07:37Z,7270000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],203210,,,1610612747,121,104,2022-10-19T05:09:14Z,7280000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],203952,,,1610612747,121,104,2022-10-19T05:09:14Z,7290000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],201939,,,1610612747,121,104,2022-10-19T05:09:14Z,7300000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],1626172,,,1610612747,121,104,2022-10-19T05:09:14Z,7310000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],201566,,,1610612747,121,104,2022-10-19T05:09:14Z,7320000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],203076,,,1610612747,121,104,2022-10-19T05:09:14Z,7330000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],1629134,,,1610612747,121,104,2022-10-19T05:09:14Z,7340000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
755,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],201976,,,1610612747,121,104,2022-10-19T05:09:14Z,7350000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,out,[],1629308,,,1610612747,121,104,2022-10-19T05:09:14Z,7360000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
757,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1630541,,,1610612747,121,104,2022-10-19T05:09:14Z,7370000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
758,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1631157,,,1610612747,121,104,2022-10-19T05:09:14Z,7380000,,,0,,SUB in: R. Rollins,[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
759,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1630228,,,1610612747,121,104,2022-10-19T05:09:14Z,7390000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
760,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1630164,,,1610612747,121,104,2022-10-19T05:09:14Z,7400000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1631306,,,1610612747,121,104,2022-10-19T05:09:14Z,7410000,,,0,,SUB in: C. Swider,[1631306],1610612747.0,LAL,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
762,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1630590,,,1610612747,121,104,2022-10-19T05:09:14Z,7420000,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612747.0,LAL,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
763,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1631108,,,1610612747,121,104,2022-10-19T05:09:14Z,7430000,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
764,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1629117,,,1610612747,121,104,2022-10-19T05:09:14Z,7440000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
765,PT01M52.00S,2022-10-19T05:08:50.9Z,4,REGULAR,substitution,in,[],1630346,,,1610612747,121,104,2022-10-19T05:09:14Z,7450000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
766,PT01M42.00S,2022-10-19T05:09:32.7Z,4,REGULAR,foul,personal,['2freethrow'],1631157,,,1610612747,121,104,2022-10-19T05:09:41Z,7460000,,,0,,R. Rollins shooting personal FOUL (1 PF) (Gabriel 2 FT),"[1631157, 1629117]",1610612744.0,GSW,shooting,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,202053.0,1.0,0.0,Gabriel,1629117.0,,,,,,,,,,,,,,,
768,PT01M42.00S,2022-10-19T05:10:01.6Z,4,REGULAR,freethrow,1 of 2,[],1629117,,,1610612747,121,104,2022-10-19T05:10:21Z,7480000,,,0,,MISS W. Gabriel Free Throw 1 of 2,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
769,PT01M42.00S,2022-10-19T05:10:01.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,121,104,2022-10-19T05:10:21Z,7490000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,768.0,,,,,,,,,,,
770,PT01M42.00S,2022-10-19T05:10:01.6Z,4,REGULAR,freethrow,2 of 2,[],1629117,,,1610612747,121,104,2022-10-19T05:10:21Z,7500000,,,0,,MISS W. Gabriel Free Throw 2 of 2,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
771,PT01M37.00S,2022-10-19T05:10:06.6Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612744,121,104,2022-10-19T05:10:21Z,7510000,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,770.0,1.0,1.0,0.0,,,,,,,,
773,PT01M16.00S,2022-10-19T05:10:55.7Z,4,REGULAR,2pt,Jump Shot,[],1630164,85.89027595269383,22.54901960784314,1610612744,123,104,2022-10-19T05:10:59Z,7530000,-137.0,80.0,1,right,J. Wiseman 15' Jump Shot (8 PTS) (R. Rollins 1 AST),"[1630164, 1631157]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,15.9,Made,8.0,,,,,,,,R. Rollins,1631157.0,1.0,,
775,PT01M10.00S,2022-10-19T05:11:03.3Z,4,REGULAR,3pt,Jump Shot,[],1631306,33.722076215505915,55.392156862745104,1610612747,123,104,2022-10-19T05:11:16Z,7550000,-27.0,264.0,1,left,MISS C. Swider 26' 3PT,[1631306],1610612747.0,LAL,,,,Swider,C. Swider,,,,,Above the Break 3,24+ Center,,,,,,26.59,Missed,,,,,,,,,,,,,
