actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
443,PT03M55.00S,2022-10-22T03:47:23.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,90.88370565045992,96.07843137254902,1610612743,79,89,2022-10-22T03:47:31Z,4410000,230.0,33.0,1,right,B. Brown 3PT  (11 PTS) (B. Hyland 4 AST),"[1628971, 1630538]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.28,Made,11.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,,
445,PT03M46.00S,2022-10-22T03:47:32.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203952,24.917871222076215,82.1078431372549,1610612744,79,89,2022-10-22T03:47:38Z,4430000,-161.0,182.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
446,PT03M43.00S,2022-10-22T03:47:35.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,79,89,2022-10-22T03:47:38Z,4440000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,445.0,10.0,8.0,2.0,,,,,,,,,,
447,PT03M35.00S,2022-10-22T03:47:44.2Z,3,REGULAR,3pt,Jump Shot,[],1628971,76.42904073587385,86.27450980392157,1610612743,79,89,2022-10-22T03:47:48Z,4450000,181.0,169.0,1,right,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
448,PT03M32.00S,2022-10-22T03:47:47.2Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,79,89,2022-10-22T03:47:48Z,4460000,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,,,,,447.0,2.0,2.0,0.0,,,,,,,,,,
449,PT03M14.00S,2022-10-22T03:48:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,12.697109067017081,48.77450980392157,1610612744,81,89,2022-10-22T06:35:33Z,4470000,6.0,67.0,1,left,D. Green 6' floating Jump Shot (7 PTS) (J. Poole 5 AST),"[203110, 1629673]",1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,7.0,J. Poole,1629673.0,5.0,,,,,,,,,,,,,,
451,PT03M01.00S,2022-10-22T03:48:20.4Z,3,REGULAR,foul,personal,[],1630164,,,1610612743,81,89,2022-10-22T03:48:27Z,4490000,,,0,,J. Wiseman personal FOUL (3 PF),"[1630164, 203999]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2004.0,,3.0,0.0,Jokic,203999.0,,,,
453,PT03M01.00S,2022-10-22T03:48:26.6Z,3,REGULAR,substitution,out,[],203952,,,1610612743,81,89,2022-10-22T03:48:35Z,4510000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M01.00S,2022-10-22T03:48:26.6Z,3,REGULAR,substitution,out,[],1628971,,,1610612743,81,89,2022-10-22T03:48:35Z,4520000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M01.00S,2022-10-22T03:48:26.6Z,3,REGULAR,substitution,in,[],1630541,,,1610612743,81,89,2022-10-22T03:48:35Z,4530000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M01.00S,2022-10-22T03:48:26.6Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,81,89,2022-10-22T03:48:35Z,4540000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M58.00S,2022-10-22T03:48:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.85479632063075,59.068627450980394,1610612743,81,91,2022-10-22T03:48:49Z,4550000,45.0,15.0,1,right,J. Green Layup (10 PTS) (N. Jokic 7 AST),"[201145, 203999]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,10.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,,
459,PT02M42.00S,2022-10-22T03:49:01.3Z,3,REGULAR,2pt,Jump Shot,[],201939,15.193823915900131,33.57843137254902,1610612744,81,91,2022-10-22T03:49:09Z,4570000,82.0,90.0,1,left,MISS S. Curry 12' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,12.2,Missed,,,,,,,,,,,,,,,,,,
460,PT02M39.00S,2022-10-22T03:49:04.3Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,81,91,2022-10-22T03:49:09Z,4580000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,459.0,2.0,1.0,1.0,,,,,,,,,,
461,PT02M36.00S,2022-10-22T03:49:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.24901445466492,57.107843137254896,1610612743,81,93,2022-10-22T03:49:13Z,4590000,36.0,11.0,1,right,C. Braun Layup (2 PTS) (B. Hyland 5 AST),"[1631128, 1630538]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.72,Made,2.0,B. Hyland,1630538.0,5.0,,,,,,,,,,,,,,
463,PT02M36.00S,2022-10-22T03:49:11.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,81,93,2022-10-22T03:49:19Z,4610000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M36.00S,2022-10-22T03:50:29.4Z,3,REGULAR,substitution,out,[],203110,,,1610612744,81,93,2022-10-22T03:50:46Z,4620000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M36.00S,2022-10-22T03:50:29.4Z,3,REGULAR,substitution,out,[],203999,,,1610612744,81,93,2022-10-22T03:50:46Z,4630000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M36.00S,2022-10-22T03:50:29.4Z,3,REGULAR,substitution,in,[],203210,,,1610612744,81,93,2022-10-22T03:50:46Z,4640000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M36.00S,2022-10-22T03:50:29.4Z,3,REGULAR,substitution,in,[],201599,,,1610612744,81,93,2022-10-22T03:50:46Z,4650000,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M17.00S,2022-10-22T03:51:10.8Z,3,REGULAR,3pt,Jump Shot,[],201939,32.802233902759525,31.61764705882353,1610612744,84,93,2022-10-22T03:51:15Z,4660000,92.0,256.0,1,left,S. Curry 27' 3PT  (23 PTS) (J. Wiseman 1 AST),"[201939, 1630164]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.18,Made,23.0,J. Wiseman,1630164.0,1.0,,,,,,,,,,,,,,
470,PT01M55.00S,2022-10-22T03:51:33.0Z,3,REGULAR,turnover,lost ball,[],1630538,,,1610612743,84,93,2022-10-22T03:51:37Z,4680000,,,0,,B. Hyland lost ball TURNOVER (1 TO),"[1630538, 1629673]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Poole,1629673.0,,
471,PT01M55.00S,2022-10-22T03:51:33.0Z,3,REGULAR,steal,,[],1629673,,,1610612744,84,93,2022-10-22T03:51:35Z,4690000,,,0,,J. Poole STEAL (2 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
472,PT01M51.00S,2022-10-22T03:51:42.6Z,3,REGULAR,foul,personal,[],1630538,,,1610612744,84,93,2022-10-22T03:51:47Z,4700000,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 1629673]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2004.0,,1.0,0.0,Poole,1629673.0,,,,
474,PT01M49.00S,2022-10-22T03:52:07.6Z,3,REGULAR,turnover,traveling,[],201939,,,1610612744,84,93,2022-10-22T03:52:18Z,4720000,,,0,,S. Curry traveling TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2004.0,2.0,,,,,,,,
476,PT01M49.00S,2022-10-22T03:52:15.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,84,93,2022-10-22T03:52:23Z,4740000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,1627961.0,,,,,,,,,
477,PT01M49.00S,2022-10-22T03:52:18.9Z,3,REGULAR,substitution,out,[],201939,,,1610612743,84,93,2022-10-22T03:52:22Z,4750000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M49.00S,2022-10-22T03:52:18.9Z,3,REGULAR,substitution,in,[],1628978,,,1610612743,84,93,2022-10-22T03:52:22Z,4760000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M35.00S,2022-10-22T03:52:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612743,84,93,2022-10-22T03:53:04Z,4770000,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Reed 2 FT),"[1628978, 1628432]",1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,204058.0,,2.0,0.0,Reed,1628432.0,,,,
481,PT01M35.00S,2022-10-22T03:53:18.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628432,,,1610612743,84,94,2022-10-22T03:53:43Z,4790000,,,0,,D. Reed Free Throw 1 of 2 (1 PTS),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
482,PT01M35.00S,2022-10-22T03:53:18.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628432,,,1610612743,84,94,2022-10-22T03:53:43Z,4800000,,,0,,MISS D. Reed Free Throw 2 of 2,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT01M33.00S,2022-10-22T03:53:20.9Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,84,94,2022-10-22T03:53:43Z,4810000,,,0,,J. Wiseman REBOUND (Off:0 Def:3),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,482.0,3.0,3.0,0.0,,,,,,,,,,
484,PT01M23.00S,2022-10-22T03:53:48.7Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612744,84,94,2022-10-22T03:53:56Z,4820000,,,0,,J. Poole lost ball TURNOVER (4 TO),"[1629673, 1631128]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,4.0,,,,,Braun,1631128.0,,
485,PT01M23.00S,2022-10-22T03:53:48.7Z,3,REGULAR,steal,,[],1631128,,,1610612743,84,94,2022-10-22T03:53:50Z,4830000,,,0,,C. Braun STEAL (3 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
486,PT01M19.00S,2022-10-22T03:53:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,91.67214191852825,62.5,1610612743,84,96,2022-10-22T03:53:59Z,4840000,62.0,26.0,1,right,C. Braun 6' Layup (4 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,4.0,,,,,,,,,,,,,,,,,
487,PT01M06.00S,2022-10-22T03:54:08.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612744,84,96,2022-10-22T03:54:13Z,4850000,,,0,,B. Hyland personal FOUL (2 PF) (Poole 2 FT),"[1630538, 1629673]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2004.0,,2.0,0.0,Poole,1629673.0,,,,
489,PT01M06.00S,2022-10-22T03:54:35.5Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,85,96,2022-10-22T03:54:57Z,4870000,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
490,PT01M06.00S,2022-10-22T03:54:35.5Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,85,96,2022-10-22T03:54:57Z,4880000,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT01M04.00S,2022-10-22T03:54:37.5Z,3,REGULAR,rebound,defensive,[],1628432,,,1610612743,85,96,2022-10-22T03:54:57Z,4890000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,490.0,2.0,2.0,0.0,,,,,,,,,,
492,PT00M54.50S,2022-10-22T03:55:06.3Z,3,REGULAR,2pt,Jump Shot,[],1630538,86.5473061760841,30.88235294117647,1610612743,85,96,2022-10-22T03:59:51Z,4900000,-96.0,74.0,1,right,MISS B. Hyland 12' turnaround Shot,[1630538],1610612743.0,DEN,turnaround,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,12.09,Missed,,,,,,,,,,,,,,,,,,
493,PT00M52.00S,2022-10-22T03:55:08.8Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,85,96,2022-10-22T03:55:12Z,4910000,,,0,,J. Wiseman REBOUND (Off:0 Def:4),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,,492.0,4.0,4.0,0.0,,,,,,,,,,
494,PT00M47.30S,2022-10-22T03:55:14.0Z,3,REGULAR,turnover,out-of-bounds,[],1630541,,,1610612744,85,96,2022-10-22T03:55:26Z,4920000,,,0,,M. Moody lost ball out-of-bounds TURNOVER (1 TO),[1630541],1610612744.0,GSW,lost ball,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
496,PT00M38.50S,2022-10-22T03:55:33.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,63.9454664914586,27.205882352941174,1610612743,85,96,2022-10-22T03:55:39Z,4940000,-114.0,286.0,1,right,MISS B. Hyland 30' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,30.83,Missed,,,,,,,,,,,,,,,,,,
497,PT00M34.10S,2022-10-22T03:55:38.0Z,3,REGULAR,rebound,defensive,[],203210,,,1610612744,85,96,2022-10-22T03:55:39Z,4950000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,,,
498,PT00M14.10S,2022-10-22T03:55:58.0Z,3,REGULAR,3pt,Jump Shot,[],1630541,25.312089356110377,8.333333333333332,1610612744,88,96,2022-10-22T03:56:04Z,4960000,208.0,185.0,1,left,M. Moody 27' 3PT  (3 PTS) (J. Poole 6 AST),"[1630541, 1629673]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.89,Made,3.0,J. Poole,1629673.0,6.0,,,,,,,,,,,,,,
500,PT00M01.60S,2022-10-22T03:56:21.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612743,88,96,2022-10-22T03:56:33Z,4980000,,,0,,J. Wiseman shooting personal FOUL (4 PF) (Hyland 2 FT),"[1630164, 1630538]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,4.0,0.0,Hyland,1630538.0,,,,
502,PT00M01.60S,2022-10-22T03:56:51.0Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,88,97,2022-10-22T03:56:51Z,5000000,,,0,,B. Hyland Free Throw 1 of 2 (12 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
503,PT00M01.60S,2022-10-22T03:57:15.4Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,88,98,2022-10-22T03:57:15Z,5010000,,,0,,B. Hyland Free Throw 2 of 2 (13 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
504,PT00M00.10S,2022-10-22T03:57:21.0Z,3,REGULAR,3pt,Jump Shot,[],1630541,72.88107752956637,13.480392156862745,1610612744,88,98,2022-10-22T03:58:36Z,5020000,183.0,633.0,1,left,MISS M. Moody 65' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,65.84,Missed,,,,,,,,,,,,,,,,,,
505,PT00M00.10S,2022-10-22T03:57:21.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,88,98,2022-10-22T03:58:36Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,504.0,,,,,,,,,,,,,
506,PT00M00.00S,2022-10-22T03:57:34.0Z,3,REGULAR,period,end,[],0,,,1610612744,88,98,2022-10-22T03:57:34Z,5040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-10-22T03:59:09.5Z,4,REGULAR,substitution,out,['startperiod'],1628978,,,1610612744,88,98,2022-10-22T04:00:52Z,5050000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-10-22T03:59:09.5Z,4,REGULAR,substitution,out,['startperiod'],1628432,,,1610612744,88,98,2022-10-22T04:00:52Z,5060000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-10-22T03:59:09.5Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,88,98,2022-10-22T04:00:52Z,5070000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-10-22T03:59:09.5Z,4,REGULAR,substitution,in,['startperiod'],1629008,,,1610612744,88,98,2022-10-22T04:00:52Z,5080000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-10-22T04:01:09.2Z,4,REGULAR,period,start,[],0,,,1610612743,88,98,2022-10-22T04:01:09Z,5090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M50.00S,2022-10-22T04:01:19.0Z,4,REGULAR,3pt,Jump Shot,[],1629008,79.188567674113,93.38235294117648,1610612743,88,98,2022-10-22T04:01:24Z,5100000,217.0,143.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
513,PT11M45.00S,2022-10-22T04:01:24.0Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,88,98,2022-10-22T04:01:24Z,5110000,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,512.0,5.0,4.0,1.0,,,,,,,,,,
517,PT11M22.00S,2022-10-22T04:01:51.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,88,98,2022-10-22T06:36:02Z,5120000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,,,,,,,,
515,PT11M09.00S,2022-10-22T04:02:24.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,95.87713534822602,2.450980392156863,1610612743,88,101,2022-10-22T04:02:39Z,5130000,-238.0,-14.0,1,right,M. Porter Jr. 3PT  (17 PTS) (C. Braun 3 AST),"[1629008, 1631128]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.81,Made,17.0,C. Braun,1631128.0,3.0,,,,,,,,,,,,,,
518,PT10M54.00S,2022-10-22T04:02:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,9.149145860709593,38.970588235294116,1610612744,88,101,2022-10-22T04:02:44Z,5150000,55.0,34.0,1,left,MISS M. Moody 6' Layup,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
519,PT10M52.00S,2022-10-22T04:02:41.5Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,88,101,2022-10-22T04:02:44Z,5160000,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,518.0,3.0,2.0,1.0,,,,,,,,,,
520,PT10M44.00S,2022-10-22T04:02:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,91.5407358738502,39.705882352941174,1610612743,88,101,2022-10-22T04:02:55Z,5170000,-51.0,27.0,1,right,MISS B. Hyland Layup,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
521,PT10M40.00S,2022-10-22T04:02:54.2Z,4,REGULAR,rebound,offensive,[],201599,,,1610612743,88,101,2022-10-22T04:02:55Z,5180000,,,0,,D. Jordan REBOUND (Off:3 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,520.0,4.0,1.0,3.0,,,,,,,,,,
522,PT10M40.00S,2022-10-22T04:02:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,94.40999984741211,50.0,1610612743,88,103,2022-10-22T04:02:52Z,5190000,0.0,0.0,1,right,D. Jordan tip Layup (9 PTS),[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
523,PT10M27.00S,2022-10-22T04:03:06.3Z,4,REGULAR,3pt,Jump Shot,[],203952,24.78646517739816,82.84313725490196,1610612744,88,103,2022-10-22T04:03:13Z,5200000,-164.0,180.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,,
524,PT10M24.00S,2022-10-22T04:03:09.3Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612744,88,103,2022-10-22T04:03:13Z,5210000,,,0,,J. Wiseman REBOUND (Off:1 Def:4),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,,,523.0,5.0,4.0,1.0,,,,,,,,,,
525,PT10M23.00S,2022-10-22T04:03:11.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,28.991458607095925,15.686274509803921,1610612744,88,103,2022-10-22T04:03:15Z,5220000,172.0,220.0,1,left,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.9,Missed,,,,,,,,,,,,,,,,,,
526,PT10M23.00S,2022-10-22T04:03:11.1Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,88,103,2022-10-22T04:03:15Z,5230000,,,0,,A. Wiggins REBOUND (Off:2 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,525.0,6.0,4.0,2.0,,,,,,,,,,
527,PT10M19.00S,2022-10-22T04:03:15.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,7.835085413929041,48.03921568627451,1610612744,90,103,2022-10-22T04:09:09Z,5240000,10.0,21.0,1,left,A. Wiggins putback Layup (19 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.33,Made,19.0,,,,,,,,,,,,,,,,,
528,PT10M19.00S,2022-10-22T04:03:19.8Z,4,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612744,90,103,2022-10-22T04:03:31Z,5250000,,,0,,M. Porter Jr. shooting personal FOUL (4 PF) (Wiggins 1 FT),"[1629008, 203952]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,4.0,0.0,Wiggins,203952.0,,,,
530,PT10M19.00S,2022-10-22T04:03:44.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203952,,,1610612744,90,103,2022-10-22T04:03:44Z,5270000,,,0,,MISS A. Wiggins Free Throw 1 of 1,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
